Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Vs Dribbles Tkl,Vs Dribbles Att,Vs Dribbles Tkl%,Vs Dribbles Past,Pressures Press,Pressures Succ,Pressures %,Pressures Def 3rd,Pressures Mid 3rd,Pressures Att 3rd,Blocks Blocks,Blocks Sh,Blocks ShSv,Blocks Pass,Blocks Int,Blocks Tkl+Int,Blocks Clr,Blocks Err
Daniel Bachmann,AUT,GK,Watford,Premier League,27,1994,12,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Loïc Bade,FRA,DF,Rennes,Ligue 1,21,2000,10.9,5,3,3,2,0,2,5,40,3,50,14,28,32,17,1,20,10,0,10,21,26,65,1
Milan Badelj,CRO,MF,Genoa,Serie A,32,1989,31.6,66,44,30,28,8,33,79,41.8,46,498,162,32.5,170,246,82,51,8,0,43,119,185,43,1
Édgar Badía,ESP,GK,Elche,La Liga,29,1992,24,0,0,0,0,0,0,1,0,1,2,0,0,2,0,0,0,0,0,0,1,1,1,0
Benoît Badiashile,FRA,DF,Monaco,Ligue 1,20,2001,20.4,39,28,24,15,0,13,25,52,12,171,74,43.3,93,73,5,33,14,1,19,57,96,77,2
Youssouph Badji,SEN,FW,Brest,Ligue 1,19,2001,1.5,0,0,0,0,0,0,0,,0,39,10,25.6,1,20,18,0,0,0,0,0,0,0,0
Miguel Baeza,ESP,DF,Celta Vigo,La Liga,21,2000,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Nicola Bagnolini,ITA,GK,Bologna,Serie A,17,2004,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Issa Bah,LUX,FW,Venezia,Serie A,19,2002,0.1,0,0,0,0,0,0,0,,0,5,1,20,4,1,0,0,0,0,0,0,0,0,0
Stéphane Bahoken,CMR,FW,Angers,Ligue 1,29,1992,12.2,16,8,3,9,4,4,11,36.4,7,219,43,19.6,16,82,121,15,0,0,15,6,22,5,0
Leon Bailey,JAM,FW,Aston Villa,Premier League,23,1997,8.5,19,12,7,9,3,4,13,30.8,9,145,48,33.1,24,59,62,13,2,0,11,3,22,3,0
Eric Bailly,CIV,DF,Manchester Utd,Premier League,27,1994,2.4,8,3,6,2,0,1,2,50,1,21,9,42.9,14,6,1,5,2,0,3,8,16,10,0
Dénys Bain,FRA,DF,Brest,Ligue 1,28,1993,2,5,4,2,2,1,1,1,100,0,27,13,48.1,16,11,0,3,1,0,2,4,9,8,0
Stefan Bajic,FRA,GK,Saint-Étienne,Ligue 1,19,2001,5.7,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Nedim Bajrami,ALB,MF,Empoli,Serie A,22,1999,22.8,35,28,11,17,7,4,13,30.8,9,328,88,26.8,49,152,127,16,1,0,15,8,43,10,0
Cédric Bakambu,COD,FW,Marseille,Ligue 1,30,1991,4,2,2,1,0,1,0,2,0,2,71,16,22.5,7,27,37,3,0,0,3,1,3,1,0
Abdoulaye Bakayoko,FRA,DF,Saint-Étienne,Ligue 1,18,2002,3.4,16,10,14,2,0,5,9,55.6,4,59,20,33.9,37,21,1,8,4,0,4,14,30,16,0
Tiemoué Bakayoko,FRA,MF,Milan,Serie A,26,1994,5.6,19,13,9,7,3,5,18,27.8,13,141,45,31.9,45,78,18,10,1,0,9,11,30,8,1
Mitchel Bakker,NED,DF,Leverkusen,Bundesliga,21,2000,20.2,42,25,22,15,5,21,37,56.8,16,235,72,30.6,106,88,41,38,2,0,36,52,94,44,1
Ridle Baku,GER,DF,Wolfsburg,Bundesliga,23,1998,27.2,63,34,30,24,9,22,61,36.1,39,510,152,29.8,168,207,135,67,1,0,66,40,103,50,1
Dilane Bakwa,FRA,FW,Bordeaux,Ligue 1,18,2002,0.5,1,0,1,0,0,1,2,50,1,13,6,46.2,5,6,2,0,0,0,0,0,1,0,0
Tommaso Baldanzi,ITA,FW,Empoli,Serie A,18,2003,0.2,0,0,0,0,0,0,0,,0,5,2,40,0,2,3,1,0,0,1,0,0,0,0
Alejandro Balde,ESP,DF,Barcelona,La Liga,17,2003,2.1,4,2,2,1,1,0,0,,0,38,9,23.7,17,12,9,5,2,0,3,2,6,0,0
Ibrahima Baldé,FRA,FW,Lens,Ligue 1,18,2003,0.6,0,0,0,0,0,0,1,0,1,14,4,28.6,3,5,6,0,0,0,0,0,0,0,0
Keita Baldé,SEN,FW,Cagliari,Serie A,26,1995,13.7,9,3,1,4,4,3,9,33.3,6,215,49,22.8,19,94,102,10,3,0,7,6,15,6,0
Gareth Bale,WAL,FW,Real Madrid,La Liga,32,1989,3.1,1,1,0,0,1,0,4,0,4,36,15,41.7,5,21,10,2,0,0,2,5,6,1,0
Mikel Balenziaga,ESP,DF,Athletic Club,La Liga,33,1988,22.5,50,36,20,27,3,26,45,57.8,19,270,79,29.3,89,139,42,55,4,0,51,52,102,69,0
Leonardo Balerdi,ARG,DF,Marseille,Ligue 1,22,1999,10.6,12,8,12,0,0,6,17,35.3,11,93,37,39.8,59,31,3,19,5,0,14,33,45,35,0
Iván Balliu,ALB,DF,Rayo Vallecano,La Liga,29,1992,35,32,15,13,11,8,11,27,40.7,16,316,93,29.4,135,113,68,49,7,0,42,58,90,73,0
Fodé Ballo-Touré,SEN,DF,Milan,Serie A,24,1997,5,19,12,6,12,1,3,8,37.5,5,93,31,33.3,33,39,21,12,3,1,9,4,23,4,0
Folarin Balogun,ENG,FW,Arsenal,Premier League,20,2001,0.8,0,0,0,0,0,0,0,,0,21,5,23.8,2,2,17,1,0,0,1,0,0,1,0
Abdoulaye Bamba,CIV,DF,Angers,Ligue 1,31,1990,5.1,6,0,5,1,0,3,11,27.3,8,53,11,20.8,25,18,10,10,1,0,9,12,18,8,0
Jonathan Bamba,FRA,MF,Lille,Ligue 1,25,1996,27,27,19,10,12,5,11,43,25.6,32,322,109,33.9,78,151,93,34,1,0,33,46,73,13,0
Patrick Bamford,ENG,FW,Leeds United,Premier League,27,1993,6.2,3,2,1,2,0,1,4,25,3,111,38,34.2,4,47,60,6,3,0,3,3,6,8,0
Filippo Bandinelli,ITA,MF,Empoli,Serie A,26,1995,21.7,50,26,19,22,9,14,34,41.2,20,441,109,24.7,147,209,85,27,5,1,22,26,76,32,0
Mattia Bani,ITA,DF,Genoa,Serie A,27,1993,13.5,24,11,17,7,0,12,17,70.6,5,147,47,32,98,44,5,24,10,0,14,37,61,80,0
Simon Banza,FRA,FW,Lens,Ligue 1,24,1996,1.4,3,2,0,1,2,0,2,0,2,24,5,20.8,0,12,12,2,0,0,2,0,3,2,0
Shandon Baptiste,GRN,MF,Brentford,Premier League,23,1998,10.1,7,4,6,0,1,3,14,21.4,11,204,68,33.3,62,94,48,15,0,0,15,21,28,11,0
Antonín Barák,CZE,FW,Hellas Verona,Serie A,26,1994,26,26,17,16,8,2,5,21,23.8,16,410,124,30.2,101,199,110,44,6,0,38,14,40,28,0
Barbero,ESP,MF,Osasuna,La Liga,22,1998,0.2,1,1,1,0,0,0,0,,0,10,1,10,1,3,6,0,0,0,0,0,1,0,0
Danilo Barbosa,BRA,DF,Nice,Ligue 1,25,1996,1,0,0,0,0,0,0,0,,0,3,1,33.3,2,1,0,2,1,0,1,4,4,9,0
Barcia,ESP,DF,Granada,La Liga,20,2000,0.8,0,0,0,0,0,0,0,,0,9,1,11.1,7,2,0,1,1,0,0,2,2,0,0
Bradley Barcola,FRA,FW,Lyon,Ligue 1,18,2002,2.9,7,5,2,3,2,2,6,33.3,4,78,18,23.1,20,30,28,6,1,0,5,5,12,1,0
Melvin Bard,FRA,DF,Nice,Ligue 1,20,2000,28.8,66,46,39,21,6,31,54,57.4,23,337,117,34.7,151,148,38,65,10,0,55,77,143,65,1
Enis Bardhi,MKD,MF,Levante,La Liga,26,1995,18.9,24,15,8,13,3,6,23,26.1,17,333,69,20.7,76,170,87,17,2,0,15,18,42,7,0
Francesco Bardi,ITA,GK,Bologna,Serie A,29,1992,2,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Keidi Bare,ALB,MF,Espanyol,La Liga,23,1997,16.5,33,20,14,16,3,11,30,36.7,19,307,85,27.7,124,152,31,25,10,0,15,30,63,25,0
Nicolò Barella,ITA,MF,Inter,Serie A,24,1997,32.4,66,33,13,39,14,21,48,43.8,27,421,122,29,112,209,100,31,3,0,28,34,100,13,1
Kike Barja,ESP,MF,Osasuna,La Liga,24,1997,9.6,16,7,3,7,6,8,24,33.3,16,148,52,35.1,24,72,52,16,2,0,14,16,32,3,0
Ross Barkley,ENG,MF,Chelsea,Premier League,27,1993,2,1,1,0,1,0,0,1,0,1,18,3,16.7,1,10,7,1,0,0,1,2,3,0,0
Aymen Barkok,MAR,MF,Eint Frankfurt,Bundesliga,23,1998,1.8,6,3,3,2,1,2,4,50,2,52,14,26.9,17,25,10,5,1,0,4,3,9,6,0
Ashley Barnes,ENG,FW,Burnley,Premier League,31,1989,9,13,10,4,6,3,2,6,33.3,4,157,35,22.3,16,84,57,6,1,1,5,6,19,4,0
Harvey Barnes,ENG,FW,Leicester City,Premier League,23,1997,23.3,31,13,9,12,10,5,25,20,20,295,89,30.2,73,118,104,26,1,0,25,10,41,6,0
Antonio Barragán,ESP,DF,Elche,La Liga,34,1987,11.3,27,10,18,8,1,13,17,76.5,4,93,24,25.8,48,38,7,22,2,0,20,22,49,29,0
Leandro Barreiro Martins,LUX,MF,Mainz 05,Bundesliga,21,2000,19.9,71,35,31,29,11,22,42,52.4,20,476,137,28.8,131,243,102,34,8,0,26,38,109,31,0
Ander Barrenetxea,ESP,FW,Real Sociedad,La Liga,19,2001,6.1,21,15,13,7,1,7,18,38.9,11,130,38,29.2,34,55,41,5,0,0,5,7,28,3,0
Jacob Barrett Laursen,DEN,DF,Arminia,Bundesliga,26,1994,18.1,24,16,13,9,2,7,19,36.8,12,198,66,33.3,87,77,34,37,9,0,28,28,52,47,1
Musa Barrow,GAM,FW,Bologna,Serie A,22,1998,23.7,16,12,4,7,5,8,22,36.4,14,322,67,20.8,55,126,141,22,1,0,21,15,31,6,0
Abdourahmane Barry,FRA,DF,Greuther Fürth,Bundesliga,21,2000,2.3,9,3,6,2,1,6,8,75,2,40,11,27.5,15,21,4,6,2,0,4,6,15,0,1
Marc Bartra,ESP,DF,Betis,La Liga,30,1991,22.1,44,20,25,16,3,20,41,48.8,21,203,68,33.5,112,78,13,50,21,0,29,43,87,122,2
Daniele Baselli,ITA,MF,Cagliari,Serie A,29,1992,3.2,6,3,3,0,3,0,3,0,3,43,14,32.6,13,21,9,2,0,0,2,2,8,5,0
Daniele Baselli,ITA,MF,Torino,Serie A,29,1992,1.7,2,0,1,0,1,1,5,20,4,34,10,29.4,19,10,5,1,0,0,1,3,5,4,0
Toma Bašić,CRO,MF,Bordeaux,Ligue 1,24,1996,2.3,5,3,2,2,1,1,7,14.3,6,40,8,20,11,17,12,3,1,0,2,3,8,0,0
Toma Bašić,CRO,MF,Lazio,Serie A,24,1996,10.9,12,8,4,8,0,3,11,27.3,8,199,59,29.6,63,96,40,18,4,0,14,9,21,17,0
Amine Bassi,FRA,MF,Metz,Ligue 1,23,1997,2,4,4,1,2,1,1,2,50,1,37,11,29.7,4,25,8,7,0,0,7,4,8,1,0
Álvaro Bastida,ESP,MF,Cádiz,La Liga,17,2004,2.2,5,2,1,4,0,2,3,66.7,1,44,8,18.2,12,31,1,0,0,0,0,4,9,0,0
Alessandro Bastoni,ITA,DF,Inter,Serie A,22,1999,25.7,50,35,28,21,1,15,26,57.7,11,293,116,39.6,125,128,40,40,17,0,23,38,88,71,2
Simone Bastoni,ITA,MF,Spezia,Serie A,24,1996,25.4,60,36,29,22,9,25,56,44.6,31,521,129,24.8,200,235,86,52,11,0,41,57,117,29,0
Lewis Bate,ENG,MF,Leeds United,Premier League,18,2002,1.6,1,0,0,0,1,0,6,0,6,73,10,13.7,21,48,4,2,0,0,2,5,6,2,0
Rodrigo Battaglia,ARG,MF,Mallorca,La Liga,30,1991,13.1,37,30,19,18,0,12,27,44.4,15,250,78,31.2,102,136,12,26,13,1,13,20,57,38,0
Maximilian Bauer,GER,DF,Greuther Fürth,Bundesliga,21,2000,18.8,35,25,27,7,1,13,26,50,13,232,87,37.5,135,93,4,31,15,0,16,46,81,112,1
Oliver Baumann,GER,GK,Hoffenheim,Bundesliga,31,1990,33,0,0,0,0,0,0,3,0,3,6,3,50,6,0,0,0,0,0,0,0,0,1,1
Timo Baumgartl,GER,DF,Union Berlin,Bundesliga,25,1996,24.1,70,37,48,21,1,35,52,67.3,17,379,151,39.8,188,163,28,45,12,0,33,44,114,82,0
Julian Baumgartlinger,AUT,MF,Leverkusen,Bundesliga,33,1988,1,3,3,2,1,0,2,3,66.7,1,20,9,45,8,11,1,2,0,0,2,2,5,0,0
Christoph Baumgartner,AUT,MF,Hoffenheim,Bundesliga,21,1999,21,32,26,17,5,10,12,36,33.3,24,428,124,29,79,198,151,25,4,0,21,21,53,15,0
Jon Bautista,ESP,FW,Real Sociedad,La Liga,26,1995,0.5,3,0,0,2,1,0,1,0,1,16,2,12.5,0,6,10,1,0,0,1,1,4,1,0
Paul Baysse,FRA,DF,Bordeaux,Ligue 1,33,1988,0.1,1,1,0,1,0,0,0,,0,4,2,50,2,2,0,0,0,0,0,1,2,1,0
Noah Joel Sarenren Bazee,NGA,MF,Augsburg,Bundesliga,24,1996,2.7,5,4,1,2,2,1,2,50,1,55,16,29.1,14,19,22,7,2,0,5,6,11,2,0
Bebé,CPV,FW,Rayo Vallecano,La Liga,31,1990,9.6,10,5,3,4,3,3,10,30,7,134,32,23.9,28,46,60,21,0,0,21,8,18,9,0
Ihlas Bebou,TOG,FW,Hoffenheim,Bundesliga,27,1994,23.2,25,18,7,11,7,4,14,28.6,10,377,117,31,54,140,183,24,3,0,21,11,36,21,0
Rodrigo Becão,BRA,DF,Udinese,Serie A,25,1996,34.8,95,72,56,35,4,40,76,52.6,36,459,189,41.2,241,188,30,53,22,1,31,59,154,105,3
Mads Bech Sørensen,DEN,DF,Brentford,Premier League,22,1999,9.3,12,7,10,2,0,5,6,83.3,1,73,29,39.7,45,22,6,10,6,0,4,9,21,28,0
Sheraldo Becker,SUR,FW,Union Berlin,Bundesliga,26,1995,19.5,15,9,4,8,3,2,11,18.2,9,308,93,30.2,32,134,142,15,0,0,15,10,25,4,0
Jan Bednarek,POL,DF,Southampton,Premier League,25,1996,29.2,37,21,23,13,1,18,37,48.6,19,238,76,31.9,130,102,6,64,30,1,34,95,132,169,0
Donny van de Beek,NED,MF,Everton,Premier League,24,1997,5.4,15,9,8,6,1,6,15,40,9,100,26,26,27,52,21,7,3,0,4,9,24,5,0
Donny van de Beek,NED,MF,Manchester Utd,Premier League,24,1997,0.8,5,3,3,2,0,1,1,100,0,16,6,37.5,5,6,5,2,1,0,1,2,7,2,0
Asmir Begović,BIH,GK,Everton,Premier League,34,1987,3,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,2,0
Valon Behrami,SUI,MF,Genoa,Serie A,36,1985,3.5,6,3,2,3,1,1,5,20,4,75,26,34.7,20,42,13,4,1,0,3,5,11,5,1
Kevin Behrens,GER,FW,Union Berlin,Bundesliga,30,1991,5.5,5,3,2,2,1,0,3,0,3,117,35,29.9,14,61,42,9,0,0,9,6,11,8,0
Youcef Belaïli,ALG,MF,Brest,Ligue 1,29,1992,9.2,5,2,2,0,3,1,7,14.3,6,99,29,29.3,20,46,33,7,1,0,6,9,14,2,0
Vid Belec,SVN,GK,Salernitana,Serie A,31,1990,21.5,0,0,0,0,0,0,0,,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0
Ishak Belfodil,ALG,FW,Hertha BSC,Bundesliga,29,1992,18.2,12,6,6,6,0,3,9,33.3,6,205,56,27.3,31,99,75,10,3,0,7,6,18,15,0
Haris Belkebla,ALG,MF,Brest,Ligue 1,27,1994,25.7,56,32,30,21,5,17,45,37.8,28,521,153,29.4,186,269,66,36,8,0,28,50,106,30,1
Stefan Bell,GER,DF,Mainz 05,Bundesliga,29,1991,31.8,64,34,47,14,3,25,64,39.1,39,326,125,38.3,186,125,15,40,16,0,24,66,130,157,2
Armel Bella Kotchap,GER,DF,Bochum,Bundesliga,19,2001,19.6,40,24,29,11,0,13,22,59.1,9,254,89,35,144,99,11,36,23,1,13,64,104,114,0
Raoul Bellanova,ITA,DF,Cagliari,Serie A,21,2000,27.7,36,17,18,16,2,9,35,25.7,26,281,75,26.7,94,118,69,56,7,0,49,44,80,40,0
Karim Bellarabi,GER,FW,Leverkusen,Bundesliga,31,1990,7.6,11,9,5,4,2,2,6,33.3,4,115,35,30.4,40,45,30,5,0,0,5,8,19,7,0
Jean-Ricner Bellegarde,FRA,MF,Strasbourg,Ligue 1,23,1998,25.9,65,52,23,28,14,17,43,39.5,26,476,156,32.8,148,223,105,46,4,0,42,39,104,26,0
Héctor Bellerín,ESP,DF,Betis,La Liga,26,1995,22,45,19,24,16,5,31,48,64.6,17,222,65,29.3,87,95,40,30,2,0,28,23,68,64,2
Jude Bellingham,ENG,MF,Dortmund,Bundesliga,18,2003,31,65,40,18,34,13,19,53,35.8,34,646,217,33.6,129,347,170,64,4,0,60,44,109,30,2
George Bello,USA,DF,Arminia,Bundesliga,19,2002,4.8,10,6,9,1,0,4,6,66.7,2,48,14,29.2,27,11,10,11,4,0,7,9,19,13,0
Jeanöel Belocian,FRA,DF,Rennes,Ligue 1,16,2005,0.1,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Andrea Belotti,ITA,FW,Torino,Serie A,27,1993,15.2,10,7,2,2,6,3,10,30,7,194,54,27.8,14,79,101,14,6,0,8,7,17,7,0
Fran Beltrán,ESP,MF,Celta Vigo,La Liga,22,1999,28.9,76,49,33,36,7,33,74,44.6,41,576,211,36.6,197,304,75,48,4,0,44,54,130,31,1
Hatem Ben Arfa,FRA,FW,Lille,Ligue 1,34,1987,3.5,3,2,2,0,1,1,3,33.3,2,39,7,17.9,4,21,14,1,0,0,1,1,4,1,0
Salim Ben Seghir,FRA,FW,Marseille,Ligue 1,18,2003,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Wissam Ben Yedder,FRA,FW,Monaco,Ligue 1,30,1990,28.1,22,14,1,13,8,7,23,30.4,16,471,140,29.7,22,186,263,17,2,0,15,6,28,2,0
Marco Benassi,ITA,DF,Fiorentina,Serie A,26,1994,1.8,3,3,3,0,0,2,2,100,0,25,7,28,12,8,5,3,0,0,3,4,7,4,1
Marco Benassi,ITA,MF,Empoli,Serie A,26,1994,4.2,9,3,3,5,1,3,8,37.5,5,76,18,23.7,17,40,19,6,0,0,6,3,12,3,0
Darío Benedetto,ARG,FW,Elche,La Liga,31,1990,6.6,4,0,2,1,1,1,4,25,3,77,16,20.8,7,49,21,4,0,0,4,2,6,2,0
Darío Benedetto,ARG,FW,Marseille,Ligue 1,31,1990,0.6,0,0,0,0,0,0,0,,0,6,2,33.3,0,4,2,1,0,0,1,0,0,0,0
László Bénes,SVK,MF,M'Gladbach,Bundesliga,23,1997,2.7,5,4,0,3,2,0,6,0,6,57,23,40.4,13,37,7,5,2,0,3,0,5,7,0
Walter Benítez,ARG,GK,Nice,Ligue 1,28,1993,37,0,0,0,0,0,0,2,0,2,4,0,0,4,0,0,2,0,0,2,0,0,1,1
Iker Benito,ESP,MF,Osasuna,La Liga,18,2002,1.3,1,1,1,0,0,0,1,0,1,26,2,7.7,3,13,10,5,0,0,5,0,1,1,0
Loris Benito,SUI,DF,Bordeaux,Ligue 1,29,1992,0.7,1,0,1,0,0,0,0,,0,9,2,22.2,6,2,1,2,0,0,2,2,3,1,0
Pedro Benito,ESP,FW,Cádiz,La Liga,21,2000,0.3,0,0,0,0,0,0,1,0,1,15,2,13.3,0,10,5,0,0,0,0,0,0,0,0
Filip Benković,CRO,DF,Udinese,Serie A,24,1997,0.1,0,0,0,0,0,0,0,,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
Ismaël Bennacer,ALG,MF,Milan,Serie A,23,1997,16.9,52,38,25,22,5,19,49,38.8,30,410,133,32.4,134,213,63,20,4,0,16,42,94,17,0
Keanan Bennetts,ENG,FW,M'Gladbach,Bundesliga,22,1999,0.6,1,0,0,1,0,1,1,100,0,11,3,27.3,2,3,6,0,0,0,0,0,1,0,0
Saïd Benrahma,ALG,FW,West Ham,Premier League,25,1995,24.1,35,23,16,13,6,16,38,42.1,22,377,94,24.9,108,187,82,22,1,0,21,12,47,7,0
Ramy Bensebaini,ALG,DF,M'Gladbach,Bundesliga,26,1995,22.4,47,27,28,16,3,22,44,50,22,231,71,30.7,127,77,27,50,11,0,39,78,125,84,0
Nabil Bentaleb,ALG,MF,Angers,Ligue 1,26,1994,16.8,48,35,19,20,9,14,24,58.3,10,283,86,30.4,85,164,34,29,10,0,19,29,77,13,0
Rodrigo Bentancur,URU,MF,Tottenham,Premier League,24,1997,15.1,37,15,15,14,8,12,33,36.4,21,327,79,24.2,113,175,39,32,10,0,22,18,55,28,0
Rodrigo Bentancur,URU,MF,Juventus,Serie A,24,1997,12.8,35,27,12,19,4,8,26,30.8,18,285,95,33.3,88,146,51,21,5,0,16,37,72,18,0
Christian Benteke,BEL,FW,Crystal Palace,Premier League,30,1990,12.7,8,2,2,4,2,2,6,33.3,4,120,32,26.7,9,50,61,8,4,0,4,1,9,30,1
Karim Benzema,FRA,FW,Real Madrid,La Liga,33,1987,28.8,11,5,2,5,4,2,9,22.2,7,261,76,29.1,17,79,165,10,0,0,10,7,18,15,0
Alessandro Berardi,ITA,GK,Hellas Verona,Serie A,30,1991,1,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Domenico Berardi,ITA,FW,Sassuolo,Serie A,26,1994,31.3,29,19,8,15,6,12,42,28.6,30,549,134,24.4,118,260,171,45,2,0,43,51,80,25,0
Yuri Berchiche,ESP,DF,Athletic Club,La Liga,31,1990,11.3,29,18,15,10,4,8,16,50,8,155,49,31.6,72,63,20,29,7,0,22,28,57,22,0
Álex Berenguer,ESP,MF,Athletic Club,La Liga,26,1995,24.1,47,31,21,15,11,11,47,23.4,36,596,145,24.3,135,279,182,55,2,0,53,24,71,19,0
Bartosz Bereszyński,POL,DF,Sampdoria,Serie A,29,1992,32.7,71,38,37,22,12,28,67,41.8,39,480,159,33.1,182,210,88,75,13,0,62,57,128,59,3
Jóhann Berg Guðmundsson,ISL,MF,Burnley,Premier League,30,1990,12.2,19,9,10,7,2,9,20,45,11,170,44,25.9,49,69,52,18,2,0,16,17,36,21,0
Patrick Berg,NOR,MF,Lens,Ligue 1,23,1997,3.4,13,7,5,8,0,4,11,36.4,7,87,27,31,31,49,7,6,1,0,5,8,21,8,0
Mitchell van Bergen,NED,FW,Reims,Ligue 1,21,1999,10.9,6,3,5,0,1,3,14,21.4,11,239,61,25.5,40,115,84,17,1,0,16,7,13,3,0
Steven Bergwijn,NED,FW,Tottenham,Premier League,23,1997,6.3,5,4,2,1,2,1,7,14.3,6,84,16,19,15,34,35,4,0,0,4,4,9,9,0
Etrit Berisha,ALB,GK,Torino,Serie A,32,1989,10,0,0,0,0,0,0,0,,0,5,0,0,5,0,0,0,0,0,0,0,0,0,2
Valon Berisha,KVX,MF,Reims,Ligue 1,28,1993,5.1,12,6,2,9,1,2,9,22.2,7,152,28,18.4,24,86,42,7,0,0,7,10,22,5,0
Federico Bernardeschi,ITA,MF,Juventus,Serie A,27,1994,16.4,16,13,6,6,4,5,12,41.7,7,237,77,32.5,82,102,53,23,4,0,19,11,27,8,1
Paul Bernardoni,FRA,GK,Saint-Étienne,Ligue 1,24,1997,19,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Paul Bernardoni,FRA,GK,Angers,Ligue 1,24,1997,13,0,0,0,0,0,0,0,,0,2,2,100,2,0,0,0,0,0,0,0,0,0,2
Juan Bernat,ESP,DF,Paris S-G,Ligue 1,28,1993,10.6,24,15,9,10,5,11,19,57.9,8,118,37,31.4,43,45,30,18,0,0,18,11,35,15,0
Dimitry Bertaud,FRA,GK,Montpellier,Ligue 1,23,1998,9.3,0,0,0,0,0,0,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0
Jason Berthomier,FRA,MF,Clermont Foot,Ligue 1,31,1990,19.2,29,22,5,19,5,12,35,34.3,23,342,127,37.1,70,188,84,19,2,0,17,10,39,6,0
Nicolò Bertola,ITA,MF,Spezia,Serie A,18,2003,0.4,3,2,3,0,0,1,1,100,0,11,4,36.4,5,6,0,0,0,0,0,5,8,0,0
Ryan Bertrand,ENG,DF,Leicester City,Premier League,31,1989,3.7,9,4,1,7,1,4,5,80,1,75,25,33.3,40,24,11,11,3,0,8,3,12,7,0
Daniel Bessa,ITA,MF,Hellas Verona,Serie A,28,1993,8.5,14,11,5,7,2,4,11,36.4,7,155,52,33.5,38,87,30,18,3,0,15,10,24,14,0
Beto,GNB,FW,Udinese,Serie A,23,1998,24.1,16,8,2,10,4,4,12,33.3,8,369,97,26.3,21,181,167,25,2,0,23,9,25,23,0
Louis Beyer,GER,DF,M'Gladbach,Bundesliga,21,2000,15.4,48,21,32,14,2,19,45,42.2,26,180,61,33.9,103,70,7,28,7,0,21,26,74,55,0
Bartosz Bialek,POL,FW,Wolfsburg,Bundesliga,19,2001,2,1,1,0,1,0,0,3,0,3,60,19,31.7,1,33,26,0,0,0,0,0,1,2,0
Giulian Biancone,FRA,DF,Troyes,Ligue 1,21,2000,25.5,76,42,48,23,5,31,59,52.5,28,416,136,32.7,213,153,50,39,8,0,31,73,149,68,1
Ermin Bičakčić,BIH,DF,Hoffenheim,Bundesliga,31,1990,0.1,0,0,0,0,0,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Mads Bidstrup,DEN,MF,Brentford,Premier League,20,2001,0.5,4,2,2,2,0,0,2,0,2,19,8,42.1,12,7,0,1,0,0,1,1,5,2,0
Pedro Bigas,ESP,DF,Elche,La Liga,30,1990,17.2,27,21,21,4,2,8,20,40,12,146,49,33.6,93,44,9,23,14,0,9,32,59,78,1
El Bilal Touré,MLI,FW,Reims,Ligue 1,19,2001,13.3,18,11,3,10,5,3,7,42.9,4,231,57,24.7,42,115,74,18,3,0,15,6,24,15,0
Jean-Claude Billong,CMR,DF,Clermont Foot,Ligue 1,27,1993,10.9,18,14,15,2,1,7,11,63.6,4,87,42,48.3,53,31,3,10,2,0,8,17,35,38,0
Luis Binks,ENG,DF,Bologna,Serie A,19,2001,7.2,10,5,6,3,1,5,6,83.3,1,65,21,32.3,40,22,3,12,5,0,7,21,31,41,0
Cristiano Biraghi,ITA,DF,Fiorentina,Serie A,28,1992,35,37,18,21,12,4,19,45,42.2,26,305,101,33.1,89,150,66,46,10,0,36,38,75,29,4
Davide Biraschi,ITA,DF,Genoa,Serie A,27,1994,10.3,34,18,20,10,4,16,29,55.2,13,167,67,40.1,95,60,12,25,10,0,15,14,48,34,0
Tom Bischof,GER,MF,Hoffenheim,Bundesliga,16,2005,0.2,0,0,0,0,0,0,0,,0,4,2,50,2,0,2,2,0,0,2,0,0,1,0
Yves Bissouma,MLI,MF,Brighton,Premier League,24,1996,23.5,73,50,36,34,3,18,33,54.5,15,415,149,35.9,166,201,48,43,5,0,38,55,128,51,0
Nathan Bitu Mazala,FRA,DF,Paris S-G,Ligue 1,18,2002,0.1,0,0,0,0,0,0,0,,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
