Player,Nation,Pos,Squad,Comp,Age,Born,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Long Ast,Long xA,Long A-xA,Long KP,Long 1/3,Long PPA,Long CrsPA,Long Prog
Sonny Perkins,ENG,FW,West Ham,Premier League,17,2004,0.0,0,1,0.0,0,0,0,0,,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0
Diego Perotti,ARG,FW,Salernitana,Serie A,33,1988,3.2,111,147,75.5,1699,510,61,69,88.4,40,50,80.0,6,21,28.6,0,0.3,-0.3,5,6,5,3,12
Romain Perraud,FRA,DF,Southampton,Premier League,23,1997,18.0,492,750,65.6,7475,3191,280,325,86.2,173,274,63.1,24,99,24.2,1,0.6,+0.4,10,29,14,5,44
Lucas Perrin,FRA,DF,Strasbourg,Ligue 1,22,1998,27.8,1211,1424,85.0,26043,9891,367,395,92.9,628,686,91.5,207,316,65.5,1,0.8,+0.2,9,130,18,3,130
Mario Perrone,ITA,DF,Salernitana,Serie A,18,2003,0.2,7,9,77.8,116,42,3,3,100.0,4,4,100.0,0,2,0.0,0,0.0,0.0,0,0,0,0,0
Pavao Pervan,AUT,GK,Wolfsburg,Bundesliga,33,1987,6.0,151,200,75.5,3822,2077,41,42,97.6,66,66,100.0,44,92,47.8,0,0.0,0.0,0,0,0,0,0
Matteo Pessina,ITA,MF,Atalanta,Serie A,24,1997,16.0,707,858,82.4,11460,2902,349,402,86.8,288,335,86.0,49,66,74.2,1,1.3,-0.3,22,55,14,1,70
Andrea Petagna,ITA,FW,Napoli,Serie A,26,1995,6.5,117,160,73.1,1777,226,65,77,84.4,40,53,75.5,7,15,46.7,1,1.4,-0.4,10,4,3,0,6
Nils Petersen,GER,FW,Freiburg,Bundesliga,32,1988,6.4,95,142,66.9,1298,269,60,81,74.1,26,39,66.7,4,7,57.1,1,0.6,+0.4,7,4,4,1,8
Danijel Petković,MNE,GK,Angers,Ligue 1,28,1993,15.0,355,460,77.2,9544,4687,51,51,100.0,194,195,99.5,108,212,50.9,0,0.0,0.0,0,1,0,0,0
Léo Pétrot,FRA,DF,Lorient,Ligue 1,24,1997,20.2,798,956,83.5,17765,5682,212,232,91.4,412,451,91.4,167,254,65.7,0,0.1,-0.1,2,33,0,0,35
Njegoš Petrović,SRB,MF,Granada,La Liga,22,1999,10.2,273,346,78.9,4552,1279,135,163,82.8,94,119,79.0,32,44,72.7,1,0.2,+0.8,3,22,4,0,25
Jens Petter Hauge,NOR,FW,Eint Frankfurt,Bundesliga,21,1999,11.6,314,437,71.9,4930,960,170,212,80.2,110,140,78.6,22,51,43.1,2,1.0,+1.0,12,17,12,2,25
Alex Petxa,ESP,DF,Athletic Club,La Liga,24,1997,4.6,203,271,74.9,3741,1396,86,99,86.9,86,105,81.9,26,58,44.8,0,0.2,-0.2,1,20,4,1,19
Germán Pezzella,ARG,DF,Betis,La Liga,30,1991,22.1,911,1039,87.7,19550,5395,251,277,90.6,495,532,93.0,160,221,72.4,0,0.0,0.0,0,20,4,0,23
Giuseppe Pezzella,ITA,DF,Atalanta,Serie A,23,1997,11.9,508,650,78.2,7935,2519,284,323,87.9,179,221,81.0,37,74,50.0,2,1.1,+0.9,9,24,7,2,50
Immanuel Pherai,NED,MF,Dortmund,Bundesliga,20,2001,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
Maximilian Philipp,GER,MF,Wolfsburg,Bundesliga,27,1994,10.7,251,336,74.7,3928,1071,126,154,81.8,93,106,87.7,19,52,36.5,4,1.3,+2.7,16,17,12,2,25
Romain Philippoteaux,FRA,MF,Brest,Ligue 1,33,1988,0.3,5,7,71.4,67,11,4,5,80.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
Kalvin Phillips,ENG,MF,Leeds United,Premier League,25,1995,17.7,768,943,81.4,16881,4283,240,279,86.0,360,395,91.1,159,245,64.9,1,0.2,+0.8,8,78,14,2,73
Jaden Philogene Bidace,ENG,FW,Aston Villa,Premier League,19,2002,0.1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
Jérôme Phojo,FRA,DF,Clermont Foot,Ligue 1,28,1993,0.1,3,3,100.0,42,27,2,2,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
Krzysztof Piątek,POL,FW,Fiorentina,Serie A,26,1995,8.1,125,160,78.1,1909,279,66,83,79.5,48,56,85.7,5,6,83.3,0,0.8,-0.8,5,3,5,0,10
Krzysztof Piątek,POL,FW,Hertha BSC,Bundesliga,26,1995,3.9,54,84,64.3,754,79,31,41,75.6,16,25,64.0,4,11,36.4,0,0.0,0.0,0,4,1,0,2
Pablo Piatti,ARG,MF,Elche,La Liga,32,1989,3.5,77,99,77.8,1182,207,51,60,85.0,16,23,69.6,7,9,77.8,0,0.5,-0.5,5,4,2,0,5
Cristiano Piccini,ITA,DF,Valencia,La Liga,28,1992,3.6,96,140,68.6,2084,1166,36,44,81.8,32,43,74.4,27,49,55.1,0,0.2,-0.2,2,9,4,3,12
Roberto Piccoli,ITA,FW,Atalanta,Serie A,20,2001,2.2,26,44,59.1,352,48,16,25,64.0,9,14,64.3,0,0,,0,0.2,-0.2,3,0,0,0,0
Roberto Piccoli,ITA,FW,Genoa,Serie A,20,2001,2.4,30,51,58.8,391,60,24,33,72.7,4,11,36.4,1,5,20.0,0,0.1,-0.1,4,1,1,1,0
Jordan Pickford,ENG,GK,Everton,Premier League,27,1994,35.0,594,1135,52.3,25486,18650,63,63,100.0,184,187,98.4,345,883,39.1,0,0.1,-0.1,4,60,3,0,0
Jérémy Pied,FRA,DF,Lille,Ligue 1,32,1989,0.1,16,23,69.6,229,106,9,12,75.0,5,6,83.3,1,4,25.0,0,0.0,0.0,1,3,1,0,2
Amos Pieper,GER,DF,Arminia,Bundesliga,23,1998,26.4,905,1123,80.6,21010,6435,186,223,83.4,531,591,89.8,182,297,61.3,0,0.4,-0.4,5,59,6,2,53
Ronaël Pierre-Gabriel,FRA,DF,Brest,Ligue 1,23,1998,28.3,1187,1418,83.7,19647,7865,610,661,92.3,458,542,84.5,98,157,62.4,1,0.7,+0.3,14,93,20,5,113
Erik Pieters,NED,DF,Burnley,Premier League,32,1988,8.1,242,344,70.3,4074,1707,122,149,81.9,95,121,78.5,20,56,35.7,1,0.8,+0.2,1,19,1,0,22
Tomás Pina Isla,ESP,MF,Alavés,La Liga,33,1987,16.0,469,587,79.9,7903,2132,231,271,85.2,198,237,83.5,31,54,57.4,0,0.3,-0.3,2,42,2,1,39
Andrea Pinamonti,ITA,FW,Empoli,Serie A,22,1999,31.9,403,653,61.7,5687,1268,249,347,71.8,121,201,60.2,20,40,50.0,2,2.3,-0.3,25,19,18,3,37
Orbelín Pineda,MEX,MF,Celta Vigo,La Liga,25,1996,1.1,58,68,85.3,990,317,28,32,87.5,21,23,91.3,8,10,80.0,0,0.1,-0.1,1,7,2,0,8
Ethan Pinnock,JAM,DF,Brentford,Premier League,28,1993,29.9,1180,1555,75.9,23816,8986,398,463,86.0,590,746,79.1,179,313,57.2,1,1.2,-0.2,10,67,7,3,58
Yeremi Pino,ESP,MF,Villarreal,La Liga,18,2002,18.6,432,542,79.7,6406,1487,249,299,83.3,146,172,84.9,19,29,65.5,4,3.2,+0.8,22,9,30,8,47
Carlo Pinsoglio,ITA,GK,Juventus,Serie A,31,1990,0.5,10,11,90.9,339,224,0,0,,6,6,100.0,4,5,80.0,0,0.0,0.0,0,0,0,0,0
Riccardo Pinzi,ITA,MF,Udinese,Serie A,17,2003,0.0,1,2,50.0,16,0,0,0,,1,2,50.0,0,0,,0,0.0,0.0,0,0,0,0,0
Gerard Piqué,ESP,DF,Barcelona,La Liga,34,1987,23.2,1508,1664,90.6,34180,9208,342,377,90.7,862,897,96.1,290,369,78.6,0,0.1,-0.1,2,129,3,0,109
Marko Pjaca,CRO,MF,Torino,Serie A,26,1995,12.8,329,426,77.2,5057,1232,191,230,83.0,104,127,81.9,27,43,62.8,0,1.1,-1.1,15,27,19,7,38
Przemysław Płacheta,POL,FW,Norwich City,Premier League,23,1998,5.6,107,157,68.2,1840,560,57,68,83.8,33,45,73.3,13,25,52.0,0,0.7,-0.7,4,9,4,2,12
Marvin Plattenhardt,GER,DF,Hertha BSC,Bundesliga,29,1992,18.2,657,936,70.2,13040,6995,258,290,89.0,279,360,77.5,111,250,44.4,3,3.6,-0.6,42,29,14,7,46
Alassane Pléa,FRA,FW,M'Gladbach,Bundesliga,28,1993,23.0,600,800,75.0,10920,3182,291,352,82.7,199,257,77.4,92,128,71.9,6,7.4,-1.4,52,79,42,5,112
Tommaso Pobega,ITA,MF,Torino,Serie A,22,1999,24.9,947,1173,80.7,17521,4759,416,486,85.6,401,476,84.2,115,162,71.0,2,0.8,+1.2,21,106,17,2,102
Daniel Podence,POR,FW,Wolves,Premier League,25,1995,16.5,465,636,73.1,7740,2437,243,296,82.1,149,199,74.9,54,94,57.4,3,3.8,-0.8,35,32,36,10,77
Suf Podgoreanu,ISR,FW,Spezia,Serie A,19,2002,1.3,39,50,78.0,614,105,23,26,88.5,13,15,86.7,3,7,42.9,1,0.0,+1.0,1,1,1,1,2
Paul Pogba,FRA,MF,Manchester Utd,Premier League,28,1993,15.0,738,879,84.0,14891,3918,302,345,87.5,281,315,89.2,134,171,78.4,9,3.5,+5.5,24,110,26,5,94
Joel Pohjanpalo,FIN,FW,Leverkusen,Bundesliga,26,1994,0.1,1,3,33.3,8,0,1,2,50.0,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0
Matteo Politano,ITA,FW,Napoli,Serie A,27,1993,18.3,550,772,71.2,9290,2936,291,336,86.6,191,263,72.6,51,126,40.5,4,4.0,0.0,36,24,27,8,65
Julian Pollersbeck,GER,GK,Lyon,Ligue 1,26,1994,4.8,153,176,86.9,3741,2270,37,37,100.0,81,81,100.0,34,57,59.6,0,0.0,0.0,0,1,0,0,0
Sebastian Polter,GER,FW,Bochum,Bundesliga,30,1991,26.0,293,518,56.6,4149,1130,164,265,61.9,95,164,57.9,15,37,40.5,1,2.5,-1.5,29,28,7,1,38
Ezequiel Ponce,ARG,FW,Elche,La Liga,24,1997,7.4,122,166,73.5,1714,238,82,98,83.7,28,41,68.3,8,11,72.7,0,0.3,-0.3,6,5,4,1,8
Marin Pongračić,CRO,DF,Dortmund,Bundesliga,23,1997,9.2,547,620,88.2,12116,3479,135,146,92.5,292,310,94.2,115,154,74.7,0,0.0,0.0,1,29,0,0,20
Pere Pons,ESP,MF,Alavés,La Liga,28,1993,15.2,281,394,71.3,4684,1041,152,191,79.6,97,137,70.8,25,45,55.6,0,0.6,-0.6,12,22,7,1,21
Nick Pope,ENG,GK,Burnley,Premier League,29,1992,36.0,530,1078,49.2,25133,20295,26,30,86.7,113,118,95.8,390,926,42.1,0,0.2,-0.2,3,45,3,0,0
Manolo Portanova,ITA,FW,Genoa,Serie A,21,2000,14.7,193,339,56.9,2968,1044,97,136,71.3,63,110,57.3,18,58,31.0,0,0.8,-0.8,10,14,4,0,22
Portu,ESP,FW,Real Sociedad,La Liga,29,1992,17.7,359,486,73.9,5031,1534,222,269,82.5,114,154,74.0,11,31,35.5,2,2.0,0.0,20,17,21,7,41
Stefan Posch,AUT,DF,Hoffenheim,Bundesliga,24,1997,24.4,1135,1397,81.2,23182,7848,369,408,90.4,584,652,89.6,172,304,56.6,0,0.5,-0.5,4,80,8,1,99
Sergio Postigo,ESP,DF,Levante,La Liga,32,1988,9.4,295,356,82.9,6258,2203,88,94,93.6,166,178,93.3,41,81,50.6,0,0.2,-0.2,2,11,0,0,15
Yussuf Poulsen,DEN,FW,RB Leipzig,Bundesliga,27,1994,12.0,229,334,68.6,3174,863,137,179,76.5,64,93,68.8,11,25,44.0,0,2.2,-2.2,10,18,10,1,34
Gaëtan Poussin,FRA,GK,Bordeaux,Ligue 1,22,1999,13.0,345,481,71.7,10526,6813,58,61,95.1,150,150,100.0,135,267,50.6,0,0.0,0.0,0,1,0,0,0
Darío Poveda,ESP,FW,Getafe,La Liga,24,1997,4.2,51,82,62.2,825,165,32,44,72.7,11,21,52.4,5,12,41.7,0,0.1,-0.1,3,3,1,1,4
José Pozo,ESP,MF,Rayo Vallecano,La Liga,25,1996,0.8,45,52,86.5,884,268,21,22,95.5,17,22,77.3,6,6,100.0,0,0.3,-0.3,3,5,5,0,8
Dennis Praet,BEL,FW,Torino,Serie A,27,1994,17.1,444,595,74.6,7246,1835,240,281,85.4,161,216,74.5,34,65,52.3,2,4.1,-2.1,24,32,26,12,43
Mateusz Praszelik,POL,FW,Hellas Verona,Serie A,20,2000,0.3,9,10,90.0,97,10,7,8,87.5,2,2,100.0,0,0,,0,0.0,0.0,0,1,0,0,0
Abdón Prats,ESP,FW,Mallorca,La Liga,28,1992,7.1,103,156,66.0,1470,317,62,84,73.8,26,38,68.4,7,13,53.8,0,0.4,-0.4,7,11,3,0,13
Sanjin Prcić,BIH,MF,Strasbourg,Ligue 1,27,1993,24.3,1199,1410,85.0,25257,6130,433,488,88.7,494,542,91.1,248,337,73.6,0,2.4,-2.4,24,141,28,2,133
Nicolas de Préville,FRA,FW,Metz,Ligue 1,30,1991,21.9,406,599,67.8,7392,1830,192,256,75.0,142,193,73.6,61,117,52.1,2,2.0,0.0,27,32,15,10,29
Isaac Price,NIR,MF,Everton,Premier League,17,2003,0.2,1,1,100.0,16,0,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
Manuel Prietl,AUT,MF,Arminia,Bundesliga,29,1991,23.6,523,663,78.9,10470,2544,200,242,82.6,223,270,82.6,88,118,74.6,1,0.8,+0.2,6,48,5,1,46
Alejandro Primo,ESP,GK,Levante,La Liga,17,2004,1.0,21,26,80.8,501,283,8,8,100.0,6,6,100.0,6,11,54.5,0,0.0,0.0,0,1,0,0,0
Grischa Prömel,GER,MF,Union Berlin,Bundesliga,26,1995,26.9,714,945,75.6,13520,3095,283,360,78.6,323,394,82.0,91,138,65.9,1,0.8,+0.2,12,67,12,3,76
Nick Proschwitz,GER,FW,Hoffenheim,Bundesliga,34,1986,0.3,3,4,75.0,38,4,2,3,66.7,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
Ivan Provedel,ITA,GK,Spezia,Serie A,27,1994,30.7,737,1186,62.1,26957,17368,93,94,98.9,247,252,98.0,395,838,47.1,0,0.0,0.0,0,21,1,0,1
Javi Puado,ESP,FW,Espanyol,La Liga,23,1998,24.9,548,654,83.8,7759,1394,339,371,91.4,165,196,84.2,23,36,63.9,1,1.2,-0.2,21,25,19,2,41
Pubill,ESP,DF,Levante,La Liga,18,2003,5.7,216,274,78.8,3800,1036,103,116,88.8,85,103,82.5,25,43,58.1,1,0.2,+0.8,6,9,6,3,15
Antonio Puertas,ESP,MF,Granada,La Liga,29,1992,25.1,488,690,70.7,7819,2116,265,330,80.3,164,222,73.9,46,81,56.8,1,0.9,+0.1,19,31,21,8,48
Riqui Puig,ESP,MF,Barcelona,La Liga,21,1999,5.4,420,454,92.5,7088,968,213,220,96.8,149,162,92.0,45,52,86.5,0,0.3,-0.3,5,32,6,0,23
Teemu Pukki,FIN,FW,Norwich City,Premier League,31,1990,36.1,392,526,74.5,6053,849,222,276,80.4,130,167,77.8,28,40,70.0,3,2.8,+0.2,25,16,6,1,24
Erick Pulgar,CHI,MF,Fiorentina,Serie A,27,1994,3.8,209,236,88.6,4311,975,63,73,86.3,115,120,95.8,29,38,76.3,1,0.7,+0.3,7,16,2,0,12
Christian Pulisic,USA,MF,Chelsea,Premier League,22,1998,14.3,368,462,79.7,5338,1043,232,269,86.2,119,145,82.1,11,19,57.9,2,1.2,+0.8,15,23,10,0,30
Afimico Pululu,FRA,FW,Greuther Fürth,Bundesliga,22,1999,0.8,15,20,75.0,217,54,9,10,90.0,4,6,66.7,1,2,50.0,0,0.0,0.0,0,2,0,0,1
Ignacio Pussetto,ARG,FW,Udinese,Serie A,25,1995,13.4,205,294,69.7,3336,867,107,133,80.5,66,98,67.3,25,33,75.8,4,2.6,+1.4,14,14,6,3,23
Niklas Pyyhtiä,FIN,MF,Bologna,Serie A,17,2003,0.2,18,22,81.8,321,88,7,7,100.0,10,12,83.3,1,3,33.3,0,0.0,0.0,0,2,1,0,3
Yacine Qasmi,MAR,MF,Rayo Vallecano,La Liga,30,1991,0.0,1,3,33.3,17,0,0,2,0.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
Fabio Quagliarella,ITA,FW,Sampdoria,Serie A,38,1983,18.5,322,472,68.2,5879,1257,153,197,77.7,105,146,71.9,48,82,58.5,2,2.1,-0.1,20,23,17,5,32
Quini,ESP,DF,Granada,La Liga,31,1989,25.6,678,960,70.6,12161,5101,313,371,84.4,277,364,76.1,74,175,42.3,1,1.3,-0.3,18,36,13,8,47
Dani Raba,ESP,MF,Granada,La Liga,25,1995,0.3,4,5,80.0,60,18,2,2,100.0,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
Dani Raba,ESP,MF,Villarreal,La Liga,25,1995,1.0,30,44,68.2,663,185,9,13,69.2,11,15,73.3,9,15,60.0,0,0.3,-0.3,4,2,1,0,3
Adrien Rabiot,FRA,MF,Juventus,Serie A,26,1995,25.4,861,1041,82.7,14946,3618,377,442,85.3,378,435,86.9,85,116,73.3,2,1.8,+0.2,20,57,15,5,61
Uroš Račić,SRB,MF,Valencia,La Liga,23,1998,13.4,380,506,75.1,8403,1989,133,167,79.6,151,183,82.5,86,134,64.2,0,0.7,-0.7,7,49,6,1,45
Nemanja Radoja,SRB,MF,Levante,La Liga,28,1993,13.5,403,480,84.0,7137,1689,187,204,91.7,173,192,90.1,39,60,65.0,0,0.6,-0.6,6,33,4,2,23
Nemanja Radonjić,SRB,MF,Marseille,Ligue 1,25,1996,0.2,9,10,90.0,103,43,8,9,88.9,1,1,100.0,0,0,,0,0.2,-0.2,1,0,0,0,0
Ivan Radovanović,SRB,DF,Salernitana,Serie A,32,1988,11.7,426,509,83.7,9774,3233,130,151,86.1,184,213,86.4,108,138,78.3,1,0.8,+0.2,7,32,4,0,29
Ionuț Radu,ROU,GK,Inter,Serie A,24,1997,1.0,19,23,82.6,556,279,4,4,100.0,8,8,100.0,7,11,63.6,0,0.0,0.0,0,1,0,0,0
Ștefan Radu,ROU,DF,Lazio,Serie A,34,1986,6.2,267,326,81.9,4640,1872,119,130,91.5,127,152,83.6,17,34,50.0,0,0.1,-0.1,1,21,0,0,16
Boris Radunović,SRB,GK,Cagliari,Serie A,25,1996,3.0,58,103,56.3,2274,1581,7,7,100.0,17,17,100.0,34,79,43.0,0,0.0,0.0,0,1,0,0,0
Sidney Raebiger,GER,MF,RB Leipzig,Bundesliga,16,2005,0.0,2,2,100.0,29,2,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
Rafinha,BRA,FW,Paris S-G,Ligue 1,28,1993,2.4,168,185,90.8,2567,439,92,101,91.1,63,67,94.0,9,11,81.8,0,0.1,-0.1,2,15,0,0,10
Rafinha,BRA,MF,Real Sociedad,La Liga,28,1993,11.7,591,681,86.8,9914,2279,301,329,91.5,220,244,90.2,56,81,69.1,0,0.7,-0.7,11,59,13,2,46
Antonio Raillo,ESP,DF,Mallorca,La Liga,29,1991,17.0,532,615,86.5,11170,3785,161,173,93.1,276,298,92.6,87,130,66.9,0,0.0,0.0,0,34,0,0,31
Antonio Raimondo,ITA,FW,Bologna,Serie A,17,2004,0.8,10,13,76.9,140,8,6,6,100.0,4,5,80.0,0,0,,0,0.0,0.0,0,0,0,0,0
Predrag Rajković,SRB,GK,Reims,Ligue 1,25,1995,38.0,890,1259,70.7,26588,14985,163,164,99.4,349,358,97.5,368,725,50.8,0,0.0,0.0,1,22,3,0,1
Jesuran Rak Sakyi,ENG,FW,Crystal Palace,Premier League,18,2002,0.9,25,30,83.3,322,56,17,19,89.5,6,7,85.7,1,1,100.0,0,0.0,0.0,0,1,0,0,1
Ivan Rakitić,CRO,MF,Sevilla,La Liga,33,1988,24.2,1396,1652,84.5,28945,7045,530,575,92.2,602,668,90.1,242,347,69.7,6,2.8,+3.2,40,140,16,3,107
Diant Ramaj,GER,GK,Eint Frankfurt,Bundesliga,19,2001,1.0,28,40,70.0,725,432,9,9,100.0,13,13,100.0,6,18,33.3,0,0.0,0.0,0,1,0,0,0
Jonás Ramalho,ESP,DF,Osasuna,La Liga,28,1993,2.7,97,130,74.6,1743,748,41,47,87.2,47,60,78.3,9,17,52.9,0,0.0,0.0,0,12,1,0,12
Adil Rami,FRA,DF,Troyes,Ligue 1,35,1985,13.0,440,519,84.8,10249,3946,136,151,90.1,200,220,90.9,101,141,71.6,0,0.0,0.0,1,22,2,0,21
Sandro Ramírez,ESP,FW,Getafe,La Liga,26,1995,16.2,287,394,72.8,4377,710,161,194,83.0,86,120,71.7,24,43,55.8,0,0.8,-0.8,15,17,5,1,10
Guilherme Ramos,POR,DF,Arminia,Bundesliga,23,1997,10.1,313,456,68.6,7361,2334,56,72,77.8,191,235,81.3,63,136,46.3,0,0.1,-0.1,2,27,7,0,30
Sergio Ramos,ESP,DF,Paris S-G,Ligue 1,35,1986,8.9,776,822,94.4,18360,5293,195,203,96.1,376,392,95.9,200,221,90.5,0,0.0,0.0,1,83,3,0,51
Aaron Ramsdale,ENG,GK,Arsenal,Premier League,23,1998,34.0,788,1156,68.2,22393,13488,181,183,98.9,356,362,98.3,247,604,40.9,0,0.0,0.0,0,28,0,0,1
Aaron Ramsey,WAL,MF,Juventus,Serie A,30,1990,1.1,60,67,89.6,1178,274,25,28,89.3,25,27,92.6,10,12,83.3,0,0.1,-0.1,2,5,0,0,4
Jacob Ramsey,ENG,MF,Aston Villa,Premier League,20,2001,27.4,898,1042,86.2,15450,3923,434,484,89.7,348,389,89.5,97,120,80.8,1,2.0,-1.0,19,88,22,3,93
Luca Ranieri,ITA,DF,Salernitana,Serie A,22,1999,23.4,694,981,70.7,12961,6393,285,327,87.2,320,438,73.1,79,172,45.9,0,0.7,-0.7,10,51,20,12,85
Andrea Ranocchia,ITA,DF,Inter,Serie A,33,1988,3.8,177,186,95.2,3950,1381,49,53,92.5,90,91,98.9,38,41,92.7,0,0.0,0.0,0,4,1,0,6
Raphinha,BRA,FW,Leeds United,Premier League,24,1996,32.4,817,1281,63.8,15061,6139,386,471,82.0,281,404,69.6,117,310,37.7,3,6.8,-3.8,65,89,48,9,169
Tobias Raschl,GER,MF,Greuther Fürth,Bundesliga,21,2000,6.6,210,264,79.5,3568,778,94,107,87.9,88,105,83.8,19,32,59.4,1,0.0,+1.0,2,20,1,0,10
Elba Rashani,KVX,FW,Clermont Foot,Ligue 1,28,1993,19.5,440,571,77.1,6336,1517,270,308,87.7,137,179,76.5,20,38,52.6,3,2.8,+0.2,14,25,11,6,31
Marcus Rashford,ENG,FW,Manchester Utd,Premier League,23,1997,13.7,297,422,70.4,4190,851,185,236,78.4,84,121,69.4,15,33,45.5,2,2.0,0.0,9,18,11,3,26
Milot Rashica,KVX,FW,Norwich City,Premier League,25,1996,24.8,376,597,63.0,7238,2210,167,213,78.4,148,217,68.2,56,138,40.6,2,2.6,-0.6,37,31,22,8,41
Giacomo Raspadori,ITA,MF,Sassuolo,Serie A,21,2000,30.4,845,1076,78.5,14659,2484,434,490,88.6,289,351,82.3,102,171,59.6,4,3.8,+0.2,46,37,35,2,71
Raúl,ESP,FW,Betis,La Liga,20,2000,0.0,0,1,0.0,0,0,0,0,,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0
David Raum,GER,DF,Hoffenheim,Bundesliga,23,1998,30.6,1476,1988,74.2,28136,11573,643,745,86.3,591,719,82.2,222,433,51.3,11,10.1,+0.9,80,92,75,54,153
Nicola Ravaglia,ITA,GK,Sampdoria,Serie A,32,1988,0.1,2,4,50.0,131,115,0,0,,0,0,,2,4,50.0,0,0.0,0.0,0,0,0,0,0
David Raya,ESP,GK,Brentford,Premier League,25,1995,24.0,705,1051,67.1,24502,16309,98,98,100.0,282,288,97.9,322,659,48.9,0,0.0,0.0,1,36,1,0,3
Ante Rebić,CRO,FW,Milan,Serie A,27,1993,9.9,196,304,64.5,3249,1039,116,157,73.9,47,78,60.3,28,47,59.6,2,4.6,-2.6,31,21,27,8,40
Arkadiusz Reca,POL,DF,Spezia,Serie A,26,1995,19.7,626,889,70.4,11528,5785,279,339,82.3,260,345,75.4,80,164,48.8,2,1.8,+0.2,12,40,17,11,59
Lluís Recasens,ESP,DF,Espanyol,La Liga,19,2002,0.5,8,12,66.7,174,53,1,2,50.0,5,6,83.3,2,3,66.7,0,0.0,0.0,0,1,0,0,1
Nathan Redmond,ENG,MF,Southampton,Premier League,27,1994,20.4,511,726,70.4,8591,2591,264,318,83.0,180,257,70.0,49,114,43.0,5,4.3,+0.7,34,31,44,14,78
Sergio Reguilón,ESP,DF,Tottenham,Premier League,24,1996,21.3,744,986,75.5,13194,4159,356,420,84.8,307,391,78.5,72,132,54.5,3,4.0,-1.0,30,32,29,20,52
Manolo Reina,ESP,GK,Mallorca,La Liga,36,1985,21.0,400,640,62.5,14073,9978,73,74,98.6,140,140,100.0,179,418,42.8,0,0.3,-0.3,1,10,1,0,0
Pepe Reina,ESP,GK,Lazio,Serie A,38,1982,15.0,428,525,81.5,11885,7629,100,100,100.0,161,163,98.8,161,256,62.9,1,0.3,+0.7,1,3,0,0,0
Jeff Reine-Adélaïde,FRA,MF,Lyon,Ligue 1,23,1998,2.2,145,169,85.8,2396,718,69,76,90.8,56,60,93.3,14,25,56.0,1,1.3,-0.3,8,11,3,0,13
Reinier,BRA,FW,Dortmund,Bundesliga,19,2002,1.8,66,82,80.5,1018,162,38,41,92.7,22,27,81.5,4,8,50.0,0,0.0,0.0,0,0,0,0,3
Karim Rekik,NED,DF,Sevilla,La Liga,26,1994,12.2,693,757,91.5,13097,3704,255,275,92.7,352,370,95.1,77,99,77.8,2,0.3,+1.7,5,29,4,1,26
Álex Remiro,ESP,GK,Real Sociedad,La Liga,26,1995,35.0,943,1251,75.4,28723,17671,182,183,99.5,410,415,98.8,351,652,53.8,0,0.0,0.0,0,12,0,0,0
Panagiotis Retsos,GRE,DF,Leverkusen,Bundesliga,22,1998,0.4,10,12,83.3,159,80,4,5,80.0,4,5,80.0,1,1,100.0,0,0.0,0.0,0,1,0,0,1
Panagiotis Retsos,GRE,DF,Hellas Verona,Serie A,22,1998,0.6,14,22,63.6,280,124,7,9,77.8,5,10,50.0,2,3,66.7,0,0.1,-0.1,1,0,2,0,3
Marco Reus,GER,MF,Dortmund,Bundesliga,32,1989,27.8,1026,1268,80.9,15687,3899,602,683,88.1,303,374,81.0,82,123,66.7,13,7.8,+5.2,54,86,38,2,112
Elvis Rexhbeçaj,GER,MF,Bochum,Bundesliga,23,1997,28.2,538,812,66.3,10273,3254,219,276,79.3,236,315,74.9,68,177,38.4,0,1.2,-1.2,19,62,9,3,64
Gio Reyna,USA,MF,Dortmund,Bundesliga,18,2002,4.9,205,262,78.2,3015,714,115,134,85.8,66,77,85.7,13,27,48.1,1,1.6,-0.6,14,9,6,2,9
Bryan Reynolds,USA,DF,Roma,Serie A,20,2001,0.0,2,2,100.0,34,8,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
Nico Ribaudo,ESP,MF,Espanyol,La Liga,20,2001,12.4,367,434,84.6,6267,1349,203,228,89.0,119,139,85.6,39,52,75.0,0,1.3,-1.3,13,28,14,1,38
