Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types Drib,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types Drib,GCA Types Sh,GCA Types Fld,GCA Types Def
Maxence Rivera,FRA,FW,Saint-Étienne,Ligue 1,19,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Rober,ESP,DF,Levante,La Liga,26,1995,22.3,17,0.76,16,0,0,1,0,0,3,0.13,2,0,0,1,0,0
Sergi Roberto,ESP,MF,Barcelona,La Liga,29,1992,4.4,9,2.03,9,0,0,0,0,0,1,0.23,1,0,0,0,0,0
Connor Roberts,WAL,DF,Burnley,Premier League,25,1995,18.8,22,1.17,17,1,1,1,2,0,1,0.05,1,0,0,0,0,0
Patrick Roberts,ENG,DF,Troyes,Ligue 1,24,1997,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Tyler Roberts,WAL,MF,Leeds United,Premier League,22,1999,11.0,28,2.55,22,0,2,2,2,0,1,0.09,1,0,0,0,0,0
Andrew Robertson,SCO,DF,Liverpool,Premier League,27,1994,28.2,95,3.37,64,22,3,1,3,2,16,0.57,13,2,1,0,0,0
Marc Roca,ESP,MF,Bayern Munich,Bundesliga,24,1996,4.2,8,1.90,5,2,0,1,0,0,1,0.24,1,0,0,0,0,0
Rubén Rochina,ESP,MF,Granada,La Liga,30,1991,8.3,22,2.66,17,3,1,0,0,1,3,0.36,1,2,0,0,0,0
Cimo Röcker,GER,DF,Hertha BSC,Bundesliga,27,1994,0.2,1,4.09,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Enzo Roco,CHI,DF,Elche,La Liga,28,1992,28.4,7,0.25,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Stian Rode Gregersen,NOR,DF,Bordeaux,Ligue 1,26,1995,21.7,7,0.32,5,0,0,0,1,1,2,0.09,2,0,0,0,0,0
Sebastian Rode,GER,MF,Eint Frankfurt,Bundesliga,30,1990,8.4,25,2.96,24,0,0,1,0,0,1,0.12,1,0,0,0,0,0
Joe Rodon,WAL,DF,Tottenham,Premier League,23,1997,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Rodri,ESP,MF,Manchester City,Premier League,25,1996,32.0,75,2.34,63,1,2,5,1,3,3,0.09,3,0,0,0,0,0
Rodrigo,ESP,FW,Betis,La Liga,21,2000,9.8,33,3.37,26,0,1,1,5,0,5,0.51,3,0,0,0,2,0
Rodrigo,ESP,MF,Leeds United,Premier League,30,1991,25.2,73,2.90,61,3,2,1,2,4,4,0.16,2,0,1,0,0,1
Gerson Rodrigues,LUX,FW,Troyes,Ligue 1,26,1995,9.4,13,1.38,12,0,0,1,0,0,1,0.11,0,0,0,1,0,0
Kévin Rodrigues,POR,DF,Rayo Vallecano,La Liga,27,1994,4.8,7,1.45,5,1,0,0,1,0,0,0.00,0,0,0,0,0,0
Ángel Rodríguez,ESP,FW,Mallorca,La Liga,34,1987,17.2,31,1.81,24,0,2,2,3,0,6,0.35,3,0,1,0,2,0
Óscar Rodríguez Arnaiz,ESP,MF,Getafe,La Liga,23,1998,10.5,25,2.39,10,10,0,2,3,0,3,0.29,3,0,0,0,0,0
Óscar Rodríguez Arnaiz,ESP,FW,Sevilla,La Liga,23,1998,4.6,16,3.45,10,3,0,0,1,2,1,0.22,0,0,0,0,1,0
Dani Rodríguez,ESP,MF,Mallorca,La Liga,33,1988,31.5,85,2.70,51,9,4,6,11,4,6,0.19,4,1,0,1,0,0
Guido Rodríguez,ARG,MF,Betis,La Liga,27,1994,28.1,47,1.67,40,0,1,2,3,1,4,0.14,4,0,0,0,0,0
Jay Rodriguez,ENG,FW,Burnley,Premier League,32,1989,15.4,24,1.56,15,0,1,6,2,0,3,0.20,2,0,0,1,0,0
Ricardo Rodríguez,SUI,DF,Torino,Serie A,28,1992,27.5,37,1.35,17,17,0,3,0,0,3,0.11,1,1,0,1,0,0
Rodrygo,BRA,FW,Real Madrid,La Liga,20,2001,16.9,65,3.84,40,6,9,2,7,1,11,0.65,8,0,1,1,1,0
Mads Roerslev,DEN,DF,Brentford,Premier League,22,1999,13.8,16,1.16,12,0,1,1,2,0,3,0.22,2,0,0,1,0,0
Marko Rog,CRO,MF,Cagliari,Serie A,26,1995,3.5,11,3.18,7,0,1,1,2,0,2,0.58,1,0,0,0,1,0
Rogério,BRA,DF,Sassuolo,Serie A,23,1998,19.2,48,2.50,36,7,1,0,1,3,2,0.10,2,0,0,0,0,0
Alessio Romagnoli,ITA,DF,Milan,Serie A,26,1995,15.7,10,0.64,9,0,0,1,0,0,2,0.13,2,0,0,0,0,0
Simone Romagnoli,ITA,DF,Empoli,Serie A,31,1990,16.6,11,0.66,9,1,0,0,0,1,1,0.06,1,0,0,0,0,0
Leonardo Román,ESP,GK,Mallorca,La Liga,21,2000,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Cristian Romero,ARG,DF,Tottenham,Premier League,23,1998,20.5,17,0.83,14,1,0,0,1,1,2,0.10,1,0,0,0,0,1
Iván Romero,ESP,FW,Sevilla,La Liga,20,2001,2.0,3,1.52,1,0,0,0,1,1,1,0.51,1,0,0,0,0,0
Luka Romero,ARG,FW,Lazio,Serie A,16,2004,0.9,1,1.07,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Sergio Romero,ARG,GK,Venezia,Serie A,34,1987,16.0,3,0.19,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Oriol Romeu,ESP,MF,Southampton,Premier League,29,1991,32.1,67,2.09,63,0,1,1,0,2,4,0.12,4,0,0,0,0,0
Cristiano Ronaldo,POR,FW,Juventus,Serie A,36,1985,0.3,2,5.81,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Cristiano Ronaldo,POR,FW,Manchester Utd,Premier League,36,1985,27.3,76,2.79,56,0,9,5,5,1,9,0.33,4,0,2,1,2,0
Salomón Rondón,VEN,FW,Everton,Premier League,31,1989,8.8,17,1.94,13,0,1,2,0,1,1,0.11,1,0,0,0,0,0
Valentin Rongier,FRA,DF,Marseille,Ligue 1,26,1994,24.4,47,1.93,39,1,3,3,0,1,6,0.25,4,0,0,2,0,0
Frederik Rønnow,DEN,GK,Union Berlin,Bundesliga,28,1992,7.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Marten de Roon,NED,MF,Atalanta,Serie A,30,1991,28.3,37,1.31,34,1,1,0,0,1,3,0.11,3,0,0,0,0,0
Unai Ropero,ESP,MF,Alavés,La Liga,19,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Pablo Rosario,NED,MF,Nice,Ligue 1,24,1997,30.3,47,1.55,41,0,1,0,2,3,5,0.16,5,0,0,0,0,0
Romario Rösch,GER,MF,Mainz 05,Bundesliga,22,1999,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Danny Rose,ENG,DF,Watford,Premier League,31,1990,7.7,11,1.44,10,1,0,0,0,0,1,0.13,0,1,0,0,0,0
Francesco Rossi,ITA,GK,Atalanta,Serie A,30,1991,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Tom Rothe,GER,DF,Dortmund,Bundesliga,16,2004,1.0,1,0.96,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jérôme Roussillon,FRA,DF,Wolfsburg,Bundesliga,28,1993,19.7,30,1.52,23,1,2,1,1,2,0,0.00,0,0,0,0,0,0
Nicolò Rovella,ITA,MF,Genoa,Serie A,19,2001,16.3,54,3.31,26,22,1,1,2,2,6,0.37,2,4,0,0,0,0
Jon Rowe,ENG,FW,Norwich City,Premier League,18,2003,2.5,6,2.42,5,1,0,0,0,0,1,0.40,1,0,0,0,0,0
Amir Rrahmani,KVX,DF,Napoli,Serie A,27,1994,32.5,17,0.52,16,0,0,1,0,0,3,0.09,3,0,0,0,0,0
Ruan,BRA,DF,Sassuolo,Serie A,22,1999,2.4,5,2.10,4,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Rubén,ESP,DF,Espanyol,La Liga,20,2001,1.7,1,0.60,1,0,0,0,0,0,1,0.60,1,0,0,0,0,0
John Ruddy,ENG,GK,Wolves,Premier League,34,1986,1.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Antonio Rüdiger,GER,DF,Chelsea,Premier League,28,1993,33.7,39,1.16,34,0,1,2,2,0,8,0.24,5,0,0,1,2,0
Sebastian Rudy,GER,MF,Hoffenheim,Bundesliga,31,1990,8.6,15,1.75,12,2,0,1,0,0,3,0.35,3,0,0,0,0,0
Daniele Rugani,ITA,DF,Juventus,Serie A,27,1994,9.8,1,0.10,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Matteo Ruggeri,ITA,DF,Salernitana,Serie A,19,2002,7.5,7,0.93,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mário Rui,POR,DF,Napoli,Serie A,30,1991,33.2,75,2.26,57,3,3,2,6,4,9,0.27,5,2,0,0,2,0
Aitor Ruibal,ESP,FW,Betis,La Liga,25,1996,9.5,30,3.15,23,0,4,1,2,0,1,0.11,0,0,0,0,1,0
Isma Ruiz,ESP,MF,Granada,La Liga,20,2001,3.1,4,1.27,4,0,0,0,0,0,1,0.32,1,0,0,0,0,0
Fabián Ruiz Peña,ESP,MF,Napoli,Serie A,25,1996,26.5,80,3.02,74,0,0,2,2,2,10,0.38,9,0,0,0,0,1
Víctor Ruiz,ESP,DF,Betis,La Liga,32,1989,15.8,9,0.57,7,0,0,1,0,1,1,0.06,1,0,0,0,0,0
Gerónimo Rulli,ARG,GK,Villarreal,La Liga,29,1992,32.0,5,0.16,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Lukas Rupp,GER,MF,Norwich City,Premier League,30,1991,8.5,27,3.16,22,0,3,1,1,0,0,0.00,0,0,0,0,0,0
Alessandro Russo,ITA,MF,Salernitana,Serie A,17,2003,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Franco Russo,ARG,DF,Mallorca,La Liga,26,1994,16.3,4,0.25,1,0,0,1,0,2,0,0.00,0,0,0,0,0,0
Georginio Rutter,FRA,FW,Hoffenheim,Bundesliga,19,2002,17.9,39,2.18,21,0,8,4,4,2,6,0.34,4,0,2,0,0,0
Mathew Ryan,AUS,GK,Real Sociedad,La Liga,29,1992,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Julian Ryerson,NOR,DF,Union Berlin,Bundesliga,23,1997,15.9,31,1.95,25,1,1,4,0,0,3,0.19,2,0,0,1,0,0
José Sá,POR,GK,Wolves,Premier League,28,1993,36.5,4,0.11,3,1,0,0,0,0,1,0.03,0,1,0,0,0,0
Roli Pereira de Sa,FRA,MF,Nantes,Ligue 1,24,1996,6.4,16,2.51,10,2,1,1,1,1,0,0.00,0,0,0,0,0,0
Youssouf Sabaly,SEN,DF,Betis,La Liga,28,1993,8.8,14,1.60,13,0,0,0,1,0,1,0.11,1,0,0,0,0,0
Mathys Saban,FRA,FW,Saint-Étienne,Ligue 1,19,2002,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Stefano Sabelli,ITA,DF,Genoa,Serie A,28,1993,3.9,4,1.03,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Abdelhamid Sabiri,MAR,MF,Sampdoria,Serie A,24,1996,9.9,26,2.62,17,1,4,0,2,2,5,0.50,2,0,1,0,1,1
Marcel Sabitzer,AUT,MF,Bayern Munich,Bundesliga,27,1994,10.1,26,2.59,24,0,0,1,0,1,3,0.30,3,0,0,0,0,0
Marcel Sabitzer,AUT,MF,RB Leipzig,Bundesliga,27,1994,0.5,3,5.51,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Falaye Sacko,MLI,DF,Saint-Étienne,Ligue 1,26,1995,7.4,7,0.94,6,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Alexis Saelemaekers,BEL,FW,Milan,Serie A,22,1999,20.7,72,3.47,56,0,8,3,4,1,9,0.43,5,0,2,0,2,0
Rafiki Said Ahamada,FRA,MF,Brest,Ligue 1,21,2000,1.4,6,4.43,4,1,0,0,0,1,0,0.00,0,0,0,0,0,0
Wesley Saïd,FRA,FW,Lens,Ligue 1,26,1995,7.3,29,3.99,21,0,3,3,2,0,5,0.69,2,0,0,2,1,0
Allan Saint-Maximin,FRA,FW,Newcastle Utd,Premier League,24,1997,31.2,114,3.66,74,2,23,5,7,3,9,0.29,7,0,0,1,1,0
Romain Saïss,MAR,DF,Wolves,Premier League,31,1990,30.1,15,0.50,14,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Bukayo Saka,ENG,FW,Arsenal,Premier League,19,2001,33.1,142,4.29,94,18,12,7,10,1,16,0.48,8,4,0,1,3,0
Mamadou Sakho,FRA,DF,Montpellier,Ligue 1,31,1990,28.6,9,0.31,9,0,0,0,0,0,1,0.03,1,0,0,0,0,0
Bakary Sako,MLI,FW,Saint-Étienne,Ligue 1,33,1988,1.7,3,1.73,1,1,0,1,0,0,0,0.00,0,0,0,0,0,0
Jacopo Sala,ITA,MF,Spezia,Serie A,29,1991,9.8,13,1.33,10,0,0,0,1,2,0,0.00,0,0,0,0,0,0
Mohamed Salah,EGY,FW,Liverpool,Premier League,29,1992,30.7,133,4.33,93,0,21,15,3,1,25,0.81,17,0,5,2,1,0
Eddie Salcedo,ITA,MF,Spezia,Serie A,19,2001,4.8,17,3.57,11,1,1,3,0,1,1,0.21,1,0,0,0,0,0
William Saliba,FRA,DF,Marseille,Ligue 1,20,2001,36.0,21,0.58,19,0,0,2,0,0,3,0.08,2,0,0,1,0,0
Romain Salin,FRA,GK,Rennes,Ligue 1,37,1984,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mohammed Salisu,GHA,DF,Southampton,Premier League,22,1999,33.0,27,0.82,21,1,0,3,0,2,3,0.09,3,0,0,0,0,0
Roland Sallai,HUN,MF,Freiburg,Bundesliga,24,1997,17.2,46,2.67,31,0,1,4,9,1,9,0.52,6,0,0,1,2,0
Yoann Salmier,GUF,DF,Troyes,Ligue 1,28,1992,29.6,20,0.67,17,0,1,1,0,1,1,0.03,0,0,0,1,0,0
Salvi,ESP,MF,Cádiz,La Liga,30,1991,15.5,20,1.29,13,2,0,5,0,0,3,0.19,1,0,0,2,0,0
Lazar Samardzic,GER,MF,Udinese,Serie A,19,2002,5.4,37,6.80,18,11,4,1,2,1,5,0.92,0,3,2,0,0,0
Diadie Samassékou,MLI,MF,Hoffenheim,Bundesliga,25,1996,18.4,21,1.14,16,0,1,4,0,0,3,0.16,2,0,0,1,0,0
Mama Samba Baldé,GNB,FW,Troyes,Ligue 1,25,1995,19.1,47,2.46,28,0,10,4,4,1,5,0.26,2,0,0,2,1,0
Albert Sambi Lokonga,BEL,MF,Arsenal,Premier League,21,1999,12.6,34,2.70,32,0,0,0,1,1,0,0.00,0,0,0,0,0,0
Junior Sambia,FRA,DF,Montpellier,Ligue 1,24,1996,17.0,27,1.59,14,0,4,3,6,0,3,0.18,2,0,0,1,0,0
Luigi Samele,ITA,FW,Sassuolo,Serie A,19,2002,0.1,1,18.00,1,0,0,0,0,0,1,18.00,1,0,0,0,0,0
Fede San Emeterio,ESP,MF,Cádiz,La Liga,24,1997,9.2,9,0.98,8,0,0,0,0,1,3,0.33,2,0,0,0,0,1
Antonio Sanabria,PAR,FW,Torino,Serie A,25,1996,20.0,36,1.80,23,0,2,5,3,3,5,0.25,1,0,1,1,2,0
Oihan Sancet,ESP,FW,Athletic Club,La Liga,21,2000,15.8,56,3.54,37,1,4,5,3,6,6,0.38,4,0,1,0,0,1
Renato Sanches,POR,MF,Lille,Ligue 1,23,1997,18.3,80,4.36,60,14,4,2,0,0,9,0.49,6,3,0,0,0,0
Alexis Sánchez,CHI,FW,Inter,Serie A,32,1988,9.8,44,4.49,30,5,3,3,1,2,6,0.61,4,1,0,0,1,0
Antonio Sánchez,ESP,MF,Mallorca,La Liga,24,1997,18.0,31,1.73,24,1,1,2,2,1,0,0.00,0,0,0,0,0,0
Davinson Sánchez,COL,DF,Tottenham,Premier League,25,1996,18.1,16,0.88,15,0,0,1,0,0,1,0.06,1,0,0,0,0,0
Germán Sánchez,ESP,DF,Granada,La Liga,34,1986,25.5,12,0.47,9,1,0,2,0,0,1,0.04,1,0,0,0,0,0
Juan Sánchez,ESP,MF,Sevilla,La Liga,17,2003,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Manuel Sánchez,ESP,DF,Osasuna,La Liga,20,2000,25.1,45,1.79,36,3,1,1,2,2,4,0.16,4,0,0,0,0,0
Robert Sánchez,ESP,GK,Brighton,Premier League,23,1997,37.0,4,0.11,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jadon Sancho,ENG,FW,Manchester Utd,Premier League,21,2000,21.1,82,3.88,67,3,9,2,1,0,8,0.38,6,0,2,0,0,0
Philippe Sandler,NED,DF,Troyes,Ligue 1,24,1997,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Alex Sandro,BRA,DF,Juventus,Serie A,30,1991,19.8,40,2.02,36,1,0,0,1,2,6,0.30,5,0,0,0,1,0
Leroy Sané,GER,FW,Bayern Munich,Bundesliga,25,1996,22.0,99,4.51,72,9,5,9,2,2,12,0.55,9,0,0,2,0,1
Oier Sanjurjo,ESP,MF,Osasuna,La Liga,35,1986,8.4,4,0.47,3,1,0,0,0,0,1,0.12,0,1,0,0,0,0
Mohamed Sankoh,NED,FW,Stuttgart,Bundesliga,17,2003,0.0,1,22.50,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Morgan Sanson,FRA,MF,Aston Villa,Premier League,26,1994,4.0,3,0.76,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Nicola Sansone,ITA,FW,Bologna,Serie A,29,1991,10.0,33,3.31,16,9,1,4,3,0,8,0.80,3,1,1,1,2,0
Baptiste Santamaria,FRA,MF,Freiburg,Bundesliga,26,1995,0.2,1,4.29,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Baptiste Santamaria,FRA,MF,Rennes,Ligue 1,26,1995,28.0,44,1.57,41,0,0,2,0,1,7,0.25,6,0,0,1,0,0
Federico Santander,PAR,FW,Bologna,Serie A,30,1991,0.7,3,4.03,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jesús Santiago,ESP,MF,Valencia,La Liga,17,2004,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Samir Santos,BRA,DF,Watford,Premier League,26,1994,18.6,4,0.22,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Samir Santos,BRA,DF,Udinese,Serie A,26,1994,15.8,10,0.63,7,1,0,2,0,0,2,0.13,1,0,0,1,0,0
Sergio Santos,ESP,DF,Real Madrid,La Liga,20,2001,0.1,2,16.36,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Alvaro Sanz,ESP,MF,Barcelona,La Liga,20,2001,0.3,1,3.10,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Riccardo Saponara,ITA,FW,Fiorentina,Serie A,29,1991,14.3,54,3.79,42,0,2,4,5,1,5,0.35,4,0,0,0,1,0
Pablo Sarabia,ESP,FW,Paris S-G,Ligue 1,29,1992,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Marcelo Saracchi,URU,DF,Levante,La Liga,23,1998,2.1,6,2.90,5,1,0,0,0,0,1,0.48,1,0,0,0,0,0
Josh Sargent,USA,FW,Norwich City,Premier League,21,2000,17.5,26,1.49,18,0,1,3,4,0,2,0.11,1,0,1,0,0,0
Jeremy Sarmiento,ECU,FW,Brighton,Premier League,19,2002,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Bouna Sarr,SEN,DF,Bayern Munich,Bundesliga,29,1992,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ismaila Sarr,SEN,FW,Watford,Premier League,23,1998,20.7,44,2.13,34,0,4,0,4,2,3,0.15,3,0,0,0,0,0
Malang Sarr,FRA,DF,Chelsea,Premier League,22,1999,6.1,7,1.15,7,0,0,0,0,0,1,0.16,1,0,0,0,0,0
Joan Sastre Vanrell,ESP,DF,Mallorca,La Liga,24,1997,2.9,3,1.05,0,3,0,0,0,0,0,0.00,0,0,0,0,0,0
Giacomo Satalino,ITA,GK,Sassuolo,Serie A,22,1999,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Martin Satriano,URU,FW,Brest,Ligue 1,20,2001,10.4,5,0.48,3,0,2,0,0,0,0,0.00,0,0,0,0,0,0
Martin Satriano,URU,FW,Inter,Serie A,20,2001,0.4,1,2.37,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Téji Savanier,FRA,MF,Montpellier,Ligue 1,29,1991,26.8,122,4.55,72,28,7,4,4,7,15,0.56,11,3,0,1,0,0
Esteban Saveljich,MNE,DF,Rayo Vallecano,La Liga,30,1991,18.9,7,0.37,6,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Stefan Savić,MNE,DF,Atlético Madrid,La Liga,30,1991,27.1,9,0.33,7,0,0,2,0,0,0,0.00,0,0,0,0,0,0
Joe Scally,USA,DF,M'Gladbach,Bundesliga,18,2002,21.2,33,1.56,29,1,1,1,1,0,3,0.14,2,0,0,1,0,0
Giorgio Scalvini,ITA,DF,Atalanta,Serie A,17,2003,8.5,11,1.30,8,0,1,1,0,1,0,0.00,0,0,0,0,0,0
Gianluca Scamacca,ITA,FW,Sassuolo,Serie A,22,1999,23.8,53,2.22,46,0,1,4,2,0,4,0.17,3,0,0,1,0,0
Dane Scarlett,ENG,MF,Tottenham,Premier League,17,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Kevin Schade,GER,FW,Freiburg,Bundesliga,19,2001,9.2,19,2.06,8,0,1,3,7,0,3,0.32,1,0,0,0,2,0
András Schäfer,HUN,MF,Union Berlin,Bundesliga,22,1999,2.7,6,2.26,3,0,2,0,0,1,3,1.13,1,0,1,0,0,1
Fabian Schär,SUI,DF,Newcastle Utd,Premier League,29,1991,24.0,24,1.00,16,3,2,2,1,0,4,0.17,3,0,1,0,0,0
Louis Schaub,AUT,MF,Köln,Bundesliga,26,1994,7.3,25,3.44,18,2,1,1,2,1,3,0.41,3,0,0,0,0,0
Andrea Schiavone,ITA,MF,Salernitana,Serie A,28,1993,6.3,14,2.21,5,9,0,0,0,0,0,0.00,0,0,0,0,0,0
Patrik Schick,CZE,FW,Leverkusen,Bundesliga,25,1996,23.1,49,2.12,31,0,5,10,3,0,16,0.69,10,0,3,1,2,0
Kingsley Schindler,GER,DF,Köln,Bundesliga,28,1993,3.9,10,2.58,7,1,0,1,1,0,3,0.77,2,1,0,0,0,0
Xaver Schlager,AUT,MF,Wolfsburg,Bundesliga,23,1997,11.6,13,1.13,12,0,0,1,0,0,2,0.17,2,0,0,0,0,0
Keven Schlotterbeck,GER,DF,Freiburg,Bundesliga,24,1997,3.5,2,0.57,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Nico Schlotterbeck,GER,DF,Freiburg,Bundesliga,21,1999,30.9,52,1.68,36,0,3,5,6,2,3,0.10,2,0,0,1,0,0
Jeffrey Schlupp,GHA,MF,Crystal Palace,Premier League,28,1992,20.6,41,1.99,31,0,4,3,3,0,5,0.24,2,0,1,0,2,0
Kasper Schmeichel,DEN,GK,Leicester City,Premier League,34,1986,37.0,5,0.14,5,0,0,0,0,0,2,0.05,2,0,0,0,0,0
Jonathan Schmid,FRA,DF,Freiburg,Bundesliga,31,1990,6.5,18,2.76,10,3,1,1,1,2,1,0.15,0,0,1,0,0,0
Benno Schmitz,GER,DF,Köln,Bundesliga,26,1994,26.9,65,2.42,56,6,0,2,0,1,10,0.37,8,1,0,1,0,0
David Schnegg,AUT,DF,Venezia,Serie A,22,1998,1.6,3,1.90,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Morgan Schneiderlin,FRA,MF,Nice,Ligue 1,31,1989,7.2,11,1.53,9,1,1,0,0,0,2,0.28,2,0,0,0,0,0
Alessandro Schöpf,AUT,MF,Arminia,Bundesliga,27,1994,26.6,87,3.27,59,12,3,4,8,1,4,0.15,3,0,0,0,1,0
Jerdy Schouten,NED,MF,Bologna,Serie A,24,1997,15.5,36,2.33,32,0,1,0,2,1,4,0.26,3,0,1,0,0,0
Nico Schulz,GER,DF,Dortmund,Bundesliga,28,1993,9.3,13,1.40,10,1,0,0,0,2,3,0.32,3,0,0,0,0,0
Marvin Schwäbe,GER,GK,Köln,Bundesliga,26,1995,21.0,2,0.10,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Alexander Schwolow,GER,GK,Hertha BSC,Bundesliga,29,1992,24.2,1,0.04,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Valentino Scotta,ESP,DF,Sevilla,La Liga,19,2001,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Demba Seck,SEN,FW,Torino,Serie A,20,2001,1.6,4,2.47,2,0,1,0,0,1,0,0.00,0,0,0,0,0,0
Aleksandar Sedlar,SRB,DF,Mallorca,La Liga,29,1991,4.5,2,0.45,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Paul Seguin,GER,MF,Greuther Fürth,Bundesliga,26,1995,23.4,49,2.09,36,5,1,2,4,1,6,0.26,5,0,0,0,1,0
Alidu Seidu,GHA,DF,Clermont Foot,Ligue 1,21,2000,15.7,13,0.83,9,0,2,0,1,1,0,0.00,0,0,0,0,0,0
Davie Selke,GER,FW,Hertha BSC,Bundesliga,26,1995,11.2,18,1.61,16,0,1,1,0,0,1,0.09,1,0,0,0,0,0
Matz Sels,BEL,GK,Strasbourg,Ligue 1,29,1992,37.0,2,0.05,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Ken Sema,SWE,MF,Watford,Premier League,27,1993,9.5,20,2.11,8,7,1,0,3,1,0,0.00,0,0,0,0,0,0
Nélson Semedo,POR,DF,Wolves,Premier League,27,1993,23.7,37,1.56,29,0,4,2,2,0,1,0.04,1,0,0,0,0,0
Lion Semić,GER,DF,Dortmund,Bundesliga,17,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Adrian Šemper,CRO,GK,Genoa,Serie A,23,1998,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Stefano Sensi,ITA,MF,Inter,Serie A,25,1995,1.9,8,4.31,7,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Stefano Sensi,ITA,MF,Sampdoria,Serie A,25,1995,8.4,16,1.91,14,0,0,2,0,0,2,0.24,1,0,0,1,0,0
Luigi Sepe,ITA,GK,Salernitana,Serie A,30,1991,15.5,5,0.32,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Suat Serdar,GER,MF,Hertha BSC,Bundesliga,24,1997,24.6,48,1.95,31,0,5,2,7,3,2,0.08,2,0,0,0,0,0
Laurens Serpe,ITA,DF,Genoa,Serie A,20,2001,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Janni Serra,GER,FW,Arminia,Bundesliga,23,1998,12.4,23,1.85,17,0,1,2,2,1,3,0.24,1,0,1,1,0,0
Javier Serrano,ESP,MF,Atlético Madrid,La Liga,18,2003,0.8,1,1.32,1,0,0,0,0,0,1,1.32,1,0,0,0,0,0
