Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Expected xG,Expected npxG,Expected xA,Expected npxG+xA,Per 90 Minutes xG,Per 90 Minutes xA,Per 90 Minutes xG+xA,Per 90 Minutes npxG,Per 90 Minutes npxG+xA
Yacine Qasmi,MAR,MF,Rayo Vallecano,La Liga,30,1991,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabio Quagliarella,ITA,FW,Sampdoria,Serie A,38,1983,33,19,1664,18.5,4,2,3,1,1,2,0,0.22,0.11,0.32,0.16,0.27,4.2,3.5,2.1,5.6,0.23,0.11,0.34,0.19,0.3
Quini,ESP,DF,Granada,La Liga,31,1989,32,27,2304,25.6,0,1,0,0,0,11,0,0,0.04,0.04,0,0.04,0.5,0.5,1.3,1.9,0.02,0.05,0.07,0.02,0.07
Dani Raba,ESP,MF,Granada,La Liga,25,1995,2,0,26,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dani Raba,ESP,MF,Villarreal,La Liga,25,1995,7,0,89,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3,0.3,0,0.27,0.27,0,0.27
Adrien Rabiot,FRA,MF,Juventus,Serie A,26,1995,32,28,2285,25.4,0,2,0,0,0,5,0,0,0.08,0.08,0,0.08,1.7,1.7,1.8,3.5,0.07,0.07,0.14,0.07,0.14
Uroš Račić,SRB,MF,Valencia,La Liga,23,1998,28,13,1206,13.4,0,0,0,0,0,3,1,0,0,0,0,0,0.9,0.9,0.7,1.7,0.07,0.05,0.12,0.07,0.12
Nemanja Radoja,SRB,MF,Levante,La Liga,28,1993,19,17,1214,13.5,0,0,0,0,0,3,0,0,0,0,0,0,0.2,0.2,0.6,0.8,0.02,0.04,0.06,0.02,0.06
Nemanja Radonjić,SRB,MF,Marseille,Ligue 1,25,1996,1,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0.89,0.89,0,0.89
Ivan Radovanović,SRB,DF,Salernitana,Serie A,32,1988,14,12,1053,11.7,1,1,1,0,0,4,0,0.09,0.09,0.17,0.09,0.17,0.8,0.8,0.8,1.6,0.07,0.07,0.14,0.07,0.14
Ionuț Radu,ROU,GK,Inter,Serie A,24,1997,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ștefan Radu,ROU,DF,Lazio,Serie A,34,1986,10,6,556,6.2,0,0,0,0,0,2,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.01,0.01,0.02,0.01,0.02
Boris Radunović,SRB,GK,Cagliari,Serie A,25,1996,3,3,270,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sidney Raebiger,GER,MF,RB Leipzig,Bundesliga,16,2005,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rafinha,BRA,FW,Paris S-G,Ligue 1,28,1993,5,3,220,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,0.16,0.05,0.21,0.16,0.21
Rafinha,BRA,MF,Real Sociedad,La Liga,28,1993,17,13,1050,11.7,1,0,1,0,0,3,0,0.09,0,0.09,0.09,0.09,2.3,2.3,0.7,2.9,0.19,0.06,0.25,0.19,0.25
Antonio Raillo,ESP,DF,Mallorca,La Liga,29,1991,17,17,1530,17,2,0,2,0,0,8,0,0.12,0,0.12,0.12,0.12,1.1,1.1,0,1.1,0.06,0,0.06,0.06,0.06
Antonio Raimondo,ITA,FW,Bologna,Serie A,17,2004,1,1,74,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0.13,0,0.13,0.13,0.13
Predrag Rajković,SRB,GK,Reims,Ligue 1,25,1995,38,38,3420,38,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jesuran Rak Sakyi,ENG,FW,Crystal Palace,Premier League,18,2002,2,1,80,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ivan Rakitić,CRO,MF,Sevilla,La Liga,33,1988,35,26,2182,24.2,4,6,3,1,2,5,0,0.16,0.25,0.41,0.12,0.37,3.4,1.9,2.8,4.7,0.14,0.11,0.26,0.08,0.19
Diant Ramaj,GER,GK,Eint Frankfurt,Bundesliga,19,2001,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonás Ramalho,ESP,DF,Osasuna,La Liga,28,1993,3,3,243,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0.03,0,0.03,0.03,0.03
Adil Rami,FRA,DF,Troyes,Ligue 1,35,1985,17,14,1171,13,3,0,3,0,0,1,0,0.23,0,0.23,0.23,0.23,0.8,0.8,0,0.9,0.06,0,0.07,0.06,0.07
Sandro Ramírez,ESP,FW,Getafe,La Liga,26,1995,29,19,1462,16.2,3,0,3,0,0,7,0,0.18,0,0.18,0.18,0.18,2.8,2.8,0.8,3.6,0.17,0.05,0.22,0.17,0.22
Guilherme Ramos,POR,DF,Arminia,Bundesliga,23,1997,13,9,906,10.1,0,0,0,0,0,1,0,0,0,0,0,0,0.2,0.2,0.1,0.3,0.02,0.01,0.03,0.02,0.03
Sergio Ramos,ESP,DF,Paris S-G,Ligue 1,35,1986,12,8,801,8.9,2,0,2,0,0,3,1,0.22,0,0.22,0.22,0.22,1.6,1.6,0,1.6,0.18,0,0.18,0.18,0.18
Aaron Ramsdale,ENG,GK,Arsenal,Premier League,23,1998,34,34,3060,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron Ramsey,WAL,MF,Juventus,Serie A,30,1990,3,1,99,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0.1,0,0.1
Jacob Ramsey,ENG,MF,Aston Villa,Premier League,20,2001,34,29,2467,27.4,6,1,6,0,0,6,0,0.22,0.04,0.26,0.22,0.26,3.8,3.8,2,5.8,0.14,0.07,0.21,0.14,0.21
Luca Ranieri,ITA,DF,Salernitana,Serie A,22,1999,27,25,2103,23.4,1,0,1,0,0,9,0,0.04,0,0.04,0.04,0.04,0.6,0.6,0.7,1.4,0.03,0.03,0.06,0.03,0.06
Andrea Ranocchia,ITA,DF,Inter,Serie A,33,1988,6,3,341,3.8,0,0,0,0,0,1,0,0,0,0,0,0,0.2,0.2,0,0.2,0.05,0,0.05,0.05,0.05
Raphinha,BRA,FW,Leeds United,Premier League,24,1996,35,34,2915,32.4,11,3,7,4,4,7,0,0.34,0.09,0.43,0.22,0.31,11.3,8.2,6.8,15,0.35,0.21,0.56,0.25,0.46
Tobias Raschl,GER,MF,Greuther Fürth,Bundesliga,21,2000,10,7,597,6.6,0,1,0,0,0,0,0,0,0.15,0.15,0,0.15,0.2,0.2,0,0.2,0.02,0.01,0.03,0.02,0.03
Elba Rashani,KVX,FW,Clermont Foot,Ligue 1,28,1993,29,22,1759,19.5,8,3,8,0,0,3,0,0.41,0.15,0.56,0.41,0.56,5,5,2.8,7.8,0.25,0.15,0.4,0.25,0.4
Marcus Rashford,ENG,FW,Manchester Utd,Premier League,23,1997,25,13,1235,13.7,4,2,4,0,0,2,0,0.29,0.15,0.44,0.29,0.44,2.4,2.4,2,4.4,0.18,0.14,0.32,0.18,0.32
Milot Rashica,KVX,FW,Norwich City,Premier League,25,1996,31,25,2229,24.8,1,2,1,0,0,0,0,0.04,0.08,0.12,0.04,0.12,2.6,2.6,2.6,5.2,0.1,0.11,0.21,0.1,0.21
Giacomo Raspadori,ITA,MF,Sassuolo,Serie A,21,2000,36,32,2740,30.4,10,4,10,0,0,9,1,0.33,0.13,0.46,0.33,0.46,7.3,7.3,3.8,11.1,0.24,0.13,0.36,0.24,0.36
Raúl,ESP,FW,Betis,La Liga,20,2000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Raum,GER,DF,Hoffenheim,Bundesliga,23,1998,32,31,2757,30.6,3,11,3,0,0,5,0,0.1,0.36,0.46,0.1,0.46,1.5,1.5,10.1,11.6,0.05,0.33,0.38,0.05,0.38
Nicola Ravaglia,ITA,GK,Sampdoria,Serie A,32,1988,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Raya,ESP,GK,Brentford,Premier League,25,1995,24,24,2160,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ante Rebić,CRO,FW,Milan,Serie A,27,1993,24,6,891,9.9,2,2,2,0,0,2,0,0.2,0.2,0.4,0.2,0.4,2.5,2.5,4.6,7.1,0.25,0.47,0.72,0.25,0.72
Arkadiusz Reca,POL,DF,Spezia,Serie A,26,1995,25,22,1772,19.7,0,2,0,0,0,3,0,0,0.1,0.1,0,0.1,0.6,0.6,1.8,2.5,0.03,0.09,0.12,0.03,0.12
Lluís Recasens,ESP,DF,Espanyol,La Liga,19,2002,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nathan Redmond,ENG,MF,Southampton,Premier League,27,1994,27,20,1833,20.4,1,5,1,0,0,0,0,0.05,0.25,0.29,0.05,0.29,1.9,1.9,4.3,6.3,0.09,0.21,0.31,0.09,0.31
Sergio Reguilón,ESP,DF,Tottenham,Premier League,24,1996,25,22,1916,21.3,2,3,2,0,0,4,0,0.09,0.14,0.23,0.09,0.23,3,3,4,7,0.14,0.19,0.33,0.14,0.33
Manolo Reina,ESP,GK,Mallorca,La Liga,36,1985,21,21,1890,21,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0.3,0.3,0,0.02,0.02,0,0.02
Pepe Reina,ESP,GK,Lazio,Serie A,38,1982,15,15,1350,15,0,1,0,0,0,3,0,0,0.07,0.07,0,0.07,0,0,0.3,0.3,0,0.02,0.02,0,0.02
Jeff Reine-Adélaïde,FRA,MF,Lyon,Ligue 1,23,1998,10,1,198,2.2,0,1,0,0,0,0,0,0,0.45,0.45,0,0.45,0.2,0.2,1.3,1.5,0.1,0.59,0.68,0.1,0.68
Reinier,BRA,FW,Dortmund,Bundesliga,19,2002,13,1,162,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0.06,0,0.06,0.06,0.06
Karim Rekik,NED,DF,Sevilla,La Liga,26,1994,18,11,1098,12.2,0,2,0,0,0,2,0,0,0.16,0.16,0,0.16,0.4,0.4,0.3,0.7,0.03,0.03,0.06,0.03,0.06
Álex Remiro,ESP,GK,Real Sociedad,La Liga,26,1995,35,35,3150,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panagiotis Retsos,GRE,DF,Leverkusen,Bundesliga,22,1998,4,0,32,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.08,0.08,0.08
Panagiotis Retsos,GRE,DF,Hellas Verona,Serie A,22,1998,5,1,55,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.09,0.09,0,0.09
Marco Reus,GER,MF,Dortmund,Bundesliga,32,1989,29,29,2503,27.8,9,13,9,0,0,2,0,0.32,0.47,0.79,0.32,0.79,10.8,10.8,7.8,18.6,0.39,0.28,0.67,0.39,0.67
Elvis Rexhbeçaj,GER,MF,Bochum,Bundesliga,23,1997,32,30,2542,28.2,0,0,0,0,0,5,0,0,0,0,0,0,1.4,1.4,1.2,2.6,0.05,0.04,0.09,0.05,0.09
Gio Reyna,USA,MF,Dortmund,Bundesliga,18,2002,10,6,439,4.9,2,1,2,0,0,0,0,0.41,0.21,0.62,0.41,0.62,1.5,1.5,1.6,3.1,0.32,0.32,0.64,0.32,0.64
Bryan Reynolds,USA,DF,Roma,Serie A,20,2001,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nico Ribaudo,ESP,MF,Espanyol,La Liga,20,2001,31,7,1116,12.4,2,0,2,0,0,5,1,0.16,0,0.16,0.16,0.16,1,1,1.3,2.2,0.08,0.1,0.18,0.08,0.18
Tiago Ribeiro,POR,FW,Monaco,Ligue 1,19,2002,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franck Ribéry,FRA,MF,Salernitana,Serie A,38,1983,23,16,1421,15.8,0,2,0,0,0,3,1,0,0.13,0.13,0,0.13,1.1,1.1,2.9,4,0.07,0.19,0.25,0.07,0.25
Samuele Ricci,ITA,MF,Torino,Serie A,19,2001,12,9,722,8,0,0,0,0,0,1,0,0,0,0,0,0,0.4,0.4,0.5,0.9,0.05,0.06,0.11,0.05,0.11
Samuele Ricci,ITA,MF,Empoli,Serie A,19,2001,21,17,1530,17,1,1,1,0,0,1,1,0.06,0.06,0.12,0.06,0.12,0.2,0.2,0.3,0.5,0.01,0.02,0.03,0.01,0.03
Declan Rice,ENG,MF,West Ham,Premier League,22,1999,36,35,3179,35.3,1,4,1,0,0,8,0,0.03,0.11,0.14,0.03,0.14,1.1,1.1,2,3.1,0.03,0.06,0.09,0.03,0.09
Chris Richards,USA,DF,Hoffenheim,Bundesliga,21,2000,19,13,1304,14.5,1,1,1,0,0,1,0,0.07,0.07,0.14,0.07,0.14,1.3,1.3,0.6,1.8,0.09,0.04,0.12,0.09,0.12
Chris Richards,USA,DF,Bayern Munich,Bundesliga,21,2000,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Omar Richards,ENG,DF,Bayern Munich,Bundesliga,23,1998,12,5,438,4.9,0,0,0,0,0,1,0,0,0,0,0,0,0.6,0.6,0.2,0.8,0.12,0.04,0.16,0.12,0.16
Taylor Richards,ENG,MF,Brighton,Premier League,20,2000,2,0,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0.14,0.14,0.14
Richarlison,BRA,FW,Everton,Premier League,24,1997,30,28,2523,28,10,5,7,3,3,9,0,0.36,0.18,0.54,0.25,0.43,10.2,7.9,2.4,10.3,0.36,0.09,0.45,0.28,0.37
Marco Richter,GER,FW,Hertha BSC,Bundesliga,23,1997,30,19,1704,18.9,5,1,5,0,0,6,0,0.26,0.05,0.32,0.26,0.32,3.1,3.1,1.5,4.7,0.16,0.08,0.25,0.16,0.25
Diego Rico,ESP,DF,Real Sociedad,La Liga,28,1993,21,19,1644,18.3,0,0,0,0,0,4,0,0,0,0,0,0,0.2,0.2,0.9,1.1,0.01,0.05,0.06,0.01,0.06
Sergio Rico,ESP,GK,Mallorca,La Liga,27,1993,14,14,1260,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sergio Rico,ESP,GK,Paris S-G,Ligue 1,27,1993,1,0,23,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaïro Riedewald,NED,MF,Crystal Palace,Premier League,24,1996,3,1,118,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.06,0.06,0,0.06
Manuel Riemann,GER,GK,Bochum,Bundesliga,32,1988,31,31,2790,31,0,1,0,0,1,2,0,0,0.03,0.03,0,0.03,0.8,0,0.7,0.7,0.02,0.02,0.05,0,0.02
Tomás Rincón,VEN,MF,Torino,Serie A,33,1988,7,1,163,1.8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.03,0.03,0,0.03
Tomás Rincón,VEN,MF,Sampdoria,Serie A,33,1988,17,13,1166,13,0,0,0,0,0,3,0,0,0,0,0,0,0.1,0.1,0.1,0.3,0.01,0.01,0.02,0.01,0.02
Luis Rioja,ESP,FW,Alavés,La Liga,27,1993,37,36,3111,34.6,1,3,1,0,0,3,0,0.03,0.09,0.12,0.03,0.12,3.1,3.1,4.8,7.9,0.09,0.14,0.23,0.09,0.23
Renaud Ripart,FRA,FW,Troyes,Ligue 1,28,1993,28,22,1893,21,2,2,2,0,0,2,0,0.1,0.1,0.19,0.1,0.19,3.6,3.6,1.3,5,0.17,0.06,0.24,0.17,0.24
Mihailo Ristić,SRB,DF,Montpellier,Ligue 1,25,1995,29,19,1803,20,1,3,1,0,0,3,1,0.05,0.15,0.2,0.05,0.2,0.6,0.6,1.9,2.5,0.03,0.1,0.12,0.03,0.12
Matt Ritchie,SCO,DF,Newcastle Utd,Premier League,31,1989,18,14,1337,14.9,0,2,0,0,0,5,0,0,0.13,0.13,0,0.13,0.4,0.4,1.6,2.1,0.03,0.11,0.14,0.03,0.14
Maxence Rivera,FRA,FW,Saint-Étienne,Ligue 1,19,2002,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rober,ESP,DF,Levante,La Liga,26,1995,27,21,2010,22.3,1,0,1,0,0,5,1,0.04,0,0.04,0.04,0.04,1.4,1.4,0.4,1.8,0.06,0.02,0.08,0.06,0.08
Sergi Roberto,ESP,MF,Barcelona,La Liga,29,1992,9,4,400,4.4,2,1,2,0,0,1,0,0.45,0.23,0.68,0.45,0.68,1.6,1.6,0.3,2,0.36,0.08,0.44,0.36,0.44
Connor Roberts,WAL,DF,Burnley,Premier League,25,1995,21,19,1692,18.8,1,1,1,0,0,2,0,0.05,0.05,0.11,0.05,0.11,0.2,0.2,1.1,1.3,0.01,0.06,0.07,0.01,0.07
Patrick Roberts,ENG,DF,Troyes,Ligue 1,24,1997,1,0,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,1.19,0,1.19,1.19,1.19
Tyler Roberts,WAL,MF,Leeds United,Premier League,22,1999,23,7,987,11,1,1,1,0,0,5,0,0.09,0.09,0.18,0.09,0.18,2.4,2.4,1.3,3.7,0.22,0.11,0.34,0.22,0.34
Andrew Robertson,SCO,DF,Liverpool,Premier League,27,1994,29,29,2537,28.2,3,10,3,0,0,5,1,0.11,0.35,0.46,0.11,0.46,1.9,1.9,5.2,7.1,0.07,0.19,0.25,0.07,0.25
Marc Roca,ESP,MF,Bayern Munich,Bundesliga,24,1996,9,4,379,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.4,0.6,0.04,0.09,0.13,0.04,0.13
Rubén Rochina,ESP,MF,Granada,La Liga,30,1991,15,8,743,8.3,1,3,1,0,0,3,0,0.12,0.36,0.48,0.12,0.48,0.6,0.6,0.7,1.3,0.07,0.08,0.16,0.07,0.16
Cimo Röcker,GER,DF,Hertha BSC,Bundesliga,27,1994,1,0,22,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,1.4,1.4,0,1.4
Enzo Roco,CHI,DF,Elche,La Liga,28,1992,30,29,2552,28.4,1,0,1,0,0,10,0,0.04,0,0.04,0.04,0.04,1.1,1.1,0.1,1.2,0.04,0,0.04,0.04,0.04
Stian Rode Gregersen,NOR,DF,Bordeaux,Ligue 1,26,1995,24,22,1953,21.7,1,1,1,0,0,7,0,0.05,0.05,0.09,0.05,0.09,1.4,1.4,0.4,1.8,0.06,0.02,0.08,0.06,0.08
Sebastian Rode,GER,MF,Eint Frankfurt,Bundesliga,30,1990,17,10,759,8.4,1,0,1,0,0,1,0,0.12,0,0.12,0.12,0.12,0.8,0.8,0.8,1.6,0.1,0.09,0.19,0.1,0.19
Joe Rodon,WAL,DF,Tottenham,Premier League,23,1997,3,0,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rodri,ESP,MF,Manchester City,Premier League,25,1996,33,33,2884,32,7,2,7,0,0,5,0,0.22,0.06,0.28,0.22,0.28,2.6,2.6,1.4,4,0.08,0.04,0.12,0.08,0.12
Rodrigo,ESP,FW,Betis,La Liga,21,2000,21,10,881,9.8,1,2,1,0,0,1,0,0.1,0.2,0.31,0.1,0.31,1.3,1.3,1.6,2.9,0.13,0.16,0.3,0.13,0.3
Rodrigo,ESP,MF,Leeds United,Premier League,30,1991,31,27,2265,25.2,6,1,5,1,1,9,0,0.24,0.04,0.28,0.2,0.24,4.9,4.1,4.6,8.8,0.19,0.18,0.38,0.16,0.35
Gerson Rodrigues,LUX,FW,Troyes,Ligue 1,26,1995,12,9,848,9.4,1,1,1,0,0,6,0,0.11,0.11,0.21,0.11,0.21,2.6,2.6,0.2,2.8,0.28,0.03,0.3,0.28,0.3
Kévin Rodrigues,POR,DF,Rayo Vallecano,La Liga,27,1994,13,5,435,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0.02,0.02,0.03,0.02,0.03
Ángel Rodríguez,ESP,FW,Mallorca,La Liga,34,1987,29,19,1544,17.2,3,2,3,0,0,4,0,0.17,0.12,0.29,0.17,0.29,4.8,4.8,1.3,6.1,0.28,0.08,0.36,0.28,0.36
Óscar Rodríguez Arnaiz,ESP,MF,Getafe,La Liga,23,1998,18,9,943,10.5,0,1,0,0,0,2,0,0,0.1,0.1,0,0.1,1.1,1.1,1.5,2.6,0.1,0.14,0.24,0.1,0.24
Óscar Rodríguez Arnaiz,ESP,FW,Sevilla,La Liga,23,1998,11,4,417,4.6,0,0,0,0,0,1,0,0,0,0,0,0,0.8,0.8,1.2,2.1,0.18,0.26,0.44,0.18,0.44
Dani Rodríguez,ESP,MF,Mallorca,La Liga,33,1988,36,33,2832,31.5,3,3,3,0,0,7,0,0.1,0.1,0.19,0.1,0.19,2.8,2.8,3,5.8,0.09,0.09,0.18,0.09,0.18
Guido Rodríguez,ARG,MF,Betis,La Liga,27,1994,32,29,2529,28.1,1,2,1,0,0,9,1,0.04,0.07,0.11,0.04,0.11,1,1,0.4,1.4,0.03,0.02,0.05,0.03,0.05
Jay Rodriguez,ENG,FW,Burnley,Premier League,32,1989,29,13,1382,15.4,2,2,2,0,0,3,0,0.13,0.13,0.26,0.13,0.26,4.7,4.7,1.9,6.6,0.3,0.12,0.43,0.3,0.43
Ricardo Rodríguez,SUI,DF,Torino,Serie A,28,1992,34,28,2473,27.5,0,1,0,0,0,3,0,0,0.04,0.04,0,0.04,0.3,0.3,1.6,1.8,0.01,0.06,0.07,0.01,0.07
Rodrygo,BRA,FW,Real Madrid,La Liga,20,2001,33,17,1523,16.9,4,4,4,0,0,4,0,0.24,0.24,0.47,0.24,0.47,4.6,4.6,1.6,6.2,0.27,0.09,0.36,0.27,0.36
Mads Roerslev,DEN,DF,Brentford,Premier League,22,1999,21,12,1240,13.8,1,1,1,0,0,1,0,0.07,0.07,0.15,0.07,0.15,0.3,0.3,0.8,1.1,0.02,0.06,0.08,0.02,0.08
Marko Rog,CRO,MF,Cagliari,Serie A,26,1995,8,2,311,3.5,0,1,0,0,0,0,0,0,0.29,0.29,0,0.29,0.2,0.2,0.2,0.5,0.07,0.07,0.13,0.07,0.13
Rogério,BRA,DF,Sassuolo,Serie A,23,1998,23,19,1729,19.2,0,1,0,0,0,5,0,0,0.05,0.05,0,0.05,0.4,0.4,2.2,2.5,0.02,0.11,0.13,0.02,0.13
Alessio Romagnoli,ITA,DF,Milan,Serie A,26,1995,19,16,1409,15.7,1,0,1,0,0,4,1,0.06,0,0.06,0.06,0.06,0.7,0.7,0.1,0.8,0.04,0.01,0.05,0.04,0.05
Simone Romagnoli,ITA,DF,Empoli,Serie A,31,1990,19,17,1497,16.6,2,0,2,0,0,3,0,0.12,0,0.12,0.12,0.12,1.4,1.4,0.3,1.6,0.08,0.02,0.1,0.08,0.1
Leonardo Román,ESP,GK,Mallorca,La Liga,21,2000,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cristian Romero,ARG,DF,Tottenham,Premier League,23,1998,22,21,1844,20.5,1,0,1,0,0,8,0,0.05,0,0.05,0.05,0.05,0.7,0.7,0.5,1.1,0.03,0.02,0.05,0.03,0.05
Iván Romero,ESP,FW,Sevilla,La Liga,20,2001,5,2,178,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0.5,0.27,0,0.27,0.27,0.27
Luka Romero,ARG,FW,Lazio,Serie A,16,2004,8,0,84,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.03,0.04,0.02,0.04
Sergio Romero,ARG,GK,Venezia,Serie A,34,1987,16,16,1440,16,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.2,0.2,0,0.01,0.01,0,0.01
Oriol Romeu,ESP,MF,Southampton,Premier League,29,1991,36,34,2889,32.1,2,2,2,0,0,9,0,0.06,0.06,0.12,0.06,0.12,1.3,1.3,2.8,4.1,0.04,0.09,0.13,0.04,0.13
Cristiano Ronaldo,POR,FW,Juventus,Serie A,36,1985,1,0,31,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0.2,0.2,0,0.2,0.5,0.12,0.63,0.5,0.63
Cristiano Ronaldo,POR,FW,Manchester Utd,Premier League,36,1985,30,27,2456,27.3,18,3,15,3,3,8,0,0.66,0.11,0.77,0.55,0.66,16.5,14.2,3.1,17.3,0.61,0.11,0.72,0.52,0.64
Salomón Rondón,VEN,FW,Everton,Premier League,31,1989,20,8,790,8.8,1,1,1,0,0,3,1,0.11,0.11,0.23,0.11,0.23,2.2,2.2,0.7,2.9,0.25,0.09,0.33,0.25,0.33
Valentin Rongier,FRA,DF,Marseille,Ligue 1,26,1994,32,25,2194,24.4,0,1,0,0,0,3,0,0,0.04,0.04,0,0.04,2.6,2.6,1.1,3.6,0.1,0.04,0.15,0.1,0.15
Frederik Rønnow,DEN,GK,Union Berlin,Bundesliga,28,1992,7,7,630,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marten de Roon,NED,MF,Atalanta,Serie A,30,1991,30,28,2548,28.3,3,0,3,0,0,7,1,0.11,0,0.11,0.11,0.11,1.7,1.7,0.5,2.2,0.06,0.02,0.08,0.06,0.08
Unai Ropero,ESP,MF,Alavés,La Liga,19,2001,1,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pablo Rosario,NED,MF,Nice,Ligue 1,24,1997,36,31,2729,30.3,0,2,0,0,0,7,0,0,0.07,0.07,0,0.07,1.2,1.2,1.1,2.3,0.04,0.04,0.08,0.04,0.08
Romario Rösch,GER,MF,Mainz 05,Bundesliga,22,1999,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danny Rose,ENG,DF,Watford,Premier League,31,1990,8,7,689,7.7,0,0,0,0,0,4,0,0,0,0,0,0,0.2,0.2,0.8,0.9,0.02,0.1,0.12,0.02,0.12
Francesco Rossi,ITA,GK,Atalanta,Serie A,30,1991,1,0,37,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom Rothe,GER,DF,Dortmund,Bundesliga,16,2004,2,1,94,1,1,0,1,0,0,1,0,0.96,0,0.96,0.96,0.96,0.2,0.2,0.1,0.2,0.16,0.07,0.23,0.16,0.23
Jérôme Roussillon,FRA,DF,Wolfsburg,Bundesliga,28,1993,26,18,1775,19.7,1,0,1,0,0,5,0,0.05,0,0.05,0.05,0.05,1,1,1.3,2.4,0.05,0.07,0.12,0.05,0.12
Nicolò Rovella,ITA,MF,Genoa,Serie A,19,2001,21,16,1468,16.3,0,3,0,0,0,5,0,0,0.18,0.18,0,0.18,0.9,0.9,2.4,3.3,0.05,0.15,0.2,0.05,0.2
