Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Dribbles Succ,Dribbles Att,Dribbles Succ%,Dribbles #Pl,Dribbles Megs,Carries Carries,Carries TotDist,Carries PrgDist,Carries Prog,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Targ,Receiving Rec,Receiving Rec%,Receiving Prog
Marco Richter,GER,FW,Hertha BSC,Bundesliga,23,1997,18.9,880,31,185,400,367,55,843,15,44,34.1,17,4,566,2479,1405,80,26,12,54,57,791,550,69.5,99
Diego Rico,ESP,DF,Real Sociedad,La Liga,28,1993,18.3,1370,79,436,621,373,11,1137,12,31,38.7,15,4,767,2752,1421,55,22,2,16,10,777,736,94.7,19
Sergio Rico,ESP,GK,Mallorca,La Liga,27,1993,14,385,338,384,1,0,0,246,0,0,,0,0,155,674,326,0,0,0,1,0,135,134,99.3,0
Sergio Rico,ESP,GK,Paris S-G,Ligue 1,27,1993,0.3,11,10,11,0,0,0,9,0,0,,0,0,5,18,8,0,0,0,0,0,4,4,100,0
Jaïro Riedewald,NED,MF,Crystal Palace,Premier League,24,1996,1.3,66,2,19,39,15,1,61,0,2,0,0,0,43,187,73,4,2,0,1,1,46,41,89.1,3
Manuel Riemann,GER,GK,Bochum,Bundesliga,32,1988,31,1723,1291,1676,69,1,1,1347,0,0,,0,0,992,5657,3663,1,0,0,3,1,934,931,99.7,0
Tomás Rincón,VEN,MF,Torino,Serie A,33,1988,1.8,110,5,25,64,26,1,106,2,2,100,2,0,64,323,184,7,0,1,1,2,77,70,90.9,1
Tomás Rincón,VEN,MF,Sampdoria,Serie A,33,1988,13,714,24,199,453,105,6,698,10,13,76.9,10,0,506,2035,1065,41,13,3,13,13,540,503,93.1,17
Luis Rioja,ESP,FW,Alavés,La Liga,27,1993,34.6,1347,28,211,548,728,105,1285,65,125,52,75,9,968,5903,3917,202,72,41,79,67,1242,855,68.8,145
Renaud Ripart,FRA,FW,Troyes,Ligue 1,28,1993,21,983,35,175,481,386,75,939,22,52,42.3,23,2,638,2738,1475,66,26,4,45,51,944,695,73.6,137
Mihailo Ristić,SRB,DF,Montpellier,Ligue 1,25,1995,20,1298,85,447,637,318,21,1086,24,39,61.5,25,1,747,4581,2668,108,30,2,18,21,799,732,91.6,46
Matt Ritchie,SCO,DF,Newcastle Utd,Premier League,31,1989,14.9,827,45,262,341,257,9,647,3,5,60,3,1,406,1584,721,30,9,0,7,4,439,403,91.8,13
Maxence Rivera,FRA,FW,Saint-Étienne,Ligue 1,19,2002,0.1,2,0,2,0,0,0,2,0,0,,0,0,1,0,0,0,0,0,0,0,1,1,100,0
Rober,ESP,DF,Levante,La Liga,26,1995,22.3,1269,193,749,523,78,13,1232,4,5,80,4,0,749,4261,2345,57,19,0,7,4,772,752,97.4,3
Sergi Roberto,ESP,MF,Barcelona,La Liga,29,1992,4.4,299,10,61,159,94,8,282,5,5,100,5,1,203,935,492,19,6,0,6,3,245,217,88.6,12
Connor Roberts,WAL,DF,Burnley,Premier League,25,1995,18.8,1035,80,298,505,286,18,843,8,14,57.1,8,3,519,2624,1497,68,28,5,8,4,555,502,90.5,22
Patrick Roberts,ENG,DF,Troyes,Ligue 1,24,1997,0.2,8,0,1,3,4,1,8,0,0,,0,0,8,22,14,1,0,0,0,1,6,6,100,0
Tyler Roberts,WAL,MF,Leeds United,Premier League,22,1999,11,435,12,71,213,191,49,420,9,22,40.9,9,0,310,1778,815,43,18,8,21,13,450,300,66.7,79
Andrew Robertson,SCO,DF,Liverpool,Premier League,27,1994,28.2,2536,83,548,1237,905,93,2188,16,32,50,19,2,1613,7311,4585,205,70,10,17,19,1871,1719,91.9,115
Marc Roca,ESP,MF,Bayern Munich,Bundesliga,24,1996,4.2,342,7,74,204,83,5,333,3,5,60,3,0,230,845,442,19,4,1,3,8,250,239,95.6,10
Rubén Rochina,ESP,MF,Granada,La Liga,30,1991,8.3,503,13,69,285,179,8,467,8,16,50,10,0,340,1735,743,33,12,1,25,16,406,342,84.2,30
Cimo Röcker,GER,DF,Hertha BSC,Bundesliga,27,1994,0.2,18,1,11,6,1,1,18,0,0,,0,0,9,43,17,0,0,0,0,0,13,13,100,1
Enzo Roco,CHI,DF,Elche,La Liga,28,1992,28.4,1427,257,854,600,36,15,1365,3,8,37.5,4,0,758,3914,1865,43,3,0,5,6,827,806,97.5,6
Stian Rode Gregersen,NOR,DF,Bordeaux,Ligue 1,26,1995,21.7,1174,193,715,466,66,13,1155,7,12,58.3,9,1,691,3712,2045,44,16,2,4,6,729,718,98.5,6
Sebastian Rode,GER,MF,Eint Frankfurt,Bundesliga,30,1990,8.4,510,19,117,308,106,11,499,2,4,50,2,0,281,1233,608,25,5,1,5,6,354,311,87.9,17
Joe Rodon,WAL,DF,Tottenham,Premier League,23,1997,1,44,10,19,26,1,0,44,0,0,,0,0,23,67,13,0,0,0,0,0,25,23,92,0
Rodri,ESP,MF,Manchester City,Premier League,25,1996,32,3096,95,618,1965,698,64,3061,9,18,50,10,1,2181,9213,4710,205,44,8,13,28,2457,2382,96.9,61
Rodrigo,ESP,FW,Betis,La Liga,21,2000,9.8,523,10,72,239,253,36,518,14,24,58.3,15,0,426,2409,1166,70,24,7,20,10,493,408,82.8,52
Rodrigo,ESP,MF,Leeds United,Premier League,30,1991,25.2,1177,33,177,633,450,79,1123,15,40,37.5,16,0,782,3884,1744,96,37,11,60,33,1206,867,71.9,191
Gerson Rodrigues,LUX,FW,Troyes,Ligue 1,26,1995,9.4,400,6,35,225,169,30,376,13,33,39.4,16,3,296,1269,710,41,12,3,43,46,434,293,67.5,65
Kévin Rodrigues,POR,DF,Rayo Vallecano,La Liga,27,1994,4.8,286,12,77,160,63,3,233,3,7,42.9,5,2,153,730,405,17,8,0,6,6,160,142,88.8,7
Ángel Rodríguez,ESP,FW,Mallorca,La Liga,34,1987,17.2,469,19,63,233,208,59,457,14,28,50,14,1,291,1543,774,39,15,8,35,32,585,308,52.6,100
Óscar Rodríguez Arnaiz,ESP,MF,Getafe,La Liga,23,1998,10.5,543,14,95,319,181,12,498,11,19,57.9,13,1,351,1906,893,32,22,4,21,10,404,355,87.9,26
Óscar Rodríguez Arnaiz,ESP,FW,Sevilla,La Liga,23,1998,4.6,274,10,49,133,114,15,258,9,16,56.3,9,1,199,911,404,23,9,2,12,6,238,203,85.3,27
Dani Rodríguez,ESP,MF,Mallorca,La Liga,33,1988,31.5,1390,40,220,720,568,93,1330,56,96,58.3,62,6,970,5096,2607,114,46,18,58,90,1188,919,77.4,131
Guido Rodríguez,ARG,MF,Betis,La Liga,27,1994,28.1,1756,108,598,1047,200,13,1707,21,28,75,21,1,1136,4230,1774,68,21,0,21,18,1164,1108,95.2,10
Jay Rodriguez,ENG,FW,Burnley,Premier League,32,1989,15.4,491,14,73,223,220,55,487,11,18,61.1,13,2,236,1308,634,33,13,3,25,13,685,336,49.1,66
Ricardo Rodríguez,SUI,DF,Torino,Serie A,28,1992,27.5,1676,117,633,922,255,13,1586,4,5,80,4,0,1136,6702,3718,136,51,3,7,3,1131,1114,98.5,13
Rodrygo,BRA,FW,Real Madrid,La Liga,20,2001,16.9,903,8,81,369,517,120,862,27,63,42.9,31,2,693,3846,2575,155,34,37,47,21,922,704,76.4,127
Mads Roerslev,DEN,DF,Brentford,Premier League,22,1999,13.8,497,50,197,177,140,12,474,3,15,20,6,0,260,1050,410,21,5,1,9,12,336,261,77.7,25
Marko Rog,CRO,MF,Cagliari,Serie A,26,1995,3.5,194,4,30,94,91,6,186,4,9,44.4,5,0,141,610,338,16,12,1,8,5,143,132,92.3,13
Rogério,BRA,DF,Sassuolo,Serie A,23,1998,19.2,1333,79,436,633,359,20,1179,9,19,47.4,12,3,906,5143,2858,124,47,8,16,18,943,891,94.5,40
Alessio Romagnoli,ITA,DF,Milan,Serie A,26,1995,15.7,1111,124,539,583,49,20,1065,2,2,100,2,0,707,3353,1434,34,5,0,1,1,800,773,96.6,5
Simone Romagnoli,ITA,DF,Empoli,Serie A,31,1990,16.6,953,211,575,400,38,14,895,1,3,33.3,1,0,485,3627,1962,19,5,0,3,0,515,508,98.6,2
Leonardo Román,ESP,GK,Mallorca,La Liga,21,2000,2,77,69,76,1,0,0,54,1,1,100,1,0,28,140,60,0,0,0,0,0,28,28,100,0
Cristian Romero,ARG,DF,Tottenham,Premier League,23,1998,20.5,1533,259,837,715,88,18,1499,9,14,64.3,10,0,1024,5473,3097,79,21,2,11,8,1049,1019,97.1,7
Iván Romero,ESP,FW,Sevilla,La Liga,20,2001,2,64,0,2,32,33,7,61,1,3,33.3,1,0,48,179,66,5,1,1,6,7,83,44,53,24
Luka Romero,ARG,FW,Lazio,Serie A,16,2004,0.9,49,0,2,26,30,2,46,2,3,66.7,2,0,39,354,163,10,4,0,3,1,45,36,80,4
Sergio Romero,ARG,GK,Venezia,Serie A,34,1987,16,652,596,647,7,0,0,466,0,0,,0,0,284,1264,820,0,0,0,1,0,262,260,99.2,0
Oriol Romeu,ESP,MF,Southampton,Premier League,29,1991,32.1,1996,87,476,1229,425,54,1967,24,36,66.7,24,0,1267,6140,3203,144,49,5,27,20,1330,1263,95,40
Cristiano Ronaldo,POR,FW,Juventus,Serie A,36,1985,0.3,17,0,2,9,8,2,16,0,0,,0,0,12,73,33,2,2,0,0,2,14,12,85.7,3
Cristiano Ronaldo,POR,FW,Manchester Utd,Premier League,36,1985,27.3,1184,32,99,549,591,182,1144,19,36,52.8,21,0,765,3435,2054,141,34,35,44,39,1513,965,63.8,218
Salomón Rondón,VEN,FW,Everton,Premier League,31,1989,8.8,293,13,28,125,146,53,287,4,8,50,4,0,137,502,196,10,1,2,24,10,429,206,48,49
Valentin Rongier,FRA,DF,Marseille,Ligue 1,26,1994,24.4,2202,46,498,1395,459,28,2051,25,41,61,25,1,1481,7352,3953,180,43,6,20,13,1721,1632,94.8,75
Frederik Rønnow,DEN,GK,Union Berlin,Bundesliga,28,1992,7,266,231,265,1,0,0,208,0,0,,0,0,160,765,381,0,0,0,1,0,146,144,98.6,0
Marten de Roon,NED,MF,Atalanta,Serie A,30,1991,28.3,1930,82,566,1099,386,20,1865,4,10,40,4,0,1207,5399,2641,94,30,1,10,4,1275,1230,96.5,17
Unai Ropero,ESP,MF,Alavés,La Liga,19,2001,0.1,4,0,1,4,0,0,4,0,0,,0,0,3,9,0,0,0,0,0,1,6,3,50,1
Pablo Rosario,NED,MF,Nice,Ligue 1,24,1997,30.3,2017,77,419,1374,318,18,1982,18,28,64.3,18,2,1320,5361,2856,137,28,3,19,18,1525,1457,95.5,38
Romario Rösch,GER,MF,Mainz 05,Bundesliga,22,1999,0,3,0,0,1,3,0,3,0,1,0,0,0,2,0,0,0,0,0,1,0,4,2,50,0
Danny Rose,ENG,DF,Watford,Premier League,31,1990,7.7,409,34,138,180,112,4,305,9,15,60,9,2,175,833,508,25,8,0,4,6,192,173,90.1,6
Francesco Rossi,ITA,GK,Atalanta,Serie A,30,1991,0.4,17,17,17,0,0,0,12,0,0,,0,0,11,58,19,0,0,0,0,0,10,10,100,0
Tom Rothe,GER,DF,Dortmund,Bundesliga,16,2004,1,75,4,24,31,21,3,64,1,4,25,1,1,45,129,40,2,1,0,0,0,46,41,89.1,4
Jérôme Roussillon,FRA,DF,Wolfsburg,Bundesliga,28,1993,19.7,1140,63,295,599,306,25,978,23,49,46.9,26,6,678,3136,1741,81,22,6,21,25,773,669,86.5,59
Nicolò Rovella,ITA,MF,Genoa,Serie A,19,2001,16.3,1139,41,258,640,311,11,992,19,29,65.5,20,1,722,3993,1931,73,21,2,10,21,772,688,89.1,28
Jon Rowe,ENG,FW,Norwich City,Premier League,18,2003,2.5,116,2,22,54,52,11,113,5,11,45.5,6,0,89,487,272,13,5,1,2,10,119,76,63.9,13
Amir Rrahmani,KVX,DF,Napoli,Serie A,27,1994,32.5,2231,330,1176,1089,83,30,2140,4,5,80,4,0,1441,6867,3590,81,11,0,5,9,1613,1595,98.9,4
Ruan,BRA,DF,Sassuolo,Serie A,22,1999,2.4,148,33,82,54,15,1,131,7,8,87.5,7,1,84,411,222,7,2,0,1,2,67,62,92.5,1
Rubén,ESP,DF,Espanyol,La Liga,20,2001,1.7,90,5,35,44,19,0,76,3,3,100,3,0,54,385,256,9,5,0,4,0,54,52,96.3,4
John Ruddy,ENG,GK,Wolves,Premier League,34,1986,1.5,36,35,36,0,0,0,21,0,0,,0,0,8,39,18,0,0,0,0,0,9,9,100,0
Antonio Rüdiger,GER,DF,Chelsea,Premier League,28,1993,33.7,2759,226,1090,1564,313,49,2705,6,10,60,7,1,2007,9572,5631,187,63,3,9,18,2197,2143,97.5,17
Sebastian Rudy,GER,MF,Hoffenheim,Bundesliga,31,1990,8.6,507,18,113,279,144,13,482,2,2,100,2,0,268,1240,691,15,8,1,6,7,360,324,90,29
Daniele Rugani,ITA,DF,Juventus,Serie A,27,1994,9.8,629,111,333,316,16,6,609,0,0,,0,0,418,1773,891,14,0,0,1,3,462,458,99.1,0
Matteo Ruggeri,ITA,DF,Salernitana,Serie A,19,2002,7.5,370,48,125,163,99,8,322,2,4,50,2,0,182,863,407,11,6,0,2,5,226,207,91.6,5
Mário Rui,POR,DF,Napoli,Serie A,30,1991,33.2,2732,116,826,1338,705,57,2405,14,22,63.6,14,2,1776,7575,4499,160,39,8,15,20,1998,1910,95.6,74
Aitor Ruibal,ESP,FW,Betis,La Liga,25,1996,9.5,474,10,82,211,215,30,451,15,35,42.9,20,1,327,1398,915,56,11,4,13,16,444,335,75.5,54
Isma Ruiz,ESP,MF,Granada,La Liga,20,2001,3.1,151,4,37,92,28,5,150,2,2,100,2,0,99,503,236,13,1,1,1,3,105,99,94.3,2
Fabián Ruiz Peña,ESP,MF,Napoli,Serie A,25,1996,26.5,2442,78,540,1466,605,41,2394,13,17,76.5,13,2,1690,7660,4112,158,61,11,21,17,2065,1968,95.3,88
Víctor Ruiz,ESP,DF,Betis,La Liga,32,1989,15.8,1056,146,556,535,31,12,1024,2,2,100,2,0,596,3347,1610,32,4,0,3,3,681,669,98.2,2
Gerónimo Rulli,ARG,GK,Villarreal,La Liga,29,1992,32,1365,1134,1359,8,0,0,1064,0,0,,0,0,778,3638,2253,0,0,0,1,2,747,743,99.5,0
Lukas Rupp,GER,MF,Norwich City,Premier League,30,1991,8.5,495,25,122,267,143,17,492,13,18,72.2,13,1,367,1702,853,46,16,0,15,23,389,348,89.5,35
Alessandro Russo,ITA,MF,Salernitana,Serie A,17,2003,0.3,8,1,3,5,2,1,8,0,0,,0,0,5,64,53,2,1,0,0,0,6,3,50,1
Franco Russo,ARG,DF,Mallorca,La Liga,26,1994,16.3,832,146,465,371,37,18,791,4,7,57.1,4,1,398,2264,917,23,2,0,6,2,454,428,94.3,5
Georginio Rutter,FRA,FW,Hoffenheim,Bundesliga,19,2002,17.9,646,11,58,260,367,102,638,29,69,42,34,3,423,1983,1274,62,15,17,72,41,769,471,61.2,131
Mathew Ryan,AUS,GK,Real Sociedad,La Liga,29,1992,3,119,104,116,3,0,0,86,0,0,,0,0,55,300,126,0,0,0,0,0,49,49,100,0
Julian Ryerson,NOR,DF,Union Berlin,Bundesliga,23,1997,15.9,815,49,254,370,252,26,687,18,34,52.9,23,3,471,2545,1247,55,26,3,17,14,456,398,87.3,19
José Sá,POR,GK,Wolves,Premier League,28,1993,36.5,1201,1112,1192,9,0,0,865,2,2,100,2,0,540,3186,1743,0,0,0,0,0,399,399,100,0
Roli Pereira de Sa,FRA,MF,Nantes,Ligue 1,24,1996,6.4,333,5,55,194,101,13,325,10,13,76.9,11,1,227,1240,658,32,9,4,7,8,270,221,81.9,22
Youssouf Sabaly,SEN,DF,Betis,La Liga,28,1993,8.8,605,37,200,285,162,11,530,6,16,37.5,7,0,383,1881,1144,47,17,3,16,11,410,384,93.7,24
Mathys Saban,FRA,FW,Saint-Étienne,Ligue 1,19,2002,0.8,30,1,4,9,19,2,30,0,2,0,0,0,21,97,64,6,0,0,4,3,31,22,71,6
Stefano Sabelli,ITA,DF,Genoa,Serie A,28,1993,3.9,210,15,74,80,68,5,180,2,2,100,2,1,109,579,371,21,4,1,11,5,134,115,85.8,6
Abdelhamid Sabiri,MAR,MF,Sampdoria,Serie A,24,1996,9.9,492,3,58,283,184,25,467,16,29,55.2,17,1,348,1514,667,29,12,2,24,21,448,349,77.9,52
Marcel Sabitzer,AUT,MF,Bayern Munich,Bundesliga,27,1994,10.1,831,24,178,440,245,39,790,1,5,20,1,1,561,2020,933,50,11,4,14,15,667,605,90.7,49
Marcel Sabitzer,AUT,MF,RB Leipzig,Bundesliga,27,1994,0.5,54,0,8,28,19,1,50,1,1,100,1,0,39,165,90,2,1,0,0,1,42,39,92.9,2
Falaye Sacko,MLI,DF,Saint-Étienne,Ligue 1,26,1995,7.4,498,37,219,266,45,1,462,0,0,,0,0,347,1875,1072,30,11,1,2,4,317,316,99.7,2
Alexis Saelemaekers,BEL,FW,Milan,Serie A,22,1999,20.7,1155,16,133,545,573,71,1130,53,92,57.6,56,12,881,4890,2593,158,45,13,39,37,1019,850,83.4,129
Rafiki Said Ahamada,FRA,MF,Brest,Ligue 1,21,2000,1.4,89,0,14,34,51,11,86,5,15,33.3,5,0,74,411,266,13,1,4,5,4,86,65,75.6,19
Wesley Saïd,FRA,FW,Lens,Ligue 1,26,1995,7.3,313,0,17,178,148,41,306,10,16,62.5,10,0,213,1263,833,50,14,8,18,8,335,258,77,52
Allan Saint-Maximin,FRA,FW,Newcastle Utd,Premier League,24,1997,31.2,1222,10,110,596,711,131,1197,140,230,60.9,150,4,1163,8055,5125,246,83,53,85,119,1302,942,72.4,138
Romain Saïss,MAR,DF,Wolves,Premier League,31,1990,30.1,2111,303,1205,869,127,35,2061,5,8,62.5,6,1,1217,5502,2923,73,19,1,5,8,1411,1373,97.3,6
Bukayo Saka,ENG,FW,Arsenal,Premier League,19,2001,33.1,1671,31,197,607,988,229,1583,49,100,49,51,7,1212,7011,4694,262,66,61,80,63,1681,1212,72.1,233
Mamadou Sakho,FRA,DF,Montpellier,Ligue 1,31,1990,28.6,1880,381,1161,797,21,8,1820,9,12,75,9,0,1136,5385,2862,49,2,1,6,7,1222,1210,99,0
Bakary Sako,MLI,FW,Saint-Étienne,Ligue 1,33,1988,1.7,70,1,4,35,38,8,63,2,3,66.7,2,0,46,140,63,5,5,1,9,5,65,47,72.3,16
Jacopo Sala,ITA,MF,Spezia,Serie A,29,1991,9.8,559,25,175,319,85,6,538,5,8,62.5,5,0,347,1420,614,20,7,0,3,11,374,349,93.3,7
Mohamed Salah,EGY,FW,Liverpool,Premier League,29,1992,30.7,1583,6,70,496,1110,333,1568,57,136,41.9,70,2,1231,5374,3288,213,39,71,79,84,1976,1310,66.3,367
Eddie Salcedo,ITA,MF,Spezia,Serie A,19,2001,4.8,210,7,28,98,104,25,202,3,9,33.3,4,0,140,608,291,16,8,2,6,10,193,150,77.7,27
William Saliba,FRA,DF,Marseille,Ligue 1,20,2001,36,3351,287,1433,1982,187,37,3267,27,37,73,27,4,2532,14149,8367,243,24,3,12,21,2669,2621,98.2,10
Romain Salin,FRA,GK,Rennes,Ligue 1,37,1984,1,34,25,32,2,0,0,30,1,1,100,1,0,27,117,68,0,0,0,0,0,20,20,100,0
Mohammed Salisu,GHA,DF,Southampton,Premier League,22,1999,33,2244,300,1073,1090,206,34,2114,9,14,64.3,9,0,1211,7505,3499,111,18,0,8,17,1248,1214,97.3,5
Roland Sallai,HUN,MF,Freiburg,Bundesliga,24,1997,17.2,736,21,112,322,355,83,722,18,42,42.9,22,7,506,2582,1347,78,24,9,33,32,736,528,71.7,121
Yoann Salmier,GUF,DF,Troyes,Ligue 1,28,1992,29.6,1621,174,889,740,125,16,1516,13,16,81.3,13,1,975,6198,3157,75,32,0,12,13,977,942,96.4,5
Salvi,ESP,MF,Cádiz,La Liga,30,1991,15.5,507,19,108,210,224,38,483,7,15,46.7,8,1,298,1982,1199,46,18,6,28,11,493,312,63.3,56
Lazar Samardzic,GER,MF,Udinese,Serie A,19,2002,5.4,340,5,43,156,161,18,298,13,21,61.9,15,2,218,1108,643,33,9,4,13,8,250,208,83.2,22
Diadie Samassékou,MLI,MF,Hoffenheim,Bundesliga,25,1996,18.4,953,65,290,522,177,23,944,9,14,64.3,10,0,545,2128,824,41,14,3,19,13,607,544,89.6,31
Mama Samba Baldé,GNB,FW,Troyes,Ligue 1,25,1995,19.1,761,13,100,371,352,84,747,42,90,46.7,50,7,538,2448,1533,78,23,7,66,55,793,537,67.7,142
Albert Sambi Lokonga,BEL,MF,Arsenal,Premier League,21,1999,12.6,930,35,229,548,211,7,907,4,7,57.1,4,0,635,3861,2091,92,22,1,10,7,717,689,96.1,17
Junior Sambia,FRA,DF,Montpellier,Ligue 1,24,1996,17,953,66,268,458,293,24,804,27,50,54,28,2,556,3019,2112,110,37,6,25,17,647,555,85.8,75
Luigi Samele,ITA,FW,Sassuolo,Serie A,19,2002,0.1,5,1,2,0,3,1,5,0,0,,0,0,2,1,1,0,0,0,0,1,2,2,100,2
Fede San Emeterio,ESP,MF,Cádiz,La Liga,24,1997,9.2,405,17,114,244,59,2,400,1,2,50,1,0,232,737,197,8,1,0,6,5,267,251,94,5
Antonio Sanabria,PAR,FW,Torino,Serie A,25,1996,20,754,14,44,363,393,99,730,10,19,52.6,10,0,482,1957,505,30,19,8,83,45,1099,594,54,157
Oihan Sancet,ESP,FW,Athletic Club,La Liga,21,2000,15.8,684,13,45,325,363,83,673,19,35,54.3,22,1,506,2351,1160,78,31,14,47,56,791,554,70,183
Renato Sanches,POR,MF,Lille,Ligue 1,23,1997,18.3,1398,22,261,861,404,30,1321,34,51,66.7,35,3,1077,6025,3850,157,36,15,37,32,1181,1063,90,50
Alexis Sánchez,CHI,FW,Inter,Serie A,32,1988,9.8,586,5,42,266,317,57,554,24,33,72.7,26,0,471,2153,926,65,19,11,15,29,598,459,76.8,98
Antonio Sánchez,ESP,MF,Mallorca,La Liga,24,1997,18,943,50,248,495,249,29,916,18,36,50,20,3,623,3001,1308,55,14,5,20,31,635,538,84.7,58
Davinson Sánchez,COL,DF,Tottenham,Premier League,25,1996,18.1,1290,138,568,685,117,22,1263,3,5,60,4,0,834,4031,2250,103,22,0,3,10,923,896,97.1,5
Germán Sánchez,ESP,DF,Granada,La Liga,34,1986,25.5,1298,239,754,557,51,31,1245,0,3,0,0,0,638,3438,1617,31,3,0,2,1,739,717,97,7
Juan Sánchez,ESP,MF,Sevilla,La Liga,17,2003,0.1,6,1,4,2,0,0,6,0,0,,0,0,2,9,0,0,0,0,1,0,4,4,100,0
Manuel Sánchez,ESP,DF,Osasuna,La Liga,20,2000,25.1,1433,59,343,659,498,40,1193,30,49,61.2,31,1,818,3610,1858,94,26,11,32,27,942,788,83.7,70
Robert Sánchez,ESP,GK,Brighton,Premier League,23,1997,37,1597,1263,1584,15,0,0,1290,0,0,,0,0,893,4107,2426,0,0,0,0,0,914,914,100,0
Jadon Sancho,ENG,FW,Manchester Utd,Premier League,21,2000,21.1,1192,18,170,517,648,116,1164,48,83,57.8,50,15,940,6057,4126,210,74,52,37,38,1139,925,81.2,142
Philippe Sandler,NED,DF,Troyes,Ligue 1,24,1997,0.8,37,11,26,10,1,0,36,0,0,,0,0,19,101,46,1,0,0,0,0,22,22,100,0
Alex Sandro,BRA,DF,Juventus,Serie A,30,1991,19.8,1306,96,449,620,344,38,1178,12,23,52.2,12,4,834,4908,2774,118,40,11,13,23,905,848,93.7,38
Leroy Sané,GER,FW,Bayern Munich,Bundesliga,25,1996,22,1352,7,104,673,693,125,1304,51,104,49,54,8,1062,5629,3250,170,61,25,50,50,1306,1051,80.5,218
Oier Sanjurjo,ESP,MF,Osasuna,La Liga,35,1986,8.4,380,15,63,227,105,11,376,1,3,33.3,2,0,207,693,307,11,7,0,7,8,307,249,81.1,29
Mohamed Sankoh,NED,FW,Stuttgart,Bundesliga,17,2003,0,1,0,0,1,1,1,1,0,0,,0,0,1,37,36,1,1,1,0,0,1,1,100,0
Morgan Sanson,FRA,MF,Aston Villa,Premier League,26,1994,4,219,5,46,137,56,3,218,6,7,85.7,6,0,163,1064,546,27,7,1,5,11,162,139,85.8,7
Nicola Sansone,ITA,FW,Bologna,Serie A,29,1991,10,458,6,68,204,222,25,412,11,31,35.5,15,0,335,1755,975,55,16,6,19,17,456,320,70.2,60
Baptiste Santamaria,FRA,MF,Freiburg,Bundesliga,26,1995,0.2,8,3,3,3,3,0,7,0,0,,0,0,2,31,20,1,1,0,0,0,2,2,100,1
Baptiste Santamaria,FRA,MF,Rennes,Ligue 1,26,1995,28,1841,87,529,1132,292,33,1812,22,37,59.5,22,1,1231,5603,2707,84,20,0,19,25,1369,1291,94.3,40
Federico Santander,PAR,FW,Bologna,Serie A,30,1991,0.7,46,1,3,21,23,4,44,1,2,50,1,0,29,121,39,2,0,0,3,3,49,38,77.6,7
Jesús Santiago,ESP,MF,Valencia,La Liga,17,2004,0.9,43,1,7,23,15,0,41,1,1,100,1,0,25,128,51,4,2,0,0,1,23,22,95.7,1
Samir Santos,BRA,DF,Watford,Premier League,26,1994,18.6,856,118,552,333,22,11,843,0,1,0,0,1,455,2214,1023,16,2,1,2,4,451,444,98.4,1
Samir Santos,BRA,DF,Udinese,Serie A,26,1994,15.8,878,114,437,417,71,13,817,5,6,83.3,5,0,477,2127,1158,33,6,0,7,5,504,487,96.6,5
Sergio Santos,ESP,DF,Real Madrid,La Liga,20,2001,0.1,7,0,2,4,1,0,6,0,0,,0,0,6,15,13,1,0,0,0,0,6,6,100,0
Alvaro Sanz,ESP,MF,Barcelona,La Liga,20,2001,0.3,16,0,3,8,5,0,15,0,0,,0,0,12,77,18,2,0,0,0,1,14,12,85.7,1
Riccardo Saponara,ITA,FW,Fiorentina,Serie A,29,1991,14.3,716,7,93,340,359,80,712,19,51,37.3,21,3,609,3978,2622,156,49,30,24,24,703,590,83.9,80
Pablo Sarabia,ESP,FW,Paris S-G,Ligue 1,29,1992,0.2,23,0,0,9,15,1,23,1,2,50,1,0,22,40,20,1,1,0,1,0,26,23,88.5,2
Marcelo Saracchi,URU,DF,Levante,La Liga,23,1998,2.1,128,10,47,46,42,1,110,2,2,100,2,0,72,337,175,7,5,0,1,1,80,70,87.5,8
Josh Sargent,USA,FW,Norwich City,Premier League,21,2000,17.5,652,33,123,279,288,64,643,18,34,52.9,18,1,371,2094,996,39,18,4,41,35,687,404,58.8,90
Jeremy Sarmiento,ECU,FW,Brighton,Premier League,19,2002,0.5,35,2,6,14,18,1,34,1,1,100,1,0,25,196,120,5,2,0,3,2,26,20,76.9,4
Bouna Sarr,SEN,DF,Bayern Munich,Bundesliga,29,1992,0.7,60,2,18,24,22,5,55,0,4,0,3,1,33,175,76,5,2,1,0,0,35,31,88.6,4
Ismaila Sarr,SEN,FW,Watford,Premier League,23,1998,20.7,759,16,107,306,422,80,751,35,68,51.5,37,8,592,3632,2416,126,44,24,61,56,856,560,65.4,129
Malang Sarr,FRA,DF,Chelsea,Premier League,22,1999,6.1,539,38,207,312,56,0,508,0,4,0,1,0,364,1794,783,31,13,0,1,1,391,384,98.2,2
Joan Sastre Vanrell,ESP,DF,Mallorca,La Liga,24,1997,2.9,144,15,56,66,29,2,121,3,4,75,3,0,75,285,170,6,3,0,1,3,79,75,94.9,3
Giacomo Satalino,ITA,GK,Sassuolo,Serie A,22,1999,0.1,2,2,2,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0
Martin Satriano,URU,FW,Brest,Ligue 1,20,2001,10.4,280,6,31,138,126,34,264,9,18,50,9,2,170,572,223,11,4,2,26,17,382,196,51.3,48
