Player,Nation,Pos,Squad,Comp,Age,Born,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%
Shandon Baptiste,GRN,MF,Brentford,Premier League,23,1998,10.1,2,1,1,7,15,1,5,21,4,0,0,0,83,11,22,33.3
Antonín Barák,CZE,FW,Hellas Verona,Serie A,26,1994,26,4,0,0,31,23,3,17,14,17,1,0,0,188,53,80,39.8
Barbero,ESP,MF,Osasuna,La Liga,22,1998,0.2,0,0,0,2,1,0,1,0,1,0,0,0,3,2,5,28.6
Danilo Barbosa,BRA,DF,Nice,Ligue 1,25,1996,1,0,0,0,0,0,0,0,4,0,0,0,0,7,6,4,60
Barcia,ESP,DF,Granada,La Liga,20,2000,0.8,0,0,0,0,0,0,0,2,0,0,0,0,11,1,2,33.3
Bradley Barcola,FRA,FW,Lyon,Ligue 1,18,2002,2.9,0,0,0,5,0,1,8,5,5,0,0,0,23,6,3,66.7
Melvin Bard,FRA,DF,Nice,Ligue 1,20,2000,28.8,3,0,0,24,31,1,72,77,46,0,0,0,268,37,35,51.4
Enis Bardhi,MKD,MF,Levante,La Liga,26,1995,18.9,3,0,0,38,46,4,38,18,15,0,1,0,128,6,14,30
Francesco Bardi,ITA,GK,Bologna,Serie A,29,1992,2,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,
Keidi Bare,ALB,MF,Espanyol,La Liga,23,1997,16.5,9,0,0,28,32,0,7,30,20,1,0,0,164,21,31,40.4
Nicolò Barella,ITA,MF,Inter,Serie A,24,1997,32.4,9,0,0,34,59,4,67,34,33,1,0,0,308,22,33,40
Kike Barja,ESP,MF,Osasuna,La Liga,24,1997,9.6,2,0,0,20,27,0,40,16,7,0,0,0,69,13,14,48.1
Ross Barkley,ENG,MF,Chelsea,Premier League,27,1993,2,0,0,0,2,7,0,1,2,1,0,0,0,12,6,2,75
Aymen Barkok,MAR,MF,Eint Frankfurt,Bundesliga,23,1998,1.8,0,0,0,5,1,0,0,3,3,0,0,0,21,6,2,75
Ashley Barnes,ENG,FW,Burnley,Premier League,31,1989,9,4,0,0,24,14,9,4,6,10,0,1,0,46,41,76,35
Harvey Barnes,ENG,FW,Leicester City,Premier League,23,1997,23.3,2,0,0,22,27,10,40,10,13,0,0,0,131,25,48,34.2
Antonio Barragán,ESP,DF,Elche,La Liga,34,1987,11.3,5,0,0,21,18,0,17,22,10,0,2,0,65,9,2,81.8
Leandro Barreiro Martins,LUX,MF,Mainz 05,Bundesliga,21,2000,19.9,3,0,0,44,34,0,7,38,35,2,0,0,173,27,35,43.5
Ander Barrenetxea,ESP,FW,Real Sociedad,La Liga,19,2001,6.1,0,0,0,10,20,1,8,7,15,0,0,0,36,4,7,36.4
Jacob Barrett Laursen,DEN,DF,Arminia,Bundesliga,26,1994,18.1,1,0,0,13,9,1,27,28,16,0,0,1,171,20,32,38.5
Musa Barrow,GAM,FW,Bologna,Serie A,22,1998,23.7,0,0,0,11,27,6,53,15,12,0,0,0,117,24,48,33.3
Abdourahmane Barry,FRA,DF,Greuther Fürth,Bundesliga,21,2000,2.3,2,0,0,8,4,0,6,6,3,0,0,0,28,6,2,75
Marc Bartra,ESP,DF,Betis,La Liga,30,1991,22.1,5,0,0,22,19,0,0,43,20,0,0,0,206,79,37,68.1
Daniele Baselli,ITA,MF,Cagliari,Serie A,29,1992,3.2,1,0,0,4,3,0,5,2,3,0,0,0,33,0,5,0
Daniele Baselli,ITA,MF,Torino,Serie A,29,1992,1.7,0,0,0,4,4,1,3,3,0,0,0,0,24,1,9,10
Toma Bašić,CRO,MF,Bordeaux,Ligue 1,24,1996,2.3,0,0,0,6,2,0,7,3,3,0,0,0,13,0,1,0
Toma Bašić,CRO,MF,Lazio,Serie A,24,1996,10.9,3,0,0,14,9,0,10,9,8,0,0,0,71,10,10,50
Amine Bassi,FRA,MF,Metz,Ligue 1,23,1997,2,0,0,0,4,4,0,5,4,4,0,0,0,14,1,4,20
Álvaro Bastida,ESP,MF,Cádiz,La Liga,17,2004,2.2,1,0,0,1,0,0,0,4,2,0,0,0,13,1,7,12.5
Alessandro Bastoni,ITA,DF,Inter,Serie A,22,1999,25.7,4,0,0,36,34,0,21,38,35,0,1,0,239,62,36,63.3
Simone Bastoni,ITA,MF,Spezia,Serie A,24,1996,25.4,5,1,0,43,41,1,59,57,36,0,0,0,224,27,19,58.7
Lewis Bate,ENG,MF,Leeds United,Premier League,18,2002,1.6,0,0,0,2,1,0,0,5,0,0,0,0,17,1,2,33.3
Rodrigo Battaglia,ARG,MF,Mallorca,La Liga,30,1991,13.1,4,0,0,34,25,0,0,20,30,0,1,0,153,36,29,55.4
Maximilian Bauer,GER,DF,Greuther Fürth,Bundesliga,21,2000,18.8,5,0,0,30,12,1,0,46,25,0,1,1,158,65,43,60.2
Oliver Baumann,GER,GK,Hoffenheim,Bundesliga,31,1990,33,1,0,0,0,4,0,0,0,0,0,0,0,221,0,0,
Timo Baumgartl,GER,DF,Union Berlin,Bundesliga,25,1996,24.1,5,0,0,30,14,0,12,44,37,0,0,2,257,83,57,59.3
Julian Baumgartlinger,AUT,MF,Leverkusen,Bundesliga,33,1988,1,1,0,0,2,0,0,1,2,3,0,0,0,13,2,2,50
Christoph Baumgartner,AUT,MF,Hoffenheim,Bundesliga,21,1999,21,5,0,0,35,31,1,28,21,26,0,0,0,161,47,59,44.3
Jon Bautista,ESP,FW,Real Sociedad,La Liga,26,1995,0.5,0,0,0,1,1,1,0,1,0,0,0,0,2,1,1,50
Paul Baysse,FRA,DF,Bordeaux,Ligue 1,33,1988,0.1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,100
Noah Joel Sarenren Bazee,NGA,MF,Augsburg,Bundesliga,24,1996,2.7,1,0,0,7,3,0,10,6,4,0,0,0,18,7,18,28
Bebé,CPV,FW,Rayo Vallecano,La Liga,31,1990,9.6,2,0,0,12,19,6,46,8,5,1,0,0,66,14,16,46.7
Ihlas Bebou,TOG,FW,Hoffenheim,Bundesliga,27,1994,23.2,0,0,0,33,23,11,47,11,18,0,0,0,107,46,86,34.8
Rodrigo Becão,BRA,DF,Udinese,Serie A,25,1996,34.8,10,0,0,68,49,4,12,59,72,0,1,0,268,73,38,65.8
Mads Bech Sørensen,DEN,DF,Brentford,Premier League,22,1999,9.3,3,0,0,9,4,0,19,9,7,0,1,0,99,14,10,58.3
Sheraldo Becker,SUR,FW,Union Berlin,Bundesliga,26,1995,19.5,4,0,0,28,31,9,102,10,9,0,0,0,137,12,68,15
Jan Bednarek,POL,DF,Southampton,Premier League,25,1996,29.2,10,0,0,38,17,1,6,95,21,0,1,1,324,114,60,65.5
Donny van de Beek,NED,MF,Everton,Premier League,24,1997,5.4,1,0,0,11,1,0,6,9,9,0,0,0,63,6,3,66.7
Donny van de Beek,NED,MF,Manchester Utd,Premier League,24,1997,0.8,0,0,0,4,2,0,0,2,3,0,0,0,11,3,3,50
Asmir Begović,BIH,GK,Everton,Premier League,34,1987,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,
Valon Behrami,SUI,MF,Genoa,Serie A,36,1985,3.5,3,0,0,8,5,0,3,5,3,0,0,0,21,0,9,0
Kevin Behrens,GER,FW,Union Berlin,Bundesliga,30,1991,5.5,1,0,0,14,5,1,3,6,3,1,0,0,36,53,48,52.5
Youcef Belaïli,ALG,MF,Brest,Ligue 1,29,1992,9.2,2,0,0,13,22,2,19,9,2,0,1,0,46,5,17,22.7
Vid Belec,SVN,GK,Salernitana,Serie A,31,1990,21.5,1,0,0,1,1,0,0,0,0,0,1,0,81,0,0,
Ishak Belfodil,ALG,FW,Hertha BSC,Bundesliga,29,1992,18.2,1,0,0,22,12,26,18,6,6,1,0,0,62,49,60,45
Haris Belkebla,ALG,MF,Brest,Ligue 1,27,1994,25.7,2,0,0,39,43,0,11,50,32,0,0,0,233,30,16,65.2
Stefan Bell,GER,DF,Mainz 05,Bundesliga,29,1991,31.8,9,0,0,52,5,6,11,66,34,0,1,1,378,137,56,71
Armel Bella Kotchap,GER,DF,Bochum,Bundesliga,19,2001,19.6,5,0,0,28,31,3,2,64,24,0,0,2,173,58,20,74.4
Raoul Bellanova,ITA,DF,Cagliari,Serie A,21,2000,27.7,3,0,0,14,36,2,84,44,17,0,1,0,166,23,34,40.4
Karim Bellarabi,GER,FW,Leverkusen,Bundesliga,31,1990,7.6,2,0,0,22,8,1,20,8,9,2,0,0,38,2,3,40
Jean-Ricner Bellegarde,FRA,MF,Strasbourg,Ligue 1,23,1998,25.9,5,0,0,46,76,0,29,39,52,0,0,0,248,19,24,44.2
Héctor Bellerín,ESP,DF,Betis,La Liga,26,1995,22,2,1,0,25,12,2,36,23,19,0,0,1,166,34,19,64.2
Jude Bellingham,ENG,MF,Dortmund,Bundesliga,18,2003,31,9,0,0,44,102,5,17,44,40,0,0,0,244,40,51,44
George Bello,USA,DF,Arminia,Bundesliga,19,2002,4.8,0,0,0,3,7,1,6,9,6,0,0,1,36,3,9,25
Jeanöel Belocian,FRA,DF,Rennes,Ligue 1,16,2005,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
Andrea Belotti,ITA,FW,Torino,Serie A,27,1993,15.2,1,0,0,28,62,16,10,7,7,1,0,0,54,65,90,41.9
Fran Beltrán,ESP,MF,Celta Vigo,La Liga,22,1999,28.9,4,0,0,22,30,0,9,54,49,0,0,0,331,23,49,31.9
Hatem Ben Arfa,FRA,FW,Lille,Ligue 1,34,1987,3.5,1,0,0,7,4,2,6,1,2,0,0,0,17,0,7,0
Salim Ben Seghir,FRA,FW,Marseille,Ligue 1,18,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Wissam Ben Yedder,FRA,FW,Monaco,Ligue 1,30,1990,28.1,3,0,0,22,24,23,24,6,14,1,0,0,112,23,64,26.4
Marco Benassi,ITA,DF,Fiorentina,Serie A,26,1994,1.8,1,0,0,4,0,0,1,4,3,0,0,0,14,3,4,42.9
Marco Benassi,ITA,MF,Empoli,Serie A,26,1994,4.2,1,0,0,6,4,0,9,3,3,0,0,0,29,8,14,36.4
Darío Benedetto,ARG,FW,Elche,La Liga,31,1990,6.6,1,0,0,5,8,3,6,2,0,0,0,0,18,11,12,47.8
Darío Benedetto,ARG,FW,Marseille,Ligue 1,31,1990,0.6,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,66.7
László Bénes,SVK,MF,M'Gladbach,Bundesliga,23,1997,2.7,0,0,0,1,11,0,5,0,4,0,0,0,29,6,1,85.7
Walter Benítez,ARG,GK,Nice,Ligue 1,28,1993,37,2,0,0,0,7,0,0,0,0,0,0,0,169,0,0,
Iker Benito,ESP,MF,Osasuna,La Liga,18,2002,1.3,1,0,0,2,3,0,2,0,1,0,0,0,10,2,3,40
Loris Benito,SUI,DF,Bordeaux,Ligue 1,29,1992,0.7,0,0,0,1,0,0,0,2,0,0,0,0,7,0,0,
Pedro Benito,ESP,FW,Cádiz,La Liga,21,2000,0.3,0,0,0,3,0,0,0,0,0,0,0,0,1,3,3,50
Filip Benković,CRO,DF,Udinese,Serie A,24,1997,0.1,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,100
Ismaël Bennacer,ALG,MF,Milan,Serie A,23,1997,16.9,7,0,0,32,53,0,15,42,38,0,0,0,187,17,23,42.5
Keanan Bennetts,ENG,FW,M'Gladbach,Bundesliga,22,1999,0.6,1,0,0,3,0,0,2,0,0,0,0,0,6,1,1,50
Saïd Benrahma,ALG,FW,West Ham,Premier League,25,1995,24.1,0,0,0,11,22,9,64,12,23,0,0,0,167,15,22,40.5
Ramy Bensebaini,ALG,DF,M'Gladbach,Bundesliga,26,1995,22.4,6,0,0,35,44,4,16,78,27,0,1,0,242,62,45,57.9
Nabil Bentaleb,ALG,MF,Angers,Ligue 1,26,1994,16.8,4,0,0,31,16,0,7,29,35,0,0,0,165,21,12,63.6
Rodrigo Bentancur,URU,MF,Tottenham,Premier League,24,1997,15.1,5,0,0,29,19,0,10,18,15,0,0,0,133,25,15,62.5
Rodrigo Bentancur,URU,MF,Juventus,Serie A,24,1997,12.8,1,0,0,26,12,0,4,37,27,0,0,0,122,23,16,59
Christian Benteke,BEL,FW,Crystal Palace,Premier League,30,1990,12.7,3,0,0,17,17,10,2,1,2,0,0,0,45,88,62,58.7
Karim Benzema,FRA,FW,Real Madrid,La Liga,33,1987,28.8,0,0,0,14,12,31,27,7,5,0,0,0,90,18,42,30
Alessandro Berardi,ITA,GK,Hellas Verona,Serie A,30,1991,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,
Domenico Berardi,ITA,FW,Sassuolo,Serie A,26,1994,31.3,9,0,0,63,83,11,51,51,19,2,0,0,207,24,24,50
Yuri Berchiche,ESP,DF,Athletic Club,La Liga,31,1990,11.3,3,0,0,8,22,0,29,28,18,0,0,0,117,27,15,64.3
Álex Berenguer,ESP,MF,Athletic Club,La Liga,26,1995,24.1,8,0,0,55,51,14,73,24,31,0,0,0,158,50,67,42.7
Bartosz Bereszyński,POL,DF,Sampdoria,Serie A,29,1992,32.7,12,0,0,43,43,0,49,57,38,0,0,0,291,48,23,67.6
Jóhann Berg Guðmundsson,ISL,MF,Burnley,Premier League,30,1990,12.2,2,0,0,17,16,3,42,17,9,0,0,0,96,21,16,56.8
Patrick Berg,NOR,MF,Lens,Ligue 1,23,1997,3.4,0,0,0,5,1,0,2,8,7,0,0,0,40,4,3,57.1
Mitchell van Bergen,NED,FW,Reims,Ligue 1,21,1999,10.9,1,0,0,7,5,10,26,7,3,0,0,0,57,3,19,13.6
Steven Bergwijn,NED,FW,Tottenham,Premier League,23,1997,6.3,1,0,0,9,12,1,6,4,4,0,0,0,30,1,6,14.3
Etrit Berisha,ALB,GK,Torino,Serie A,32,1989,10,1,0,0,1,3,0,0,0,0,0,1,0,49,0,0,
Valon Berisha,KVX,MF,Reims,Ligue 1,28,1993,5.1,2,1,1,13,3,2,5,10,6,0,0,0,36,4,5,44.4
Federico Bernardeschi,ITA,MF,Juventus,Serie A,27,1994,16.4,5,0,0,20,30,4,33,11,13,0,0,0,107,7,18,28
Paul Bernardoni,FRA,GK,Saint-Étienne,Ligue 1,24,1997,19,0,0,0,0,4,0,0,0,0,0,0,0,119,0,0,
Paul Bernardoni,FRA,GK,Angers,Ligue 1,24,1997,13,0,0,0,0,2,0,0,0,0,0,0,0,60,0,0,
Juan Bernat,ESP,DF,Paris S-G,Ligue 1,28,1993,10.6,2,0,0,4,10,1,16,11,15,0,0,0,55,5,10,33.3
Dimitry Bertaud,FRA,GK,Montpellier,Ligue 1,23,1998,9.3,0,0,0,0,2,0,0,0,0,0,0,0,44,0,0,
Jason Berthomier,FRA,MF,Clermont Foot,Ligue 1,31,1990,19.2,0,0,0,16,15,2,46,10,22,0,0,0,135,11,20,35.5
Nicolò Bertola,ITA,MF,Spezia,Serie A,18,2003,0.4,0,0,0,0,0,0,0,5,2,0,0,0,6,1,1,50
Ryan Bertrand,ENG,DF,Leicester City,Premier League,31,1989,3.7,1,0,0,5,1,0,1,3,4,0,0,0,17,3,5,37.5
Daniel Bessa,ITA,MF,Hellas Verona,Serie A,28,1993,8.5,5,1,1,23,13,2,11,10,11,0,0,0,93,11,13,45.8
Beto,GNB,FW,Udinese,Serie A,23,1998,24.1,1,0,0,56,26,13,12,9,8,0,0,0,90,76,141,35
Louis Beyer,GER,DF,M'Gladbach,Bundesliga,21,2000,15.4,5,0,0,17,19,0,5,26,21,0,1,0,128,23,25,47.9
Bartosz Bialek,POL,FW,Wolfsburg,Bundesliga,19,2001,2,1,0,0,4,3,0,0,0,1,0,0,0,9,9,12,42.9
Giulian Biancone,FRA,DF,Troyes,Ligue 1,21,2000,25.5,10,0,0,38,32,3,72,73,42,0,2,0,217,53,38,58.2
Ermin Bičakčić,BIH,DF,Hoffenheim,Bundesliga,31,1990,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Mads Bidstrup,DEN,MF,Brentford,Premier League,20,2001,0.5,0,0,0,1,0,0,0,1,2,0,0,0,6,0,0,
Pedro Bigas,ESP,DF,Elche,La Liga,30,1990,17.2,6,0,0,17,12,0,3,32,21,0,0,0,136,35,13,72.9
El Bilal Touré,MLI,FW,Reims,Ligue 1,19,2001,13.3,2,0,0,20,17,6,5,6,11,0,0,0,63,52,62,45.6
Jean-Claude Billong,CMR,DF,Clermont Foot,Ligue 1,27,1993,10.9,2,0,0,9,9,0,2,17,14,0,0,0,91,29,11,72.5
Luis Binks,ENG,DF,Bologna,Serie A,19,2001,7.2,3,0,0,7,8,0,0,21,5,0,0,0,75,22,19,53.7
Cristiano Biraghi,ITA,DF,Fiorentina,Serie A,28,1992,35,5,1,1,26,41,7,142,38,18,0,0,1,245,8,26,23.5
Davide Biraschi,ITA,DF,Genoa,Serie A,27,1994,10.3,4,0,0,12,12,0,8,14,18,0,0,0,87,24,15,61.5
Tom Bischof,GER,MF,Hoffenheim,Bundesliga,16,2005,0.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,
Yves Bissouma,MLI,MF,Brighton,Premier League,24,1996,23.5,10,0,0,34,29,0,5,55,50,0,1,0,251,21,17,55.3
Nathan Bitu Mazala,FRA,DF,Paris S-G,Ligue 1,18,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Marco Bizot,NED,GK,Brest,Ligue 1,30,1991,38,1,0,0,0,4,0,0,1,0,0,0,0,217,0,0,
Bjarki Bjarkason,ISL,FW,Venezia,Serie A,21,2000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Blanco,ESP,MF,Real Madrid,La Liga,21,2000,0.3,0,0,0,2,0,0,0,2,0,0,0,0,3,0,0,
Ludovic Blas,FRA,MF,Nantes,Ligue 1,23,1997,32.9,10,0,0,45,60,4,25,39,25,1,0,0,209,22,43,33.8
Danny Blum,GER,FW,Bochum,Bundesliga,30,1991,3.8,0,0,0,3,3,0,18,5,1,0,0,0,34,18,10,64.3
Myron Boadu,NED,FW,Monaco,Ligue 1,20,2001,10.7,0,0,0,19,12,12,3,2,7,0,0,0,33,19,40,32.2
Jérôme Boateng,GER,DF,Lyon,Ligue 1,32,1988,18,6,0,0,17,2,0,3,34,15,0,0,0,144,18,11,62.1
Kevin-Prince Boateng,GHA,MF,Hertha BSC,Bundesliga,34,1987,7.7,8,0,0,22,20,1,2,8,4,0,0,0,84,26,23,53.1
Antonin Bobichon,FRA,MF,Angers,Ligue 1,25,1995,0.4,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,25
Herbert Bockhorn,GER,DF,Bochum,Bundesliga,26,1995,9.4,1,0,0,11,23,0,22,26,16,0,0,0,95,18,18,50
Jean-Paul Boëtius,NED,MF,Mainz 05,Bundesliga,27,1994,20,3,0,0,23,44,1,20,30,32,0,0,0,194,10,29,25.6
Jeremie Boga,CIV,FW,Atalanta,Serie A,24,1997,8.5,0,0,0,2,20,3,16,4,6,0,0,0,63,5,6,45.5
Jeremie Boga,CIV,FW,Sassuolo,Serie A,24,1997,7.4,0,0,0,1,12,2,14,3,3,1,0,0,40,1,5,16.7
Luka Bogdan,CRO,DF,Salernitana,Serie A,25,1996,4.4,0,0,0,3,1,0,2,15,4,0,0,0,22,8,7,53.3
Emil Bohinen,NOR,MF,Salernitana,Serie A,22,1999,7.8,5,0,0,16,15,1,7,19,8,0,0,0,87,8,18,30.8
Quentin Boisgard,FRA,MF,Lorient,Ligue 1,24,1997,10.6,3,0,0,14,11,0,15,10,14,0,0,0,92,8,19,29.6
Charles Boli,FRA,MF,Lens,Ligue 1,22,1998,0.4,0,0,0,0,2,0,1,0,2,0,0,0,0,0,1,0
Willy Boly,CIV,DF,Wolves,Premier League,30,1991,10,1,0,0,9,2,1,0,19,22,0,1,0,102,26,22,54.2
Giacomo Bonaventura,ITA,MF,Fiorentina,Serie A,31,1989,25.2,8,1,1,34,60,2,18,30,19,2,0,0,185,15,22,40.5
Federico Bonazzoli,ITA,FW,Salernitana,Serie A,24,1997,20.7,6,0,0,31,74,6,8,8,18,0,0,0,122,14,32,30.4
Tarsis Bonga,GER,FW,Bochum,Bundesliga,24,1997,0.2,0,0,0,0,0,0,0,2,0,0,0,0,1,2,1,66.7
Kevin Bonifazi,ITA,DF,Bologna,Serie A,25,1996,13.4,4,1,1,16,11,0,3,23,19,0,1,1,151,36,17,67.9
Solomon Bonnah,NED,DF,RB Leipzig,Bundesliga,17,2003,0.1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,
Leonardo Bonucci,ITA,DF,Juventus,Serie A,34,1987,22.3,1,0,0,20,9,1,2,35,7,0,1,0,162,45,40,52.9
Sebastiaan Bornauw,BEL,DF,Wolfsburg,Bundesliga,22,1999,22.3,4,0,0,25,6,2,2,44,22,0,1,0,201,84,52,61.8
Rafael Borré,COL,FW,Eint Frankfurt,Bundesliga,25,1995,26.4,5,0,0,47,29,17,29,6,27,0,0,0,114,61,147,29.3
Sven Botman,NED,DF,Lille,Ligue 1,21,2000,25,4,0,0,19,11,1,0,38,25,0,2,0,206,74,27,73.3
Denis Bouanga,GAB,FW,Saint-Étienne,Ligue 1,26,1994,27.1,4,1,0,55,51,4,60,13,30,0,0,0,198,70,86,44.9
Hicham Boudaoui,ALG,MF,Nice,Ligue 1,21,1999,18,7,0,0,31,24,4,42,31,21,0,0,0,128,16,15,51.6
Ryad Boudebouz,ALG,MF,Saint-Étienne,Ligue 1,31,1990,25,2,0,0,16,32,0,50,18,19,0,0,0,190,14,62,18.4
Sofiane Boufal,MAR,FW,Angers,Ligue 1,27,1993,25.9,6,0,0,49,82,14,52,9,33,2,0,0,122,12,47,20.3
Farid Boulaya,ALG,MF,Metz,Ligue 1,28,1993,17,1,1,0,7,19,1,38,21,9,0,0,0,116,11,20,35.5
Yassine Bounou,MAR,GK,Sevilla,La Liga,30,1991,31,2,0,0,0,4,0,0,0,0,0,0,0,123,0,1,0
Ismaëlben Boura,FRA,DF,Lens,Ligue 1,20,2000,1.1,0,0,0,0,0,0,2,2,0,0,0,0,9,2,1,66.7
Mehdi Bourabia,MAR,MF,Spezia,Serie A,29,1991,3.1,0,0,0,7,7,0,0,6,2,0,0,0,28,2,1,66.7
Benjamin Bourigeaud,FRA,FW,Rennes,Ligue 1,27,1994,35.5,2,0,0,31,11,4,125,49,19,0,0,0,199,20,46,30.3
Redwan Bourles,FRA,MF,Lorient,Ligue 1,18,2003,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Edoardo Bove,ITA,MF,Roma,Serie A,19,2002,0.8,0,0,0,1,3,0,2,2,1,0,0,0,8,0,3,0
Jarrod Bowen,ENG,FW,West Ham,Premier League,24,1996,33.1,6,0,0,26,51,13,57,38,26,2,0,0,194,40,78,33.9
Dedryck Boyata,BEL,DF,Hertha BSC,Bundesliga,30,1990,21.1,1,1,0,11,5,3,2,23,12,1,0,0,164,67,28,70.5
Lucas Boyé,ARG,FW,Elche,La Liga,25,1996,19,3,0,0,44,53,13,11,10,17,0,0,0,88,24,76,24
Domagoj Bradarić,CRO,DF,Lille,Ligue 1,21,1999,4.6,2,0,0,5,7,0,16,15,7,0,0,0,42,8,15,34.8
Bilal Brahimi,ALG,FW,Angers,Ligue 1,21,2000,3.8,0,0,0,3,10,1,13,2,1,1,0,0,17,2,7,22.2
Bilal Brahimi,ALG,MF,Nice,Ligue 1,21,2000,4.2,1,0,0,6,10,2,24,2,1,0,0,0,31,2,1,66.7
Martin Braithwaite,DEN,FW,Barcelona,La Liga,30,1991,2.6,0,0,0,5,2,2,1,0,1,0,0,0,11,3,6,33.3
Julian Brandt,GER,MF,Dortmund,Bundesliga,25,1996,23.1,3,0,0,16,19,2,35,25,21,0,0,0,178,14,37,27.5
Jarrad Branthwaite,ENG,DF,Everton,Premier League,19,2002,4.3,0,1,0,2,4,0,0,8,2,0,0,0,37,13,6,68.4
Darko Brašanac,SRB,MF,Osasuna,La Liga,29,1992,26.7,8,0,0,59,32,9,25,29,34,0,0,0,199,57,62,47.9
Lilian Brassier,FRA,DF,Brest,Ligue 1,21,1999,25.1,4,0,0,24,17,0,13,60,29,0,1,1,199,50,26,65.8
Claudio Bravo,CHI,GK,Betis,La Liga,38,1983,16.2,2,0,0,1,1,0,0,0,0,0,1,0,68,1,0,100
Iker Bravo,ESP,FW,Leverkusen,Bundesliga,16,2005,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fabian Bredlow,GER,GK,Stuttgart,Bundesliga,26,1995,4,0,0,0,0,2,0,0,0,0,0,0,0,21,0,0,
Josip Brekalo,CRO,MF,Wolfsburg,Bundesliga,23,1998,0.2,0,0,0,0,0,0,2,0,0,0,0,0,5,1,0,100
Josip Brekalo,CRO,FW,Torino,Serie A,23,1998,25.4,1,0,0,21,21,5,78,11,6,0,0,0,168,20,42,32.3
Gleison Bremer,BRA,DF,Torino,Serie A,24,1997,32.1,7,0,0,71,22,5,1,117,27,0,0,0,459,154,135,53.3
Jimmy Briand,FRA,FW,Bordeaux,Ligue 1,35,1985,2.5,1,0,0,6,1,1,2,0,1,0,0,0,19,4,16,20
Yan Brice Eteki,CMR,MF,Granada,La Liga,23,1997,3.8,3,0,0,17,6,0,0,3,5,0,0,0,56,12,9,57.1
Brian Brobbey,NED,FW,RB Leipzig,Bundesliga,19,2002,1.5,0,0,0,3,2,0,0,0,2,0,0,0,11,4,2,66.7
Armando Broja,ALB,FW,Southampton,Premier League,19,2001,21.9,2,0,0,38,32,13,19,13,12,1,0,0,100,94,175,34.9
Dylan Bronn,TUN,DF,Metz,Ligue 1,26,1995,28.3,10,1,1,33,12,3,9,59,31,0,0,0,195,33,31,51.6
John Brooks,USA,DF,Wolfsburg,Bundesliga,28,1993,29.1,2,0,0,10,16,1,4,61,25,0,1,0,305,85,48,63.9
Daniel Brosinski,GER,DF,Mainz 05,Bundesliga,33,1988,4.3,0,0,0,1,3,0,13,6,3,0,0,0,27,5,5,50
Josh Brownhill,ENG,MF,Burnley,Premier League,25,1995,32.8,10,0,0,49,29,0,25,79,41,0,0,0,364,56,40,58.3
Marcelo Brozović,CRO,MF,Inter,Serie A,28,1992,32.6,7,0,0,53,38,0,16,52,47,0,0,0,378,20,29,40.8
Cédric Brunner,SUI,DF,Arminia,Bundesliga,27,1994,24.3,6,0,0,40,30,0,45,63,31,0,1,0,240,57,39,59.4
Lewis Brunt,ENG,MF,Leicester City,Premier League,20,2000,0.3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
Jacob Bruun Larsen,DEN,FW,Hoffenheim,Bundesliga,22,1998,9,1,0,0,3,2,6,13,7,1,0,0,0,41,7,22,24.1
Bryan,ESP,FW,Tottenham,Premier League,20,2001,1,0,0,0,1,4,0,4,0,3,0,0,0,12,0,0,
Bryan,ESP,MF,Valencia,La Liga,20,2001,8.4,3,0,0,15,21,7,26,6,7,0,0,0,64,3,9,25
Ante Budimir,CRO,FW,Osasuna,La Liga,30,1991,19.3,3,0,0,40,34,16,5,7,11,1,0,0,80,118,119,49.8
Emi Buendía,ARG,FW,Aston Villa,Premier League,24,1996,21.1,1,0,0,26,53,3,19,18,31,0,1,0,172,24,47,33.8
Osman Bukari,GHA,FW,Nantes,Ligue 1,22,1998,11.2,1,0,0,14,5,5,19,20,10,0,0,0,88,10,14,41.7
Aleksander Buksa,POL,FW,Genoa,Serie A,18,2003,0.7,0,0,0,2,0,0,1,0,0,0,0,0,5,3,3,50
Marcin Bułka,POL,GK,Nice,Ligue 1,21,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
