Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types Drib,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types Drib,GCA Types Sh,GCA Types Fld,GCA Types Def
Sergio Postigo,ESP,DF,Levante,La Liga,30,1988,26.4,11,0.42,10,0,1,0,0,0,2,0.08,2,0,0,0,0,0
Florent Poulolo,MTQ,MF,Getafe,La Liga,22,1997,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Yussuf Poulsen,DEN,FW,RB Leipzig,Bundesliga,25,1994,13.6,35,2.58,27,1,2,2,2,1,9,0.66,6,1,0,1,1,0
Maxime Poundjé,FRA,DF,Bordeaux,Ligue 1,26,1992,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Darío Poveda,ESP,FW,Atlético Madrid,La Liga,22,1997,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Alejandro Pozo Pozo,ESP,DF,Mallorca,La Liga,20,1999,16.6,29,1.74,25,0,2,0,2,0,3,0.18,2,0,1,0,0,0
Alejandro Pozo Pozo,ESP,FW,Sevilla,La Liga,20,1999,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Percy Prado,PER,DF,Nantes,Ligue 1,23,1996,2.1,1,0.49,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Dennis Praet,BEL,MF,Leicester City,Premier League,25,1994,12.6,23,1.83,15,1,2,3,1,1,4,0.32,3,0,0,0,0,1
Abdón Prats,ESP,FW,Mallorca,La Liga,26,1992,3.1,2,0.65,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Sanjin Prcić,BIH,MF,Strasbourg,Ligue 1,25,1993,0.9,1,1.15,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Nicolas de Préville,FRA,MF,Bordeaux,Ligue 1,28,1991,22.2,93,4.20,44,22,6,5,11,5,11,0.50,5,2,2,2,0,0
Sebastian Prödl,AUT,DF,Watford,Premier League,32,1987,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Kai Pröger,GER,MF,Paderborn 07,Bundesliga,27,1992,23.1,85,3.68,28,28,14,5,8,2,9,0.39,4,2,1,0,2,0
Grischa Prömel,GER,MF,Union Berlin,Bundesliga,24,1995,10.3,15,1.46,10,0,2,0,2,1,0,0.00,0,0,0,0,0,0
Davy Pröpper,NED,MF,Brighton,Premier League,27,1991,31.4,63,2.00,57,0,0,3,2,1,4,0.13,4,0,0,0,0,0
Antonio Puertas,ESP,FW,Granada,La Liga,27,1992,28.5,59,2.07,38,2,10,3,5,1,8,0.28,6,0,1,1,0,0
Riqui Puig,ESP,MF,Barcelona,La Liga,19,1999,5.7,20,3.53,16,1,0,0,3,0,2,0.35,2,0,0,0,0,0
Teemu Pukki,FIN,FW,Norwich City,Premier League,29,1990,32.1,55,1.72,41,0,5,4,2,3,4,0.12,3,0,1,0,0,0
Erick Pulgar,CHI,MF,Fiorentina,Serie A,25,1994,32.8,123,3.75,59,56,0,3,2,3,10,0.31,3,7,0,0,0,0
Christian Pulisic,USA,FW,Chelsea,Premier League,20,1998,19.1,79,4.13,51,0,16,4,8,0,13,0.68,7,0,2,1,3,0
Ignacio Pussetto,ARG,FW,Watford,Premier League,23,1995,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ignacio Pussetto,ARG,FW,Udinese,Serie A,23,1995,3.8,19,5.01,15,1,2,0,1,0,0,0.00,0,0,0,0,0,0
Fabio Quagliarella,ITA,FW,Sampdoria,Serie A,36,1983,25.3,77,3.05,54,0,3,10,9,1,8,0.32,5,0,0,0,3,0
Robin Quaison,SWE,FW,Mainz 05,Bundesliga,25,1993,28.9,57,1.97,37,0,10,5,5,0,4,0.14,3,0,1,0,0,0
Domingos Quina,POR,MF,Watford,Premier League,19,1999,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Quini,ESP,DF,Granada,La Liga,29,1989,8.0,12,1.50,10,0,0,2,0,0,0,0.00,0,0,0,0,0,0
Xavi Quintillà,ESP,DF,Villarreal,La Liga,22,1996,17.5,31,1.77,28,3,0,0,0,0,2,0.11,2,0,0,0,0,0
Quique,ESP,FW,Eibar,La Liga,29,1990,5.4,14,2.57,10,0,2,0,2,0,2,0.37,1,0,1,0,0,0
Adrien Rabiot,FRA,MF,Juventus,Serie A,24,1995,21.2,51,2.40,39,0,2,3,5,2,6,0.28,3,0,1,1,1,0
Nemanja Radoja,SRB,MF,Levante,La Liga,26,1993,22.1,21,0.95,15,0,3,0,2,1,3,0.14,2,0,1,0,0,0
Nemanja Radonjić,SRB,FW,Marseille,Ligue 1,23,1996,9.8,27,2.76,17,1,4,1,4,0,2,0.20,1,0,1,0,0,0
Ivan Radovanović,SRB,MF,Genoa,Serie A,30,1988,14.6,24,1.64,21,1,0,2,0,0,2,0.14,2,0,0,0,0,0
Ionuț Radu,ROU,GK,Genoa,Serie A,22,1997,17.0,4,0.24,4,0,0,0,0,0,2,0.12,2,0,0,0,0,0
Ștefan Radu,ROU,DF,Lazio,Serie A,32,1986,25.6,22,0.86,20,0,0,0,0,2,0,0.00,0,0,0,0,0,0
Boris Radunović,SRB,GK,Hellas Verona,Serie A,23,1996,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Rafael,BRA,DF,Lyon,Ligue 1,29,1990,7.8,10,1.29,9,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Rafael,BRA,GK,Cagliari,Serie A,37,1982,5.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Raffael,BRA,MF,M'Gladbach,Bundesliga,34,1985,0.7,8,11.25,2,2,1,1,2,0,0,0.00,0,0,0,0,0,0
Rafinha,BRA,FW,Barcelona,La Liga,26,1993,2.1,13,6.29,6,3,3,0,1,0,0,0.00,0,0,0,0,0,0
Rafinha,BRA,MF,Celta Vigo,La Liga,26,1993,23.5,63,2.69,48,0,5,2,7,1,6,0.26,4,0,0,0,2,0
Daniele Ragatzu,ITA,MF,Cagliari,Serie A,27,1991,3.5,16,4.60,13,0,3,0,0,0,0,0.00,0,0,0,0,0,0
Baba Rahman,GHA,DF,Mallorca,La Liga,25,1994,1.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Antonio Raillo,ESP,DF,Mallorca,La Liga,27,1991,30.8,13,0.42,11,0,0,0,1,1,0,0.00,0,0,0,0,0,0
Predrag Rajković,SRB,GK,Reims,Ligue 1,23,1995,27.0,2,0.07,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Ivan Rakitić,CRO,MF,Barcelona,La Liga,31,1988,17.7,42,2.38,33,5,0,0,3,1,5,0.28,5,0,0,0,0,0
Benito Raman,BEL,FW,Schalke 04,Bundesliga,24,1994,17.8,31,1.74,21,0,4,3,2,1,4,0.22,4,0,0,0,0,0
Gastón Ramírez,URU,MF,Sampdoria,Serie A,28,1990,15.5,77,4.98,34,24,3,2,12,2,4,0.26,2,0,0,1,1,0
Sandro Ramírez,ESP,FW,Valladolid,La Liga,24,1995,14.5,34,2.34,20,2,5,1,5,1,2,0.14,2,0,0,0,0,0
Iván Ramis,ESP,DF,Eibar,La Liga,34,1984,5.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Adrián Ramos,COL,FW,Granada,La Liga,33,1986,2.5,4,1.59,2,0,0,1,1,0,1,0.40,0,0,0,1,0,0
Sergio Ramos,ESP,DF,Real Madrid,La Liga,33,1986,33.5,20,0.60,17,0,2,0,1,0,2,0.06,1,0,0,0,1,0
Aaron Ramsdale,ENG,GK,Bournemouth,Premier League,21,1998,37.0,3,0.08,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0
Aaron Ramsey,WAL,MF,Juventus,Serie A,28,1990,11.7,44,3.77,40,0,2,0,2,0,4,0.34,3,0,0,0,1,0
Darren Randolph,IRL,GK,West Ham,Premier League,32,1987,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Luca Ranieri,ITA,DF,Fiorentina,Serie A,20,1999,2.6,8,3.10,6,0,2,0,0,0,0,0.00,0,0,0,0,0,0
Andrea Ranocchia,ITA,DF,Inter,Serie A,31,1988,5.8,2,0.34,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Raphinha,BRA,MF,Rennes,Ligue 1,22,1996,18.8,93,4.95,56,13,15,3,4,2,6,0.32,6,0,0,0,0,0
Tobias Raschl,GER,MF,Dortmund,Bundesliga,19,2000,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Marcus Rashford,ENG,FW,Manchester Utd,Premier League,21,1997,29.4,92,3.13,65,2,11,4,10,0,19,0.65,11,0,4,0,4,0
Milot Rashica,KVX,FW,Werder Bremen,Bundesliga,23,1996,25.2,86,3.42,45,12,14,6,7,2,10,0.40,6,1,1,2,0,0
Giacomo Raspadori,ITA,MF,Sassuolo,Serie A,19,2000,2.9,12,4.09,11,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Raúl,ESP,FW,Betis,La Liga,18,2000,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ante Rebić,CRO,FW,Eint Frankfurt,Bundesliga,25,1993,1.0,4,4.00,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ante Rebić,CRO,FW,Milan,Serie A,25,1993,15.5,58,3.74,43,0,6,5,4,0,9,0.58,3,0,1,3,2,0
Arkadiusz Reca,POL,DF,SPAL,Serie A,24,1995,21.4,43,2.01,29,6,5,2,1,0,4,0.19,3,0,1,0,0,0
Recio,ESP,MF,Leganés,La Liga,28,1991,17.4,27,1.55,20,1,2,1,3,0,0,0.00,0,0,0,0,0,0
Daishawn Redan,NED,FW,Hertha BSC,Bundesliga,18,2001,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Nathan Redmond,ENG,MF,Southampton,Premier League,25,1994,30.7,97,3.16,66,0,13,4,9,5,6,0.20,5,0,0,0,1,0
Fabian Reese,GER,FW,Schalke 04,Bundesliga,21,1997,1.0,2,2.09,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Vasco Regini,ITA,DF,Sampdoria,Serie A,28,1990,1.9,1,0.52,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Vasco Regini,ITA,DF,Parma,Serie A,28,1990,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Sergio Reguilón,ESP,DF,Sevilla,La Liga,22,1996,27.9,67,2.40,54,2,3,3,2,3,8,0.29,5,1,0,1,1,0
Ken Reichel,GER,DF,Union Berlin,Bundesliga,32,1986,5.9,6,1.01,3,1,0,1,1,0,1,0.17,1,0,0,0,0,0
Manolo Reina,ESP,GK,Mallorca,La Liga,34,1985,36.0,3,0.08,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Pepe Reina,ESP,GK,Milan,Serie A,36,1982,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Pepe Reina,ESP,GK,Aston Villa,Premier League,36,1982,12.0,1,0.08,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jeff Reine-Adélaïde,FRA,MF,Lyon,Ligue 1,21,1998,8.7,35,4.02,26,2,5,0,1,1,5,0.57,3,0,2,0,0,0
Jeff Reine-Adélaïde,FRA,MF,Angers,Ligue 1,21,1998,0.9,3,3.42,3,0,0,0,0,0,1,1.14,1,0,0,0,0,0
Karim Rekik,NED,DF,Hertha BSC,Bundesliga,24,1994,14.0,7,0.50,6,0,0,1,0,0,2,0.14,1,0,0,1,0,0
Álex Remiro,ESP,GK,Real Sociedad,La Liga,24,1995,25.0,4,0.16,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Loïc Rémy,FRA,FW,Lille,Ligue 1,32,1987,10.7,28,2.62,18,0,4,4,2,0,3,0.28,1,0,1,1,0,0
Panagiotis Retsos,GRE,DF,Leverkusen,Bundesliga,20,1998,1.3,1,0.79,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Marco Reus,GER,MF,Dortmund,Bundesliga,30,1989,16.6,53,3.19,41,3,2,6,1,0,8,0.48,8,0,0,0,0,0
Elvis Rexhbeçaj,GER,MF,Köln,Bundesliga,21,1997,6.9,19,2.74,12,2,1,3,0,1,7,1.01,5,1,0,1,0,0
Gio Reyna,USA,MF,Dortmund,Bundesliga,16,2002,3.9,16,4.06,12,0,1,0,3,0,4,1.01,4,0,0,0,0,0
Baptiste Reynet,FRA,GK,Toulouse,Ligue 1,28,1990,22.6,5,0.22,3,2,0,0,0,0,0,0.00,0,0,0,0,0,0
Nico Ribaudo,ESP,FW,Espanyol,La Liga,18,2001,2.0,6,2.97,4,0,0,1,1,0,0,0.00,0,0,0,0,0,0
Lucas Ribeiro,BRA,MF,Hoffenheim,Bundesliga,20,1999,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Franck Ribéry,FRA,FW,Fiorentina,Serie A,36,1983,15.7,83,5.30,59,3,11,3,7,0,10,0.64,4,0,4,2,0,0
Davide Riccardi,ITA,DF,Lecce,Serie A,23,1996,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Declan Rice,ENG,MF,West Ham,Premier League,20,1999,38.0,47,1.24,41,0,2,2,0,2,7,0.18,5,0,0,2,0,0
Chris Richards,USA,DF,Bayern Munich,Bundesliga,19,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Richarlison,BRA,FW,Everton,Premier League,22,1997,34.1,80,2.35,45,0,10,8,14,3,9,0.26,5,0,2,1,1,0
Marco Richter,GER,MF,Augsburg,Bundesliga,21,1997,25.3,56,2.21,35,2,8,5,5,1,6,0.24,4,0,0,0,2,0
Diego Rico,ESP,DF,Bournemouth,Premier League,26,1993,25.9,51,1.97,23,28,0,0,0,0,6,0.23,4,2,0,0,0,0
Sergio Rico,ESP,GK,Paris S-G,Ligue 1,25,1993,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jaïro Riedewald,NED,DF,Crystal Palace,Premier League,22,1996,8.5,5,0.59,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Emiliano Rigoni,ARG,MF,Sampdoria,Serie A,26,1993,4.8,24,5.01,12,7,2,2,1,0,2,0.42,1,1,0,0,0,0
Tomás Rincón,VEN,MF,Torino,Serie A,31,1988,30.0,48,1.60,41,2,0,0,2,3,3,0.10,3,0,0,0,0,0
Luis Rioja,ESP,MF,Alavés,La Liga,25,1993,18.2,27,1.49,18,4,1,0,3,1,1,0.06,1,0,0,0,0,0
Renaud Ripart,FRA,FW,Nîmes,Ligue 1,26,1993,22.5,39,1.73,26,1,3,3,5,1,2,0.09,2,0,0,0,0,0
Rodrigo Riquelme,ESP,MF,Atlético Madrid,La Liga,19,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Andrea Rispoli,ITA,DF,Lecce,Serie A,30,1988,21.2,30,1.41,26,4,0,0,0,0,0,0.00,0,0,0,0,0,0
Marcel Risse,GER,MF,Köln,Bundesliga,29,1989,1.5,7,4.77,3,4,0,0,0,0,2,1.36,0,2,0,0,0,0
Mihailo Ristić,SRB,DF,Montpellier,Ligue 1,23,1995,9.0,19,2.11,15,0,1,2,0,1,2,0.22,2,0,0,0,0,0
Matt Ritchie,SCO,DF,Newcastle Utd,Premier League,29,1989,14.6,44,3.01,17,25,0,1,1,0,2,0.14,2,0,0,0,0,0
Marlon Ritter,GER,MF,Paderborn 07,Bundesliga,24,1994,4.8,17,3.52,11,4,1,1,0,0,3,0.62,2,0,0,1,0,0
Cristian Rivera,ESP,MF,Leganés,La Liga,22,1997,3.5,2,0.58,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Maxence Rivera,FRA,MF,Saint-Étienne,Ligue 1,17,2002,0.3,1,3.60,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Rober,ESP,DF,Levante,La Liga,24,1995,2.1,2,0.94,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Roberto,ESP,GK,West Ham,Premier League,33,1986,7.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Roberto,ESP,GK,Alavés,La Liga,33,1986,8.8,1,0.11,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Sergi Roberto,ESP,DF,Barcelona,La Liga,27,1992,26.0,52,2.00,49,0,1,0,2,0,9,0.35,9,0,0,0,0,0
Patrick Roberts,ENG,FW,Norwich City,Premier League,22,1997,0.3,1,3.46,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Andrew Robertson,SCO,DF,Liverpool,Premier League,25,1994,34.6,111,3.21,88,13,5,1,0,4,19,0.55,15,1,3,0,0,0
Callum Robinson,IRL,FW,Sheffield Utd,Premier League,24,1995,7.5,10,1.33,9,0,0,1,0,0,1,0.13,1,0,0,0,0,0
Jack Robinson,ENG,DF,Sheffield Utd,Premier League,25,1993,5.6,4,0.71,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Joel Robles,ESP,GK,Betis,La Liga,29,1990,32.1,3,0.09,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Marc Roca,ESP,MF,Espanyol,La Liga,22,1996,33.4,60,1.80,45,10,2,2,0,1,4,0.12,3,1,0,0,0,0
Rubén Rochina,ESP,MF,Levante,La Liga,28,1991,20.8,59,2.83,42,3,2,4,5,3,7,0.34,5,0,0,1,1,0
Sebastian Rode,GER,MF,Eint Frankfurt,Bundesliga,28,1990,21.5,57,2.65,43,5,1,1,5,2,5,0.23,3,2,0,0,0,0
Rodri,ESP,MF,Manchester City,Premier League,23,1996,27.6,65,2.35,57,0,2,2,3,1,3,0.11,2,0,0,1,0,0
Rodrigo,ESP,FW,Valencia,La Liga,28,1991,20.9,44,2.11,38,0,1,1,4,0,12,0.57,9,0,1,0,2,0
Kévin Rodrigues,POR,DF,Real Sociedad,La Liga,25,1994,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Kévin Rodrigues,POR,DF,Leganés,La Liga,25,1994,21.5,52,2.42,31,11,4,2,4,0,3,0.14,2,1,0,0,0,0
Ángel Rodríguez,ESP,FW,Getafe,La Liga,32,1987,15.6,35,2.24,23,0,3,2,7,0,6,0.38,3,0,2,0,1,0
Óscar Rodríguez Arnaiz,ESP,MF,Leganés,La Liga,21,1998,21.3,69,3.24,44,9,7,2,6,1,5,0.24,3,0,0,1,1,0
Dani Rodríguez,ESP,MF,Mallorca,La Liga,31,1988,33.8,78,2.31,53,9,4,3,9,0,9,0.27,3,0,0,2,4,0
Guido Rodríguez,ARG,MF,Betis,La Liga,25,1994,10.4,9,0.87,7,0,0,0,1,1,1,0.10,1,0,0,0,0,0
James Rodríguez,COL,MF,Real Madrid,La Liga,28,1991,4.7,24,5.16,18,4,0,0,2,0,1,0.21,1,0,0,0,0,0
Jay Rodriguez,ENG,FW,Burnley,Premier League,30,1989,22.4,31,1.38,21,0,3,4,3,0,5,0.22,4,0,0,1,0,0
Mario Rodriguez,ESP,FW,Granada,La Liga,22,1997,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ricardo Rodríguez,SUI,DF,Milan,Serie A,26,1992,4.3,5,1.17,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Rodrygo,BRA,FW,Real Madrid,La Liga,18,2001,11.3,31,2.74,27,1,1,0,2,0,1,0.09,1,0,0,0,0,0
Jack Rodwell,ENG,MF,Sheffield Utd,Premier League,28,1991,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Marko Rog,CRO,MF,Cagliari,Serie A,24,1995,25.7,69,2.68,45,6,6,5,6,1,7,0.27,5,0,0,2,0,0
Agustín Rogel,URU,DF,Toulouse,Ligue 1,21,1997,9.5,2,0.21,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Rogério,BRA,DF,Sassuolo,Serie A,21,1998,11.3,29,2.57,20,2,0,3,2,2,3,0.27,2,0,0,1,0,0
Marcos Rojo,ARG,DF,Manchester Utd,Premier League,29,1990,1.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Filippo Romagna,ITA,DF,Sassuolo,Serie A,22,1997,16.4,12,0.73,12,0,0,0,0,0,1,0.06,1,0,0,0,0,0
Alessio Romagnoli,ITA,DF,Milan,Serie A,24,1995,34.3,30,0.87,24,1,1,2,2,0,3,0.09,3,0,0,0,0,0
Alaixys Romao,TOG,MF,Reims,Ligue 1,35,1984,19.8,36,1.82,33,0,0,0,3,0,2,0.10,1,0,0,0,1,0
Cristian Romero,ARG,DF,Genoa,Serie A,21,1998,28.6,23,0.80,16,0,2,1,3,1,4,0.14,2,0,0,1,1,0
Luka Romero,ARG,MF,Mallorca,La Liga,14,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Oriol Romeu,ESP,MF,Southampton,Premier League,27,1991,20.7,33,1.60,27,1,1,1,1,2,0,0.00,0,0,0,0,0,0
Rômulo,ITA,DF,Genoa,Serie A,32,1987,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Rômulo,ITA,MF,Brescia,Serie A,32,1987,19.1,38,1.98,31,4,0,2,1,0,3,0.16,3,0,0,0,0,0
Cristiano Ronaldo,POR,FW,Juventus,Serie A,34,1985,32.4,143,4.41,88,2,17,27,9,0,19,0.59,10,0,3,4,2,0
Facundo Roncaglia,ARG,DF,Osasuna,La Liga,32,1987,14.2,10,0.70,7,0,1,0,1,1,0,0.00,0,0,0,0,0,0
Valentin Rongier,FRA,MF,Nantes,Ligue 1,24,1994,3.0,14,4.67,9,1,1,0,1,2,1,0.33,1,0,0,0,0,0
Valentin Rongier,FRA,MF,Marseille,Ligue 1,24,1994,19.9,52,2.61,40,0,1,5,2,4,3,0.15,2,0,0,0,0,1
Frederik Rønnow,DEN,GK,Eint Frankfurt,Bundesliga,26,1992,9.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Marten de Roon,NED,MF,Atalanta,Serie A,28,1991,30.2,64,2.12,58,1,0,1,1,3,10,0.33,10,0,0,0,0,0
Roberto Rosales,VEN,DF,Leganés,La Liga,30,1988,20.8,44,2.12,29,12,1,2,0,0,4,0.19,4,0,0,0,0,0
Antonio Rosati,ITA,GK,Torino,Serie A,36,1983,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Danny Rose,ENG,DF,Newcastle Utd,Premier League,29,1990,9.6,7,0.73,6,1,0,0,0,0,1,0.10,0,1,0,0,0,0
Danny Rose,ENG,DF,Tottenham,Premier League,29,1990,9.9,16,1.61,11,2,0,0,2,1,0,0.00,0,0,0,0,0,0
Luca Rossettini,ITA,DF,Lecce,Serie A,34,1985,25.1,8,0.32,8,0,0,0,0,0,2,0.08,2,0,0,0,0,0
Francesco Rossi,ITA,GK,Atalanta,Serie A,28,1991,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jérôme Roussillon,FRA,DF,Wolfsburg,Bundesliga,26,1993,26.3,48,1.83,38,0,7,0,2,1,5,0.19,4,0,1,0,0,0
Nolan Roux,FRA,FW,Nîmes,Ligue 1,31,1988,6.5,16,2.47,13,0,0,2,0,1,2,0.31,1,0,0,1,0,0
Nicolò Rovella,ITA,MF,Genoa,Serie A,17,2001,1.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Amir Rrahmani,KVX,DF,Hellas Verona,Serie A,25,1994,35.9,30,0.84,23,0,4,3,0,0,3,0.08,1,0,1,1,0,0
Rubén,ESP,GK,Osasuna,La Liga,35,1984,17.6,2,0.11,0,2,0,0,0,0,0,0.00,0,0,0,0,0,0
Waldo Rubio,ESP,MF,Valladolid,La Liga,23,1995,9.8,35,3.59,22,0,7,2,2,2,3,0.31,1,0,0,2,0,0
Antonio Rüdiger,GER,DF,Chelsea,Premier League,26,1993,19.0,9,0.47,8,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Sebastian Rudy,GER,MF,Hoffenheim,Bundesliga,29,1990,30.4,90,2.96,62,16,1,3,6,2,9,0.30,7,1,0,0,0,1
Stéphane Ruffier,FRA,GK,Saint-Étienne,Ligue 1,32,1986,22.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Dion Ruffo Luci,ITA,MF,Bologna,Serie A,18,2001,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Daniele Rugani,ITA,DF,Juventus,Serie A,25,1994,7.7,3,0.39,3,0,0,0,0,0,1,0.13,1,0,0,0,0,0
Mário Rui,POR,DF,Napoli,Serie A,28,1991,21.8,76,3.48,62,3,2,2,3,4,4,0.18,2,2,0,0,0,0
Aitor Ruibal,ESP,DF,Leganés,La Liga,23,1996,13.6,32,2.36,21,1,6,3,1,0,1,0.07,1,0,0,0,0,0
Fabián Ruiz Peña,ESP,MF,Napoli,Serie A,23,1996,29.8,112,3.76,100,1,6,2,2,1,12,0.40,10,0,0,1,1,0
Gerónimo Rulli,ARG,GK,Montpellier,Ligue 1,27,1992,25.0,7,0.28,4,3,0,0,0,0,1,0.04,1,0,0,0,0,0
Lukas Rupp,GER,MF,Hoffenheim,Bundesliga,28,1991,3.8,5,1.32,5,0,0,0,0,0,1,0.26,1,0,0,0,0,0
Lukas Rupp,GER,FW,Norwich City,Premier League,28,1991,7.7,14,1.81,12,1,0,1,0,0,0,0.00,0,0,0,0,0,0
Mathew Ryan,AUS,GK,Brighton,Premier League,27,1992,38.0,4,0.11,3,1,0,0,0,0,3,0.08,2,1,0,0,0,0
Julian Ryerson,NOR,DF,Union Berlin,Bundesliga,21,1997,4.1,2,0.49,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0
João Victor Santos Sá,BRA,MF,Wolfsburg,Bundesliga,25,1994,18.1,43,2.38,27,1,5,6,3,1,4,0.22,3,0,1,0,0,0
Roli Pereira de Sa,FRA,MF,Nantes,Ligue 1,22,1996,0.1,2,30.00,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Youssouf Sabaly,SEN,DF,Bordeaux,Ligue 1,26,1993,10.1,21,2.07,17,0,0,0,4,0,1,0.10,1,0,0,0,0,0
Stefano Sabelli,ITA,DF,Brescia,Serie A,26,1993,35.2,63,1.79,49,5,1,1,6,1,3,0.09,3,0,0,0,0,0
Abdelhamid Sabiri,MAR,MF,Paderborn 07,Bundesliga,22,1996,11.6,26,2.23,16,1,3,1,4,1,3,0.26,2,0,1,0,0,0
Marcel Sabitzer,AUT,MF,RB Leipzig,Bundesliga,25,1994,27.8,103,3.71,87,6,2,5,2,1,12,0.43,10,0,0,1,1,0
Ihsan Sacko,FRA,FW,Nice,Ligue 1,22,1997,1.6,5,3.10,4,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Alexis Saelemaekers,BEL,FW,Milan,Serie A,20,1999,7.6,25,3.29,22,0,0,1,2,0,1,0.13,0,0,0,0,1,0
Jorge Sáenz,ESP,DF,Celta Vigo,La Liga,22,1996,4.1,3,0.73,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Nuri Şahin,TUR,MF,Werder Bremen,Bundesliga,30,1988,13.9,46,3.31,23,20,1,0,0,2,4,0.29,2,2,0,0,0,0
Wesley Saïd,FRA,MF,Toulouse,Ligue 1,24,1995,12.9,29,2.25,16,2,5,3,2,1,2,0.16,2,0,0,0,0,0
