Player,Nation,Pos,Squad,Comp,Age,Born,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG
Ivan Šaponjić,SRB,DF,Atlético Madrid,La Liga,21,1997,0.1,0,1,0,0.0,15.00,0.00,0.00,,8.5,0,0,0,0.1,0.1,0.13,-0.1,-0.1
Pablo Sarabia,ESP,FW,Paris S-G,Ligue 1,27,1992,12.9,4,32,10,31.3,2.47,0.77,0.13,0.40,15.0,0,0,0,4.0,4.0,0.13,0.0,0.0
Marcelo Saracchi,URU,DF,RB Leipzig,Bundesliga,21,1998,2.0,1,3,1,33.3,1.51,0.50,0.33,1.00,21.1,0,0,0,0.5,0.5,0.15,+0.5,+0.5
Josh Sargent,USA,FW,Werder Bremen,Bundesliga,19,2000,15.7,4,28,12,42.9,1.78,0.76,0.14,0.33,14.3,0,0,0,4.1,4.1,0.15,-0.1,-0.1
Bouna Sarr,SEN,DF,Marseille,Ligue 1,27,1992,24.0,1,28,4,14.3,1.16,0.17,0.04,0.25,19.5,1,0,0,1.9,1.9,0.07,-0.9,-0.9
Ismaila Sarr,SEN,FW,Watford,Premier League,21,1998,22.5,5,44,13,29.5,1.95,0.58,0.11,0.38,15.1,0,0,0,5.7,5.7,0.13,-0.7,-0.7
Malang Sarr,FRA,DF,Nice,Ligue 1,20,1999,16.2,1,4,1,25.0,0.25,0.06,0.25,1.00,21.7,0,0,0,0.2,0.2,0.05,+0.8,+0.8
Sidy Sarr,SEN,MF,Nîmes,Ligue 1,23,1996,12.9,0,20,6,30.0,1.55,0.46,0.00,0.00,22.0,2,0,0,1.4,1.4,0.07,-1.4,-1.4
Joan Sastre Vanrell,ESP,DF,Mallorca,La Liga,22,1997,15.1,0,16,1,6.3,1.06,0.07,0.00,0.00,25.5,1,0,0,0.5,0.5,0.03,-0.5,-0.5
Téji Savanier,FRA,MF,Montpellier,Ligue 1,27,1991,16.9,6,29,7,24.1,1.71,0.41,0.14,0.57,27.5,7,2,2,2.6,1.0,0.04,+3.4,+3.0
Stefan Savić,MNE,DF,Atlético Madrid,La Liga,28,1991,22.0,0,2,1,50.0,0.09,0.05,0.00,0.00,13.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Fabian Schär,SUI,DF,Newcastle Utd,Premier League,27,1991,18.6,2,19,6,31.6,1.02,0.32,0.11,0.33,22.5,1,0,0,1.1,1.1,0.06,+0.9,+0.9
Louis Schaub,AUT,MF,Köln,Bundesliga,24,1994,6.9,1,9,5,55.6,1.30,0.72,0.11,0.20,16.7,0,0,0,0.6,0.6,0.07,+0.4,+0.4
Ezequiel Schelotto,ITA,DF,Brighton,Premier League,30,1989,4.0,0,5,1,20.0,1.25,0.25,0.00,0.00,15.2,0,0,0,0.3,0.3,0.06,-0.3,-0.3
Patrik Schick,CZE,FW,RB Leipzig,Bundesliga,23,1996,14.4,10,49,18,36.7,3.40,1.25,0.20,0.56,10.9,1,0,0,6.0,6.0,0.12,+4.0,+4.0
Julian Schieber,GER,FW,Augsburg,Bundesliga,30,1989,0.5,0,1,1,100.0,2.09,2.09,0.00,0.00,16.1,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Kingsley Schindler,GER,FW,Köln,Bundesliga,26,1993,9.4,0,14,3,21.4,1.48,0.32,0.00,0.00,19.1,0,0,0,1.0,1.0,0.07,-1.0,-1.0
Xaver Schlager,AUT,MF,Wolfsburg,Bundesliga,21,1997,19.1,1,32,8,25.0,1.68,0.42,0.03,0.13,22.2,0,0,0,1.4,1.4,0.05,-0.4,-0.4
Keven Schlotterbeck,GER,DF,Union Berlin,Bundesliga,22,1997,21.5,0,10,2,20.0,0.46,0.09,0.00,0.00,20.0,0,0,0,0.4,0.4,0.04,-0.4,-0.4
Nico Schlotterbeck,GER,DF,Freiburg,Bundesliga,19,1999,4.1,0,3,1,33.3,0.72,0.24,0.00,0.00,14.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Jeffrey Schlupp,GHA,MF,Crystal Palace,Premier League,26,1992,11.5,3,18,9,50.0,1.56,0.78,0.17,0.33,18.9,0,0,0,1.7,1.7,0.09,+1.3,+1.3
Kasper Schmeichel,DEN,GK,Leicester City,Premier League,32,1986,38.0,0,1,0,0.0,0.03,0.00,0.00,,59.0,1,0,0,0.0,0.0,0.04,0.0,0.0
Marcel Schmelzer,GER,DF,Dortmund,Bundesliga,31,1988,0.7,1,2,1,50.0,2.73,1.36,0.50,1.00,9.5,0,0,0,0.6,0.6,0.28,+0.4,+0.4
Jonathan Schmid,FRA,DF,Freiburg,Bundesliga,29,1990,31.5,5,43,16,37.2,1.36,0.51,0.12,0.31,23.5,12,0,0,2.9,2.9,0.07,+2.1,+2.1
Manuel Schmiedebach,GER,MF,Union Berlin,Bundesliga,30,1988,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Benno Schmitz,GER,DF,Köln,Bundesliga,24,1994,12.9,0,2,0,0.0,0.16,0.00,0.00,,24.1,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Morgan Schneiderlin,FRA,MF,Everton,Premier League,29,1989,11.1,0,6,0,0.0,0.54,0.00,0.00,,19.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3
Lasse Schöne,DEN,MF,Genoa,Serie A,33,1986,27.0,2,34,9,26.5,1.26,0.33,0.06,0.22,24.0,15,0,1,3.0,2.2,0.07,-1.0,-0.2
Sebastian Schonlau,GER,DF,Paderborn 07,Bundesliga,24,1994,23.0,2,11,4,36.4,0.48,0.17,0.18,0.50,11.1,0,0,0,1.1,1.1,0.10,+0.9,+0.9
Alessandro Schöpf,AUT,MF,Schalke 04,Bundesliga,25,1994,15.9,0,14,3,21.4,0.88,0.19,0.00,0.00,18.3,0,0,0,1.3,1.3,0.09,-1.3,-1.3
Jerdy Schouten,NED,MF,Bologna,Serie A,22,1997,12.0,0,7,2,28.6,0.58,0.17,0.00,0.00,24.8,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Markus Schubert,GER,GK,Schalke 04,Bundesliga,21,1998,8.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Nico Schulz,GER,DF,Dortmund,Bundesliga,26,1993,6.6,1,6,1,16.7,0.91,0.15,0.17,1.00,16.1,0,0,0,0.4,0.4,0.07,+0.6,+0.6
Alexander Schwolow,GER,GK,Freiburg,Bundesliga,27,1992,23.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Matteo Scozzarella,ITA,MF,Parma,Serie A,31,1988,10.2,0,4,1,25.0,0.39,0.10,0.00,0.00,28.1,1,0,0,0.1,0.1,0.03,-0.1,-0.1
Aleksandar Sedlar,SRB,DF,Mallorca,La Liga,27,1991,9.0,0,1,1,100.0,0.11,0.11,0.00,0.00,12.2,0,0,0,0.0,0.0,0.02,0.0,0.0
Davie Selke,GER,FW,Werder Bremen,Bundesliga,24,1995,5.1,0,13,5,38.5,2.53,0.97,0.00,0.00,12.7,0,0,0,1.3,1.3,0.10,-1.3,-1.3
Davie Selke,GER,FW,Hertha BSC,Bundesliga,24,1995,10.7,1,19,3,15.8,1.78,0.28,0.05,0.33,13.1,0,0,0,2.5,2.5,0.13,-1.5,-1.5
Matz Sels,BEL,GK,Strasbourg,Ligue 1,27,1992,27.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ken Sema,SWE,DF,Udinese,Serie A,25,1993,27.3,2,16,4,25.0,0.59,0.15,0.13,0.50,20.5,1,0,0,0.5,0.5,0.03,+1.5,+1.5
Nélson Semedo,POR,DF,Barcelona,La Liga,25,1993,23.3,1,8,2,25.0,0.34,0.09,0.13,0.50,18.2,0,0,0,1.0,1.0,0.12,0.0,0.0
Alessandro Semprini,ITA,DF,Brescia,Serie A,21,1998,7.0,1,2,1,50.0,0.29,0.14,0.50,1.00,18.5,0,0,0,0.8,0.8,0.40,+0.2,+0.2
Josep Señé,ESP,MF,Mallorca,La Liga,27,1991,1.7,0,1,1,100.0,0.60,0.60,0.00,0.00,9.0,0,0,0,0.1,0.1,0.10,-0.1,-0.1
Stefano Sensi,ITA,MF,Inter,Serie A,23,1995,8.0,3,29,10,34.5,3.61,1.24,0.10,0.30,21.2,4,0,0,1.7,1.7,0.06,+1.3,+1.3
Luigi Sepe,ITA,GK,Parma,Serie A,28,1991,34.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Suat Serdar,GER,MF,Schalke 04,Bundesliga,22,1997,17.8,7,37,15,40.5,2.08,0.84,0.19,0.47,19.7,0,0,0,3.1,3.1,0.08,+3.9,+3.9
Ryan Sessegnon,ENG,DF,Tottenham,Premier League,19,2000,3.8,0,1,0,0.0,0.26,0.00,0.00,,15.1,0,0,0,0.1,0.1,0.11,-0.1,-0.1
Salva Sevilla,ESP,MF,Mallorca,La Liga,35,1984,28.5,5,31,11,35.5,1.09,0.39,0.10,0.27,25.8,13,2,3,3.8,1.5,0.05,+1.2,+1.5
Yevhen Shakhov,UKR,MF,Lecce,Serie A,28,1990,12.1,1,13,4,30.8,1.08,0.33,0.08,0.25,21.1,0,0,0,0.9,0.9,0.07,+0.1,+0.1
Xherdan Shaqiri,SUI,FW,Liverpool,Premier League,27,1991,2.1,1,4,1,25.0,1.95,0.49,0.25,1.00,19.5,0,0,0,0.6,0.6,0.14,+0.4,+0.4
Billy Sharp,ENG,FW,Sheffield Utd,Premier League,33,1986,11.7,3,14,5,35.7,1.20,0.43,0.21,0.60,9.5,0,0,0,2.7,2.7,0.19,+0.3,+0.3
Luke Shaw,ENG,DF,Manchester Utd,Premier League,24,1995,19.3,0,10,5,50.0,0.52,0.26,0.00,0.00,18.6,0,0,0,0.5,0.5,0.05,-0.5,-0.5
Khiry Shelton,USA,FW,Paderborn 07,Bundesliga,26,1993,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jonjo Shelvey,ENG,MF,Newcastle Utd,Premier League,27,1992,23.5,6,45,14,31.1,1.91,0.59,0.13,0.43,25.6,8,0,0,2.5,2.5,0.05,+3.5,+3.5
Gen Shoji,JPN,DF,Toulouse,Ligue 1,26,1992,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Djibril Sidibé,FRA,DF,Everton,Premier League,27,1992,20.3,0,12,3,25.0,0.59,0.15,0.00,0.00,24.4,0,0,0,0.4,0.4,0.03,-0.4,-0.4
Kalidou Sidibé,FRA,MF,Toulouse,Ligue 1,20,1999,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Sidnei,BRA,DF,Betis,La Liga,29,1989,13.1,1,5,2,40.0,0.38,0.15,0.20,0.50,13.5,0,0,0,0.3,0.3,0.06,+0.7,+0.7
Kaj Sierhuis,NED,FW,Reims,Ligue 1,21,1998,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Gylfi Sigurðsson,ISL,MF,Everton,Premier League,29,1989,28.4,2,45,12,26.7,1.58,0.42,0.02,0.08,21.1,5,1,1,4.2,3.4,0.08,-2.2,-2.4
Luca Siligardi,ITA,FW,Parma,Serie A,31,1988,3.7,0,11,3,27.3,2.94,0.80,0.00,0.00,21.1,0,0,0,0.7,0.7,0.07,-0.7,-0.7
Adrien Silva,POR,MF,Monaco,Ligue 1,30,1989,13.6,0,14,3,21.4,1.03,0.22,0.00,0.00,26.1,4,0,0,0.5,0.5,0.04,-0.5,-0.5
André Silva,POR,FW,Eint Frankfurt,Bundesliga,23,1995,17.5,12,54,22,40.7,3.09,1.26,0.20,0.50,11.5,0,1,1,10.5,9.7,0.18,+1.5,+1.3
André Silva,POR,FW,Milan,Serie A,23,1995,0.7,0,2,0,0.0,3.00,0.00,0.00,,9.9,0,0,0,0.3,0.3,0.16,-0.3,-0.3
Bernardo Silva,POR,FW,Manchester City,Premier League,24,1994,22.6,6,49,15,30.6,2.17,0.67,0.12,0.40,14.0,0,0,0,6.7,6.7,0.14,-0.7,-0.7
David Silva,ESP,MF,Manchester City,Premier League,33,1986,20.3,6,46,17,37.0,2.27,0.84,0.13,0.35,14.2,5,0,0,6.3,6.3,0.14,-0.3,-0.3
Gabriel Silva,BRA,DF,Saint-Étienne,Ligue 1,28,1991,2.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jonathan Silva,ARG,DF,Leganés,La Liga,25,1994,30.9,1,21,3,14.3,0.68,0.10,0.05,0.33,20.6,3,0,0,1.6,1.6,0.07,-0.6,-0.6
Matheus Pereira da Silva,BRA,MF,Dijon,Ligue 1,21,1998,5.2,0,11,3,27.3,2.13,0.58,0.00,0.00,25.7,0,0,0,0.7,0.7,0.06,-0.7,-0.7
Rui Silva,POR,GK,Granada,La Liga,25,1994,35.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Thiago Silva,BRA,DF,Paris S-G,Ligue 1,34,1984,17.5,0,6,2,33.3,0.34,0.11,0.00,0.00,11.0,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Marco Silvestri,ITA,GK,Hellas Verona,Serie A,28,1991,35.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Mohamed Simakan,FRA,DF,Strasbourg,Ligue 1,19,2000,16.7,0,10,3,30.0,0.60,0.18,0.00,0.00,14.9,0,0,0,0.5,0.5,0.05,-0.5,-0.5
Giovanni Simeone,ARG,FW,Cagliari,Serie A,24,1995,32.5,12,85,30,35.3,2.62,0.92,0.14,0.40,14.8,0,0,0,12.2,12.2,0.14,-0.2,-0.2
Moses Simon,NGA,FW,Nantes,Ligue 1,24,1995,24.2,5,43,18,41.9,1.78,0.74,0.12,0.28,15.7,0,0,0,6.7,6.7,0.16,-1.7,-1.7
Unai Simón,ESP,GK,Athletic Club,La Liga,22,1997,33.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jack Simpson,ENG,DF,Bournemouth,Premier League,22,1996,2.7,0,1,0,0.0,0.37,0.00,0.00,,15.0,0,0,0,0.0,0.0,0.01,0.0,0.0
Sarpreet Singh,NZL,FW,Bayern Munich,Bundesliga,20,1999,0.8,0,1,0,0.0,1.25,0.00,0.00,,15.0,0,0,0,0.0,0.0,0.05,0.0,0.0
Wilfried Singo,CIV,DF,Torino,Serie A,18,2000,1.5,1,2,1,50.0,1.36,0.68,0.50,1.00,13.8,0,0,0,0.2,0.2,0.09,+0.8,+0.8
Daley Sinkgraven,NED,DF,Leverkusen,Bundesliga,24,1995,10.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Dimitris Siovas,GRE,DF,Leganés,La Liga,30,1988,21.3,0,13,4,30.8,0.61,0.19,0.00,0.00,14.3,0,0,0,0.9,0.9,0.07,-0.9,-0.9
Salvatore Sirigu,ITA,GK,Torino,Serie A,32,1987,36.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ibrahima Sissoko,FRA,MF,Strasbourg,Ligue 1,21,1997,17.8,0,16,1,6.3,0.90,0.06,0.00,0.00,21.8,0,0,0,0.8,0.8,0.05,-0.8,-0.8
Moussa Sissoko,FRA,MF,Tottenham,Premier League,29,1989,27.2,2,14,4,28.6,0.51,0.15,0.14,0.50,14.8,0,0,0,2.4,2.4,0.17,-0.4,-0.4
Sambou Sissoko,FRA,FW,Reims,Ligue 1,20,1999,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Pione Sisto,DEN,FW,Celta Vigo,La Liga,24,1995,9.9,2,30,15,50.0,3.03,1.52,0.07,0.13,21.9,1,0,0,2.0,2.0,0.07,0.0,0.0
Antonio Sivera,ESP,GK,Alavés,La Liga,22,1996,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ellyes Skhiri,TUN,MF,Köln,Bundesliga,24,1995,29.7,1,25,5,20.0,0.84,0.17,0.04,0.20,18.2,0,0,0,1.9,1.9,0.08,-0.9,-0.9
Oliver Skipp,ENG,MF,Tottenham,Premier League,18,2000,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Łukasz Skorupski,POL,GK,Bologna,Serie A,28,1991,37.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Andreas Skov Olsen,DEN,FW,Bologna,Serie A,19,1999,8.4,1,20,7,35.0,2.37,0.83,0.05,0.14,16.5,1,0,0,1.6,1.6,0.08,-0.6,-0.6
Robert Skov,DEN,DF,Hoffenheim,Bundesliga,23,1996,29.0,4,63,19,30.2,2.17,0.66,0.06,0.21,23.0,19,0,0,4.0,4.0,0.06,0.0,0.0
Simon Skrabb,FIN,MF,Brescia,Serie A,24,1995,2.9,0,3,1,33.3,1.05,0.35,0.00,0.00,19.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Milan Škriniar,SVK,DF,Inter,Serie A,24,1995,29.2,0,14,4,28.6,0.48,0.14,0.00,0.00,15.0,0,0,0,0.9,0.9,0.07,-0.9,-0.9
Steven Skrzybski,GER,FW,Düsseldorf,Bundesliga,26,1992,5.9,1,14,1,7.1,2.38,0.17,0.07,1.00,19.6,0,0,0,1.6,1.6,0.11,-0.6,-0.6
Petar Škuletić,SRB,FW,Montpellier,Ligue 1,29,1990,1.2,0,4,1,25.0,3.40,0.85,0.00,0.00,18.0,0,0,1,1.0,0.2,0.05,-1.0,-0.2
Islam Slimani,ALG,FW,Monaco,Ligue 1,31,1988,14.3,9,48,19,39.6,3.36,1.33,0.17,0.42,11.0,0,1,1,10.0,9.2,0.20,-1.0,-1.2
William Smallbone,IRL,MF,Southampton,Premier League,19,2000,4.4,0,5,0,0.0,1.15,0.00,0.00,,21.7,0,0,0,0.3,0.3,0.05,-0.3,-0.3
Chris Smalling,ENG,DF,Roma,Serie A,29,1989,28.5,3,19,5,26.3,0.67,0.18,0.16,0.60,8.3,0,0,0,1.9,1.9,0.10,+1.1,+1.1
Dennis Smarsch,GER,GK,Hertha BSC,Bundesliga,20,1999,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Adam Smith,ENG,DF,Bournemouth,Premier League,28,1991,22.8,0,4,1,25.0,0.18,0.04,0.00,0.00,17.9,0,0,0,0.6,0.6,0.14,-0.6,-0.6
Emile Smith Rowe,ENG,MF,Arsenal,Premier League,19,2000,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Fyodor Smolov,RUS,FW,Celta Vigo,La Liga,29,1990,8.3,2,15,6,40.0,1.82,0.73,0.13,0.33,16.6,0,0,0,2.3,2.3,0.16,-0.3,-0.3
Robert Snodgrass,SCO,MF,West Ham,Premier League,31,1987,16.8,5,21,10,47.6,1.25,0.60,0.24,0.50,16.3,0,0,0,2.8,2.8,0.13,+2.2,+2.2
Cédric Soares,POR,DF,Southampton,Premier League,27,1991,14.5,0,10,4,40.0,0.69,0.28,0.00,0.00,19.6,0,0,0,0.6,0.6,0.06,-0.6,-0.6
Cédric Soares,POR,DF,Arsenal,Premier League,27,1991,2.8,1,1,1,100.0,0.36,0.36,1.00,1.00,24.0,0,0,0,0.0,0.0,0.02,+1.0,+1.0
Rafa Soares,POR,DF,Eibar,La Liga,24,1995,4.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Lasse Sobiech,GER,DF,Köln,Bundesliga,28,1991,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Marcel Sobottka,GER,MF,Düsseldorf,Bundesliga,25,1994,7.8,0,7,1,14.3,0.90,0.13,0.00,0.00,21.1,0,0,0,0.5,0.5,0.07,-0.5,-0.5
Rubén Sobrino,ESP,FW,Valencia,La Liga,27,1992,1.9,1,5,3,60.0,2.65,1.59,0.20,0.33,12.2,0,0,0,0.4,0.4,0.08,+0.6,+0.6
Dominic Solanke,ENG,FW,Bournemouth,Premier League,21,1997,18.3,3,35,8,22.9,1.91,0.44,0.09,0.38,13.8,0,0,0,3.7,3.7,0.11,-0.7,-0.7
Roberto Soldado,ESP,FW,Granada,La Liga,34,1985,26.1,7,33,13,39.4,1.27,0.50,0.18,0.46,13.9,2,1,1,4.7,3.9,0.12,+2.3,+2.1
Carlos Soler,ESP,MF,Valencia,La Liga,22,1997,23.0,2,18,5,27.8,0.78,0.22,0.11,0.40,17.3,0,0,0,1.6,1.6,0.09,+0.4,+0.4
Oumar Solet,FRA,DF,Lyon,Ligue 1,19,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Yann Sommer,SUI,GK,M'Gladbach,Bundesliga,30,1988,34.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Kévin Soni,CMR,FW,Espanyol,La Liga,21,1998,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
David Soria,ESP,GK,Getafe,La Liga,26,1993,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Bruno Soriano,ESP,MF,Villarreal,La Liga,35,1984,2.9,0,1,1,100.0,0.34,0.34,0.00,0.00,6.4,0,0,0,0.1,0.1,0.12,-0.1,-0.1
Juan Soriano,ESP,GK,Leganés,La Liga,21,1997,11.0,0,1,1,100.0,0.09,0.09,0.00,0.00,6.1,0,0,0,0.3,0.3,0.33,-0.3,-0.3
Roberto Soriano,ITA,MF,Bologna,Serie A,28,1991,27.4,5,37,16,43.2,1.35,0.58,0.14,0.31,19.1,0,0,0,3.7,3.7,0.10,+1.3,+1.3
Riccardo Sottil,ITA,FW,Fiorentina,Serie A,20,1999,5.7,0,16,8,50.0,2.80,1.40,0.00,0.00,21.8,0,0,0,0.7,0.7,0.05,-0.7,-0.7
Tomáš Souček,CZE,MF,West Ham,Premier League,24,1995,11.6,3,19,7,36.8,1.64,0.61,0.16,0.43,12.1,0,0,0,2.1,2.1,0.11,+0.9,+0.9
Adama Soumaoro,FRA,DF,Lille,Ligue 1,27,1992,4.6,1,4,2,50.0,0.87,0.43,0.25,0.50,6.3,0,0,0,0.9,0.9,0.21,+0.1,+0.1
Adama Soumaoro,FRA,DF,Genoa,Serie A,27,1992,7.1,1,2,1,50.0,0.28,0.14,0.50,1.00,7.5,0,0,0,0.6,0.6,0.30,+0.4,+0.4
Boubakary Soumaré,FRA,MF,Lille,Ligue 1,20,1999,13.5,0,1,0,0.0,0.07,0.00,0.00,,12.0,0,0,0,0.0,0.0,0.02,0.0,0.0
Bryan Soumaré,FRA,MF,Dijon,Ligue 1,20,1999,4.3,0,6,4,66.7,1.41,0.94,0.00,0.00,22.4,0,0,0,0.3,0.3,0.05,-0.3,-0.3
Arnaud Souquet,FRA,DF,Montpellier,Ligue 1,27,1992,22.4,2,15,4,26.7,0.67,0.18,0.13,0.50,20.2,0,0,0,0.7,0.5,0.03,+1.3,+1.5
Djibril Sow,SUI,MF,Eint Frankfurt,Bundesliga,22,1997,19.4,1,21,3,14.3,1.08,0.15,0.05,0.33,20.5,0,0,0,1.3,1.3,0.06,-0.3,-0.3
Çağlar Söyüncü,TUR,DF,Leicester City,Premier League,23,1996,33.7,1,20,7,35.0,0.59,0.21,0.05,0.14,9.0,0,0,0,2.3,2.3,0.11,-1.3,-1.3
Nikolas Špalek,SVK,MF,Brescia,Serie A,22,1997,17.5,2,25,10,40.0,1.42,0.57,0.08,0.20,15.2,0,0,0,3.8,3.8,0.15,-1.8,-1.8
Leonardo Spinazzola,ITA,DF,Roma,Serie A,26,1993,17.2,1,15,4,26.7,0.87,0.23,0.07,0.25,16.0,0,0,0,1.3,1.3,0.09,-0.3,-0.3
Marco Sportiello,ITA,GK,Atalanta,Serie A,27,1992,5.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Mattia Sprocati,ITA,FW,Parma,Serie A,26,1993,6.6,1,14,6,42.9,2.14,0.92,0.07,0.17,20.3,0,0,0,1.1,1.1,0.08,-0.1,-0.1
Bassem Srarfi,TUN,FW,Nice,Ligue 1,22,1997,1.5,0,1,0,0.0,0.68,0.00,0.00,,12.0,0,0,0,0.1,0.1,0.10,-0.1,-0.1
Dennis Srbeny,GER,FW,Paderborn 07,Bundesliga,25,1994,12.4,5,26,10,38.5,2.09,0.80,0.19,0.50,19.4,0,0,0,2.1,2.1,0.08,+2.9,+2.9
Dennis Srbeny,GER,MF,Norwich City,Premier League,25,1994,0.5,1,2,1,50.0,3.83,1.91,0.50,1.00,8.5,0,0,0,0.6,0.6,0.30,+0.4,+0.4
Jerry St. Juste,NED,DF,Mainz 05,Bundesliga,22,1996,23.5,2,13,2,15.4,0.55,0.09,0.15,1.00,13.6,0,0,0,0.8,0.8,0.06,+1.2,+1.2
Jack Stacey,ENG,DF,Bournemouth,Premier League,23,1996,17.2,0,5,2,40.0,0.29,0.12,0.00,0.00,11.5,0,0,0,0.3,0.3,0.05,-0.3,-0.3
Kostas Stafylidis,GRE,DF,Hoffenheim,Bundesliga,25,1993,4.4,1,4,2,50.0,0.90,0.45,0.25,0.50,26.6,0,0,0,0.1,0.1,0.02,+0.9,+0.9
Benjamin Stambouli,FRA,DF,Schalke 04,Bundesliga,28,1990,9.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Junior Stanislas,ENG,MF,Bournemouth,Premier League,29,1989,7.9,3,16,6,37.5,2.02,0.76,0.13,0.33,20.5,3,1,1,1.6,0.8,0.05,+1.4,+1.2
Niklas Stark,GER,DF,Hertha BSC,Bundesliga,24,1995,19.2,1,10,2,20.0,0.52,0.10,0.10,0.50,10.3,0,0,0,0.9,0.9,0.09,+0.1,+0.1
Jed Steer,ENG,GK,Aston Villa,Premier League,26,1992,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Renato Steffen,SUI,MF,Wolfsburg,Bundesliga,27,1991,17.6,6,29,10,34.5,1.65,0.57,0.21,0.60,16.3,0,0,0,4.5,4.5,0.15,+1.5,+1.5
Zack Steffen,USA,GK,Düsseldorf,Bundesliga,24,1995,17.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Dale Stephens,ENG,MF,Brighton,Premier League,30,1989,28.1,0,18,2,11.1,0.64,0.07,0.00,0.00,24.7,0,0,0,0.5,0.5,0.03,-0.5,-0.5
Jack Stephens,ENG,DF,Southampton,Premier League,25,1994,27.2,1,6,1,16.7,0.22,0.04,0.17,1.00,8.6,0,0,0,0.7,0.7,0.12,+0.3,+0.3
Mariusz Stępiński,POL,FW,Hellas Verona,Serie A,24,1995,7.8,3,15,6,40.0,1.91,0.76,0.20,0.50,10.4,0,0,0,2.9,2.9,0.19,+0.1,+0.1
Raheem Sterling,ENG,FW,Manchester City,Premier League,24,1994,29.5,20,96,36,37.5,3.26,1.22,0.21,0.56,13.5,1,0,2,17.0,15.1,0.16,+3.0,+4.9
Enda Stevens,IRL,DF,Sheffield Utd,Premier League,29,1990,37.2,2,22,4,18.2,0.59,0.11,0.09,0.50,18.3,0,0,0,1.2,1.2,0.05,+0.8,+0.8
Marco Stiepermann,GER,MF,Norwich City,Premier League,28,1991,13.1,0,19,5,26.3,1.45,0.38,0.00,0.00,17.1,0,0,0,1.5,1.5,0.08,-1.5,-1.5
