Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Press,Pass Types Sw,Pass Types Crs,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Height Ground,Height Low,Height High,Body Parts Left,Body Parts Right,Body Parts Head,Body Parts TI,Body Parts Other,Outcomes Cmp,Outcomes Off,Outcomes Out,Outcomes Int,Outcomes Blocks
Gaël Kakuta,COD,MF,Amiens,Ligue 1,28,1991,22.2,868,799,69,15,6,201,20,46,34,13,9,1,542,157,169,711,106,22,4,5,592,7,23,20,46
Lovre Kalinić,CRO,GK,Toulouse,Ligue 1,29,1990,3.4,119,68,51,13,0,7,2,0,0,0,0,0,27,8,84,86,10,0,0,13,56,0,6,0,0
Nikola Kalinić,CRO,FW,Roma,Serie A,31,1988,6.3,135,126,9,1,1,34,2,0,0,0,0,0,101,22,12,5,110,4,1,5,103,2,2,2,5
Salomon Kalou,CIV,FW,Hertha BSC,Bundesliga,33,1985,1.6,44,43,1,0,0,11,1,2,0,0,0,0,27,9,8,7,31,3,1,2,29,0,0,2,2
Samuel Kalu,NGA,FW,Bordeaux,Ligue 1,21,1997,15.1,524,493,31,0,0,128,19,35,1,0,1,0,345,76,103,48,416,14,30,2,388,4,12,13,26
Daichi Kamada,JPN,MF,Eint Frankfurt,Bundesliga,22,1996,21.9,773,674,99,21,1,182,31,31,58,22,28,1,477,145,151,121,581,43,6,8,579,3,19,16,20
François Kamano,GUI,DF,Bordeaux,Ligue 1,23,1996,7.2,310,292,18,3,1,86,8,13,0,0,0,0,228,45,37,24,259,9,15,1,246,0,3,10,9
Boubacar Kamara,FRA,DF,Marseille,Ligue 1,19,1999,23.8,1280,1226,54,51,2,197,38,0,0,0,0,0,935,137,208,121,1073,50,3,3,1130,0,17,14,9
Hassane Kamara,CIV,DF,Reims,Ligue 1,25,1994,19.0,1110,953,157,8,0,224,38,47,0,0,0,0,669,229,212,807,112,21,149,6,896,5,23,21,33
Kevin Kampl,SVN,MF,RB Leipzig,Bundesliga,28,1990,7.5,520,501,19,16,4,100,6,6,0,0,0,0,402,64,54,42,464,8,3,1,458,1,3,11,10
Harry Kane,ENG,FW,Tottenham,Premier League,26,1993,28.7,592,561,31,5,6,184,17,22,0,0,0,0,315,164,113,63,434,32,6,9,394,2,14,19,33
Wilfried Kanga,CIV,FW,Angers,Ligue 1,21,1998,0.8,17,15,2,0,0,5,0,0,0,0,0,0,12,3,2,2,13,2,0,0,12,0,0,1,1
Lee Kangin,KOR,MF,Valencia,La Liga,18,2001,5.0,239,220,19,4,1,43,3,12,10,6,1,2,166,30,43,208,20,7,2,0,188,5,5,5,5
N'Golo Kanté,FRA,MF,Chelsea,Premier League,28,1991,19.2,1140,1131,9,7,0,241,18,22,0,0,0,0,817,173,150,149,920,48,1,7,975,5,13,18,34
Stefanos Kapino,GRE,GK,Werder Bremen,Bundesliga,25,1994,1.0,34,21,13,4,0,2,2,0,0,0,0,0,10,6,18,0,24,0,0,8,25,0,1,0,0
Wilfrid Kaptoum,CMR,MF,Betis,La Liga,23,1996,2.2,71,67,4,2,0,14,0,1,1,0,0,0,50,13,8,13,54,3,1,0,59,0,0,0,0
Kenan Karaman,TUR,FW,Düsseldorf,Bundesliga,25,1994,15.0,335,317,18,0,0,116,2,22,0,0,0,0,196,80,59,60,220,16,1,7,224,0,6,9,19
Yann Karamoh,FRA,FW,Parma,Serie A,21,1998,6.4,149,147,2,0,0,38,1,5,0,0,0,0,108,18,23,21,126,2,0,0,107,0,4,5,5
Mamoudou Karamoko,FRA,MF,Wolfsburg,Bundesliga,19,1999,0.1,7,7,0,0,0,1,0,0,0,0,0,0,5,2,0,2,4,1,0,0,4,0,1,0,0
Florian Kastenmeier,GER,GK,Düsseldorf,Bundesliga,22,1997,17.0,630,466,164,53,0,67,19,0,0,0,0,0,265,42,323,123,419,1,0,56,433,4,13,3,1
Noah Katterbach,GER,DF,Köln,Bundesliga,18,2001,14.6,733,578,155,18,0,145,13,18,0,0,0,0,329,158,246,362,195,24,137,2,520,3,20,16,20
Moise Kean,ITA,FW,Everton,Premier League,19,2000,9.5,142,137,5,1,2,36,2,8,0,0,0,0,82,39,21,22,102,7,1,7,104,0,2,5,11
Michael Keane,ENG,DF,Everton,Premier League,26,1993,28.4,1379,1336,43,39,2,195,37,3,0,0,0,0,982,159,238,215,1003,85,4,5,1167,5,35,10,14
Thilo Kehrer,GER,DF,Paris S-G,Ligue 1,22,1996,5.3,402,379,23,6,1,59,2,3,0,0,0,0,340,33,29,101,263,13,17,2,376,0,4,3,3
Jules Keita,GUI,MF,Dijon,Ligue 1,21,1998,1.8,35,35,0,0,1,6,0,2,0,0,0,0,26,7,2,6,27,2,0,0,27,0,0,2,3
Naby Keïta,GUI,MF,Liverpool,Premier League,24,1995,9.1,684,676,8,2,5,114,9,7,2,0,0,0,514,112,58,86,567,18,3,2,608,1,8,10,15
Yannik Keitel,GER,MF,Freiburg,Bundesliga,19,2000,1.9,63,61,2,2,0,16,4,1,0,0,0,0,38,17,8,17,38,3,0,3,54,0,2,0,1
Lloyd Kelly,ENG,DF,Bournemouth,Premier League,20,1998,7.1,231,194,37,6,0,29,0,10,0,0,0,0,129,36,66,161,14,19,31,0,168,1,6,2,7
Martin Kelly,ENG,DF,Crystal Palace,Premier League,29,1990,17.2,669,541,128,13,0,124,9,13,0,0,0,0,337,143,189,65,448,27,115,1,493,3,16,20,19
Kenedy,BRA,MF,Getafe,La Liga,23,1996,6.5,201,190,11,3,0,35,12,19,6,3,2,0,111,45,45,161,27,7,2,1,133,2,7,6,13
Jonjoe Kenny,ENG,DF,Schalke 04,Bundesliga,22,1997,30.2,1567,1207,360,14,1,255,30,51,0,0,0,0,690,353,524,83,1071,45,346,7,1180,11,32,29,57
Franck Kessié,CIV,MF,Milan,Serie A,22,1996,32.3,1718,1685,33,20,3,216,37,15,0,0,0,0,1337,217,164,316,1333,44,11,6,1531,2,16,24,25
Saîf-Eddine Khaoui,TUN,MF,Marseille,Ligue 1,24,1995,1.2,59,52,7,2,1,9,3,3,5,4,0,0,35,10,14,51,4,2,0,0,41,0,1,0,1
Wahbi Khazri,TUN,FW,Saint-Étienne,Ligue 1,28,1991,12.8,357,288,69,15,1,100,30,23,36,18,12,2,175,73,109,28,309,5,7,1,224,3,15,9,18
Rani Khedira,GER,MF,Augsburg,Bundesliga,25,1994,29.4,885,873,12,8,3,212,13,7,1,0,0,0,460,188,237,95,661,83,2,7,637,5,23,15,30
Sami Khedira,GER,MF,Juventus,Serie A,32,1987,7.6,330,319,11,2,2,58,5,11,0,0,0,0,242,56,32,41,271,5,9,1,275,2,4,2,15
Kike,ESP,FW,Eibar,La Liga,29,1989,19.6,487,471,16,1,1,173,10,19,0,0,0,0,234,122,131,110,236,53,0,18,327,1,14,7,25
Luca Kilian,GER,DF,Paderborn 07,Bundesliga,19,1999,14.0,698,668,30,26,0,60,12,0,0,0,0,0,574,48,76,86,577,23,3,0,633,1,5,9,6
Max Kilman,ENG,DF,Wolves,Premier League,22,1997,2.1,90,90,0,0,0,14,1,0,0,0,0,0,67,9,14,76,6,4,0,1,72,2,1,1,1
Joshua Kimmich,GER,MF,Bayern Munich,Bundesliga,24,1995,31.3,2847,2488,359,105,13,429,144,69,169,50,74,25,1909,372,566,386,2280,75,84,7,2440,8,33,31,39
Presnel Kimpembe,FRA,DF,Paris S-G,Ligue 1,23,1995,13.6,1119,1093,26,24,0,109,11,3,0,0,0,0,972,92,55,905,171,25,2,5,1061,1,4,7,11
Joshua King,NOR,FW,Bournemouth,Premier League,27,1992,22.3,498,485,13,1,4,145,5,25,1,0,0,0,324,103,71,47,396,17,2,6,362,2,9,14,31
Simon Kjær,DEN,DF,Milan,Serie A,30,1989,13.8,682,657,25,25,0,66,16,0,0,0,0,0,515,45,122,107,524,34,0,2,608,3,6,1,2
Simon Kjær,DEN,DF,Atalanta,Serie A,30,1989,3.2,143,138,5,5,0,25,4,0,0,0,0,0,118,10,15,17,117,7,0,1,131,0,1,0,1
Davy Klaassen,NED,MF,Werder Bremen,Bundesliga,26,1993,32.6,1291,1246,45,18,1,261,25,22,1,1,0,0,777,283,231,264,899,74,24,7,1005,3,18,23,53
Felix Klaus,GER,FW,Wolfsburg,Bundesliga,26,1992,7.4,218,210,8,1,0,51,6,13,0,0,0,0,119,60,39,17,157,27,7,4,150,0,1,5,17
Ragnar Klavan,EST,DF,Cagliari,Serie A,33,1985,26.2,1183,1147,36,31,0,135,30,0,0,0,0,0,932,83,168,973,139,52,5,1,1072,1,14,9,7
Timm Klose,SUI,DF,Norwich City,Premier League,31,1988,6.5,389,375,14,11,0,33,10,0,0,0,0,0,288,39,62,114,232,28,3,4,331,1,4,5,4
Lukas Klostermann,GER,DF,RB Leipzig,Bundesliga,23,1996,29.4,1803,1690,113,26,0,209,17,16,0,0,0,0,1277,264,262,318,1263,105,87,9,1553,3,10,33,27
Justin Kluivert,NED,FW,Roma,Serie A,20,1999,16.8,483,470,13,4,1,101,15,20,1,1,0,0,355,58,70,43,406,13,8,6,394,1,3,7,16
Lukas Klünter,GER,DF,Hertha BSC,Bundesliga,23,1996,20.9,825,631,194,21,2,128,12,26,1,0,0,0,399,148,278,97,486,45,172,9,573,7,24,15,31
Robin Knoche,GER,DF,Wolfsburg,Bundesliga,27,1992,17.7,936,897,39,33,0,127,37,4,0,0,0,0,643,108,185,75,766,64,6,2,790,0,20,9,9
Robin Koch,GER,DF,Freiburg,Bundesliga,23,1996,30.1,1466,1429,37,35,6,250,59,4,0,0,0,0,1019,184,263,191,1122,87,2,7,1253,3,27,17,22
Giorgi Kochorashvili,GEO,MF,Levante,La Liga,20,1999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonathan Kodjia,CIV,FW,Aston Villa,Premier League,29,1989,1.3,30,24,6,0,0,7,0,0,0,0,0,0,21,4,5,2,24,1,0,0,19,0,1,1,1
Kenan Kodro,BIH,FW,Athletic Club,La Liga,25,1993,4.0,86,79,7,0,0,37,0,1,0,0,0,0,35,34,17,11,48,8,0,1,55,0,5,1,2
Dominik Kohr,GER,MF,Eint Frankfurt,Bundesliga,25,1994,16.1,787,768,19,13,2,155,13,13,4,1,2,0,521,153,113,122,595,49,1,3,634,1,15,8,18
Koke,ESP,MF,Atlético Madrid,La Liga,27,1992,30.0,1752,1587,165,84,9,259,34,35,63,15,28,4,1204,237,311,141,1509,67,6,7,1436,16,27,24,30
Aleksandar Kolarov,SRB,DF,Roma,Serie A,33,1985,30.4,1836,1516,320,71,3,199,82,81,70,15,49,3,1091,342,403,1423,143,59,179,2,1446,5,38,22,70
Sead Kolašinac,BIH,DF,Arsenal,Premier League,26,1993,18.9,1031,917,114,3,0,157,10,29,0,0,0,0,703,154,174,739,104,59,111,3,869,4,17,14,25
Timothée Kolodziejczak,FRA,DF,Saint-Étienne,Ligue 1,27,1991,14.5,721,648,73,16,0,93,17,22,0,0,0,0,430,139,152,568,39,39,57,0,563,1,26,14,11
Ghislain Konan,CIV,DF,Reims,Ligue 1,23,1995,14.8,897,714,183,13,2,132,25,36,1,0,0,0,480,230,187,643,56,18,169,1,711,0,17,26,31
Ibrahima Konaté,FRA,DF,RB Leipzig,Bundesliga,20,1999,6.3,342,336,6,6,0,56,3,3,0,0,0,0,275,34,33,20,292,19,0,3,303,0,10,3,1
Moussa Konaté,SEN,FW,Amiens,Ligue 1,26,1993,6.8,118,103,15,0,0,26,1,1,0,0,0,0,73,29,16,22,71,8,1,4,87,0,2,1,7
Geoffrey Kondogbia,CTA,MF,Valencia,La Liga,26,1993,20.1,1114,1081,33,33,1,214,72,0,0,0,0,0,794,117,203,894,142,52,0,4,945,5,25,16,9
Kouadio Koné,FRA,MF,Toulouse,Ligue 1,18,2001,9.7,383,377,6,4,0,73,7,1,0,0,0,0,269,69,45,33,319,18,2,2,317,1,11,10,3
Lamine Koné,CIV,DF,Strasbourg,Ligue 1,30,1989,16.4,736,704,32,28,0,111,38,4,0,0,0,0,525,74,137,123,552,34,4,7,602,1,21,7,15
Moussa Koné,SEN,FW,Nîmes,Ligue 1,22,1996,1.6,22,21,1,0,0,9,3,0,0,0,0,0,13,6,3,2,17,0,0,1,18,0,0,0,1
Youssouf Koné,MLI,DF,Lyon,Ligue 1,24,1995,9.1,648,563,85,8,0,76,23,20,0,0,0,0,432,107,109,490,61,16,77,2,561,0,6,9,10
Ezri Konsa,ENG,DF,Aston Villa,Premier League,21,1997,22.7,853,748,105,18,0,117,18,8,0,0,0,0,498,138,217,83,600,44,87,5,674,0,20,10,15
Pascal Köpke,GER,FW,Hertha BSC,Bundesliga,23,1995,1.3,36,34,2,1,0,7,1,1,1,1,0,0,18,11,7,9,20,3,0,1,25,0,1,1,1
Laurent Koscielny,FRA,DF,Bordeaux,Ligue 1,33,1985,24.3,1363,1315,48,42,0,183,18,0,0,0,0,0,1051,130,182,133,1138,53,6,7,1220,4,18,10,7
Filip Kostić,SRB,DF,Eint Frankfurt,Bundesliga,26,1992,32.9,1613,1288,325,54,4,262,102,223,110,26,59,14,690,344,579,1189,185,55,161,3,965,8,46,46,122
Christian Kouamé,CIV,FW,Fiorentina,Serie A,21,1997,3.3,104,98,6,2,0,27,5,1,0,0,0,0,68,23,13,19,72,2,2,3,75,0,1,0,6
Christian Kouamé,CIV,FW,Genoa,Serie A,21,1997,10.2,242,229,13,1,1,68,3,4,0,0,0,0,169,42,31,31,171,13,4,1,182,0,1,5,8
Tomáš Koubek,CZE,GK,Augsburg,Bundesliga,26,1992,24.0,840,564,276,63,0,85,34,0,0,0,0,0,309,39,492,118,560,1,1,103,500,5,29,3,1
Kalidou Koulibaly,SEN,DF,Napoli,Serie A,28,1991,23.4,1651,1582,69,47,1,186,49,4,0,0,0,0,1278,179,194,461,1101,37,9,21,1521,3,15,11,5
Efthimis Koulouris,GRE,FW,Toulouse,Ligue 1,23,1996,17.1,496,464,32,0,0,116,5,13,0,0,0,0,314,111,71,81,348,37,2,8,362,2,12,19,23
Jules Koundé,FRA,DF,Sevilla,La Liga,20,1998,25.7,1489,1416,73,32,0,178,26,9,0,0,0,0,1070,188,231,147,1177,73,41,4,1285,2,32,11,22
Leonardo Koutris,GRE,DF,Mallorca,La Liga,24,1995,1.0,56,39,17,0,0,11,1,1,0,0,0,0,20,22,14,34,2,1,17,0,41,0,2,1,5
Cheikhou Kouyaté,SEN,MF,Crystal Palace,Premier League,29,1989,28.1,860,844,16,10,0,204,6,9,0,0,0,0,553,151,156,72,639,74,5,14,653,1,19,15,31
Mateo Kovačić,CRO,MF,Chelsea,Premier League,25,1994,23.0,1846,1798,48,40,5,337,81,14,0,0,0,0,1441,230,175,80,1723,25,8,4,1666,3,14,24,21
Dawid Kownacki,POL,FW,Düsseldorf,Bundesliga,22,1997,12.1,311,293,18,1,0,91,9,13,0,0,0,0,183,74,54,47,203,19,11,7,214,1,1,6,22
İsmail Köybaşı,TUR,DF,Granada,La Liga,30,1989,2.6,84,67,17,1,0,14,1,5,0,0,0,0,37,22,25,57,5,5,16,0,57,1,1,1,5
Thomas Kraft,GER,GK,Hertha BSC,Bundesliga,31,1988,4.0,129,87,42,9,0,19,0,0,0,0,0,0,34,7,88,16,89,0,0,15,78,1,1,0,0
Emil Krafth,SWE,DF,Newcastle Utd,Premier League,24,1994,11.3,433,358,75,7,0,51,8,11,0,0,0,0,243,73,117,21,316,20,68,2,316,3,5,11,21
Andrej Kramarić,CRO,FW,Hoffenheim,Bundesliga,28,1991,15.8,554,519,35,3,5,129,12,20,2,1,1,0,374,108,72,80,445,15,8,3,445,2,5,13,15
Christoph Kramer,GER,MF,M'Gladbach,Bundesliga,28,1991,16.3,935,900,35,32,1,141,17,7,1,0,0,1,633,172,130,144,727,43,2,2,796,4,10,17,15
Tom Krauß,GER,MF,RB Leipzig,Bundesliga,18,2001,0.0,5,5,0,0,0,2,0,0,0,0,0,0,4,0,1,1,4,0,0,0,5,0,0,0,0
Ladislav Krejčí,CZE,DF,Bologna,Serie A,27,1992,11.7,647,537,110,14,0,102,7,19,0,0,0,0,419,130,98,457,77,10,96,2,533,5,11,13,18
Rene Krhin,SVN,DF,Nantes,Ligue 1,29,1990,3.6,156,151,5,5,0,24,5,0,0,0,0,0,115,13,28,13,124,12,0,0,137,0,5,1,0
Felix Kroos,GER,MF,Union Berlin,Bundesliga,28,1991,4.2,159,150,9,6,1,26,2,1,2,1,0,0,100,34,25,27,119,9,0,0,129,0,7,1,3
Toni Kroos,GER,MF,Real Madrid,La Liga,29,1990,29.5,2512,2239,273,127,5,290,203,49,140,37,44,9,1836,230,446,407,2062,23,6,5,2233,13,30,23,15
Tim Krul,NED,GK,Norwich City,Premier League,31,1988,36.0,1550,1111,439,105,0,225,38,0,0,0,0,0,697,127,726,1001,301,1,1,178,1047,3,46,5,4
Rade Krunić,BIH,MF,Milan,Serie A,25,1993,6.0,236,233,3,1,0,52,2,2,0,0,0,0,165,41,30,28,182,15,2,0,197,0,3,4,8
Lukas Kübler,GER,DF,Freiburg,Bundesliga,26,1992,2.3,96,87,9,3,0,14,2,2,0,0,0,0,53,21,22,6,78,3,6,1,77,1,1,3,1
Takefusa Kubo,JPN,MF,Mallorca,La Liga,18,2001,25.7,764,723,41,8,1,206,24,57,25,9,8,1,522,131,111,596,128,19,3,9,539,2,22,21,50
Juraj Kucka,SVK,MF,Parma,Serie A,32,1987,21.5,729,712,17,5,3,193,26,26,0,0,0,0,381,154,194,171,423,62,8,3,508,6,12,29,27
Dejan Kulusevski,SWE,FW,Parma,Serie A,19,2000,32.6,1157,1091,66,9,8,280,21,56,19,11,1,1,885,158,114,885,224,24,11,4,905,4,21,36,51
Marash Kumbulla,ALB,DF,Hellas Verona,Serie A,19,2000,21.7,920,892,28,21,0,138,17,1,0,0,0,0,663,106,151,172,667,36,7,2,771,6,19,13,16
Pierre Kunde,CMR,MF,Mainz 05,Bundesliga,24,1995,20.7,1022,942,80,61,1,187,48,16,8,3,5,0,626,194,202,120,838,37,11,9,795,4,21,18,27
Jasmin Kurtić,SVN,MF,Parma,Serie A,30,1989,18.5,810,769,41,20,1,122,43,37,14,7,6,0,555,111,144,140,619,28,7,1,681,0,15,7,23
Jasmin Kurtić,SVN,MF,SPAL,Serie A,30,1989,15.7,679,645,34,18,2,144,36,58,9,4,5,0,409,116,154,107,499,43,7,5,513,2,26,8,23
Layvin Kurzawa,FRA,DF,Paris S-G,Ligue 1,26,1992,9.5,671,600,71,6,1,77,2,19,0,0,0,0,508,117,46,524,53,14,65,3,605,2,7,9,13
Dereck Kutesa,SUI,FW,Reims,Ligue 1,21,1997,5.9,152,151,1,0,0,54,2,8,0,0,0,0,108,28,16,20,123,5,1,0,112,2,3,8,8
Ahmed Kutucu,TUR,FW,Schalke 04,Bundesliga,19,2000,7.5,177,169,8,0,1,58,4,9,0,0,0,0,106,40,31,24,130,11,1,3,126,3,3,4,9
Enock Kwateng,FRA,DF,Bordeaux,Ligue 1,22,1997,10.9,620,520,100,17,0,92,7,23,0,0,0,0,348,107,165,45,445,28,83,3,476,1,9,6,17
Giorgos Kyriakopoulos,GRE,DF,Sassuolo,Serie A,23,1996,18.3,1138,957,181,23,0,148,10,32,5,1,0,2,758,205,175,848,104,21,153,1,961,1,18,14,30
Antonino La Gumina,ITA,FW,Sampdoria,Serie A,23,1996,2.1,31,28,3,0,0,10,0,0,0,0,0,0,23,3,5,3,24,1,0,0,27,0,0,0,1
Andrea La Mantia,ITA,FW,Lecce,Serie A,28,1991,6.1,111,109,2,0,0,43,2,3,0,0,0,0,59,26,26,10,74,8,0,0,80,0,2,1,5
Gaëtan Laborde,FRA,FW,Montpellier,Ligue 1,25,1994,24.9,657,645,12,0,3,205,7,33,0,0,0,0,346,172,139,297,215,49,4,26,436,9,13,21,36
Alexandre Lacazette,FRA,FW,Arsenal,Premier League,28,1991,20.8,499,458,41,1,4,125,9,17,0,0,0,0,337,98,64,73,405,9,0,4,387,0,14,10,24
Riccardo Ladinetti,ITA,MF,Cagliari,Serie A,18,2000,1.4,78,72,6,6,0,9,4,2,0,0,0,0,51,11,16,6,70,2,0,0,59,1,1,2,4
Alban Lafont,FRA,GK,Nantes,Ligue 1,20,1999,27.0,884,619,265,78,0,72,20,1,0,0,0,0,359,37,488,35,680,0,0,131,551,4,13,0,6
Víctor Laguardia,ESP,DF,Alavés,La Liga,29,1989,29.5,1026,966,60,60,1,159,46,4,0,0,0,0,508,113,405,65,811,115,0,1,774,3,41,7,6
Jack Lahne,SWE,FW,Amiens,Ligue 1,17,2001,0.1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Konrad Laimer,AUT,MF,RB Leipzig,Bundesliga,22,1997,23.5,1295,1257,38,27,7,277,30,7,0,0,0,0,884,211,200,236,980,40,11,10,1067,3,23,27,32
Stefan Lainer,AUT,DF,M'Gladbach,Bundesliga,26,1992,30.1,1564,1258,306,32,3,255,33,87,1,0,0,1,742,370,452,242,978,50,273,2,1105,7,26,46,79
Diego Lainez,MEX,MF,Betis,La Liga,19,2000,3.9,119,111,8,3,1,29,3,14,1,1,0,0,86,13,20,82,23,5,4,2,89,2,3,0,7
Kenny Lala,FRA,DF,Strasbourg,Ligue 1,27,1991,22.7,1348,1035,313,50,1,229,83,71,39,9,23,0,672,268,408,152,935,22,224,4,1011,2,27,23,49
Adam Lallana,ENG,MF,Liverpool,Premier League,31,1988,4.2,270,268,2,1,0,48,4,5,0,0,0,0,204,38,28,77,170,13,1,3,229,2,0,4,9
Érik Lamela,ARG,MF,Tottenham,Premier League,27,1992,13.5,596,541,55,9,2,143,24,10,40,28,7,1,431,77,88,518,57,13,1,7,469,2,7,16,23
Tariq Lamptey,GHA,DF,Chelsea,Premier League,18,2000,0.4,14,9,5,0,1,0,0,0,0,0,0,0,5,4,5,4,5,0,5,0,12,0,0,0,2
Tariq Lamptey,GHA,DF,Brighton,Premier League,18,2000,6.5,235,188,47,4,0,26,1,13,0,0,0,0,125,51,59,52,127,9,43,2,173,0,8,3,15
Loïck Landre,FRA,DF,Nîmes,Ligue 1,27,1992,10.3,389,372,17,16,0,36,15,0,0,0,0,0,265,40,84,61,303,19,1,2,304,1,11,4,5
Michael Lang,SUI,DF,Werder Bremen,Bundesliga,28,1991,6.0,328,268,60,5,1,49,8,14,0,0,0,0,189,75,64,26,235,10,55,0,266,0,5,5,10
Sebastian Langkamp,GER,DF,Werder Bremen,Bundesliga,31,1988,3.5,190,183,7,7,0,33,3,0,0,0,0,0,149,14,27,27,144,15,0,0,167,0,0,1,5
Henri Lansbury,ENG,MF,Aston Villa,Premier League,28,1990,2.2,81,80,1,0,0,15,6,2,0,0,0,0,46,15,20,7,62,10,0,1,60,0,3,1,3
Manuel Lanzini,ARG,MF,West Ham,Premier League,26,1993,15.3,798,737,61,18,3,154,29,14,32,17,11,1,583,118,97,86,681,17,2,9,674,3,12,15,13
Gianluca Lapadula,PER,FW,Lecce,Serie A,29,1990,19.8,333,280,53,1,2,95,9,12,0,0,0,0,197,69,67,175,91,24,1,13,259,2,7,7,9
Aymeric Laporte,ESP,DF,Manchester City,Premier League,25,1994,12.2,1113,1093,20,13,0,126,37,0,0,0,0,0,914,99,100,838,201,42,7,6,1040,0,5,4,10
Danilo Larangeira,BRA,DF,Bologna,Serie A,35,1984,29.3,1246,1152,94,90,0,150,48,3,0,0,0,0,755,120,371,92,1037,72,4,4,985,5,24,14,12
Larra,ESP,FW,Athletic Club,La Liga,21,1997,2.8,77,70,7,0,0,18,4,9,6,2,2,2,40,21,16,8,57,5,1,2,45,0,1,2,5
Gautier Larsonneur,FRA,GK,Brest,Ligue 1,22,1997,26.6,1028,735,293,57,0,113,36,0,0,0,0,0,513,82,433,32,776,2,1,143,736,1,30,3,1
Kevin Lasagna,ITA,FW,Udinese,Serie A,26,1992,28.5,489,455,34,0,0,119,11,27,0,0,0,0,281,143,65,318,84,33,2,21,339,3,13,8,27
Jamaal Lascelles,ENG,DF,Newcastle Utd,Premier League,25,1993,23.1,810,795,15,15,1,143,22,0,0,0,0,0,539,89,182,117,579,76,0,2,668,4,10,7,9
Paul Lasne,FRA,MF,Brest,Ligue 1,30,1989,13.6,655,648,7,3,1,149,11,11,1,0,0,0,476,93,86,293,320,24,2,4,540,3,22,13,13
Toni Lato,ESP,DF,Osasuna,La Liga,21,1997,5.2,256,189,67,5,0,28,8,12,0,0,0,0,94,85,77,141,19,26,62,0,168,1,10,3,15
Danny Latza,GER,MF,Mainz 05,Bundesliga,29,1989,15.3,613,587,26,16,1,129,16,7,4,1,2,1,401,104,108,133,418,40,5,2,494,1,8,13,15
Vincent Laurini,FRA,DF,Parma,Serie A,30,1989,9.8,535,433,102,14,1,48,10,15,2,0,2,0,280,93,162,39,391,14,86,0,432,0,9,10,12
Wesley Lautoa,NCL,MF,Dijon,Ligue 1,31,1987,20.8,989,949,40,38,1,139,51,2,0,0,0,0,693,125,171,743,193,36,2,5,867,1,14,14,17
Diego Laxalt,URU,DF,Milan,Serie A,26,1993,1.9,119,102,17,1,0,11,2,11,0,0,0,0,68,23,28,76,20,5,16,0,95,0,0,0,2
Diego Laxalt,URU,DF,Torino,Serie A,26,1993,6.6,297,244,53,3,0,55,2,11,2,0,0,0,161,47,89,210,25,10,48,0,214,1,12,4,12
Valentino Lazaro,AUT,DF,Newcastle Utd,Premier League,23,1996,5.3,194,165,29,4,0,30,5,3,11,1,4,5,113,35,46,22,148,6,14,1,158,1,2,5,3
Valentino Lazaro,AUT,DF,Inter,Serie A,23,1996,3.6,200,160,40,4,0,28,6,11,9,3,1,0,124,43,33,22,148,2,27,0,152,0,5,6,6
Darko Lazović,SRB,DF,Hellas Verona,Serie A,28,1990,36.0,1673,1359,314,9,5,236,29,125,17,14,1,1,857,446,370,261,1052,56,288,8,1253,8,39,40,76
Manuel Lazzari,ITA,DF,Lazio,Serie A,25,1993,28.3,1067,897,170,16,2,143,25,119,0,0,0,0,661,227,179,109,777,25,154,0,845,0,14,21,47
Mickaël Le Bihan,FRA,FW,Nice,Ligue 1,29,1990,1.1,23,21,2,0,0,5,0,1,0,0,0,0,18,3,2,5,17,0,0,1,18,0,0,1,1
Robin Le Normand,FRA,DF,Real Sociedad,La Liga,22,1996,26.6,1695,1630,65,60,0,178,26,2,0,0,0,0,1359,97,239,168,1356,115,5,2,1516,2,25,4,12
Damien Le Tallec,FRA,MF,Montpellier,Ligue 1,29,1990,27.3,989,945,44,40,2,137,39,10,0,0,0,0,613,176,200,61,811,79,4,6,797,0,35,13,11
James Lea Siliki,CMR,MF,Rennes,Ligue 1,23,1996,12.0,430,409,21,19,2,81,16,14,0,0,0,0,271,93,66,298,105,19,2,2,324,1,12,7,11
Rafael Leão,POR,FW,Milan,Serie A,20,1999,15.6,476,467,9,0,2,110,15,37,0,0,0,0,309,91,76,68,357,21,2,7,362,1,9,14,18
Adrien Lebeau,FRA,MF,Strasbourg,Ligue 1,20,1999,0.1,6,5,1,0,0,0,1,0,1,1,0,0,4,1,1,1,5,0,0,0,3,0,0,0,1
Mathew Leckie,AUS,DF,Hertha BSC,Bundesliga,28,1991,2.2,85,77,8,0,0,18,3,2,0,0,0,0,54,21,10,14,55,4,8,1,61,0,1,0,9
Benjamin Lecomte,FRA,GK,Monaco,Ligue 1,28,1991,28.0,848,555,293,83,0,71,11,0,0,0,0,0,418,62,368,447,219,1,0,136,627,1,16,5,3
Pierre Lees-Melou,FRA,MF,Nice,Ligue 1,26,1993,25.0,1224,1171,53,31,4,239,46,32,7,3,4,0,871,178,175,209,964,23,15,7,1025,2,28,12,33
