Player,Nation,Pos,Squad,Comp,Age,Born,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%
Isaac Success,NGA,FW,Watford,Premier League,23,1996,0.8,1,0,0,2,2,0,1,1,0,0,0,0,5,1,7,12.5
Marek Suchý,CZE,DF,Augsburg,Bundesliga,31,1988,4.4,1,0,0,4,1,0,0,4,4,0,0,0,42,8,10,44.4
Niklas Süle,GER,DF,Bayern Munich,Bundesliga,23,1995,7.1,1,0,0,6,3,0,1,5,4,0,0,0,70,16,3,84.2
Ki Sung-yueng,KOR,MF,Mallorca,La Liga,30,1989,0.1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,
Ki Sung-yueng,KOR,MF,Newcastle Utd,Premier League,30,1989,1.5,0,0,0,1,4,0,2,3,1,0,0,0,14,2,0,100.0
Stoppila Sunzu,ZAM,DF,Metz,Ligue 1,30,1989,15.0,2,1,0,17,3,1,0,15,12,0,1,0,118,35,22,61.4
Andrew Surman,ENG,MF,Bournemouth,Premier League,32,1986,2.6,1,0,0,1,1,0,1,1,2,0,0,0,40,5,7,41.7
Sam Surridge,ENG,FW,Bournemouth,Premier League,21,1998,0.3,0,0,0,1,2,0,1,1,0,0,0,0,1,4,4,50.0
Suso,ESP,FW,Sevilla,La Liga,25,1993,8.7,0,0,0,9,10,3,22,1,2,0,0,0,49,3,5,37.5
Suso,ESP,FW,Milan,Serie A,25,1993,15.1,2,0,0,10,32,2,71,6,14,0,0,0,81,1,3,25.0
Bosko Sutalo,CRO,DF,Atalanta,Serie A,19,2000,3.1,1,0,0,8,5,0,3,4,2,0,0,0,41,11,8,57.9
Markus Suttner,AUT,DF,Düsseldorf,Bundesliga,32,1987,14.9,3,0,0,15,8,0,50,8,17,0,0,0,163,18,21,46.2
Mattias Svanberg,SWE,MF,Bologna,Serie A,20,1999,11.7,2,0,0,21,33,1,5,9,14,0,0,0,79,16,14,53.3
Issiaga Sylla,GUI,DF,Toulouse,Ligue 1,25,1994,28.0,2,0,0,36,22,2,72,46,51,0,2,1,321,76,44,63.3
Moussa Sylla,FRA,FW,Monaco,Ligue 1,19,1999,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Eddy Sylvestre,FRA,MF,Nice,Ligue 1,19,1999,0.4,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0.0
Ádám Szalai,HUN,FW,Mainz 05,Bundesliga,31,1987,12.7,1,0,0,24,24,7,8,4,4,0,0,0,52,54,68,44.3
Wojciech Szczęsny,POL,GK,Juventus,Serie A,29,1990,28.8,1,0,0,1,2,0,0,0,0,0,1,0,131,0,0,
Andrea Tabanelli,ITA,MF,Lecce,Serie A,29,1990,10.7,4,0,0,26,26,1,13,11,12,0,1,0,73,15,21,41.7
Tachi,ESP,DF,Alavés,La Liga,21,1997,2.6,1,0,0,6,7,0,0,2,1,0,0,0,13,2,7,22.2
Panagiotis Tachtsidis,GRE,MF,Lecce,Serie A,28,1991,22.3,7,1,1,44,31,0,21,25,44,0,2,0,262,46,19,70.8
Jonathan Tah,GER,DF,Leverkusen,Bundesliga,23,1996,23.2,4,1,0,30,13,0,2,28,18,0,0,0,299,79,25,76.0
Flavien Tait,FRA,MF,Rennes,Ligue 1,26,1993,9.8,0,1,0,11,21,0,11,5,14,0,0,0,72,4,14,22.2
Mahdi Talal,FRA,FW,Amiens,Ligue 1,21,1997,0.2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,
Adrien Tameze,CMR,MF,Nice,Ligue 1,25,1994,5.8,1,0,0,12,5,0,7,5,7,0,0,0,34,1,6,14.3
Adrien Tameze,CMR,MF,Atalanta,Serie A,25,1994,2.3,0,0,0,5,2,0,0,1,3,0,0,0,26,5,1,83.3
Japhet Tanganga,ENG,DF,Tottenham,Premier League,20,1999,5.8,1,0,0,10,5,0,2,9,15,0,0,0,50,19,10,65.5
Adil Taoui,FRA,MF,Toulouse,Ligue 1,17,2001,0.3,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0.0
Edmond Tapsoba,BFA,DF,Leverkusen,Bundesliga,20,1999,11.8,2,0,0,14,3,0,0,3,19,0,1,0,152,25,25,50.0
Matt Targett,ENG,DF,Aston Villa,Premier League,23,1995,25.5,4,0,0,31,19,0,55,21,33,0,0,0,240,32,37,46.4
Rodrigo Tarín,ESP,DF,Leganés,La Liga,23,1996,10.6,1,0,0,6,7,0,1,1,7,0,1,0,70,17,10,63.0
James Tarkowski,ENG,DF,Burnley,Premier League,26,1992,38.0,10,0,0,53,32,3,2,43,51,0,0,0,442,215,60,78.2
Ciprian Tătărușanu,ROU,GK,Lyon,Ligue 1,33,1986,2.0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,
Júlio Tavares,CPV,FW,Dijon,Ligue 1,30,1988,22.2,0,0,0,27,49,8,13,5,7,0,0,0,85,170,142,54.5
Charlie Taylor,ENG,DF,Burnley,Premier League,25,1993,21.6,3,0,0,17,35,2,66,13,16,0,0,0,198,47,31,60.3
Neil Taylor,WAL,DF,Aston Villa,Premier League,30,1989,12.1,2,0,0,11,5,0,9,11,10,0,0,0,94,10,16,38.5
Aurélien Tchouaméni,FRA,MF,Monaco,Ligue 1,19,2000,0.7,3,0,0,4,0,0,0,0,0,0,0,0,9,2,1,66.7
Aurélien Tchouaméni,FRA,MF,Bordeaux,Ligue 1,19,2000,12.3,3,0,0,28,27,0,4,21,18,0,0,0,137,15,11,57.7
Georg Teigl,AUT,DF,Augsburg,Bundesliga,28,1991,1.2,0,0,0,2,1,1,0,2,0,0,0,0,3,1,1,50.0
Álvaro Tejero,ESP,DF,Eibar,La Liga,23,1996,16.1,4,0,0,22,19,1,52,15,12,0,0,0,160,19,25,43.2
Bernard Tekpetey,GHA,FW,Düsseldorf,Bundesliga,21,1997,5.0,4,0,0,14,13,3,9,2,6,0,0,0,37,3,10,23.1
Nathan Tella,ENG,FW,Southampton,Premier League,20,1999,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,50.0
Cristian Tello,ESP,MF,Betis,La Liga,27,1991,8.7,1,0,0,8,8,0,15,5,7,0,0,0,57,3,6,33.3
Lino Tempelmann,GER,MF,Freiburg,Bundesliga,20,1999,0.4,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0.0
Łukasz Teodorczyk,POL,FW,Udinese,Serie A,28,1991,2.5,1,0,0,12,2,3,1,0,5,0,0,0,18,9,11,45.0
Hidde ter Avest,NED,DF,Udinese,Serie A,22,1997,7.6,1,0,0,6,5,0,12,2,8,0,0,0,52,8,7,53.3
Marc-André ter Stegen,GER,GK,Barcelona,La Liga,27,1992,36.0,1,0,0,0,2,0,0,0,0,0,0,0,180,0,0,
Simon Terodde,GER,FW,Köln,Bundesliga,31,1988,9.0,4,0,0,29,15,2,3,4,5,0,0,0,41,38,47,44.7
Pietro Terracciano,ITA,GK,Fiorentina,Serie A,29,1990,6.9,0,0,0,1,2,0,0,0,0,0,1,0,40,0,0,
Martin Terrier,FRA,FW,Lyon,Ligue 1,22,1997,13.3,0,0,0,21,18,1,17,12,15,0,0,0,80,21,30,41.2
Aleksa Terzić,SRB,DF,Fiorentina,Serie A,19,1999,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Kenny Tete,NED,DF,Lyon,Ligue 1,23,1995,11.9,1,0,0,15,20,1,35,15,25,0,1,0,115,8,14,36.4
Alexander Tettey,NOR,MF,Norwich City,Premier League,33,1986,26.0,5,0,0,31,7,0,1,26,20,0,0,0,327,37,23,61.7
Florian Thauvin,FRA,FW,Marseille,Ligue 1,26,1993,0.2,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,
Demba Thiam,SEN,GK,SPAL,Serie A,21,1998,2.0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,
Malick Thiaw,GER,DF,Schalke 04,Bundesliga,17,2001,0.8,0,0,0,1,0,0,0,0,1,0,0,0,7,1,5,16.7
Niclas Thiede,GER,GK,Freiburg,Bundesliga,20,1999,0.8,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,
Jan Thielmann,GER,FW,Köln,Bundesliga,17,2002,6.2,2,0,0,7,10,2,10,5,7,0,0,0,48,6,7,46.2
Sada Thioub,SEN,MF,Angers,Ligue 1,24,1995,16.8,3,0,0,25,37,4,41,9,15,0,0,0,121,8,23,25.8
Jordan Thomas,ENG,FW,Norwich City,Premier League,18,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
Luke Thomas,ENG,DF,Leicester City,Premier League,18,2001,3.0,0,0,0,1,5,0,13,1,3,0,0,0,27,3,10,23.1
Romain Thomas,FRA,DF,Angers,Ligue 1,31,1988,26.0,4,0,0,23,19,1,1,33,23,0,1,0,219,74,51,59.2
Adrien Thomasson,FRA,MF,Strasbourg,Ligue 1,25,1993,23.0,4,0,0,31,40,8,49,7,24,0,0,0,177,12,38,24.0
Erik Thommy,GER,DF,Düsseldorf,Bundesliga,24,1994,25.1,3,0,0,20,63,7,73,20,27,1,0,1,170,16,51,23.9
Max Thompson,ENG,FW,Burnley,Premier League,17,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
Morten Thorsby,NOR,MF,Sampdoria,Serie A,23,1996,20.7,9,1,1,46,9,4,9,6,28,0,1,1,203,92,65,58.6
Marcus Thuram,FRA,FW,M'Gladbach,Bundesliga,21,1997,24.5,3,0,0,53,61,20,46,11,18,1,0,0,135,75,50,60.0
Khéphren Thuram-Ulie,FRA,MF,Nice,Ligue 1,18,2001,6.6,1,0,0,11,5,0,1,5,14,0,0,0,58,7,4,63.6
Youri Tielemans,BEL,MF,Leicester City,Premier League,22,1997,31.4,2,0,0,36,61,1,45,18,40,0,0,0,287,29,28,50.9
Kieran Tierney,SCO,DF,Arsenal,Premier League,22,1997,11.0,2,0,0,8,14,0,36,10,11,0,1,0,98,10,10,50.0
Cheick Timite,CIV,MF,Amiens,Ligue 1,21,1997,1.3,0,0,0,0,2,0,2,0,0,0,0,0,5,3,1,75.0
David Timor,ESP,MF,Getafe,La Liga,29,1989,10.5,4,0,0,18,14,0,14,7,6,0,0,0,166,33,26,55.9
Marcel Tisserand,COD,DF,Wolfsburg,Bundesliga,26,1993,13.4,8,1,1,29,6,1,5,24,11,0,0,0,193,40,26,60.6
Jean-Clair Todibo,FRA,DF,Barcelona,La Liga,19,1999,0.9,0,0,0,1,0,0,0,1,1,0,0,0,8,1,2,33.3
Jean-Clair Todibo,FRA,DF,Schalke 04,Bundesliga,19,1999,4.1,2,0,0,7,6,1,0,9,10,0,0,0,55,12,2,85.7
Karl Toko Ekambi,CMR,FW,Lyon,Ligue 1,26,1992,6.0,2,0,0,5,4,1,15,0,5,0,0,0,21,8,17,32.0
Karl Toko Ekambi,CMR,FW,Villarreal,La Liga,26,1992,11.0,0,0,0,9,9,7,10,3,2,0,1,0,34,7,26,21.2
Corentin Tolisso,FRA,MF,Bayern Munich,Bundesliga,24,1994,7.1,0,0,0,6,11,0,11,3,8,0,0,0,86,8,8,50.0
Jeremy Toljan,GER,DF,Sassuolo,Serie A,24,1994,24.3,8,0,0,27,18,2,47,17,19,0,0,0,184,9,27,25.0
Rafael Tolói,ITA,DF,Atalanta,Serie A,28,1990,29.0,11,0,0,40,24,2,10,25,51,1,0,0,304,56,29,65.9
Raúl de Tomás,ESP,FW,Espanyol,La Liga,24,1994,11.9,5,0,0,26,25,7,8,6,5,1,0,0,46,25,49,33.8
Takehiro Tomiyasu,JPN,DF,Bologna,Serie A,20,1998,28.1,8,0,0,44,29,0,25,34,28,0,0,0,267,52,50,51.0
James Tomkins,ENG,DF,Crystal Palace,Premier League,30,1989,17.6,5,0,0,16,12,1,0,12,14,0,0,0,165,75,22,77.3
Fikayo Tomori,ENG,DF,Chelsea,Premier League,21,1997,14.3,3,0,0,9,8,1,1,15,15,0,0,0,145,40,22,64.5
Nenad Tomović,SRB,DF,SPAL,Serie A,31,1987,19.5,5,1,0,28,9,0,10,24,11,0,2,1,149,32,11,74.4
Sandro Tonali,ITA,MF,Brescia,Serie A,19,2000,33.5,9,0,0,48,66,0,48,32,41,0,1,0,312,12,19,38.7
Lorenzo Tonelli,ITA,DF,Sampdoria,Serie A,29,1990,7.8,4,0,0,16,11,0,2,4,11,0,0,0,77,15,15,50.0
Toño,ESP,DF,Levante,La Liga,29,1989,17.7,2,0,0,18,21,5,43,8,13,0,0,0,149,15,18,45.5
Ömer Toprak,TUR,DF,Werder Bremen,Bundesliga,30,1989,7.9,2,0,0,6,5,2,2,9,6,0,0,1,85,21,12,63.6
Ernesto Torregrossa,ITA,FW,Brescia,Serie A,27,1992,20.5,8,0,0,53,91,16,13,2,8,0,0,0,81,53,96,35.6
Lucas Torreira,URU,MF,Arsenal,Premier League,23,1996,16.8,7,0,0,36,52,1,5,24,24,0,0,0,215,9,18,33.3
Ferrán Torres,ESP,MF,Valencia,La Liga,19,2000,25.0,5,0,0,27,42,16,81,12,15,0,0,0,127,39,40,49.4
Óliver Torres,ESP,MF,Sevilla,La Liga,24,1994,17.7,5,0,0,37,26,1,27,8,31,0,0,0,143,9,28,24.3
Pau Torres,ESP,DF,Villarreal,La Liga,22,1997,33.0,6,0,0,31,11,0,2,19,23,0,2,1,328,45,50,47.4
Roberto Torres,ESP,MF,Osasuna,La Liga,30,1989,30.2,1,0,0,20,39,2,84,22,20,0,1,0,216,20,28,41.7
Lucas Torró,ESP,MF,Eint Frankfurt,Bundesliga,25,1994,3.7,5,1,1,6,9,0,1,5,8,0,0,0,65,18,7,72.0
Jordan Torunarigha,GER,DF,Hertha BSC,Bundesliga,21,1997,16.2,3,0,0,20,9,0,3,22,17,0,0,0,141,42,19,68.9
Cenk Tosun,TUR,FW,Crystal Palace,Premier League,28,1991,2.0,0,0,0,3,4,1,1,0,2,0,0,0,9,5,16,23.8
Cenk Tosun,TUR,FW,Everton,Premier League,28,1991,3.2,0,0,0,4,4,1,2,0,0,0,0,0,12,7,15,31.8
Abdoulaye Touré,FRA,MF,Nantes,Ligue 1,25,1994,24.7,3,0,0,33,52,0,9,19,28,0,1,0,268,35,35,50.0
Almamy Touré,MLI,DF,Eint Frankfurt,Bundesliga,23,1996,16.6,2,0,0,19,7,0,50,12,24,0,0,0,174,38,24,61.3
Lucas Tousart,FRA,MF,Lyon,Ligue 1,22,1997,19.6,5,0,0,40,22,1,10,17,39,0,0,0,220,41,39,51.3
Andros Townsend,ENG,MF,Crystal Palace,Premier League,28,1991,14.4,0,0,0,12,35,1,44,13,20,0,0,0,109,4,12,25.0
Aleksandar Trajkovski,MKD,MF,Mallorca,La Liga,26,1992,3.7,0,0,0,5,11,0,8,1,2,1,0,0,38,1,1,50.0
Adama Traoré,ESP,FW,Wolves,Premier League,23,1996,28.9,1,0,0,48,101,5,148,8,23,0,0,0,171,48,51,48.5
Adama Traoré,MLI,FW,Metz,Ligue 1,24,1995,11.2,1,0,0,8,33,0,13,1,3,0,0,0,91,7,22,24.1
Adama Traoré,MLI,MF,Monaco,Ligue 1,24,1995,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,50.0
Bertrand Traoré,BFA,FW,Lyon,Ligue 1,23,1995,13.9,6,0,0,22,19,3,55,19,12,0,0,0,87,15,15,50.0
Charles Traore,MLI,DF,Nantes,Ligue 1,27,1992,19.3,3,0,0,26,20,0,28,27,29,0,0,0,180,38,30,55.9
Hamari Traoré,MLI,DF,Rennes,Ligue 1,27,1992,26.8,7,0,0,48,17,3,48,33,39,0,1,0,248,34,26,56.7
Ibrahima Traoré,GUI,FW,M'Gladbach,Bundesliga,31,1988,1.7,0,0,0,2,3,1,2,1,2,0,0,0,8,0,0,
Ismaël Traoré,CIV,DF,Angers,Ligue 1,32,1986,22.8,4,0,0,11,6,1,2,17,22,0,1,0,201,45,32,58.4
Kevin Trapp,GER,GK,Eint Frankfurt,Bundesliga,29,1990,22.0,1,0,0,0,3,0,0,0,0,0,0,0,139,0,0,
Miguel Trauco,PER,DF,Saint-Étienne,Ligue 1,26,1992,16.4,6,0,0,23,4,1,15,20,21,0,0,0,158,13,29,31.0
Mark Travers,IRL,GK,Bournemouth,Premier League,20,1999,1.0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,
Luca Tremolada,ITA,MF,Brescia,Serie A,27,1991,0.2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,
Trézéguet,EGY,FW,Aston Villa,Premier League,24,1994,21.7,4,1,1,38,36,5,41,17,28,1,0,0,94,28,46,37.8
Manu Trigueros,ESP,MF,Villarreal,La Liga,27,1991,17.2,6,0,0,37,39,0,7,6,21,0,0,0,131,15,29,34.1
Christopher Trimmel,AUT,DF,Union Berlin,Bundesliga,32,1987,31.8,6,0,0,35,24,1,88,28,44,0,1,0,282,43,35,55.1
Alessandro Tripaldelli,ITA,DF,Sassuolo,Serie A,20,1999,1.5,0,0,0,2,4,0,2,1,1,0,0,0,6,1,0,100.0
Kieran Trippier,ENG,DF,Atlético Madrid,La Liga,28,1990,22.0,2,0,0,21,14,2,76,12,28,0,1,0,190,21,30,41.2
William Troost-Ekong,NGA,DF,Udinese,Serie A,25,1993,28.6,5,0,0,21,10,0,1,19,19,0,2,0,204,45,26,63.4
Leandro Trossard,BEL,FW,Brighton,Premier League,24,1994,22.3,0,0,0,20,20,4,69,10,16,0,0,0,138,2,22,8.3
Tom Trybull,GER,MF,Norwich City,Premier League,26,1993,12.6,2,0,0,32,16,2,0,15,30,0,0,0,130,23,17,57.5
Axel Tuanzebe,ENG,DF,Manchester Utd,Premier League,21,1997,2.1,0,0,0,4,3,0,1,2,3,0,0,0,26,3,10,23.1
Georgi Tunjov,EST,MF,SPAL,Serie A,18,2001,3.2,0,0,0,7,3,0,3,2,7,0,0,0,23,5,5,50.0
Stefano Turati,ITA,GK,Sassuolo,Serie A,17,2001,2.0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,
Gennaro Tutino,ITA,FW,Hellas Verona,Serie A,22,1996,2.5,0,0,0,4,10,0,0,2,0,0,0,0,15,10,14,41.7
Matthieu Udol,FRA,DF,Metz,Ligue 1,23,1996,12.2,3,0,0,15,18,0,27,22,17,0,1,0,95,14,12,53.8
Hwang Ui-jo,KOR,FW,Bordeaux,Ligue 1,26,1992,18.1,2,0,0,14,30,7,11,4,7,0,0,0,65,13,17,43.3
Anthony Ujah,NGA,FW,Union Berlin,Bundesliga,28,1990,10.5,0,0,0,19,5,9,7,1,5,0,0,0,51,59,66,47.2
Samir Ujkani,KVX,GK,Torino,Serie A,31,1988,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
Sven Ulreich,GER,GK,Bayern Munich,Bundesliga,30,1988,1.0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,
Samuel Umtiti,FRA,DF,Barcelona,La Liga,25,1993,10.5,6,0,0,20,17,1,0,13,9,0,0,0,116,22,10,68.8
Enes Ünal,TUR,FW,Valladolid,La Liga,22,1997,26.0,4,0,0,43,62,19,9,6,12,3,0,0,129,115,156,42.4
Cengiz Ünder,TUR,FW,Roma,Serie A,22,1997,9.7,2,0,0,6,16,0,39,6,7,0,0,0,54,5,4,55.6
Dayot Upamecano,FRA,DF,RB Leipzig,Bundesliga,20,1998,26.2,8,1,1,30,12,1,1,29,44,0,0,0,353,61,32,65.6
Mark Uth,GER,MF,Köln,Bundesliga,27,1991,12.9,5,0,0,25,35,3,23,5,18,3,0,0,98,12,27,30.8
Mark Uth,GER,FW,Schalke 04,Bundesliga,27,1991,3.9,0,0,0,8,2,2,5,3,3,0,0,0,14,7,14,33.3
Tomáš Vaclík,CZE,GK,Sevilla,La Liga,30,1989,32.5,0,0,0,0,3,0,0,0,0,0,0,0,158,0,0,
Álvaro Vadillo,ESP,FW,Granada,La Liga,24,1994,13.5,0,0,0,8,21,9,34,8,9,0,0,0,59,6,23,20.7
William Vainqueur,FRA,MF,Toulouse,Ligue 1,30,1988,19.1,8,0,0,50,20,1,12,24,45,0,0,0,206,15,15,50.0
Mirko Valdifiori,ITA,MF,SPAL,Serie A,33,1986,15.6,5,0,0,19,18,0,23,4,21,0,0,0,156,10,5,66.7
Pierrick Valdivia,FRA,MF,Nîmes,Ligue 1,31,1988,0.8,0,0,0,3,0,0,0,0,1,0,0,0,9,0,1,0.0
Germán Valera,ESP,FW,Atlético Madrid,La Liga,17,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
Antoine Valerio,FRA,MF,Nîmes,Ligue 1,19,1999,1.0,0,0,0,3,2,0,0,2,2,0,0,0,14,1,1,50.0
Borja Valero,ESP,MF,Inter,Serie A,34,1985,10.3,4,0,0,15,14,1,3,5,9,0,0,0,89,5,11,31.3
Yan Valery,TUN,DF,Southampton,Premier League,20,1999,8.7,1,0,0,9,8,3,8,11,13,0,0,0,83,21,19,52.5
Martin Valjent,SVK,DF,Mallorca,La Liga,23,1995,35.4,6,0,0,23,11,1,6,19,21,0,0,0,333,52,43,54.7
Jesús Vallejo,ESP,DF,Granada,La Liga,22,1997,7.0,1,0,0,5,1,1,0,2,2,0,0,0,41,6,11,35.3
Jesús Vallejo,ESP,DF,Wolves,Premier League,22,1997,1.8,1,0,0,2,1,0,0,0,3,0,0,0,18,4,4,50.0
Manu Vallejo,ESP,MF,Valencia,La Liga,22,1997,4.6,0,0,0,5,9,2,3,0,2,0,0,0,21,5,15,25.0
Luca Valls,FRA,FW,Nîmes,Ligue 1,20,1998,0.1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,100.0
Theo Valls,FRA,MF,Nîmes,Ligue 1,23,1995,18.1,1,1,0,13,25,0,14,10,19,0,0,0,179,18,22,45.0
Mattia Valoti,ITA,MF,SPAL,Serie A,25,1993,17.0,7,0,0,42,49,2,17,19,33,1,0,0,118,36,48,42.9
Federico Valverde,URU,MF,Real Madrid,La Liga,21,1998,21.2,1,0,0,31,12,0,17,17,19,0,0,0,165,22,15,59.5
Virgil van Dijk,NED,DF,Liverpool,Premier League,28,1991,38.0,1,0,0,18,28,1,0,24,20,0,0,0,505,183,43,81.0
Raphaël Varane,FRA,DF,Real Madrid,La Liga,26,1993,31.4,2,0,0,21,13,1,5,14,23,0,0,0,283,74,29,71.8
Jamie Vardy,ENG,FW,Leicester City,Premier League,32,1987,33.7,2,0,0,25,17,28,35,2,11,1,0,0,91,53,100,34.6
Matías Vargas,ARG,FW,Espanyol,La Liga,22,1997,11.4,1,0,0,12,22,2,28,1,10,0,0,0,85,3,18,14.3
Ruben Vargas,SUI,FW,Augsburg,Bundesliga,20,1998,28.1,8,0,0,40,40,6,28,29,24,1,0,0,172,20,51,28.2
Thibaut Vargas,FRA,DF,Montpellier,Ligue 1,19,2000,1.7,0,0,0,2,2,0,6,0,0,0,0,0,17,0,2,0.0
Sebastian Vasiliadis,GRE,MF,Paderborn 07,Bundesliga,21,1997,31.2,10,0,0,54,32,0,15,29,49,0,0,0,304,24,30,44.4
Indiana Vassilev,USA,FW,Aston Villa,Premier League,18,2001,0.6,0,0,0,0,2,2,0,0,1,0,0,0,3,0,2,0.0
Denis Vavro,SVK,DF,Lazio,Serie A,23,1996,3.6,0,0,0,3,0,0,0,2,1,0,0,0,36,6,4,60.0
Franco Vázquez,ARG,MF,Sevilla,La Liga,30,1989,12.2,5,0,0,38,42,6,15,6,19,0,0,0,138,30,31,49.2
Kevin Vázquez,ESP,DF,Celta Vigo,La Liga,26,1993,14.7,6,0,0,23,27,1,21,23,15,0,0,0,138,19,28,40.4
Lucas Vázquez,ESP,MF,Real Madrid,La Liga,28,1991,9.4,1,0,0,28,15,2,44,8,15,1,0,0,75,4,6,40.0
Matías Vecino,URU,MF,Inter,Serie A,27,1991,14.2,4,0,0,23,12,3,12,16,17,0,0,0,107,14,19,42.4
Koke Vegas,ESP,GK,Levante,La Liga,23,1995,2.0,0,0,0,0,2,0,0,0,0,0,0,0,10,0,0,
Miloš Veljković,SRB,DF,Werder Bremen,Bundesliga,23,1995,22.8,7,0,0,23,8,1,4,18,26,0,0,0,200,35,48,42.2
Miguel Veloso,POR,MF,Hellas Verona,Serie A,33,1986,31.2,6,0,0,41,22,0,63,24,43,0,0,0,386,48,38,55.8
Unai Vencedor Paris,ESP,MF,Athletic Club,La Liga,18,2000,0.8,1,0,0,0,1,0,2,1,0,0,0,0,11,0,2,0.0
Lorenzo Venuti,ITA,DF,Fiorentina,Serie A,24,1995,9.5,4,0,0,18,12,0,19,9,9,1,0,0,74,11,7,61.1
Brayan Vera,COL,DF,Lecce,Serie A,20,1999,1.7,0,0,0,7,3,0,6,0,4,0,0,0,12,0,6,0.0
Simone Verdi,ITA,MF,Torino,Serie A,27,1992,23.0,4,0,0,28,52,2,77,6,12,0,0,0,166,12,25,32.4
Jordan Veretout,FRA,MF,Roma,Serie A,26,1993,29.2,6,0,0,39,19,0,20,20,25,0,1,0,242,7,10,41.2
Marco Verratti,ITA,MF,Paris S-G,Ligue 1,26,1992,16.5,6,0,0,33,41,0,12,16,43,0,0,0,169,8,9,47.1
Valerio Verre,ITA,FW,Hellas Verona,Serie A,25,1994,19.7,4,0,0,35,38,5,23,11,17,0,0,0,114,19,72,20.9
Birger Verstraete,BEL,MF,Köln,Bundesliga,25,1994,7.4,3,0,0,16,19,0,8,2,12,0,0,0,81,6,13,31.6
Jan Vertonghen,BEL,DF,Tottenham,Premier League,32,1987,18.3,2,0,0,11,14,0,10,22,21,0,1,0,196,59,25,70.2
Mikel Vesga,ESP,MF,Athletic Club,La Liga,26,1993,14.1,3,0,0,34,10,0,13,19,23,0,0,0,173,37,24,60.7
Jannik Vestergaard,DEN,DF,Southampton,Premier League,26,1992,16.6,3,0,0,13,11,0,1,11,12,0,0,0,195,80,30,72.7
Rúben Vezo,POR,DF,Levante,La Liga,25,1994,29.0,4,0,0,30,28,1,3,28,26,1,1,0,274,87,36,70.7
Francesco Vicari,ITA,DF,SPAL,Serie A,24,1994,32.2,4,0,0,37,19,1,2,17,20,0,1,2,230,54,39,58.1
Fede Vico,ESP,MF,Granada,La Liga,25,1994,9.7,1,0,0,10,17,1,17,4,1,0,0,0,57,10,12,45.5
Aleix Vidal,ESP,MF,Alavés,La Liga,29,1989,24.1,6,0,0,19,52,3,57,14,16,1,0,0,139,10,21,32.3
Arturo Vidal,CHI,MF,Barcelona,La Liga,32,1987,18.6,4,0,0,52,26,7,13,10,38,0,2,0,121,33,31,51.6
Clément Vidal,FRA,DF,Montpellier,Ligue 1,19,2000,1.0,1,0,0,3,0,0,0,0,0,0,0,0,14,4,1,80.0
Nacho Vidal,ESP,DF,Osasuna,La Liga,24,1995,25.9,5,0,0,33,42,0,63,18,28,0,1,0,241,46,38,54.8
Ronaldo Vieira,GNB,MF,Sampdoria,Serie A,21,1998,20.2,11,1,0,48,24,0,14,13,30,0,0,0,236,33,50,39.8
Mauro Vigorito,ITA,GK,Lecce,Serie A,29,1990,4.7,1,0,0,1,1,0,0,0,0,0,1,0,28,0,0,
Dídac Vilà,ESP,DF,Espanyol,La Liga,30,1989,27.7,9,0,0,48,32,2,49,26,46,0,0,0,263,54,56,49.1
Toni Villa,ESP,MF,Valladolid,La Liga,24,1995,15.0,4,0,0,18,43,3,23,9,21,0,0,0,124,6,13,31.6
Asier Villalibre,ESP,FW,Athletic Club,La Liga,21,1997,5.9,0,0,0,16,12,5,5,0,2,0,0,0,24,30,28,51.7
Gonzalo Villar,ESP,MF,Roma,Serie A,21,1998,3.3,3,0,0,11,8,0,0,0,2,0,0,0,26,2,1,66.7
