Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Vs Dribbles Tkl,Vs Dribbles Att,Vs Dribbles Tkl%,Vs Dribbles Past,Pressures Press,Pressures Succ,Pressures %,Pressures Def 3rd,Pressures Mid 3rd,Pressures Att 3rd,Blocks Blocks,Blocks Sh,Blocks ShSv,Blocks Pass,Blocks Int,Blocks Tkl+Int,Blocks Clr,Blocks Err
Dennis Praet,BEL,MF,Leicester City,Premier League,25,1994,12.6,30,18,7,19,4,10,31,32.3,21,304,76,25.0,94,161,49,26,2,0,24,13,43,13,1
Abdón Prats,ESP,FW,Mallorca,La Liga,26,1992,3.1,2,0,0,1,1,0,3,0.0,3,49,16,32.7,3,24,22,0,0,0,0,0,2,0,0
Sanjin Prcić,BIH,MF,Strasbourg,Ligue 1,25,1993,0.9,0,0,0,0,0,0,2,0.0,2,27,5,18.5,7,18,2,1,1,0,0,1,1,0,0
Nicolas de Préville,FRA,MF,Bordeaux,Ligue 1,28,1991,22.2,37,25,10,20,7,10,42,23.8,32,431,111,25.8,35,244,152,21,4,0,17,7,44,21,0
Sebastian Prödl,AUT,DF,Watford,Premier League,32,1987,0.6,0,0,0,0,0,0,0,,0,3,0,0.0,2,1,0,0,0,0,0,0,0,4,0
Kai Pröger,GER,MF,Paderborn 07,Bundesliga,27,1992,23.1,44,23,23,17,4,16,65,24.6,49,526,132,25.1,137,256,133,47,4,0,43,14,58,16,0
Grischa Prömel,GER,MF,Union Berlin,Bundesliga,24,1995,10.3,19,15,8,7,4,5,19,26.3,14,159,49,30.8,32,104,23,15,3,0,12,6,25,13,1
Davy Pröpper,NED,MF,Brighton,Premier League,27,1991,31.4,58,38,29,23,6,22,68,32.4,46,484,144,29.8,196,234,54,39,11,0,28,32,90,43,2
Antonio Puertas,ESP,FW,Granada,La Liga,27,1992,28.5,39,24,9,21,9,14,50,28.0,36,476,126,26.5,85,245,146,31,3,0,28,9,48,20,0
Riqui Puig,ESP,MF,Barcelona,La Liga,19,1999,5.7,10,6,1,7,2,3,18,16.7,15,148,29,19.6,23,94,31,4,0,0,4,3,13,1,0
Teemu Pukki,FIN,FW,Norwich City,Premier League,29,1990,32.1,17,12,4,5,8,2,37,5.4,35,602,160,26.6,48,247,307,22,3,0,19,8,25,9,0
Erick Pulgar,CHI,MF,Fiorentina,Serie A,25,1994,32.8,66,39,28,32,6,19,107,17.8,88,698,195,27.9,229,363,106,76,16,0,60,36,102,52,0
Christian Pulisic,USA,FW,Chelsea,Premier League,20,1998,19.1,31,19,17,10,4,11,35,31.4,24,379,111,29.3,91,172,116,23,0,0,23,2,33,11,0
Ignacio Pussetto,ARG,FW,Watford,Premier League,23,1995,0.8,6,3,3,2,1,3,9,33.3,6,38,8,21.1,19,17,2,3,1,1,2,3,9,4,0
Ignacio Pussetto,ARG,FW,Udinese,Serie A,23,1995,3.8,6,3,2,3,1,1,9,11.1,8,105,22,21.0,21,53,31,5,1,0,4,2,8,7,0
Fabio Quagliarella,ITA,FW,Sampdoria,Serie A,36,1983,25.3,8,5,0,7,1,3,26,11.5,23,444,113,25.5,37,208,199,16,0,0,16,5,13,16,0
Robin Quaison,SWE,FW,Mainz 05,Bundesliga,25,1993,28.9,27,13,11,14,2,7,33,21.2,26,647,147,22.7,107,323,217,33,7,0,26,13,40,10,0
Domingos Quina,POR,MF,Watford,Premier League,19,1999,0.2,1,0,1,0,0,1,3,33.3,2,16,3,18.8,5,7,4,2,0,0,2,0,1,0,0
Quini,ESP,DF,Granada,La Liga,29,1989,8.0,25,12,19,6,0,10,18,55.6,8,112,37,33.0,59,39,14,12,1,0,11,6,31,16,0
Xavi Quintillà,ESP,DF,Villarreal,La Liga,22,1996,17.5,25,11,17,7,1,9,15,60.0,6,204,62,30.4,90,86,28,32,3,0,29,7,32,44,0
Quique,ESP,FW,Eibar,La Liga,29,1990,5.4,2,2,1,1,0,0,2,0.0,2,115,48,41.7,7,34,74,7,1,0,6,1,3,4,0
Adrien Rabiot,FRA,MF,Juventus,Serie A,24,1995,21.2,56,39,16,25,15,19,43,44.2,24,495,149,30.1,123,246,126,45,8,1,37,26,82,17,0
Nemanja Radoja,SRB,MF,Levante,La Liga,26,1993,22.1,36,22,15,21,0,13,49,26.5,36,323,85,26.3,134,165,24,33,5,0,28,14,50,59,0
Nemanja Radonjić,SRB,FW,Marseille,Ligue 1,23,1996,9.8,9,7,2,5,2,3,17,17.6,14,168,41,24.4,25,69,74,8,0,0,8,3,12,5,0
Ivan Radovanović,SRB,MF,Genoa,Serie A,30,1988,14.6,28,18,19,8,1,9,26,34.6,17,237,63,26.6,97,125,15,28,5,0,23,13,41,48,0
Ionuț Radu,ROU,GK,Genoa,Serie A,22,1997,17.0,0,0,0,0,0,0,2,0.0,2,1,0,0.0,1,0,0,0,0,0,0,0,0,2,1
Ștefan Radu,ROU,DF,Lazio,Serie A,32,1986,25.6,51,28,32,16,3,28,51,54.9,23,256,92,35.9,160,80,16,30,9,0,21,18,69,115,0
Boris Radunović,SRB,GK,Hellas Verona,Serie A,23,1996,3.0,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0
Rafael,BRA,DF,Lyon,Ligue 1,29,1990,7.8,26,18,16,8,2,10,18,55.6,8,153,44,28.8,61,64,28,18,3,0,15,7,33,23,0
Rafael,BRA,GK,Cagliari,Serie A,37,1982,5.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,2,0
Raffael,BRA,MF,M'Gladbach,Bundesliga,34,1985,0.7,0,0,0,0,0,0,1,0.0,1,24,8,33.3,5,13,6,2,0,0,2,0,0,0,0
Rafinha,BRA,FW,Barcelona,La Liga,26,1993,2.1,3,3,1,1,1,0,1,0.0,1,14,5,35.7,2,5,7,1,0,0,1,1,4,0,0
Rafinha,BRA,MF,Celta Vigo,La Liga,26,1993,23.5,76,53,34,36,6,16,53,30.2,37,508,161,31.7,153,261,94,50,7,0,43,15,91,22,0
Daniele Ragatzu,ITA,MF,Cagliari,Serie A,27,1991,3.5,2,2,0,2,0,0,4,0.0,4,38,13,34.2,13,15,10,3,0,0,3,0,2,3,0
Baba Rahman,GHA,DF,Mallorca,La Liga,25,1994,1.2,2,2,2,0,0,0,0,,0,10,4,40.0,5,1,4,4,1,0,3,2,4,3,0
Antonio Raillo,ESP,DF,Mallorca,La Liga,27,1991,30.8,43,32,36,6,1,15,21,71.4,6,256,100,39.1,193,58,5,43,24,0,19,11,54,138,1
Predrag Rajković,SRB,GK,Reims,Ligue 1,23,1995,27.0,1,1,1,0,0,0,1,0.0,1,2,2,100.0,2,0,0,0,0,0,0,0,1,0,1
Ivan Rakitić,CRO,MF,Barcelona,La Liga,31,1988,17.7,25,19,7,12,6,8,24,33.3,16,293,96,32.8,60,148,85,27,5,0,22,10,35,23,0
Benito Raman,BEL,FW,Schalke 04,Bundesliga,24,1994,17.8,16,7,3,6,7,4,25,16.0,21,448,110,24.6,45,183,220,12,1,0,11,7,23,1,0
Gastón Ramírez,URU,MF,Sampdoria,Serie A,28,1990,15.5,31,20,12,12,7,7,44,15.9,37,378,89,23.5,93,174,111,25,2,0,23,6,37,8,0
Sandro Ramírez,ESP,FW,Valladolid,La Liga,24,1995,14.5,9,9,1,4,4,1,17,5.9,16,249,49,19.7,30,129,90,12,1,0,11,5,14,3,0
Iván Ramis,ESP,DF,Eibar,La Liga,34,1984,5.1,6,2,5,1,0,1,6,16.7,5,25,7,28.0,11,13,1,3,0,0,3,4,10,52,1
Adrián Ramos,COL,FW,Granada,La Liga,33,1986,2.5,3,1,0,1,2,0,3,0.0,3,38,8,21.1,2,15,21,4,0,0,4,0,3,2,0
Sergio Ramos,ESP,DF,Real Madrid,La Liga,33,1986,33.5,60,46,37,23,0,25,46,54.3,21,266,102,38.3,151,102,13,39,12,2,27,31,91,116,4
Aaron Ramsdale,ENG,GK,Bournemouth,Premier League,21,1998,37.0,0,0,0,0,0,0,2,0.0,2,8,1,12.5,8,0,0,1,0,0,1,0,0,0,2
Aaron Ramsey,WAL,MF,Juventus,Serie A,28,1990,11.7,28,19,8,13,7,7,25,28.0,18,229,65,28.4,40,101,88,21,3,0,18,9,37,7,0
Darren Randolph,IRL,GK,West Ham,Premier League,32,1987,2.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Luca Ranieri,ITA,DF,Fiorentina,Serie A,20,1999,2.6,4,2,3,1,0,2,4,50.0,2,21,10,47.6,12,7,2,3,1,0,2,1,5,15,0
Andrea Ranocchia,ITA,DF,Inter,Serie A,31,1988,5.8,19,9,9,9,1,4,7,57.1,3,102,38,37.3,61,39,2,13,5,0,8,1,20,26,0
Raphinha,BRA,MF,Rennes,Ligue 1,22,1996,18.8,30,20,7,18,5,9,39,23.1,30,370,93,25.1,66,180,124,34,3,0,31,13,43,14,0
Tobias Raschl,GER,MF,Dortmund,Bundesliga,19,2000,0.3,0,0,0,0,0,0,1,0.0,1,8,1,12.5,2,5,1,0,0,0,0,0,0,0,0
Marcus Rashford,ENG,FW,Manchester Utd,Premier League,21,1997,29.4,12,6,1,7,4,7,28,25.0,21,378,102,27.0,32,175,171,26,0,0,26,8,20,20,0
Milot Rashica,KVX,FW,Werder Bremen,Bundesliga,23,1996,25.2,24,16,14,6,4,8,36,22.2,28,456,139,30.5,107,217,132,29,3,0,26,14,38,9,1
Giacomo Raspadori,ITA,MF,Sassuolo,Serie A,19,2000,2.9,10,8,5,2,3,0,3,0.0,3,51,16,31.4,14,25,12,2,0,0,2,1,11,0,0
Raúl,ESP,FW,Betis,La Liga,18,2000,0.2,0,0,0,0,0,0,2,0.0,2,12,1,8.3,2,5,5,0,0,0,0,0,0,0,0
Ante Rebić,CRO,FW,Eint Frankfurt,Bundesliga,25,1993,1.0,0,0,0,0,0,0,0,,0,18,1,5.6,0,8,10,0,0,0,0,0,0,0,0
Ante Rebić,CRO,FW,Milan,Serie A,25,1993,15.5,20,12,6,7,7,4,34,11.8,30,327,82,25.1,50,129,148,16,2,0,14,10,30,14,0
Arkadiusz Reca,POL,DF,SPAL,Serie A,24,1995,21.4,46,26,28,10,8,15,56,26.8,41,325,96,29.5,133,127,65,23,2,0,21,17,63,40,2
Recio,ESP,MF,Leganés,La Liga,28,1991,17.4,31,23,13,15,3,14,46,30.4,32,302,70,23.2,90,170,42,21,5,1,16,16,47,19,0
Daishawn Redan,NED,FW,Hertha BSC,Bundesliga,18,2001,0.2,0,0,0,0,0,0,1,0.0,1,2,0,0.0,1,0,1,0,0,0,0,0,0,0,0
Nathan Redmond,ENG,MF,Southampton,Premier League,25,1994,30.7,57,46,16,25,16,19,65,29.2,46,643,193,30.0,164,254,225,39,2,0,37,14,71,13,0
Fabian Reese,GER,FW,Schalke 04,Bundesliga,21,1997,1.0,1,1,1,0,0,0,1,0.0,1,20,4,20.0,4,5,11,1,1,0,0,0,1,2,0
Vasco Regini,ITA,DF,Sampdoria,Serie A,28,1990,1.9,4,1,3,1,0,0,2,0.0,2,26,8,30.8,17,9,0,6,2,0,4,1,5,7,0
Vasco Regini,ITA,DF,Parma,Serie A,28,1990,0.6,0,0,0,0,0,0,0,,0,3,0,0.0,2,1,0,0,0,0,0,0,0,3,0
Sergio Reguilón,ESP,DF,Sevilla,La Liga,22,1996,27.9,57,33,31,22,4,29,62,46.8,33,354,101,28.5,145,144,65,39,6,0,33,20,77,89,0
Ken Reichel,GER,DF,Union Berlin,Bundesliga,32,1986,5.9,10,7,6,3,1,5,14,35.7,9,75,15,20.0,37,30,8,18,1,0,17,6,16,20,0
Manolo Reina,ESP,GK,Mallorca,La Liga,34,1985,36.0,0,0,0,0,0,0,2,0.0,2,5,1,20.0,5,0,0,1,0,0,1,0,0,1,0
Pepe Reina,ESP,GK,Milan,Serie A,36,1982,1.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Pepe Reina,ESP,GK,Aston Villa,Premier League,36,1982,12.0,0,0,0,0,0,0,1,0.0,1,4,1,25.0,4,0,0,0,0,0,0,0,0,1,2
Jeff Reine-Adélaïde,FRA,MF,Lyon,Ligue 1,21,1998,8.7,11,8,4,3,4,4,11,36.4,7,188,45,23.9,33,97,58,6,0,0,6,4,15,2,0
Jeff Reine-Adélaïde,FRA,MF,Angers,Ligue 1,21,1998,0.9,3,1,1,2,0,0,1,0.0,1,11,3,27.3,2,6,3,1,0,0,1,0,3,1,0
Karim Rekik,NED,DF,Hertha BSC,Bundesliga,24,1994,14.0,17,11,10,7,0,4,9,44.4,5,132,39,29.5,82,44,6,33,17,0,16,14,31,68,0
Álex Remiro,ESP,GK,Real Sociedad,La Liga,24,1995,25.0,0,0,0,0,0,0,1,0.0,1,1,0,0.0,1,0,0,0,0,0,0,0,0,4,0
Loïc Rémy,FRA,FW,Lille,Ligue 1,32,1987,10.7,6,4,2,1,3,2,6,33.3,4,144,46,31.9,9,56,79,4,2,0,2,0,6,7,0
Panagiotis Retsos,GRE,DF,Leverkusen,Bundesliga,20,1998,1.3,5,0,4,1,0,1,8,12.5,7,23,7,30.4,12,8,3,4,0,0,4,0,5,1,0
Marco Reus,GER,MF,Dortmund,Bundesliga,30,1989,16.6,32,22,8,15,9,4,20,20.0,16,442,121,27.4,40,213,189,26,4,0,22,13,45,13,0
Elvis Rexhbeçaj,GER,MF,Köln,Bundesliga,21,1997,6.9,11,9,6,3,2,6,12,50.0,6,142,45,31.7,42,67,33,13,0,0,13,4,15,9,0
Gio Reyna,USA,MF,Dortmund,Bundesliga,16,2002,3.9,5,4,2,3,0,2,6,33.3,4,80,18,22.5,12,42,26,4,0,0,4,1,6,1,0
Baptiste Reynet,FRA,GK,Toulouse,Ligue 1,28,1990,22.6,0,0,0,0,0,0,2,0.0,2,5,1,20.0,5,0,0,0,0,0,0,0,0,2,1
Nico Ribaudo,ESP,FW,Espanyol,La Liga,18,2001,2.0,3,1,2,0,1,2,6,33.3,4,43,11,25.6,18,17,8,3,0,0,3,0,3,0,0
Lucas Ribeiro,BRA,MF,Hoffenheim,Bundesliga,20,1999,0.7,1,0,1,0,0,0,1,0.0,1,14,1,7.1,5,7,2,2,1,0,1,1,2,1,0
Franck Ribéry,FRA,FW,Fiorentina,Serie A,36,1983,15.7,16,12,8,6,2,5,19,26.3,14,277,74,26.7,51,120,106,9,0,0,9,2,18,2,0
Davide Riccardi,ITA,DF,Lecce,Serie A,23,1996,0.2,0,0,0,0,0,0,3,0.0,3,2,0,0.0,1,1,0,0,0,0,0,0,0,1,0
Declan Rice,ENG,MF,West Ham,Premier League,20,1999,38.0,122,89,66,52,4,32,95,33.7,63,819,237,28.9,386,385,48,68,9,0,59,50,172,62,0
Chris Richards,USA,DF,Bayern Munich,Bundesliga,19,2000,0.1,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0
Richarlison,BRA,FW,Everton,Premier League,22,1997,34.1,68,45,26,28,14,19,57,33.3,38,710,188,26.5,120,333,257,34,5,0,29,9,77,48,0
Marco Richter,GER,MF,Augsburg,Bundesliga,21,1997,25.3,24,15,10,7,7,11,62,17.7,51,464,110,23.7,113,216,135,35,0,0,35,15,39,18,0
Diego Rico,ESP,DF,Bournemouth,Premier League,26,1993,25.9,65,42,41,21,3,18,56,32.1,38,406,126,31.0,209,138,59,82,6,0,76,32,97,98,0
Sergio Rico,ESP,GK,Paris S-G,Ligue 1,25,1993,2.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,2
Jaïro Riedewald,NED,DF,Crystal Palace,Premier League,22,1996,8.5,15,12,5,8,2,8,13,61.5,5,118,40,33.9,50,52,16,13,2,0,11,11,26,17,0
Emiliano Rigoni,ARG,MF,Sampdoria,Serie A,26,1993,4.8,5,5,2,2,1,2,6,33.3,4,120,25,20.8,24,49,47,4,1,0,3,4,9,1,0
Tomás Rincón,VEN,MF,Torino,Serie A,31,1988,30.0,60,35,27,25,8,27,77,35.1,50,480,127,26.5,176,233,71,36,4,0,32,24,84,81,0
Luis Rioja,ESP,MF,Alavés,La Liga,25,1993,18.2,18,14,9,8,1,6,25,24.0,19,291,60,20.6,77,157,57,24,0,0,24,9,27,16,0
Renaud Ripart,FRA,FW,Nîmes,Ligue 1,26,1993,22.5,32,15,12,15,5,14,39,35.9,25,428,122,28.5,68,202,158,31,3,0,28,10,42,35,0
Rodrigo Riquelme,ESP,MF,Atlético Madrid,La Liga,19,2000,0.1,0,0,0,0,0,0,0,,0,2,0,0.0,0,2,0,1,0,0,1,0,0,0,0
Andrea Rispoli,ITA,DF,Lecce,Serie A,30,1988,21.2,29,22,13,12,4,18,40,45.0,22,197,49,24.9,99,76,22,58,8,0,50,18,47,68,0
Marcel Risse,GER,MF,Köln,Bundesliga,29,1989,1.5,3,1,2,1,0,1,1,100.0,0,27,4,14.8,10,14,3,1,0,0,1,3,6,2,0
Mihailo Ristić,SRB,DF,Montpellier,Ligue 1,23,1995,9.0,19,8,13,6,0,7,19,36.8,12,157,31,19.7,44,71,42,15,3,0,12,2,21,13,0
Matt Ritchie,SCO,DF,Newcastle Utd,Premier League,29,1989,14.6,24,17,11,10,3,4,17,23.5,13,208,49,23.6,89,71,48,27,4,0,23,17,41,36,0
Marlon Ritter,GER,MF,Paderborn 07,Bundesliga,24,1994,4.8,9,3,6,3,0,6,11,54.5,5,71,15,21.1,25,29,17,15,0,0,15,7,16,4,0
Cristian Rivera,ESP,MF,Leganés,La Liga,22,1997,3.5,3,3,1,1,1,1,3,33.3,2,48,12,25.0,19,27,2,7,2,0,5,3,6,5,0
Maxence Rivera,FRA,MF,Saint-Étienne,Ligue 1,17,2002,0.3,0,0,0,0,0,0,1,0.0,1,9,5,55.6,1,4,4,0,0,0,0,0,0,0,0
Rober,ESP,DF,Levante,La Liga,24,1995,2.1,3,2,2,0,1,1,2,50.0,1,25,7,28.0,17,7,1,0,0,0,0,1,4,4,0
Roberto,ESP,GK,West Ham,Premier League,33,1986,7.6,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Roberto,ESP,GK,Alavés,La Liga,33,1986,8.8,1,1,1,0,0,1,1,100.0,0,1,0,0.0,1,0,0,0,0,0,0,0,1,0,0
Sergi Roberto,ESP,DF,Barcelona,La Liga,27,1992,26.0,27,19,13,9,5,9,24,37.5,15,237,70,29.5,61,111,65,33,4,1,29,19,46,46,1
Patrick Roberts,ENG,FW,Norwich City,Premier League,22,1997,0.3,0,0,0,0,0,0,0,,0,4,1,25.0,2,2,0,0,0,0,0,0,0,0,0
Andrew Robertson,SCO,DF,Liverpool,Premier League,25,1994,34.6,60,32,19,25,16,30,68,44.1,38,390,134,34.4,136,144,110,59,7,0,52,30,90,82,0
Callum Robinson,IRL,FW,Sheffield Utd,Premier League,24,1995,7.5,4,4,1,1,2,1,4,25.0,3,178,50,28.1,29,80,69,4,0,0,4,3,7,2,0
Jack Robinson,ENG,DF,Sheffield Utd,Premier League,25,1993,5.6,9,3,5,4,0,5,10,50.0,5,55,16,29.1,34,19,2,15,5,0,10,2,11,39,0
Joel Robles,ESP,GK,Betis,La Liga,29,1990,32.1,0,0,0,0,0,0,2,0.0,2,4,0,0.0,4,0,0,0,0,0,0,0,0,3,1
Marc Roca,ESP,MF,Espanyol,La Liga,22,1996,33.4,85,61,35,43,7,29,87,33.3,58,707,205,29.0,243,399,65,42,11,0,31,30,115,75,1
Rubén Rochina,ESP,MF,Levante,La Liga,28,1991,20.8,44,25,25,11,8,19,47,40.4,28,334,89,26.6,100,157,77,27,0,0,27,13,57,29,0
Sebastian Rode,GER,MF,Eint Frankfurt,Bundesliga,28,1990,21.5,65,41,32,25,8,12,49,24.5,37,573,163,28.4,180,313,80,36,6,0,30,29,94,15,1
Rodri,ESP,MF,Manchester City,Premier League,23,1996,27.6,64,44,23,33,8,28,68,41.2,40,462,137,29.7,142,256,64,28,6,0,22,15,79,61,0
Rodrigo,ESP,FW,Valencia,La Liga,28,1991,20.9,11,7,4,5,2,1,18,5.6,17,327,94,28.7,54,160,113,14,2,0,12,7,18,16,0
Kévin Rodrigues,POR,DF,Real Sociedad,La Liga,25,1994,0.1,1,0,1,0,0,1,1,100.0,0,5,1,20.0,3,0,2,0,0,0,0,0,1,0,0
Kévin Rodrigues,POR,DF,Leganés,La Liga,25,1994,21.5,63,32,30,23,10,18,43,41.9,25,386,113,29.3,136,162,88,44,3,0,41,17,80,35,0
Ángel Rodríguez,ESP,FW,Getafe,La Liga,32,1987,15.6,15,12,1,6,8,1,12,8.3,11,301,80,26.6,14,140,147,11,1,0,10,6,21,9,0
Óscar Rodríguez Arnaiz,ESP,MF,Leganés,La Liga,21,1998,21.3,20,10,8,7,5,11,45,24.4,34,356,76,21.3,76,174,106,35,0,0,35,10,30,17,0
Dani Rodríguez,ESP,MF,Mallorca,La Liga,31,1988,33.8,64,36,25,27,12,14,54,25.9,40,762,199,26.1,189,389,184,51,4,0,47,18,82,34,0
Guido Rodríguez,ARG,MF,Betis,La Liga,25,1994,10.4,30,21,13,14,3,12,30,40.0,18,182,57,31.3,72,90,20,11,4,0,7,6,36,25,0
James Rodríguez,COL,MF,Real Madrid,La Liga,28,1991,4.7,17,11,6,8,3,3,8,37.5,5,77,27,35.1,20,38,19,5,0,0,5,4,21,1,0
Jay Rodriguez,ENG,FW,Burnley,Premier League,30,1989,22.4,33,17,7,16,10,6,36,16.7,30,573,150,26.2,77,243,253,43,11,0,32,4,37,7,0
Mario Rodriguez,ESP,FW,Granada,La Liga,22,1997,0.0,0,0,0,0,0,0,0,,0,1,1,100.0,1,0,0,0,0,0,0,0,0,0,0
Ricardo Rodríguez,SUI,DF,Milan,Serie A,26,1992,4.3,8,4,4,1,3,2,6,33.3,4,51,15,29.4,27,18,6,10,4,0,6,5,13,11,0
Rodrygo,BRA,FW,Real Madrid,La Liga,18,2001,11.3,5,4,1,4,0,2,20,10.0,18,182,43,23.6,33,91,58,17,2,0,15,8,13,5,0
Jack Rodwell,ENG,MF,Sheffield Utd,Premier League,28,1991,0.2,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,1,0
Marko Rog,CRO,MF,Cagliari,Serie A,24,1995,25.7,86,62,41,35,10,21,81,25.9,60,633,186,29.4,246,290,97,54,15,0,39,29,115,11,0
Agustín Rogel,URU,DF,Toulouse,Ligue 1,21,1997,9.5,11,7,7,4,0,4,11,36.4,7,80,22,27.5,57,21,2,21,9,0,12,1,12,50,1
Rogério,BRA,DF,Sassuolo,Serie A,21,1998,11.3,25,12,13,7,5,9,19,47.4,10,122,38,31.1,54,44,24,28,4,0,24,2,27,25,0
Marcos Rojo,ARG,DF,Manchester Utd,Premier League,29,1990,1.4,2,1,1,1,0,0,3,0.0,3,16,4,25.0,6,9,1,1,1,0,0,1,3,9,0
Filippo Romagna,ITA,DF,Sassuolo,Serie A,22,1997,16.4,14,7,9,5,0,2,4,50.0,2,100,32,32.0,65,34,1,34,19,0,15,5,19,84,0
Alessio Romagnoli,ITA,DF,Milan,Serie A,24,1995,34.3,36,25,24,11,1,9,27,33.3,18,301,102,33.9,161,122,18,54,18,0,36,39,75,176,0
Alaixys Romao,TOG,MF,Reims,Ligue 1,35,1984,19.8,59,36,29,29,1,21,67,31.3,46,375,125,33.3,137,201,37,22,5,0,17,18,77,60,2
Cristian Romero,ARG,DF,Genoa,Serie A,21,1998,28.6,61,37,46,12,3,19,54,35.2,35,474,155,32.7,293,163,18,73,34,0,39,56,117,143,2
Luka Romero,ARG,MF,Mallorca,La Liga,14,2004,0.1,0,0,0,0,0,0,0,,0,2,0,0.0,1,1,0,0,0,0,0,0,0,0,0
Oriol Romeu,ESP,MF,Southampton,Premier League,27,1991,20.7,56,39,22,28,6,29,83,34.9,54,441,141,32.0,170,221,50,58,15,0,43,21,77,56,0
Rômulo,ITA,DF,Genoa,Serie A,32,1987,0.2,1,0,0,1,0,0,1,0.0,1,4,0,0.0,3,1,0,0,0,0,0,0,1,1,0
Rômulo,ITA,MF,Brescia,Serie A,32,1987,19.1,32,16,12,14,6,10,44,22.7,34,344,68,19.8,104,154,86,24,1,0,23,7,39,8,0
Cristiano Ronaldo,POR,FW,Juventus,Serie A,34,1985,32.4,16,10,4,6,6,4,20,20.0,16,248,55,22.2,20,92,136,16,6,0,10,6,22,23,0
Facundo Roncaglia,ARG,DF,Osasuna,La Liga,32,1987,14.2,29,18,15,12,2,10,22,45.5,12,149,53,35.6,80,56,13,30,5,0,25,19,48,66,1
Valentin Rongier,FRA,MF,Nantes,Ligue 1,24,1994,3.0,4,3,0,2,2,2,4,50.0,2,81,21,25.9,8,40,33,2,0,0,2,0,4,1,0
Valentin Rongier,FRA,MF,Marseille,Ligue 1,24,1994,19.9,76,51,30,41,5,22,71,31.0,49,614,160,26.1,130,348,136,41,5,0,36,22,98,17,0
Frederik Rønnow,DEN,GK,Eint Frankfurt,Bundesliga,26,1992,9.0,0,0,0,0,0,0,1,0.0,1,2,0,0.0,2,0,0,0,0,0,0,0,0,1,1
Marten de Roon,NED,MF,Atalanta,Serie A,28,1991,30.2,75,49,28,33,14,36,97,37.1,61,653,201,30.8,188,355,110,52,8,0,44,28,103,59,1
Roberto Rosales,VEN,DF,Leganés,La Liga,30,1988,20.8,39,23,23,14,2,22,45,48.9,23,236,72,30.5,91,96,49,38,3,0,35,10,49,58,0
Antonio Rosati,ITA,GK,Torino,Serie A,36,1983,1.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Danny Rose,ENG,DF,Newcastle Utd,Premier League,29,1990,9.6,26,15,15,10,1,9,20,45.0,11,92,29,31.5,57,30,5,12,2,0,10,8,34,21,0
Danny Rose,ENG,DF,Tottenham,Premier League,29,1990,9.9,16,13,5,8,3,7,17,41.2,10,103,34,33.0,49,34,20,23,7,0,16,6,22,34,0
Luca Rossettini,ITA,DF,Lecce,Serie A,34,1985,25.1,24,16,18,6,0,10,30,33.3,20,180,55,30.6,135,37,8,49,22,0,27,18,42,166,1
Francesco Rossi,ITA,GK,Atalanta,Serie A,28,1991,0.1,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Jérôme Roussillon,FRA,DF,Wolfsburg,Bundesliga,26,1993,26.3,42,27,21,17,4,16,36,44.4,20,366,132,36.1,152,158,56,66,4,0,62,15,57,65,0
Nolan Roux,FRA,FW,Nîmes,Ligue 1,31,1988,6.5,4,1,1,2,1,1,6,16.7,5,133,37,27.8,10,54,69,7,0,0,7,4,8,6,0
Nicolò Rovella,ITA,MF,Genoa,Serie A,17,2001,1.2,1,1,0,1,0,0,1,0.0,1,24,5,20.8,5,17,2,1,0,0,1,3,4,0,0
Amir Rrahmani,KVX,DF,Hellas Verona,Serie A,25,1994,35.9,63,39,35,23,5,27,53,50.9,26,483,139,28.8,271,170,42,76,37,1,39,25,88,201,2
Rubén,ESP,GK,Osasuna,La Liga,35,1984,17.6,0,0,0,0,0,0,0,,0,1,1,100.0,1,0,0,0,0,0,0,0,0,1,0
Waldo Rubio,ESP,MF,Valladolid,La Liga,23,1995,9.8,15,9,9,3,3,7,30,23.3,23,171,40,23.4,62,72,37,12,1,0,11,9,24,12,0
Antonio Rüdiger,GER,DF,Chelsea,Premier League,26,1993,19.0,43,24,28,13,2,13,21,61.9,8,166,64,38.6,99,64,3,27,8,0,19,3,46,108,2
Sebastian Rudy,GER,MF,Hoffenheim,Bundesliga,29,1990,30.4,76,53,39,24,13,27,65,41.5,38,459,134,29.2,157,237,65,31,7,0,24,19,95,51,0
