Player,Nation,Pos,Squad,Comp,Age,Born,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Long Ast,Long xA,Long A-xA,Long KP,Long 1/3,Long PPA,Long CrsPA,Long Prog
Mariusz Stępiński,POL,FW,Hellas Verona,Serie A,24,1995,7.8,115,171,67.3,1526,128,68,90,75.6,34,48,70.8,4,10,40.0,1,0.1,+0.9,2,5,0,0,1
Raheem Sterling,ENG,FW,Manchester City,Premier League,24,1994,29.5,983,1217,80.8,13848,2801,624,703,88.8,302,371,81.4,36,62,58.1,1,7.0,-6.0,47,31,55,7,87
Enda Stevens,IRL,DF,Sheffield Utd,Premier League,29,1990,37.2,1405,1895,74.1,24266,9869,724,815,88.8,526,672,78.3,138,309,44.7,4,4.7,-0.7,33,105,51,10,171
Marco Stiepermann,GER,MF,Norwich City,Premier League,28,1991,13.1,291,405,71.9,4154,1192,172,214,80.4,85,112,75.9,19,38,50.0,0,0.5,-0.5,11,32,8,1,38
Lars Stindl,GER,MF,M'Gladbach,Bundesliga,30,1988,15.9,616,762,80.8,10533,1770,301,350,86.0,233,274,85.0,70,99,70.7,3,3.3,-0.3,27,47,13,2,49
Kevin Stöger,AUT,MF,Düsseldorf,Bundesliga,25,1993,14.1,777,969,80.2,15571,4004,324,358,90.5,293,351,83.5,144,225,64.0,4,2.0,+2.0,24,75,16,3,82
Vlatko Stojanovski,MKD,FW,Nîmes,Ligue 1,22,1997,1.4,20,28,71.4,358,36,10,12,83.3,7,9,77.8,3,3,100.0,0,0.1,-0.1,3,1,1,1,0
John Stones,ENG,DF,Manchester City,Premier League,25,1994,12.5,966,1016,95.1,21071,5928,263,274,96.0,533,559,95.3,169,177,95.5,0,0.1,-0.1,2,81,1,0,54
Thomas Strakosha,ALB,GK,Lazio,Serie A,24,1995,38.0,953,1223,77.9,24548,15761,242,244,99.2,323,330,97.9,322,582,55.3,0,0.2,-0.2,2,18,0,0,0
Gabriel Strefezza,BRA,DF,SPAL,Serie A,22,1997,23.4,680,870,78.2,10971,3508,379,418,90.7,223,296,75.3,61,107,57.0,2,1.3,+0.7,24,36,24,8,55
Tobias Strobl,GER,MF,M'Gladbach,Bundesliga,29,1990,6.8,347,394,88.1,7051,2330,116,126,92.1,173,185,93.5,57,77,74.0,0,0.3,-0.3,4,34,4,0,38
Christian Strohdiek,GER,DF,Paderborn 07,Bundesliga,31,1988,15.1,477,634,75.2,12668,5127,96,118,81.4,237,277,85.6,142,226,62.8,2,1.2,+0.8,9,50,2,0,42
Kevin Strootman,NED,MF,Marseille,Ligue 1,29,1990,15.7,824,941,87.6,15357,4236,345,371,93.0,353,392,90.1,106,143,74.1,3,0.9,+2.1,12,83,10,2,79
Jens Stryger Larsen,DEN,DF,Udinese,Serie A,28,1991,31.0,1231,1628,75.6,20963,10132,636,697,91.2,455,594,76.6,116,273,42.5,3,1.9,+1.1,25,92,50,28,137
Stefano Sturaro,ITA,MF,Genoa,Serie A,26,1993,13.9,366,498,73.5,6949,2030,164,199,82.4,127,164,77.4,61,112,54.5,2,1.1,+0.9,11,31,10,3,37
Damián Suárez,URU,DF,Getafe,La Liga,31,1988,28.8,992,1515,65.5,19866,11334,394,470,83.8,440,606,72.6,142,380,37.4,4,2.3,+1.7,32,133,42,18,185
Denis Suárez,ESP,MF,Celta Vigo,La Liga,25,1994,18.1,664,876,75.8,11398,3805,356,405,87.9,220,276,79.7,75,143,52.4,5,4.6,+0.4,43,64,35,10,81
Luis Suárez,URU,FW,Barcelona,La Liga,32,1987,22.2,529,697,75.9,8520,1146,300,358,83.8,162,204,79.4,49,72,68.1,8,3.6,+4.4,30,19,19,2,35
Mathías Suárez,URU,DF,Montpellier,Ligue 1,23,1996,0.7,19,27,70.4,301,169,10,12,83.3,8,10,80.0,0,0,,0,0.0,0.0,0,0,0,0,0
Neven Subotić,SRB,DF,Union Berlin,Bundesliga,30,1988,21.8,539,737,73.1,12453,5022,147,177,83.1,249,298,83.6,137,241,56.8,0,0.3,-0.3,6,60,5,0,66
Isaac Success,NGA,FW,Watford,Premier League,23,1996,0.8,14,21,66.7,157,37,8,12,66.7,2,4,50.0,1,1,100.0,0,0.1,-0.1,1,0,1,0,1
Marek Suchý,CZE,DF,Augsburg,Bundesliga,31,1988,4.4,164,192,85.4,3510,1353,45,49,91.8,89,94,94.7,29,44,65.9,0,0.0,0.0,0,6,0,0,5
Niklas Süle,GER,DF,Bayern Munich,Bundesliga,23,1995,7.1,570,612,93.1,13274,4122,125,127,98.4,317,335,94.6,126,145,86.9,1,0.3,+0.7,2,44,4,0,37
Ki Sung-yueng,KOR,MF,Mallorca,La Liga,30,1989,0.1,1,2,50.0,26,14,0,0,,1,2,50.0,0,0,,0,0.0,0.0,0,0,0,0,0
Ki Sung-yueng,KOR,MF,Newcastle Utd,Premier League,30,1989,1.5,59,67,88.1,1270,274,25,29,86.2,19,20,95.0,13,16,81.3,0,0.1,-0.1,2,4,0,0,1
Stoppila Sunzu,ZAM,DF,Metz,Ligue 1,30,1989,15.0,454,520,87.3,9900,3153,130,137,94.9,233,247,94.3,84,122,68.9,0,0.0,0.0,0,14,0,0,10
Andrew Surman,ENG,MF,Bournemouth,Premier League,32,1986,2.6,102,127,80.3,1959,487,39,49,79.6,43,50,86.0,15,23,65.2,0,0.0,0.0,1,6,1,0,7
Sam Surridge,ENG,FW,Bournemouth,Premier League,21,1998,0.3,4,10,40.0,64,22,2,6,33.3,2,4,50.0,0,0,,0,0.0,0.0,0,1,1,0,1
Suso,ESP,FW,Sevilla,La Liga,25,1993,8.7,295,391,75.4,5261,1520,147,171,86.0,105,131,80.2,38,66,57.6,1,1.3,-0.3,15,24,23,6,39
Suso,ESP,FW,Milan,Serie A,25,1993,15.1,579,753,76.9,11106,3192,262,295,88.8,227,281,80.8,83,151,55.0,2,3.5,-1.5,41,47,53,15,81
Bosko Sutalo,CRO,DF,Atalanta,Serie A,19,2000,3.1,150,172,87.2,2485,936,68,75,90.7,73,81,90.1,7,14,50.0,0,0.1,-0.1,1,12,2,1,10
Markus Suttner,AUT,DF,Düsseldorf,Bundesliga,32,1987,14.9,603,830,72.7,13236,5578,221,247,89.5,247,302,81.8,133,255,52.2,1,0.6,+0.4,13,74,16,5,84
Mattias Svanberg,SWE,MF,Bologna,Serie A,20,1999,11.7,342,417,82.0,6015,1597,166,193,86.0,130,152,85.5,38,55,69.1,2,1.4,+0.6,19,29,7,0,32
Issiaga Sylla,GUI,DF,Toulouse,Ligue 1,25,1994,28.0,1080,1461,73.9,18959,8117,520,614,84.7,436,568,76.8,108,229,47.2,2,1.5,+0.5,22,75,24,15,106
Moussa Sylla,FRA,FW,Monaco,Ligue 1,19,1999,0.1,2,2,100.0,19,0,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
Eddy Sylvestre,FRA,MF,Nice,Ligue 1,19,1999,0.4,14,18,77.8,279,47,5,7,71.4,7,8,87.5,2,2,100.0,0,0.0,0.0,0,3,0,0,2
Ádám Szalai,HUN,FW,Mainz 05,Bundesliga,31,1987,12.7,198,308,64.3,2749,588,115,169,68.0,55,91,60.4,12,23,52.2,1,1.0,0.0,14,16,2,0,17
Wojciech Szczęsny,POL,GK,Juventus,Serie A,29,1990,28.8,656,761,86.2,17645,8724,128,128,100.0,281,286,98.3,241,339,71.1,0,0.0,0.0,0,1,0,0,0
Andrea Tabanelli,ITA,MF,Lecce,Serie A,29,1990,10.7,281,353,79.6,4862,1237,115,138,83.3,135,161,83.9,23,34,67.6,0,0.1,-0.1,5,28,6,2,26
Tachi,ESP,DF,Alavés,La Liga,21,1997,2.6,43,59,72.9,1022,402,13,15,86.7,17,24,70.8,11,18,61.1,0,0.0,0.0,0,1,0,0,2
Panagiotis Tachtsidis,GRE,MF,Lecce,Serie A,28,1991,22.3,944,1200,78.7,20306,6687,340,394,86.3,385,456,84.4,207,308,67.2,2,1.3,+0.7,21,102,32,2,136
Jonathan Tah,GER,DF,Leverkusen,Bundesliga,23,1996,23.2,1831,2023,90.5,40146,11020,436,467,93.4,1031,1086,94.9,348,438,79.5,1,0.5,+0.5,4,103,5,1,109
Flavien Tait,FRA,MF,Rennes,Ligue 1,26,1993,9.8,304,410,74.1,5067,1308,154,193,79.8,114,143,79.7,27,46,58.7,2,2.0,0.0,18,21,21,3,48
Mahdi Talal,FRA,FW,Amiens,Ligue 1,21,1997,0.2,3,4,75.0,67,37,1,1,100.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0
Adrien Tameze,CMR,MF,Nice,Ligue 1,25,1994,5.8,206,238,86.6,3182,570,107,116,92.2,77,86,89.5,13,25,52.0,0,0.4,-0.4,7,15,6,0,16
Adrien Tameze,CMR,MF,Atalanta,Serie A,25,1994,2.3,179,200,89.5,3279,754,63,65,96.9,97,106,91.5,15,20,75.0,0,0.2,-0.2,3,17,0,0,9
Japhet Tanganga,ENG,DF,Tottenham,Premier League,20,1999,5.8,188,232,81.0,3242,1096,95,105,90.5,73,83,88.0,19,31,61.3,0,0.0,0.0,0,9,0,0,11
Adil Taoui,FRA,MF,Toulouse,Ligue 1,17,2001,0.3,5,6,83.3,53,10,5,5,100.0,0,0,,0,1,0.0,0,0.0,0.0,0,0,0,0,0
Edmond Tapsoba,BFA,DF,Leverkusen,Bundesliga,20,1999,11.8,1010,1096,92.2,23268,5892,209,227,92.1,571,597,95.6,225,258,87.2,0,0.2,-0.2,1,35,0,0,29
Matt Targett,ENG,DF,Aston Villa,Premier League,23,1995,25.5,894,1219,73.3,16474,7327,420,473,88.8,356,465,76.6,102,228,44.7,2,2.7,-0.7,26,76,30,12,118
Rodrigo Tarín,ESP,DF,Leganés,La Liga,23,1996,10.6,191,239,79.9,4038,1455,62,68,91.2,94,113,83.2,31,54,57.4,0,0.0,0.0,1,9,1,0,6
James Tarkowski,ENG,DF,Burnley,Premier League,26,1992,38.0,913,1250,73.0,21248,7318,238,295,80.7,447,539,82.9,217,386,56.2,2,2.2,-0.2,14,68,9,0,69
Ciprian Tătărușanu,ROU,GK,Lyon,Ligue 1,33,1986,2.0,54,59,91.5,1589,1131,10,10,100.0,25,25,100.0,19,24,79.2,0,0.0,0.0,0,0,0,0,0
Júlio Tavares,CPV,FW,Dijon,Ligue 1,30,1988,22.2,374,556,67.3,5409,1302,224,295,75.9,110,168,65.5,20,42,47.6,2,2.4,-0.4,32,27,16,2,45
Charlie Taylor,ENG,DF,Burnley,Premier League,25,1993,21.6,726,1035,70.1,13408,5642,329,383,85.9,306,380,80.5,81,221,36.7,1,1.3,-0.3,13,48,22,17,62
Neil Taylor,WAL,DF,Aston Villa,Premier League,30,1989,12.1,410,513,79.9,6858,2881,194,209,92.8,189,224,84.4,20,59,33.9,0,0.2,-0.2,5,23,4,1,39
Aurélien Tchouaméni,FRA,MF,Monaco,Ligue 1,19,2000,0.7,21,24,87.5,335,83,9,12,75.0,9,9,100.0,2,2,100.0,0,0.0,0.0,1,0,0,0,1
Aurélien Tchouaméni,FRA,MF,Bordeaux,Ligue 1,19,2000,12.3,592,688,86.0,11154,3309,219,252,86.9,312,341,91.5,55,78,70.5,1,0.1,+0.9,4,43,2,0,70
Georg Teigl,AUT,DF,Augsburg,Bundesliga,28,1991,1.2,23,28,82.1,394,97,10,10,100.0,10,11,90.9,3,5,60.0,0,0.0,0.0,0,0,0,0,0
Álvaro Tejero,ESP,DF,Eibar,La Liga,23,1996,16.1,563,767,73.4,11220,5182,207,233,88.8,255,315,81.0,89,189,47.1,0,0.9,-0.9,13,56,29,15,67
Bernard Tekpetey,GHA,FW,Düsseldorf,Bundesliga,21,1997,5.0,63,103,61.2,1222,415,30,49,61.2,22,31,71.0,9,11,81.8,1,0.3,+0.7,4,9,4,3,12
Nathan Tella,ENG,FW,Southampton,Premier League,20,1999,0.0,0,1,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
Cristian Tello,ESP,MF,Betis,La Liga,27,1991,8.7,285,377,75.6,5127,1284,133,163,81.6,109,134,81.3,34,57,59.6,0,0.3,-0.3,7,9,7,1,34
Lino Tempelmann,GER,MF,Freiburg,Bundesliga,20,1999,0.4,7,10,70.0,126,25,4,6,66.7,2,3,66.7,1,1,100.0,0,0.0,0.0,0,0,0,0,0
Łukasz Teodorczyk,POL,FW,Udinese,Serie A,28,1991,2.5,55,74,74.3,884,184,28,31,90.3,19,29,65.5,3,8,37.5,1,0.8,+0.2,5,6,1,0,7
Hidde ter Avest,NED,DF,Udinese,Serie A,22,1997,7.6,264,355,74.4,4410,1906,130,149,87.2,109,146,74.7,21,50,42.0,0,0.6,-0.6,8,23,5,4,28
Marc-André ter Stegen,GER,GK,Barcelona,La Liga,27,1992,36.0,1250,1419,88.1,32381,19737,256,256,100.0,590,598,98.7,393,553,71.1,2,0.7,+1.3,2,8,2,0,1
Simon Terodde,GER,FW,Köln,Bundesliga,31,1988,9.0,102,164,62.2,1691,383,46,77,59.7,46,61,75.4,7,13,53.8,1,0.8,+0.2,6,6,3,0,11
Pietro Terracciano,ITA,GK,Fiorentina,Serie A,29,1990,6.9,145,210,69.0,3860,1762,30,30,100.0,63,63,100.0,50,115,43.5,0,0.0,0.0,1,0,0,0,0
Martin Terrier,FRA,FW,Lyon,Ligue 1,22,1997,13.3,344,440,78.2,5533,1556,198,222,89.2,105,136,77.2,31,61,50.8,2,1.3,+0.7,14,23,5,0,43
Aleksa Terzić,SRB,DF,Fiorentina,Serie A,19,1999,0.1,3,6,50.0,72,31,0,0,,2,4,50.0,1,1,100.0,0,0.0,0.0,0,1,0,0,1
Kenny Tete,NED,DF,Lyon,Ligue 1,23,1995,11.9,684,842,81.2,12161,4509,335,366,91.5,267,320,83.4,75,117,64.1,1,1.2,-0.2,12,46,15,6,65
Alexander Tettey,NOR,MF,Norwich City,Premier League,33,1986,26.0,1100,1242,88.6,19202,4074,532,573,92.8,447,493,90.7,108,144,75.0,1,0.8,+0.2,5,54,4,0,44
Florian Thauvin,FRA,FW,Marseille,Ligue 1,26,1993,0.2,12,12,100.0,142,30,9,9,100.0,3,3,100.0,0,0,,0,0.0,0.0,0,0,0,0,1
Demba Thiam,SEN,GK,SPAL,Serie A,21,1998,2.0,54,71,76.1,1373,735,17,17,100.0,16,17,94.1,20,36,55.6,0,0.0,0.0,0,0,0,0,0
Malick Thiaw,GER,DF,Schalke 04,Bundesliga,17,2001,0.8,27,37,73.0,518,156,7,9,77.8,18,22,81.8,2,6,33.3,0,0.0,0.0,0,3,0,0,1
Niclas Thiede,GER,GK,Freiburg,Bundesliga,20,1999,0.8,32,41,78.0,704,315,10,10,100.0,16,17,94.1,6,14,42.9,0,0.0,0.0,0,1,0,0,0
Jan Thielmann,GER,FW,Köln,Bundesliga,17,2002,6.2,103,164,62.8,1847,730,49,66,74.2,37,55,67.3,13,28,46.4,1,0.1,+0.9,3,4,4,1,15
Sada Thioub,SEN,MF,Angers,Ligue 1,24,1995,16.8,555,696,79.7,8368,2606,335,384,87.2,174,214,81.3,34,61,55.7,2,1.9,+0.1,26,43,19,2,73
Jordan Thomas,ENG,FW,Norwich City,Premier League,18,2001,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
Luke Thomas,ENG,DF,Leicester City,Premier League,18,2001,3.0,156,190,82.1,2691,824,80,88,90.9,57,69,82.6,17,25,68.0,1,0.9,+0.1,9,8,9,8,14
Romain Thomas,FRA,DF,Angers,Ligue 1,31,1988,26.0,992,1136,87.3,24258,8665,229,244,93.9,478,513,93.2,277,365,75.9,2,0.1,+1.9,4,47,1,0,44
Adrien Thomasson,FRA,MF,Strasbourg,Ligue 1,25,1993,23.0,736,950,77.5,12343,3163,369,443,83.3,277,339,81.7,67,107,62.6,1,4.0,-3.0,40,69,30,8,84
Erik Thommy,GER,DF,Düsseldorf,Bundesliga,24,1994,25.1,645,910,70.9,11853,3488,292,352,83.0,245,307,79.8,86,181,47.5,4,3.9,+0.1,40,44,27,14,63
Max Thompson,ENG,FW,Burnley,Premier League,17,2002,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
Morten Thorsby,NOR,MF,Sampdoria,Serie A,23,1996,20.7,608,793,76.7,9749,2883,326,381,85.6,215,269,79.9,48,89,53.9,1,1.2,-0.2,19,45,8,3,48
Marcus Thuram,FRA,FW,M'Gladbach,Bundesliga,21,1997,24.5,473,691,68.5,6320,1700,297,389,76.3,129,191,67.5,21,49,42.9,8,6.6,+1.4,29,19,21,1,54
Khéphren Thuram-Ulie,FRA,MF,Nice,Ligue 1,18,2001,6.6,320,368,87.0,5747,868,143,158,90.5,147,158,93.0,24,37,64.9,0,0.1,-0.1,3,17,1,0,17
Youri Tielemans,BEL,MF,Leicester City,Premier League,22,1997,31.4,1455,1804,80.7,27253,6909,624,709,88.0,594,703,84.5,203,330,61.5,6,5.4,+0.6,52,157,37,7,166
Kieran Tierney,SCO,DF,Arsenal,Premier League,22,1997,11.0,414,544,76.1,8028,2568,173,197,87.8,181,227,79.7,55,97,56.7,1,1.1,-0.1,6,22,8,5,40
Cheick Timite,CIV,MF,Amiens,Ligue 1,21,1997,1.3,32,41,78.0,549,115,15,16,93.8,12,16,75.0,4,6,66.7,0,0.2,-0.2,1,0,3,1,3
David Timor,ESP,MF,Getafe,La Liga,29,1989,10.5,251,404,62.1,5933,2163,94,126,74.6,81,130,62.3,65,128,50.8,0,0.1,-0.1,4,44,5,2,39
Marcel Tisserand,COD,DF,Wolfsburg,Bundesliga,26,1993,13.4,562,722,77.8,13297,4819,137,160,85.6,287,337,85.2,133,210,63.3,1,0.3,+0.7,3,53,5,1,66
Jean-Clair Todibo,FRA,DF,Barcelona,La Liga,19,1999,0.9,50,53,94.3,1010,240,11,12,91.7,31,32,96.9,7,8,87.5,0,0.0,0.0,0,2,0,0,2
Jean-Clair Todibo,FRA,DF,Schalke 04,Bundesliga,19,1999,4.1,232,270,85.9,5217,1601,57,62,91.9,123,134,91.8,51,70,72.9,0,0.1,-0.1,1,20,0,0,21
Karl Toko Ekambi,CMR,FW,Lyon,Ligue 1,26,1992,6.0,148,189,78.3,2388,493,76,85,89.4,48,63,76.2,15,24,62.5,1,1.1,-0.1,8,5,8,2,11
Karl Toko Ekambi,CMR,FW,Villarreal,La Liga,26,1992,11.0,178,230,77.4,2939,235,101,128,78.9,60,74,81.1,15,17,88.2,2,1.2,+0.8,8,5,3,1,6
Corentin Tolisso,FRA,MF,Bayern Munich,Bundesliga,24,1994,7.1,506,579,87.4,10178,2588,203,228,89.0,211,229,92.1,82,100,82.0,2,1.8,+0.2,12,71,10,1,68
Jeremy Toljan,GER,DF,Sassuolo,Serie A,24,1994,24.3,1266,1493,84.8,20682,6694,626,672,93.2,565,627,90.1,61,135,45.2,2,2.5,-0.5,29,75,24,7,81
Rafael Tolói,ITA,DF,Atalanta,Serie A,28,1990,29.0,1363,1654,82.4,27185,10122,465,523,88.9,705,783,90.0,180,304,59.2,6,1.8,+4.2,15,152,16,0,148
Raúl de Tomás,ESP,FW,Espanyol,La Liga,24,1994,11.9,214,271,79.0,3797,674,117,134,87.3,67,84,79.8,25,41,61.0,0,0.4,-0.4,6,13,7,1,14
Takehiro Tomiyasu,JPN,DF,Bologna,Serie A,20,1998,28.1,1367,1644,83.2,24691,10129,583,635,91.8,625,718,87.0,140,235,59.6,3,1.1,+1.9,14,139,14,4,151
James Tomkins,ENG,DF,Crystal Palace,Premier League,30,1989,17.6,505,626,80.7,11923,3447,111,126,88.1,265,290,91.4,123,196,62.8,1,0.1,+0.9,2,21,1,0,15
Fikayo Tomori,ENG,DF,Chelsea,Premier League,21,1997,14.3,981,1098,89.3,21077,5867,248,265,93.6,573,606,94.6,156,212,73.6,0,0.2,-0.2,4,57,4,0,37
Nenad Tomović,SRB,DF,SPAL,Serie A,31,1987,19.5,788,933,84.5,14529,5899,332,358,92.7,364,407,89.4,83,145,57.2,1,0.3,+0.7,9,51,8,2,44
Sandro Tonali,ITA,MF,Brescia,Serie A,19,2000,33.5,1137,1582,71.9,25116,8474,375,450,83.3,479,587,81.6,269,488,55.1,7,5.4,+1.6,65,139,26,7,161
Lorenzo Tonelli,ITA,DF,Sampdoria,Serie A,29,1990,7.8,307,368,83.4,7045,2456,78,79,98.7,167,186,89.8,59,97,60.8,0,0.0,0.0,0,26,1,0,25
Toño,ESP,DF,Levante,La Liga,29,1989,17.7,738,914,80.7,12869,5223,377,401,94.0,279,324,86.1,71,148,48.0,2,1.6,+0.4,18,51,22,10,61
Ömer Toprak,TUR,DF,Werder Bremen,Bundesliga,30,1989,7.9,421,473,89.0,8678,2665,138,149,92.6,220,233,94.4,61,86,70.9,0,0.0,0.0,0,22,3,2,26
Ernesto Torregrossa,ITA,FW,Brescia,Serie A,27,1992,20.5,332,507,65.5,4961,1110,190,256,74.2,89,142,62.7,32,54,59.3,3,2.7,+0.3,20,16,17,0,37
Lucas Torreira,URU,MF,Arsenal,Premier League,23,1996,16.8,793,906,87.5,15698,3306,261,288,90.6,401,441,90.9,122,151,80.8,1,1.1,-0.1,14,44,5,0,57
Ferrán Torres,ESP,MF,Valencia,La Liga,19,2000,25.0,541,751,72.0,9120,2936,287,325,88.3,198,275,72.0,48,115,41.7,5,4.2,+0.8,27,32,41,15,71
Óliver Torres,ESP,MF,Sevilla,La Liga,24,1994,17.7,810,994,81.5,16212,4066,350,391,89.5,302,356,84.8,138,199,69.3,3,2.1,+0.9,17,95,26,4,89
Pau Torres,ESP,DF,Villarreal,La Liga,22,1997,33.0,1724,1998,86.3,41899,13172,411,443,92.8,826,899,91.9,476,628,75.8,1,1.6,-0.6,8,102,4,0,91
Roberto Torres,ESP,MF,Osasuna,La Liga,30,1989,30.2,722,1118,64.6,13887,5056,314,399,78.7,272,387,70.3,114,259,44.0,8,5.8,+2.2,46,76,37,16,116
Lucas Torró,ESP,MF,Eint Frankfurt,Bundesliga,25,1994,3.7,150,174,86.2,2748,803,66,74,89.2,62,70,88.6,19,25,76.0,0,0.0,0.0,1,22,1,0,14
Jordan Torunarigha,GER,DF,Hertha BSC,Bundesliga,21,1997,16.2,699,813,86.0,17240,4602,110,129,85.3,391,424,92.2,190,245,77.6,1,0.4,+0.6,5,38,2,0,38
Cenk Tosun,TUR,FW,Crystal Palace,Premier League,28,1991,2.0,29,47,61.7,462,137,19,25,76.0,6,14,42.9,4,6,66.7,0,0.0,0.0,0,3,2,0,3
Cenk Tosun,TUR,FW,Everton,Premier League,28,1991,3.2,42,62,67.7,569,120,27,35,77.1,12,16,75.0,2,8,25.0,0,0.1,-0.1,4,2,3,0,5
Abdoulaye Touré,FRA,MF,Nantes,Ligue 1,25,1994,24.7,1135,1339,84.8,21164,4194,472,542,87.1,493,563,87.6,147,189,77.8,0,0.8,-0.8,17,116,9,2,97
Almamy Touré,MLI,DF,Eint Frankfurt,Bundesliga,23,1996,16.6,493,704,70.0,9150,4150,201,246,81.7,232,312,74.4,54,121,44.6,3,2.0,+1.0,21,47,20,12,71
Lucas Tousart,FRA,MF,Lyon,Ligue 1,22,1997,19.6,802,946,84.8,16085,3032,275,318,86.5,385,426,90.4,122,161,75.8,2,0.6,+1.4,11,64,7,4,62
Andros Townsend,ENG,MF,Crystal Palace,Premier League,28,1991,14.4,325,460,70.7,5293,1866,179,206,86.9,104,137,75.9,33,87,37.9,1,2.0,-1.0,13,23,24,12,37
Aleksandar Trajkovski,MKD,MF,Mallorca,La Liga,26,1992,3.7,121,167,72.5,2608,536,48,61,78.7,37,43,86.0,31,52,59.6,0,1.2,-1.2,14,7,4,1,7
Adama Traoré,ESP,FW,Wolves,Premier League,23,1996,28.9,621,942,65.9,10788,2803,316,407,77.6,225,335,67.2,69,135,51.1,9,6.7,+2.3,50,45,45,32,64
Adama Traoré,MLI,FW,Metz,Ligue 1,24,1995,11.2,399,493,80.9,7079,2066,190,222,85.6,140,167,83.8,56,87,64.4,4,4.0,0.0,34,40,14,1,47
Adama Traoré,MLI,MF,Monaco,Ligue 1,24,1995,0.3,10,12,83.3,203,21,3,3,100.0,6,7,85.7,1,2,50.0,0,0.0,0.0,0,0,0,0,0
Bertrand Traoré,BFA,FW,Lyon,Ligue 1,23,1995,13.9,434,581,74.7,8022,2714,205,236,86.9,155,206,75.2,64,118,54.2,3,2.4,+0.6,26,24,23,9,54
Charles Traore,MLI,DF,Nantes,Ligue 1,27,1992,19.3,803,1078,74.5,14577,6474,345,395,87.3,370,483,76.6,81,169,47.9,1,0.2,+0.8,7,78,14,3,77
Hamari Traoré,MLI,DF,Rennes,Ligue 1,27,1992,26.8,1249,1544,80.9,23451,9666,505,566,89.2,586,679,86.3,145,247,58.7,5,2.1,+2.9,34,79,34,15,131
Ibrahima Traoré,GUI,FW,M'Gladbach,Bundesliga,31,1988,1.7,45,60,75.0,786,265,18,23,78.3,23,28,82.1,3,6,50.0,1,0.7,+0.3,4,3,5,0,11
Ismaël Traoré,CIV,DF,Angers,Ligue 1,32,1986,22.8,877,1027,85.4,19036,6875,199,222,89.6,541,576,93.9,128,210,61.0,0,0.1,-0.1,3,41,4,0,41
Kevin Trapp,GER,GK,Eint Frankfurt,Bundesliga,29,1990,22.0,701,939,74.7,21109,13841,133,135,98.5,306,308,99.4,259,493,52.5,0,0.0,0.0,0,18,0,0,1
Miguel Trauco,PER,DF,Saint-Étienne,Ligue 1,26,1992,16.4,646,841,76.8,11694,4769,306,343,89.2,263,325,80.9,67,134,50.0,2,0.9,+1.1,10,47,13,4,61
Mark Travers,IRL,GK,Bournemouth,Premier League,20,1999,1.0,23,32,71.9,692,479,6,6,100.0,8,9,88.9,9,17,52.9,0,0.0,0.0,0,0,0,0,0
Luca Tremolada,ITA,MF,Brescia,Serie A,27,1991,0.2,4,6,66.7,97,16,1,2,50.0,1,1,100.0,2,3,66.7,0,0.0,0.0,0,0,0,0,0
Trézéguet,EGY,FW,Aston Villa,Premier League,24,1994,21.7,295,445,66.3,4745,1287,162,197,82.2,102,148,68.9,23,70,32.9,1,0.8,+0.2,18,15,12,7,33
Manu Trigueros,ESP,MF,Villarreal,La Liga,27,1991,17.2,784,918,85.4,14869,4324,305,343,88.9,366,402,91.0,98,140,70.0,4,3.8,+0.2,31,103,19,0,88
Christopher Trimmel,AUT,DF,Union Berlin,Bundesliga,32,1987,31.8,1069,1549,69.0,21774,9531,425,475,89.5,420,528,79.5,209,481,43.5,8,4.6,+3.4,64,55,23,16,85
Alessandro Tripaldelli,ITA,DF,Sassuolo,Serie A,20,1999,1.5,57,69,82.6,848,445,34,37,91.9,21,27,77.8,1,2,50.0,0,0.0,0.0,0,3,0,0,4
Kieran Trippier,ENG,DF,Atlético Madrid,La Liga,28,1990,22.0,938,1309,71.7,17623,8474,415,468,88.7,392,493,79.5,117,300,39.0,4,3.5,+0.5,42,62,52,12,126
William Troost-Ekong,NGA,DF,Udinese,Serie A,25,1993,28.6,860,1047,82.1,20778,7283,162,187,86.6,501,552,90.8,196,296,66.2,0,0.1,-0.1,2,58,3,0,48
Leandro Trossard,BEL,FW,Brighton,Premier League,24,1994,22.3,567,795,71.3,10971,3577,242,310,78.1,237,309,76.7,82,138,59.4,3,4.0,-1.0,38,45,30,8,102
Tom Trybull,GER,MF,Norwich City,Premier League,26,1993,12.6,551,597,92.3,9691,2559,261,272,96.0,239,257,93.0,45,56,80.4,0,0.1,-0.1,2,40,0,0,25
Axel Tuanzebe,ENG,DF,Manchester Utd,Premier League,21,1997,2.1,127,141,90.1,2333,660,54,58,93.1,55,59,93.2,17,21,81.0,0,0.0,0.0,0,8,0,0,5
