Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Dribbles Succ,Dribbles Att,Dribbles Succ%,Dribbles #Pl,Dribbles Megs,Carries Carries,Carries TotDist,Carries PrgDist,Carries Prog,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Targ,Receiving Rec,Receiving Rec%,Receiving Prog
Romain Perraud,FRA,DF,Brest,Ligue 1,21,1997,18.6,1398,69,502,642,358,20,1131,14,31,45.2,18,3,841,4179,2407,80,38,4,24,22,860,777,90.3,29
Loïc Perrin,FRA,DF,Saint-Étienne,Ligue 1,33,1985,19.0,1258,148,760,563,19,8,1220,4,4,100.0,4,0,796,3972,2270,45,2,0,1,4,816,797,97.7,5
Lucas Perrin,FRA,DF,Marseille,Ligue 1,20,1998,4.0,306,41,200,118,7,4,295,2,3,66.7,2,0,195,1023,532,4,0,0,0,2,220,217,98.6,2
Pavao Pervan,AUT,GK,Wolfsburg,Bundesliga,31,1987,8.0,286,252,286,0,0,0,210,0,0,,0,0,142,623,307,0,0,0,0,0,120,119,99.2,0
Matteo Pessina,ITA,MF,Hellas Verona,Serie A,22,1997,27.7,1663,62,281,988,498,87,1615,29,49,59.2,29,1,1123,5901,2867,126,43,6,51,33,1450,1163,80.2,178
Andrea Petagna,ITA,FW,SPAL,Serie A,24,1995,33.7,1320,37,130,602,690,165,1261,57,90,63.3,60,3,1025,6127,2313,146,41,25,85,82,1582,1058,66.9,333
Nils Petersen,GER,FW,Freiburg,Bundesliga,30,1988,27.1,818,63,157,335,353,118,805,9,19,47.4,10,2,372,1213,468,24,7,8,61,23,994,523,52.6,192
Danijel Petković,MNE,GK,Angers,Ligue 1,26,1993,2.0,60,54,60,0,0,0,33,0,0,,0,0,19,110,63,0,0,0,0,0,10,10,100.0,0
Denis Petrić,SRB,GK,Nantes,Ligue 1,31,1988,1.0,25,23,25,0,0,0,11,0,0,,0,0,3,36,25,0,0,0,0,0,2,1,50.0,0
Jacopo Petriccione,ITA,MF,Lecce,Serie A,24,1995,23.8,1460,73,410,774,377,17,1352,16,28,57.1,20,0,994,5515,3091,113,30,4,9,25,1066,1012,94.9,57
Germán Pezzella,ARG,DF,Fiorentina,Serie A,28,1991,31.4,1525,215,854,664,81,59,1484,2,3,66.7,3,0,832,4276,1697,20,3,0,3,5,905,882,97.5,29
Giuseppe Pezzella,ITA,DF,Parma,Serie A,21,1997,10.5,611,38,196,293,161,12,511,11,18,61.1,12,1,365,2225,1422,59,22,3,9,10,382,349,91.4,25
Giuseppe Pezzella,ITA,DF,Udinese,Serie A,21,1997,0.9,55,2,14,26,19,1,47,1,1,100.0,1,0,37,163,121,7,2,0,1,1,37,36,97.3,4
Rayan Philippe,FRA,FW,Dijon,Ligue 1,18,2000,0.3,10,1,1,4,5,1,10,0,0,,0,0,6,37,16,1,0,0,0,0,8,5,62.5,2
Romain Philippoteaux,FRA,FW,Nîmes,Ligue 1,31,1988,22.2,849,12,116,398,421,43,805,28,66,42.4,36,5,609,3709,2435,131,43,11,27,28,764,555,72.6,102
Krzysztof Piątek,POL,FW,Milan,Serie A,24,1995,13.1,402,11,22,179,223,74,388,15,20,75.0,18,1,254,929,390,22,8,8,34,26,636,312,49.1,89
Krzysztof Piątek,POL,FW,Hertha BSC,Bundesliga,24,1995,10.1,333,5,26,156,162,47,313,11,16,68.8,11,0,219,1004,365,21,6,6,24,23,496,244,49.2,116
Pablo Piatti,ARG,DF,Espanyol,La Liga,30,1989,0.6,43,0,3,21,23,5,38,0,0,,0,0,27,182,107,5,1,1,4,0,38,25,65.8,5
Cristiano Piccini,ITA,DF,Valencia,La Liga,26,1992,0.8,63,6,21,31,19,1,58,3,4,75.0,3,0,39,292,176,5,5,0,1,1,38,37,97.4,1
Stefano Piccinini,ITA,DF,Sassuolo,Serie A,16,2002,0.1,22,0,11,8,4,0,19,0,0,,0,0,16,101,74,1,0,0,0,0,16,15,93.8,0
Roberto Piccoli,ITA,FW,Atalanta,Serie A,18,2001,0.2,9,0,0,6,4,1,8,0,0,,0,0,5,31,6,1,0,0,0,0,15,7,46.7,4
Jordan Pickford,ENG,GK,Everton,Premier League,25,1994,38.0,1456,1266,1438,19,0,0,1042,0,1,0.0,0,0,723,3880,2090,0,0,0,0,0,636,634,99.7,0
Jérémy Pied,FRA,DF,Lille,Ligue 1,30,1989,5.0,395,18,99,217,102,3,329,6,11,54.5,7,1,226,1113,637,30,8,1,2,3,236,217,91.9,8
Ronaël Pierre-Gabriel,FRA,DF,Mainz 05,Bundesliga,21,1998,6.4,357,29,143,173,55,3,297,10,10,100.0,10,0,193,784,454,16,5,1,3,4,181,175,96.7,4
Brandon Pierrick,ENG,DF,Crystal Palace,Premier League,17,2001,0.2,16,1,3,3,11,2,16,2,3,66.7,2,0,13,36,22,1,0,0,2,1,11,8,72.7,2
Erik Pieters,NED,DF,Burnley,Premier League,30,1988,20.9,1211,78,321,630,319,20,1028,4,13,30.8,6,2,590,2685,1526,65,32,3,15,14,643,590,91.8,26
Tomás Pina Isla,ESP,MF,Alavés,La Liga,31,1987,14.9,671,42,179,438,76,4,662,9,10,90.0,10,0,376,1495,526,16,5,0,4,9,401,361,90.0,8
Andrea Pinamonti,ITA,FW,Genoa,Serie A,20,1999,24.8,939,22,67,469,444,128,884,21,44,47.7,21,0,564,2332,848,54,18,14,58,58,1145,672,58.7,271
Simone Pinna,ITA,DF,Cagliari,Serie A,21,1997,1.0,90,5,24,51,21,0,82,0,1,0.0,0,0,63,346,239,8,3,0,0,0,59,59,100.0,0
Carlo Pinsoglio,ITA,GK,Juventus,Serie A,29,1990,0.2,3,2,3,0,0,0,1,0,0,,0,0,1,0,0,0,0,0,0,0,1,1,100.0,0
Pipa,ESP,DF,Espanyol,La Liga,21,1998,5.3,283,16,97,116,91,5,235,4,9,44.4,5,0,141,1033,648,30,10,5,8,3,152,132,86.8,14
Gerard Piqué,ESP,DF,Barcelona,La Liga,32,1987,34.4,2996,428,1407,1708,93,28,2891,9,9,100.0,9,0,2084,13261,7918,198,22,0,9,7,2211,2171,98.2,21
Lorenzo Pirola,ITA,DF,Inter,Serie A,17,2002,0.1,9,0,4,6,0,0,9,0,0,,0,0,8,33,13,0,0,0,0,0,8,8,100.0,0
Fabio Pisacane,ITA,DF,Cagliari,Serie A,33,1986,27.1,1363,269,869,509,63,10,1328,3,4,75.0,3,0,864,5229,2300,37,10,0,8,12,839,826,98.5,8
Łukasz Piszczek,POL,DF,Dortmund,Bundesliga,34,1985,23.4,2192,108,863,1172,291,20,2077,13,23,56.5,15,1,1513,7477,3700,122,29,3,15,6,1674,1624,97.0,25
Claudio Pizarro,PER,FW,Werder Bremen,Bundesliga,40,1978,2.6,124,2,12,58,61,21,120,3,5,60.0,3,0,87,403,160,7,2,0,11,7,148,84,56.8,31
Miralem Pjanić,BIH,MF,Juventus,Serie A,29,1990,25.3,2220,88,419,1366,523,15,2035,16,22,72.7,16,0,1367,5263,2545,113,34,3,16,15,1674,1602,95.7,29
Óscar Plano,ESP,MF,Valladolid,La Liga,28,1991,27.8,1073,36,219,566,355,53,1056,11,22,50.0,11,1,683,3734,1799,85,31,6,44,26,886,656,74.0,135
Marvin Plattenhardt,GER,DF,Hertha BSC,Bundesliga,27,1992,15.5,902,59,335,413,209,3,693,5,8,62.5,5,0,456,2168,1281,43,19,1,12,11,471,423,89.8,10
Alassane Pléa,FRA,FW,M'Gladbach,Bundesliga,26,1993,23.8,1031,11,68,499,533,136,989,48,77,62.3,49,1,782,3677,1914,119,27,27,55,50,1246,801,64.3,269
Thomas Pledl,GER,DF,Düsseldorf,Bundesliga,25,1994,1.0,55,1,9,21,28,5,53,2,3,66.7,2,0,38,217,103,6,1,1,3,2,53,33,62.3,17
Daniel Podence,POR,FW,Wolves,Premier League,23,1995,3.2,153,2,15,69,84,16,150,9,13,69.2,10,0,113,713,448,25,9,1,3,8,159,117,73.6,32
Paul Pogba,FRA,MF,Manchester Utd,Premier League,26,1993,13.4,1178,34,211,755,287,29,1151,22,35,62.9,25,1,896,3583,1832,73,23,7,13,26,952,908,95.4,49
Joel Pohjanpalo,FIN,MF,Leverkusen,Bundesliga,24,1994,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0
Andrea Poli,ITA,MF,Bologna,Serie A,29,1989,21.3,1256,36,227,776,319,28,1221,20,27,74.1,22,0,930,3959,1762,87,31,4,16,17,965,879,91.1,31
Matteo Politano,ITA,FW,Inter,Serie A,25,1993,2.9,167,1,11,49,123,21,150,8,13,61.5,8,0,125,1117,746,37,12,9,5,10,156,121,77.6,36
Matteo Politano,ITA,FW,Napoli,Serie A,25,1993,8.3,460,1,40,145,302,38,429,17,24,70.8,18,0,379,2435,1401,77,14,14,13,17,423,357,84.4,50
Sebastian Polter,GER,FW,Union Berlin,Bundesliga,28,1991,3.7,131,0,7,49,80,25,127,3,3,100.0,3,0,74,165,82,7,1,4,17,6,199,100,50.3,49
Marin Pongračić,CRO,DF,Wolfsburg,Bundesliga,21,1997,10.3,683,62,355,384,17,5,661,9,12,75.0,10,0,445,3279,1935,36,5,0,2,3,428,423,98.8,3
Pere Pons,ESP,MF,Alavés,La Liga,26,1993,12.1,509,17,111,321,104,15,498,4,15,26.7,7,0,304,1408,619,35,10,3,24,16,363,309,85.1,32
Nick Pope,ENG,GK,Burnley,Premier League,27,1992,38.0,1283,1067,1252,29,2,1,828,0,0,,0,0,540,3474,2364,0,0,0,0,0,379,378,99.7,1
Pedro Porro,ESP,DF,Valladolid,La Liga,19,1999,8.2,457,28,155,221,108,4,368,10,20,50.0,12,1,262,1331,828,42,15,2,5,12,269,238,88.5,18
Francisco Portillo,ESP,MF,Getafe,La Liga,29,1990,4.2,211,4,20,116,93,8,208,9,11,81.8,9,0,164,757,342,21,9,1,10,6,193,149,77.2,22
Portu,ESP,FW,Real Sociedad,La Liga,27,1992,26.6,926,15,103,365,526,135,868,10,25,40.0,10,0,587,3140,1936,112,39,19,51,35,1064,628,59.0,221
Stefan Posch,AUT,DF,Hoffenheim,Bundesliga,22,1997,25.6,1857,204,902,903,180,29,1715,10,14,71.4,11,0,1088,6415,3111,90,19,1,13,15,1156,1123,97.1,24
Sergio Postigo,ESP,DF,Levante,La Liga,30,1988,26.4,1296,247,749,581,42,11,1239,5,9,55.6,5,0,699,4315,2726,59,10,0,5,5,757,740,97.8,3
Florent Poulolo,MTQ,MF,Getafe,La Liga,22,1997,0.0,1,1,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0
Yussuf Poulsen,DEN,FW,RB Leipzig,Bundesliga,25,1994,13.6,548,15,39,270,265,79,525,13,25,52.0,13,0,344,1373,667,37,11,4,63,31,716,399,55.7,166
Maxime Poundjé,FRA,DF,Bordeaux,Ligue 1,26,1992,0.0,5,0,1,3,1,0,3,0,0,,0,0,3,9,2,0,0,0,0,0,4,3,75.0,0
Darío Poveda,ESP,FW,Atlético Madrid,La Liga,22,1997,0.1,6,0,0,3,3,1,6,0,0,,0,0,4,5,2,0,0,0,1,0,8,6,75.0,1
Alejandro Pozo Pozo,ESP,DF,Mallorca,La Liga,20,1999,16.6,1013,50,302,454,325,12,850,14,29,48.3,16,0,595,3177,1921,94,31,4,12,13,636,572,89.9,27
Alejandro Pozo Pozo,ESP,FW,Sevilla,La Liga,20,1999,0.4,23,0,3,9,12,3,23,0,2,0.0,0,0,17,64,45,4,0,1,4,1,20,17,85.0,6
Percy Prado,PER,DF,Nantes,Ligue 1,23,1996,2.1,124,10,55,63,11,0,98,0,0,,0,0,58,183,91,2,1,0,1,2,65,61,93.8,1
Dennis Praet,BEL,MF,Leicester City,Premier League,25,1994,12.6,695,26,162,362,216,22,689,16,32,50.0,18,0,461,2096,1093,43,11,1,29,13,537,455,84.7,45
Abdón Prats,ESP,FW,Mallorca,La Liga,26,1992,3.1,114,0,4,57,57,22,108,2,5,40.0,2,0,70,204,73,5,2,1,16,5,173,89,51.4,30
Sanjin Prcić,BIH,MF,Strasbourg,Ligue 1,25,1993,0.9,67,0,12,51,7,2,63,1,2,50.0,2,0,47,238,137,2,0,0,2,1,46,46,100.0,3
Nicolas de Préville,FRA,MF,Bordeaux,Ligue 1,28,1991,22.2,1331,22,117,797,549,64,1191,34,73,46.6,43,3,922,5588,2965,145,59,13,66,84,1217,954,78.4,192
Sebastian Prödl,AUT,DF,Watford,Premier League,32,1987,0.6,16,3,8,6,2,2,16,0,0,,0,0,5,6,0,0,0,0,0,0,7,7,100.0,2
Kai Pröger,GER,MF,Paderborn 07,Bundesliga,27,1992,23.1,980,24,192,367,503,80,828,66,112,58.9,71,9,646,4069,2361,106,27,27,63,50,742,527,71.0,102
Grischa Prömel,GER,MF,Union Berlin,Bundesliga,24,1995,10.3,465,18,113,286,96,7,455,8,14,57.1,8,1,277,1458,709,24,10,2,17,9,335,273,81.5,32
Davy Pröpper,NED,MF,Brighton,Premier League,27,1991,31.4,2097,73,537,1262,455,29,2076,39,64,60.9,40,2,1516,8532,3962,168,54,8,32,35,1601,1498,93.6,55
Antonio Puertas,ESP,FW,Granada,La Liga,27,1992,28.5,1103,33,141,553,499,97,1079,54,92,58.7,63,2,790,4126,2173,117,37,18,70,52,1137,779,68.5,210
Riqui Puig,ESP,MF,Barcelona,La Liga,19,1999,5.7,481,1,37,270,206,9,474,14,16,87.5,15,0,390,2079,925,44,17,1,9,4,452,414,91.6,39
Teemu Pukki,FIN,FW,Norwich City,Premier League,29,1990,32.1,794,14,70,316,453,177,725,27,46,58.7,28,6,507,2622,1433,91,21,37,50,37,1143,531,46.5,240
Erick Pulgar,CHI,MF,Fiorentina,Serie A,25,1994,32.8,2067,93,431,1126,589,23,1742,12,20,60.0,14,0,1110,4666,2073,84,23,2,19,27,1215,1117,91.9,60
Christian Pulisic,USA,FW,Chelsea,Premier League,20,1998,19.1,1026,6,100,463,567,141,1019,51,101,50.5,57,3,848,5134,3256,191,54,39,49,65,1122,836,74.5,197
Ignacio Pussetto,ARG,FW,Watford,Premier League,23,1995,0.8,58,3,22,25,13,1,54,1,5,20.0,2,0,27,77,26,1,0,0,2,5,29,22,75.9,3
Ignacio Pussetto,ARG,FW,Udinese,Serie A,23,1995,3.8,198,7,36,93,90,21,184,9,15,60.0,10,0,125,635,403,22,11,5,10,12,186,128,68.8,31
Fabio Quagliarella,ITA,FW,Sampdoria,Serie A,36,1983,25.3,836,20,68,363,447,163,772,13,29,44.8,14,1,535,2045,832,36,19,6,58,26,1014,602,59.4,244
Robin Quaison,SWE,FW,Mainz 05,Bundesliga,25,1993,28.9,900,11,117,431,416,100,868,41,62,66.1,43,0,648,3091,1471,88,33,14,48,56,1025,599,58.4,199
Domingos Quina,POR,MF,Watford,Premier League,19,1999,0.2,19,0,6,10,4,0,19,1,2,50.0,1,0,14,49,21,2,0,0,1,2,18,11,61.1,0
Quini,ESP,DF,Granada,La Liga,29,1989,8.0,395,19,121,188,116,5,330,6,11,54.5,6,0,228,1287,653,30,13,1,9,9,203,181,89.2,11
Xavi Quintillà,ESP,DF,Villarreal,La Liga,22,1996,17.5,1171,67,362,550,325,7,997,4,6,66.7,4,0,682,2623,1505,67,20,2,9,3,796,751,94.3,23
Quique,ESP,FW,Eibar,La Liga,29,1990,5.4,192,3,20,93,90,13,184,3,4,75.0,3,0,95,404,187,9,3,3,21,8,315,145,46.0,45
Adrien Rabiot,FRA,MF,Juventus,Serie A,24,1995,21.2,1397,44,231,805,477,44,1381,37,48,77.1,37,2,1047,6151,3084,119,44,11,27,28,1176,1046,88.9,93
Nemanja Radoja,SRB,MF,Levante,La Liga,26,1993,22.1,1159,60,347,781,97,8,1144,30,40,75.0,30,0,807,4220,1685,60,12,1,15,23,818,763,93.3,30
Nemanja Radonjić,SRB,FW,Marseille,Ligue 1,23,1996,9.8,524,6,59,221,308,57,516,33,60,55.0,35,2,439,2785,1965,102,30,18,37,32,556,422,75.9,95
Ivan Radovanović,SRB,MF,Genoa,Serie A,30,1988,14.6,951,65,307,576,127,6,924,7,9,77.8,8,0,619,3001,1462,62,13,2,2,9,672,638,94.9,15
Ionuț Radu,ROU,GK,Genoa,Serie A,22,1997,17.0,694,644,693,4,0,0,504,1,1,100.0,1,0,354,1553,817,0,0,0,0,0,354,353,99.7,0
Ștefan Radu,ROU,DF,Lazio,Serie A,32,1986,25.6,1597,165,655,851,236,6,1543,15,19,78.9,16,0,1075,6267,3952,131,49,1,3,3,1089,1070,98.3,19
Boris Radunović,SRB,GK,Hellas Verona,Serie A,23,1996,3.0,64,54,64,0,0,0,47,0,0,,0,0,30,207,116,0,0,0,0,0,24,24,100.0,0
Rafael,BRA,DF,Lyon,Ligue 1,29,1990,7.8,553,18,153,313,121,10,487,11,20,55.0,15,0,344,1310,690,33,12,1,15,9,354,331,93.5,15
Rafael,BRA,GK,Cagliari,Serie A,37,1982,5.0,160,153,160,0,0,0,94,0,0,,0,0,66,383,267,0,0,0,0,0,57,57,100.0,0
Raffael,BRA,MF,M'Gladbach,Bundesliga,34,1985,0.7,65,0,2,40,27,5,60,4,4,100.0,4,0,47,216,78,5,2,0,1,2,57,42,73.7,8
Rafinha,BRA,FW,Barcelona,La Liga,26,1993,2.1,201,2,11,98,112,12,193,5,11,45.5,5,0,165,913,481,32,11,3,6,5,187,167,89.3,18
Rafinha,BRA,MF,Celta Vigo,La Liga,26,1993,23.5,1686,43,335,966,503,53,1655,56,74,75.7,57,2,1319,6790,3842,214,52,8,48,52,1360,1199,88.2,76
Daniele Ragatzu,ITA,MF,Cagliari,Serie A,27,1991,3.5,214,6,23,93,115,19,205,11,17,64.7,12,1,164,1017,474,29,8,4,6,7,192,166,86.5,43
Baba Rahman,GHA,DF,Mallorca,La Liga,25,1994,1.2,74,5,21,34,25,1,56,0,1,0.0,0,0,33,273,181,9,5,0,1,1,32,30,93.8,1
Antonio Raillo,ESP,DF,Mallorca,La Liga,27,1991,30.8,1408,262,896,559,46,21,1352,2,2,100.0,2,0,790,5520,2858,49,7,0,4,1,866,834,96.3,18
Predrag Rajković,SRB,GK,Reims,Ligue 1,23,1995,27.0,1066,830,1053,27,0,0,782,0,0,,0,0,570,3371,2050,0,0,0,2,0,498,498,100.0,0
Ivan Rakitić,CRO,MF,Barcelona,La Liga,31,1988,17.7,1657,48,303,963,479,32,1590,8,17,47.1,10,2,1170,4741,2326,104,34,3,12,14,1414,1317,93.1,61
Benito Raman,BEL,FW,Schalke 04,Bundesliga,24,1994,17.8,517,6,62,220,270,74,482,19,40,47.5,20,2,363,2047,1016,61,16,17,42,29,657,331,50.4,115
Gastón Ramírez,URU,MF,Sampdoria,Serie A,28,1990,15.5,883,12,122,406,439,50,782,40,66,60.6,42,4,570,3309,1838,95,34,6,37,39,793,599,75.5,119
Sandro Ramírez,ESP,FW,Valladolid,La Liga,24,1995,14.5,559,3,44,286,262,48,517,22,44,50.0,22,1,415,2155,996,54,9,7,29,19,640,400,62.5,130
Iván Ramis,ESP,DF,Eibar,La Liga,34,1984,5.1,269,24,89,181,7,5,256,3,3,100.0,3,0,136,677,266,12,0,0,2,1,131,126,96.2,4
Adrián Ramos,COL,FW,Granada,La Liga,33,1986,2.5,107,1,2,44,63,13,104,0,1,0.0,0,0,47,201,80,7,1,0,8,3,145,83,57.2,30
Sergio Ramos,ESP,DF,Real Madrid,La Liga,33,1986,33.5,2428,309,1212,1217,112,53,2363,11,13,84.6,12,0,1532,7765,4084,78,9,1,8,3,1813,1735,95.7,27
Aaron Ramsdale,ENG,GK,Bournemouth,Premier League,21,1998,37.0,1245,1122,1232,14,0,0,826,0,0,,0,0,544,3093,1772,0,0,0,0,0,410,406,99.0,0
Aaron Ramsey,WAL,MF,Juventus,Serie A,28,1990,11.7,904,15,105,442,401,61,887,16,23,69.6,16,0,632,2552,1193,58,20,6,27,17,850,719,84.6,106
Darren Randolph,IRL,GK,West Ham,Premier League,32,1987,2.0,47,42,47,0,0,0,29,0,0,,0,0,16,128,100,0,0,0,0,0,11,11,100.0,0
Luca Ranieri,ITA,DF,Fiorentina,Serie A,20,1999,2.6,186,14,75,102,22,3,172,4,5,80.0,4,0,121,681,470,17,3,0,0,0,127,122,96.1,3
Andrea Ranocchia,ITA,DF,Inter,Serie A,31,1988,5.8,408,63,239,191,10,6,399,1,1,100.0,1,0,234,1633,1090,19,2,0,0,1,281,275,97.9,3
Raphinha,BRA,MF,Rennes,Ligue 1,22,1996,18.8,971,18,113,482,455,77,879,58,110,52.7,64,8,705,3884,2453,120,36,24,36,43,845,636,75.3,148
Tobias Raschl,GER,MF,Dortmund,Bundesliga,19,2000,0.3,17,1,3,9,6,0,17,0,0,,0,0,12,58,21,2,1,0,0,1,12,12,100.0,0
Marcus Rashford,ENG,FW,Manchester Utd,Premier League,21,1997,29.4,1378,20,91,559,853,163,1332,72,132,54.5,77,13,1019,5011,3293,165,55,31,71,48,1557,1103,70.8,264
Milot Rashica,KVX,FW,Werder Bremen,Bundesliga,23,1996,25.2,1068,15,133,466,571,83,976,65,106,61.3,68,1,804,4559,2680,141,42,33,62,69,1081,712,65.9,216
Giacomo Raspadori,ITA,MF,Sassuolo,Serie A,19,2000,2.9,161,0,22,71,80,16,158,5,8,62.5,5,1,126,572,305,13,5,3,9,7,161,127,78.9,19
Raúl,ESP,FW,Betis,La Liga,18,2000,0.2,8,0,2,3,3,0,7,0,1,0.0,1,0,4,8,0,0,0,0,0,0,16,5,31.3,0
Ante Rebić,CRO,FW,Eint Frankfurt,Bundesliga,25,1993,1.0,31,0,0,10,23,7,29,1,2,50.0,1,0,26,143,109,5,2,3,4,3,47,25,53.2,17
Ante Rebić,CRO,FW,Milan,Serie A,25,1993,15.5,649,17,59,219,415,123,631,33,56,58.9,36,2,481,2338,1454,88,25,33,49,28,647,484,74.8,173
Arkadiusz Reca,POL,DF,SPAL,Serie A,24,1995,21.4,1193,73,353,549,387,50,1009,30,57,52.6,34,0,741,5056,3197,145,46,14,24,23,784,693,88.4,64
Recio,ESP,MF,Leganés,La Liga,28,1991,17.4,1049,27,186,683,236,15,1009,14,25,56.0,18,0,736,3515,1267,57,17,1,15,18,785,721,91.8,32
Daishawn Redan,NED,FW,Hertha BSC,Bundesliga,18,2001,0.2,9,0,1,6,6,1,9,1,2,50.0,2,0,8,44,30,3,3,0,0,0,9,7,77.8,1
Nathan Redmond,ENG,MF,Southampton,Premier League,25,1994,30.7,1443,28,187,670,726,122,1424,90,146,61.6,98,5,1159,7269,4139,205,72,47,56,58,1430,1011,70.7,183
Fabian Reese,GER,FW,Schalke 04,Bundesliga,21,1997,1.0,36,2,10,12,20,4,35,3,6,50.0,3,1,29,115,76,4,2,0,3,3,42,26,61.9,10
Vasco Regini,ITA,DF,Sampdoria,Serie A,28,1990,1.9,84,11,44,39,5,1,78,0,0,,0,0,41,354,227,4,3,0,1,0,39,36,92.3,1
Vasco Regini,ITA,DF,Parma,Serie A,28,1990,0.6,26,3,15,12,0,0,25,0,0,,0,0,14,60,40,0,0,0,0,0,20,20,100.0,0
Sergio Reguilón,ESP,DF,Sevilla,La Liga,22,1996,27.9,2137,84,577,1033,701,89,1885,41,70,58.6,48,1,1406,7975,5077,203,81,20,36,28,1504,1385,92.1,133
Ken Reichel,GER,DF,Union Berlin,Bundesliga,32,1986,5.9,327,15,125,132,88,7,263,2,4,50.0,2,0,139,715,416,18,7,1,4,4,162,148,91.4,9
Manolo Reina,ESP,GK,Mallorca,La Liga,34,1985,36.0,1273,1143,1270,9,0,0,854,0,0,,0,0,594,4139,2675,0,0,0,0,0,449,446,99.3,0
Pepe Reina,ESP,GK,Milan,Serie A,36,1982,1.0,41,36,40,1,0,0,30,0,0,,0,0,18,141,85,0,0,0,0,0,16,16,100.0,0
Pepe Reina,ESP,GK,Aston Villa,Premier League,36,1982,12.0,427,373,422,6,0,0,288,0,0,,0,0,175,1003,557,0,0,0,1,0,176,175,99.4,0
Jeff Reine-Adélaïde,FRA,MF,Lyon,Ligue 1,21,1998,8.7,517,6,77,323,173,14,500,33,45,73.3,34,1,444,2529,1319,68,24,3,18,26,507,419,82.6,56
Jeff Reine-Adélaïde,FRA,MF,Angers,Ligue 1,21,1998,0.9,51,0,7,35,19,4,49,7,8,87.5,7,0,46,323,237,10,4,0,2,3,43,35,81.4,6
Karim Rekik,NED,DF,Hertha BSC,Bundesliga,24,1994,14.0,847,106,439,426,36,10,820,4,7,57.1,4,1,578,3119,1606,51,9,0,3,4,564,560,99.3,6
Álex Remiro,ESP,GK,Real Sociedad,La Liga,24,1995,25.0,975,861,970,6,1,1,745,1,1,100.0,1,0,547,2392,1101,0,0,0,0,0,520,519,99.8,0
Loïc Rémy,FRA,FW,Lille,Ligue 1,32,1987,10.7,324,8,18,141,186,46,311,16,23,69.6,16,1,228,1065,546,28,12,5,26,12,419,254,60.6,108
Panagiotis Retsos,GRE,DF,Leverkusen,Bundesliga,20,1998,1.3,110,5,33,72,11,0,102,1,1,100.0,1,0,73,342,211,6,1,0,0,1,74,74,100.0,0
Marco Reus,GER,MF,Dortmund,Bundesliga,30,1989,16.6,896,17,79,412,458,120,859,29,53,54.7,32,2,608,2605,1184,69,21,9,37,34,978,681,69.6,153
Elvis Rexhbeçaj,GER,MF,Köln,Bundesliga,21,1997,6.9,314,9,67,174,100,14,307,6,11,54.5,7,0,199,1140,647,25,11,1,13,6,263,204,77.6,24
Gio Reyna,USA,MF,Dortmund,Bundesliga,16,2002,3.9,280,4,33,163,106,14,277,19,26,73.1,20,1,231,1150,617,33,8,4,11,10,268,228,85.1,23
Baptiste Reynet,FRA,GK,Toulouse,Ligue 1,28,1990,22.6,912,739,896,24,3,1,612,0,0,,0,0,447,2436,1518,1,0,0,0,1,354,353,99.7,1
Nico Ribaudo,ESP,FW,Espanyol,La Liga,18,2001,2.0,99,0,9,53,47,5,98,5,10,50.0,5,0,87,504,314,16,6,1,2,5,99,73,73.7,12
Lucas Ribeiro,BRA,MF,Hoffenheim,Bundesliga,20,1999,0.7,36,5,16,19,3,1,34,2,4,50.0,2,0,23,97,57,2,0,0,0,2,24,21,87.5,1
Franck Ribéry,FRA,FW,Fiorentina,Serie A,36,1983,15.7,971,9,82,525,499,95,961,58,95,61.1,62,3,888,5740,3479,182,69,28,40,57,969,817,84.3,121
Davide Riccardi,ITA,DF,Lecce,Serie A,23,1996,0.2,4,0,3,1,0,0,4,0,0,,0,0,2,8,0,0,0,0,0,0,2,2,100.0,0
Declan Rice,ENG,MF,West Ham,Premier League,20,1999,38.0,2084,112,631,1308,303,29,2052,41,53,77.4,43,0,1366,8634,3671,127,55,6,19,28,1351,1267,93.8,34
Chris Richards,USA,DF,Bayern Munich,Bundesliga,19,2000,0.1,5,0,1,4,0,0,5,0,0,,0,0,2,13,0,0,0,0,0,0,4,4,100.0,0
Richarlison,BRA,FW,Everton,Premier League,22,1997,34.1,1375,53,178,586,726,181,1353,66,107,61.7,70,2,995,5815,3274,165,54,39,90,98,1507,938,62.2,307
Marco Richter,GER,MF,Augsburg,Bundesliga,21,1997,25.3,1017,22,167,488,442,63,988,49,112,43.8,59,4,760,3381,1724,83,25,13,82,67,937,667,71.2,140
Diego Rico,ESP,DF,Bournemouth,Premier League,26,1993,25.9,1825,97,642,770,489,13,1452,19,40,47.5,23,5,863,3576,1913,70,26,2,13,21,893,838,93.8,39
Sergio Rico,ESP,GK,Paris S-G,Ligue 1,25,1993,2.0,55,47,55,0,0,0,38,1,1,100.0,1,0,18,64,39,0,0,0,0,0,20,20,100.0,0
