Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Press,Pass Types Sw,Pass Types Crs,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Height Ground,Height Low,Height High,Body Parts Left,Body Parts Right,Body Parts Head,Body Parts TI,Body Parts Other,Outcomes Cmp,Outcomes Off,Outcomes Out,Outcomes Int,Outcomes Blocks
Hamed Junior Traorè,CIV,MF,Empoli,Serie A,18,2000,25.1,1012,976,36,9,11,193,43,17,6,0,1,0,783,89,140,175,781,19,20,6,794,7,21,23,30
Vinicius Júnior,BRA,FW,Real Madrid,La Liga,18,2000,9.7,315,309,6,0,2,99,6,26,2,0,0,0,230,53,32,43,260,3,3,5,229,0,5,14,21
Musa Juwara,GAM,FW,Chievo,Serie A,16,2001,0.1,6,6,0,0,0,2,0,0,0,0,0,0,3,2,1,5,0,1,0,0,4,0,0,0,0
Sory Kaba,GUI,FW,Dijon,Ligue 1,23,1995,2.6,72,69,3,0,1,27,2,0,0,0,0,0,37,18,17,4,46,8,0,2,51,1,2,0,4
Ozan Kabak,TUR,DF,Stuttgart,Bundesliga,18,2000,15.0,549,533,16,15,0,90,17,2,0,0,0,0,363,57,129,58,430,42,1,1,439,1,13,8,6
Christian Kabasele,BEL,DF,Watford,Premier League,27,1991,17.6,541,532,9,9,0,82,22,1,0,0,0,0,336,55,150,42,431,40,0,2,411,4,14,21,6
Elias Kachunga,COD,FW,Huddersfield,Premier League,26,1992,13.1,314,304,10,1,0,80,3,13,0,0,0,0,211,51,52,29,234,22,5,5,229,1,9,8,16
Pavel Kadeřábek,CZE,DF,Hoffenheim,Bundesliga,26,1992,27.9,1417,1194,223,9,1,191,31,79,0,0,0,0,753,325,339,78,1016,73,214,6,1076,2,19,17,48
Shinji Kagawa,JPN,MF,Dortmund,Bundesliga,29,1989,1.1,78,77,1,0,0,5,2,2,1,0,0,0,65,9,4,18,58,2,0,0,69,0,0,2,1
Florian Kainz,AUT,FW,Werder Bremen,Bundesliga,25,1992,4.1,205,185,20,4,0,35,6,17,10,0,0,0,140,18,47,51,139,6,6,0,136,0,4,4,7
Gaël Kakuta,COD,MF,Rayo Vallecano,La Liga,27,1991,8.0,280,257,23,8,1,46,10,21,8,0,0,0,192,37,51,232,27,9,6,1,189,0,10,4,9
Nikola Kalinić,CRO,FW,Atlético Madrid,La Liga,30,1988,7.1,104,103,1,0,1,26,1,0,0,0,0,0,66,28,10,13,62,13,0,7,60,1,0,8,6
Salomon Kalou,CIV,FW,Hertha BSC,Bundesliga,32,1985,25.7,713,687,26,3,5,168,9,26,0,0,0,0,499,130,84,76,556,45,8,12,509,9,13,31,29
Samuel Kalu,NGA,FW,Bordeaux,Ligue 1,20,1997,14.2,563,495,68,20,1,114,34,38,43,1,0,0,350,71,142,69,460,14,5,2,367,3,9,26,28
François Kamano,GUI,FW,Bordeaux,Ligue 1,22,1996,28.5,926,895,31,9,2,247,24,33,11,0,0,0,731,103,92,82,806,19,10,6,732,4,9,31,41
Aboubakar Kamara,MTN,FW,Fulham,Premier League,23,1995,7.7,250,242,8,1,0,40,6,14,0,0,0,0,181,37,32,39,185,9,5,3,176,1,5,20,18
Boubacar Kamara,FRA,DF,Marseille,Ligue 1,18,1999,26.8,1426,1351,75,49,0,184,25,5,0,0,0,0,1047,139,240,189,1108,70,26,5,1221,4,15,11,22
Hassane Kamara,CIV,DF,Reims,Ligue 1,24,1994,10.3,467,384,83,5,0,81,10,10,0,0,0,0,289,75,103,336,36,14,78,0,363,3,12,10,15
Marcin Kamiński,POL,DF,Düsseldorf,Bundesliga,26,1992,27.0,1163,1123,40,39,1,199,51,4,0,0,0,0,849,92,222,845,222,76,1,1,984,3,23,11,13
Patrick Kammerbauer,GER,FW,Freiburg,Bundesliga,21,1997,0.0,4,4,0,0,0,1,0,0,0,0,0,0,4,0,0,2,2,0,0,0,3,0,0,0,0
Kevin Kampl,SVN,MF,RB Leipzig,Bundesliga,27,1990,23.5,1497,1363,134,71,6,207,52,32,46,0,2,3,1138,134,225,124,1302,44,15,1,1237,6,21,27,30
Harry Kane,ENG,FW,Tottenham,Premier League,25,1993,26.9,585,554,31,8,1,131,39,22,0,0,0,0,376,96,113,69,447,22,13,4,425,1,12,29,23
Wilfried Kanga,CIV,FW,Angers,Ligue 1,20,1998,5.5,91,87,4,0,0,23,1,5,0,0,0,0,57,20,14,20,52,9,0,4,63,0,2,1,1
Lee Kangin,KOR,FW,Valencia,La Liga,17,2001,0.3,15,15,0,0,0,2,1,4,0,0,0,0,7,2,6,12,3,0,0,0,8,0,1,0,2
N'Golo Kanté,FRA,MF,Chelsea,Premier League,27,1991,34.4,2037,2024,13,8,3,323,22,24,0,0,0,0,1678,201,158,244,1716,48,5,10,1793,9,21,66,40
Stefanos Kapino,GRE,GK,Werder Bremen,Bundesliga,24,1994,0.5,16,13,3,0,0,0,0,0,0,0,0,0,10,1,5,0,9,0,0,7,12,0,1,0,0
Wilfrid Kaptoum,CMR,MF,Betis,La Liga,22,1996,8.6,330,327,3,2,0,59,3,2,0,0,0,0,266,41,23,37,272,16,1,2,286,1,5,3,6
Kenan Karaman,TUR,FW,Düsseldorf,Bundesliga,24,1994,10.2,279,272,7,1,0,69,5,12,0,0,0,0,200,44,35,41,201,26,0,1,190,2,4,18,15
Yann Karamoh,FRA,FW,Bordeaux,Ligue 1,20,1998,13.6,549,495,54,16,2,108,24,37,28,2,2,0,394,59,96,57,475,7,7,2,395,2,9,13,24
Yann Karamoh,FRA,MF,Inter,Serie A,20,1998,0.1,5,4,1,0,0,0,0,0,0,0,0,0,1,1,3,0,4,0,1,0,3,0,0,0,0
Ibrahim Karamoko,FRA,MF,Chievo,Serie A,17,2001,0.7,18,18,0,0,0,3,2,2,0,0,0,0,13,3,2,3,14,1,0,0,14,0,1,0,3
Orestis Karnezis,GRE,GK,Napoli,Serie A,33,1985,9.0,235,165,70,13,0,14,6,0,0,0,0,0,116,22,97,18,179,0,0,34,163,0,4,0,0
Rick Karsdorp,NED,DF,Roma,Serie A,23,1995,6.6,411,341,70,1,2,67,8,23,0,0,0,0,243,77,91,16,315,7,69,2,315,2,8,14,16
Grigoris Kastanos,CYP,MF,Juventus,Serie A,20,1998,0.7,20,19,1,1,0,5,0,0,0,0,0,0,15,5,0,16,2,2,0,0,17,0,0,0,1
Eiji Kawashima,JPN,GK,Strasbourg,Ligue 1,35,1983,1.0,40,22,18,3,0,0,1,0,0,0,0,0,10,1,29,0,31,0,0,7,25,0,2,0,0
Beram Kayal,ISR,MF,Brighton,Premier League,30,1988,10.4,293,280,13,3,1,62,7,5,2,1,1,0,185,36,72,25,231,24,0,2,202,2,20,13,6
Moise Kean,ITA,FW,Juventus,Serie A,18,2000,6.0,91,88,3,0,0,18,1,1,0,0,0,0,67,12,12,12,69,3,0,3,74,0,0,4,3
Michael Keane,ENG,DF,Everton,Premier League,25,1993,33.0,1527,1490,37,34,2,230,38,2,0,0,0,0,1068,179,280,230,1080,116,3,3,1279,4,32,34,22
Neeskens Kebano,COD,FW,Fulham,Premier League,26,1992,1.2,31,30,1,1,0,7,1,3,0,0,0,0,26,3,2,1,27,1,0,1,25,0,2,1,0
Thilo Kehrer,GER,DF,Paris S-G,Ligue 1,21,1996,21.1,1390,1324,66,20,2,218,16,8,0,0,0,0,1175,131,84,426,838,52,46,2,1278,1,11,13,12
Jules Keita,GUI,FW,Dijon,Ligue 1,20,1998,5.1,137,131,6,2,2,35,6,5,1,0,0,0,115,18,4,17,114,2,3,1,107,1,2,6,3
Naby Keïta,GUI,MF,Liverpool,Premier League,23,1995,15.4,1015,1006,9,6,1,133,8,7,2,0,0,0,894,69,52,131,860,14,1,4,900,1,7,28,13
Keko,ESP,MF,Valladolid,La Liga,26,1991,17.0,538,513,25,3,1,115,37,72,6,0,2,0,284,106,148,46,438,30,16,2,345,2,16,16,43
Martin Kelly,ENG,DF,Crystal Palace,Premier League,28,1990,12.3,347,335,12,12,0,52,16,2,0,0,0,0,217,29,101,34,276,26,0,0,268,0,6,4,3
Marc-Oliver Kempf,GER,DF,Stuttgart,Bundesliga,23,1995,22.5,1014,972,42,29,1,195,37,5,0,0,0,0,695,113,206,712,166,72,13,3,844,3,22,8,11
Kenedy,BRA,MF,Newcastle Utd,Premier League,22,1996,15.0,527,479,48,3,0,78,10,21,5,1,3,1,347,74,106,402,58,18,39,4,374,1,16,25,30
Jonjoe Kenny,ENG,DF,Everton,Premier League,21,1997,8.8,573,441,132,5,0,79,5,14,0,0,0,0,300,132,141,22,384,23,127,0,434,1,17,16,18
Christophe Kerbrat,FRA,DF,Guingamp,Ligue 1,31,1986,23.3,860,803,57,56,0,73,35,3,0,0,0,0,514,91,255,72,680,96,1,3,652,2,40,18,12
Sebastian Kerk,GER,MF,Nürnberg,Bundesliga,24,1994,13.1,489,387,102,30,1,74,31,34,44,7,17,1,245,86,158,378,56,19,28,3,319,2,10,14,15
Franck Kessié,CIV,MF,Milan,Serie A,21,1996,33.5,1739,1700,39,25,6,286,31,28,4,0,0,0,1383,151,205,310,1347,48,10,4,1498,5,19,29,32
Saîf-Eddine Khaoui,TUN,MF,Caen,Ligue 1,23,1995,15.0,475,446,29,13,0,92,11,11,9,1,1,0,322,63,90,379,68,17,2,1,327,4,9,11,22
Wahbi Khazri,TUN,FW,Saint-Étienne,Ligue 1,27,1991,31.3,1111,862,249,80,2,188,93,63,129,23,23,6,628,170,313,56,990,24,20,10,740,6,33,20,42
Rani Khedira,GER,DF,Augsburg,Bundesliga,24,1994,29.2,1301,1266,35,34,1,201,28,10,0,0,0,0,904,136,261,121,1025,116,1,6,1063,6,27,11,23
Sami Khedira,GER,MF,Juventus,Serie A,31,1987,7.8,359,351,8,4,0,53,3,10,0,0,0,0,279,45,35,40,300,10,4,1,306,2,3,2,8
Isaac Kiese Thelin,SWE,FW,Leverkusen,Bundesliga,26,1992,2.0,39,38,1,0,0,9,0,0,0,0,0,0,14,9,16,4,19,8,0,2,20,1,1,1,2
Kike,ESP,FW,Eibar,La Liga,28,1989,14.4,406,390,16,1,1,123,3,14,0,0,0,0,238,98,70,101,200,46,0,15,281,1,13,15,18
Max Kilman,ENG,DF,Wolves,Premier League,21,1997,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joshua Kimmich,GER,DF,Bayern Munich,Bundesliga,23,1995,34.0,3025,2578,447,73,5,509,125,126,133,0,22,6,2101,356,568,543,2144,77,241,8,2584,10,16,37,50
Presnel Kimpembe,FRA,DF,Paris S-G,Ligue 1,22,1995,22.3,1473,1423,50,30,4,155,18,3,0,0,0,0,1270,103,100,1205,183,51,20,3,1366,4,15,8,14
Joshua King,NOR,FW,Bournemouth,Premier League,26,1992,32.9,869,845,24,0,2,228,13,45,3,0,0,0,576,160,133,102,637,45,4,21,607,5,19,44,45
Sofian Kiyine,MAR,MF,Chievo,Serie A,20,1997,9.1,368,329,39,7,1,84,22,22,10,1,2,0,244,46,78,54,270,15,19,1,285,0,13,9,10
Simon Kjær,DEN,DF,Sevilla,La Liga,29,1989,22.3,899,869,30,30,2,119,32,0,0,0,0,0,606,111,182,165,629,88,0,2,772,2,31,8,4
Davy Klaassen,NED,MF,Werder Bremen,Bundesliga,25,1993,31.3,1254,1209,45,13,5,193,29,27,11,0,0,0,853,195,206,241,892,73,21,8,936,2,27,32,45
Felix Klaus,GER,FW,Wolfsburg,Bundesliga,25,1992,4.9,139,135,4,0,1,28,6,13,0,0,0,0,80,36,23,11,102,20,3,1,108,0,6,1,2
Ragnar Klavan,EST,DF,Cagliari,Serie A,32,1985,13.7,619,597,22,22,0,72,10,2,0,0,0,0,438,43,138,472,93,43,0,0,512,2,20,6,5
Tim Kleindienst,GER,FW,Freiburg,Bundesliga,22,1995,2.2,58,55,3,0,0,12,0,1,0,0,0,0,43,7,8,24,24,4,0,2,44,0,2,0,0
Lukas Klostermann,GER,DF,RB Leipzig,Bundesliga,22,1996,22.3,1021,822,199,8,1,143,13,35,1,0,0,0,569,228,224,161,582,69,190,5,763,5,20,13,35
Justin Kluivert,NED,FW,Roma,Serie A,19,1999,14.9,471,451,20,3,0,97,17,51,10,0,0,0,300,87,84,62,367,27,7,3,351,3,5,5,28
Lukas Klünter,GER,DF,Hertha BSC,Bundesliga,22,1996,6.6,258,210,48,1,1,50,9,15,0,0,0,0,134,48,76,32,160,11,47,2,181,1,12,6,10
Robin Knoche,GER,DF,Wolfsburg,Bundesliga,26,1992,31.0,2013,1946,67,62,0,254,122,2,0,0,0,0,1568,126,319,144,1727,105,5,7,1740,3,41,19,22
Anthony Knockaert,FRA,MF,Brighton,Premier League,26,1991,20.4,738,639,99,43,1,156,57,54,46,20,25,0,458,102,178,621,70,24,9,2,525,6,24,27,22
Törles Knöll,GER,FW,Nürnberg,Bundesliga,20,1997,4.1,83,75,8,1,0,14,0,1,0,0,0,0,52,12,19,8,55,13,2,2,56,1,1,1,5
Gregor Kobel,SUI,GK,Hoffenheim,Bundesliga,20,1997,1.0,42,34,8,3,0,1,0,0,0,0,0,0,12,0,30,2,35,0,0,3,27,1,3,0,0
Gregor Kobel,SUI,GK,Augsburg,Bundesliga,20,1997,15.4,524,369,155,39,0,61,9,0,0,0,0,0,276,17,231,77,353,1,0,73,368,1,21,1,1
Robin Koch,GER,MF,Freiburg,Bundesliga,22,1996,21.1,914,881,33,24,0,170,32,0,0,0,0,0,637,89,188,119,690,64,5,3,741,3,21,11,13
Kenan Kodro,BIH,FW,Athletic Club,La Liga,24,1993,1.8,45,43,2,0,0,12,1,1,0,0,0,0,26,11,8,3,35,4,0,0,38,0,0,0,1
Dominik Kohr,GER,MF,Leverkusen,Bundesliga,24,1994,10.8,527,513,14,14,2,79,12,3,0,0,0,0,398,57,72,79,413,25,0,3,423,3,7,15,11
Djégui Koita,FRA,DF,Guingamp,Ligue 1,18,1999,1.9,57,57,0,0,0,6,2,0,0,0,0,0,32,4,21,0,51,6,0,0,39,0,3,3,1
Koke,ESP,MF,Atlético Madrid,La Liga,26,1992,28.7,2057,1892,165,65,6,328,58,42,85,12,11,5,1423,229,405,176,1785,65,11,8,1698,8,28,31,37
Aleksandar Kolarov,SRB,DF,Roma,Serie A,32,1985,32.3,2088,1699,389,75,3,348,79,118,50,6,16,1,1226,380,482,1577,144,86,264,2,1624,5,45,30,67
Sead Kolašinac,BIH,DF,Arsenal,Premier League,25,1993,21.0,1225,1009,216,11,3,140,14,55,3,1,1,0,740,320,165,831,121,56,202,5,964,6,22,36,55
Randal Kolo Muani,FRA,FW,Nantes,Ligue 1,19,1998,1.4,30,29,1,0,0,10,0,2,0,0,0,0,20,8,2,4,24,2,0,0,21,0,0,1,2
Timothée Kolodziejczak,FRA,DF,Saint-Étienne,Ligue 1,26,1991,35.4,2006,1806,200,33,1,264,50,38,0,0,0,0,1323,319,364,1632,99,95,167,1,1637,1,43,39,38
Vincent Kompany,BEL,DF,Manchester City,Premier League,32,1986,13.6,1211,1205,6,6,0,90,16,1,0,0,0,0,1021,87,103,32,1127,34,0,2,1135,2,7,8,4
Ghislain Konan,CIV,DF,Reims,Ligue 1,22,1995,20.0,1024,767,257,8,1,134,14,51,0,0,0,0,515,263,246,663,55,48,249,1,760,5,19,24,51
Ibrahima Konaté,FRA,DF,RB Leipzig,Bundesliga,19,1999,27.0,1032,989,43,43,3,173,21,2,0,0,0,0,692,115,225,86,782,109,0,8,822,3,22,18,12
Moussa Konaté,SEN,FW,Amiens,Ligue 1,25,1993,20.8,400,375,25,1,3,108,7,8,0,0,0,0,236,86,78,66,245,41,2,12,268,0,17,11,24
Geoffrey Kondogbia,CTA,MF,Valencia,La Liga,25,1993,13.8,752,742,10,10,1,135,49,0,0,0,0,0,555,78,119,600,121,18,0,1,638,2,8,18,12
Kouadio Koné,FRA,MF,Toulouse,Ligue 1,17,2001,0.8,47,47,0,0,0,10,0,0,0,0,0,0,40,6,1,5,41,0,0,1,42,0,0,0,1
Lamine Koné,CIV,DF,Strasbourg,Ligue 1,29,1989,23.9,1072,1031,41,33,0,144,49,3,0,0,0,0,779,112,181,184,781,53,8,21,914,0,23,10,15
Youssouf Koné,MLI,DF,Lille,Ligue 1,23,1995,19.0,1060,859,201,17,0,158,26,53,0,0,0,0,626,207,227,733,107,30,184,3,858,0,17,16,21
Terence Kongolo,NED,DF,Huddersfield,Premier League,24,1994,30.2,1256,1144,112,21,3,158,9,16,0,0,0,0,795,175,286,948,117,63,91,1,976,5,21,30,29
Yevhen Konoplyanka,UKR,FW,Schalke 04,Bundesliga,28,1989,7.3,207,193,14,4,0,33,9,18,8,0,0,0,134,28,45,27,169,5,2,3,147,0,2,7,12
Pascal Köpke,GER,FW,Hertha BSC,Bundesliga,22,1995,0.8,25,24,1,0,1,7,0,2,0,0,0,0,21,1,3,5,20,0,0,0,21,0,0,0,1
Julian Korb,GER,DF,Hannover 96,Bundesliga,26,1992,11.2,539,420,119,2,1,70,6,20,0,0,0,0,276,101,162,53,345,22,117,0,387,0,10,10,29
Laurent Koscielny,FRA,DF,Arsenal,Premier League,32,1985,14.8,870,843,27,26,0,59,39,0,0,0,0,0,718,65,87,94,723,36,1,2,808,1,9,10,3
Filip Kostić,SRB,DF,Eint Frankfurt,Bundesliga,25,1992,32.8,1598,1181,417,37,4,244,58,183,48,5,9,3,691,323,584,1043,117,79,332,1,973,10,31,47,94
Christian Kouamé,CIV,FW,Genoa,Serie A,20,1997,34.1,957,928,29,1,3,306,17,36,1,0,0,0,550,206,201,117,592,90,14,9,641,5,18,23,54
Tomáš Koubek,CZE,GK,Rennes,Ligue 1,25,1992,32.5,880,575,305,62,0,48,44,0,0,0,0,0,378,34,468,93,600,1,1,129,597,3,33,4,2
Kalidou Koulibaly,SEN,DF,Napoli,Serie A,27,1991,34.8,2531,2455,76,67,3,295,84,4,0,0,0,0,2005,185,341,658,1732,65,9,21,2242,4,41,32,22
Jules Koundé,FRA,DF,Bordeaux,Ligue 1,19,1998,37.0,1995,1900,95,52,3,242,40,5,0,0,0,0,1384,231,380,186,1600,125,42,5,1635,5,34,25,24
Cheikhou Kouyaté,SEN,MF,Crystal Palace,Premier League,28,1989,21.1,789,776,13,3,0,170,7,12,0,0,0,0,536,131,122,75,593,52,10,3,630,0,13,19,22
Mateo Kovačić,CRO,MF,Chelsea,Premier League,24,1994,19.3,1476,1435,41,12,2,206,19,10,1,0,0,0,1301,106,69,54,1386,13,8,4,1353,1,10,21,18
Dawid Kownacki,POL,FW,Sampdoria,Serie A,21,1997,1.9,83,81,2,0,2,11,1,4,0,0,0,0,64,16,3,13,60,6,1,1,67,0,1,1,2
Dawid Kownacki,POL,MF,Düsseldorf,Bundesliga,21,1997,6.4,153,145,8,1,0,35,5,9,1,0,0,0,87,39,27,32,96,9,4,3,106,0,3,6,5
Thomas Kraft,GER,GK,Hertha BSC,Bundesliga,30,1988,3.5,123,80,43,14,0,10,2,0,0,0,0,0,34,2,87,14,96,0,0,7,74,0,7,0,0
Emil Krafth,SWE,DF,Amiens,Ligue 1,23,1994,33.0,1485,1078,407,34,0,205,30,66,1,0,0,0,694,270,521,37,977,82,372,5,1043,4,29,36,65
Luka Krajnc,SVN,DF,Frosinone,Serie A,23,1994,8.8,372,363,9,8,0,74,2,2,1,0,0,0,269,20,83,256,84,24,0,1,298,2,10,1,8
Andrej Kramarić,CRO,MF,Hoffenheim,Bundesliga,27,1991,26.6,1078,975,103,19,7,185,40,48,54,5,9,7,732,152,194,134,875,37,23,7,829,5,22,17,34
Christoph Kramer,GER,MF,M'Gladbach,Bundesliga,27,1991,12.6,752,724,28,28,0,97,14,8,0,0,0,0,573,93,86,97,607,33,0,5,656,5,10,14,6
Vasyl Kravets,UKR,DF,Leganés,La Liga,20,1997,5.3,222,181,41,6,0,40,6,22,0,0,0,0,114,58,50,149,22,11,35,2,158,0,10,8,4
Ladislav Krejčí,CZE,MF,Bologna,Serie A,26,1992,11.8,603,499,104,12,1,76,11,25,9,0,0,0,383,116,104,424,79,16,83,1,491,4,7,9,21
Rene Krhin,SVN,MF,Nantes,Ligue 1,28,1990,11.7,546,531,15,12,0,77,7,0,2,0,0,0,396,69,81,38,452,41,1,2,452,0,3,9,6
Toni Kroos,GER,MF,Real Madrid,La Liga,28,1990,24.7,2204,1963,241,115,5,297,159,47,118,8,19,10,1639,181,384,293,1861,28,8,6,1966,13,12,15,23
Rade Krunić,BIH,MF,Empoli,Serie A,24,1993,30.8,1342,1309,33,13,6,269,32,28,3,0,0,0,1034,146,162,174,1056,55,14,6,1060,7,37,33,39
Max Kruse,GER,FW,Werder Bremen,Bundesliga,30,1988,31.5,1741,1559,182,30,4,307,107,86,74,11,9,1,1117,272,352,1186,434,69,23,13,1317,4,35,38,68
Lukas Kübler,GER,DF,Freiburg,Bundesliga,25,1992,13.2,566,439,127,12,0,99,10,24,0,0,0,0,259,117,190,49,339,52,115,1,383,2,12,13,15
Yuya Kubo,JPN,FW,Nürnberg,Bundesliga,24,1993,15.1,407,396,11,1,2,69,15,16,1,1,0,0,283,57,67,68,303,26,6,2,296,1,7,9,23
Juraj Kucka,SVK,MF,Parma,Serie A,31,1987,17.1,582,563,19,8,2,148,11,14,6,0,0,1,300,149,133,108,348,65,5,6,400,6,14,24,16
Dejan Kulusevski,SWE,MF,Atalanta,Serie A,18,2000,1.2,64,63,1,0,0,11,0,2,0,0,0,0,55,8,1,45,17,0,1,0,45,0,0,3,8
Pierre Kunde,CMR,MF,Mainz 05,Bundesliga,23,1995,21.2,1181,1102,79,57,2,169,86,19,18,0,0,0,776,132,273,129,975,49,4,11,952,7,18,15,23
Jasmin Kurtić,SVN,MF,SPAL,Serie A,29,1989,28.4,1377,1261,116,46,2,268,78,65,54,11,9,4,947,178,252,165,1085,68,16,6,1104,2,38,19,36
Layvin Kurzawa,FRA,DF,Paris S-G,Ligue 1,25,1992,11.2,567,489,78,0,1,133,5,25,1,0,0,0,376,140,51,394,49,33,77,2,489,2,8,10,11
Rafał Kurzawa,POL,FW,Amiens,Ligue 1,25,1993,2.7,134,114,20,8,0,23,6,9,7,0,0,0,89,15,30,99,23,4,5,0,93,1,2,2,3
Ahmed Kutucu,TUR,FW,Schalke 04,Bundesliga,18,2000,4.7,101,92,9,1,0,25,2,3,0,0,0,0,66,16,19,21,68,4,0,4,67,0,4,0,9
Enock Kwateng,FRA,DF,Nantes,Ligue 1,21,1997,22.7,1298,1035,263,10,0,238,15,57,0,0,0,0,639,323,336,88,851,74,253,2,928,6,23,46,42
Grejohn Kyei,FRA,FW,Reims,Ligue 1,22,1995,0.0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0
Antonino La Gumina,ITA,FW,Empoli,Serie A,22,1996,12.1,145,127,18,1,1,34,0,3,2,0,0,0,119,16,10,15,113,9,0,4,117,1,1,2,6
Rajiv van La Parra,NED,FW,Huddersfield,Premier League,27,1991,4.5,124,118,6,1,1,27,3,4,0,0,0,0,97,14,13,7,106,2,5,1,98,1,1,9,3
Gaëtan Laborde,FRA,FW,Bordeaux,Ligue 1,24,1994,1.0,23,20,3,0,0,9,1,1,0,0,0,0,12,4,7,11,5,3,0,0,11,0,1,1,3
Gaëtan Laborde,FRA,FW,Montpellier,Ligue 1,24,1994,32.2,940,926,14,0,4,262,16,53,0,0,0,0,592,160,188,494,302,71,1,22,625,7,25,28,57
Alexandre Lacazette,FRA,FW,Arsenal,Premier League,27,1991,27.8,800,755,45,1,6,181,15,30,0,0,0,0,606,115,79,111,633,20,4,9,579,1,21,48,50
Alban Lafont,FRA,GK,Fiorentina,Serie A,19,1999,33.5,1008,667,341,86,1,94,48,0,0,0,0,0,480,47,481,25,799,1,0,160,673,5,41,4,1
Víctor Laguardia,ESP,DF,Alavés,La Liga,28,1989,36.0,1252,1171,81,72,1,142,42,4,0,0,0,0,665,132,455,98,995,119,1,3,919,7,33,17,18
Abdou Lahat Diakhate,SEN,FW,Parma,Serie A,19,1998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Konrad Laimer,AUT,MF,RB Leipzig,Bundesliga,21,1997,20.8,821,747,74,13,5,177,10,29,0,0,0,0,496,180,145,148,537,59,61,3,594,4,16,17,25
Diego Lainez,MEX,MF,Betis,La Liga,18,2000,3.9,133,127,6,2,0,40,1,5,1,0,0,0,103,16,14,107,21,2,2,1,111,0,3,0,7
Kenny Lala,FRA,DF,Strasbourg,Ligue 1,26,1991,34.0,2183,1735,448,60,8,384,127,108,53,3,8,2,1189,406,588,286,1499,42,335,6,1661,4,51,38,80
Adam Lallana,ENG,MF,Liverpool,Premier League,30,1988,5.2,308,296,12,2,0,58,3,7,5,2,1,0,230,42,36,87,190,18,2,4,256,0,0,9,9
Érik Lamela,ARG,MF,Tottenham,Premier League,26,1992,10.8,460,432,28,5,2,130,9,13,20,9,8,1,350,64,46,397,40,9,1,7,380,3,3,14,18
Mohamed Lamine Diaby,FRA,FW,Nice,Ligue 1,17,2001,1.8,24,22,2,0,0,12,0,0,0,0,0,0,19,3,2,16,6,0,0,1,20,0,1,2,0
Loïck Landre,FRA,DF,Nîmes,Ligue 1,26,1992,17.7,545,525,20,15,0,84,21,0,0,0,0,0,374,60,111,66,409,50,5,3,438,1,23,5,4
Michael Lang,SUI,DF,M'Gladbach,Bundesliga,27,1991,13.9,805,676,129,15,0,127,13,15,0,0,0,0,519,154,132,93,529,54,114,4,651,2,20,14,17
Sebastian Langkamp,GER,DF,Werder Bremen,Bundesliga,30,1988,15.7,956,928,28,25,0,112,13,0,0,0,0,0,791,66,99,116,777,46,3,7,860,1,9,11,7
Manuel Lanzini,ARG,MF,West Ham,Premier League,25,1993,7.6,471,452,19,8,0,87,6,7,7,3,3,1,353,72,46,29,431,6,3,2,408,2,10,10,8
Gianluca Lapadula,PER,FW,Genoa,Serie A,28,1990,4.5,78,74,4,0,0,22,0,3,0,0,0,0,34,30,14,35,16,11,1,2,52,0,0,2,3
Aymeric Laporte,ESP,DF,Manchester City,Premier League,24,1994,34.0,3030,2953,77,32,3,194,108,8,0,0,0,0,2504,217,309,2098,694,130,43,15,2796,7,35,33,10
Danilo Larangeira,BRA,DF,Bologna,Serie A,34,1984,34.2,1467,1365,102,94,1,199,58,5,0,0,0,0,824,131,512,118,1164,124,8,9,1136,10,41,14,8
Johan Larsson,SWE,DF,Guingamp,Ligue 1,28,1990,1.0,41,32,9,0,0,3,2,4,0,0,0,0,19,5,17,1,27,4,9,0,28,1,1,2,0
Kevin Lasagna,ITA,FW,Udinese,Serie A,25,1992,27.3,478,425,53,0,2,127,8,20,0,0,0,0,262,138,78,256,106,43,2,22,324,1,11,14,26
Jamaal Lascelles,ENG,DF,Newcastle Utd,Premier League,24,1993,30.5,1081,1057,24,20,0,139,26,1,0,0,0,0,694,99,288,152,770,113,4,2,852,3,29,21,20
Paul Lasne,FRA,MF,Montpellier,Ligue 1,29,1989,19.9,1000,904,96,8,2,205,18,37,1,0,0,0,690,133,177,485,373,42,87,2,796,2,10,14,28
Toni Lato,ESP,DF,Valencia,La Liga,20,1997,3.0,176,144,32,1,1,23,3,5,0,0,0,0,91,53,32,127,12,4,31,1,141,1,3,6,3
Danny Latza,GER,MF,Mainz 05,Bundesliga,28,1989,20.7,1012,989,23,16,7,210,30,6,1,0,0,1,725,141,146,198,712,75,6,5,821,6,23,22,19
Alexandre Lauray,FRA,DF,Bordeaux,Ligue 1,21,1997,2.9,217,202,15,8,0,31,5,0,0,0,0,0,156,25,36,37,167,3,7,0,190,1,3,4,1
