Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types Drib,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types Drib,GCA Types Sh,GCA Types Fld,GCA Types Def
Wilfrid Kaptoum,CMR,MF,Betis,La Liga,22,1996,8.6,5,0.58,2,0,1,0,2,0,0,0.00,0,0,0,0,0,0
Kenan Karaman,TUR,FW,Düsseldorf,Bundesliga,24,1994,10.2,36,3.53,25,1,5,2,3,0,5,0.49,1,0,3,0,1,0
Yann Karamoh,FRA,FW,Bordeaux,Ligue 1,20,1998,13.6,68,5.00,40,5,10,5,5,3,4,0.29,2,0,1,1,0,0
Yann Karamoh,FRA,MF,Inter,Serie A,20,1998,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ibrahim Karamoko,FRA,MF,Chievo,Serie A,17,2001,0.7,2,2.77,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Orestis Karnezis,GRE,GK,Napoli,Serie A,33,1985,9.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Rick Karsdorp,NED,DF,Roma,Serie A,23,1995,6.6,10,1.52,8,2,0,0,0,0,2,0.30,2,0,0,0,0,0
Grigoris Kastanos,CYP,MF,Juventus,Serie A,20,1998,0.7,1,1.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Eiji Kawashima,JPN,GK,Strasbourg,Ligue 1,35,1983,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Beram Kayal,ISR,MF,Brighton,Premier League,30,1988,10.4,8,0.77,7,0,0,0,0,1,2,0.19,2,0,0,0,0,0
Moise Kean,ITA,FW,Juventus,Serie A,18,2000,6.0,7,1.16,4,0,0,1,1,1,2,0.33,0,0,0,0,1,1
Michael Keane,ENG,DF,Everton,Premier League,25,1993,33.0,17,0.52,13,0,0,3,0,1,1,0.03,1,0,0,0,0,0
Neeskens Kebano,COD,FW,Fulham,Premier League,26,1992,1.2,2,1.67,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Thilo Kehrer,GER,DF,Paris S-G,Ligue 1,21,1996,21.1,14,0.66,11,0,1,0,1,1,3,0.14,3,0,0,0,0,0
Jules Keita,GUI,FW,Dijon,Ligue 1,20,1998,5.1,20,3.95,11,1,6,1,1,0,2,0.39,1,0,1,0,0,0
Naby Keïta,GUI,MF,Liverpool,Premier League,23,1995,15.4,35,2.27,28,0,1,4,1,1,5,0.32,4,0,0,0,0,1
Keko,ESP,MF,Valladolid,La Liga,26,1991,17.0,42,2.47,30,1,7,2,2,0,3,0.18,3,0,0,0,0,0
Martin Kelly,ENG,DF,Crystal Palace,Premier League,28,1990,12.3,4,0.32,2,2,0,0,0,0,1,0.08,0,1,0,0,0,0
Marc-Oliver Kempf,GER,DF,Stuttgart,Bundesliga,23,1995,22.5,14,0.62,13,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Kenedy,BRA,MF,Newcastle Utd,Premier League,22,1996,15.0,40,2.67,22,2,10,0,4,2,3,0.20,2,0,1,0,0,0
Jonjoe Kenny,ENG,DF,Everton,Premier League,21,1997,8.8,14,1.59,14,0,0,0,0,0,2,0.23,2,0,0,0,0,0
Christophe Kerbrat,FRA,DF,Guingamp,Ligue 1,31,1986,23.3,6,0.26,5,0,0,1,0,0,1,0.04,0,0,0,1,0,0
Sebastian Kerk,GER,MF,Nürnberg,Bundesliga,24,1994,13.1,31,2.37,14,13,0,2,1,1,1,0.08,0,1,0,0,0,0
Franck Kessié,CIV,MF,Milan,Serie A,21,1996,33.5,101,3.01,88,2,6,2,1,2,6,0.18,5,0,1,0,0,0
Saîf-Eddine Khaoui,TUN,MF,Caen,Ligue 1,23,1995,15.0,26,1.73,20,3,2,0,0,1,3,0.20,2,0,1,0,0,0
Wahbi Khazri,TUN,FW,Saint-Étienne,Ligue 1,27,1991,31.3,133,4.25,55,41,13,9,10,5,13,0.42,2,5,0,2,3,1
Rani Khedira,GER,DF,Augsburg,Bundesliga,24,1994,29.2,34,1.17,29,0,0,2,1,2,4,0.14,4,0,0,0,0,0
Sami Khedira,GER,MF,Juventus,Serie A,31,1987,7.8,11,1.40,11,0,0,0,0,0,1,0.13,1,0,0,0,0,0
Isaac Kiese Thelin,SWE,FW,Leverkusen,Bundesliga,26,1992,2.0,1,0.50,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Kike,ESP,FW,Eibar,La Liga,28,1989,14.4,32,2.22,23,0,1,4,4,0,0,0.00,0,0,0,0,0,0
Max Kilman,ENG,DF,Wolves,Premier League,21,1997,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Joshua Kimmich,GER,DF,Bayern Munich,Bundesliga,23,1995,34.0,146,4.29,86,42,7,1,10,0,20,0.59,15,4,0,0,1,0
Presnel Kimpembe,FRA,DF,Paris S-G,Ligue 1,22,1995,22.3,14,0.63,10,2,0,0,1,1,3,0.13,2,0,0,0,0,1
Joshua King,NOR,FW,Bournemouth,Premier League,26,1992,32.9,79,2.40,58,0,10,2,9,0,14,0.43,10,0,1,0,3,0
Sofian Kiyine,MAR,MF,Chievo,Serie A,20,1997,9.1,28,3.09,16,1,8,1,1,1,2,0.22,0,1,0,1,0,0
Simon Kjær,DEN,DF,Sevilla,La Liga,29,1989,22.3,9,0.40,8,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Davy Klaassen,NED,MF,Werder Bremen,Bundesliga,25,1993,31.3,75,2.40,63,0,4,2,3,3,10,0.32,6,0,2,0,1,1
Felix Klaus,GER,FW,Wolfsburg,Bundesliga,25,1992,4.9,14,2.84,10,0,2,0,2,0,2,0.41,1,0,1,0,0,0
Ragnar Klavan,EST,DF,Cagliari,Serie A,32,1985,13.7,7,0.51,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Tim Kleindienst,GER,FW,Freiburg,Bundesliga,22,1995,2.2,6,2.70,4,0,1,1,0,0,0,0.00,0,0,0,0,0,0
Lukas Klostermann,GER,DF,RB Leipzig,Bundesliga,22,1996,22.3,34,1.53,31,0,1,1,1,0,0,0.00,0,0,0,0,0,0
Justin Kluivert,NED,FW,Roma,Serie A,19,1999,14.9,61,4.09,44,4,6,2,3,2,9,0.60,7,0,1,0,1,0
Lukas Klünter,GER,DF,Hertha BSC,Bundesliga,22,1996,6.6,8,1.22,4,1,1,0,2,0,1,0.15,0,0,0,0,1,0
Robin Knoche,GER,DF,Wolfsburg,Bundesliga,26,1992,31.0,13,0.42,13,0,0,0,0,0,2,0.06,2,0,0,0,0,0
Anthony Knockaert,FRA,MF,Brighton,Premier League,26,1991,20.4,64,3.14,27,25,1,5,2,4,9,0.44,4,3,0,1,0,1
Törles Knöll,GER,FW,Nürnberg,Bundesliga,20,1997,4.1,7,1.70,5,1,0,0,1,0,0,0.00,0,0,0,0,0,0
Gregor Kobel,SUI,GK,Hoffenheim,Bundesliga,20,1997,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Gregor Kobel,SUI,GK,Augsburg,Bundesliga,20,1997,15.4,1,0.06,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Robin Koch,GER,MF,Freiburg,Bundesliga,22,1996,21.1,13,0.62,12,0,0,0,1,0,1,0.05,1,0,0,0,0,0
Kenan Kodro,BIH,FW,Athletic Club,La Liga,24,1993,1.8,3,1.68,3,0,0,0,0,0,1,0.56,1,0,0,0,0,0
Dominik Kohr,GER,MF,Leverkusen,Bundesliga,24,1994,10.8,22,2.03,15,0,1,4,0,2,2,0.18,1,0,0,1,0,0
Djégui Koita,FRA,DF,Guingamp,Ligue 1,18,1999,1.9,2,1.04,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Koke,ESP,MF,Atlético Madrid,La Liga,26,1992,28.7,97,3.38,64,24,2,5,2,0,7,0.24,4,1,0,1,1,0
Aleksandar Kolarov,SRB,DF,Roma,Serie A,32,1985,32.3,108,3.34,63,35,3,2,4,1,7,0.22,5,0,1,0,0,1
Sead Kolašinac,BIH,DF,Arsenal,Premier League,25,1993,21.0,47,2.24,43,0,2,0,1,1,8,0.38,7,0,0,0,1,0
Randal Kolo Muani,FRA,FW,Nantes,Ligue 1,19,1998,1.4,1,0.74,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Timothée Kolodziejczak,FRA,DF,Saint-Étienne,Ligue 1,26,1991,35.4,33,0.93,29,1,0,3,0,0,4,0.11,4,0,0,0,0,0
Vincent Kompany,BEL,DF,Manchester City,Premier League,32,1986,13.6,8,0.59,8,0,0,0,0,0,1,0.07,1,0,0,0,0,0
Ghislain Konan,CIV,DF,Reims,Ligue 1,22,1995,20.0,39,1.95,27,6,3,0,2,1,4,0.20,2,0,1,0,0,1
Ibrahima Konaté,FRA,DF,RB Leipzig,Bundesliga,19,1999,27.0,21,0.78,16,1,1,2,1,0,4,0.15,2,0,1,1,0,0
Moussa Konaté,SEN,FW,Amiens,Ligue 1,25,1993,20.8,40,1.92,23,0,5,2,8,2,8,0.38,3,0,2,0,2,1
Geoffrey Kondogbia,CTA,MF,Valencia,La Liga,25,1993,13.8,21,1.52,18,0,2,1,0,0,2,0.14,2,0,0,0,0,0
Kouadio Koné,FRA,MF,Toulouse,Ligue 1,17,2001,0.8,2,2.65,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Lamine Koné,CIV,DF,Strasbourg,Ligue 1,29,1989,23.9,12,0.50,9,0,1,1,0,1,3,0.13,2,0,0,1,0,0
Youssouf Koné,MLI,DF,Lille,Ligue 1,23,1995,19.0,33,1.74,30,1,1,0,1,0,4,0.21,4,0,0,0,0,0
Terence Kongolo,NED,DF,Huddersfield,Premier League,24,1994,30.2,21,0.70,15,1,0,2,1,2,2,0.07,2,0,0,0,0,0
Yevhen Konoplyanka,UKR,FW,Schalke 04,Bundesliga,28,1989,7.3,23,3.16,14,3,2,3,1,0,3,0.41,3,0,0,0,0,0
Pascal Köpke,GER,FW,Hertha BSC,Bundesliga,22,1995,0.8,5,6.08,2,0,1,0,2,0,1,1.22,0,0,0,0,1,0
Julian Korb,GER,DF,Hannover 96,Bundesliga,26,1992,11.2,15,1.34,13,1,0,0,0,1,0,0.00,0,0,0,0,0,0
Laurent Koscielny,FRA,DF,Arsenal,Premier League,32,1985,14.8,6,0.41,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Filip Kostić,SRB,DF,Eint Frankfurt,Bundesliga,25,1992,32.8,86,2.62,62,11,4,6,3,0,13,0.40,10,1,0,2,0,0
Christian Kouamé,CIV,FW,Genoa,Serie A,20,1997,34.1,102,2.99,77,0,8,6,9,2,9,0.26,8,0,0,0,0,1
Tomáš Koubek,CZE,GK,Rennes,Ligue 1,25,1992,32.5,2,0.06,0,2,0,0,0,0,1,0.03,0,1,0,0,0,0
Kalidou Koulibaly,SEN,DF,Napoli,Serie A,27,1991,34.8,37,1.06,29,2,1,2,1,2,4,0.11,3,0,1,0,0,0
Jules Koundé,FRA,DF,Bordeaux,Ligue 1,19,1998,37.0,20,0.54,19,0,0,0,0,1,1,0.03,1,0,0,0,0,0
Cheikhou Kouyaté,SEN,MF,Crystal Palace,Premier League,28,1989,21.1,33,1.56,22,0,3,5,2,1,3,0.14,2,0,0,0,1,0
Mateo Kovačić,CRO,MF,Chelsea,Premier League,24,1994,19.3,59,3.06,45,2,5,3,4,0,3,0.16,3,0,0,0,0,0
Dawid Kownacki,POL,FW,Sampdoria,Serie A,21,1997,1.9,12,6.43,9,0,1,0,1,1,2,1.07,1,0,0,0,1,0
Dawid Kownacki,POL,MF,Düsseldorf,Bundesliga,21,1997,6.4,13,2.03,11,0,1,0,1,0,2,0.31,2,0,0,0,0,0
Thomas Kraft,GER,GK,Hertha BSC,Bundesliga,30,1988,3.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Emil Krafth,SWE,DF,Amiens,Ligue 1,23,1994,33.0,38,1.15,31,4,1,1,0,1,2,0.06,2,0,0,0,0,0
Luka Krajnc,SVN,DF,Frosinone,Serie A,23,1994,8.8,3,0.34,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Andrej Kramarić,CRO,MF,Hoffenheim,Bundesliga,27,1991,26.6,118,4.43,74,14,14,10,5,1,10,0.38,9,0,0,1,0,0
Christoph Kramer,GER,MF,M'Gladbach,Bundesliga,27,1991,12.6,16,1.27,14,0,1,0,0,1,1,0.08,1,0,0,0,0,0
Vasyl Kravets,UKR,DF,Leganés,La Liga,20,1997,5.3,11,2.06,9,1,1,0,0,0,0,0.00,0,0,0,0,0,0
Ladislav Krejčí,CZE,MF,Bologna,Serie A,26,1992,11.8,32,2.70,22,6,0,3,1,0,4,0.34,4,0,0,0,0,0
Rene Krhin,SVN,MF,Nantes,Ligue 1,28,1990,11.7,15,1.28,8,2,0,3,1,1,1,0.09,1,0,0,0,0,0
Toni Kroos,GER,MF,Real Madrid,La Liga,28,1990,24.7,100,4.05,53,41,4,0,1,1,9,0.36,5,4,0,0,0,0
Rade Krunić,BIH,MF,Empoli,Serie A,24,1993,30.8,99,3.21,80,1,8,4,5,1,10,0.32,8,0,1,1,0,0
Max Kruse,GER,FW,Werder Bremen,Bundesliga,30,1988,31.5,131,4.16,96,18,7,5,4,1,17,0.54,13,1,1,1,1,0
Lukas Kübler,GER,DF,Freiburg,Bundesliga,25,1992,13.2,14,1.06,13,0,1,0,0,0,4,0.30,4,0,0,0,0,0
Yuya Kubo,JPN,FW,Nürnberg,Bundesliga,24,1993,15.1,35,2.32,24,1,4,3,2,1,3,0.20,2,0,0,0,1,0
Juraj Kucka,SVK,MF,Parma,Serie A,31,1987,17.1,31,1.82,21,2,2,3,1,2,3,0.18,2,0,0,1,0,0
Dejan Kulusevski,SWE,MF,Atalanta,Serie A,18,2000,1.2,1,0.86,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Pierre Kunde,CMR,MF,Mainz 05,Bundesliga,23,1995,21.2,49,2.31,34,8,4,2,1,0,4,0.19,4,0,0,0,0,0
Jasmin Kurtić,SVN,MF,SPAL,Serie A,29,1989,28.4,73,2.57,41,19,4,1,8,0,9,0.32,3,3,1,1,1,0
Layvin Kurzawa,FRA,DF,Paris S-G,Ligue 1,25,1992,11.2,21,1.87,18,0,0,1,1,1,3,0.27,3,0,0,0,0,0
Rafał Kurzawa,POL,FW,Amiens,Ligue 1,25,1993,2.7,6,2.26,3,2,0,1,0,0,2,0.75,2,0,0,0,0,0
Ahmed Kutucu,TUR,FW,Schalke 04,Bundesliga,18,2000,4.7,10,2.12,6,0,1,0,3,0,0,0.00,0,0,0,0,0,0
Enock Kwateng,FRA,DF,Nantes,Ligue 1,21,1997,22.7,38,1.68,32,6,0,0,0,0,1,0.04,1,0,0,0,0,0
Grejohn Kyei,FRA,FW,Reims,Ligue 1,22,1995,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Antonino La Gumina,ITA,FW,Empoli,Serie A,22,1996,12.1,21,1.73,8,0,4,6,2,1,3,0.25,1,0,0,1,1,0
Rajiv van La Parra,NED,FW,Huddersfield,Premier League,27,1991,4.5,13,2.89,10,1,0,0,2,0,0,0.00,0,0,0,0,0,0
Gaëtan Laborde,FRA,FW,Bordeaux,Ligue 1,24,1994,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Gaëtan Laborde,FRA,FW,Montpellier,Ligue 1,24,1994,32.2,75,2.33,55,0,8,2,9,1,7,0.22,5,0,0,1,0,1
Alexandre Lacazette,FRA,FW,Arsenal,Premier League,27,1991,27.8,79,2.84,53,0,14,6,5,1,15,0.54,11,0,2,1,1,0
Alban Lafont,FRA,GK,Fiorentina,Serie A,19,1999,33.5,5,0.15,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Víctor Laguardia,ESP,DF,Alavés,La Liga,28,1989,36.0,12,0.33,9,1,0,1,1,0,3,0.08,3,0,0,0,0,0
Abdou Lahat Diakhate,SEN,FW,Parma,Serie A,19,1998,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Konrad Laimer,AUT,MF,RB Leipzig,Bundesliga,21,1997,20.8,42,2.02,36,1,2,1,0,2,2,0.10,2,0,0,0,0,0
Diego Lainez,MEX,MF,Betis,La Liga,18,2000,3.9,12,3.06,8,1,1,0,2,0,1,0.25,1,0,0,0,0,0
Kenny Lala,FRA,DF,Strasbourg,Ligue 1,26,1991,34.0,96,2.82,67,24,2,1,1,1,16,0.47,11,3,0,1,0,1
Adam Lallana,ENG,MF,Liverpool,Premier League,30,1988,5.2,20,3.85,15,3,1,0,1,0,2,0.38,1,0,0,0,1,0
Érik Lamela,ARG,MF,Tottenham,Premier League,26,1992,10.8,50,4.62,29,8,6,4,3,0,6,0.55,3,1,0,0,2,0
Mohamed Lamine Diaby,FRA,FW,Nice,Ligue 1,17,2001,1.8,2,1.11,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Loïck Landre,FRA,DF,Nîmes,Ligue 1,26,1992,17.7,7,0.40,7,0,0,0,0,0,1,0.06,1,0,0,0,0,0
Michael Lang,SUI,DF,M'Gladbach,Bundesliga,27,1991,13.9,8,0.57,7,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Sebastian Langkamp,GER,DF,Werder Bremen,Bundesliga,30,1988,15.7,8,0.51,6,0,0,1,0,1,0,0.00,0,0,0,0,0,0
Manuel Lanzini,ARG,MF,West Ham,Premier League,25,1993,7.6,17,2.23,10,1,2,2,2,0,3,0.39,1,0,0,1,1,0
Gianluca Lapadula,PER,FW,Genoa,Serie A,28,1990,4.5,12,2.67,5,0,1,4,1,1,0,0.00,0,0,0,0,0,0
Aymeric Laporte,ESP,DF,Manchester City,Premier League,24,1994,34.0,39,1.15,35,0,0,2,0,2,7,0.21,6,0,0,0,0,1
Danilo Larangeira,BRA,DF,Bologna,Serie A,34,1984,34.2,24,0.70,20,0,0,3,1,0,0,0.00,0,0,0,0,0,0
Johan Larsson,SWE,DF,Guingamp,Ligue 1,28,1990,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Kevin Lasagna,ITA,FW,Udinese,Serie A,25,1992,27.3,53,1.94,33,1,5,4,9,1,6,0.22,1,0,0,2,3,0
Jamaal Lascelles,ENG,DF,Newcastle Utd,Premier League,24,1993,30.5,8,0.26,7,0,0,1,0,0,1,0.03,0,0,0,1,0,0
Paul Lasne,FRA,MF,Montpellier,Ligue 1,29,1989,19.9,45,2.26,38,4,0,0,2,1,4,0.20,3,0,0,0,1,0
Toni Lato,ESP,DF,Valencia,La Liga,20,1997,3.0,5,1.67,5,0,0,0,0,0,1,0.33,1,0,0,0,0,0
Danny Latza,GER,MF,Mainz 05,Bundesliga,28,1989,20.7,54,2.61,39,2,3,2,5,3,5,0.24,3,0,0,0,1,1
Alexandre Lauray,FRA,DF,Bordeaux,Ligue 1,21,1997,2.9,1,0.35,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Armand Lauriente,FRA,FW,Rennes,Ligue 1,19,1998,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Vincent Laurini,FRA,DF,Fiorentina,Serie A,29,1989,10.2,21,2.05,17,3,0,0,1,0,0,0.00,0,0,0,0,0,0
Wesley Lautoa,NCL,DF,Dijon,Ligue 1,30,1987,33.6,15,0.45,12,1,0,1,0,1,1,0.03,1,0,0,0,0,0
Diego Laxalt,URU,DF,Milan,Serie A,25,1993,7.2,17,2.35,14,0,2,1,0,0,1,0.14,1,0,0,0,0,0
Miguel Layún,MEX,MF,Villarreal,La Liga,30,1988,5.6,16,2.85,4,10,1,1,0,0,1,0.18,0,1,0,0,0,0
Valentino Lazaro,AUT,DF,Hertha BSC,Bundesliga,22,1996,30.5,91,2.99,50,29,5,4,2,1,12,0.39,8,2,1,1,0,0
Darko Lazović,SRB,MF,Genoa,Serie A,27,1990,28.2,88,3.12,55,13,12,7,1,0,8,0.28,4,1,3,0,0,0
Manuel Lazzari,ITA,MF,SPAL,Serie A,24,1993,31.5,100,3.17,80,4,6,2,7,1,13,0.41,10,1,0,1,1,0
Mickaël Le Bihan,FRA,FW,Nice,Ligue 1,28,1990,2.3,3,1.32,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Maxime Le Marchand,FRA,DF,Fulham,Premier League,28,1989,25.0,21,0.84,19,0,0,1,1,0,3,0.12,3,0,0,0,0,0
Robin Le Normand,FRA,DF,Real Sociedad,La Liga,21,1996,3.2,3,0.95,1,0,0,2,0,0,1,0.32,0,0,0,1,0,0
Damien Le Tallec,FRA,MF,Montpellier,Ligue 1,28,1990,31.2,51,1.64,45,0,0,3,1,2,2,0.06,0,0,0,2,0,0
James Lea Siliki,CMR,MF,Rennes,Ligue 1,22,1996,13.6,38,2.80,25,1,4,3,4,1,6,0.44,5,0,1,0,0,0
Rafael Leão,POR,FW,Lille,Ligue 1,19,1999,14.3,25,1.75,16,0,3,1,3,2,6,0.42,5,0,1,0,0,0
Mathew Leckie,AUS,FW,Hertha BSC,Bundesliga,27,1991,10.5,29,2.77,22,0,3,2,2,0,1,0.10,0,0,0,1,0,0
Benjamin Lecomte,FRA,GK,Montpellier,Ligue 1,27,1991,37.0,7,0.19,5,2,0,0,0,0,1,0.03,1,0,0,0,0,0
Pierre Lees-Melou,FRA,MF,Nice,Ligue 1,25,1993,26.6,71,2.67,46,10,3,5,5,2,4,0.15,2,1,0,0,0,1
Jordan Lefort,FRA,DF,Amiens,Ligue 1,24,1993,20.0,13,0.65,12,1,0,0,0,0,1,0.05,1,0,0,0,0,0
Wu Lei,CHN,FW,Espanyol,La Liga,26,1991,11.8,23,1.95,13,0,2,5,2,1,3,0.25,1,0,0,1,1,0
Tim Leibold,GER,DF,Nürnberg,Bundesliga,24,1993,30.7,67,2.18,37,18,3,1,6,2,4,0.13,2,1,0,0,1,0
Lucas Leiva,BRA,MF,Lazio,Serie A,31,1987,22.1,45,2.04,35,6,1,1,0,2,3,0.14,3,0,0,0,0,0
Florian Lejeune,FRA,DF,Newcastle Utd,Premier League,27,1991,11.7,9,0.77,7,0,0,1,1,0,1,0.09,1,0,0,0,0,0
Iñigo Lekue,ESP,DF,Athletic Club,La Liga,25,1993,2.3,3,1.28,2,1,0,0,0,0,1,0.43,1,0,0,0,0,0
Thomas Lemar,FRA,MF,Atlético Madrid,La Liga,22,1995,20.2,59,2.92,39,11,5,1,3,0,6,0.30,6,0,0,0,0,0
Mario Lemina,GAB,MF,Southampton,Premier League,24,1993,17.9,36,2.01,28,0,3,1,4,0,2,0.11,0,0,0,1,1,0
Mauricio Lemos,URU,DF,Sassuolo,Serie A,22,1995,2.0,1,0.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Clément Lenglet,FRA,DF,Barcelona,La Liga,23,1995,21.5,1,0.05,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Aaron Lennon,ENG,MF,Burnley,Premier League,31,1987,13.5,18,1.33,10,0,2,0,6,0,1,0.07,1,0,0,0,0,0
Bernd Leno,GER,GK,Arsenal,Premier League,26,1992,31.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Pedro León,ESP,MF,Eibar,La Liga,31,1986,4.7,6,1.27,3,2,0,0,0,1,0,0.00,0,0,0,0,0,0
Sergio León,ESP,FW,Betis,La Liga,29,1989,7.1,14,1.97,8,0,2,1,3,0,3,0.42,1,0,1,1,0,0
Lukas Lerager,DEN,MF,Genoa,Serie A,25,1993,12.5,24,1.93,20,0,0,0,3,1,0,0.00,0,0,0,0,0,0
Lukas Lerager,DEN,MF,Bordeaux,Ligue 1,25,1993,14.4,23,1.59,22,0,1,0,0,0,3,0.21,3,0,0,0,0,0
Mehdi Léris,FRA,MF,Chievo,Serie A,20,1998,17.9,40,2.24,28,1,4,4,3,0,4,0.22,3,0,0,1,0,0
Jefferson Lerma,COL,MF,Bournemouth,Premier League,23,1994,27.8,36,1.29,25,1,3,2,3,2,2,0.07,0,0,0,0,2,0
Robert Lewandowski,POL,FW,Bayern Munich,Bundesliga,29,1988,32.9,118,3.59,78,0,11,17,12,0,19,0.58,10,0,4,5,0,0
Igor Lewczuk,POL,DF,Bordeaux,Ligue 1,33,1985,5.0,2,0.40,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Aaron Leya Iseka,BEL,FW,Toulouse,Ligue 1,20,1997,16.0,24,1.50,21,0,2,0,1,0,2,0.12,1,0,1,0,0,0
Stephan Lichtsteiner,SUI,DF,Arsenal,Premier League,34,1984,10.4,5,0.48,3,1,0,0,0,1,0,0.00,0,0,0,0,0,0
Dimitri Liénard,FRA,MF,Strasbourg,Ligue 1,30,1988,14.3,30,2.09,15,13,0,1,1,0,2,0.14,0,2,0,0,0,0
Philipp Lienhart,AUT,DF,Freiburg,Bundesliga,22,1996,6.8,5,0.73,3,0,1,0,0,1,0,0.00,0,0,0,0,0,0
Lucas Lima,BRA,DF,Nantes,Ligue 1,26,1991,27.7,81,2.92,47,28,2,1,2,1,6,0.22,4,1,1,0,0,0
Anthony Limbombe,BEL,FW,Nantes,Ligue 1,24,1994,13.7,58,4.22,41,0,5,4,7,1,5,0.36,4,0,0,1,0,0
Victor Lindelöf,SWE,DF,Manchester Utd,Premier League,24,1994,28.9,11,0.38,10,0,0,0,0,1,2,0.07,2,0,0,0,0,0
Karol Linetty,POL,MF,Sampdoria,Serie A,23,1995,27.9,65,2.33,54,0,2,2,5,2,9,0.32,8,0,0,0,1,0
Jesse Lingard,ENG,FW,Manchester Utd,Premier League,25,1992,18.5,58,3.14,46,1,5,2,3,1,11,0.60,6,0,2,1,2,0
Pol Lirola,ESP,DF,Sassuolo,Serie A,20,1997,33.1,73,2.21,64,3,3,2,0,1,10,0.30,8,0,1,1,0,0
Adem Ljajić,SRB,FW,Torino,Serie A,26,1991,0.3,2,6.00,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Diego Llorente,ESP,DF,Real Sociedad,La Liga,24,1993,19.5,8,0.41,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Fernando Llorente,ESP,FW,Tottenham,Premier League,33,1985,7.7,19,2.46,15,0,2,2,0,0,2,0.26,2,0,0,0,0,0
Marcos Llorente,ESP,MF,Real Madrid,La Liga,23,1995,6.0,7,1.17,7,0,0,0,0,0,1,0.17,1,0,0,0,0,0
Hugo Lloris,FRA,GK,Tottenham,Premier League,31,1986,33.0,1,0.03,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Giovani Lo Celso,ARG,MF,Betis,La Liga,22,1996,26.6,79,2.97,58,1,2,6,10,2,15,0.56,12,0,0,1,2,0
Giovani Lo Celso,ARG,MF,Paris S-G,Ligue 1,22,1996,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Stanislav Lobotka,SVK,MF,Celta Vigo,La Liga,23,1994,27.7,49,1.77,43,0,2,2,2,0,5,0.18,4,0,0,1,0,0
Jürgen Locadia,NED,FW,Brighton,Premier League,24,1993,13.7,35,2.55,25,0,4,4,0,2,3,0.22,1,0,1,1,0,0
Manuel Locatelli,ITA,MF,Sassuolo,Serie A,20,1998,20.5,77,3.75,59,7,1,5,3,2,5,0.24,2,2,0,1,0,0
Ruben Loftus-Cheek,ENG,MF,Chelsea,Premier League,22,1996,11.1,43,3.88,32,1,3,2,4,1,4,0.36,3,1,0,0,0,0
Enzo Loiodice,FRA,MF,Dijon,Ligue 1,17,2000,9.4,17,1.80,11,0,0,1,3,2,1,0.11,1,0,0,0,0,0
