Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Expected xG,Expected npxG,Expected xA,Expected npxG+xA,Per 90 Minutes xG,Per 90 Minutes xA,Per 90 Minutes xG+xA,Per 90 Minutes npxG,Per 90 Minutes npxG+xA
Roberto Soriano,ITA,MF,Torino,Serie A,27,1991,11,6,468,5.2,0,2,0,0,0,1,0,0.00,0.38,0.38,0.00,0.38,0.3,0.3,0.8,1.1,0.05,0.16,0.21,0.05,0.21
Alexander Sørloth,NOR,FW,Crystal Palace,Premier League,22,1995,12,0,185,2.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.6,1.0,0.19,0.32,0.51,0.19,0.51
Stefano Sorrentino,ITA,GK,Chievo,Serie A,39,1979,31,31,2789,31.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00
Borna Sosa,CRO,DF,Stuttgart,Bundesliga,20,1998,12,7,616,6.8,0,1,0,0,0,3,0,0.00,0.15,0.15,0.00,0.15,0.3,0.3,1.3,1.6,0.05,0.19,0.24,0.05,0.24
Sebastian Soto,USA,MF,Hannover 96,Bundesliga,18,2000,3,0,29,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.09,0.09,0.00,0.09
Riccardo Sottil,ITA,FW,Fiorentina,Serie A,19,1999,2,0,20,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.88,0.00,0.88,0.88,0.88
Pape Souaré,SEN,DF,Crystal Palace,Premier League,28,1990,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Adama Soumaoro,FRA,DF,Lille,Ligue 1,26,1992,20,20,1723,19.1,0,1,0,0,0,6,1,0.00,0.05,0.05,0.00,0.05,0.5,0.5,0.6,1.1,0.03,0.03,0.06,0.03,0.06
Boubakary Soumaré,FRA,MF,Lille,Ligue 1,19,1999,18,5,564,6.3,1,1,1,0,0,2,0,0.16,0.16,0.32,0.16,0.32,1.0,1.0,0.7,1.7,0.15,0.11,0.26,0.15,0.26
Çağlar Söyüncü,TUR,DF,Leicester City,Premier League,22,1996,6,4,372,4.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01
Julián Speroni,ARG,GK,Crystal Palace,Premier League,39,1979,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Leonardo Spinazzola,ITA,DF,Juventus,Serie A,25,1993,10,6,601,6.7,0,1,0,0,0,0,0,0.00,0.15,0.15,0.00,0.15,0.3,0.3,0.4,0.7,0.05,0.06,0.11,0.05,0.11
Nicolás Spolli,ARG,DF,Genoa,Serie A,35,1983,7,7,538,6.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.03,0.00,0.03,0.03,0.03
Marco Sportiello,ITA,GK,Frosinone,Serie A,26,1992,35,35,3150,35.0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Mattia Sprocati,ITA,FW,Parma,Serie A,25,1993,16,5,644,7.2,1,0,1,0,0,0,0,0.14,0.00,0.14,0.14,0.14,0.5,0.5,0.6,1.1,0.07,0.08,0.15,0.07,0.15
Bassem Srarfi,TUN,FW,Nice,Ligue 1,21,1997,22,8,817,9.1,1,0,1,0,0,2,0,0.11,0.00,0.11,0.11,0.11,1.5,1.5,1.0,2.4,0.16,0.11,0.27,0.16,0.27
Darijo Srna,CRO,DF,Cagliari,Serie A,36,1982,26,24,2087,23.2,0,3,0,0,0,5,1,0.00,0.13,0.13,0.00,0.13,0.4,0.4,3.9,4.3,0.02,0.17,0.19,0.02,0.19
Kostas Stafylidis,GRE,DF,Augsburg,Bundesliga,24,1993,12,11,920,10.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,1.0,1.2,0.02,0.09,0.12,0.02,0.12
Benjamin Stambouli,FRA,DF,Schalke 04,Bundesliga,27,1990,21,20,1763,19.6,0,2,0,0,0,3,0,0.00,0.10,0.10,0.00,0.10,0.2,0.2,0.4,0.5,0.01,0.02,0.03,0.01,0.03
Jozo Stanić,CRO,DF,Augsburg,Bundesliga,19,1999,1,0,3,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Junior Stanislas,ENG,MF,Bournemouth,Premier League,28,1989,23,11,1031,11.5,2,3,1,1,1,1,0,0.17,0.26,0.44,0.09,0.35,3.4,2.6,2.1,4.7,0.29,0.18,0.47,0.23,0.41
Niklas Stark,GER,DF,Hertha BSC,Bundesliga,23,1995,22,22,1868,20.8,1,0,1,0,0,5,0,0.05,0.00,0.05,0.05,0.05,0.6,0.6,0.4,1.0,0.03,0.02,0.05,0.03,0.05
Timo Stavitski,FIN,FW,Caen,Ligue 1,19,1999,1,0,14,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Renato Steffen,SUI,FW,Wolfsburg,Bundesliga,26,1991,31,18,1503,16.7,5,1,5,0,0,4,0,0.30,0.06,0.36,0.30,0.36,3.0,3.0,1.7,4.7,0.18,0.10,0.28,0.18,0.28
Marc Stendera,GER,MF,Eint Frankfurt,Bundesliga,22,1995,7,0,110,1.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.14,0.14,0.00,0.14
Pascal Stenzel,GER,DF,Freiburg,Bundesliga,22,1996,21,16,1449,16.1,0,2,0,0,0,5,1,0.00,0.12,0.12,0.00,0.12,0.9,0.9,1.4,2.4,0.06,0.09,0.15,0.06,0.15
Dale Stephens,ENG,MF,Brighton,Premier League,29,1989,30,29,2485,27.6,1,1,1,0,0,6,1,0.04,0.04,0.07,0.04,0.07,0.3,0.3,0.8,1.1,0.01,0.03,0.04,0.01,0.04
Jack Stephens,ENG,DF,Southampton,Premier League,24,1994,24,19,1700,18.9,1,0,1,0,0,4,0,0.05,0.00,0.05,0.05,0.05,1.1,1.1,0.3,1.4,0.06,0.01,0.07,0.06,0.07
Mariusz Stępiński,POL,FW,Chievo,Serie A,23,1995,35,27,2476,27.5,6,2,6,0,0,5,0,0.22,0.07,0.29,0.22,0.29,8.1,8.1,1.4,9.5,0.30,0.05,0.34,0.30,0.34
Raheem Sterling,ENG,FW,Manchester City,Premier League,23,1994,34,31,2771,30.8,17,9,17,0,0,3,0,0.55,0.29,0.84,0.55,0.84,14.0,14.0,10.6,24.6,0.45,0.34,0.80,0.45,0.80
Lars Stindl,GER,FW,M'Gladbach,Bundesliga,29,1988,21,19,1508,16.8,3,1,3,0,0,3,0,0.18,0.06,0.24,0.18,0.24,2.7,2.7,2.9,5.6,0.16,0.17,0.34,0.16,0.34
Kevin Stöger,AUT,MF,Düsseldorf,Bundesliga,24,1993,25,24,2118,23.5,1,7,1,0,0,8,0,0.04,0.30,0.34,0.04,0.34,2.0,2.0,6.0,8.0,0.08,0.26,0.34,0.08,0.34
John Stones,ENG,DF,Manchester City,Premier League,24,1994,24,20,1764,19.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.2,0.6,0.02,0.01,0.03,0.02,0.03
Thomas Strakosha,ALB,GK,Lazio,Serie A,23,1995,35,35,3150,35.0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Tobias Strobl,GER,MF,M'Gladbach,Bundesliga,28,1990,29,26,2293,25.5,0,4,0,0,0,4,0,0.00,0.16,0.16,0.00,0.16,0.9,0.9,1.5,2.4,0.04,0.06,0.09,0.04,0.09
Kevin Strootman,NED,MF,Marseille,Ligue 1,28,1990,28,21,1942,21.6,1,5,1,0,0,7,0,0.05,0.23,0.28,0.05,0.28,1.5,1.5,1.4,2.8,0.07,0.06,0.13,0.07,0.13
Kevin Strootman,NED,MF,Roma,Serie A,28,1990,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.07,0.07,0.00,0.07
Jens Stryger Larsen,DEN,DF,Udinese,Serie A,27,1991,36,36,3234,35.9,1,4,1,0,0,6,0,0.03,0.11,0.14,0.03,0.14,1.6,1.6,1.8,3.4,0.05,0.05,0.10,0.05,0.10
Cristhian Stuani,URU,FW,Girona,La Liga,31,1986,32,30,2729,30.3,19,0,14,5,5,9,0,0.63,0.00,0.63,0.46,0.46,12.5,8.9,1.0,9.9,0.41,0.03,0.44,0.29,0.33
Leo Štulac,SVN,MF,Parma,Serie A,23,1994,26,17,1452,16.1,0,2,0,0,0,3,1,0.00,0.12,0.12,0.00,0.12,0.7,0.7,2.1,2.8,0.04,0.13,0.17,0.04,0.17
Stefano Sturaro,ITA,MF,Genoa,Serie A,25,1993,5,4,213,2.4,1,0,1,0,0,0,1,0.42,0.00,0.42,0.42,0.42,0.1,0.1,0.2,0.3,0.05,0.08,0.13,0.05,0.13
Daniel Sturridge,ENG,FW,Liverpool,Premier League,28,1989,18,4,509,5.7,2,1,2,0,0,1,0,0.35,0.18,0.53,0.35,0.53,1.3,1.3,1.2,2.5,0.22,0.22,0.44,0.22,0.44
Damián Suárez,URU,DF,Getafe,La Liga,30,1988,36,36,3240,36.0,0,3,0,0,0,13,0,0.00,0.08,0.08,0.00,0.08,0.5,0.5,4.4,4.9,0.01,0.12,0.14,0.01,0.14
Denis Suárez,ESP,FW,Arsenal,Premier League,24,1994,4,0,71,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Denis Suárez,ESP,MF,Barcelona,La Liga,24,1994,2,0,19,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.1,0.4,1.56,0.41,1.97,1.56,1.97
Leonardo Suárez,ARG,FW,Valladolid,La Liga,22,1996,12,7,517,5.7,2,0,2,0,0,0,0,0.35,0.00,0.35,0.35,0.35,1.9,1.9,0.4,2.3,0.33,0.07,0.40,0.33,0.40
Luis Suárez,URU,FW,Barcelona,La Liga,31,1987,33,31,2827,31.4,21,6,17,4,4,5,0,0.67,0.19,0.86,0.54,0.73,21.1,18.0,6.7,24.7,0.67,0.21,0.88,0.57,0.79
Mario Suárez,ESP,MF,Rayo Vallecano,La Liga,31,1987,14,11,1026,11.4,2,0,2,0,0,5,0,0.18,0.00,0.18,0.18,0.18,0.9,0.9,0.6,1.6,0.08,0.06,0.14,0.08,0.14
Mathías Suárez,URU,DF,Montpellier,Ligue 1,22,1996,10,7,550,6.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.4,0.01,0.06,0.07,0.01,0.07
Danijel Subašić,CRO,GK,Monaco,Ligue 1,33,1984,14,14,1136,12.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Neven Subotić,SRB,DF,Saint-Étienne,Ligue 1,29,1988,26,26,2149,23.9,1,0,1,0,0,2,1,0.04,0.00,0.04,0.04,0.04,1.6,1.6,0.3,1.9,0.07,0.01,0.08,0.07,0.08
Isaac Success,NGA,FW,Watford,Premier League,22,1996,30,9,1052,11.7,1,1,1,0,0,4,0,0.09,0.09,0.17,0.09,0.17,2.4,2.4,2.1,4.6,0.21,0.18,0.39,0.21,0.39
Niklas Süle,GER,DF,Bayern Munich,Bundesliga,22,1995,31,29,2654,29.5,2,0,2,0,0,3,0,0.07,0.00,0.07,0.07,0.07,1.6,1.6,0.3,1.9,0.05,0.01,0.06,0.05,0.06
Ki Sung-yueng,KOR,MF,Newcastle Utd,Premier League,29,1989,18,14,1302,14.5,0,1,0,0,0,2,0,0.00,0.07,0.07,0.00,0.07,0.2,0.2,1.0,1.2,0.01,0.07,0.08,0.01,0.08
Andrew Surman,ENG,MF,Bournemouth,Premier League,31,1986,18,16,1439,16.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.9,1.2,0.02,0.05,0.08,0.02,0.08
Sam Surridge,ENG,FW,Bournemouth,Premier League,20,1998,2,0,13,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.4,2.50,0.38,2.88,2.50,2.88
Markel Susaeta,ESP,FW,Athletic Club,La Liga,30,1987,22,15,1379,15.3,1,2,1,0,0,4,1,0.07,0.13,0.20,0.07,0.20,0.7,0.7,2.4,3.0,0.04,0.15,0.20,0.04,0.20
Suso,ESP,FW,Milan,Serie A,24,1993,35,35,3018,33.5,7,10,7,0,0,9,1,0.21,0.30,0.51,0.21,0.51,3.8,3.8,8.9,12.7,0.11,0.26,0.38,0.11,0.38
Markus Suttner,AUT,DF,Düsseldorf,Bundesliga,31,1987,6,6,489,5.4,1,1,1,0,0,1,0,0.18,0.18,0.37,0.18,0.37,0.2,0.2,0.8,1.0,0.04,0.15,0.19,0.04,0.19
Mattias Svanberg,SWE,MF,Bologna,Serie A,19,1999,23,13,1176,13.1,0,3,0,0,0,2,0,0.00,0.23,0.23,0.00,0.23,1.0,1.0,1.1,2.1,0.08,0.08,0.16,0.08,0.16
Sanasi Sy,FRA,MF,Amiens,Ligue 1,19,1999,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Seydou Sy,SEN,GK,Monaco,Ligue 1,22,1995,3,2,226,2.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Issiaga Sylla,GUI,DF,Toulouse,Ligue 1,24,1994,24,23,1994,22.2,2,0,2,0,0,5,0,0.09,0.00,0.09,0.09,0.09,2.0,2.0,1.2,3.1,0.09,0.05,0.14,0.09,0.14
Moussa Sylla,FRA,FW,Monaco,Ligue 1,18,1999,18,7,769,8.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,2.4,2.4,1.7,4.1,0.28,0.20,0.48,0.28,0.48
Eddy Sylvestre,FRA,FW,Nice,Ligue 1,18,1999,5,3,266,3.0,0,1,0,0,0,0,0,0.00,0.34,0.34,0.00,0.34,0.5,0.5,0.1,0.6,0.15,0.04,0.19,0.15,0.19
Ádám Szalai,HUN,FW,Hoffenheim,Bundesliga,30,1987,30,15,1627,18.1,6,3,6,0,0,3,0,0.33,0.17,0.50,0.33,0.50,8.5,8.5,2.4,10.9,0.47,0.13,0.61,0.47,0.61
Wojciech Szczęsny,POL,GK,Juventus,Serie A,28,1990,28,28,2520,28.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Franck Tabanou,FRA,DF,Guingamp,Ligue 1,29,1989,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Jonathan Tah,GER,DF,Leverkusen,Bundesliga,22,1996,33,33,2937,32.6,3,1,3,0,0,3,0,0.09,0.03,0.12,0.09,0.12,1.8,1.8,0.8,2.6,0.05,0.03,0.08,0.05,0.08
Flavien Tait,FRA,MF,Angers,Ligue 1,25,1993,36,34,2985,33.2,5,7,5,0,1,2,0,0.15,0.21,0.36,0.15,0.36,6.7,5.8,7.1,12.9,0.20,0.21,0.42,0.18,0.39
Adrien Tameze,CMR,MF,Nice,Ligue 1,24,1994,37,34,2942,32.7,0,3,0,0,0,7,0,0.00,0.09,0.09,0.00,0.09,1.0,0.8,1.7,2.5,0.03,0.05,0.08,0.03,0.08
Strahinja Tanasijević,SRB,DF,Chievo,Serie A,21,1997,1,0,17,0.2,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.13,0.00,0.13,0.13,0.13
Matt Targett,ENG,DF,Southampton,Premier League,22,1995,16,13,1186,13.2,1,3,1,0,0,2,0,0.08,0.23,0.30,0.08,0.30,0.7,0.7,2.6,3.3,0.05,0.20,0.25,0.05,0.25
Rodrigo Tarín,ESP,DF,Leganés,La Liga,22,1996,18,15,1429,15.9,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.5,0.03,0.00,0.03,0.03,0.03
James Tarkowski,ENG,DF,Burnley,Premier League,25,1992,35,35,3086,34.3,3,1,3,0,0,8,0,0.09,0.03,0.12,0.09,0.12,3.3,3.3,0.3,3.6,0.10,0.01,0.10,0.10,0.10
Ciprian Tătărușanu,ROU,GK,Nantes,Ligue 1,32,1986,27,27,2390,26.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.01,0.01,0.00,0.01
Júlio Tavares,CPV,FW,Dijon,Ligue 1,29,1988,36,31,2805,31.2,5,4,4,1,1,4,0,0.16,0.13,0.29,0.13,0.26,9.5,8.8,2.3,11.1,0.31,0.07,0.38,0.28,0.35
Júnior Tavares,BRA,DF,Sampdoria,Serie A,21,1996,3,2,184,2.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.3,0.01,0.12,0.13,0.01,0.13
Taleb Tawatha,ISR,DF,Eint Frankfurt,Bundesliga,26,1992,3,1,125,1.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Charlie Taylor,ENG,DF,Burnley,Premier League,24,1993,38,35,3243,36.0,0,1,0,0,0,2,0,0.00,0.03,0.03,0.00,0.03,0.2,0.2,1.2,1.4,0.00,0.03,0.04,0.00,0.04
Malik Tchokounté,FRA,FW,Caen,Ligue 1,29,1988,29,16,1473,16.4,0,2,0,0,0,3,0,0.00,0.12,0.12,0.00,0.12,2.4,2.4,0.5,2.8,0.14,0.03,0.17,0.14,0.17
Aurélien Tchouaméni,FRA,MF,Bordeaux,Ligue 1,18,2000,10,8,704,7.8,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.5,0.9,0.05,0.06,0.11,0.05,0.11
Georg Teigl,AUT,MF,Augsburg,Bundesliga,27,1991,6,2,296,3.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.02,0.02,0.00,0.02
Cristian Tello,ESP,DF,Betis,La Liga,26,1991,29,13,1573,17.5,4,6,4,0,0,3,0,0.23,0.34,0.57,0.23,0.57,3.0,3.0,2.7,5.7,0.17,0.16,0.33,0.17,0.33
Łukasz Teodorczyk,POL,FW,Udinese,Serie A,27,1991,16,2,400,4.4,1,0,1,0,1,1,0,0.23,0.00,0.23,0.23,0.23,1.9,1.0,0.0,1.1,0.43,0.01,0.44,0.23,0.24
Hidde ter Avest,NED,DF,Udinese,Serie A,21,1997,13,12,973,10.8,0,1,0,0,0,0,0,0.00,0.09,0.09,0.00,0.09,0.3,0.3,0.9,1.1,0.02,0.08,0.10,0.02,0.10
Marc-André ter Stegen,GER,GK,Barcelona,La Liga,26,1992,35,35,3150,35.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Pietro Terracciano,ITA,GK,Fiorentina,Serie A,28,1990,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Pietro Terracciano,ITA,GK,Empoli,Serie A,28,1990,8,8,720,8.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Marco Terrazzino,GER,FW,Freiburg,Bundesliga,27,1991,13,7,517,5.7,1,0,1,0,0,0,0,0.17,0.00,0.17,0.17,0.17,1.0,1.0,0.6,1.7,0.18,0.11,0.29,0.18,0.29
Martin Terrier,FRA,FW,Lyon,Ligue 1,21,1997,32,16,1486,16.5,9,0,9,0,0,2,0,0.55,0.00,0.55,0.55,0.55,4.1,4.1,3.4,7.5,0.25,0.21,0.45,0.25,0.45
Kenny Tete,NED,DF,Lyon,Ligue 1,22,1995,13,12,1048,11.6,0,3,0,0,0,1,0,0.00,0.26,0.26,0.00,0.26,0.8,0.8,1.9,2.7,0.07,0.16,0.23,0.07,0.23
Cedric Teuchert,GER,FW,Schalke 04,Bundesliga,21,1997,5,2,160,1.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.03,0.00,0.03,0.03,0.03
Florian Thauvin,FRA,FW,Marseille,Ligue 1,25,1993,33,30,2613,29.0,16,8,14,2,2,5,1,0.55,0.28,0.83,0.48,0.76,11.7,10.1,4.9,15.0,0.40,0.17,0.57,0.35,0.52
Cyril Théréau,FRA,FW,Cagliari,Serie A,35,1983,5,1,131,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.04,0.00,0.04,0.04,0.04
Cyril Théréau,FRA,FW,Fiorentina,Serie A,35,1983,2,0,30,0.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.16,0.00,0.16,0.16,0.16
Sada Thioub,SEN,FW,Nîmes,Ligue 1,23,1995,38,27,2476,27.5,3,5,3,0,0,3,0,0.11,0.18,0.29,0.11,0.29,3.4,3.4,3.5,6.9,0.13,0.13,0.25,0.13,0.25
Romain Thomas,FRA,DF,Angers,Ligue 1,30,1988,28,27,2394,26.6,2,1,2,0,0,4,0,0.08,0.04,0.11,0.08,0.11,1.6,1.6,0.2,1.8,0.06,0.01,0.07,0.06,0.07
Adrien Thomasson,FRA,MF,Strasbourg,Ligue 1,24,1993,34,28,2479,27.5,5,8,5,0,0,5,1,0.18,0.29,0.47,0.18,0.47,4.5,4.4,3.4,7.8,0.16,0.12,0.29,0.16,0.28
Erik Thommy,GER,MF,Stuttgart,Bundesliga,23,1994,19,6,794,8.8,1,1,1,0,0,3,1,0.11,0.11,0.23,0.11,0.23,1.2,1.2,1.5,2.7,0.13,0.17,0.30,0.13,0.30
Marcus Thuram,FRA,FW,Guingamp,Ligue 1,20,1997,32,32,2571,28.6,9,1,5,4,5,4,2,0.32,0.04,0.35,0.18,0.21,10.0,6.2,3.3,9.4,0.35,0.12,0.47,0.22,0.33
Youri Tielemans,BEL,MF,Leicester City,Premier League,21,1997,13,13,1086,12.1,3,4,3,0,0,2,0,0.25,0.33,0.58,0.25,0.58,1.8,1.8,2.4,4.1,0.15,0.20,0.34,0.15,0.34
Youri Tielemans,BEL,MF,Monaco,Ligue 1,21,1997,20,20,1680,18.7,5,1,4,1,1,5,0,0.27,0.05,0.32,0.21,0.27,3.1,2.3,1.6,3.9,0.17,0.09,0.25,0.12,0.21
Timothy Tillman,GER,FW,Nürnberg,Bundesliga,19,1999,6,1,206,2.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.4,0.6,0.07,0.17,0.24,0.07,0.24
Cheick Timite,CIV,FW,Amiens,Ligue 1,20,1997,27,15,1456,16.2,1,1,1,0,0,2,0,0.06,0.06,0.12,0.06,0.12,2.6,2.6,1.1,3.8,0.16,0.07,0.23,0.16,0.23
David Timor,ESP,MF,Girona,La Liga,28,1989,2,2,163,1.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.05,0.04,0.09,0.05,0.09
George Timotheou,AUS,DF,Schalke 04,Bundesliga,21,1997,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.03,0.00,0.03,0.03,0.03
Marcel Tisserand,COD,DF,Wolfsburg,Bundesliga,25,1993,10,10,886,9.8,1,0,1,0,0,2,0,0.10,0.00,0.10,0.10,0.10,1.7,1.7,0.1,1.8,0.17,0.01,0.18,0.17,0.18
Tito,ESP,DF,Rayo Vallecano,La Liga,33,1985,15,12,1098,12.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.3,0.01,0.01,0.02,0.01,0.02
Jean-Clair Todibo,FRA,DF,Barcelona,La Liga,18,1999,2,2,157,1.7,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Jean-Clair Todibo,FRA,DF,Toulouse,Ligue 1,18,1999,10,10,834,9.3,1,0,1,0,0,3,1,0.11,0.00,0.11,0.11,0.11,0.3,0.3,0.0,0.3,0.04,0.00,0.04,0.04,0.04
Karl Toko Ekambi,CMR,FW,Villarreal,La Liga,25,1992,34,24,2144,23.8,10,1,10,0,1,5,0,0.42,0.04,0.46,0.42,0.46,10.4,9.7,1.9,11.6,0.44,0.08,0.52,0.41,0.49
Corentin Tolisso,FRA,MF,Bayern Munich,Bundesliga,23,1994,2,1,52,0.6,1,0,1,0,0,0,0,1.73,0.00,1.73,1.73,1.73,0.3,0.3,0.1,0.4,0.52,0.23,0.74,0.52,0.74
Rafael Tolói,ITA,DF,Atalanta,Serie A,27,1990,21,20,1746,19.4,1,3,1,0,0,1,1,0.05,0.15,0.21,0.05,0.21,1.8,1.8,1.9,3.7,0.09,0.10,0.19,0.09,0.19
Raúl de Tomás,ESP,FW,Rayo Vallecano,La Liga,23,1994,33,32,2813,31.3,14,1,14,0,0,5,0,0.45,0.03,0.48,0.45,0.48,12.1,12.1,1.8,13.9,0.39,0.06,0.44,0.39,0.44
James Tomkins,ENG,DF,Crystal Palace,Premier League,29,1989,29,29,2560,28.4,1,1,1,0,0,5,0,0.04,0.04,0.07,0.04,0.07,1.6,1.6,1.1,2.7,0.06,0.04,0.10,0.06,0.10
Nenad Tomović,SRB,DF,Chievo,Serie A,30,1987,10,9,739,8.2,1,0,1,0,0,1,0,0.12,0.00,0.12,0.12,0.12,0.6,0.6,0.1,0.7,0.07,0.01,0.08,0.07,0.08
Lorenzo Tonelli,ITA,DF,Sampdoria,Serie A,28,1990,19,17,1655,18.4,1,0,1,0,0,6,0,0.05,0.00,0.05,0.05,0.05,0.3,0.3,0.0,0.4,0.02,0.00,0.02,0.02,0.02
Toño,ESP,DF,Levante,La Liga,28,1989,21,21,1763,19.6,2,2,2,0,0,4,0,0.10,0.10,0.20,0.10,0.20,1.2,1.2,1.5,2.7,0.06,0.07,0.14,0.06,0.14
Ömer Toprak,TUR,DF,Dortmund,Bundesliga,29,1989,9,1,236,2.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.03,0.00,0.03,0.03,0.03
