Player,Nation,Pos,Squad,Comp,Age,Born,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG
Ibrahim Karamoko,FRA,MF,Chievo,Serie A,17,2001,0.7,0,2,0,0.0,2.77,0.00,0.00,,20.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Orestis Karnezis,GRE,GK,Napoli,Serie A,33,1985,9.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Rick Karsdorp,NED,DF,Roma,Serie A,23,1995,6.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Grigoris Kastanos,CYP,MF,Juventus,Serie A,20,1998,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Eiji Kawashima,JPN,GK,Strasbourg,Ligue 1,35,1983,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Beram Kayal,ISR,MF,Brighton,Premier League,30,1988,10.4,1,5,2,40.0,0.48,0.19,0.20,0.50,20.9,0,0,0,0.7,0.7,0.13,+0.3,+0.3
Moise Kean,ITA,FW,Juventus,Serie A,18,2000,6.0,6,19,10,52.6,3.16,1.66,0.32,0.60,13.2,0,0,0,3.4,3.4,0.18,+2.6,+2.6
Michael Keane,ENG,DF,Everton,Premier League,25,1993,33.0,1,30,9,30.0,0.91,0.27,0.03,0.11,9.1,0,0,0,2.3,2.3,0.08,-1.3,-1.3
Neeskens Kebano,COD,FW,Fulham,Premier League,26,1992,1.2,0,1,0,0.0,0.83,0.00,0.00,,5.1,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Thilo Kehrer,GER,DF,Paris S-G,Ligue 1,21,1996,21.1,1,14,4,28.6,0.66,0.19,0.07,0.25,11.3,0,0,0,1.7,1.7,0.12,-0.7,-0.7
Jules Keita,GUI,FW,Dijon,Ligue 1,20,1998,5.1,2,16,5,31.3,3.16,0.99,0.13,0.40,16.1,0,0,0,2.1,2.1,0.13,-0.1,-0.1
Naby Keïta,GUI,MF,Liverpool,Premier League,23,1995,15.4,2,28,10,35.7,1.81,0.65,0.07,0.20,17.3,0,0,0,2.5,2.5,0.09,-0.5,-0.5
Keko,ESP,MF,Valladolid,La Liga,26,1991,17.0,2,21,10,47.6,1.23,0.59,0.10,0.20,14.4,0,0,0,3.2,3.2,0.16,-1.2,-1.2
Martin Kelly,ENG,DF,Crystal Palace,Premier League,28,1990,12.3,0,3,1,33.3,0.24,0.08,0.00,0.00,7.4,0,0,0,0.4,0.4,0.14,-0.4,-0.4
Marc-Oliver Kempf,GER,DF,Stuttgart,Bundesliga,23,1995,22.5,2,15,2,13.3,0.67,0.09,0.13,1.00,10.5,0,0,0,1.9,1.9,0.12,+0.1,+0.1
Kenedy,BRA,MF,Newcastle Utd,Premier League,22,1996,15.0,1,30,5,16.7,2.00,0.33,0.03,0.20,21.8,1,0,1,2.3,1.5,0.05,-1.3,-0.5
Jonjoe Kenny,ENG,DF,Everton,Premier League,21,1997,8.8,0,3,0,0.0,0.34,0.00,0.00,,24.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Christophe Kerbrat,FRA,DF,Guingamp,Ligue 1,31,1986,23.3,0,1,0,0.0,0.04,0.00,0.00,,17.5,0,0,0,0.0,0.0,0.03,0.0,0.0
Sebastian Kerk,GER,MF,Nürnberg,Bundesliga,24,1994,13.1,0,18,7,38.9,1.37,0.53,0.00,0.00,25.5,5,0,0,0.9,0.9,0.05,-0.9,-0.9
Franck Kessié,CIV,MF,Milan,Serie A,21,1996,33.5,8,49,12,24.5,1.46,0.36,0.10,0.42,18.3,0,3,3,7.1,4.9,0.10,+0.9,+0.1
Saîf-Eddine Khaoui,TUN,MF,Caen,Ligue 1,23,1995,15.0,3,27,11,40.7,1.80,0.73,0.11,0.27,21.6,0,0,0,1.6,1.6,0.06,+1.4,+1.4
Wahbi Khazri,TUN,FW,Saint-Étienne,Ligue 1,27,1991,31.3,13,93,34,36.6,2.97,1.09,0.10,0.26,23.6,13,4,4,12.6,9.5,0.10,+0.4,-0.5
Rani Khedira,GER,DF,Augsburg,Bundesliga,24,1994,29.2,4,12,5,41.7,0.41,0.17,0.33,0.80,10.5,0,0,0,2.0,2.0,0.17,+2.0,+2.0
Sami Khedira,GER,MF,Juventus,Serie A,31,1987,7.8,2,18,5,27.8,2.29,0.64,0.11,0.40,14.2,0,0,0,1.7,1.7,0.09,+0.3,+0.3
Isaac Kiese Thelin,SWE,FW,Leverkusen,Bundesliga,26,1992,2.0,0,4,1,25.0,2.00,0.50,0.00,0.00,12.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Kike,ESP,FW,Eibar,La Liga,28,1989,14.4,3,42,17,40.5,2.91,1.18,0.07,0.18,12.9,0,0,0,5.1,5.1,0.12,-2.1,-2.1
Max Kilman,ENG,DF,Wolves,Premier League,21,1997,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Joshua Kimmich,GER,DF,Bayern Munich,Bundesliga,23,1995,34.0,2,25,8,32.0,0.74,0.24,0.08,0.25,17.5,0,0,0,1.9,1.9,0.08,+0.1,+0.1
Presnel Kimpembe,FRA,DF,Paris S-G,Ligue 1,22,1995,22.3,0,4,1,25.0,0.18,0.04,0.00,0.00,19.6,0,0,0,0.3,0.3,0.08,-0.3,-0.3
Joshua King,NOR,FW,Bournemouth,Premier League,26,1992,32.9,12,68,20,29.4,2.07,0.61,0.10,0.35,15.6,0,5,6,12.8,8.2,0.12,-0.8,-1.2
Sofian Kiyine,MAR,MF,Chievo,Serie A,20,1997,9.1,0,21,3,14.3,2.32,0.33,0.00,0.00,26.1,3,0,0,0.8,0.8,0.04,-0.8,-0.8
Simon Kjær,DEN,DF,Sevilla,La Liga,29,1989,22.3,0,15,3,20.0,0.67,0.13,0.00,0.00,12.2,0,0,0,0.9,0.9,0.06,-0.9,-0.9
Davy Klaassen,NED,MF,Werder Bremen,Bundesliga,25,1993,31.3,5,31,9,29.0,0.99,0.29,0.16,0.56,19.0,0,0,0,3.3,3.3,0.11,+1.7,+1.7
Felix Klaus,GER,FW,Wolfsburg,Bundesliga,25,1992,4.9,1,14,6,42.9,2.84,1.22,0.07,0.17,16.8,0,0,0,2.3,2.3,0.17,-1.3,-1.3
Ragnar Klavan,EST,DF,Cagliari,Serie A,32,1985,13.7,0,2,0,0.0,0.15,0.00,0.00,,21.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Tim Kleindienst,GER,FW,Freiburg,Bundesliga,22,1995,2.2,0,5,1,20.0,2.25,0.45,0.00,0.00,16.7,0,0,0,0.4,0.4,0.07,-0.4,-0.4
Lukas Klostermann,GER,DF,RB Leipzig,Bundesliga,22,1996,22.3,5,14,7,50.0,0.63,0.31,0.36,0.71,12.2,0,0,0,2.0,2.0,0.15,+3.0,+3.0
Justin Kluivert,NED,FW,Roma,Serie A,19,1999,14.9,1,21,8,38.1,1.41,0.54,0.05,0.13,17.1,0,0,0,1.7,1.7,0.08,-0.7,-0.7
Lukas Klünter,GER,DF,Hertha BSC,Bundesliga,22,1996,6.6,0,5,1,20.0,0.76,0.15,0.00,0.00,22.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Robin Knoche,GER,DF,Wolfsburg,Bundesliga,26,1992,31.0,3,14,6,42.9,0.45,0.19,0.21,0.50,8.1,0,0,0,2.0,2.0,0.14,+1.0,+1.0
Anthony Knockaert,FRA,MF,Brighton,Premier League,26,1991,20.4,2,27,9,33.3,1.32,0.44,0.07,0.22,17.7,2,0,0,2.7,2.7,0.10,-0.7,-0.7
Törles Knöll,GER,FW,Nürnberg,Bundesliga,20,1997,4.1,1,8,3,37.5,1.95,0.73,0.13,0.33,9.9,0,0,0,1.2,1.2,0.15,-0.2,-0.2
Gregor Kobel,SUI,GK,Hoffenheim,Bundesliga,20,1997,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Gregor Kobel,SUI,GK,Augsburg,Bundesliga,20,1997,15.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Robin Koch,GER,MF,Freiburg,Bundesliga,22,1996,21.1,1,9,2,22.2,0.43,0.09,0.11,0.50,16.9,0,0,0,0.8,0.8,0.08,+0.2,+0.2
Kenan Kodro,BIH,FW,Athletic Club,La Liga,24,1993,1.8,1,4,1,25.0,2.24,0.56,0.25,1.00,15.5,0,0,0,0.2,0.2,0.04,+0.8,+0.8
Dominik Kohr,GER,MF,Leverkusen,Bundesliga,24,1994,10.8,0,14,4,28.6,1.29,0.37,0.00,0.00,22.3,0,0,0,1.3,1.3,0.09,-1.3,-1.3
Djégui Koita,FRA,DF,Guingamp,Ligue 1,18,1999,1.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Koke,ESP,MF,Atlético Madrid,La Liga,26,1992,28.7,3,20,5,25.0,0.70,0.17,0.15,0.60,20.2,1,0,0,1.1,1.1,0.06,+1.9,+1.9
Aleksandar Kolarov,SRB,DF,Roma,Serie A,32,1985,32.3,8,37,11,29.7,1.15,0.34,0.14,0.45,23.3,9,3,3,4.5,2.2,0.06,+3.5,+2.8
Sead Kolašinac,BIH,DF,Arsenal,Premier League,25,1993,21.0,0,9,2,22.2,0.43,0.10,0.00,0.00,18.2,0,0,0,0.3,0.3,0.04,-0.3,-0.3
Randal Kolo Muani,FRA,FW,Nantes,Ligue 1,19,1998,1.4,0,3,1,33.3,2.21,0.74,0.00,0.00,13.7,0,0,0,0.3,0.3,0.09,-0.3,-0.3
Timothée Kolodziejczak,FRA,DF,Saint-Étienne,Ligue 1,26,1991,35.4,3,17,6,35.3,0.48,0.17,0.18,0.50,7.0,0,0,0,2.2,2.2,0.13,+0.8,+0.8
Vincent Kompany,BEL,DF,Manchester City,Premier League,32,1986,13.6,1,4,1,25.0,0.29,0.07,0.25,1.00,19.8,0,0,0,0.2,0.2,0.05,+0.8,+0.8
Ghislain Konan,CIV,DF,Reims,Ligue 1,22,1995,20.0,0,1,0,0.0,0.05,0.00,0.00,,23.4,0,0,0,0.0,0.0,0.01,0.0,0.0
Ibrahima Konaté,FRA,DF,RB Leipzig,Bundesliga,19,1999,27.0,1,14,3,21.4,0.52,0.11,0.07,0.33,10.3,0,0,0,1.2,1.2,0.08,-0.2,-0.2
Moussa Konaté,SEN,FW,Amiens,Ligue 1,25,1993,20.8,7,49,15,30.6,2.35,0.72,0.10,0.33,15.8,0,2,3,7.7,5.4,0.11,-0.7,-0.4
Geoffrey Kondogbia,CTA,MF,Valencia,La Liga,25,1993,13.8,1,22,4,18.2,1.59,0.29,0.05,0.25,20.1,0,0,0,2.0,2.0,0.09,-1.0,-1.0
Kouadio Koné,FRA,MF,Toulouse,Ligue 1,17,2001,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Lamine Koné,CIV,DF,Strasbourg,Ligue 1,29,1989,23.9,1,7,2,28.6,0.29,0.08,0.14,0.50,8.2,0,0,0,0.6,0.6,0.09,+0.4,+0.4
Youssouf Koné,MLI,DF,Lille,Ligue 1,23,1995,19.0,0,5,0,0.0,0.26,0.00,0.00,,30.0,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Terence Kongolo,NED,DF,Huddersfield,Premier League,24,1994,30.2,1,13,4,30.8,0.43,0.13,0.08,0.25,13.5,0,0,0,1.4,1.4,0.11,-0.4,-0.4
Yevhen Konoplyanka,UKR,FW,Schalke 04,Bundesliga,28,1989,7.3,1,19,6,31.6,2.61,0.82,0.05,0.17,21.4,1,0,0,1.3,1.3,0.07,-0.3,-0.3
Pascal Köpke,GER,FW,Hertha BSC,Bundesliga,22,1995,0.8,0,4,1,25.0,4.86,1.22,0.00,0.00,18.4,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Julian Korb,GER,DF,Hannover 96,Bundesliga,26,1992,11.2,0,1,0,0.0,0.09,0.00,0.00,,27.0,0,0,0,0.0,0.0,0.01,0.0,0.0
Laurent Koscielny,FRA,DF,Arsenal,Premier League,32,1985,14.8,3,5,4,80.0,0.34,0.27,0.60,0.75,6.3,0,0,0,1.6,1.6,0.32,+1.4,+1.4
Filip Kostić,SRB,DF,Eint Frankfurt,Bundesliga,25,1992,32.8,6,60,16,26.7,1.83,0.49,0.10,0.38,21.0,7,0,0,4.8,4.8,0.08,+1.2,+1.2
Christian Kouamé,CIV,FW,Genoa,Serie A,20,1997,34.1,4,86,25,29.1,2.52,0.73,0.05,0.16,16.2,0,0,0,6.9,6.9,0.08,-2.9,-2.9
Tomáš Koubek,CZE,GK,Rennes,Ligue 1,25,1992,32.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Kalidou Koulibaly,SEN,DF,Napoli,Serie A,27,1991,34.8,2,22,7,31.8,0.63,0.20,0.09,0.29,9.9,0,0,0,3.2,3.2,0.15,-1.2,-1.2
Jules Koundé,FRA,DF,Bordeaux,Ligue 1,19,1998,37.0,0,14,2,14.3,0.38,0.05,0.00,0.00,13.6,0,0,0,0.7,0.7,0.05,-0.7,-0.7
Cheikhou Kouyaté,SEN,MF,Crystal Palace,Premier League,28,1989,21.1,0,21,8,38.1,1.00,0.38,0.00,0.00,19.1,0,0,0,1.6,1.6,0.08,-1.6,-1.6
Mateo Kovačić,CRO,MF,Chelsea,Premier League,24,1994,19.3,0,29,4,13.8,1.50,0.21,0.00,0.00,20.1,0,0,0,2.1,2.1,0.07,-2.1,-2.1
Dawid Kownacki,POL,FW,Sampdoria,Serie A,21,1997,1.9,1,4,1,25.0,2.14,0.54,0.00,0.00,21.3,0,1,2,1.7,0.2,0.05,-0.7,-0.2
Dawid Kownacki,POL,MF,Düsseldorf,Bundesliga,21,1997,6.4,4,12,5,41.7,1.88,0.78,0.33,0.80,14.2,0,0,0,1.3,1.3,0.11,+2.7,+2.7
Thomas Kraft,GER,GK,Hertha BSC,Bundesliga,30,1988,3.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Emil Krafth,SWE,DF,Amiens,Ligue 1,23,1994,33.0,1,11,5,45.5,0.33,0.15,0.09,0.20,20.4,0,0,0,0.7,0.7,0.06,+0.3,+0.3
Luka Krajnc,SVN,DF,Frosinone,Serie A,23,1994,8.8,0,2,1,50.0,0.23,0.11,0.00,0.00,14.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Andrej Kramarić,CRO,MF,Hoffenheim,Bundesliga,27,1991,26.6,17,101,38,37.6,3.79,1.43,0.12,0.32,18.2,7,5,6,19.8,15.2,0.15,-2.8,-3.2
Christoph Kramer,GER,MF,M'Gladbach,Bundesliga,27,1991,12.6,2,8,3,37.5,0.63,0.24,0.25,0.67,16.6,0,0,0,0.9,0.9,0.11,+1.1,+1.1
Vasyl Kravets,UKR,DF,Leganés,La Liga,20,1997,5.3,0,4,2,50.0,0.75,0.37,0.00,0.00,22.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Ladislav Krejčí,CZE,MF,Bologna,Serie A,26,1992,11.8,0,9,4,44.4,0.76,0.34,0.00,0.00,18.3,1,0,0,0.7,0.7,0.07,-0.7,-0.7
Rene Krhin,SVN,MF,Nantes,Ligue 1,28,1990,11.7,0,6,1,16.7,0.51,0.09,0.00,0.00,12.4,0,0,0,0.4,0.4,0.07,-0.4,-0.4
Toni Kroos,GER,MF,Real Madrid,La Liga,28,1990,24.7,0,30,9,30.0,1.22,0.36,0.00,0.00,23.9,0,0,0,1.2,1.2,0.04,-1.2,-1.2
Rade Krunić,BIH,MF,Empoli,Serie A,24,1993,30.8,5,54,15,27.8,1.75,0.49,0.09,0.33,17.3,0,0,0,4.4,4.4,0.08,+0.6,+0.6
Max Kruse,GER,FW,Werder Bremen,Bundesliga,30,1988,31.5,11,84,37,44.0,2.67,1.18,0.10,0.22,18.9,2,3,3,10.0,7.8,0.09,+1.0,+0.2
Lukas Kübler,GER,DF,Freiburg,Bundesliga,25,1992,13.2,0,6,2,33.3,0.46,0.15,0.00,0.00,21.3,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Yuya Kubo,JPN,FW,Nürnberg,Bundesliga,24,1993,15.1,1,31,11,35.5,2.06,0.73,0.03,0.09,18.2,0,0,0,2.2,2.2,0.07,-1.2,-1.2
Juraj Kucka,SVK,MF,Parma,Serie A,31,1987,17.1,4,24,8,33.3,1.41,0.47,0.13,0.38,22.5,0,1,1,2.0,1.3,0.05,+2.0,+1.7
Dejan Kulusevski,SWE,MF,Atalanta,Serie A,18,2000,1.2,0,2,1,50.0,1.71,0.86,0.00,0.00,19.0,0,0,0,0.2,0.2,0.08,-0.2,-0.2
Pierre Kunde,CMR,MF,Mainz 05,Bundesliga,23,1995,21.2,0,30,7,23.3,1.41,0.33,0.00,0.00,28.5,1,0,0,0.8,0.8,0.03,-0.8,-0.8
Jasmin Kurtić,SVN,MF,SPAL,Serie A,29,1989,28.4,6,63,14,22.2,2.22,0.49,0.10,0.43,22.0,9,0,0,3.5,3.5,0.06,+2.5,+2.5
Layvin Kurzawa,FRA,DF,Paris S-G,Ligue 1,25,1992,11.2,1,7,2,28.6,0.62,0.18,0.14,0.50,10.4,0,0,0,1.5,1.5,0.23,-0.5,-0.5
Rafał Kurzawa,POL,FW,Amiens,Ligue 1,25,1993,2.7,1,2,1,50.0,0.75,0.38,0.50,1.00,13.6,0,0,0,0.3,0.3,0.17,+0.7,+0.7
Ahmed Kutucu,TUR,FW,Schalke 04,Bundesliga,18,2000,4.7,2,11,7,63.6,2.33,1.48,0.18,0.29,20.1,1,0,0,1.1,1.1,0.10,+0.9,+0.9
Enock Kwateng,FRA,DF,Nantes,Ligue 1,21,1997,22.7,0,5,0,0.0,0.22,0.00,0.00,,18.2,0,0,0,0.5,0.5,0.10,-0.5,-0.5
Grejohn Kyei,FRA,FW,Reims,Ligue 1,22,1995,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Antonino La Gumina,ITA,FW,Empoli,Serie A,22,1996,12.1,2,30,9,30.0,2.48,0.74,0.07,0.22,10.6,0,0,0,5.3,5.3,0.19,-3.3,-3.3
Rajiv van La Parra,NED,FW,Huddersfield,Premier League,27,1991,4.5,0,5,0,0.0,1.11,0.00,0.00,,23.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Gaëtan Laborde,FRA,FW,Bordeaux,Ligue 1,24,1994,1.0,0,1,0,0.0,1.00,0.00,0.00,,10.0,0,0,0,0.0,0.0,0.05,0.0,0.0
Gaëtan Laborde,FRA,FW,Montpellier,Ligue 1,24,1994,32.2,11,86,30,34.9,2.67,0.93,0.13,0.37,15.0,0,0,0,8.8,8.8,0.10,+2.2,+2.2
Alexandre Lacazette,FRA,FW,Arsenal,Premier League,27,1991,27.8,13,82,28,34.1,2.95,1.01,0.16,0.46,13.5,1,0,0,11.9,11.9,0.14,+1.1,+1.1
Alban Lafont,FRA,GK,Fiorentina,Serie A,19,1999,33.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Víctor Laguardia,ESP,DF,Alavés,La Liga,28,1989,36.0,1,16,5,31.3,0.44,0.14,0.06,0.20,12.1,1,0,0,1.4,1.4,0.09,-0.4,-0.4
Abdou Lahat Diakhate,SEN,FW,Parma,Serie A,19,1998,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Konrad Laimer,AUT,MF,RB Leipzig,Bundesliga,21,1997,20.8,1,14,5,35.7,0.67,0.24,0.07,0.20,15.8,0,0,0,2.1,2.1,0.15,-1.1,-1.1
Diego Lainez,MEX,MF,Betis,La Liga,18,2000,3.9,0,10,2,20.0,2.55,0.51,0.00,0.00,22.7,0,0,0,0.2,0.2,0.02,-0.2,-0.2
Kenny Lala,FRA,DF,Strasbourg,Ligue 1,26,1991,34.0,5,21,9,42.9,0.62,0.26,0.19,0.44,24.8,3,1,2,3.1,1.2,0.06,+1.9,+2.8
Adam Lallana,ENG,MF,Liverpool,Premier League,30,1988,5.2,0,5,1,20.0,0.96,0.19,0.00,0.00,17.1,0,0,0,0.5,0.5,0.10,-0.5,-0.5
Érik Lamela,ARG,MF,Tottenham,Premier League,26,1992,10.8,4,29,11,37.9,2.68,1.02,0.14,0.36,15.7,1,0,0,3.2,3.2,0.11,+0.8,+0.8
Mohamed Lamine Diaby,FRA,FW,Nice,Ligue 1,17,2001,1.8,0,2,0,0.0,1.11,0.00,0.00,,10.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Loïck Landre,FRA,DF,Nîmes,Ligue 1,26,1992,17.7,3,9,3,33.3,0.51,0.17,0.33,1.00,9.9,0,0,0,1.1,1.1,0.12,+1.9,+1.9
Michael Lang,SUI,DF,M'Gladbach,Bundesliga,27,1991,13.9,1,9,3,33.3,0.65,0.22,0.11,0.33,10.0,0,0,0,1.1,1.1,0.12,-0.1,-0.1
Sebastian Langkamp,GER,DF,Werder Bremen,Bundesliga,30,1988,15.7,0,6,1,16.7,0.38,0.06,0.00,0.00,9.1,0,0,0,0.5,0.5,0.09,-0.5,-0.5
Manuel Lanzini,ARG,MF,West Ham,Premier League,25,1993,7.6,1,11,4,36.4,1.44,0.52,0.09,0.25,19.0,3,0,0,1.3,1.3,0.12,-0.3,-0.3
Gianluca Lapadula,PER,FW,Genoa,Serie A,28,1990,4.5,1,24,5,20.8,5.35,1.11,0.04,0.20,14.5,1,0,0,2.7,2.7,0.11,-1.7,-1.7
Aymeric Laporte,ESP,DF,Manchester City,Premier League,24,1994,34.0,3,26,7,26.9,0.77,0.21,0.12,0.43,15.8,0,0,0,2.6,2.6,0.10,+0.4,+0.4
Danilo Larangeira,BRA,DF,Bologna,Serie A,34,1984,34.2,1,11,4,36.4,0.32,0.12,0.09,0.25,12.4,0,0,0,0.7,0.7,0.06,+0.3,+0.3
Johan Larsson,SWE,DF,Guingamp,Ligue 1,28,1990,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Kevin Lasagna,ITA,FW,Udinese,Serie A,25,1992,27.3,6,64,20,31.3,2.35,0.73,0.09,0.30,14.8,1,0,1,9.3,8.6,0.13,-3.3,-2.6
Jamaal Lascelles,ENG,DF,Newcastle Utd,Premier League,24,1993,30.5,0,11,1,9.1,0.36,0.03,0.00,0.00,9.7,0,0,0,0.6,0.6,0.06,-0.6,-0.6
Paul Lasne,FRA,MF,Montpellier,Ligue 1,29,1989,19.9,2,24,8,33.3,1.21,0.40,0.08,0.25,22.9,0,0,0,1.3,1.3,0.05,+0.7,+0.7
Toni Lato,ESP,DF,Valencia,La Liga,20,1997,3.0,0,2,0,0.0,0.67,0.00,0.00,,13.4,0,0,0,0.2,0.2,0.09,-0.2,-0.2
Danny Latza,GER,MF,Mainz 05,Bundesliga,28,1989,20.7,0,35,7,20.0,1.69,0.34,0.00,0.00,19.8,1,0,0,3.2,3.2,0.09,-3.2,-3.2
Alexandre Lauray,FRA,DF,Bordeaux,Ligue 1,21,1997,2.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Armand Lauriente,FRA,FW,Rennes,Ligue 1,19,1998,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Vincent Laurini,FRA,DF,Fiorentina,Serie A,29,1989,10.2,0,2,1,50.0,0.20,0.10,0.00,0.00,19.3,0,0,0,0.2,0.2,0.09,-0.2,-0.2
Wesley Lautoa,NCL,DF,Dijon,Ligue 1,30,1987,33.6,0,11,1,9.1,0.33,0.03,0.00,0.00,17.4,0,0,0,0.6,0.6,0.05,-0.6,-0.6
Diego Laxalt,URU,DF,Milan,Serie A,25,1993,7.2,0,6,3,50.0,0.83,0.41,0.00,0.00,8.6,0,0,0,1.0,1.0,0.21,-1.0,-1.0
Miguel Layún,MEX,MF,Villarreal,La Liga,30,1988,5.6,0,12,2,16.7,2.13,0.36,0.00,0.00,23.7,2,0,0,0.6,0.5,0.04,-0.6,-0.5
Valentino Lazaro,AUT,DF,Hertha BSC,Bundesliga,22,1996,30.5,3,21,8,38.1,0.69,0.26,0.14,0.38,17.8,3,0,0,2.1,2.1,0.10,+0.9,+0.9
Darko Lazović,SRB,MF,Genoa,Serie A,27,1990,28.2,3,40,9,22.5,1.42,0.32,0.08,0.33,19.2,3,0,0,2.1,2.1,0.05,+0.9,+0.9
Manuel Lazzari,ITA,MF,SPAL,Serie A,24,1993,31.5,0,37,5,13.5,1.17,0.16,0.00,0.00,20.1,0,0,0,1.6,1.6,0.04,-1.6,-1.6
Mickaël Le Bihan,FRA,FW,Nice,Ligue 1,28,1990,2.3,1,4,2,50.0,1.76,0.88,0.00,0.00,18.6,0,1,1,1.4,0.6,0.15,-0.4,-0.6
Maxime Le Marchand,FRA,DF,Fulham,Premier League,28,1989,25.0,0,6,0,0.0,0.24,0.00,0.00,,11.0,0,0,0,0.4,0.4,0.06,-0.4,-0.4
Robin Le Normand,FRA,DF,Real Sociedad,La Liga,21,1996,3.2,0,5,0,0.0,1.58,0.00,0.00,,7.3,0,0,0,0.3,0.3,0.06,-0.3,-0.3
Damien Le Tallec,FRA,MF,Montpellier,Ligue 1,28,1990,31.2,3,30,13,43.3,0.96,0.42,0.10,0.23,15.7,0,0,0,3.2,3.2,0.11,-0.2,-0.2
James Lea Siliki,CMR,MF,Rennes,Ligue 1,22,1996,13.6,0,21,3,14.3,1.55,0.22,0.00,0.00,22.5,1,0,0,0.9,0.9,0.04,-0.9,-0.9
Rafael Leão,POR,FW,Lille,Ligue 1,19,1999,14.3,8,36,20,55.6,2.52,1.40,0.22,0.40,13.8,0,0,0,5.2,5.2,0.15,+2.8,+2.8
Mathew Leckie,AUS,FW,Hertha BSC,Bundesliga,27,1991,10.5,2,21,8,38.1,2.01,0.77,0.10,0.25,11.1,0,0,0,2.5,2.5,0.12,-0.5,-0.5
Benjamin Lecomte,FRA,GK,Montpellier,Ligue 1,27,1991,37.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Pierre Lees-Melou,FRA,MF,Nice,Ligue 1,25,1993,26.6,2,40,11,27.5,1.50,0.41,0.05,0.18,18.2,0,0,0,4.0,4.0,0.10,-2.0,-2.0
Jordan Lefort,FRA,DF,Amiens,Ligue 1,24,1993,20.0,0,10,1,10.0,0.50,0.05,0.00,0.00,23.5,0,0,0,0.3,0.3,0.03,-0.3,-0.3
Wu Lei,CHN,FW,Espanyol,La Liga,26,1991,11.8,3,29,8,27.6,2.46,0.68,0.10,0.38,13.0,0,0,0,4.1,4.1,0.14,-1.1,-1.1
Tim Leibold,GER,DF,Nürnberg,Bundesliga,24,1993,30.7,0,28,5,17.9,0.91,0.16,0.00,0.00,21.8,3,0,1,2.0,1.2,0.04,-2.0,-1.2
Lucas Leiva,BRA,MF,Lazio,Serie A,31,1987,22.1,0,15,2,13.3,0.68,0.09,0.00,0.00,20.2,1,0,0,0.6,0.6,0.04,-0.6,-0.6
Florian Lejeune,FRA,DF,Newcastle Utd,Premier League,27,1991,11.7,0,7,2,28.6,0.60,0.17,0.00,0.00,15.0,0,0,0,0.6,0.6,0.08,-0.6,-0.6
Iñigo Lekue,ESP,DF,Athletic Club,La Liga,25,1993,2.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Thomas Lemar,FRA,MF,Atlético Madrid,La Liga,22,1995,20.2,2,26,11,42.3,1.29,0.54,0.08,0.18,19.9,1,0,0,2.7,2.7,0.10,-0.7,-0.7
