Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Vs Dribbles Tkl,Vs Dribbles Att,Vs Dribbles Tkl%,Vs Dribbles Past,Pressures Press,Pressures Succ,Pressures %,Pressures Def 3rd,Pressures Mid 3rd,Pressures Att 3rd,Blocks Blocks,Blocks Sh,Blocks ShSv,Blocks Pass,Blocks Int,Blocks Tkl+Int,Blocks Clr,Blocks Err
Javi Puado,ESP,FW,Espanyol,La Liga,20,1998,4.0,3,2,2,1,0,1,7,14.3,6,81,21,25.9,29,30,22,8,1,0,7,6,9,7,0
Manuel Pucciarelli,ITA,FW,Chievo,Serie A,27,1991,3.4,5,2,3,1,1,3,6,50.0,3,98,21,21.4,27,48,23,7,0,0,7,0,5,0,0
Riqui Puig,ESP,MF,Barcelona,La Liga,18,1999,1.7,1,1,0,0,1,0,1,0.0,1,37,9,24.3,2,21,14,2,0,0,2,1,2,2,0
Erick Pulgar,CHI,MF,Bologna,Serie A,24,1994,26.2,79,53,42,29,8,31,81,38.3,50,532,163,30.6,230,242,60,43,6,0,37,46,125,50,1
Jorge Pulido,ESP,DF,Huesca,La Liga,27,1991,30.9,63,33,42,16,5,29,58,50.0,29,318,106,33.3,166,127,25,48,17,1,31,36,99,179,1
Christian Pulisic,USA,FW,Dortmund,Bundesliga,19,1998,10.4,10,7,3,4,3,3,11,27.3,8,158,43,27.2,36,76,46,20,4,0,16,6,16,8,0
Jason Puncheon,ENG,MF,Crystal Palace,Premier League,32,1986,0.1,1,1,1,0,0,0,0,,0,8,2,25.0,3,3,2,0,0,0,0,0,1,0,0
Jason Puncheon,ENG,MF,Huddersfield,Premier League,32,1986,4.2,9,4,4,4,1,0,7,0.0,7,64,20,31.3,18,28,18,5,1,0,4,5,14,6,0
Ignacio Pussetto,ARG,FW,Udinese,Serie A,22,1995,24.2,65,51,29,24,12,16,48,33.3,32,554,119,21.5,133,255,166,56,3,0,53,24,89,29,0
Fabio Quagliarella,ITA,FW,Sampdoria,Serie A,35,1983,35.5,16,12,8,4,4,4,23,17.4,19,726,161,22.2,58,307,361,39,4,0,35,7,23,20,0
Robin Quaison,SWE,FW,Mainz 05,Bundesliga,24,1993,24.4,21,16,4,10,7,4,20,20.0,16,501,100,20.0,47,222,232,12,2,0,10,4,25,5,0
Collin Quaner,GER,FW,Huddersfield,Premier League,27,1991,0.4,0,0,0,0,0,0,1,0.0,1,6,0,0.0,0,4,2,0,0,0,0,0,0,0,0
Domingos Quina,POR,MF,Watford,Premier League,18,1999,3.8,15,10,4,9,2,4,12,33.3,8,82,24,29.3,30,40,12,5,0,0,5,6,21,5,0
Xavi Quintillà,ESP,DF,Villarreal,La Liga,21,1996,7.0,12,9,7,5,0,5,15,33.3,10,66,20,30.3,36,26,4,13,3,0,10,4,16,22,0
Dani Raba,ESP,MF,Villarreal,La Liga,22,1995,2.1,5,1,1,2,2,3,7,42.9,4,31,6,19.4,8,18,5,2,0,0,2,0,5,0,0
Adrien Rabiot,FRA,MF,Paris S-G,Ligue 1,23,1995,11.8,35,23,15,17,3,9,21,42.9,12,203,76,37.4,65,103,35,16,3,0,13,9,44,17,1
Nemanja Radonjić,SRB,FW,Marseille,Ligue 1,22,1996,7.6,6,5,0,5,1,1,11,9.1,10,142,36,25.4,30,75,37,9,0,0,9,2,8,2,1
Ivan Radovanović,SRB,MF,Genoa,Serie A,29,1988,14.2,25,18,16,7,2,9,24,37.5,15,201,62,30.8,94,85,22,20,5,0,15,12,37,43,1
Ivan Radovanović,SRB,MF,Chievo,Serie A,29,1988,19.0,32,21,16,15,1,10,33,30.3,23,266,76,28.6,117,122,27,28,9,0,19,20,52,30,1
Ionuț Radu,ROU,GK,Genoa,Serie A,21,1997,33.0,0,0,0,0,0,0,0,,0,1,1,100.0,1,0,0,0,0,0,0,0,0,1,2
Ștefan Radu,ROU,DF,Lazio,Serie A,31,1986,24.9,40,24,24,11,5,16,36,44.4,20,170,58,34.1,92,64,14,30,15,0,15,35,75,78,2
Rafael,BRA,DF,Lyon,Ligue 1,28,1990,11.4,30,15,16,11,3,18,37,48.6,19,149,46,30.9,76,49,24,28,3,0,25,11,41,24,0
Raffael,BRA,FW,M'Gladbach,Bundesliga,33,1985,6.0,8,4,1,4,3,1,7,14.3,6,160,37,23.1,8,85,67,6,0,0,6,0,8,1,0
Rafinha,BRA,FW,Barcelona,La Liga,25,1993,2.5,8,5,4,3,1,2,6,33.3,4,86,23,26.7,14,41,31,4,1,0,3,1,9,2,0
Rafinha,BRA,DF,Bayern Munich,Bundesliga,32,1985,10.0,14,7,4,8,2,6,17,35.3,11,68,21,30.9,32,25,11,15,3,0,12,8,22,14,0
Andrea Raggi,ITA,DF,Monaco,Ligue 1,34,1984,5.5,5,4,4,1,0,3,6,50.0,3,69,14,20.3,48,15,6,13,0,0,13,5,10,12,0
Baba Rahman,GHA,DF,Reims,Ligue 1,24,1994,10.7,27,17,18,7,2,13,27,48.1,14,181,61,33.7,105,56,20,23,3,0,20,19,46,40,0
Baba Rahman,GHA,DF,Schalke 04,Bundesliga,24,1994,1.8,3,3,1,2,0,1,3,33.3,2,22,5,22.7,8,10,4,4,0,0,4,1,4,3,1
Ivan Rakitić,CRO,MF,Barcelona,La Liga,30,1988,29.4,37,28,14,18,5,14,51,27.5,37,543,140,25.8,107,315,121,44,7,0,37,39,76,29,0
Joe Ralls,ENG,MF,Cardiff City,Premier League,24,1993,21.8,54,36,26,21,7,11,33,33.3,22,444,120,27.0,166,220,58,25,7,0,18,31,85,34,0
Jonás Ramalho,ESP,DF,Girona,La Liga,25,1993,18.0,10,3,9,1,0,5,14,35.7,9,176,37,21.0,113,50,13,39,11,0,28,9,19,87,2
Benito Raman,BEL,MF,Düsseldorf,Bundesliga,23,1994,18.7,35,22,15,14,6,6,44,13.6,38,455,89,19.6,120,222,113,30,2,0,28,16,51,6,0
Adil Rami,FRA,DF,Marseille,Ligue 1,32,1985,15.7,17,11,12,5,0,6,15,40.0,9,80,32,40.0,46,28,6,23,12,1,11,7,24,71,2
Gastón Ramírez,URU,MF,Sampdoria,Serie A,27,1990,17.5,29,17,10,15,4,6,27,22.2,21,410,87,21.2,92,190,128,35,5,0,30,12,41,20,1
Sandro Ramírez,ESP,FW,Real Sociedad,La Liga,23,1995,11.7,20,13,6,10,4,7,19,36.8,12,257,63,24.5,60,117,80,15,2,0,13,7,27,1,0
Iván Ramis,ESP,DF,Eibar,La Liga,33,1984,18.6,22,16,9,10,3,12,22,54.5,10,86,36,41.9,44,37,5,19,7,0,12,12,34,113,0
Chris Ramos,ESP,FW,Valladolid,La Liga,21,1997,0.7,1,0,0,0,1,0,1,0.0,1,16,4,25.0,0,6,10,2,0,0,2,0,1,1,0
Sergio Ramos,ESP,DF,Real Madrid,La Liga,32,1986,27.5,50,34,30,20,0,20,43,46.5,23,202,72,35.6,112,83,7,47,18,0,29,27,77,95,3
Aaron Ramsey,WAL,MF,Arsenal,Premier League,27,1990,14.8,36,20,9,15,12,11,30,36.7,19,331,84,25.4,57,163,111,12,1,0,11,10,46,3,0
Kayne Ramsey,ENG,DF,Southampton,Premier League,17,2000,1.0,0,0,0,0,0,0,0,,0,5,1,20.0,5,0,0,1,0,0,1,0,0,9,0
Andrea Ranocchia,ITA,DF,Inter,Serie A,30,1988,0.7,2,1,1,1,0,0,0,,0,10,3,30.0,5,3,2,1,0,0,1,0,2,3,0
Marcus Rashford,ENG,FW,Manchester Utd,Premier League,20,1997,25.9,21,13,5,9,7,3,22,13.6,19,365,99,27.1,48,145,172,27,2,0,25,5,26,23,0
Milot Rashica,KVX,FW,Werder Bremen,Bundesliga,22,1996,17.2,22,14,7,9,6,8,25,32.0,17,426,94,22.1,70,186,170,21,2,0,19,3,25,9,0
Jacob Rasmussen,DEN,DF,Empoli,Serie A,21,1997,11.3,20,11,10,8,2,5,13,38.5,8,134,52,38.8,71,53,10,24,14,0,10,6,26,54,0
Giacomo Raspadori,ITA,DF,Sassuolo,Serie A,18,2000,0.0,0,0,0,0,0,0,0,,0,3,0,0.0,0,2,1,0,0,0,0,0,0,0,0
Yoric Ravet,FRA,MF,Freiburg,Bundesliga,28,1989,0.8,0,0,0,0,0,0,2,0.0,2,16,5,31.3,5,6,5,1,1,0,0,0,0,1,0
Tim Ream,USA,DF,Fulham,Premier League,30,1987,22.7,24,14,17,7,0,11,26,42.3,15,207,77,37.2,122,81,4,28,11,1,17,38,62,101,2
Ante Rebić,CRO,FW,Eint Frankfurt,Bundesliga,24,1993,22.0,26,19,8,13,5,9,18,50.0,9,402,111,27.6,26,180,196,18,2,0,16,9,35,3,0
Pedro Rebocho,POR,DF,Guingamp,Ligue 1,23,1995,36.0,63,35,30,27,6,27,57,47.4,30,501,166,33.1,268,185,48,87,12,2,75,28,91,82,0
Arkadiusz Reca,POL,DF,Atalanta,Serie A,23,1995,0.5,2,1,1,0,1,0,1,0.0,1,7,4,57.1,4,1,2,0,0,0,0,1,3,0,0
Recio,ESP,MF,Leganés,La Liga,27,1991,14.3,30,22,11,16,3,10,34,29.4,24,304,67,22.0,106,157,41,16,1,0,15,13,43,21,0
Nathan Redmond,ENG,FW,Southampton,Premier League,24,1994,36.3,48,32,18,16,14,9,42,21.4,33,740,214,28.9,160,316,264,56,4,0,52,33,81,17,0
Vasco Regini,ITA,DF,SPAL,Serie A,27,1990,0.9,1,1,1,0,0,0,2,0.0,2,19,6,31.6,11,5,3,2,2,0,0,0,1,9,0
Sergio Reguilón,ESP,DF,Real Madrid,La Liga,21,1996,12.4,23,15,14,8,1,7,22,31.8,15,210,58,27.6,101,75,34,28,4,0,24,17,40,39,0
Bobby Reid,JAM,MF,Cardiff City,Premier League,25,1993,15.8,19,14,6,10,3,3,12,25.0,9,387,89,23.0,62,201,124,10,1,0,9,8,27,7,0
Pepe Reina,ESP,GK,Milan,Serie A,35,1982,3.7,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Jeff Reine-Adélaïde,FRA,FW,Angers,Ligue 1,20,1998,28.4,42,24,24,12,6,11,44,25.0,33,579,122,21.1,145,313,121,30,0,0,30,23,65,5,0
Karim Rekik,NED,DF,Hertha BSC,Bundesliga,23,1994,23.0,44,35,28,15,1,15,23,65.2,8,173,57,32.9,110,59,4,39,18,1,21,29,73,103,0
Loïc Rémy,FRA,FW,Lille,Ligue 1,31,1987,13.4,3,3,1,2,0,0,3,0.0,3,174,32,18.4,10,91,73,7,2,0,5,0,3,17,0
Michael Rensing,GER,GK,Düsseldorf,Bundesliga,34,1984,32.0,0,0,0,0,0,0,4,0.0,4,4,1,25.0,4,0,0,0,0,0,0,0,0,0,1
Marco Reus,GER,MF,Dortmund,Bundesliga,29,1989,25.7,38,29,12,16,10,6,36,16.7,30,618,155,25.1,67,316,235,29,3,0,26,12,50,29,1
Elvis Rexhbeçaj,GER,MF,Wolfsburg,Bundesliga,20,1997,12.7,29,21,11,14,4,9,27,33.3,18,261,89,34.1,69,138,54,31,2,0,29,7,36,25,0
Diego Reyes,MEX,DF,Leganés,La Liga,25,1992,3.6,7,6,3,4,0,2,5,40.0,3,32,15,46.9,18,13,1,9,5,0,4,2,9,28,0
Baptiste Reynet,FRA,GK,Toulouse,Ligue 1,27,1990,30.0,0,0,0,0,0,0,3,0.0,3,3,2,66.7,3,0,0,0,0,0,0,0,0,3,2
Simon Rhein,GER,MF,Nürnberg,Bundesliga,20,1998,5.5,9,7,8,1,0,5,13,38.5,8,65,17,26.2,41,20,4,12,1,0,11,9,18,5,0
Franck Ribéry,FRA,FW,Bayern Munich,Bundesliga,35,1983,13.0,16,12,6,8,2,5,17,29.4,12,233,79,33.9,55,100,78,11,1,0,10,1,17,0,0
Declan Rice,ENG,MF,West Ham,Premier League,19,1999,33.4,93,62,45,43,5,36,91,39.6,55,660,208,31.5,314,311,35,54,13,1,41,79,172,61,0
Jazz Richards,WAL,DF,Cardiff City,Premier League,27,1991,1.5,0,0,0,0,0,0,0,,0,16,4,25.0,10,4,2,3,1,0,2,3,3,7,0
Richarlison,BRA,FW,Everton,Premier League,21,1997,29.6,57,35,22,25,10,8,26,30.8,18,534,148,27.7,119,238,177,30,5,0,25,27,84,40,1
Marco Richter,GER,FW,Augsburg,Bundesliga,20,1997,15.8,13,8,4,6,3,5,19,26.3,14,299,65,21.7,58,122,119,18,1,0,17,11,24,6,0
Diego Rico,ESP,DF,Bournemouth,Premier League,25,1993,6.8,13,7,5,4,4,5,19,26.3,14,117,30,25.6,47,42,28,20,2,0,18,15,28,16,0
Mikel Rico,ESP,MF,Athletic Club,La Liga,33,1984,2.7,2,1,1,1,0,0,6,0.0,6,62,11,17.7,13,32,17,4,2,0,2,3,5,7,0
Sergio Rico,ESP,GK,Fulham,Premier League,24,1993,29.0,1,1,1,0,0,1,1,100.0,0,0,0,,0,0,0,1,0,0,1,0,1,0,0
Asier Riesgo,ESP,GK,Eibar,La Liga,34,1983,14.0,0,0,0,0,0,0,2,0.0,2,1,1,100.0,1,0,0,0,0,0,0,0,0,1,1
Sascha Riether,GER,DF,Schalke 04,Bundesliga,35,1983,0.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Emiliano Rigoni,ARG,FW,Atalanta,Serie A,25,1993,5.8,4,3,1,2,1,1,7,14.3,6,108,29,26.9,15,51,42,5,0,0,5,6,10,1,0
Luca Rigoni,ITA,MF,Parma,Serie A,33,1984,19.6,44,34,31,11,2,20,47,42.6,27,340,75,22.1,171,136,33,32,5,0,27,19,63,38,0
Nicola Rigoni,ITA,MF,Chievo,Serie A,27,1990,21.7,48,34,24,16,8,14,58,24.1,44,428,102,23.8,158,219,51,28,4,0,24,22,70,51,1
Kévin Rimane,GUF,MF,Paris S-G,Ligue 1,27,1991,0.1,0,0,0,0,0,0,0,,0,5,2,40.0,1,4,0,0,0,0,0,0,0,0,0
Tomás Rincón,VEN,MF,Torino,Serie A,30,1988,31.1,79,60,30,38,11,21,70,30.0,49,653,197,30.2,218,332,103,45,3,0,42,46,125,76,0
Renaud Ripart,FRA,FW,Nîmes,Ligue 1,25,1993,33.4,73,43,39,18,16,23,87,26.4,64,662,171,25.8,207,291,164,56,6,0,50,23,96,75,0
Mihailo Ristić,SRB,DF,Montpellier,Ligue 1,22,1995,3.6,13,8,8,4,1,2,12,16.7,10,91,26,28.6,48,33,10,9,3,0,6,5,18,17,0
Matt Ritchie,SCO,DF,Newcastle Utd,Premier League,28,1989,32.5,70,41,35,22,13,21,51,41.2,30,627,163,26.0,266,234,127,62,10,1,52,57,127,63,0
Cristian Rivera,ESP,MF,Huesca,La Liga,21,1997,18.8,36,25,16,18,2,8,23,34.8,15,341,94,27.6,111,190,40,31,3,0,28,30,66,29,0
Arjen Robben,NED,FW,Bayern Munich,Bundesliga,34,1984,6.3,3,0,0,3,0,0,2,0.0,2,90,21,23.3,9,37,44,8,1,0,7,4,7,1,0
Rober,ESP,DF,Levante,La Liga,23,1995,31.7,46,35,36,9,1,23,54,42.6,31,315,106,33.7,208,90,17,59,31,1,28,37,83,152,1
Sergi Roberto,ESP,DF,Barcelona,La Liga,26,1992,23.2,30,20,13,12,5,8,23,34.8,15,322,109,33.9,104,139,79,39,4,0,35,29,59,30,0
Patrick Roberts,ENG,FW,Girona,La Liga,21,1997,6.7,7,5,5,2,0,4,20,20.0,16,152,20,13.2,43,72,37,7,0,0,7,5,12,1,0
Andrew Robertson,SCO,DF,Liverpool,Premier League,24,1994,35.7,85,48,51,25,9,35,85,41.2,50,458,158,34.5,197,152,109,51,5,0,46,51,136,54,1
Joel Robles,ESP,GK,Betis,La Liga,28,1990,5.0,0,0,0,0,0,0,1,0.0,1,0,0,,0,0,0,0,0,0,0,0,0,1,1
Marc Roca,ESP,MF,Espanyol,La Liga,21,1996,34.6,82,55,42,32,8,26,78,33.3,52,581,164,28.2,253,270,58,57,24,1,33,33,115,68,3
Christopher Rocchia,FRA,DF,Marseille,Ligue 1,20,1998,0.0,0,0,0,0,0,0,1,0.0,1,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0
Kenny Rocha Santos,CPV,DF,Saint-Étienne,Ligue 1,18,2000,0.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Rubén Rochina,ESP,MF,Levante,La Liga,27,1991,20.0,61,39,26,30,5,22,83,26.5,61,470,102,21.7,139,242,89,38,0,0,38,14,75,25,0
Sebastian Rode,GER,MF,Eint Frankfurt,Bundesliga,27,1990,10.3,34,19,17,13,4,13,34,38.2,21,339,116,34.2,118,174,47,25,1,0,24,12,46,20,1
Ronny Rodelin,FRA,MF,Guingamp,Ligue 1,28,1989,8.8,12,5,3,6,3,1,7,14.3,6,174,30,17.2,17,105,52,13,1,0,12,3,15,12,0
Rodri,ESP,MF,Atlético Madrid,La Liga,22,1996,30.4,108,89,50,52,6,31,80,38.8,49,726,232,32.0,232,419,75,50,13,0,37,30,138,67,0
Rodrigo,ESP,FW,Valencia,La Liga,27,1991,28.1,16,9,4,6,6,1,19,5.3,18,549,124,22.6,53,279,217,19,2,0,17,4,20,18,0
Kévin Rodrigues,POR,DF,Real Sociedad,La Liga,24,1994,5.4,25,15,18,5,2,10,22,45.5,12,114,36,31.6,71,26,17,10,3,0,7,4,29,14,0
Alejandro Rodríguez,ESP,FW,Empoli,Serie A,27,1991,0.3,0,0,0,0,0,0,0,,0,5,1,20.0,2,1,2,0,0,0,0,0,0,1,0
Ángel Rodríguez,ESP,FW,Getafe,La Liga,31,1987,20.2,13,8,4,5,4,2,20,10.0,18,390,84,21.5,26,182,182,14,2,0,12,5,18,10,0
Óscar Rodríguez Arnaiz,ESP,MF,Leganés,La Liga,20,1998,27.8,45,24,20,19,6,16,59,27.1,43,608,135,22.2,176,302,130,22,2,0,20,16,61,19,0
James Rodríguez,COL,MF,Bayern Munich,Bundesliga,27,1991,12.6,13,11,4,4,5,2,27,7.4,25,226,61,27.0,40,108,78,12,1,0,11,8,21,1,0
Ricardo Rodríguez,SUI,DF,Milan,Serie A,25,1992,33.9,55,34,38,17,0,30,54,55.6,24,407,110,27.0,233,144,30,65,7,2,58,20,75,88,0
Marko Rog,CRO,MF,Napoli,Serie A,23,1995,3.7,14,11,3,8,3,6,13,46.2,7,104,23,22.1,19,62,23,10,2,0,8,3,17,1,0
Marko Rog,CRO,MF,Sevilla,La Liga,23,1995,4.0,14,12,5,9,0,5,9,55.6,4,128,33,25.8,38,66,24,6,0,0,6,4,18,5,0
Rogério,BRA,DF,Sassuolo,Serie A,20,1998,29.7,58,34,38,13,7,21,48,43.8,27,454,138,30.4,249,148,57,67,7,0,60,24,82,85,1
Marcos Rojo,ARG,DF,Manchester Utd,Premier League,28,1990,2.4,5,3,4,0,1,2,6,33.3,4,38,12,31.6,17,15,6,8,2,0,6,5,10,10,1
Diego Rolán,URU,FW,Alavés,La Liga,25,1993,3.3,4,2,2,1,1,1,2,50.0,1,96,13,13.5,23,51,22,0,0,0,0,5,9,3,0
Diego Rolán,URU,MF,Leganés,La Liga,25,1993,2.4,6,3,4,2,0,3,10,30.0,7,42,9,21.4,17,17,8,4,1,0,3,2,8,1,0
Rolando,POR,DF,Marseille,Ligue 1,32,1985,8.9,16,12,13,2,1,6,11,54.5,5,60,17,28.3,42,16,2,12,7,1,5,4,20,40,1
Esteban Rolón,ARG,MF,Genoa,Serie A,23,1995,11.6,39,21,11,21,7,12,39,30.8,27,344,93,27.0,114,155,75,18,2,0,16,20,59,17,0
Filippo Romagna,ITA,DF,Cagliari,Serie A,21,1997,16.4,15,8,14,1,0,5,11,45.5,6,148,41,27.7,100,47,1,28,13,0,15,11,26,71,1
Alessio Romagnoli,ITA,DF,Milan,Serie A,23,1995,31.6,41,26,27,9,5,11,17,64.7,6,199,59,29.6,128,67,4,64,36,0,28,24,65,181,1
Alaixys Romao,TOG,MF,Reims,Ligue 1,34,1984,35.1,116,70,58,49,9,32,121,26.4,89,789,211,26.7,293,432,64,60,20,0,40,42,158,87,0
Cristian Romero,ARG,DF,Genoa,Serie A,20,1998,26.0,71,40,48,19,4,29,50,58.0,21,310,102,32.9,202,96,12,60,28,2,32,28,99,147,0
Oriol Romeu,ESP,MF,Southampton,Premier League,26,1991,23.7,88,57,43,41,4,27,72,37.5,45,542,162,29.9,222,267,53,75,18,0,57,32,120,51,0
Rômulo,ITA,DF,Lazio,Serie A,31,1987,8.6,10,6,5,4,1,2,8,25.0,6,121,32,26.4,69,35,17,18,3,0,15,6,16,9,0
Rômulo,ITA,MF,Genoa,Serie A,31,1987,15.0,22,14,10,9,3,7,21,33.3,14,220,45,20.5,99,93,28,26,5,0,21,11,33,17,0
Cristiano Ronaldo,POR,FW,Juventus,Serie A,33,1985,29.9,10,8,4,4,2,4,12,33.3,8,281,64,22.8,27,110,144,9,3,0,6,9,19,29,0
Facundo Roncaglia,ARG,DF,Celta Vigo,La Liga,31,1987,11.9,28,13,22,6,0,11,26,42.3,15,123,40,32.5,74,46,3,22,4,0,18,12,40,47,1
Facundo Roncaglia,ARG,DF,Valencia,La Liga,31,1987,6.7,14,12,9,4,1,3,6,50.0,3,59,27,45.8,44,14,1,10,4,0,6,8,22,33,0
Salomón Rondón,VEN,FW,Newcastle Utd,Premier League,28,1989,28.9,8,5,5,1,2,4,22,18.2,18,421,98,23.3,54,198,169,21,3,0,18,12,20,32,0
Valentin Rongier,FRA,MF,Nantes,Ligue 1,23,1994,35.8,78,50,22,38,18,12,62,19.4,50,1056,293,27.7,253,604,199,65,5,0,60,28,106,22,0
Frederik Rønnow,DEN,GK,Eint Frankfurt,Bundesliga,25,1992,1.4,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Marten de Roon,NED,MF,Atalanta,Serie A,27,1991,33.1,94,68,37,48,9,30,107,28.0,77,776,221,28.5,199,453,124,58,10,0,48,36,130,70,0
Roberto Rosales,VEN,DF,Espanyol,La Liga,29,1988,19.4,43,31,19,17,7,21,50,42.0,29,283,80,28.3,142,98,43,40,8,0,32,19,62,88,0
Danny Rose,ENG,DF,Tottenham,Premier League,28,1990,20.0,52,29,26,16,10,15,32,46.9,17,222,70,31.5,88,81,53,38,3,0,35,27,79,28,1
Valentin Rosier,FRA,DF,Dijon,Ligue 1,21,1996,16.2,41,24,20,18,3,14,39,35.9,25,258,64,24.8,116,98,44,44,6,0,38,23,64,34,2
Luca Rossettini,ITA,DF,Chievo,Serie A,33,1985,20.3,21,17,15,4,2,11,22,50.0,11,137,40,29.2,97,34,6,23,12,0,11,18,39,106,2
Francesco Rossi,ITA,GK,Atalanta,Serie A,27,1991,0.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Jérôme Roussillon,FRA,DF,Wolfsburg,Bundesliga,25,1993,27.3,49,40,29,17,3,20,32,62.5,12,391,126,32.2,233,118,40,73,5,0,68,19,68,49,0
Nolan Roux,FRA,FW,Guingamp,Ligue 1,30,1988,17.1,9,8,0,6,3,2,15,13.3,13,364,87,23.9,14,174,176,25,6,0,19,2,11,19,0
Aaron Rowe,ENG,FW,Huddersfield,Premier League,17,2000,0.8,2,1,1,1,0,0,0,,0,29,1,3.4,8,14,7,1,0,0,1,0,2,3,0
Waldo Rubio,ESP,MF,Valladolid,La Liga,22,1995,5.5,5,3,2,3,0,1,7,14.3,6,145,35,24.1,38,73,34,6,1,0,5,0,5,6,0
John Ruddy,ENG,GK,Wolves,Premier League,31,1986,1.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Antonio Rüdiger,GER,DF,Chelsea,Premier League,25,1993,31.9,40,18,30,10,0,18,35,51.4,17,208,73,35.1,132,68,8,30,11,1,19,33,73,118,0
Sebastian Rudy,GER,MF,Schalke 04,Bundesliga,28,1990,15.1,43,24,18,19,6,13,46,28.3,33,295,73,24.7,82,171,42,24,2,0,22,12,55,18,0
Stéphane Ruffier,FRA,GK,Saint-Étienne,Ligue 1,31,1986,37.0,0,0,0,0,0,0,2,0.0,2,2,1,50.0,2,0,0,0,0,0,0,0,0,3,1
Daniele Rugani,ITA,DF,Juventus,Serie A,24,1994,15.0,9,7,5,4,0,3,8,37.5,5,98,29,29.6,58,33,7,19,15,1,4,9,18,69,2
Mário Rui,POR,DF,Napoli,Serie A,27,1991,15.7,23,12,11,10,2,9,25,36.0,16,172,39,22.7,67,76,29,25,2,0,23,18,41,32,0
Abel Ruiz,ESP,FW,Barcelona,La Liga,18,2000,0.2,1,0,1,0,0,1,1,100.0,0,3,1,33.3,1,0,2,0,0,0,0,0,1,1,0
Fabián Ruiz Peña,ESP,MF,Napoli,Serie A,22,1996,22.1,52,41,20,22,10,26,67,38.8,41,483,138,28.6,138,229,116,32,4,0,28,15,67,23,0
Víctor Ruiz,ESP,DF,Villarreal,La Liga,29,1989,21.9,35,20,21,12,2,15,23,65.2,8,182,50,27.5,120,56,6,43,19,0,24,27,62,70,0
Gerónimo Rulli,ARG,GK,Real Sociedad,La Liga,26,1992,27.0,0,0,0,0,0,0,3,0.0,3,3,0,0.0,3,0,0,2,0,0,2,0,0,2,3
Lukas Rupp,GER,MF,Hoffenheim,Bundesliga,27,1991,0.3,1,1,1,0,0,0,0,,0,3,1,33.3,3,0,0,1,1,0,0,1,2,1,0
Marco Russ,GER,DF,Eint Frankfurt,Bundesliga,32,1985,4.2,4,0,4,0,0,3,7,42.9,4,38,19,50.0,24,13,1,7,4,0,3,2,6,9,1
Mathew Ryan,AUS,GK,Brighton,Premier League,26,1992,34.0,0,0,0,0,0,0,1,0.0,1,3,1,33.3,3,0,0,0,0,0,0,0,0,1,0
Idriss Saadi,ALG,MF,Strasbourg,Ligue 1,26,1992,0.1,0,0,0,0,0,0,0,,0,1,1,100.0,0,0,1,0,0,0,0,0,0,0,0
Youssouf Sabaly,SEN,DF,Bordeaux,Ligue 1,25,1993,21.2,46,26,32,13,1,21,41,51.2,20,351,96,27.4,182,128,41,31,2,0,29,22,68,38,0
Abdelhamid Sabiri,MAR,FW,Huddersfield,Premier League,21,1996,0.5,2,1,0,2,0,0,0,,0,12,1,8.3,3,7,2,1,0,0,1,1,3,0,0
Marcel Sabitzer,AUT,MF,RB Leipzig,Bundesliga,24,1994,26.1,47,33,18,21,8,20,60,33.3,40,489,147,30.1,97,258,134,40,2,1,38,25,72,32,1
Ihsan Sacko,FRA,FW,Nice,Ligue 1,21,1997,4.9,6,6,2,3,1,2,9,22.2,7,125,32,25.6,13,64,48,4,0,0,4,3,9,4,0
Nuri Şahin,TUR,MF,Werder Bremen,Bundesliga,29,1988,16.4,52,24,26,22,4,16,59,27.1,43,272,76,27.9,99,144,29,33,5,0,28,23,75,51,0
Samuel Şahin-Radlinger,AUT,GK,Hannover 96,Bundesliga,25,1992,1.0,0,0,0,0,0,0,0,,0,1,1,100.0,1,0,0,1,0,0,1,0,0,0,0
Wesley Saïd,FRA,FW,Dijon,Ligue 1,23,1995,25.0,29,17,6,13,10,7,26,26.9,19,456,105,23.0,72,208,176,15,0,0,15,8,37,12,0
Allan Saint-Maximin,FRA,FW,Nice,Ligue 1,21,1997,32.2,11,7,2,4,5,1,15,6.7,14,321,71,22.1,41,153,127,15,0,0,15,5,16,3,0
Théo Sainte-Luce,FRA,FW,Nîmes,Ligue 1,19,1998,0.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Romain Saïss,MAR,MF,Wolves,Premier League,28,1990,12.8,46,21,29,15,2,15,37,40.5,22,225,64,28.4,114,96,15,31,12,0,19,16,62,71,0
