Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off
Fabio Quagliarella,ITA,FW,Sampdoria,Serie A,37,1983,33,2204,67,64.4,24.5,25,80,8,8,24,4,1.21,35,32,+3,+0.12,+0.49,29.2,36.1,-7.0,-0.28,-0.04
Robin Quaison,SWE,FW,Mainz 05,Bundesliga,26,1993,28,1476,53,48.2,16.4,18,72,3,10,18,2,1.00,24,31,-7,-0.43,+0.14,22.8,26.4,-3.6,-0.22,-0.21
Domingos Quina,POR,MF,Granada,La Liga,20,1999,8,341,43,10.0,3.8,5,60,0,3,14,8,0.75,5,8,-3,-0.79,-0.35,3.2,4.1,-0.9,-0.24,+0.15
Quini,ESP,DF,Granada,La Liga,30,1989,19,1191,63,34.8,13.2,12,86,11,7,22,3,1.00,19,28,-9,-0.68,-0.32,15.0,21.8,-6.8,-0.51,-0.21
Quique,ESP,FW,Eibar,La Liga,30,1990,12,167,14,4.9,1.9,0,,0,12,14,21,0.17,2,4,-2,-1.08,-0.50,2.3,3.0,-0.7,-0.38,-0.24
Dani Raba,ESP,MF,Villarreal,La Liga,24,1995,5,150,30,4.4,1.7,1,61,0,4,22,18,1.20,3,2,+1,+0.60,+0.19,2.7,0.9,+1.8,+1.11,+0.76
Simone Rabbi,ITA,FW,Bologna,Serie A,18,2001,4,35,9,1.0,0.4,0,,0,4,9,9,0.50,1,1,0,0.00,+0.37,1.4,1.2,+0.2,+0.43,+0.74
Adrien Rabiot,FRA,MF,Juventus,Serie A,25,1995,34,2313,68,67.6,25.7,25,84,18,9,24,1,2.03,49,28,+21,+0.82,-0.65,43.6,29.2,+14.5,+0.56,-1.17
Uroš Račić,SRB,MF,Valencia,La Liga,22,1998,31,2187,71,63.9,24.3,25,83,15,6,19,2,1.26,28,35,-7,-0.29,-0.58,29.7,30.7,-1.1,-0.04,+0.61
Anthony Racioppi,SUI,GK,Dijon,Ligue 1,21,1998,21,1890,90,55.3,21.0,21,90,21,0,,13,0.57,16,33,-17,-0.81,+1.01,17.6,37.2,-19.5,-0.93,+0.50
Anthony Racioppi,SUI,GK,Lyon,Ligue 1,21,1998,0,,,,,0,,,0,,3,,,,,,,,,,,
Bogdan Racovitan,FRA,DF,Dijon,Ligue 1,20,2000,0,,,,,0,,,0,,6,,,,,,,,,,,
Nemanja Radoja,SRB,MF,Levante,La Liga,27,1993,21,1121,53,32.8,12.5,13,78,8,8,14,4,1.10,18,22,-4,-0.32,-0.05,15.7,15.5,+0.2,+0.02,+0.53
Nemanja Radonjić,SRB,FW,Hertha BSC,Bundesliga,24,1996,12,611,51,20.0,6.8,5,78,2,7,31,1,1.17,8,6,+2,+0.29,+0.77,9.6,7.8,+1.8,+0.26,+0.50
Nemanja Radonjić,SRB,FW,Marseille,Ligue 1,24,1996,12,396,33,11.6,4.4,4,65,0,8,17,4,1.42,7,3,+4,+0.91,+0.82,6.3,6.2,+0.1,+0.01,-0.03
Aleksandar Radovanović,SRB,DF,Lens,Ligue 1,26,1993,1,90,90,2.6,1.0,1,90,1,0,,0,0.00,0,4,-4,-4.00,-4.14,0.4,2.6,-2.1,-2.15,-2.43
Ivan Radovanović,SRB,DF,Genoa,Serie A,31,1988,33,2232,68,65.3,24.8,24,85,19,9,23,4,1.18,29,33,-4,-0.16,+0.37,22.9,34.8,-12.0,-0.48,-0.12
Ionuț Radu,ROU,GK,Inter,Serie A,23,1997,2,135,68,3.9,1.5,1,90,1,1,45,33,3.00,5,1,+4,+2.67,+1.30,4.2,1.9,+2.2,+1.47,+0.56
Reinaldo Radu,ROU,DF,Parma,Serie A,18,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,
Ștefan Radu,ROU,DF,Lazio,Serie A,33,1986,31,2458,79,71.9,27.3,30,81,19,1,14,0,1.90,47,36,+11,+0.40,+0.87,44.5,32.1,+12.4,+0.45,+0.50
Boris Radunović,SRB,GK,Atalanta,Serie A,24,1996,0,,,,,0,,0,0,,2,,,,,,,,,,,
Sidney Raebiger,GER,MF,RB Leipzig,Bundesliga,15,2005,0,,,,,0,,0,0,,2,,,,,,,,,,,
Rafa,ESP,GK,Granada,La Liga,16,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
Rafael,BRA,GK,Spezia,Serie A,38,1982,3,207,69,6.1,2.3,2,90,2,1,27,11,1.33,3,5,-2,-0.87,-0.37,2.9,4.9,-2.0,-0.88,-0.31
Hamza Rafia,TUN,MF,Juventus,Serie A,21,1999,0,,,,,0,,0,0,,3,,,,,,,,,,,
Rafinha,BRA,MF,Barcelona,La Liga,27,1993,0,,,,,0,,0,0,,1,,,,,,,,,,,
Rafinha,BRA,MF,Paris S-G,Ligue 1,27,1993,23,1361,59,39.8,15.1,15,74,2,8,31,4,2.09,32,8,+24,+1.59,+0.10,30.3,16.3,+14.1,+0.93,-0.43
Antonio Raimondo,ITA,FW,Bologna,Serie A,16,2004,1,1,1,0.0,0.0,0,,0,1,1,0,1.00,0,0,0,0.00,+0.37,0.0,0.0,0.0,+4.37,+4.67
Predrag Rajković,SRB,GK,Reims,Ligue 1,24,1995,37,3285,89,96.1,36.5,37,89,36,0,,0,1.14,41,49,-8,-0.22,-0.22,31.7,59.4,-27.7,-0.76,-0.76
Jesuran Rak Sakyi,ENG,MF,Crystal Palace,Premier League,17,2002,0,,,,,0,,,0,,3,,,,,,,,,,,
Ivan Rakitić,CRO,MF,Sevilla,La Liga,32,1988,37,2233,60,65.3,24.8,25,77,7,12,26,0,2.00,38,21,+17,+0.69,+0.46,34.2,24.1,+10.1,+0.41,-0.03
Jonás Ramalho,ESP,DF,Osasuna,La Liga,27,1993,5,304,61,8.9,3.4,3,84,2,2,27,12,0.80,3,7,-4,-1.18,-0.98,3.0,7.6,-4.7,-1.38,-1.12
Benito Raman,BEL,FW,Schalke 04,Bundesliga,25,1994,25,1246,50,40.7,13.8,13,74,3,12,23,4,0.36,8,35,-27,-1.95,-0.26,10.6,25.6,-15.0,-1.09,+0.20
Gastón Ramírez,URU,MF,Sampdoria,Serie A,29,1990,25,969,39,28.3,10.8,10,62,1,15,23,10,1.24,16,18,-2,-0.19,-0.19,12.6,16.4,-3.8,-0.35,-0.12
Sandro Ramírez,ESP,FW,Huesca,La Liga,25,1995,20,1285,64,37.6,14.3,16,73,3,4,29,3,0.95,14,14,0,0.00,+0.80,12.4,13.7,-1.3,-0.09,+0.23
Pablo Ramon,ESP,DF,Real Madrid,La Liga,19,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
Santiago Ramos,ARG,DF,Barcelona,La Liga,18,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,
Sergio Ramos,ESP,DF,Real Madrid,La Liga,34,1986,15,1275,85,37.3,14.2,15,85,13,0,,1,2.20,25,13,+12,+0.85,-0.29,23.6,14.2,+9.4,+0.66,0.00
Aaron Ramsdale,ENG,GK,Sheffield Utd,Premier League,22,1998,38,3420,90,100.0,38.0,38,90,38,0,,0,0.61,20,63,-43,-1.13,,31.4,62.4,-31.0,-0.82,
Aaron Ramsey,WAL,MF,Juventus,Serie A,29,1990,22,1089,50,31.8,12.1,13,67,1,9,24,8,2.18,31,11,+20,+1.65,+0.92,27.7,14.2,+13.6,+1.12,+0.26
Jacob Ramsey,ENG,MF,Aston Villa,Premier League,19,2001,22,626,28,18.3,7.0,6,70,0,16,13,8,1.45,8,10,-2,-0.29,-0.64,9.0,11.0,-2.1,-0.30,-0.36
Kayne Ramsey,ENG,DF,Southampton,Premier League,19,2000,1,90,90,2.6,1.0,1,90,1,0,,13,0.00,0,9,-9,-9.00,-8.68,0.5,3.7,-3.2,-3.20,-2.96
Darren Randolph,IRL,GK,West Ham,Premier League,33,1987,3,270,90,7.9,3.0,3,90,3,0,,24,2.00,5,3,+2,+0.67,+0.30,6.5,2.0,+4.5,+1.50,+1.47
Mathyas Randriamamy,MAD,GK,Paris S-G,Ligue 1,17,2003,0,,,,,0,,,0,,1,,,,,,,,,,,
Antonio Ranieri,ITA,MF,Crotone,Serie A,17,2003,0,,,,,0,,0,0,,4,,,,,,,,,,,
Andrea Ranocchia,ITA,DF,Inter,Serie A,32,1988,8,703,88,20.6,7.8,8,88,7,0,,29,2.75,24,7,+17,+2.18,+0.95,17.2,7.3,+9.9,+1.27,+0.42
Filippo Ranocchia,ITA,MF,Juventus,Serie A,19,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
Raphinha,BRA,MF,Leeds United,Premier League,23,1996,30,2360,79,69.0,26.2,26,87,19,4,24,0,1.67,43,34,+9,+0.34,+0.43,39.6,42.0,-2.4,-0.09,+0.16
Raphinha,BRA,FW,Rennes,Ligue 1,23,1996,6,404,67,11.8,4.5,5,77,1,1,21,0,2.33,8,6,+2,+0.45,+0.15,6.2,4.4,+1.9,+0.42,+0.18
Tobias Raschl,GER,MF,Dortmund,Bundesliga,20,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
Marcus Rashford,ENG,FW,Manchester Utd,Premier League,22,1997,37,2920,79,85.4,32.4,33,85,22,4,26,1,1.92,58,38,+20,+0.62,-1.00,48.0,35.2,+12.7,+0.39,-0.56
Milot Rashica,KVX,FW,Werder Bremen,Bundesliga,24,1996,24,1462,61,47.8,16.2,14,83,6,10,30,1,0.83,19,27,-8,-0.49,+0.24,17.0,26.2,-9.2,-0.56,-0.11
Giacomo Raspadori,ITA,FW,Sassuolo,Serie A,20,2000,27,1232,46,36.0,13.7,13,74,4,14,19,8,1.56,23,16,+7,+0.51,+0.47,23.1,19.7,+3.4,+0.25,+0.22
Andrei Ratiu,ROU,DF,Villarreal,La Liga,22,1998,0,,,,,0,,0,0,,4,,,,,,,,,,,
Nicola Rauti,ITA,FW,Torino,Serie A,20,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
Federico Ravaglia,ITA,GK,Bologna,Serie A,20,1999,4,360,90,10.5,4.0,4,90,4,0,,18,0.25,3,10,-7,-1.75,-1.54,5.5,8.0,-2.4,-0.61,-0.34
Nicola Ravaglia,ITA,GK,Sampdoria,Serie A,31,1988,0,,,,,0,,0,0,,34,,,,,,,,,,,
Tim Ream,USA,DF,Fulham,Premier League,32,1987,7,630,90,18.4,7.0,7,90,7,0,,31,0.29,3,13,-10,-1.43,-0.91,6.1,11.0,-4.9,-0.70,-0.48
Ante Rebić,CRO,FW,Milan,Serie A,26,1993,27,1776,66,51.9,19.7,20,79,10,7,27,0,2.00,44,18,+26,+1.32,+0.93,43.3,22.2,+21.1,+1.07,+0.80
Rebollo,ESP,GK,Betis,La Liga,20,1999,0,,,,,0,,0,0,,17,,,,,,,,,,,
Arkadiusz Reca,POL,DF,Crotone,Serie A,25,1995,30,2313,77,67.6,25.7,28,81,20,2,23,0,0.50,32,57,-25,-0.97,+0.82,26.6,43.5,-16.9,-0.66,+0.66
Recio,ESP,MF,Eibar,La Liga,29,1991,17,734,43,21.5,8.2,8,71,3,9,18,13,0.47,7,14,-7,-0.86,-0.32,10.4,10.6,-0.3,-0.03,+0.15
Daishawn Redan,NED,FW,Hertha BSC,Bundesliga,19,2001,7,102,15,3.3,1.1,0,,0,7,15,6,0.29,0,4,-4,-3.53,-3.32,1.4,2.6,-1.2,-1.08,-0.97
Nathan Redmond,ENG,MF,Southampton,Premier League,26,1994,29,1738,60,50.8,19.3,17,87,13,12,22,1,1.07,24,39,-15,-0.78,-0.46,25.0,29.7,-4.7,-0.24,+0.14
Harrison Reed,ENG,MF,Fulham,Premier League,25,1995,31,2247,72,65.7,25.0,26,82,19,5,22,1,0.84,19,35,-16,-0.64,+0.13,26.7,33.2,-6.5,-0.26,+0.14
Vasco Regini,ITA,DF,Sampdoria,Serie A,29,1990,3,88,29,2.6,1.0,1,70,0,2,9,35,2.00,1,2,-1,-1.02,-1.00,0.9,1.3,-0.4,-0.41,-0.14
Sergio Reguilón,ESP,DF,Tottenham,Premier League,23,1996,27,2244,83,65.6,24.9,26,86,20,1,15,4,1.70,51,31,+20,+0.80,+0.57,37.8,30.8,+7.0,+0.28,+0.44
Nikolai Rehnen,GER,GK,Arminia,Bundesliga,23,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,
Bobby Reid,JAM,MF,Fulham,Premier League,27,1993,33,2372,72,69.4,26.4,28,82,14,5,17,2,0.82,20,32,-12,-0.46,+0.75,27.6,36.5,-8.9,-0.34,-0.10
Pepe Reina,ESP,GK,Lazio,Serie A,37,1982,29,2610,90,76.3,29.0,29,90,29,0,,9,1.97,53,41,+12,+0.41,+1.08,45.1,37.3,+7.9,+0.27,-0.18
Jeff Reine-Adélaïde,FRA,FW,Lyon,Ligue 1,22,1998,1,24,24,0.7,0.3,0,,0,1,24,0,3.00,0,0,0,0.00,-1.01,0.8,0.0,+0.8,+2.89,+1.81
Jeff Reine-Adélaïde,FRA,MF,Nice,Ligue 1,22,1998,14,1058,76,30.9,11.8,12,84,9,2,28,0,0.93,10,15,-5,-0.43,-0.50,14.4,14.7,-0.3,-0.03,+0.16
Reinier,BRA,MF,Dortmund,Bundesliga,18,2002,14,257,18,8.4,2.9,1,78,0,13,14,13,1.79,6,7,-1,-0.35,-1.31,7.2,5.2,+2.0,+0.70,-0.15
Francisco Reis Ferreira,POR,DF,Valencia,La Liga,23,1997,3,181,60,5.3,2.0,2,90,2,1,1,14,1.00,1,3,-2,-0.99,-0.97,1.0,2.1,-1.1,-0.55,-0.30
Rocco Reitz,GER,MF,M'Gladbach,Bundesliga,18,2002,2,60,30,2.0,0.7,1,59,0,1,1,10,3.00,2,2,0,0.00,-0.24,1.7,1.8,-0.1,-0.08,-0.40
Karim Rekik,NED,DF,Sevilla,La Liga,25,1994,11,653,59,19.1,7.3,6,82,4,5,33,24,2.27,10,4,+6,+0.83,+0.37,7.3,6.3,+1.0,+0.14,-0.35
Karim Rekik,NED,DF,Hertha BSC,Bundesliga,25,1994,0,,,,,0,,0,0,,2,,,,,,,,,,,
Álex Remiro,ESP,GK,Real Sociedad,La Liga,25,1995,38,3420,90,100.0,38.0,38,90,38,0,,0,1.63,59,38,+21,+0.55,,60.4,36.6,+23.8,+0.63,
Panagiotis Retsos,GRE,DF,Saint-Étienne,Ligue 1,21,1998,4,272,68,8.0,3.0,4,68,2,0,,2,0.25,2,7,-5,-1.65,-1.45,2.9,5.3,-2.4,-0.79,-0.86
Marco Reus,GER,MF,Dortmund,Bundesliga,31,1989,32,2279,71,74.5,25.3,27,80,7,5,23,1,1.94,58,29,+29,+1.15,+1.15,52.1,27.5,+24.7,+0.97,+0.56
Elvis Rexhbeçaj,GER,MF,Köln,Bundesliga,22,1997,30,1833,61,59.9,20.4,20,81,8,10,21,3,1.00,20,36,-16,-0.79,-0.27,20.5,33.1,-12.6,-0.62,-0.36
Oriol Rey,ESP,MF,Valladolid,La Liga,22,1998,1,15,15,0.4,0.2,0,,0,1,15,11,0.00,1,0,+1,+6.00,+6.63,0.8,0.1,+0.7,+4.48,+4.89
Gio Reyna,USA,FW,Dortmund,Bundesliga,17,2002,32,1976,62,64.6,22.0,23,80,9,9,16,0,1.97,44,31,+13,+0.59,-0.74,43.8,25.3,+18.5,+0.84,+0.03
Baptiste Reynet,FRA,GK,Nîmes,Ligue 1,29,1990,38,3420,90,100.0,38.0,38,90,38,0,,0,0.92,40,71,-31,-0.82,,41.4,64.9,-23.5,-0.62,
Bryan Reynolds,USA,DF,Roma,Serie A,19,2001,5,283,57,8.3,3.1,3,69,0,2,38,8,1.40,5,2,+3,+0.95,+0.75,5.7,5.5,+0.2,+0.06,-0.44
Jean-Pierre Rhyner,SUI,DF,Cádiz,La Liga,24,1996,0,,,,,0,,0,0,,1,,,,,,,,,,,
Franck Ribéry,FRA,FW,Fiorentina,Serie A,37,1983,29,2149,74,62.8,23.9,28,76,5,1,33,1,1.00,30,32,-2,-0.08,+0.62,28.0,30.4,-2.4,-0.10,+0.43
Ricard,ESP,DF,Atlético Madrid,La Liga,20,2000,1,30,30,0.9,0.3,0,,0,1,30,11,0.00,0,1,-1,-3.00,-4.14,0.9,0.4,+0.5,+1.59,+1.09
Federico Ricci,ITA,FW,Sassuolo,Serie A,26,1994,1,4,4,0.1,0.0,0,,0,1,4,4,3.00,0,0,0,0.00,-0.21,0.0,0.2,-0.2,-5.05,-5.17
Giacomo Ricci,ITA,DF,Parma,Serie A,23,1996,3,67,22,2.0,0.7,0,,0,3,22,9,0.33,0,3,-3,-4.03,-2.93,0.2,3.6,-3.3,-4.49,-4.01
Matteo Ricci,ITA,MF,Spezia,Serie A,26,1994,29,2229,77,65.2,24.8,26,83,18,3,25,3,1.03,28,51,-23,-0.93,-1.16,24.8,44.5,-19.7,-0.80,-0.57
Jacopo Ricco,ITA,GK,Fiorentina,Serie A,17,2003,0,,,,,0,,0,0,,4,,,,,,,,,,,
Declan Rice,ENG,MF,West Ham,Premier League,21,1999,32,2879,90,84.2,32.0,32,90,31,0,,0,1.75,52,37,+15,+0.47,+0.47,46.8,37.5,+9.3,+0.29,+0.91
Chris Richards,USA,DF,Bayern Munich,Bundesliga,20,2000,3,89,30,2.9,1.0,1,64,0,2,13,8,2.33,3,1,+2,+2.02,+0.42,1.8,0.9,+0.9,+0.94,-0.09
Chris Richards,USA,DF,Hoffenheim,Bundesliga,20,2000,11,944,86,30.8,10.5,11,86,8,0,,1,1.18,13,13,0,0.00,+0.09,11.8,11.9,-0.1,-0.01,+0.06
Lewis Richards,IRL,DF,Wolves,Premier League,18,2001,0,,,,,0,,,0,,10,,,,,,,,,,,
Lewis Richardson,ENG,FW,Burnley,Premier League,17,2003,2,4,2,0.1,0.0,0,,0,2,2,7,0.00,0,0,0,0.00,+0.58,0.0,0.8,-0.7,-16.66,-16.21
Richarlison,BRA,FW,Everton,Premier League,23,1997,34,2861,84,83.7,31.8,33,86,21,1,15,0,1.65,40,38,+2,+0.06,+0.55,41.6,42.6,-0.9,-0.03,+0.60
Marco Richter,GER,FW,Augsburg,Bundesliga,22,1997,29,1416,49,46.3,15.7,16,74,3,13,17,1,0.90,15,27,-12,-0.76,-0.43,16.7,27.8,-11.1,-0.70,-0.25
Mikel Rico,ESP,MF,Huesca,La Liga,35,1984,32,2183,68,63.8,24.3,27,76,4,5,24,1,1.00,22,30,-8,-0.33,+0.47,22.6,28.1,-5.5,-0.23,+0.02
Sergio Rico,ESP,GK,Paris S-G,Ligue 1,26,1993,10,810,81,23.7,9.0,8,90,8,2,45,26,2.20,22,9,+13,+1.44,-0.11,23.4,10.2,+13.2,+1.47,+0.37
Julian Rieckmann,GER,DF,Werder Bremen,Bundesliga,19,2000,0,,,,,0,,0,0,,6,,,,,,,,,,,
Jaïro Riedewald,NED,MF,Crystal Palace,Premier League,23,1996,33,1820,55,53.2,20.2,19,82,10,14,19,3,1.00,21,39,-18,-0.89,-0.50,16.3,34.3,-18.0,-0.89,-0.49
Alessandro Rigo,ITA,MF,Udinese,Serie A,18,2002,0,,,,,0,,0,0,,5,,,,,,,,,,,
Emiliano Rigoni,ARG,MF,Elche,La Liga,27,1993,23,1139,50,33.3,12.7,12,77,5,11,20,6,0.70,13,22,-9,-0.71,-0.24,11.3,20.5,-9.3,-0.73,0.00
Filippo Rinaldi,ITA,GK,Parma,Serie A,17,2002,0,,,,,0,,0,0,,10,,,,,,,,,,,
Tomás Rincón,VEN,MF,Torino,Serie A,32,1988,36,2846,79,83.2,31.6,33,83,16,3,33,0,1.00,42,56,-14,-0.44,+0.34,41.0,47.0,-6.0,-0.19,+0.21
Luis Rioja,ESP,MF,Alavés,La Liga,26,1993,35,2090,60,61.1,23.2,25,74,3,10,23,3,0.91,27,39,-12,-0.52,+0.09,29.7,35.2,-5.5,-0.24,-0.04
Renaud Ripart,FRA,MF,Nîmes,Ligue 1,27,1993,38,3054,80,89.3,33.9,35,85,25,3,22,0,0.92,37,62,-25,-0.74,+0.74,35.7,56.7,-21.0,-0.62,0.00
Andrea Rispoli,ITA,DF,Crotone,Serie A,31,1988,19,652,34,19.1,7.2,5,64,1,14,24,13,0.26,5,25,-20,-2.76,-1.88,5.7,19.7,-14.0,-1.93,-1.31
Mihailo Ristić,SRB,DF,Montpellier,Ligue 1,24,1995,34,2236,66,65.4,24.8,26,80,15,8,20,0,1.38,39,40,-1,-0.04,+0.04,33.6,40.2,-6.6,-0.26,+0.59
Matt Ritchie,SCO,DF,Newcastle Utd,Premier League,30,1989,18,1350,75,39.5,15.0,15,86,11,3,20,12,1.50,24,22,+2,+0.13,+0.92,19.4,21.7,-2.2,-0.15,+0.32
Maxence Rivera,FRA,MF,Saint-Étienne,Ligue 1,18,2002,17,239,14,7.0,2.7,1,15,0,16,14,10,0.53,1,5,-4,-1.51,-1.28,2.9,5.6,-2.7,-1.02,-1.09
Emmanuel Rivière,FRA,FW,Crotone,Serie A,30,1990,21,640,30,18.7,7.1,7,62,0,14,15,10,0.48,13,18,-5,-0.70,+0.66,8.0,13.6,-5.6,-0.79,+0.10
Emil Roback,SWE,FW,Milan,Serie A,17,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,
Gaëtan Robail,FRA,FW,Lens,Ligue 1,26,1994,0,,,,,0,,,0,,4,,,,,,,,,,,
Rober,ESP,DF,Levante,La Liga,25,1995,19,1425,75,41.7,15.8,16,83,11,3,32,13,1.00,21,25,-4,-0.25,+0.06,15.2,26.4,-11.2,-0.70,-0.62
Roberto,ESP,GK,Valladolid,La Liga,34,1986,13,1170,90,34.2,13.0,13,90,13,0,,22,0.71,10,21,-11,-0.85,-0.37,12.9,16.2,-3.3,-0.25,+0.21
Sergi Roberto,ESP,DF,Barcelona,La Liga,28,1992,15,946,63,27.7,10.5,9,87,7,6,28,1,1.67,20,13,+7,+0.67,-0.79,19.2,8.9,+10.3,+0.98,-0.08
Tyler Roberts,WAL,MF,Leeds United,Premier League,21,1999,27,1340,50,39.2,14.9,14,73,3,13,24,10,1.48,20,19,+1,+0.07,-0.24,20.0,26.5,-6.5,-0.44,-0.49
Andrew Robertson,SCO,DF,Liverpool,Premier League,26,1994,38,3383,89,98.9,37.6,38,89,35,0,,0,1.82,65,42,+23,+0.61,-6.69,70.8,45.3,+25.6,+0.68,-3.47
Antonee Robinson,USA,DF,Fulham,Premier League,22,1997,28,2162,77,63.2,24.0,24,87,21,4,19,3,0.82,16,27,-11,-0.46,+0.62,27.2,32.3,-5.1,-0.21,+0.26
Callum Robinson,IRL,FW,West Brom,Premier League,25,1995,28,1560,56,45.6,17.3,20,67,5,8,27,10,0.68,23,42,-19,-1.10,-0.03,18.1,32.6,-14.5,-0.83,+0.11
Jack Robinson,ENG,DF,Sheffield Utd,Premier League,26,1993,11,877,80,25.6,9.7,9,86,8,2,51,7,0.73,7,11,-4,-0.41,+0.97,10.3,14.3,-4.0,-0.41,+0.55
Joel Robles,ESP,GK,Betis,La Liga,30,1990,18,1620,90,47.4,18.0,18,90,18,0,,20,1.61,25,25,0,0.00,0.00,20.8,21.2,-0.4,-0.02,-0.07
Hal Robson-Kanu,WAL,FW,West Brom,Premier League,31,1989,19,561,30,16.4,6.2,2,85,0,17,23,8,0.74,4,12,-8,-1.28,-0.24,5.0,15.5,-10.5,-1.68,-0.94
Marc Roca,ESP,MF,Bayern Munich,Bundesliga,23,1996,6,177,30,5.8,2.0,2,57,0,4,16,20,2.17,4,5,-1,-0.51,-2.26,4.2,4.8,-0.6,-0.32,-1.42
Christopher Rocchia,FRA,DF,Marseille,Ligue 1,22,1998,2,22,11,0.6,0.2,0,,0,2,11,3,1.50,1,0,+1,+4.09,+3.93,0.3,0.1,+0.2,+0.64,+0.61
Kaique Rocha,BRA,DF,Sampdoria,Serie A,19,2001,0,,,,,0,,0,0,,18,,,,,,,,,,,
Rubén Rochina,ESP,MF,Levante,La Liga,29,1991,25,1404,56,41.1,15.6,17,74,6,8,19,7,1.16,16,16,0,0.00,+0.49,16.8,21.1,-4.3,-0.27,+0.11
Marek Rodák,SVK,GK,Fulham,Premier League,23,1996,2,180,90,5.3,2.0,2,90,2,0,,28,0.00,0,5,-5,-2.50,-1.92,1.1,3.0,-1.9,-0.93,-0.66
Sebastian Rode,GER,MF,Eint Frankfurt,Bundesliga,29,1990,27,1625,60,53.1,18.1,19,79,7,8,16,0,1.78,35,27,+8,+0.44,-0.06,29.5,28.4,+1.0,+0.06,-0.36
Joe Rodon,WAL,DF,Tottenham,Premier League,22,1997,12,733,61,21.4,8.1,8,90,8,4,3,9,1.75,12,12,0,0.00,-0.77,9.1,13.3,-4.2,-0.52,-0.83
Rodri,ESP,MF,Manchester City,Premier League,24,1996,34,2748,81,80.4,30.5,31,87,28,3,13,4,2.26,64,27,+37,+1.21,-0.66,60.5,25.6,+34.8,+1.14,+0.18
Rodrigo,ESP,FW,Betis,La Liga,20,2000,15,537,36,15.7,6.0,5,68,0,10,20,12,1.60,11,12,-1,-0.17,-0.20,8.1,8.4,-0.3,-0.06,-0.08
Rodrigo,ESP,MF,Leeds United,Premier League,29,1991,26,1288,50,37.7,14.3,14,68,4,12,28,0,1.73,29,21,+8,+0.56,+0.56,24.8,24.3,+0.4,+0.03,+0.28
Kévin Rodrigues,POR,MF,Eibar,La Liga,26,1994,22,1095,50,32.0,12.2,11,75,5,11,25,8,0.55,11,21,-10,-0.82,-0.32,10.0,18.7,-8.7,-0.72,-0.84
Ángel Rodríguez,ESP,FW,Getafe,La Liga,33,1987,33,1374,42,40.2,15.3,12,74,5,21,23,4,0.88,12,22,-10,-0.66,-0.44,13.9,15.3,-1.4,-0.09,+0.18
Óscar Rodríguez Arnaiz,ESP,MF,Sevilla,La Liga,22,1998,20,511,26,14.9,5.7,4,68,0,16,15,14,1.85,10,7,+3,+0.53,0.00,8.7,5.3,+3.4,+0.60,+0.21
Guido Rodríguez,ARG,MF,Betis,La Liga,26,1994,35,2864,82,83.7,31.8,34,84,25,1,16,0,1.54,37,45,-8,-0.25,-1.55,36.5,38.2,-1.7,-0.05,-0.41
James Rodríguez,COL,FW,Everton,Premier League,29,1991,23,1764,77,51.6,19.6,21,82,7,2,25,1,1.35,29,27,+2,+0.10,+0.27,25.6,26.5,-1.0,-0.05,+0.16
Jay Rodriguez,ENG,FW,Burnley,Premier League,31,1989,31,1265,41,37.0,14.1,12,79,4,19,17,3,1.03,9,25,-16,-1.14,-0.89,12.5,26.4,-13.9,-0.99,-0.83
Miguel Rodríguez,ESP,FW,Celta Vigo,La Liga,17,2003,4,30,8,0.9,0.3,0,,0,4,8,13,0.25,0,1,-1,-3.00,-2.97,0.5,0.4,+0.1,+0.33,+0.38
Ricardo Rodríguez,SUI,DF,Torino,Serie A,27,1992,16,1238,77,36.2,13.8,15,80,6,1,37,18,0.81,21,31,-10,-0.73,-0.36,17.8,21.0,-3.2,-0.24,-0.01
Víctor Rodríguez,ESP,MF,Elche,La Liga,31,1989,16,426,27,12.5,4.7,2,77,0,14,19,19,0.31,2,10,-8,-1.69,-1.30,5.8,7.9,-2.1,-0.44,+0.34
Rodrygo,BRA,FW,Real Madrid,La Liga,19,2001,22,983,45,28.7,10.9,10,65,1,12,28,7,2.27,22,4,+18,+1.65,+0.87,20.9,8.8,+12.1,+1.11,+0.63
Marko Rog,CRO,MF,Cagliari,Serie A,25,1995,14,1165,83,34.1,12.9,14,83,10,0,,0,1.00,18,24,-6,-0.46,-0.06,15.1,25.4,-10.3,-0.79,-0.49
