Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types Drib,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types Drib,GCA Types Sh,GCA Types Fld,GCA Types Def
Vincent Laurini,FRA,DF,Parma,Serie A,31,1989,9.7,10,1.03,8,0,0,0,1,1,2,0.21,2,0,0,0,0,0
Lauti,URU,MF,Celta Vigo,La Liga,19,2001,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Wesley Lautoa,NCL,MF,Dijon,Ligue 1,32,1987,17.9,15,0.84,13,0,0,0,0,2,0,0.00,0,0,0,0,0,0
Valentino Lazaro,AUT,DF,M'Gladbach,Bundesliga,24,1996,13.8,32,2.32,26,3,0,1,1,1,2,0.15,2,0,0,0,0,0
Darko Lazović,SRB,DF,Hellas Verona,Serie A,29,1990,27.8,65,2.34,53,8,2,1,1,0,9,0.32,9,0,0,0,0,0
Manuel Lazzari,ITA,DF,Lazio,Serie A,26,1993,29.0,63,2.17,50,2,2,3,5,1,8,0.28,6,0,0,1,1,0
Jérémy Le Douaron,FRA,FW,Brest,Ligue 1,22,1998,9.1,16,1.76,12,0,0,1,3,0,4,0.44,3,0,0,0,1,0
Enzo Le Fée,FRA,MF,Lorient,Ligue 1,20,2000,20.2,55,2.73,34,10,3,3,4,1,7,0.35,3,3,0,1,0,0
Vincent Le Goff,FRA,DF,Lorient,Ligue 1,30,1989,25.6,43,1.68,35,3,2,1,1,1,0,0.00,0,0,0,0,0,0
Maxime Le Marchand,FRA,DF,Fulham,Premier League,30,1989,1.4,2,1.46,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Robin Le Normand,FRA,DF,Real Sociedad,La Liga,23,1996,30.5,12,0.39,7,1,0,2,2,0,4,0.13,1,0,0,2,1,0
Damien Le Tallec,FRA,MF,Montpellier,Ligue 1,30,1990,13.6,9,0.66,7,0,1,1,0,0,3,0.22,2,0,0,1,0,0
James Lea Siliki,CMR,MF,Rennes,Ligue 1,24,1996,2.8,7,2.47,5,0,1,1,0,0,1,0.35,1,0,0,0,0,0
Rafael Leão,POR,FW,Milan,Serie A,21,1999,21.4,54,2.53,37,0,9,2,5,1,7,0.33,6,0,1,0,0,0
Jean-Louis Leca,FRA,GK,Lens,Ligue 1,34,1985,36.8,5,0.14,2,3,0,0,0,0,0,0.00,0,0,0,0,0,0
Mathew Leckie,AUS,FW,Hertha BSC,Bundesliga,29,1991,5.6,9,1.60,8,0,0,0,1,0,1,0.18,1,0,0,0,0,0
Benjamin Lecomte,FRA,GK,Monaco,Ligue 1,29,1991,28.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jeremías Ledesma,ARG,GK,Cádiz,La Liga,27,1993,32.0,6,0.19,4,2,0,0,0,0,0,0.00,0,0,0,0,0,0
Pierre Lees-Melou,FRA,MF,Nice,Ligue 1,27,1993,22.9,51,2.22,34,2,4,5,2,4,4,0.17,3,0,0,1,0,0
Lucas Leiva,BRA,MF,Lazio,Serie A,33,1987,23.7,28,1.18,26,1,0,0,0,1,1,0.04,1,0,0,0,0,0
Florian Lejeune,FRA,DF,Alavés,La Liga,29,1991,33.5,17,0.51,12,2,0,2,0,1,3,0.09,1,0,0,2,0,0
Iñigo Lekue,ESP,DF,Athletic Club,La Liga,27,1993,7.2,14,1.96,10,2,2,0,0,0,0,0.00,0,0,0,0,0,0
Thomas Lemar,FRA,MF,Atlético Madrid,La Liga,24,1995,15.2,36,2.37,21,12,1,0,2,0,8,0.53,5,2,0,0,1,0
Mario Lemina,GAB,MF,Fulham,Premier League,26,1993,18.9,25,1.32,17,0,5,1,1,1,2,0.11,0,0,0,0,1,1
Fabien Lemoine,FRA,MF,Lorient,Ligue 1,33,1987,21.5,26,1.21,24,1,0,0,0,1,0,0.00,0,0,0,0,0,0
Clément Lenglet,FRA,DF,Barcelona,La Liga,25,1995,27.5,26,0.95,25,0,0,0,0,1,5,0.18,5,0,0,0,0,0
Bernd Leno,GER,GK,Arsenal,Premier League,28,1992,34.8,1,0.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Christopher Lenz,GER,DF,Union Berlin,Bundesliga,25,1994,25.0,47,1.88,38,3,2,1,0,3,5,0.20,4,0,0,0,0,1
Pedro León,ESP,MF,Eibar,La Liga,33,1986,10.4,26,2.50,11,9,3,2,1,0,2,0.19,1,1,0,0,0,0
Sergio León,ESP,FW,Levante,La Liga,31,1989,8.3,17,2.05,9,0,5,1,1,1,2,0.24,2,0,0,0,0,0
Lukas Lerager,DEN,MF,Genoa,Serie A,27,1993,12.9,18,1.40,17,0,0,0,1,0,3,0.23,3,0,0,0,0,0
Mehdi Léris,FRA,DF,Sampdoria,Serie A,22,1998,4.3,13,3.03,11,1,0,0,0,1,1,0.23,1,0,0,0,0,0
Khanya Leshabela,RSA,MF,Leicester City,Premier League,20,1999,0.1,1,9.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Karlo Letica,CRO,GK,Sampdoria,Serie A,23,1997,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Gaetano Letizia,ITA,DF,Benevento,Serie A,30,1990,17.4,37,2.12,28,5,1,1,1,1,2,0.11,2,0,0,0,0,0
Robert Lewandowski,POL,FW,Bayern Munich,Bundesliga,31,1988,27.3,74,2.71,53,1,5,9,5,1,18,0.66,12,0,3,1,2,0
Jamal Lewis,NIR,DF,Newcastle Utd,Premier League,22,1998,20.4,29,1.42,24,3,1,0,1,0,2,0.10,2,0,0,0,0,0
Aaron Leya Iseka,BEL,FW,Metz,Ligue 1,22,1997,11.2,21,1.87,14,0,3,0,4,0,1,0.09,0,0,1,0,0,0
Yanis Lhery,FRA,MF,Saint-Étienne,Ligue 1,17,2003,0.3,2,6.00,0,0,1,0,0,1,0,0.00,0,0,0,0,0,0
Dimitri Liénard,FRA,MF,Strasbourg,Ligue 1,32,1988,20.3,73,3.59,32,33,1,1,2,4,7,0.34,2,4,0,1,0,0
Philipp Lienhart,AUT,DF,Freiburg,Bundesliga,24,1996,33.3,13,0.39,11,1,0,0,1,0,0,0.00,0,0,0,0,0,0
Matthijs de Ligt,NED,DF,Juventus,Serie A,20,1999,24.7,25,1.01,19,1,1,3,1,0,5,0.20,4,0,0,1,0,0
Isaac Lihadji,FRA,MF,Lille,Ligue 1,18,2002,2.2,11,5.05,8,2,0,0,0,1,2,0.92,2,0,0,0,0,0
Dimitris Limnios,GRE,MF,Köln,Bundesliga,22,1998,4.2,5,1.19,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Victor Lindelöf,SWE,DF,Manchester Utd,Premier League,26,1994,28.7,9,0.31,9,0,0,0,0,0,1,0.03,1,0,0,0,0,0
Karol Linetty,POL,MF,Torino,Serie A,25,1995,20.4,36,1.77,28,1,4,1,1,1,1,0.05,0,0,0,1,0,0
Jesse Lingard,ENG,MF,West Ham,Premier League,27,1992,15.8,61,3.86,42,6,2,5,6,0,11,0.70,6,2,0,2,1,0
Pol Lirola,ESP,DF,Fiorentina,Serie A,22,1997,5.5,10,1.81,8,1,1,0,0,0,1,0.18,1,0,0,0,0,0
Pol Lirola,ESP,DF,Marseille,Ligue 1,22,1997,17.3,33,1.91,27,1,3,0,2,0,3,0.17,3,0,0,0,0,0
Jake Livermore,ENG,MF,West Brom,Premier League,30,1989,13.8,8,0.58,7,0,0,1,0,0,1,0.07,1,0,0,0,0,0
Diego Llorente,ESP,DF,Leeds United,Premier League,26,1993,13.4,6,0.45,5,0,0,1,0,0,1,0.07,1,0,0,0,0,0
Diego Llorente,ESP,DF,Real Sociedad,La Liga,26,1993,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Fernando Llorente,ESP,FW,Udinese,Serie A,35,1985,7.9,15,1.89,11,0,0,2,1,1,2,0.25,1,0,0,1,0,0
Fernando Llorente,ESP,FW,Napoli,Serie A,35,1985,0.6,2,3.46,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Marcos Llorente,ESP,MF,Atlético Madrid,La Liga,25,1995,32.8,75,2.28,57,1,4,3,7,3,15,0.46,11,0,0,0,2,2
Hugo Lloris,FRA,GK,Tottenham,Premier League,33,1986,38.0,1,0.03,1,0,0,0,0,0,1,0.03,1,0,0,0,0,0
Giovani Lo Celso,ARG,MF,Tottenham,Premier League,24,1996,10.5,30,2.86,21,3,0,1,4,1,3,0.29,3,0,0,0,0,0
Stanislav Lobotka,SVK,MF,Napoli,Serie A,25,1994,1.7,1,0.58,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Manuel Locatelli,ITA,MF,Sassuolo,Serie A,22,1998,32.0,86,2.68,72,4,1,2,5,2,10,0.31,8,1,0,0,1,0
Renan Lodi,BRA,DF,Atlético Madrid,La Liga,22,1998,12.5,28,2.23,16,6,2,1,2,1,4,0.32,4,0,0,0,0,0
Ruben Loftus-Cheek,ENG,MF,Fulham,Premier League,24,1996,21.2,53,2.50,30,0,7,3,10,3,0,0.00,0,0,0,0,0,0
Ruben Loftus-Cheek,ENG,FW,Chelsea,Premier League,24,1996,0.7,1,1.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Niklas Lomb,GER,GK,Leverkusen,Bundesliga,27,1993,1.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Kevin Long,IRL,DF,Burnley,Premier League,29,1990,7.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Shane Long,IRL,FW,Southampton,Premier League,33,1987,2.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Matthew Longstaff,ENG,MF,Newcastle Utd,Premier League,20,2000,4.2,2,0.48,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Sean Longstaff,ENG,MF,Newcastle Utd,Premier League,22,1997,15.7,21,1.34,12,5,1,0,2,1,2,0.13,2,0,0,0,0,0
Ademola Lookman,NGA,FW,Fulham,Premier League,22,1997,30.5,115,3.77,74,25,5,6,4,1,11,0.36,6,3,2,0,0,0
Anthony Lopes,POR,GK,Lyon,Ligue 1,29,1990,38.0,1,0.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Rony Lopes,POR,FW,Nice,Ligue 1,24,1995,19.8,62,3.13,29,21,6,4,0,2,5,0.25,3,0,1,0,0,1
Adrián López,ESP,FW,Osasuna,La Liga,32,1988,5.3,15,2.81,10,0,2,2,1,0,2,0.37,2,0,0,0,0,0
Javi López,ESP,DF,Alavés,La Liga,18,2002,2.8,3,1.09,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Maxime Lopez,FRA,FW,Marseille,Ligue 1,22,1997,1.5,4,2.69,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Maxime Lopez,FRA,MF,Sassuolo,Serie A,22,1997,20.7,55,2.66,45,5,4,0,0,1,4,0.19,1,1,2,0,0,0
Pedro López Muñoz,ESP,DF,Huesca,La Liga,36,1983,11.9,16,1.35,15,1,0,0,0,0,2,0.17,1,1,0,0,0,0
Pau López,ESP,GK,Roma,Serie A,25,1994,20.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Roberto López,ESP,MF,Real Sociedad,La Liga,20,2000,5.6,19,3.39,10,5,0,4,0,0,1,0.18,0,1,0,0,0,0
Unai López,ESP,MF,Athletic Club,La Liga,24,1995,15.8,42,2.65,30,8,1,1,1,1,2,0.13,2,0,0,0,0,0
Dion Lopy,SEN,MF,Reims,Ligue 1,18,2002,2.8,6,2.11,5,0,1,0,0,0,1,0.35,1,0,0,0,0,0
Jordan Lotomba,SUI,DF,Nice,Ligue 1,21,1998,23.6,29,1.23,26,0,1,0,1,1,5,0.21,3,0,0,0,1,1
Adrien Louveau,FRA,DF,Lens,Ligue 1,20,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Imran Louza,MAR,MF,Nantes,Ligue 1,21,1999,26.4,50,1.89,31,12,0,2,2,3,3,0.11,1,1,0,1,0,0
Matteo Lovato,ITA,DF,Hellas Verona,Serie A,20,2000,15.4,9,0.58,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Max Lowe,ENG,DF,Sheffield Utd,Premier League,23,1997,6.1,7,1.15,4,1,1,1,0,0,0,0.00,0,0,0,0,0,0
Eduard Löwen,GER,MF,Hertha BSC,Bundesliga,23,1997,0.9,1,1.06,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Matthew Lowton,ENG,DF,Burnley,Premier League,31,1989,34.0,49,1.44,41,3,1,1,1,2,2,0.06,2,0,0,0,0,0
Anthony Lozano,HON,FW,Cádiz,La Liga,27,1993,16.9,32,1.89,15,0,5,5,6,1,5,0.30,2,0,1,2,0,0
Hirving Lozano,MEX,FW,Napoli,Serie A,25,1995,21.8,84,3.85,56,0,7,3,12,6,10,0.46,5,0,1,1,2,1
Jan Luca Schuler,GER,FW,Schalke 04,Bundesliga,21,1999,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jean Lucas,BRA,MF,Lyon,Ligue 1,22,1998,1.9,6,3.14,3,0,3,0,0,0,1,0.52,1,0,0,0,0,0
Jean Lucas,BRA,MF,Brest,Ligue 1,22,1998,11.2,24,2.14,17,0,1,4,2,0,5,0.45,3,0,0,2,0,0
Anderson Lucoqui,ANG,DF,Arminia,Bundesliga,23,1997,17.8,16,0.90,13,0,1,1,1,0,2,0.11,2,0,0,0,0,0
Jeison Lucumí,COL,FW,Elche,La Liga,25,1995,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Kilian Ludewig,GER,DF,Schalke 04,Bundesliga,20,2000,5.8,9,1.56,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Florentino Luís,POR,MF,Monaco,Ligue 1,20,1999,2.7,4,1.49,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
José Luis Gayà,ESP,DF,Valencia,La Liga,25,1995,31.6,63,1.99,58,1,2,1,1,0,11,0.35,10,0,1,0,0,0
José Luis Morales,ESP,FW,Levante,La Liga,33,1987,27.1,62,2.29,42,9,5,2,3,1,10,0.37,7,0,3,0,0,0
José Luis Palomino,ARG,DF,Atalanta,Serie A,30,1990,27.0,15,0.56,14,0,0,0,0,1,3,0.11,3,0,0,0,0,0
Luisinho,POR,DF,Huesca,La Liga,35,1985,2.0,2,1.01,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Luismi,ESP,MF,Elche,La Liga,28,1992,1.9,1,0.54,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
David Luiz,BRA,DF,Arsenal,Premier League,33,1987,15.5,10,0.64,8,0,1,0,0,1,1,0.06,1,0,0,0,0,0
Douglas Luiz,BRA,MF,Aston Villa,Premier League,22,1998,30.9,46,1.49,42,2,0,1,1,0,5,0.16,5,0,0,0,0,0
Romelu Lukaku,BEL,FW,Inter,Serie A,27,1993,32.0,113,3.53,87,0,12,10,4,0,23,0.72,19,0,2,2,0,0
Dodi Lukebakio,BEL,FW,Hertha BSC,Bundesliga,22,1997,20.6,43,2.09,36,1,4,1,0,1,7,0.34,7,0,0,0,0,0
Saša Lukić,SRB,MF,Torino,Serie A,23,1996,23.4,55,2.35,39,2,3,1,7,3,3,0.13,1,0,0,0,1,1
Senad Lulić,BIH,DF,Lazio,Serie A,34,1986,8.0,12,1.50,9,1,2,0,0,0,1,0.13,1,0,0,0,0,0
John Lundstram,ENG,MF,Sheffield Utd,Premier League,26,1994,22.6,37,1.64,30,5,1,0,0,1,3,0.13,2,1,0,0,0,0
Sebastiano Luperto,ITA,DF,Crotone,Serie A,23,1996,20.9,12,0.57,10,0,1,0,0,1,0,0.00,0,0,0,0,0,0
Andreas Luthe,GER,GK,Union Berlin,Bundesliga,33,1987,30.8,2,0.07,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Lyanco,BRA,DF,Torino,Serie A,23,1997,21.8,13,0.60,13,0,0,0,0,0,1,0.05,1,0,0,0,0,0
Charalambos Lykogiannis,GRE,DF,Cagliari,Serie A,26,1993,26.9,28,1.04,17,8,0,2,0,1,2,0.07,2,0,0,0,0,0
Yann M'Vila,FRA,MF,Saint-Étienne,Ligue 1,30,1990,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Alexis Mac Allister,ARG,MF,Brighton,Premier League,21,1998,12.4,30,2.42,27,0,0,2,1,0,2,0.16,2,0,0,0,0,0
Darwin Machís,VEN,FW,Granada,La Liga,27,1993,22.5,57,2.53,25,9,8,7,6,2,12,0.53,5,1,3,1,1,1
Tim Maciejewski,GER,MF,Union Berlin,Bundesliga,19,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Luca Mack,GER,MF,Stuttgart,Bundesliga,20,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Yvann Macon,FRA,DF,Saint-Étienne,Ligue 1,21,1998,6.0,5,0.83,3,1,0,0,0,1,2,0.33,1,1,0,0,0,0
James Maddison,ENG,MF,Leicester City,Premier League,23,1996,23.3,105,4.50,60,20,7,5,9,4,11,0.47,7,1,0,0,2,1
Mikail Maden,NOR,FW,Schalke 04,Bundesliga,18,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Joakim Mæhle,DEN,DF,Atalanta,Serie A,23,1997,13.5,34,2.52,26,3,2,3,0,0,5,0.37,4,1,0,0,0,0
Pablo Maffeo,ESP,DF,Huesca,La Liga,23,1997,21.8,45,2.06,32,2,7,1,1,2,7,0.32,6,0,0,0,0,1
Lisandro Magallán,ARG,DF,Crotone,Serie A,26,1993,24.2,17,0.70,14,1,0,1,1,0,3,0.12,3,0,0,0,0,0
Christian Maggio,ITA,DF,Benevento,Serie A,38,1982,3.3,1,0.30,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Giulio Maggiore,ITA,MF,Spezia,Serie A,22,1998,24.6,36,1.46,25,1,2,2,2,4,5,0.20,3,0,1,1,0,0
Francesco Magnanelli,ITA,MF,Sassuolo,Serie A,35,1984,4.9,4,0.82,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Giangiacomo Magnani,ITA,DF,Hellas Verona,Serie A,24,1995,16.8,8,0.48,6,0,1,0,0,1,0,0.00,0,0,0,0,0,0
Hugo Magnetti,FRA,MF,Brest,Ligue 1,22,1998,6.7,11,1.64,10,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Harry Maguire,ENG,DF,Manchester Utd,Premier League,27,1993,33.9,31,0.92,23,0,1,4,1,2,6,0.18,4,0,0,1,0,1
Abdallahi Mahmoud,MTN,MF,Alavés,La Liga,20,2000,0.7,1,1.36,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Hicham Mahou,FRA,DF,Nice,Ligue 1,21,1999,0.4,1,2.65,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Riyad Mahrez,ALG,FW,Manchester City,Premier League,29,1991,21.7,84,3.88,58,7,5,8,3,3,14,0.65,9,1,2,1,0,1
Arne Maier,GER,MF,Arminia,Bundesliga,21,1999,11.5,23,2.00,15,5,0,2,0,1,2,0.17,2,0,0,0,0,0
Arne Maier,GER,MF,Hertha BSC,Bundesliga,21,1999,0.3,2,6.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Habib Maïga,CIV,MF,Metz,Ligue 1,24,1996,29.9,69,2.31,54,1,4,3,4,3,11,0.37,7,0,2,1,1,0
Mike Maignan,FRA,GK,Lille,Ligue 1,25,1995,38.0,5,0.13,3,2,0,0,0,0,1,0.03,1,0,0,0,0,0
Ainsley Maitland-Niles,ENG,DF,Arsenal,Premier League,22,1997,5.4,11,2.02,7,1,2,0,1,0,1,0.18,0,0,0,0,1,0
Ainsley Maitland-Niles,ENG,MF,West Brom,Premier League,22,1997,13.7,18,1.32,15,0,0,0,3,0,2,0.15,1,0,0,0,1,0
Josh Maja,NGA,FW,Bordeaux,Ligue 1,21,1998,8.9,15,1.68,12,0,1,1,1,0,0,0.00,0,0,0,0,0,0
Josh Maja,NGA,FW,Fulham,Premier League,21,1998,9.0,18,2.00,12,0,4,2,0,0,0,0.00,0,0,0,0,0,0
Radosław Majecki,POL,GK,Monaco,Ligue 1,20,1999,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Abdul Majeed Waris,GHA,FW,Strasbourg,Ligue 1,28,1991,6.1,6,0.98,1,0,0,2,3,0,0,0.00,0,0,0,0,0,0
Marco Majouga,FRA,MF,Nîmes,Ligue 1,19,2001,1.4,5,3.63,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Jean-Victor Makengo,FRA,MF,Udinese,Serie A,22,1998,5.8,5,0.86,5,0,0,0,0,0,1,0.17,1,0,0,0,0,0
Nemanja Maksimović,SRB,MF,Getafe,La Liga,25,1995,30.3,40,1.32,34,1,1,1,1,2,1,0.03,0,0,0,1,0,0
Nikola Maksimović,SRB,DF,Napoli,Serie A,28,1991,13.4,8,0.60,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Filip Malbašić,SRB,FW,Cádiz,La Liga,27,1992,9.6,8,0.84,6,0,1,0,0,1,3,0.31,2,0,1,0,0,0
Kévin Malcuit,MAR,DF,Fiorentina,Serie A,29,1991,2.3,3,1.30,1,0,2,0,0,0,0,0.00,0,0,0,0,0,0
Kévin Malcuit,MAR,MF,Napoli,Serie A,29,1991,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Daniel Maldini,ITA,FW,Milan,Serie A,18,2001,0.3,3,9.31,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Ruslan Malinovskyi,UKR,FW,Atalanta,Serie A,27,1993,20.8,126,6.04,84,23,5,6,7,1,17,0.82,15,2,0,0,0,0
Yunus Mallı,TUR,MF,Wolfsburg,Bundesliga,28,1992,0.6,2,3.10,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Hugo Mallo,ESP,DF,Celta Vigo,La Liga,29,1991,28.9,37,1.28,31,1,1,2,2,0,2,0.07,1,0,0,0,1,0
Mickael Malsa,MTQ,MF,Levante,La Liga,24,1995,26.0,29,1.12,23,0,0,2,1,3,1,0.04,0,0,0,0,0,1
Dennis Man,ROU,FW,Parma,Serie A,21,1998,7.8,16,2.06,12,0,3,0,1,0,4,0.52,3,0,1,0,0,0
Hianga Mananga Mbock,FRA,MF,Brest,Ligue 1,20,1999,5.1,4,0.79,3,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Vincent Manceau,FRA,DF,Angers,Ligue 1,31,1989,25.7,28,1.09,23,5,0,0,0,0,1,0.04,0,1,0,0,0,0
Gianluca Mancini,ITA,DF,Roma,Serie A,24,1996,31.7,29,0.92,24,0,0,3,0,2,3,0.09,3,0,0,0,0,0
Steve Mandanda,FRA,GK,Marseille,Ligue 1,35,1985,37.0,2,0.05,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Reinildo Mandava,MOZ,DF,Lille,Ligue 1,26,1994,24.2,34,1.40,30,1,1,0,0,2,3,0.12,3,0,0,0,0,0
Aïssa Mandi,ALG,DF,Betis,La Liga,28,1991,26.6,8,0.30,7,0,0,1,0,0,1,0.04,0,0,0,1,0,0
Rolando Mandragora,ITA,MF,Udinese,Serie A,23,1997,4.4,7,1.58,7,0,0,0,0,0,1,0.23,1,0,0,0,0,0
Rolando Mandragora,ITA,MF,Torino,Serie A,23,1997,16.9,38,2.24,24,4,1,3,4,2,5,0.30,2,1,0,2,0,0
Mario Mandžukić,CRO,FW,Milan,Serie A,34,1986,2.4,4,1.70,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Sadio Mané,SEN,FW,Liverpool,Premier League,28,1992,31.2,124,3.97,88,1,10,9,14,2,12,0.38,7,0,0,3,1,1
Niccolò Manfredini,ITA,GK,Benevento,Serie A,32,1988,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Eliaquim Mangala,FRA,DF,Valencia,La Liga,29,1991,3.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Orel Mangala,BEL,MF,Stuttgart,Bundesliga,22,1998,23.4,53,2.26,41,0,3,1,6,2,5,0.21,3,0,0,0,1,1
Thomas Mangani,FRA,MF,Angers,Ligue 1,33,1987,29.9,66,2.21,47,15,1,1,0,2,6,0.20,4,2,0,0,0,0
Vito Mannone,ITA,GK,Monaco,Ligue 1,32,1988,9.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Kostas Manolas,GRE,DF,Napoli,Serie A,29,1991,25.5,18,0.70,10,1,1,2,3,1,2,0.08,0,0,0,1,1,0
Javier Manquillo,ESP,DF,Newcastle Utd,Premier League,26,1994,9.2,8,0.87,7,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Juan Manuel Ramos,URU,DF,Spezia,Serie A,23,1996,3.3,5,1.53,1,4,0,0,0,0,0,0.00,0,0,0,0,0,0
Myziane Maolida,FRA,FW,Nice,Ligue 1,21,1999,12.0,32,2.67,22,0,5,2,2,1,4,0.33,1,0,1,1,1,0
Faitout Maouassa,FRA,DF,Rennes,Ligue 1,22,1998,13.0,19,1.46,14,0,0,3,0,2,2,0.15,1,0,0,1,0,0
Sekou Mara,FRA,FW,Bordeaux,Ligue 1,18,2002,2.5,4,1.57,2,0,1,1,0,0,2,0.79,2,0,0,0,0,0
Maranhão,BRA,FW,Valladolid,La Liga,23,1996,13.1,18,1.38,12,0,2,1,3,0,4,0.31,3,0,0,0,1,0
Fernando Marçal,BRA,DF,Lyon,Ligue 1,31,1989,0.9,1,1.15,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Fernando Marçal,BRA,DF,Wolves,Premier League,31,1989,6.9,4,0.58,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Marcelo,BRA,DF,Lyon,Ligue 1,33,1987,32.3,27,0.84,25,0,0,0,1,1,0,0.00,0,0,0,0,0,0
Marcelo,BRA,DF,Real Madrid,La Liga,32,1988,11.7,38,3.26,29,2,5,2,0,0,3,0.26,3,0,0,0,0,0
Solly March,ENG,DF,Brighton,Premier League,26,1994,18.6,52,2.80,39,7,4,2,0,0,3,0.16,2,1,0,0,0,0
Federico Marchetti,ITA,GK,Genoa,Serie A,37,1983,3.7,1,0.27,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Riccardo Marchizza,ITA,DF,Spezia,Serie A,22,1998,17.3,24,1.38,17,7,0,0,0,0,3,0.17,2,1,0,0,0,0
Gian Marco Ferrari,ITA,DF,Sassuolo,Serie A,28,1992,33.5,35,1.05,27,1,0,4,2,1,5,0.15,4,0,0,0,1,0
Iván Marcone,ARG,MF,Elche,La Liga,30,1990,29.4,22,0.75,20,2,0,0,0,0,1,0.03,1,0,0,0,0,0
Óscar de Marcos,ESP,DF,Athletic Club,La Liga,31,1989,16.9,20,1.18,20,0,0,0,0,0,4,0.24,4,0,0,0,0,0
Dario Maresic,AUT,DF,Reims,Ligue 1,20,1999,5.7,2,0.35,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
José Mari,ESP,MF,Cádiz,La Liga,32,1987,16.1,13,0.81,10,0,1,0,1,1,1,0.06,1,0,0,0,0,0
Pablo Marí,ESP,DF,Arsenal,Premier League,26,1993,10.0,2,0.20,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
José María Giménez,URU,DF,Atlético Madrid,La Liga,25,1995,19.6,6,0.31,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mariano,DOM,FW,Real Madrid,La Liga,26,1993,5.7,9,1.58,4,0,2,3,0,0,1,0.18,1,0,0,0,0,0
