Player,Nation,Pos,Squad,Comp,Age,Born,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG
Danny da Costa,GER,DF,Eint Frankfurt,Bundesliga,27,1993,1.2,0,3,0,0.0,2.45,0.00,0.00,,20.1,0,0,0,0.2,0.2,0.06,-0.2,-0.2
David Pereira da Costa,POR,MF,Lens,Ligue 1,19,2001,1.8,1,2,1,50.0,1.14,0.57,0.50,1.00,17.5,0,0,0,0.7,0.7,0.37,+0.3,+0.3
Diego Costa,ESP,FW,Atlético Madrid,La Liga,31,1988,2.3,2,4,2,50.0,1.73,0.87,0.25,0.50,13.1,0,1,1,1.4,0.6,0.16,+0.6,+0.4
Douglas Costa,BRA,MF,Juventus,Serie A,29,1990,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Douglas Costa,BRA,FW,Bayern Munich,Bundesliga,29,1990,3.6,1,4,2,50.0,1.13,0.56,0.25,0.50,20.2,0,0,0,0.1,0.1,0.04,+0.9,+0.9
Hélder Costa,ANG,MF,Leeds United,Premier League,26,1994,12.8,3,16,6,37.5,1.25,0.47,0.19,0.50,14.3,0,0,0,2.0,2.0,0.12,+1.0,+1.0
Jaume Costa,ESP,DF,Villarreal,La Liga,32,1988,3.9,0,2,0,0.0,0.51,0.00,0.00,,15.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Angelo da Costa Júnior,BRA,GK,Bologna,Serie A,36,1983,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Charles Costes,FRA,MF,Dijon,Ligue 1,17,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Benoît Costil,FRA,GK,Bordeaux,Ligue 1,33,1987,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Vladimír Coufal,CZE,DF,West Ham,Premier League,27,1992,33.9,0,15,5,33.3,0.44,0.15,0.00,0.00,16.6,0,0,0,1.2,1.2,0.08,-1.2,-1.2
Kalifa Coulibaly,MLI,FW,Nantes,Ligue 1,28,1991,10.9,3,18,4,22.2,1.65,0.37,0.11,0.50,12.3,0,1,1,3.0,2.2,0.12,0.0,-0.2
Lassana Coulibaly,MLI,MF,Angers,Ligue 1,24,1996,18.7,1,14,4,28.6,0.75,0.21,0.07,0.25,23.3,0,0,0,0.7,0.7,0.05,+0.3,+0.3
Mamadou Coulibaly,SEN,MF,Udinese,Serie A,21,1999,2.0,0,2,0,0.0,0.98,0.00,0.00,,20.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Senou Coulibaly,MLI,DF,Dijon,Ligue 1,25,1994,21.5,2,5,3,60.0,0.23,0.14,0.40,0.67,6.7,0,0,0,0.7,0.7,0.14,+1.3,+1.3
Tanguy Coulibaly,FRA,DF,Stuttgart,Bundesliga,19,2001,16.7,2,27,9,33.3,1.61,0.54,0.07,0.22,16.2,0,0,0,3.2,3.2,0.12,-1.2,-1.2
Thibaut Courtois,BEL,GK,Real Madrid,La Liga,28,1992,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Philippe Coutinho,BRA,MF,Barcelona,La Liga,28,1992,7.3,2,28,9,32.1,3.85,1.24,0.07,0.22,17.0,0,0,0,3.9,3.9,0.14,-1.9,-1.9
Nicolas Cozza,FRA,DF,Montpellier,Ligue 1,21,1999,15.2,0,1,0,0.0,0.07,0.00,0.00,,6.0,0,0,0,0.4,0.4,0.38,-0.4,-0.4
Alessio Cragno,ITA,GK,Cagliari,Serie A,26,1994,34.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Gian Crespi,ITA,GK,Crotone,Serie A,19,2001,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Aaron Cresswell,ENG,DF,West Ham,Premier League,30,1989,35.2,0,19,4,21.1,0.54,0.11,0.00,0.00,24.6,11,0,0,0.9,0.9,0.05,-0.9,-0.9
Domenico Criscito,ITA,DF,Genoa,Serie A,33,1986,19.2,1,5,1,20.0,0.26,0.05,0.00,0.00,28.0,0,1,1,0.9,0.1,0.03,+0.1,-0.1
Bryan Cristante,ITA,DF,Roma,Serie A,25,1995,23.9,1,27,7,25.9,1.13,0.29,0.04,0.14,17.9,0,0,0,2.2,2.2,0.08,-1.2,-1.2
Giovanni Crociata,ITA,MF,Crotone,Serie A,22,1997,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Juan Cruz Armada,ESP,DF,Osasuna,La Liga,28,1992,21.8,0,1,0,0.0,0.05,0.00,0.00,,20.1,0,0,0,0.0,0.0,0.04,0.0,0.0
Juan Cuadrado,COL,DF,Juventus,Serie A,32,1988,24.2,2,18,6,33.3,0.74,0.25,0.06,0.17,17.7,0,1,1,2.0,1.2,0.07,0.0,-0.2
Adrián Cubas,PAR,MF,Nîmes,Ligue 1,24,1996,24.9,1,11,5,45.5,0.44,0.20,0.09,0.20,23.5,0,0,0,0.5,0.5,0.04,+0.5,+0.5
Sergio Cubero Ezcurra,ESP,MF,Eibar,La Liga,20,1999,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Cucho,COL,FW,Getafe,La Liga,21,1999,16.3,2,27,11,40.7,1.66,0.68,0.07,0.18,15.6,1,0,0,2.5,2.5,0.09,-0.5,-0.5
Marc Cucurella,ESP,MF,Getafe,La Liga,22,1998,36.0,3,27,8,29.6,0.75,0.22,0.11,0.38,17.1,0,0,0,1.7,1.7,0.06,+1.3,+1.3
Mickaël Cuisance,FRA,FW,Bayern Munich,Bundesliga,20,1999,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Mickaël Cuisance,FRA,MF,Marseille,Ligue 1,20,1999,11.4,2,9,3,33.3,0.79,0.26,0.22,0.67,17.3,1,0,0,0.9,0.9,0.10,+1.1,+1.1
Matheus Cunha,BRA,FW,Hertha BSC,Bundesliga,21,1999,23.9,7,66,30,45.5,2.76,1.26,0.08,0.17,22.0,8,2,3,8.1,5.8,0.09,-1.1,-0.8
Giuseppe Cuomo,ITA,DF,Crotone,Serie A,22,1998,8.9,0,2,0,0.0,0.22,0.00,0.00,,8.1,0,0,0,0.2,0.2,0.10,-0.2,-0.2
Patrick Cutrone,ITA,FW,Wolves,Premier League,22,1998,0.3,0,1,0,0.0,3.60,0.00,0.00,,10.4,0,0,0,0.2,0.2,0.17,-0.2,-0.2
Patrick Cutrone,ITA,FW,Fiorentina,Serie A,22,1998,2.2,0,3,1,33.3,1.38,0.46,0.00,0.00,11.9,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Patrick Cutrone,ITA,FW,Valencia,La Liga,22,1998,1.2,0,3,1,33.3,2.50,0.83,0.00,0.00,16.0,0,0,0,0.5,0.5,0.18,-0.5,-0.5
Wylan Cyprien,FRA,MF,Parma,Serie A,25,1995,4.6,0,6,1,16.7,1.32,0.22,0.00,0.00,27.4,3,0,0,0.2,0.2,0.03,-0.2,-0.2
Rafael Czichos,GER,DF,Köln,Bundesliga,30,1990,25.1,1,10,2,20.0,0.40,0.08,0.10,0.50,7.1,0,0,0,1.5,1.5,0.15,-0.5,-0.5
Lennart-Marten Czyborra,GER,DF,Genoa,Serie A,21,1999,13.0,1,5,2,40.0,0.38,0.15,0.20,0.50,17.5,0,0,0,0.3,0.3,0.05,+0.7,+0.7
Danilo D'Ambrosio,ITA,DF,Inter,Serie A,31,1988,7.8,3,8,6,75.0,1.03,0.77,0.38,0.50,10.6,0,0,0,1.3,1.3,0.17,+1.7,+1.7
Damien Da Silva,FRA,DF,Rennes,Ligue 1,32,1988,29.6,4,23,11,47.8,0.78,0.37,0.17,0.36,12.8,0,0,0,1.8,1.8,0.08,+2.2,+2.2
Moanes Dabbur,ISR,FW,Hoffenheim,Bundesliga,28,1992,11.1,4,26,12,46.2,2.34,1.08,0.15,0.33,14.7,1,0,1,5.1,4.3,0.17,-1.1,-0.3
Bryan Dabo,BFA,MF,Benevento,Serie A,28,1992,12.4,0,12,2,16.7,0.97,0.16,0.00,0.00,17.9,0,0,0,1.2,1.2,0.10,-1.2,-1.2
Colin Dagba,FRA,DF,Paris S-G,Ligue 1,21,1998,15.1,1,7,1,14.3,0.46,0.07,0.14,1.00,20.6,0,0,0,0.3,0.3,0.04,+0.7,+0.7
Finn Dahmen,GER,GK,Mainz 05,Bundesliga,22,1998,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Mahmoud Dahoud,GER,MF,Dortmund,Bundesliga,24,1996,14.0,1,16,5,31.3,1.14,0.36,0.06,0.20,25.9,1,0,0,0.5,0.5,0.03,+0.5,+0.5
Leon Dajaku,GER,FW,Union Berlin,Bundesliga,19,2001,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Stuart Dallas,NIR,DF,Leeds United,Premier League,29,1991,37.9,8,48,18,37.5,1.27,0.48,0.17,0.44,19.7,0,0,0,4.6,4.6,0.10,+3.4,+3.4
Diogo Dalot,POR,DF,Milan,Serie A,21,1999,12.1,1,10,5,50.0,0.83,0.41,0.10,0.20,20.4,0,0,0,0.7,0.7,0.07,+0.3,+0.3
Mikkel Damsgaard,DEN,MF,Sampdoria,Serie A,20,2000,19.7,2,24,8,33.3,1.22,0.41,0.08,0.25,18.9,3,0,0,2.4,2.4,0.10,-0.4,-0.4
Flavius Daniliuc,AUT,DF,Nice,Ligue 1,19,2001,16.4,1,8,1,12.5,0.49,0.06,0.13,1.00,17.7,0,0,0,0.8,0.8,0.10,+0.2,+0.2
Danilo,BRA,DF,Juventus,Serie A,29,1991,32.4,1,18,2,11.1,0.56,0.06,0.06,0.50,21.3,0,0,0,1.2,1.2,0.07,-0.2,-0.2
Scott Dann,ENG,DF,Crystal Palace,Premier League,33,1987,15.0,1,5,2,40.0,0.33,0.13,0.20,0.50,9.2,0,0,0,0.3,0.3,0.07,+0.7,+0.7
Tiago Dantas,POR,MF,Bayern Munich,Bundesliga,19,2000,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Dante,BRA,DF,Nice,Ligue 1,36,1983,8.6,2,6,2,33.3,0.70,0.23,0.33,1.00,12.1,1,0,0,0.6,0.6,0.09,+1.4,+1.4
Andrea Danzi,ITA,MF,Hellas Verona,Serie A,21,1999,1.2,0,1,0,0.0,0.87,0.00,0.00,,23.0,0,0,0,0.0,0.0,0.03,0.0,0.0
Ebrima Darboe,GAM,MF,Roma,Serie A,19,2001,3.6,0,3,0,0.0,0.84,0.00,0.00,,24.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Márton Dárdai,GER,DF,Hertha BSC,Bundesliga,18,2002,9.1,0,2,0,0.0,0.22,0.00,0.00,,18.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Vladimír Darida,CZE,MF,Hertha BSC,Bundesliga,29,1990,21.1,1,27,6,22.2,1.28,0.28,0.04,0.17,22.6,1,0,0,1.4,1.4,0.05,-0.4,-0.4
Karl Darlow,ENG,GK,Newcastle Utd,Premier League,29,1990,25.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Matteo Darmian,ITA,DF,Parma,Serie A,30,1989,2.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Matteo Darmian,ITA,DF,Inter,Serie A,30,1989,12.9,3,9,5,55.6,0.70,0.39,0.33,0.60,13.8,0,0,0,1.2,1.2,0.14,+1.8,+1.8
Jonathan David,CAN,FW,Lille,Ligue 1,20,2000,26.2,13,55,33,60.0,2.10,1.26,0.24,0.39,15.0,0,0,0,9.8,9.8,0.18,+3.2,+3.2
Alphonso Davies,CAN,DF,Bayern Munich,Bundesliga,19,2000,19.6,1,4,3,75.0,0.20,0.15,0.25,0.33,22.1,0,0,0,0.2,0.2,0.04,+0.8,+0.8
Ben Davies,WAL,DF,Tottenham,Premier League,27,1993,15.0,0,3,0,0.0,0.20,0.00,0.00,,13.0,0,0,0,0.2,0.2,0.07,-0.2,-0.2
Tom Davies,ENG,MF,Everton,Premier League,22,1998,15.8,0,7,0,0.0,0.44,0.00,0.00,,24.6,0,0,0,0.2,0.2,0.02,-0.2,-0.2
Keinan Davis,ENG,FW,Aston Villa,Premier League,22,1998,3.1,1,9,2,22.2,2.92,0.65,0.11,0.50,9.6,0,0,0,1.0,1.0,0.12,0.0,0.0
Leif Davis,ENG,DF,Leeds United,Premier League,20,2000,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Paweł Dawidowicz,POL,DF,Hellas Verona,Serie A,25,1995,20.7,0,16,4,25.0,0.77,0.19,0.00,0.00,10.6,0,0,0,1.4,1.4,0.09,-1.4,-1.4
Craig Dawson,ENG,DF,West Ham,Premier League,30,1990,21.4,3,16,5,31.3,0.75,0.23,0.19,0.60,8.3,0,0,0,1.7,1.7,0.11,+1.3,+1.3
Kevin De Bruyne,BEL,MF,Manchester City,Premier League,29,1991,22.2,6,79,25,31.6,3.56,1.13,0.05,0.16,20.2,10,2,3,9.7,7.4,0.09,-3.7,-3.4
Sebastien De Maio,FRA,DF,Udinese,Serie A,33,1987,9.5,0,5,1,20.0,0.53,0.11,0.00,0.00,12.3,0,0,0,0.3,0.3,0.06,-0.3,-0.3
Rodrigo De Paul,ARG,MF,Udinese,Serie A,26,1994,35.6,9,80,19,23.8,2.25,0.53,0.08,0.32,24.0,10,3,3,6.6,4.3,0.06,+2.4,+1.7
Mattia De Sciglio,ITA,DF,Lyon,Ligue 1,27,1992,16.3,0,4,2,50.0,0.25,0.12,0.00,0.00,24.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Mattia De Sciglio,ITA,DF,Juventus,Serie A,27,1992,0.3,0,1,0,0.0,3.75,0.00,0.00,,20.1,0,0,0,0.0,0.0,0.03,0.0,0.0
Lorenzo De Silvestri,ITA,DF,Bologna,Serie A,32,1988,23.8,2,12,7,58.3,0.50,0.29,0.17,0.29,10.5,0,0,0,2.2,2.2,0.19,-0.2,-0.2
Thibault De Smet,BEL,DF,Reims,Ligue 1,22,1998,5.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Lucas Deaux,FRA,MF,Nîmes,Ligue 1,31,1988,19.5,1,14,6,42.9,0.72,0.31,0.07,0.17,17.8,0,0,0,0.9,0.9,0.07,+0.1,+0.1
Mathieu Debuchy,FRA,DF,Saint-Étienne,Ligue 1,35,1985,23.4,2,26,7,26.9,1.11,0.30,0.08,0.29,12.7,0,0,0,2.6,2.6,0.10,-0.6,-0.6
Grégoire Defrel,MTQ,FW,Sassuolo,Serie A,29,1991,14.8,3,22,9,40.9,1.48,0.61,0.14,0.33,16.3,0,0,0,2.8,2.8,0.13,+0.2,+0.2
Alessandro Deiola,ITA,MF,Spezia,Serie A,24,1995,4.0,0,5,1,20.0,1.25,0.25,0.00,0.00,23.6,1,0,0,0.2,0.2,0.04,-0.2,-0.2
Alessandro Deiola,ITA,MF,Cagliari,Serie A,24,1995,6.8,0,6,1,16.7,0.88,0.15,0.00,0.00,22.2,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Romain Del Castillo,FRA,MF,Rennes,Ligue 1,24,1996,7.2,0,17,5,29.4,2.35,0.69,0.00,0.00,20.4,1,0,0,1.2,1.2,0.07,-1.2,-1.2
Lorenzo Del Pinto,ITA,MF,Benevento,Serie A,30,1990,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Thomas Delaine,FRA,DF,Metz,Ligue 1,28,1992,19.8,3,17,10,58.8,0.86,0.51,0.18,0.30,20.6,0,0,0,1.1,1.1,0.07,+1.9,+1.9
Thomas Delaney,DEN,MF,Dortmund,Bundesliga,28,1991,14.3,1,8,3,37.5,0.56,0.21,0.13,0.33,13.1,0,0,0,0.4,0.4,0.05,+0.6,+0.6
Liam Delap,ENG,FW,Manchester City,Premier League,17,2003,0.4,0,1,0,0.0,2.25,0.00,0.00,,12.0,0,0,0,0.0,0.0,0.03,0.0,0.0
Jonathan Delaplace,FRA,DF,Lorient,Ligue 1,34,1986,10.1,0,5,0,0.0,0.50,0.00,0.00,,23.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Sacha Delaye,FRA,MF,Montpellier,Ligue 1,18,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Cristian Dell'Orco,ITA,DF,Spezia,Serie A,26,1994,2.9,0,1,0,0.0,0.34,0.00,0.00,,6.7,0,0,0,0.1,0.1,0.09,-0.1,-0.1
Andy Delort,ALG,FW,Montpellier,Ligue 1,28,1991,27.6,15,91,34,37.4,3.30,1.23,0.16,0.44,16.0,2,0,1,10.8,10.0,0.11,+4.2,+5.0
Fabian Delph,ENG,MF,Everton,Premier League,30,1989,3.0,0,1,0,0.0,0.34,0.00,0.00,,30.4,0,0,0,0.0,0.0,0.03,0.0,0.0
Moussa Dembélé,FRA,FW,Atlético Madrid,La Liga,24,1996,1.1,0,6,2,33.3,5.40,1.80,0.00,0.00,10.8,0,0,0,1.0,1.0,0.17,-1.0,-1.0
Moussa Dembélé,FRA,FW,Lyon,Ligue 1,24,1996,7.5,1,27,8,29.6,3.59,1.06,0.04,0.13,13.6,1,0,0,3.8,3.8,0.14,-2.8,-2.8
Ousmane Dembélé,FRA,FW,Barcelona,La Liga,23,1997,19.7,6,55,20,36.4,2.79,1.01,0.11,0.30,17.2,0,0,0,5.6,5.6,0.10,+0.4,+0.4
Merih Demiral,TUR,DF,Juventus,Serie A,22,1998,10.4,0,7,2,28.6,0.67,0.19,0.00,0.00,10.3,0,0,0,0.7,0.7,0.10,-0.7,-0.7
Kerem Demirbay,GER,MF,Leverkusen,Bundesliga,27,1993,19.4,4,44,13,29.5,2.27,0.67,0.09,0.31,23.3,5,0,0,2.4,2.4,0.05,+1.6,+1.6
Ermedin Demirović,BIH,FW,Freiburg,Bundesliga,22,1998,16.6,5,40,19,47.5,2.40,1.14,0.13,0.26,13.7,0,0,0,4.7,4.7,0.12,+0.3,+0.3
Diego Demme,GER,MF,Napoli,Serie A,28,1991,17.7,2,14,5,35.7,0.79,0.28,0.14,0.40,15.5,0,0,0,1.4,1.4,0.10,+0.6,+0.6
Jason Denayer,BEL,DF,Lyon,Ligue 1,25,1995,29.0,1,5,1,20.0,0.17,0.03,0.20,1.00,16.8,0,0,0,0.5,0.5,0.10,+0.5,+0.5
Leander Dendoncker,BEL,MF,Wolves,Premier League,25,1995,27.8,1,32,8,25.0,1.15,0.29,0.03,0.13,13.5,0,0,0,3.3,3.3,0.10,-2.3,-2.3
Kevin Denkey,TOG,FW,Nîmes,Ligue 1,19,2000,5.8,1,17,8,47.1,2.92,1.37,0.06,0.13,15.3,0,0,0,1.8,1.8,0.10,-0.8,-0.8
Emmanuel Dennis,NGA,FW,Köln,Bundesliga,22,1997,5.3,0,5,0,0.0,0.95,0.00,0.00,,12.7,0,0,0,0.6,0.6,0.11,-0.6,-0.6
Stefano Denswil,NED,DF,Bologna,Serie A,27,1993,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Fabio Depaoli,ITA,DF,Benevento,Serie A,23,1997,12.4,0,7,1,14.3,0.56,0.08,0.00,0.00,21.9,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Fabio Depaoli,ITA,MF,Sampdoria,Serie A,23,1997,0.9,0,2,1,50.0,2.34,1.17,0.00,0.00,17.3,0,0,0,0.2,0.2,0.08,-0.2,-0.2
Fabio Depaoli,ITA,DF,Atalanta,Serie A,23,1997,2.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Memphis Depay,NED,FW,Lyon,Ligue 1,26,1994,32.5,20,102,45,44.1,3.14,1.39,0.12,0.27,21.1,14,8,8,17.7,11.7,0.11,+2.3,+0.3
Clément Depres,FRA,MF,Nîmes,Ligue 1,25,1994,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Mike van der Hoorn,NED,DF,Arminia,Bundesliga,27,1992,15.1,0,4,2,50.0,0.27,0.13,0.00,0.00,10.0,0,0,0,0.3,0.3,0.08,-0.3,-0.3
Kastriot Dermaku,ALB,DF,Parma,Serie A,28,1992,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Kiril Despodov,BUL,FW,Cagliari,Serie A,23,1996,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Sergiño Dest,USA,DF,Barcelona,La Liga,19,2000,21.2,2,14,5,35.7,0.66,0.24,0.14,0.40,15.6,0,0,0,2.5,2.5,0.18,-0.5,-0.5
Mattia Destro,ITA,FW,Genoa,Serie A,29,1991,17.8,11,38,23,60.5,2.13,1.29,0.29,0.48,12.0,0,0,0,6.8,6.8,0.18,+4.2,+4.2
Gerard Deulofeu,ESP,FW,Udinese,Serie A,26,1994,6.6,1,16,9,56.3,2.41,1.35,0.06,0.11,17.1,1,0,0,1.3,1.3,0.08,-0.3,-0.3
Deyverson,BRA,FW,Alavés,La Liga,29,1991,9.7,1,14,2,14.3,1.44,0.21,0.07,0.50,16.6,0,0,0,1.8,1.8,0.13,-0.8,-0.8
Jacopo Dezi,ITA,FW,Parma,Serie A,28,1992,0.9,0,1,0,0.0,1.14,0.00,0.00,,20.0,0,0,0,0.0,0.0,0.05,0.0,0.0
Samuel Di Carmine,ITA,FW,Hellas Verona,Serie A,31,1988,5.6,0,9,2,22.2,1.62,0.36,0.00,0.00,9.7,0,0,0,1.5,1.5,0.17,-1.5,-1.5
Samuel Di Carmine,ITA,FW,Crotone,Serie A,31,1988,5.3,0,6,1,16.7,1.14,0.19,0.00,0.00,11.0,0,0,0,0.4,0.4,0.07,-0.4,-0.4
Giovanni Di Lorenzo,ITA,DF,Napoli,Serie A,26,1993,36.0,3,31,12,38.7,0.86,0.33,0.10,0.25,11.9,0,0,0,3.8,3.8,0.12,-0.8,-0.8
Ángel Di María,ARG,FW,Paris S-G,Ligue 1,32,1988,20.6,5,60,18,30.0,2.91,0.87,0.08,0.28,20.8,6,0,0,5.1,5.1,0.09,-0.1,-0.1
Alessandro Di Pardo,ITA,MF,Juventus,Serie A,21,1999,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Giuseppe Di Serio,ITA,FW,Benevento,Serie A,19,2001,3.2,0,5,2,40.0,1.54,0.62,0.00,0.00,15.5,0,0,0,0.6,0.6,0.13,-0.6,-0.6
Boulaye Dia,SEN,FW,Reims,Ligue 1,23,1996,32.6,14,58,22,37.9,1.78,0.68,0.16,0.41,15.9,0,5,5,13.2,9.4,0.16,+0.8,-0.4
Abdoulay Diaby,MLI,MF,Getafe,La Liga,29,1991,0.2,0,1,0,0.0,5.00,0.00,0.00,,14.0,0,0,0,0.3,0.3,0.34,-0.3,-0.3
Moussa Diaby,FRA,FW,Leverkusen,Bundesliga,21,1999,26.5,4,51,25,49.0,1.92,0.94,0.08,0.16,18.5,0,0,0,5.6,5.6,0.11,-1.6,-1.6
Mbaye Diagne,SEN,FW,West Brom,Premier League,28,1991,13.2,3,25,9,36.0,1.89,0.68,0.12,0.33,10.0,0,0,0,5.0,5.0,0.20,-2.0,-2.0
Mouctar Diakhaby,GUI,DF,Valencia,La Liga,23,1996,23.1,1,11,4,36.4,0.48,0.17,0.09,0.25,10.0,0,0,0,1.1,1.1,0.10,-0.1,-0.1
Abdou Diallo,SEN,DF,Paris S-G,Ligue 1,24,1996,16.6,0,4,0,0.0,0.24,0.00,0.00,,11.0,0,0,0,0.3,0.3,0.07,-0.3,-0.3
Amad Diallo,CIV,MF,Atalanta,Serie A,18,2002,0.2,0,1,0,0.0,6.43,0.00,0.00,,21.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Amad Diallo,CIV,FW,Manchester Utd,Premier League,18,2002,1.8,0,1,1,100.0,0.54,0.54,0.00,0.00,22.6,0,0,0,0.0,0.0,0.04,0.0,0.0
Habib Diallo,SEN,FW,Metz,Ligue 1,25,1995,1.6,0,2,0,0.0,1.26,0.00,0.00,,9.6,0,0,0,0.4,0.4,0.19,-0.4,-0.4
Habib Diallo,SEN,FW,Strasbourg,Ligue 1,25,1995,25.8,9,53,19,35.8,2.05,0.74,0.15,0.42,16.4,0,1,1,7.2,6.4,0.12,+1.8,+1.6
Ibrahima Diallo,FRA,MF,Southampton,Premier League,21,1999,11.3,0,8,2,25.0,0.71,0.18,0.00,0.00,20.6,0,0,0,0.6,0.6,0.08,-0.6,-0.6
Ibrahima Diallo,FRA,MF,Brest,Ligue 1,21,1999,4.9,0,1,0,0.0,0.20,0.00,0.00,,31.0,0,0,0,0.0,0.0,0.02,0.0,0.0
Amadou Diambo,GHA,FW,Benevento,Serie A,19,2001,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Grady Diangana,ENG,MF,West Brom,Premier League,22,1998,13.7,1,14,5,35.7,1.02,0.36,0.07,0.20,16.6,0,0,0,1.2,1.2,0.09,-0.2,-0.2
Stéphane Diarra,FRA,FW,Lorient,Ligue 1,21,1998,2.2,0,2,2,100.0,0.91,0.91,0.00,0.00,21.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Rúben Dias,POR,DF,Manchester City,Premier League,23,1997,31.6,1,14,7,50.0,0.44,0.22,0.07,0.14,7.5,0,0,0,2.4,2.4,0.17,-1.4,-1.4
Krepin Diatta,SEN,MF,Monaco,Ligue 1,21,1999,4.3,1,3,1,33.3,0.69,0.23,0.33,1.00,14.3,0,0,0,0.5,0.5,0.18,+0.5,+0.5
Amadou Diawara,GUI,MF,Roma,Serie A,23,1997,7.3,1,7,4,57.1,0.96,0.55,0.14,0.25,20.3,0,0,0,1.1,1.1,0.16,-0.1,-0.1
Brahim Díaz,ESP,MF,Milan,Serie A,20,1999,13.6,4,26,9,34.6,1.91,0.66,0.15,0.44,16.3,0,0,0,3.3,3.3,0.13,+0.7,+0.7
Víctor Díaz,ESP,DF,Granada,La Liga,32,1988,9.2,0,5,1,20.0,0.54,0.11,0.00,0.00,26.7,0,0,0,0.3,0.3,0.05,-0.3,-0.3
Daniel Didavi,GER,FW,Stuttgart,Bundesliga,30,1990,10.8,4,24,7,29.2,2.23,0.65,0.17,0.57,18.3,5,0,0,3.2,3.2,0.13,+0.8,+0.8
Bamba Dieng,SEN,FW,Marseille,Ligue 1,20,2000,1.4,0,1,0,0.0,0.70,0.00,0.00,,4.1,0,0,0,0.2,0.2,0.16,-0.2,-0.2
Eric Dier,ENG,DF,Tottenham,Premier League,26,1994,28.0,0,14,2,14.3,0.50,0.07,0.00,0.00,21.5,8,0,0,0.9,0.9,0.06,-0.9,-0.9
Daan Dierckx,BEL,DF,Parma,Serie A,17,2003,5.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Lucas Digne,FRA,DF,Everton,Premier League,27,1993,29.8,0,13,0,0.0,0.44,0.00,0.00,,23.2,3,0,0,0.6,0.6,0.04,-0.6,-0.6
Mitchell Dijks,NED,DF,Bologna,Serie A,27,1993,16.5,0,2,0,0.0,0.12,0.00,0.00,,14.5,0,0,0,0.0,0.0,0.02,0.0,0.0
