Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Expected xG,Expected npxG,Expected xA,Expected npxG+xA,Per 90 Minutes xG,Per 90 Minutes xA,Per 90 Minutes xG+xA,Per 90 Minutes npxG,Per 90 Minutes npxG+xA
Daniel Podence,POR,MF,Wolves,Premier League,24,1995,24,22,1661,18.5,3,2,3,0,0,3,0,0.16,0.11,0.27,0.16,0.27,3.1,3.1,1.9,5.0,0.17,0.10,0.27,0.17,0.27
Paul Pogba,FRA,MF,Manchester Utd,Premier League,27,1993,26,21,1897,21.1,3,3,3,0,0,3,0,0.14,0.14,0.28,0.14,0.28,2.1,2.1,2.1,4.2,0.10,0.10,0.20,0.10,0.20
Joel Pohjanpalo,FIN,FW,Union Berlin,Bundesliga,25,1994,19,10,851,9.5,6,0,6,0,0,0,0,0.63,0.00,0.63,0.63,0.63,6.9,6.9,1.4,8.2,0.73,0.15,0.87,0.73,0.87
Joel Pohjanpalo,FIN,MF,Leverkusen,Bundesliga,25,1994,1,0,6,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Andrea Poli,ITA,MF,Bologna,Serie A,30,1989,18,4,383,4.3,1,0,1,0,0,1,0,0.23,0.00,0.23,0.23,0.23,0.9,0.9,0.4,1.3,0.21,0.10,0.31,0.21,0.31
Matteo Politano,ITA,FW,Napoli,Serie A,26,1993,37,22,1908,21.2,9,4,9,0,0,3,0,0.42,0.19,0.61,0.42,0.61,5.3,5.3,3.1,8.3,0.25,0.14,0.39,0.25,0.39
Jorge Pombo,ESP,FW,Cádiz,La Liga,26,1994,12,5,523,5.8,1,0,1,0,0,1,0,0.17,0.00,0.17,0.17,0.17,1.3,1.3,0.4,1.7,0.23,0.07,0.29,0.23,0.29
Marin Pongračić,CRO,DF,Wolfsburg,Bundesliga,22,1997,10,7,575,6.4,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Pere Pons,ESP,MF,Alavés,La Liga,27,1993,22,12,1186,13.2,2,0,2,0,0,1,0,0.15,0.00,0.15,0.15,0.15,0.8,0.8,1.5,2.4,0.06,0.12,0.18,0.06,0.18
Nick Pope,ENG,GK,Burnley,Premier League,28,1992,32,32,2880,32.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.4,0.4,0.00,0.01,0.01,0.00,0.01
Manolo Portanova,ITA,FW,Juventus,Serie A,20,2000,2,1,70,0.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.0,0.6,0.71,0.00,0.71,0.71,0.71
Manolo Portanova,ITA,DF,Genoa,Serie A,20,2000,3,0,66,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.07,0.00,0.07,0.07,0.07
Francisco Portillo,ESP,MF,Getafe,La Liga,30,1990,16,3,418,4.6,0,1,0,0,0,1,0,0.00,0.22,0.22,0.00,0.22,0.0,0.0,0.5,0.5,0.00,0.10,0.10,0.00,0.10
Portu,ESP,FW,Real Sociedad,La Liga,28,1992,37,24,2184,24.3,8,3,8,0,0,3,0,0.33,0.12,0.45,0.33,0.45,5.5,5.5,5.1,10.6,0.23,0.21,0.44,0.23,0.44
Stefan Posch,AUT,DF,Hoffenheim,Bundesliga,23,1997,26,25,2119,23.5,0,0,0,0,0,11,1,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.8,1.6,0.03,0.03,0.07,0.03,0.07
Sergio Postigo,ESP,DF,Levante,La Liga,31,1988,22,19,1623,18.0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.1,0.00,0.00,0.00,0.00,0.00
Yussuf Poulsen,DEN,FW,RB Leipzig,Bundesliga,26,1994,27,14,1354,15.0,5,4,5,0,0,1,0,0.33,0.27,0.60,0.33,0.60,5.0,5.0,2.8,7.8,0.33,0.19,0.52,0.33,0.52
Maxime Poundjé,FRA,DF,Bordeaux,Ligue 1,27,1992,14,4,491,5.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.01,0.02,0.03,0.01,0.03
Darío Poveda,ESP,FW,Getafe,La Liga,23,1997,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Alejandro Pozo Pozo,ESP,DF,Eibar,La Liga,21,1999,30,24,2190,24.3,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.8,1.1,0.01,0.03,0.04,0.01,0.04
Dennis Praet,BEL,MF,Leicester City,Premier League,26,1994,15,10,718,8.0,1,1,1,0,0,0,0,0.13,0.13,0.25,0.13,0.25,0.5,0.5,0.8,1.3,0.07,0.10,0.16,0.07,0.16
Sanjin Prcić,BIH,MF,Strasbourg,Ligue 1,26,1993,14,3,353,3.9,0,1,0,0,0,1,0,0.00,0.25,0.25,0.00,0.25,0.3,0.3,0.4,0.6,0.06,0.10,0.16,0.06,0.16
Nicolas de Préville,FRA,FW,Bordeaux,Ligue 1,29,1991,33,15,1611,17.9,1,2,1,0,0,3,0,0.06,0.11,0.17,0.06,0.17,4.5,4.5,3.3,7.8,0.25,0.18,0.44,0.25,0.44
Manuel Prietl,AUT,MF,Arminia,Bundesliga,28,1991,28,28,2517,28.0,1,1,1,0,0,3,0,0.04,0.04,0.07,0.04,0.07,0.7,0.7,1.4,2.1,0.02,0.05,0.08,0.02,0.08
Grischa Prömel,GER,MF,Union Berlin,Bundesliga,25,1995,24,21,1816,20.2,3,1,3,0,0,7,0,0.15,0.05,0.20,0.15,0.20,1.9,1.9,0.8,2.7,0.09,0.04,0.14,0.09,0.14
Davy Pröpper,NED,MF,Brighton,Premier League,28,1991,7,2,213,2.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.04,0.00,0.04,0.04,0.04
Ivan Provedel,ITA,GK,Spezia,Serie A,26,1994,29,29,2610,29.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Antonio Puertas,ESP,FW,Granada,La Liga,28,1992,35,22,2170,24.1,3,5,3,0,0,6,0,0.12,0.21,0.33,0.12,0.33,4.1,4.1,1.9,6.0,0.17,0.08,0.25,0.17,0.25
Riqui Puig,ESP,MF,Barcelona,La Liga,20,1999,14,2,292,3.2,1,0,1,0,0,1,0,0.31,0.00,0.31,0.31,0.31,0.3,0.3,0.2,0.5,0.08,0.07,0.16,0.08,0.16
Erick Pulgar,CHI,MF,Fiorentina,Serie A,26,1994,31,21,2002,22.2,1,3,1,0,0,8,0,0.04,0.13,0.18,0.04,0.18,0.8,0.8,2.0,2.8,0.04,0.09,0.12,0.04,0.12
Jorge Pulido,ESP,DF,Huesca,La Liga,29,1991,33,32,2885,32.1,1,0,1,0,0,6,1,0.03,0.00,0.03,0.03,0.03,2.6,2.6,0.5,3.2,0.08,0.02,0.10,0.08,0.10
Christian Pulisic,USA,FW,Chelsea,Premier League,21,1998,27,18,1738,19.3,4,2,4,0,0,2,0,0.21,0.10,0.31,0.21,0.31,5.4,5.4,2.8,8.2,0.28,0.14,0.43,0.28,0.43
Ignacio Pussetto,ARG,FW,Udinese,Serie A,24,1995,11,9,754,8.4,3,1,3,0,0,2,0,0.36,0.12,0.48,0.36,0.48,2.2,2.2,0.8,3.0,0.26,0.09,0.35,0.26,0.35
Fabio Quagliarella,ITA,FW,Sampdoria,Serie A,37,1983,33,25,2204,24.5,13,1,11,2,3,1,0,0.53,0.04,0.57,0.45,0.49,11.0,8.7,1.5,10.3,0.45,0.06,0.51,0.36,0.42
Robin Quaison,SWE,FW,Mainz 05,Bundesliga,26,1993,28,18,1476,16.4,6,2,5,1,1,1,0,0.37,0.12,0.49,0.30,0.43,5.9,5.1,2.9,8.1,0.36,0.18,0.54,0.31,0.49
Domingos Quina,POR,MF,Granada,La Liga,20,1999,8,5,341,3.8,2,0,2,0,0,1,0,0.53,0.00,0.53,0.53,0.53,0.3,0.3,0.1,0.5,0.08,0.04,0.12,0.08,0.12
Quini,ESP,DF,Granada,La Liga,30,1989,19,12,1191,13.2,1,0,1,0,0,5,0,0.08,0.00,0.08,0.08,0.08,0.3,0.3,0.3,0.6,0.02,0.02,0.04,0.02,0.04
Quique,ESP,FW,Eibar,La Liga,30,1990,12,0,167,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.16,0.00,0.16,0.16,0.16
Dani Raba,ESP,MF,Villarreal,La Liga,24,1995,5,1,150,1.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.4,0.21,0.04,0.25,0.21,0.25
Simone Rabbi,ITA,FW,Bologna,Serie A,18,2001,4,0,35,0.4,0,1,0,0,0,0,0,0.00,2.57,2.57,0.00,2.57,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Adrien Rabiot,FRA,MF,Juventus,Serie A,25,1995,34,25,2313,25.7,4,2,4,0,0,7,1,0.16,0.08,0.23,0.16,0.23,3.0,3.0,1.1,4.1,0.12,0.04,0.16,0.12,0.16
Uroš Račić,SRB,MF,Valencia,La Liga,22,1998,31,25,2187,24.3,1,1,1,0,0,6,0,0.04,0.04,0.08,0.04,0.08,1.6,1.6,0.4,1.9,0.06,0.02,0.08,0.06,0.08
Anthony Racioppi,SUI,GK,Dijon,Ligue 1,21,1998,21,21,1890,21.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.01,0.01,0.00,0.01
Nemanja Radoja,SRB,MF,Levante,La Liga,27,1993,21,13,1121,12.5,0,2,0,0,0,1,0,0.00,0.16,0.16,0.00,0.16,0.3,0.3,0.3,0.6,0.02,0.02,0.05,0.02,0.05
Nemanja Radonjić,SRB,FW,Hertha BSC,Bundesliga,24,1996,12,5,611,6.8,1,2,1,0,0,1,0,0.15,0.29,0.44,0.15,0.44,1.8,1.8,0.9,2.8,0.27,0.14,0.41,0.27,0.41
Nemanja Radonjić,SRB,FW,Marseille,Ligue 1,24,1996,12,4,396,4.4,2,1,2,0,0,2,0,0.45,0.23,0.68,0.45,0.68,1.8,1.8,0.4,2.2,0.41,0.09,0.50,0.41,0.50
Aleksandar Radovanović,SRB,DF,Lens,Ligue 1,26,1993,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Ivan Radovanović,SRB,DF,Genoa,Serie A,31,1988,33,24,2232,24.8,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.5,0.02,0.00,0.02,0.02,0.02
Ionuț Radu,ROU,GK,Inter,Serie A,23,1997,2,1,135,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Ștefan Radu,ROU,DF,Lazio,Serie A,33,1986,31,30,2458,27.3,0,3,0,0,0,2,0,0.00,0.11,0.11,0.00,0.11,0.3,0.3,1.4,1.7,0.01,0.05,0.06,0.01,0.06
Rafael,BRA,GK,Spezia,Serie A,38,1982,3,2,207,2.3,0,1,0,0,0,0,0,0.00,0.43,0.43,0.00,0.43,0.0,0.0,0.4,0.4,0.00,0.18,0.18,0.00,0.18
Rafinha,BRA,MF,Paris S-G,Ligue 1,27,1993,23,15,1361,15.1,0,4,0,0,0,2,0,0.00,0.26,0.26,0.00,0.26,1.3,1.3,3.2,4.5,0.09,0.21,0.30,0.09,0.30
Antonio Raimondo,ITA,FW,Bologna,Serie A,16,2004,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Predrag Rajković,SRB,GK,Reims,Ligue 1,24,1995,37,37,3285,36.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Ivan Rakitić,CRO,MF,Sevilla,La Liga,32,1988,37,25,2233,24.8,4,2,2,2,2,5,0,0.16,0.08,0.24,0.08,0.16,5.2,3.7,1.3,5.0,0.21,0.05,0.26,0.15,0.20
Jonás Ramalho,ESP,DF,Osasuna,La Liga,27,1993,5,3,304,3.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.2,0.04,0.01,0.05,0.04,0.05
Benito Raman,BEL,FW,Schalke 04,Bundesliga,25,1994,25,13,1246,13.8,2,0,2,0,0,2,0,0.14,0.00,0.14,0.14,0.14,2.3,2.2,1.4,3.6,0.17,0.10,0.27,0.16,0.26
Gastón Ramírez,URU,MF,Sampdoria,Serie A,29,1990,25,10,969,10.8,0,4,0,0,0,5,0,0.00,0.37,0.37,0.00,0.37,0.7,0.7,2.0,2.7,0.07,0.19,0.25,0.07,0.25
Sandro Ramírez,ESP,FW,Huesca,La Liga,25,1995,20,16,1285,14.3,5,1,5,0,0,2,0,0.35,0.07,0.42,0.35,0.42,2.4,2.4,0.4,2.8,0.17,0.03,0.20,0.17,0.20
Sergio Ramos,ESP,DF,Real Madrid,La Liga,34,1986,15,15,1275,14.2,2,0,0,2,2,3,0,0.14,0.00,0.14,0.00,0.00,3.8,2.3,0.2,2.5,0.27,0.02,0.28,0.16,0.18
Aaron Ramsdale,ENG,GK,Sheffield Utd,Premier League,22,1998,38,38,3420,38.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.00,0.00,0.00,0.00
Aaron Ramsey,WAL,MF,Juventus,Serie A,29,1990,22,13,1089,12.1,2,4,2,0,0,2,0,0.17,0.33,0.50,0.17,0.50,5.0,5.0,3.6,8.6,0.41,0.30,0.71,0.41,0.71
Jacob Ramsey,ENG,MF,Aston Villa,Premier League,19,2001,22,6,626,7.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.3,0.8,0.07,0.04,0.11,0.07,0.11
Kayne Ramsey,ENG,DF,Southampton,Premier League,19,2000,1,1,90,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Darren Randolph,IRL,GK,West Ham,Premier League,33,1987,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Andrea Ranocchia,ITA,DF,Inter,Serie A,32,1988,8,8,703,7.8,0,1,0,0,0,2,0,0.00,0.13,0.13,0.00,0.13,1.1,1.1,0.1,1.2,0.14,0.02,0.15,0.14,0.15
Raphinha,BRA,MF,Leeds United,Premier League,23,1996,30,26,2360,26.2,6,9,6,0,0,3,0,0.23,0.34,0.57,0.23,0.57,6.0,6.0,8.1,14.1,0.23,0.31,0.54,0.23,0.54
Raphinha,BRA,FW,Rennes,Ligue 1,23,1996,6,5,404,4.5,1,2,1,0,0,0,0,0.22,0.45,0.67,0.22,0.67,1.2,1.2,1.0,2.2,0.27,0.23,0.50,0.27,0.50
Marcus Rashford,ENG,FW,Manchester Utd,Premier League,22,1997,37,33,2920,32.4,11,9,11,0,0,4,0,0.34,0.28,0.62,0.34,0.62,9.3,9.3,3.6,12.9,0.29,0.11,0.40,0.29,0.40
Milot Rashica,KVX,FW,Werder Bremen,Bundesliga,24,1996,24,14,1462,16.2,3,2,2,1,1,0,0,0.18,0.12,0.31,0.12,0.25,4.4,3.6,1.7,5.3,0.27,0.11,0.37,0.22,0.33
Giacomo Raspadori,ITA,FW,Sassuolo,Serie A,20,2000,27,13,1232,13.7,6,0,6,0,0,1,0,0.44,0.00,0.44,0.44,0.44,4.1,4.1,2.6,6.8,0.30,0.19,0.49,0.30,0.49
Federico Ravaglia,ITA,GK,Bologna,Serie A,20,1999,4,4,360,4.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Tim Ream,USA,DF,Fulham,Premier League,32,1987,7,7,630,7.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Ante Rebić,CRO,FW,Milan,Serie A,26,1993,27,20,1776,19.7,11,4,11,0,0,4,1,0.56,0.20,0.76,0.56,0.76,7.7,7.3,5.3,12.6,0.39,0.27,0.66,0.37,0.64
Arkadiusz Reca,POL,DF,Crotone,Serie A,25,1995,30,28,2313,25.7,2,3,2,0,0,7,0,0.08,0.12,0.19,0.08,0.19,1.6,1.6,3.0,4.5,0.06,0.12,0.18,0.06,0.18
Recio,ESP,MF,Eibar,La Liga,29,1991,17,8,734,8.2,1,0,0,1,1,5,0,0.12,0.00,0.12,0.00,0.00,1.2,0.5,0.7,1.2,0.15,0.09,0.24,0.06,0.14
Daishawn Redan,NED,FW,Hertha BSC,Bundesliga,19,2001,7,0,102,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.0,0.6,0.56,0.02,0.57,0.56,0.57
Nathan Redmond,ENG,MF,Southampton,Premier League,26,1994,29,17,1738,19.3,2,3,2,0,0,1,0,0.10,0.16,0.26,0.10,0.26,3.3,3.3,3.2,6.6,0.17,0.17,0.34,0.17,0.34
Harrison Reed,ENG,MF,Fulham,Premier League,25,1995,31,26,2247,25.0,0,2,0,0,0,5,0,0.00,0.08,0.08,0.00,0.08,0.3,0.3,1.4,1.8,0.01,0.06,0.07,0.01,0.07
Vasco Regini,ITA,DF,Sampdoria,Serie A,29,1990,3,1,88,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.05,0.05,0.00,0.05
Sergio Reguilón,ESP,DF,Tottenham,Premier League,23,1996,27,26,2244,24.9,0,3,0,0,0,5,0,0.00,0.12,0.12,0.00,0.12,1.6,1.6,1.7,3.2,0.06,0.07,0.13,0.06,0.13
Bobby Reid,JAM,MF,Fulham,Premier League,27,1993,33,28,2372,26.4,5,2,5,0,0,7,0,0.19,0.08,0.27,0.19,0.27,4.8,4.8,1.4,6.2,0.18,0.05,0.23,0.18,0.23
Pepe Reina,ESP,GK,Lazio,Serie A,37,1982,29,29,2610,29.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Jeff Reine-Adélaïde,FRA,FW,Lyon,Ligue 1,22,1998,1,0,24,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.2,0.39,0.18,0.57,0.39,0.57
Jeff Reine-Adélaïde,FRA,MF,Nice,Ligue 1,22,1998,14,12,1058,11.8,1,2,1,0,0,1,0,0.09,0.17,0.26,0.09,0.26,1.2,1.2,2.4,3.6,0.11,0.20,0.31,0.11,0.31
Reinier,BRA,MF,Dortmund,Bundesliga,18,2002,14,1,257,2.9,1,1,1,0,0,0,0,0.35,0.35,0.70,0.35,0.70,0.9,0.9,0.4,1.3,0.30,0.14,0.44,0.30,0.44
Francisco Reis Ferreira,POR,DF,Valencia,La Liga,23,1997,3,2,181,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Rocco Reitz,GER,MF,M'Gladbach,Bundesliga,18,2002,2,1,60,0.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.11,0.11,0.00,0.11
Karim Rekik,NED,DF,Sevilla,La Liga,25,1994,11,6,653,7.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.3,0.03,0.02,0.05,0.03,0.05
Álex Remiro,ESP,GK,Real Sociedad,La Liga,25,1995,38,38,3420,38.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Panagiotis Retsos,GRE,DF,Saint-Étienne,Ligue 1,21,1998,4,4,272,3.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.01,0.02,0.03,0.01,0.03
Marco Reus,GER,MF,Dortmund,Bundesliga,31,1989,32,27,2279,25.3,8,6,8,0,2,1,0,0.32,0.24,0.55,0.32,0.55,10.0,7.4,8.1,15.5,0.40,0.32,0.72,0.29,0.61
Elvis Rexhbeçaj,GER,MF,Köln,Bundesliga,22,1997,30,20,1833,20.4,5,2,5,0,0,4,0,0.25,0.10,0.34,0.25,0.34,2.1,2.1,2.3,4.4,0.10,0.11,0.22,0.10,0.22
Oriol Rey,ESP,MF,Valladolid,La Liga,22,1998,1,0,15,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Gio Reyna,USA,FW,Dortmund,Bundesliga,17,2002,32,23,1976,22.0,4,5,4,0,0,1,0,0.18,0.23,0.41,0.18,0.41,4.5,4.5,4.3,8.8,0.20,0.20,0.40,0.20,0.40
Baptiste Reynet,FRA,GK,Nîmes,Ligue 1,29,1990,38,38,3420,38.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.8,0.9,0.00,0.02,0.02,0.00,0.02
Bryan Reynolds,USA,DF,Roma,Serie A,19,2001,5,3,283,3.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.01,0.01,0.00,0.01
Franck Ribéry,FRA,FW,Fiorentina,Serie A,37,1983,29,28,2149,23.9,2,6,2,0,0,6,1,0.08,0.25,0.34,0.08,0.34,3.0,3.0,4.5,7.5,0.13,0.19,0.31,0.13,0.31
Ricard,ESP,DF,Atlético Madrid,La Liga,20,2000,1,0,30,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.07,0.00,0.07,0.07,0.07
Federico Ricci,ITA,FW,Sassuolo,Serie A,26,1994,1,0,4,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Giacomo Ricci,ITA,DF,Parma,Serie A,23,1996,3,0,67,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Matteo Ricci,ITA,MF,Spezia,Serie A,26,1994,29,26,2229,24.8,0,2,0,0,0,5,0,0.00,0.08,0.08,0.00,0.08,0.9,0.9,1.4,2.2,0.03,0.06,0.09,0.03,0.09
Declan Rice,ENG,MF,West Ham,Premier League,21,1999,32,32,2879,32.0,2,1,1,1,2,2,0,0.06,0.03,0.09,0.03,0.06,3.0,1.5,2.1,3.5,0.09,0.06,0.16,0.05,0.11
Chris Richards,USA,DF,Bayern Munich,Bundesliga,20,2000,3,1,89,1.0,0,1,0,0,0,0,0,0.00,1.01,1.01,0.00,1.01,0.0,0.0,0.3,0.3,0.00,0.26,0.26,0.00,0.26
Chris Richards,USA,DF,Hoffenheim,Bundesliga,20,2000,11,11,944,10.5,0,1,0,0,0,1,0,0.00,0.10,0.10,0.00,0.10,0.2,0.2,0.3,0.5,0.02,0.03,0.05,0.02,0.05
Lewis Richardson,ENG,FW,Burnley,Premier League,17,2003,2,0,4,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Richarlison,BRA,FW,Everton,Premier League,23,1997,34,33,2861,31.8,7,3,6,1,1,4,1,0.22,0.09,0.31,0.19,0.28,11.5,10.7,3.2,13.8,0.36,0.10,0.46,0.34,0.44
Marco Richter,GER,FW,Augsburg,Bundesliga,22,1997,29,16,1416,15.7,3,1,3,0,0,4,1,0.19,0.06,0.25,0.19,0.25,4.9,4.9,1.6,6.5,0.31,0.10,0.41,0.31,0.41
Mikel Rico,ESP,MF,Huesca,La Liga,35,1984,32,27,2183,24.3,1,4,1,0,0,2,0,0.04,0.16,0.21,0.04,0.21,2.3,2.3,1.5,3.8,0.09,0.06,0.16,0.09,0.16
Sergio Rico,ESP,GK,Paris S-G,Ligue 1,26,1993,10,8,810,9.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Jaïro Riedewald,NED,MF,Crystal Palace,Premier League,23,1996,33,19,1820,20.2,2,0,2,0,0,4,0,0.10,0.00,0.10,0.10,0.10,0.7,0.7,1.0,1.6,0.03,0.05,0.08,0.03,0.08
Emiliano Rigoni,ARG,MF,Elche,La Liga,27,1993,23,12,1139,12.7,1,1,1,0,0,5,0,0.08,0.08,0.16,0.08,0.16,2.6,2.6,1.9,4.4,0.20,0.15,0.35,0.20,0.35
Tomás Rincón,VEN,MF,Torino,Serie A,32,1988,36,33,2846,31.6,1,1,1,0,0,10,1,0.03,0.03,0.06,0.03,0.06,1.6,1.6,1.7,3.3,0.05,0.06,0.11,0.05,0.11
Luis Rioja,ESP,MF,Alavés,La Liga,26,1993,35,25,2090,23.2,4,2,4,0,0,4,0,0.17,0.09,0.26,0.17,0.26,3.5,3.5,3.3,6.8,0.15,0.14,0.29,0.15,0.29
Renaud Ripart,FRA,MF,Nîmes,Ligue 1,27,1993,38,35,3054,33.9,11,0,5,6,7,3,0,0.32,0.00,0.32,0.15,0.15,9.3,4.4,1.2,5.6,0.27,0.03,0.31,0.13,0.17
Andrea Rispoli,ITA,DF,Crotone,Serie A,31,1988,19,5,652,7.2,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.6,1.0,0.05,0.08,0.13,0.05,0.13
Mihailo Ristić,SRB,DF,Montpellier,Ligue 1,24,1995,34,26,2236,24.8,0,2,0,0,0,4,0,0.00,0.08,0.08,0.00,0.08,0.7,0.7,1.5,2.2,0.03,0.06,0.09,0.03,0.09
Matt Ritchie,SCO,DF,Newcastle Utd,Premier League,30,1989,18,15,1350,15.0,0,2,0,0,0,2,0,0.00,0.13,0.13,0.00,0.13,0.4,0.4,1.5,1.9,0.03,0.10,0.13,0.03,0.13
Maxence Rivera,FRA,MF,Saint-Étienne,Ligue 1,18,2002,17,1,239,2.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.04,0.03,0.07,0.04,0.07
Emmanuel Rivière,FRA,FW,Crotone,Serie A,30,1990,21,7,640,7.1,1,1,1,0,0,2,0,0.14,0.14,0.28,0.14,0.28,1.1,1.1,0.6,1.7,0.15,0.08,0.23,0.15,0.23
Rober,ESP,DF,Levante,La Liga,25,1995,19,16,1425,15.8,0,1,0,0,0,3,1,0.00,0.06,0.06,0.00,0.06,0.2,0.2,0.7,0.9,0.01,0.05,0.06,0.01,0.06
