Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Dribbles Succ,Dribbles Att,Dribbles Succ%,Dribbles #Pl,Dribbles Megs,Carries Carries,Carries TotDist,Carries PrgDist,Carries Prog,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Targ,Receiving Rec,Receiving Rec%,Receiving Prog
Armand Lauriente,FRA,FW,Lorient,Ligue 1,21,1998,18.0,860,9,99,405,457,70,794,54,82,65.9,57,2,679,4235,2736,132,52,27,48,61,863,607,70.3,124
Vincent Laurini,FRA,DF,Parma,Serie A,31,1989,9.7,584,38,210,310,108,1,500,1,3,33.3,1,0,305,1746,1148,45,12,0,5,3,368,347,94.3,5
Lauti,URU,MF,Celta Vigo,La Liga,19,2001,0.2,6,1,1,4,2,1,6,0,0,,0,0,5,4,0,0,0,0,0,2,8,5,62.5,0
Wesley Lautoa,NCL,MF,Dijon,Ligue 1,32,1987,17.9,994,69,408,571,65,8,977,8,10,80.0,8,0,587,2643,1413,22,3,0,10,15,691,653,94.5,10
Valentino Lazaro,AUT,DF,M'Gladbach,Bundesliga,24,1996,13.8,721,28,160,359,243,37,648,12,25,48.0,13,0,424,2075,1023,54,16,9,14,14,554,449,81.0,50
Darko Lazović,SRB,DF,Hellas Verona,Serie A,29,1990,27.8,1614,60,300,721,683,79,1369,18,36,50.0,20,5,912,4493,2875,148,47,18,29,29,1177,1002,85.1,92
Manuel Lazzari,ITA,DF,Lazio,Serie A,26,1993,29.0,1447,47,325,608,646,70,1238,27,53,50.9,31,1,969,7336,5124,220,74,24,31,29,1123,927,82.5,94
Jérémy Le Douaron,FRA,FW,Brest,Ligue 1,22,1998,9.1,346,16,58,141,168,30,341,9,22,40.9,9,0,209,904,452,25,9,4,30,30,329,219,66.6,77
Enzo Le Fée,FRA,MF,Lorient,Ligue 1,20,2000,20.2,1172,23,214,718,346,18,1088,35,61,57.4,38,2,783,4405,2466,123,43,3,43,46,945,793,83.9,75
Vincent Le Goff,FRA,DF,Lorient,Ligue 1,30,1989,25.6,1503,59,449,786,360,20,1246,10,19,52.6,12,0,809,4138,2421,114,43,4,14,16,958,852,88.9,45
Maxime Le Marchand,FRA,DF,Fulham,Premier League,30,1989,1.4,92,18,59,33,4,0,90,0,0,,0,0,60,268,147,2,1,0,0,0,70,69,98.6,0
Robin Le Normand,FRA,DF,Real Sociedad,La Liga,23,1996,30.5,1955,262,1051,989,70,31,1907,2,3,66.7,2,0,1211,7768,4325,86,16,0,5,7,1305,1275,97.7,7
Damien Le Tallec,FRA,MF,Montpellier,Ligue 1,30,1990,13.6,557,55,185,314,81,21,544,2,2,100.0,2,0,251,1335,583,21,4,0,7,5,339,310,91.4,22
James Lea Siliki,CMR,MF,Rennes,Ligue 1,24,1996,2.8,179,3,23,104,63,6,179,1,5,20.0,1,0,109,611,334,12,5,0,3,1,161,143,88.8,24
Rafael Leão,POR,FW,Milan,Serie A,21,1999,21.4,713,16,74,315,396,121,690,34,54,63.0,35,1,493,3702,2309,106,34,32,55,25,907,543,59.9,159
Jean-Louis Leca,FRA,GK,Lens,Ligue 1,34,1985,36.8,1112,1004,1110,2,0,0,765,0,0,,0,0,488,2376,1234,0,0,0,0,0,439,436,99.3,0
Mathew Leckie,AUS,FW,Hertha BSC,Bundesliga,29,1991,5.6,302,12,70,149,110,20,282,5,14,35.7,6,1,182,1095,500,21,9,2,14,15,244,174,71.3,28
Benjamin Lecomte,FRA,GK,Monaco,Ligue 1,29,1991,28.0,1063,857,1043,22,1,1,821,0,0,,0,0,529,2539,1141,1,0,0,1,0,567,565,99.6,0
Jeremías Ledesma,ARG,GK,Cádiz,La Liga,27,1993,32.0,1101,932,1099,3,0,0,648,2,2,100.0,2,0,384,3242,2080,0,0,0,0,1,278,275,98.9,0
Pierre Lees-Melou,FRA,MF,Nice,Ligue 1,27,1993,22.9,1513,69,403,841,372,39,1484,14,27,51.9,17,0,1017,5320,2841,112,41,2,20,20,1203,1067,88.7,77
Lucas Leiva,BRA,MF,Lazio,Serie A,33,1987,23.7,1710,79,509,1080,210,11,1661,6,14,42.9,6,0,1017,4995,2600,89,27,0,7,15,1159,1106,95.4,22
Florian Lejeune,FRA,DF,Alavés,La Liga,29,1991,33.5,1802,309,1084,729,72,32,1721,10,12,83.3,10,1,925,4234,1946,29,2,0,5,6,1024,994,97.1,6
Iñigo Lekue,ESP,DF,Athletic Club,La Liga,27,1993,7.2,512,38,136,265,152,6,423,16,28,57.1,16,0,304,1652,928,44,15,3,13,6,314,288,91.7,14
Thomas Lemar,FRA,MF,Atlético Madrid,La Liga,24,1995,15.2,985,19,138,510,413,32,925,41,47,87.2,41,1,735,3927,1941,106,40,5,21,30,864,718,83.1,91
Mario Lemina,GAB,MF,Fulham,Premier League,26,1993,18.9,1099,54,345,651,187,11,1082,28,39,71.8,30,3,710,4144,2114,85,18,1,17,25,758,702,92.6,19
Fabien Lemoine,FRA,MF,Lorient,Ligue 1,33,1987,21.5,1682,66,477,1084,215,21,1645,7,13,53.8,7,0,1089,4694,2074,77,21,3,23,15,1260,1178,93.5,29
Clément Lenglet,FRA,DF,Barcelona,La Liga,25,1995,27.5,2506,272,1002,1455,231,17,2456,11,16,68.8,11,0,1894,9951,5859,197,53,1,9,5,2010,1981,98.6,8
Bernd Leno,GER,GK,Arsenal,Premier League,28,1992,34.8,1228,1033,1209,20,1,1,935,0,0,,0,0,644,2375,1298,0,0,0,0,0,616,613,99.5,0
Christopher Lenz,GER,DF,Union Berlin,Bundesliga,25,1994,25.0,1601,75,525,739,422,19,1327,13,21,61.9,13,2,792,4305,2416,114,30,6,25,20,936,821,87.7,57
Pedro León,ESP,MF,Eibar,La Liga,33,1986,10.4,482,3,44,198,267,18,416,14,21,66.7,16,0,277,1535,663,37,12,3,30,5,403,292,72.5,56
Sergio León,ESP,FW,Levante,La Liga,31,1989,8.3,239,4,26,114,113,36,231,8,16,50.0,9,0,141,495,253,12,6,3,30,13,339,157,46.3,45
Lukas Lerager,DEN,MF,Genoa,Serie A,27,1993,12.9,620,32,143,347,153,11,606,10,16,62.5,10,0,364,1370,585,25,10,1,13,8,447,368,82.3,28
Mehdi Léris,FRA,DF,Sampdoria,Serie A,22,1998,4.3,313,20,78,137,125,16,291,5,13,38.5,5,0,210,1280,810,32,12,5,12,4,228,184,80.7,24
Khanya Leshabela,RSA,MF,Leicester City,Premier League,20,1999,0.1,10,0,2,7,3,0,10,0,0,,0,0,6,86,65,2,1,0,0,0,8,7,87.5,1
Karlo Letica,CRO,GK,Sampdoria,Serie A,23,1997,1.0,36,35,36,0,0,0,28,0,0,,0,0,23,66,35,0,0,0,0,0,18,18,100.0,0
Gaetano Letizia,ITA,DF,Benevento,Serie A,30,1990,17.4,1049,78,384,468,259,17,901,10,18,55.6,12,0,649,3576,2180,82,31,2,9,8,647,601,92.9,27
Robert Lewandowski,POL,FW,Bayern Munich,Bundesliga,31,1988,27.3,1050,11,47,399,661,236,1012,25,45,55.6,26,1,687,3310,1499,96,29,24,68,52,1403,837,59.7,255
Jamal Lewis,NIR,DF,Newcastle Utd,Premier League,22,1998,20.4,1010,70,411,431,241,9,855,14,27,51.9,14,1,558,2879,1372,43,18,1,6,16,585,533,91.1,22
Aaron Leya Iseka,BEL,FW,Metz,Ligue 1,22,1997,11.2,319,11,33,180,129,35,308,14,23,60.9,16,0,205,849,430,30,12,10,32,20,543,252,46.4,62
Yanis Lhery,FRA,MF,Saint-Étienne,Ligue 1,17,2003,0.3,4,0,0,2,3,2,4,1,1,100.0,1,0,3,22,21,1,1,0,1,1,7,3,42.9,2
Dimitri Liénard,FRA,MF,Strasbourg,Ligue 1,32,1988,20.3,1348,20,235,771,426,19,1214,15,23,65.2,16,0,884,4815,2388,104,39,1,23,17,1006,891,88.6,56
Philipp Lienhart,AUT,DF,Freiburg,Bundesliga,24,1996,33.3,2197,323,1468,857,70,17,2119,6,10,60.0,7,0,1452,10275,5566,52,7,1,8,2,1566,1528,97.6,5
Matthijs de Ligt,NED,DF,Juventus,Serie A,20,1999,24.7,1923,264,860,1069,103,30,1875,5,7,71.4,6,0,1342,7145,3291,80,15,0,6,4,1463,1432,97.9,3
Isaac Lihadji,FRA,MF,Lille,Ligue 1,18,2002,2.2,147,2,11,65,80,10,138,10,17,58.8,10,0,109,546,361,20,5,5,7,7,130,95,73.1,17
Dimitris Limnios,GRE,MF,Köln,Bundesliga,22,1998,4.2,188,4,31,84,92,13,180,6,12,50.0,7,1,131,902,525,19,8,3,9,5,180,128,71.1,27
Victor Lindelöf,SWE,DF,Manchester Utd,Premier League,26,1994,28.7,2036,331,1121,963,89,10,1987,2,4,50.0,2,0,1310,9111,5041,113,24,0,2,6,1485,1464,98.6,3
Karol Linetty,POL,MF,Torino,Serie A,25,1995,20.4,939,38,222,527,258,35,913,15,31,48.4,17,0,642,3136,1846,74,20,6,29,31,740,623,84.2,65
Jesse Lingard,ENG,MF,West Ham,Premier League,27,1992,15.8,850,5,74,441,427,51,793,21,49,42.9,23,3,627,3971,2523,120,49,16,30,29,866,661,76.3,73
Pol Lirola,ESP,DF,Fiorentina,Serie A,22,1997,5.5,352,20,88,168,126,13,308,8,13,61.5,9,1,204,1178,788,40,16,7,6,7,257,221,86.0,12
Pol Lirola,ESP,DF,Marseille,Ligue 1,22,1997,17.3,1030,47,288,479,353,47,874,34,53,64.2,37,0,621,3779,2558,111,35,11,25,19,703,590,83.9,66
Jake Livermore,ENG,MF,West Brom,Premier League,30,1989,13.8,523,49,158,315,69,8,519,2,6,33.3,2,0,258,1000,404,15,4,0,6,8,280,244,87.1,9
Diego Llorente,ESP,DF,Leeds United,Premier League,26,1993,13.4,839,158,559,311,20,9,823,5,5,100.0,5,0,509,3672,2231,32,2,0,2,7,525,513,97.7,1
Diego Llorente,ESP,DF,Real Sociedad,La Liga,26,1993,1.0,65,11,42,28,0,0,63,0,0,,0,0,40,246,189,5,0,0,0,0,45,44,97.8,0
Fernando Llorente,ESP,FW,Udinese,Serie A,35,1985,7.9,310,18,46,163,106,32,294,3,5,60.0,3,0,153,414,92,5,1,0,27,11,422,223,52.8,51
Fernando Llorente,ESP,FW,Napoli,Serie A,35,1985,0.6,31,0,1,8,22,12,31,1,2,50.0,1,0,19,44,15,1,0,0,3,1,41,26,63.4,14
Marcos Llorente,ESP,MF,Atlético Madrid,La Liga,25,1995,32.8,1733,47,289,875,673,111,1689,38,63,60.3,43,1,1291,6594,3291,157,54,22,39,56,1497,1218,81.4,210
Hugo Lloris,FRA,GK,Tottenham,Premier League,33,1986,38.0,1127,1022,1123,4,0,0,750,1,1,100.0,1,0,456,1882,1070,0,0,0,0,0,420,418,99.5,0
Giovani Lo Celso,ARG,MF,Tottenham,Premier League,24,1996,10.5,714,16,125,389,251,25,663,14,19,73.7,14,2,483,2595,1456,59,23,6,11,25,584,488,83.6,38
Stanislav Lobotka,SVK,MF,Napoli,Serie A,25,1994,1.7,135,1,27,102,15,1,134,2,3,66.7,2,0,99,562,214,7,3,0,0,0,122,114,93.4,2
Manuel Locatelli,ITA,MF,Sassuolo,Serie A,22,1998,32.0,3167,163,731,2034,577,60,3072,24,36,66.7,26,0,2214,9257,4824,189,51,9,28,43,2589,2465,95.2,62
Renan Lodi,BRA,DF,Atlético Madrid,La Liga,22,1998,12.5,921,34,219,412,337,40,788,24,30,80.0,25,0,599,2889,1602,76,25,7,22,15,626,568,90.7,75
Ruben Loftus-Cheek,ENG,MF,Fulham,Premier League,24,1996,21.2,1013,21,132,594,370,75,1003,47,76,61.8,51,3,750,4556,2666,109,38,13,57,40,1109,752,67.8,120
Ruben Loftus-Cheek,ENG,FW,Chelsea,Premier League,24,1996,0.7,25,0,5,16,5,0,25,0,4,0.0,0,1,19,84,46,1,1,0,2,1,29,18,62.1,5
Niklas Lomb,GER,GK,Leverkusen,Bundesliga,27,1993,1.5,64,47,64,0,0,0,53,0,0,,0,0,41,107,64,0,0,0,1,0,37,37,100.0,0
Kevin Long,IRL,DF,Burnley,Premier League,29,1990,7.1,315,42,175,135,10,7,311,0,0,,0,0,146,473,161,1,0,0,1,0,169,161,95.3,1
Shane Long,IRL,FW,Southampton,Premier League,33,1987,2.3,88,1,9,42,41,7,86,3,6,50.0,3,0,46,121,33,3,0,0,7,9,130,62,47.7,15
Matthew Longstaff,ENG,MF,Newcastle Utd,Premier League,20,2000,4.2,176,7,56,92,32,1,173,1,1,100.0,1,0,101,294,98,1,2,0,1,1,123,101,82.1,2
Sean Longstaff,ENG,MF,Newcastle Utd,Premier League,22,1997,15.7,720,31,196,376,178,21,679,4,8,50.0,5,0,394,1690,723,23,6,1,9,7,500,433,86.6,21
Ademola Lookman,NGA,FW,Fulham,Premier League,22,1997,30.5,1593,13,148,718,871,144,1441,83,130,63.8,87,9,1230,6743,3891,220,63,41,78,84,1498,1097,73.2,191
Anthony Lopes,POR,GK,Lyon,Ligue 1,29,1990,38.0,1265,1044,1237,32,1,0,945,1,1,100.0,1,0,573,2365,1288,1,0,0,1,0,579,577,99.7,0
Rony Lopes,POR,FW,Nice,Ligue 1,24,1995,19.8,990,13,113,457,503,72,888,33,57,57.9,35,4,736,4068,2173,133,38,16,47,39,900,709,78.8,122
Adrián López,ESP,FW,Osasuna,La Liga,32,1988,5.3,259,3,20,125,125,29,257,11,20,55.0,11,1,182,779,396,25,5,4,20,17,340,203,59.7,50
Javi López,ESP,DF,Alavés,La Liga,18,2002,2.8,183,5,53,90,48,3,151,4,7,57.1,4,0,114,620,313,20,5,2,4,7,97,93,95.9,5
Maxime Lopez,FRA,FW,Marseille,Ligue 1,22,1997,1.5,68,1,15,38,20,3,67,1,1,100.0,1,0,41,249,147,9,2,1,4,0,78,55,70.5,4
Maxime Lopez,FRA,MF,Sassuolo,Serie A,22,1997,20.7,1847,47,300,1210,459,20,1795,17,28,60.7,19,2,1396,6654,3127,130,46,3,14,12,1674,1568,93.7,49
Pedro López Muñoz,ESP,DF,Huesca,La Liga,36,1983,11.9,785,43,280,337,216,6,651,8,16,50.0,10,1,432,1999,1038,44,20,0,6,6,500,451,90.2,18
Pau López,ESP,GK,Roma,Serie A,25,1994,20.2,715,630,709,7,0,0,579,0,0,,0,0,410,1533,681,0,0,0,1,0,386,385,99.7,0
Roberto López,ESP,MF,Real Sociedad,La Liga,20,2000,5.6,301,5,31,152,136,11,275,3,5,60.0,3,0,196,756,351,19,4,1,7,7,254,208,81.9,32
Unai López,ESP,MF,Athletic Club,La Liga,24,1995,15.8,1151,23,206,731,275,13,1093,17,22,77.3,18,2,744,3779,1626,67,28,4,12,15,900,829,92.1,28
Dion Lopy,SEN,MF,Reims,Ligue 1,18,2002,2.8,128,4,33,78,29,2,127,6,7,85.7,6,0,109,561,287,9,3,1,5,2,108,102,94.4,5
Jordan Lotomba,SUI,DF,Nice,Ligue 1,21,1998,23.6,1682,71,568,837,410,33,1425,28,50,56.0,29,2,1052,5601,3373,146,47,7,22,29,1204,1071,89.0,55
Adrien Louveau,FRA,DF,Lens,Ligue 1,20,2000,0.1,5,1,3,2,0,0,5,0,0,,0,0,3,7,0,0,0,0,0,0,4,4,100.0,0
Imran Louza,MAR,MF,Nantes,Ligue 1,21,1999,26.4,1605,38,316,934,444,31,1480,20,38,52.6,22,0,947,4341,2202,95,31,6,31,31,1206,1011,83.8,79
Matteo Lovato,ITA,DF,Hellas Verona,Serie A,20,2000,15.4,792,91,400,411,34,5,757,3,5,60.0,3,0,427,2270,1348,33,9,0,6,3,411,398,96.8,6
Max Lowe,ENG,DF,Sheffield Utd,Premier League,23,1997,6.1,288,17,83,99,115,11,260,7,10,70.0,7,0,147,600,355,20,2,3,3,7,184,155,84.2,11
Eduard Löwen,GER,MF,Hertha BSC,Bundesliga,23,1997,0.9,82,2,21,43,20,3,77,1,1,100.0,1,0,48,177,101,8,2,0,2,3,52,49,94.2,2
Matthew Lowton,ENG,DF,Burnley,Premier League,31,1989,34.0,1856,142,585,902,472,22,1572,24,36,66.7,26,2,888,4150,2740,108,48,4,19,23,974,915,93.9,32
Anthony Lozano,HON,FW,Cádiz,La Liga,27,1993,16.9,495,10,33,256,242,69,483,23,35,65.7,25,1,303,1473,943,50,18,6,49,43,778,362,46.5,89
Hirving Lozano,MEX,FW,Napoli,Serie A,25,1995,21.8,962,13,103,341,591,150,949,28,56,50.0,29,1,736,5276,3397,197,31,55,41,44,971,709,73.0,192
Jan Luca Schuler,GER,FW,Schalke 04,Bundesliga,21,1999,0.4,21,0,5,12,5,1,21,0,0,,0,0,7,8,2,0,0,0,2,2,32,16,50.0,2
Jean Lucas,BRA,MF,Lyon,Ligue 1,22,1998,1.9,157,3,25,100,44,3,156,8,12,66.7,9,0,131,702,318,13,6,2,4,2,130,122,93.8,7
Jean Lucas,BRA,MF,Brest,Ligue 1,22,1998,11.2,780,19,182,503,160,12,756,20,29,69.0,20,1,612,3395,1583,66,24,3,20,14,640,580,90.6,19
Anderson Lucoqui,ANG,DF,Arminia,Bundesliga,23,1997,17.8,992,76,388,465,195,3,811,13,25,52.0,16,1,491,2301,1131,36,19,0,18,19,447,407,91.1,8
Jeison Lucumí,COL,FW,Elche,La Liga,25,1995,0.5,15,1,1,12,3,0,15,1,2,50.0,1,0,12,61,31,1,0,0,0,1,15,9,60.0,1
Kilian Ludewig,GER,DF,Schalke 04,Bundesliga,20,2000,5.8,355,18,127,175,74,7,289,6,10,60.0,6,0,192,1008,576,19,8,1,5,6,214,190,88.8,13
Florentino Luís,POR,MF,Monaco,Ligue 1,20,1999,2.7,191,5,45,114,36,1,188,2,3,66.7,2,0,117,393,195,7,1,0,1,2,145,138,95.2,2
José Luis Gayà,ESP,DF,Valencia,La Liga,25,1995,31.6,1808,113,568,784,581,51,1556,32,47,68.1,33,2,1056,5752,3492,157,50,5,29,16,1232,1063,86.3,122
José Luis Morales,ESP,FW,Levante,La Liga,33,1987,27.1,1024,16,124,422,555,137,962,36,76,47.4,42,6,754,3883,2357,112,39,34,40,54,1091,743,68.1,202
José Luis Palomino,ARG,DF,Atalanta,Serie A,30,1990,27.0,1796,175,822,949,100,18,1721,1,1,100.0,1,0,1029,6066,2508,72,10,3,5,4,1051,1022,97.2,10
Luisinho,POR,DF,Huesca,La Liga,35,1985,2.0,142,9,52,74,23,1,127,1,1,100.0,1,0,85,368,232,8,2,0,0,1,97,92,94.8,3
Luismi,ESP,MF,Elche,La Liga,28,1992,1.9,125,8,51,74,7,1,122,1,1,100.0,1,0,86,312,116,3,2,0,0,1,95,90,94.7,1
David Luiz,BRA,DF,Arsenal,Premier League,33,1987,15.5,1100,152,585,553,65,19,1067,2,4,50.0,2,0,738,5310,3380,80,19,2,2,1,841,824,98.0,1
Douglas Luiz,BRA,MF,Aston Villa,Premier League,22,1998,30.9,1701,109,493,994,330,22,1635,24,33,72.7,25,1,1022,6002,3334,111,35,2,11,19,1101,1019,92.6,32
Romelu Lukaku,BEL,FW,Inter,Serie A,27,1993,32.0,1171,37,65,511,668,239,1112,38,69,55.1,40,2,822,3782,2353,120,46,42,88,62,1568,933,59.5,386
Dodi Lukebakio,BEL,FW,Hertha BSC,Bundesliga,22,1997,20.6,786,12,110,379,364,81,767,40,68,58.8,44,1,590,2996,1643,75,27,22,41,48,888,579,65.2,132
Saša Lukić,SRB,MF,Torino,Serie A,23,1996,23.4,1040,23,164,592,376,45,1014,23,41,56.1,25,1,734,4635,2483,108,51,8,25,30,933,705,75.6,84
Senad Lulić,BIH,DF,Lazio,Serie A,34,1986,8.0,427,17,113,187,155,25,389,9,15,60.0,9,0,256,1545,885,35,17,4,11,6,307,263,85.7,26
John Lundstram,ENG,MF,Sheffield Utd,Premier League,26,1994,22.6,1244,46,256,619,457,33,1180,16,25,64.0,18,1,820,4479,1780,74,33,2,20,21,987,872,88.3,56
Sebastiano Luperto,ITA,DF,Crotone,Serie A,23,1996,20.9,1154,184,661,524,44,11,1104,5,6,83.3,5,0,699,3642,1992,41,8,0,7,2,770,753,97.8,2
Andreas Luthe,GER,GK,Union Berlin,Bundesliga,33,1987,30.8,1211,1031,1209,4,0,0,911,0,0,,0,0,587,2560,1348,0,0,0,0,0,610,608,99.7,0
Lyanco,BRA,DF,Torino,Serie A,23,1997,21.8,1468,257,832,676,59,16,1421,19,22,86.4,19,0,971,5380,2878,63,20,1,6,5,964,947,98.2,0
Charalambos Lykogiannis,GRE,DF,Cagliari,Serie A,26,1993,26.9,1502,126,515,673,412,28,1219,14,25,56.0,15,1,797,3927,2503,85,31,4,24,21,926,791,85.4,39
Yann M'Vila,FRA,MF,Saint-Étienne,Ligue 1,30,1990,0.2,15,0,7,8,1,0,15,0,0,,0,0,5,9,7,0,0,0,0,0,10,10,100.0,0
Alexis Mac Allister,ARG,MF,Brighton,Premier League,21,1998,12.4,554,10,102,252,240,38,544,15,25,60.0,16,0,378,1737,869,42,15,2,20,18,482,366,75.9,65
Darwin Machís,VEN,FW,Granada,La Liga,27,1993,22.5,859,19,138,362,448,64,803,52,88,59.1,55,10,598,3794,2159,122,35,26,41,45,808,529,65.5,100
Tim Maciejewski,GER,MF,Union Berlin,Bundesliga,19,2001,0.1,3,0,0,2,2,1,3,0,0,,0,0,2,11,7,1,1,0,0,0,3,3,100.0,1
Luca Mack,GER,MF,Stuttgart,Bundesliga,20,2000,0.1,5,1,2,2,1,0,5,0,0,,0,0,2,4,0,0,0,0,0,0,3,3,100.0,0
Yvann Macon,FRA,DF,Saint-Étienne,Ligue 1,21,1998,6.0,397,29,174,184,69,3,318,13,15,86.7,13,1,204,1270,771,29,13,1,7,10,209,189,90.4,8
James Maddison,ENG,MF,Leicester City,Premier League,23,1996,23.3,1407,7,102,682,706,69,1266,32,55,58.2,34,1,968,4836,2436,148,41,14,42,43,1285,1015,79.0,146
Mikail Maden,NOR,FW,Schalke 04,Bundesliga,18,2002,0.1,5,0,1,3,1,0,5,0,1,0.0,0,0,5,12,3,0,0,0,1,1,3,2,66.7,0
Joakim Mæhle,DEN,DF,Atalanta,Serie A,23,1997,13.5,889,16,187,374,395,48,760,19,38,50.0,23,3,579,2690,1624,68,25,10,15,22,646,573,88.7,47
Pablo Maffeo,ESP,DF,Huesca,La Liga,23,1997,21.8,1298,59,388,622,372,27,1079,26,49,53.1,31,0,745,4151,2477,116,36,12,20,17,803,697,86.8,62
Lisandro Magallán,ARG,DF,Crotone,Serie A,26,1993,24.2,1350,168,709,624,81,14,1281,4,6,66.7,6,1,790,3689,1923,43,7,0,11,7,814,791,97.2,4
Christian Maggio,ITA,DF,Benevento,Serie A,38,1982,3.3,179,6,66,87,36,5,150,1,4,25.0,1,0,91,405,281,5,3,0,2,5,120,103,85.8,4
Giulio Maggiore,ITA,MF,Spezia,Serie A,22,1998,24.6,1132,37,202,624,380,76,1109,17,37,45.9,21,1,682,3321,1872,102,34,9,37,27,889,734,82.6,105
Francesco Magnanelli,ITA,MF,Sassuolo,Serie A,35,1984,4.9,466,35,118,311,48,0,457,1,2,50.0,1,0,303,1098,522,15,2,0,1,0,352,341,96.9,3
Giangiacomo Magnani,ITA,DF,Hellas Verona,Serie A,24,1995,16.8,837,116,438,389,43,12,817,3,4,75.0,3,0,368,1602,716,23,5,1,8,0,387,370,95.6,3
Hugo Magnetti,FRA,MF,Brest,Ligue 1,22,1998,6.7,427,17,120,285,52,3,416,6,9,66.7,7,0,289,1505,948,30,7,1,7,4,300,280,93.3,5
Harry Maguire,ENG,DF,Manchester Utd,Premier League,27,1993,33.9,2500,373,1258,1241,206,51,2440,6,13,46.2,7,0,1541,10746,6498,200,57,3,6,10,1746,1703,97.5,11
Abdallahi Mahmoud,MTN,MF,Alavés,La Liga,20,2000,0.7,24,0,6,14,4,0,24,0,0,,0,0,12,30,14,2,0,0,0,1,18,11,61.1,0
Hicham Mahou,FRA,DF,Nice,Ligue 1,21,1999,0.4,25,0,7,8,11,0,23,0,0,,0,0,11,77,49,3,1,0,0,0,16,14,87.5,0
Riyad Mahrez,ALG,FW,Manchester City,Premier League,29,1991,21.7,1332,6,69,486,876,156,1268,36,74,48.6,39,0,1045,5474,3040,202,45,48,33,35,1291,1076,83.3,174
Arne Maier,GER,MF,Arminia,Bundesliga,21,1999,11.5,509,17,117,277,158,15,471,10,13,76.9,11,0,311,1894,941,37,19,3,15,10,333,285,85.6,21
Arne Maier,GER,MF,Hertha BSC,Bundesliga,21,1999,0.3,24,0,4,22,3,0,24,0,0,,0,0,21,161,92,2,2,0,2,0,26,22,84.6,0
Habib Maïga,CIV,MF,Metz,Ligue 1,24,1996,29.9,1773,62,459,1161,279,33,1739,30,47,63.8,32,5,1174,5903,3110,127,38,5,29,41,1253,1151,91.9,42
Mike Maignan,FRA,GK,Lille,Ligue 1,25,1995,38.0,1142,994,1121,24,0,0,837,1,1,100.0,1,0,519,2448,1382,1,0,0,2,0,478,475,99.4,0
Ainsley Maitland-Niles,ENG,DF,Arsenal,Premier League,22,1997,5.4,356,21,127,166,90,8,322,6,14,42.9,7,0,220,1126,615,18,5,3,6,8,240,213,88.8,12
Ainsley Maitland-Niles,ENG,MF,West Brom,Premier League,22,1997,13.7,572,40,132,275,204,35,556,18,35,51.4,21,0,341,1697,869,40,16,8,18,32,440,325,73.9,45
Josh Maja,NGA,FW,Bordeaux,Ligue 1,21,1998,8.9,280,10,30,161,99,30,271,6,11,54.5,7,0,195,754,298,15,3,6,19,14,367,207,56.4,69
Josh Maja,NGA,FW,Fulham,Premier League,21,1998,9.0,264,3,23,139,114,38,256,14,16,87.5,14,0,194,621,215,13,5,1,21,17,381,192,50.4,52
Radosław Majecki,POL,GK,Monaco,Ligue 1,20,1999,1.0,39,30,39,0,0,0,27,0,0,,0,0,22,90,36,0,0,0,0,0,20,20,100.0,0
Abdul Majeed Waris,GHA,FW,Strasbourg,Ligue 1,28,1991,6.1,219,4,27,105,108,23,217,8,15,53.3,8,1,170,931,621,34,15,6,11,18,262,171,65.3,46
Marco Majouga,FRA,MF,Nîmes,Ligue 1,19,2001,1.4,56,0,5,26,32,6,55,2,4,50.0,3,0,41,283,199,11,4,2,3,3,69,44,63.8,9
Jean-Victor Makengo,FRA,MF,Udinese,Serie A,22,1998,5.8,270,10,60,156,79,10,268,6,8,75.0,6,0,194,1131,624,31,12,3,5,18,218,186,85.3,19
Nemanja Maksimović,SRB,MF,Getafe,La Liga,25,1995,30.3,1043,52,217,600,281,39,1001,13,22,59.1,15,0,487,2731,1196,71,21,2,19,14,570,458,80.4,30
Nikola Maksimović,SRB,DF,Napoli,Serie A,28,1991,13.4,1080,169,603,515,27,12,1045,4,4,100.0,4,0,681,4220,2009,42,4,1,3,3,791,777,98.2,3
Filip Malbašić,SRB,FW,Cádiz,La Liga,27,1992,9.6,283,4,43,115,140,27,275,5,12,41.7,6,0,171,972,656,35,9,9,24,14,354,188,53.1,37
Kévin Malcuit,MAR,DF,Fiorentina,Serie A,29,1991,2.3,124,6,32,50,53,5,109,5,11,45.5,5,0,79,457,331,15,4,2,4,4,90,72,80.0,3
Kévin Malcuit,MAR,MF,Napoli,Serie A,29,1991,0.4,31,1,5,23,4,0,30,1,2,50.0,1,0,23,146,112,5,0,0,3,0,23,22,95.7,1
Daniel Maldini,ITA,FW,Milan,Serie A,18,2001,0.3,21,0,4,8,12,1,21,1,1,100.0,1,0,15,95,80,2,1,0,1,0,21,15,71.4,3
Ruslan Malinovskyi,UKR,FW,Atalanta,Serie A,27,1993,20.8,1443,9,114,622,819,83,1330,53,84,63.1,56,3,1130,6078,3364,194,61,20,45,61,1320,1110,84.1,206
