Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Vs Dribbles Tkl,Vs Dribbles Att,Vs Dribbles Tkl%,Vs Dribbles Past,Pressures Press,Pressures Succ,Pressures %,Pressures Def 3rd,Pressures Mid 3rd,Pressures Att 3rd,Blocks Blocks,Blocks Sh,Blocks ShSv,Blocks Pass,Blocks Int,Blocks Tkl+Int,Blocks Clr,Blocks Err
Salif Sané,SEN,DF,Schalke 04,Bundesliga,29,1990,11.9,16,7,11,4,1,6,16,37.5,10,101,36,35.6,62,34,5,39,16,0,23,18,34,84,0
Oier Sanjurjo,ESP,MF,Osasuna,La Liga,34,1986,23.2,47,32,11,29,7,11,57,19.3,46,444,128,28.8,88,285,71,33,8,1,25,26,73,57,1
Mohamed Sankoh,NED,FW,Stuttgart,Bundesliga,16,2003,0.2,0,0,0,0,0,0,0,,0,9,0,0.0,2,4,3,0,0,0,0,1,1,0,0
Siriki Sanogo,CIV,MF,Benevento,Serie A,18,2001,0.1,0,0,0,0,0,0,0,,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0
Morgan Sanson,FRA,MF,Marseille,Ligue 1,25,1994,9.2,27,19,8,15,4,6,30,20.0,24,253,76,30.0,78,115,60,17,0,0,17,12,39,5,0
Morgan Sanson,FRA,MF,Aston Villa,Premier League,25,1994,3.3,6,5,5,1,0,0,5,0.0,5,103,34,33.0,30,48,25,4,0,0,4,7,13,4,0
Nicola Sansone,ITA,FW,Bologna,Serie A,28,1991,13.0,25,14,11,9,5,12,29,41.4,17,253,70,27.7,69,126,58,21,2,0,19,9,34,11,1
Baptiste Santamaria,FRA,MF,Angers,Ligue 1,25,1995,3.0,10,6,3,7,0,4,10,40.0,6,52,24,46.2,16,31,5,6,0,0,6,2,12,9,0
Baptiste Santamaria,FRA,MF,Freiburg,Bundesliga,25,1995,24.5,64,42,25,30,9,13,58,22.4,45,513,143,27.9,152,280,81,52,8,0,44,49,113,37,0
Federico Santander,PAR,FW,Bologna,Serie A,29,1991,0.4,0,0,0,0,0,0,0,,0,8,5,62.5,0,3,5,0,0,0,0,0,0,0,0
Davide Santon,ITA,DF,Roma,Serie A,29,1991,6.5,8,4,4,3,1,5,10,50.0,5,81,18,22.2,32,41,8,15,1,0,14,6,14,11,0
Samir Santos,BRA,DF,Udinese,Serie A,25,1994,24.6,53,34,35,16,2,16,34,47.1,18,237,73,30.8,132,93,12,50,22,0,28,40,93,80,1
Riccardo Saponara,ITA,FW,Fiorentina,Serie A,28,1991,0.6,1,1,0,1,0,1,3,33.3,2,10,2,20.0,1,6,3,1,0,0,1,0,1,0,0
Riccardo Saponara,ITA,FW,Spezia,Serie A,28,1991,4.3,4,2,1,2,1,2,4,50.0,2,28,6,21.4,8,8,12,2,0,0,2,3,7,2,0
Ivan Šaponjić,SRB,FW,Cádiz,La Liga,22,1997,4.3,0,0,0,0,0,0,1,0.0,1,80,11,13.8,8,47,25,2,0,0,2,3,3,3,0
Pablo Sarabia,ESP,FW,Paris S-G,Ligue 1,28,1992,14.7,20,12,6,10,4,11,33,33.3,22,223,63,28.3,35,91,97,17,1,0,16,4,24,8,0
Josh Sargent,USA,FW,Werder Bremen,Bundesliga,20,2000,27.8,36,28,13,16,7,8,34,23.5,26,549,158,28.8,97,264,188,51,6,0,45,20,56,35,0
Bouna Sarr,SEN,DF,Marseille,Ligue 1,28,1992,0.8,2,1,0,0,2,1,1,100.0,0,13,6,46.2,3,4,6,2,1,0,1,1,3,2,0
Bouna Sarr,SEN,DF,Bayern Munich,Bundesliga,28,1992,5.0,14,9,6,5,3,2,4,50.0,2,70,19,27.1,22,37,11,3,0,0,3,4,18,14,1
Sidy Sarr,SEN,MF,Nîmes,Ligue 1,24,1996,5.1,10,6,5,5,0,1,11,9.1,10,71,21,29.6,25,39,7,3,1,0,2,4,14,12,0
Marco Sau,ITA,MF,Benevento,Serie A,32,1987,8.7,6,3,2,2,2,2,15,13.3,13,126,21,16.7,25,61,40,8,0,0,8,8,14,3,0
Téji Savanier,FRA,MF,Montpellier,Ligue 1,28,1991,24.1,61,53,27,30,4,23,76,30.3,53,461,159,34.5,133,231,97,32,9,0,23,40,101,24,0
Stefan Savić,MNE,DF,Atlético Madrid,La Liga,29,1991,32.8,48,26,33,14,1,20,33,60.6,13,225,98,43.6,148,70,7,49,18,0,31,35,83,149,0
Romaine Sawyers,SKN,MF,West Brom,Premier League,28,1991,16.5,31,19,21,9,1,10,36,27.8,26,332,81,24.4,165,143,24,18,2,0,16,22,53,15,1
Gianluca Scamacca,ITA,FW,Genoa,Serie A,21,1999,15.0,20,11,6,7,7,7,20,35.0,13,230,59,25.7,27,103,100,14,4,0,10,8,28,15,0
Dane Scarlett,ENG,FW,Tottenham,Premier League,16,2004,0.0,0,0,0,0,0,0,0,,0,1,1,100.0,0,1,0,0,0,0,0,0,0,0,0
Fabian Schär,SUI,DF,Newcastle Utd,Premier League,28,1991,13.8,19,9,14,5,0,7,22,31.8,15,110,33,30.0,65,41,4,24,13,0,11,22,41,63,1
Aurélien Scheidler,FRA,FW,Dijon,Ligue 1,22,1998,3.8,4,1,0,4,0,0,1,0.0,1,42,4,9.5,1,20,21,1,0,0,1,0,4,5,0
Nicolás Schiappacasse,URU,MF,Sassuolo,Serie A,21,1999,0.2,0,0,0,0,0,0,0,,0,4,2,50.0,0,0,4,0,0,0,0,0,0,0,0
Pasquale Schiattarella,ITA,MF,Benevento,Serie A,33,1987,25.0,46,35,29,16,1,20,46,43.5,26,281,106,37.7,131,132,18,29,6,0,23,23,69,39,1
Patrik Schick,CZE,FW,Leverkusen,Bundesliga,24,1996,20.7,14,8,1,7,6,1,7,14.3,6,229,60,26.2,5,88,136,10,6,0,4,2,16,17,0
Sven Schipplock,GER,FW,Arminia,Bundesliga,31,1988,8.3,12,8,2,6,4,2,29,6.9,27,333,78,23.4,45,176,112,13,3,0,10,3,15,13,0
Xaver Schlager,AUT,MF,Wolfsburg,Bundesliga,22,1997,29.2,90,61,28,52,10,23,71,32.4,48,604,214,35.4,162,324,118,53,8,0,45,47,137,53,0
Keven Schlotterbeck,GER,DF,Freiburg,Bundesliga,23,1997,18.4,25,12,11,14,0,6,25,24.0,19,178,55,30.9,100,69,9,33,20,0,13,29,54,111,1
Nico Schlotterbeck,GER,DF,Union Berlin,Bundesliga,20,1999,14.3,34,20,15,16,3,11,21,52.4,10,180,63,35.0,84,86,10,21,5,0,16,36,70,64,1
Jeffrey Schlupp,GHA,MF,Crystal Palace,Premier League,27,1992,15.9,37,20,17,13,7,8,24,33.3,16,247,68,27.5,87,114,46,35,8,0,27,21,58,15,1
Kasper Schmeichel,DEN,GK,Leicester City,Premier League,33,1986,38.0,0,0,0,0,0,0,0,,0,5,0,0.0,5,0,0,0,0,0,0,0,0,0,0
Jonathan Schmid,FRA,DF,Freiburg,Bundesliga,30,1990,26.6,37,27,15,15,7,9,28,32.1,19,309,94,30.4,108,134,67,55,13,0,42,22,59,50,0
Romano Schmid,AUT,FW,Werder Bremen,Bundesliga,20,2000,13.1,27,20,11,8,8,9,34,26.5,25,345,76,22.0,87,168,90,26,1,0,25,16,43,4,0
Benno Schmitz,GER,DF,Köln,Bundesliga,25,1994,4.6,13,6,7,6,0,5,11,45.5,6,86,30,34.9,34,27,25,6,4,0,2,8,21,17,0
Morgan Schneiderlin,FRA,MF,Nice,Ligue 1,30,1989,24.4,53,38,24,25,4,15,49,30.6,34,420,122,29.0,148,235,37,39,13,0,26,36,89,60,0
Alessandro Schöpf,AUT,FW,Schalke 04,Bundesliga,26,1994,10.5,15,12,6,9,0,5,15,33.3,10,212,63,29.7,67,98,47,21,1,0,20,7,22,5,0
Jerdy Schouten,NED,MF,Bologna,Serie A,23,1997,27.9,50,40,19,30,1,10,31,32.3,21,434,132,30.4,168,207,59,51,14,1,37,79,129,45,2
Nico Schulz,GER,DF,Dortmund,Bundesliga,27,1993,6.8,10,9,4,3,3,0,12,0.0,12,90,33,36.7,28,37,25,11,4,0,7,14,24,20,0
Alexander Schwolow,GER,GK,Hertha BSC,Bundesliga,28,1992,26.0,0,0,0,0,0,0,0,,0,3,2,66.7,3,0,0,1,0,0,1,0,0,3,1
Christopher Scott,GER,FW,Bayern Munich,Bundesliga,18,2002,0.4,2,1,0,1,1,0,0,,0,4,2,50.0,1,2,1,1,0,0,1,0,2,0,0
Matteo Scozzarella,ITA,MF,Parma,Serie A,32,1988,1.7,3,1,2,1,0,2,3,66.7,1,18,5,27.8,5,12,1,5,1,0,4,6,9,1,0
Simone Scuffet,ITA,GK,Udinese,Serie A,24,1996,1.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Jacopo Segre,ITA,MF,Torino,Serie A,23,1997,2.1,6,5,3,2,1,2,5,40.0,3,27,11,40.7,10,14,3,1,0,0,1,0,6,1,0
Davie Selke,GER,FW,Werder Bremen,Bundesliga,25,1995,9.0,3,2,1,0,2,1,5,20.0,4,180,48,26.7,14,81,85,5,1,0,4,2,5,6,0
Malik Sellouki,NULL,FW,Nice,Ligue 1,20,2000,0.7,0,0,0,0,0,0,1,0.0,1,19,5,26.3,2,6,11,2,0,0,2,2,2,0,0
Matz Sels,BEL,GK,Strasbourg,Ligue 1,28,1992,6.0,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,1,0
Nélson Semedo,POR,DF,Wolves,Premier League,26,1993,33.1,85,53,55,19,11,39,70,55.7,31,552,164,29.7,271,185,96,54,12,0,42,45,130,89,0
Léo Sena,BRA,MF,Spezia,Serie A,24,1995,9.8,24,15,10,9,5,9,24,37.5,15,159,54,34.0,50,80,29,24,4,0,20,13,37,8,0
Stefano Sensi,ITA,MF,Inter,Serie A,24,1995,6.7,13,10,6,5,2,3,9,33.3,6,121,30,24.8,42,49,30,5,1,0,4,10,23,2,1
Jaime Seoane,ESP,MF,Huesca,La Liga,23,1997,22.9,56,38,24,26,6,23,67,34.3,44,536,132,24.6,176,279,81,35,8,0,27,19,75,24,0
Luigi Sepe,ITA,GK,Parma,Serie A,29,1991,36.0,0,0,0,0,0,0,2,0.0,2,3,0,0.0,3,0,0,0,0,0,0,0,0,0,0
Suat Serdar,GER,MF,Schalke 04,Bundesliga,23,1997,21.7,58,36,15,36,7,15,43,34.9,28,353,111,31.4,104,199,50,39,6,0,33,23,81,26,1
Jean Seri,CIV,MF,Bordeaux,Ligue 1,29,1991,7.9,20,11,6,11,3,9,21,42.9,12,170,53,31.2,49,105,16,9,2,0,7,8,28,14,0
Femi Seriki,ENG,DF,Sheffield Utd,Premier League,18,2002,0.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Ryan Sessegnon,ENG,DF,Hoffenheim,Bundesliga,20,2000,17.5,47,25,28,10,9,14,39,35.9,25,316,97,30.7,125,128,63,45,3,0,42,20,67,47,0
Nils Seufert,GER,MF,Arminia,Bundesliga,23,1997,3.8,11,8,0,7,4,2,10,20.0,8,87,20,23.0,14,47,26,4,1,0,3,2,13,6,0
Edgar Sevikyan,RUS,MF,Levante,La Liga,18,2001,0.1,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0
Stephan El Shaarawy,ITA,FW,Roma,Serie A,27,1992,6.4,5,2,2,3,0,2,5,40.0,3,86,13,15.1,15,39,32,6,1,0,5,5,10,2,0
Jamie Shackleton,ENG,MF,Leeds United,Premier League,20,1999,5.1,8,5,4,4,0,1,8,12.5,7,74,18,24.3,21,37,16,7,1,0,6,6,14,5,0
Xherdan Shaqiri,SUI,MF,Liverpool,Premier League,28,1991,6.2,6,4,4,1,1,2,6,33.3,4,100,33,33.0,22,36,42,8,0,0,8,4,10,1,0
Billy Sharp,ENG,FW,Sheffield Utd,Premier League,34,1986,8.2,7,5,0,5,2,3,10,30.0,7,145,34,23.4,13,63,69,2,0,0,2,3,10,1,0
Luke Shaw,ENG,DF,Manchester Utd,Premier League,25,1995,29.5,61,44,29,22,10,24,42,57.1,18,363,138,38.0,129,151,83,62,10,0,52,29,90,54,2
Jonjo Shelvey,ENG,MF,Newcastle Utd,Premier League,28,1992,29.1,48,25,26,18,4,12,51,23.5,39,387,76,19.6,165,170,52,35,12,1,23,43,91,67,0
Eldor Shomurodov,UZB,FW,Genoa,Serie A,25,1995,18.6,29,17,8,13,8,4,19,21.1,15,389,109,28.0,46,191,152,19,2,0,17,7,36,13,0
Shola Shoretire,ENG,FW,Manchester Utd,Premier League,16,2004,0.1,0,0,0,0,0,0,0,,0,11,3,27.3,3,6,2,0,0,0,0,0,0,0,0
Mahame Siby,MLI,MF,Strasbourg,Ligue 1,24,1996,0.2,0,0,0,0,0,0,1,0.0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0
Abdoulaye Sidibé,FRA,MF,Saint-Étienne,Ligue 1,18,2002,0.1,1,1,1,0,0,1,3,33.3,2,8,2,25.0,6,1,1,0,0,0,0,0,1,0,0
Djibril Sidibé,FRA,DF,Monaco,Ligue 1,28,1992,22.0,63,36,31,26,6,32,50,64.0,18,237,92,38.8,101,102,34,30,5,0,25,46,109,63,2
Sidnei,BRA,DF,Betis,La Liga,30,1989,7.7,12,4,8,4,0,3,10,30.0,7,64,16,25.0,36,25,3,10,4,0,6,10,22,39,0
Kaj Sierhuis,NED,FW,Reims,Ligue 1,22,1998,7.2,4,1,0,2,2,0,6,0.0,6,115,33,28.7,9,50,56,2,2,0,0,2,6,5,0
Tim Siersleben,GER,DF,Wolfsburg,Bundesliga,20,2000,0.4,2,0,2,0,0,1,2,50.0,1,4,0,0.0,3,1,0,1,0,0,1,1,3,4,0
Gylfi Sigurðsson,ISL,MF,Everton,Premier League,30,1989,25.0,35,21,10,18,7,11,39,28.2,28,476,114,23.9,120,244,112,48,4,0,44,31,66,21,0
Luca Siligardi,ITA,FW,Parma,Serie A,32,1988,0.4,1,1,1,0,0,0,2,0.0,2,6,1,16.7,0,4,2,0,0,0,0,0,1,0,0
Luca Siligardi,ITA,MF,Crotone,Serie A,32,1988,0.5,2,2,0,1,1,1,5,20.0,4,15,5,33.3,3,8,4,1,0,0,1,0,2,0,0
Adrien Silva,POR,MF,Sampdoria,Serie A,31,1989,17.8,49,26,25,22,2,13,45,28.9,32,498,142,28.5,166,255,77,39,3,0,36,34,83,14,0
André Silva,POR,FW,Eint Frankfurt,Bundesliga,24,1995,30.7,11,4,0,5,6,3,8,37.5,5,343,102,29.7,16,106,221,12,1,0,11,4,15,14,0
Bernardo Silva,POR,MF,Manchester City,Premier League,25,1994,22.9,32,21,12,14,6,11,45,24.4,34,375,111,29.6,71,174,130,20,1,0,19,21,53,9,0
Caio Henrique Oliveira Silva,BRA,DF,Monaco,Ligue 1,23,1997,26.3,60,33,29,27,4,26,53,49.1,27,306,107,35.0,103,134,69,40,3,0,37,22,82,35,0
David Silva,ESP,MF,Real Sociedad,La Liga,34,1986,15.5,19,14,2,14,3,3,15,20.0,12,218,68,31.2,26,121,71,19,1,0,18,19,38,6,0
Fábio Silva,POR,FW,Wolves,Premier League,18,2002,15.2,10,6,2,5,3,3,11,27.3,8,261,70,26.8,30,124,107,12,1,0,11,5,15,5,0
Florent da Silva,FRA,FW,Lyon,Ligue 1,17,2003,0.0,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0
Gabriel Silva,BRA,DF,Saint-Étienne,Ligue 1,29,1991,3.9,7,5,6,1,0,1,3,33.3,2,47,16,34.0,26,16,5,8,1,0,7,6,13,9,0
Gastón Silva,URU,DF,Huesca,La Liga,26,1994,6.7,20,12,14,6,0,7,16,43.8,9,100,31,31.0,59,36,5,15,7,0,8,9,29,26,0
Rui Silva,POR,GK,Granada,La Liga,26,1994,32.0,0,0,0,0,0,0,3,0.0,3,6,0,0.0,6,0,0,0,0,0,0,0,0,3,1
Thiago Silva,BRA,DF,Chelsea,Premier League,35,1984,21.5,23,13,16,6,1,9,18,50.0,9,102,39,38.2,47,51,4,26,13,1,13,28,51,114,1
Marco Silvestri,ITA,GK,Hellas Verona,Serie A,29,1991,34.0,0,0,0,0,0,0,1,0.0,1,3,0,0.0,3,0,0,0,0,0,0,0,0,1,0
Mohamed Simakan,FRA,DF,Strasbourg,Ligue 1,20,2000,17.9,44,30,28,12,4,10,14,71.4,4,182,71,39.0,93,72,17,34,12,0,22,24,68,62,0
Giovanni Simeone,ARG,FW,Cagliari,Serie A,25,1995,19.3,22,15,5,12,5,2,22,9.1,20,373,101,27.1,36,167,170,24,1,0,23,15,37,16,0
Moses Simon,NGA,FW,Nantes,Ligue 1,25,1995,25.8,32,17,12,14,6,11,34,32.4,23,312,77,24.7,67,137,108,34,1,0,33,18,50,17,0
Unai Simón,ESP,GK,Athletic Club,La Liga,23,1997,37.0,0,0,0,0,0,0,1,0.0,1,5,2,40.0,4,1,0,0,0,0,0,0,0,2,2
Xavi Simons,NED,MF,Paris S-G,Ligue 1,17,2003,0.0,1,1,0,0,1,0,0,,0,3,2,66.7,0,2,1,0,0,0,0,0,1,0,0
Jóan Símun Edmundsson,FRO,MF,Arminia,Bundesliga,29,1991,0.6,2,1,1,1,0,1,1,100.0,0,11,3,27.3,2,8,1,0,0,0,0,0,2,1,0
Wilfried Singo,CIV,DF,Torino,Serie A,19,2000,20.6,27,17,17,6,4,13,30,43.3,17,190,62,32.6,79,67,44,21,3,1,18,34,61,44,1
Daley Sinkgraven,NED,DF,Leverkusen,Bundesliga,25,1995,17.4,33,23,14,15,4,16,38,42.1,22,218,81,37.2,82,93,43,48,7,0,41,21,54,29,0
Dimitris Siovas,GRE,DF,Huesca,La Liga,31,1988,34.1,47,30,36,8,3,17,33,51.5,16,264,94,35.6,154,91,19,59,20,0,39,41,88,185,1
Tobias Sippel,GER,GK,M'Gladbach,Bundesliga,32,1988,3.8,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Salvatore Sirigu,ITA,GK,Torino,Serie A,33,1987,32.0,0,0,0,0,0,0,2,0.0,2,7,0,0.0,7,0,0,0,0,0,0,0,0,0,1
Issouf Sissokho,MLI,MF,Bordeaux,Ligue 1,18,2002,0.9,7,4,4,3,0,4,4,100.0,0,29,6,20.7,15,12,2,2,0,0,2,1,8,0,0
Ibrahima Sissoko,FRA,MF,Strasbourg,Ligue 1,22,1997,28.7,68,49,29,31,8,15,55,27.3,40,510,159,31.2,175,273,62,47,6,0,41,53,121,56,0
Moussa Sissoko,FRA,MF,Tottenham,Premier League,30,1989,17.6,25,20,21,3,1,7,21,33.3,14,242,75,31.0,135,84,23,27,5,0,22,16,41,32,0
Nelson Sissoko,FRA,DF,Saint-Étienne,Ligue 1,23,1997,5.3,14,8,9,3,2,0,5,0.0,5,54,14,25.9,28,20,6,5,2,0,3,5,19,21,1
Antonio Sivera,ESP,GK,Alavés,La Liga,23,1996,0.8,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Jacques Siwe,FRA,FW,Dijon,Ligue 1,19,2001,1.9,5,2,1,1,3,1,3,33.3,2,40,9,22.5,4,17,19,1,0,0,1,1,6,1,0
Ellyes Skhiri,TUN,MF,Köln,Bundesliga,25,1995,30.9,88,51,46,35,7,31,66,47.0,35,537,168,31.3,233,240,64,77,16,1,61,84,172,50,2
Łukasz Skorupski,POL,GK,Bologna,Serie A,29,1991,28.0,0,0,0,0,0,0,3,0.0,3,3,0,0.0,3,0,0,0,0,0,0,0,0,1,5
Andreas Skov Olsen,DEN,FW,Bologna,Serie A,20,1999,13.1,21,10,11,7,3,8,19,42.1,11,206,42,20.4,73,78,55,23,0,0,23,4,25,20,0
Robert Skov,DEN,FW,Hoffenheim,Bundesliga,24,1996,12.9,23,15,11,8,4,9,20,45.0,11,187,76,40.6,50,67,70,16,3,1,13,12,35,12,0
Milan Škriniar,SVK,DF,Inter,Serie A,25,1995,30.9,55,28,36,15,4,20,34,58.8,14,239,84,35.1,149,64,26,48,19,0,29,27,82,95,2
Steven Skrzybski,GER,FW,Schalke 04,Bundesliga,27,1992,4.7,7,6,2,5,0,2,11,18.2,9,113,25,22.1,29,62,22,10,1,0,9,5,12,1,0
Petar Škuletić,SRB,FW,Montpellier,Ligue 1,30,1990,2.6,6,5,1,5,0,0,5,0.0,5,68,20,29.4,3,42,23,3,2,0,1,0,6,4,0
Islam Slimani,ALG,FW,Lyon,Ligue 1,32,1988,6.4,10,5,4,3,3,3,14,21.4,11,123,22,17.9,10,48,65,2,1,0,1,1,11,4,0
Islam Slimani,ALG,FW,Leicester City,Premier League,32,1988,0.2,0,0,0,0,0,0,0,,0,5,2,40.0,0,3,2,0,0,0,0,0,0,0,0
William Smallbone,IRL,MF,Southampton,Premier League,20,2000,1.9,6,4,2,3,1,1,4,25.0,3,43,18,41.9,9,21,13,5,0,0,5,1,7,2,0
Chris Smalling,ENG,DF,Roma,Serie A,30,1989,12.3,11,7,6,4,1,5,12,41.7,7,110,37,33.6,56,50,4,21,10,0,11,22,33,64,1
Emile Smith Rowe,ENG,MF,Arsenal,Premier League,20,2000,16.0,14,8,7,5,2,7,16,43.8,9,241,62,25.7,53,102,86,17,1,0,16,14,28,15,0
Robert Snodgrass,SCO,FW,West Ham,Premier League,32,1987,0.1,1,1,0,0,1,0,0,,0,0,0,,0,0,0,0,0,0,0,0,1,0,0
Robert Snodgrass,SCO,MF,West Brom,Premier League,32,1987,5.8,20,12,13,5,2,8,18,44.4,10,86,25,29.1,34,34,18,13,3,0,10,4,24,12,0
Cédric Soares,POR,DF,Arsenal,Premier League,28,1991,8.3,16,10,9,5,2,6,22,27.3,16,116,35,30.2,52,43,21,14,2,0,12,8,24,21,0
Rafa Soares,POR,DF,Eibar,La Liga,25,1995,12.6,29,16,16,9,4,12,25,48.0,13,124,35,28.2,51,46,27,30,4,0,26,18,47,44,0
Rubén Sobrino,ESP,MF,Valencia,La Liga,28,1992,0.5,4,3,2,1,1,1,1,100.0,0,15,5,33.3,3,8,4,1,0,0,1,1,5,0,0
Rubén Sobrino,ESP,FW,Cádiz,La Liga,28,1992,12.4,32,21,12,14,6,7,25,28.0,18,249,84,33.7,90,108,51,21,1,0,20,11,43,15,0
Simon Sohm,SUI,MF,Parma,Serie A,19,2001,10.0,18,11,11,6,1,7,14,50.0,7,155,31,20.0,53,78,24,10,1,0,9,3,21,9,0
Augusto Solari,ARG,MF,Celta Vigo,La Liga,28,1992,5.4,19,13,10,7,2,4,23,17.4,19,159,32,20.1,59,66,34,11,1,0,10,4,23,9,0
Roberto Soldado,ESP,FW,Granada,La Liga,35,1985,16.0,9,8,1,5,3,3,14,21.4,11,223,52,23.3,10,103,110,6,0,0,6,6,15,15,1
Carlos Soler,ESP,MF,Valencia,La Liga,23,1997,30.4,38,21,13,21,4,16,48,33.3,32,387,102,26.4,132,194,61,46,11,0,35,21,59,55,0
Yann Sommer,SUI,GK,M'Gladbach,Bundesliga,31,1988,30.1,0,0,0,0,0,0,0,,0,3,1,33.3,3,0,0,0,0,0,0,0,0,3,2
Son,ESP,DF,Levante,La Liga,26,1994,12.3,19,12,7,10,2,7,23,30.4,16,159,43,27.0,47,63,49,23,2,0,21,15,34,23,0
Brandon Soppy,FRA,DF,Rennes,Ligue 1,18,2002,6.2,25,15,19,3,3,5,11,45.5,6,95,38,40.0,46,39,10,8,0,0,8,7,32,24,0
Frederik Sørensen,DEN,DF,Köln,Bundesliga,28,1992,1.1,2,2,0,2,0,0,2,0.0,2,26,9,34.6,13,9,4,3,0,0,3,0,2,3,0
David Soria,ESP,GK,Getafe,La Liga,27,1993,28.0,0,0,0,0,0,0,1,0.0,1,4,0,0.0,4,0,0,1,0,0,1,0,0,1,0
Roberto Soriano,ITA,MF,Bologna,Serie A,29,1991,36.1,47,32,19,19,9,11,61,18.0,50,608,157,25.8,148,271,189,36,7,0,29,27,74,47,0
Alexander Sørloth,NOR,FW,RB Leipzig,Bundesliga,24,1995,16.0,11,7,1,6,4,5,19,26.3,14,315,106,33.7,11,116,188,18,2,0,16,5,16,13,0
Alberto Soro,ESP,FW,Granada,La Liga,21,1999,4.4,5,5,0,4,1,0,4,0.0,4,94,29,30.9,25,48,21,10,0,0,10,4,9,1,0
Borna Sosa,CRO,DF,Stuttgart,Bundesliga,22,1998,22.7,22,13,11,8,3,9,22,40.9,13,172,59,34.3,82,57,33,46,6,0,40,23,45,77,0
Hugo Sotelo,ESP,MF,Celta Vigo,La Liga,16,2003,0.0,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0
Florian Sotoca,FRA,FW,Lens,Ligue 1,29,1990,26.8,30,16,4,19,7,4,25,16.0,21,357,88,24.6,25,181,151,36,3,0,33,8,38,20,0
Riccardo Sottil,ITA,MF,Cagliari,Serie A,21,1999,13.2,10,8,3,5,2,3,10,30.0,7,128,26,20.3,35,58,35,7,1,0,6,4,14,5,0
Cheick Souaré,FRA,MF,Marseille,Ligue 1,17,2002,0.1,0,0,0,0,0,0,1,0.0,1,1,0,0.0,0,1,0,1,1,0,0,1,1,0,0
Tomáš Souček,CZE,MF,West Ham,Premier League,25,1995,38.0,83,50,41,34,8,25,86,29.1,61,603,163,27.0,221,291,91,56,21,0,35,55,138,145,1
Rayan Souici,FRA,DF,Saint-Étienne,Ligue 1,22,1998,0.1,0,0,0,0,0,0,0,,0,1,1,100.0,0,1,0,0,0,0,0,0,0,1,0
Cebio Soukou,BEN,FW,Arminia,Bundesliga,27,1992,5.1,10,6,4,4,2,4,9,44.4,5,100,25,25.0,25,41,34,3,0,0,3,1,11,5,0
Adama Soumaoro,FRA,DF,Lille,Ligue 1,28,1992,1.6,2,2,1,1,0,0,0,,0,9,4,44.4,6,3,0,1,1,0,0,2,4,4,0
Adama Soumaoro,FRA,DF,Bologna,Serie A,28,1992,19.5,28,16,23,5,0,6,12,50.0,6,215,78,36.3,130,79,6,46,26,0,20,32,60,102,0
Boubakary Soumaré,FRA,MF,Lille,Ligue 1,21,1999,21.3,47,30,18,25,4,7,24,29.2,17,277,83,30.0,87,157,33,23,6,0,17,40,87,20,0
Yaya Soumaré,FRA,FW,Lyon,Ligue 1,20,2000,0.0,1,0,1,0,0,0,0,,0,2,0,0.0,1,0,1,0,0,0,0,1,2,0,0
Arnaud Souquet,FRA,DF,Montpellier,Ligue 1,28,1992,13.6,53,23,41,8,4,23,45,51.1,22,240,64,26.7,146,64,30,34,6,0,28,19,72,31,0
Ansou Sow,FRA,MF,Lens,Ligue 1,20,2000,0.1,0,0,0,0,0,0,0,,0,2,0,0.0,1,1,0,2,0,0,2,0,0,0,0
Djibril Sow,SUI,MF,Eint Frankfurt,Bundesliga,23,1997,24.2,67,45,28,36,3,18,53,34.0,35,536,174,32.5,167,289,80,47,10,2,37,55,122,32,0
Saidou Sow,GUI,DF,Saint-Étienne,Ligue 1,18,2002,11.1,30,14,23,7,0,9,18,50.0,9,125,51,40.8,81,41,3,16,9,1,7,18,48,56,2
Çağlar Söyüncü,TUR,DF,Leicester City,Premier League,24,1996,20.2,31,16,14,17,0,10,31,32.3,21,166,55,33.1,93,64,9,22,10,0,12,27,58,109,2
Leonardo Spinazzola,ITA,DF,Roma,Serie A,27,1993,23.6,13,5,3,10,0,5,18,27.8,13,205,55,26.8,72,70,63,27,1,0,26,31,44,32,2
Marco Sportiello,ITA,GK,Atalanta,Serie A,28,1992,14.0,1,1,1,0,0,0,2,0.0,2,2,1,50.0,2,0,0,0,0,0,0,0,1,2,0
Mattia Sprocati,ITA,FW,Parma,Serie A,27,1993,0.2,0,0,0,0,0,0,1,0.0,1,2,2,100.0,0,2,0,0,0,0,0,0,0,0,0
