Player,Nation,Pos,Squad,Comp,Age,Born,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Long Ast,Long xA,Long A-xA,Long KP,Long 1/3,Long PPA,Long CrsPA,Long Prog
Miguel Atienza,ESP,MF,Eibar,La Liga,21,1999,9.3,270,338,79.9,4802,920,119,144,82.6,111,131,84.7,32,45,71.1,0,0.1,-0.1,2,29,4,1,20
Pierre-Emerick Aubameyang,GAB,FW,Arsenal,Premier League,31,1989,25.9,518,691,75.0,7883,1507,289,355,81.4,183,238,76.9,28,51,54.9,3,2.8,+0.2,22,18,27,9,50
Emil Audero,ITA,GK,Sampdoria,Serie A,23,1997,37.0,874,1256,69.6,28376,16755,98,100,98.0,369,372,99.2,403,780,51.7,1,0.4,+0.6,1,10,0,0,0
Tommaso Augello,ITA,DF,Sampdoria,Serie A,25,1994,35.7,1567,2046,76.6,27148,11188,708,791,89.5,704,879,80.1,132,288,45.8,3,3.1,-0.1,29,91,41,19,165
Jean-Kévin Augustin,FRA,FW,Nantes,Ligue 1,23,1997,0.4,5,5,100.0,50,0,5,5,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
Ludwig Augustinsson,SWE,DF,Werder Bremen,Bundesliga,26,1994,21.7,779,1167,66.8,14433,6861,351,410,85.6,320,419,76.4,102,297,34.3,4,2.8,+1.2,43,45,29,23,73
Serge Aurier,CIV,DF,Tottenham,Premier League,27,1992,17.8,769,954,80.6,12616,5171,402,446,90.1,297,373,79.6,58,99,58.6,3,1.9,+1.1,12,29,20,6,61
Charlie Austin,ENG,FW,West Brom,Premier League,31,1989,1.5,25,34,73.5,374,134,12,14,85.7,12,16,75.0,1,2,50.0,0,0.0,0.0,0,0,0,0,4
Ezequiel Ávila,ARG,MF,Osasuna,La Liga,26,1994,2.2,32,57,56.1,650,176,13,22,59.1,12,18,66.7,6,12,50.0,0,0.0,0.0,0,4,3,0,5
Taiwo Awoniyi,NGA,FW,Union Berlin,Bundesliga,22,1997,15.1,208,301,69.1,3031,524,125,166,75.3,60,85,70.6,15,25,60.0,2,1.5,+0.5,20,12,1,0,11
Mehmet-Can Aydin,GER,DF,Schalke 04,Bundesliga,18,2002,5.6,139,203,68.5,2300,948,67,83,80.7,62,86,72.1,10,24,41.7,0,0.5,-0.5,3,8,2,0,13
Jordan Ayew,GHA,FW,Crystal Palace,Premier League,28,1991,23.3,514,654,78.6,7192,1223,319,372,85.8,146,185,78.9,23,41,56.1,3,0.7,+2.3,12,12,14,2,36
Kaan Ayhan,TUR,DF,Sassuolo,Serie A,25,1994,8.8,516,562,91.8,9122,2461,224,235,95.3,239,254,94.1,45,59,76.3,0,0.0,0.0,1,35,2,0,33
Luke Ayling,ENG,DF,Leeds United,Premier League,28,1991,37.8,2109,2661,79.3,42931,17225,763,864,88.3,997,1147,86.9,331,573,57.8,0,2.6,-2.6,25,177,35,12,203
Ramon Azeez,NGA,MF,Granada,La Liga,27,1992,1.1,28,38,73.7,416,47,17,22,77.3,11,15,73.3,0,1,0.0,0,0.0,0.0,0,3,0,0,0
César Azpilicueta,ESP,DF,Chelsea,Premier League,30,1989,24.3,1763,2015,87.5,30771,11059,750,804,93.3,873,953,91.6,119,201,59.2,2,2.6,-0.6,26,130,25,5,116
Ludovic Baal,GUF,DF,Brest,Ligue 1,34,1986,3.3,215,254,84.6,4312,1737,76,84,90.5,104,116,89.7,33,47,70.2,0,0.6,-0.6,3,30,2,2,22
Carlos Bacca,COL,FW,Villarreal,La Liga,33,1986,8.7,111,165,67.3,1682,392,62,78,79.5,22,39,56.4,13,22,59.1,0,0.9,-0.9,6,9,6,1,12
Loïc Bade,FRA,DF,Lens,Ligue 1,20,2000,29.0,1667,1891,88.2,38833,10221,369,402,91.8,910,978,93.0,377,488,77.3,0,0.3,-0.3,6,89,3,3,80
Milan Badelj,CRO,MF,Genoa,Serie A,31,1989,26.8,1298,1594,81.4,26951,7898,473,536,88.2,578,673,85.9,234,341,68.6,4,2.8,+1.2,27,139,23,2,149
Édgar Badía,ESP,GK,Elche,La Liga,28,1992,30.0,867,1147,75.6,27112,17618,125,126,99.2,354,357,99.2,353,629,56.1,0,0.0,0.0,1,12,0,0,1
Benoît Badiashile,FRA,DF,Monaco,Ligue 1,19,2001,31.9,2112,2387,88.5,48785,15009,472,516,91.5,1192,1277,93.3,439,575,76.3,1,0.7,+0.3,4,194,5,0,160
Alex Baena,ESP,MF,Villarreal,La Liga,19,2001,1.5,42,55,76.4,693,110,20,25,80.0,19,25,76.0,3,5,60.0,0,0.1,-0.1,2,3,1,0,3
Miguel Baeza,ESP,MF,Celta Vigo,La Liga,20,2000,6.0,177,217,81.6,2959,674,88,105,83.8,63,73,86.3,19,27,70.4,0,0.6,-0.6,6,11,6,2,13
Stéphane Bahoken,CMR,FW,Angers,Ligue 1,28,1992,18.0,249,349,71.3,3644,611,143,190,75.3,76,98,77.6,18,25,72.0,2,1.4,+0.6,13,14,8,2,17
Leon Bailey,JAM,FW,Leverkusen,Bundesliga,22,1997,23.8,676,961,70.3,12158,2717,360,417,86.3,196,279,70.3,102,202,50.5,8,6.1,+1.9,50,25,34,14,57
Eric Bailly,CIV,DF,Manchester Utd,Premier League,26,1994,10.2,494,547,90.3,10384,3113,139,148,93.9,281,304,92.4,71,91,78.0,0,0.0,0.0,0,28,0,0,29
Stefan Bajic,FRA,GK,Saint-Étienne,Ligue 1,18,2001,1.0,22,36,61.1,575,296,5,5,100.0,11,11,100.0,6,20,30.0,0,0.0,0.0,0,0,0,0,0
Tiemoué Bakayoko,FRA,MF,Napoli,Serie A,25,1994,21.8,1091,1209,90.2,20139,4216,461,508,90.7,459,488,94.1,147,173,85.0,1,0.8,+0.2,11,91,8,0,69
Mitchel Bakker,NED,DF,Paris S-G,Ligue 1,20,2000,18.8,1192,1342,88.8,17510,5042,742,782,94.9,389,440,88.4,46,85,54.1,2,1.9,+0.1,16,73,23,12,65
Ridle Baku,GER,FW,Wolfsburg,Bundesliga,22,1998,29.8,1096,1461,75.0,19626,6156,493,582,84.7,473,604,78.3,118,211,55.9,7,4.5,+2.5,43,66,46,17,119
Ridle Baku,GER,DF,Mainz 05,Bundesliga,22,1998,2.0,62,88,70.5,1283,708,20,27,74.1,29,36,80.6,12,22,54.5,0,0.0,0.0,0,4,2,0,13
Dilane Bakwa,FRA,FW,Bordeaux,Ligue 1,17,2002,0.6,36,40,90.0,603,90,18,19,94.7,13,14,92.9,5,6,83.3,0,0.0,0.0,1,3,0,0,2
Fabián Balbuena,PAR,DF,West Ham,Premier League,28,1991,13.3,357,465,76.8,8603,3296,77,88,87.5,187,213,87.8,89,154,57.8,0,0.0,0.0,0,33,0,0,30
Keita Baldé,SEN,FW,Sampdoria,Serie A,25,1995,13.3,237,317,74.8,3443,541,131,162,80.9,83,104,79.8,13,25,52.0,1,1.6,-0.6,18,12,8,1,19
George Baldock,GRE,DF,Sheffield Utd,Premier League,27,1993,31.0,911,1160,78.5,13856,4559,530,578,91.7,302,386,78.2,53,121,43.8,2,1.7,+0.3,17,39,29,8,61
Gareth Bale,WAL,FW,Tottenham,Premier League,31,1989,10.2,284,408,69.6,5574,1778,141,170,82.9,81,115,70.4,53,95,55.8,2,1.9,+0.1,20,23,16,6,32
Mikel Balenziaga,ESP,DF,Athletic Club,La Liga,32,1988,18.8,710,936,75.9,12843,4172,308,358,86.0,319,386,82.6,75,149,50.3,1,0.6,+0.4,7,57,8,6,45
Leonardo Balerdi,ARG,DF,Marseille,Ligue 1,21,1999,18.2,918,1046,87.8,19059,5343,294,317,92.7,467,506,92.3,149,198,75.3,0,0.0,0.0,1,40,0,0,43
Fodé Ballo-Touré,SEN,DF,Monaco,Ligue 1,23,1997,7.4,352,430,81.9,6095,1783,157,172,91.3,158,188,84.0,31,53,58.5,3,0.7,+2.3,8,22,11,6,30
Botond Balogh,HUN,DF,Parma,Serie A,18,2002,1.8,62,83,74.7,1583,422,10,11,90.9,32,39,82.1,19,29,65.5,0,0.0,0.0,0,0,0,0,3
Abdoulaye Bamba,CIV,DF,Angers,Ligue 1,30,1990,15.0,670,875,76.6,11398,5476,342,376,91.0,264,336,78.6,56,129,43.4,0,1.4,-1.4,12,40,14,8,54
Jonathan Bamba,FRA,MF,Lille,Ligue 1,24,1996,33.2,1331,1691,78.7,22214,5890,702,783,89.7,465,567,82.0,124,254,48.8,9,5.1,+3.9,65,104,47,10,114
Robson Bambu,BRA,DF,Nice,Ligue 1,22,1997,11.6,709,804,88.2,14635,4344,216,234,92.3,373,399,93.5,110,149,73.8,0,0.1,-0.1,1,18,0,0,18
Patrick Bamford,ENG,FW,Leeds United,Premier League,26,1993,33.9,386,506,76.3,5231,872,224,287,78.0,110,135,81.5,22,27,81.5,7,4.1,+2.9,29,21,13,2,31
Mattia Bani,ITA,DF,Parma,Serie A,26,1993,12.7,639,704,90.8,14801,4042,118,132,89.4,381,393,96.9,135,172,78.5,0,0.3,-0.3,2,21,1,1,23
Mattia Bani,ITA,DF,Genoa,Serie A,26,1993,10.2,438,518,84.6,9893,3217,117,134,87.3,226,247,91.5,91,125,72.8,0,0.1,-0.1,1,17,2,0,15
Simon Banza,FRA,FW,Lens,Ligue 1,23,1996,15.2,237,318,74.5,3746,661,125,162,77.2,82,102,80.4,21,31,67.7,2,1.2,+0.8,11,20,10,4,21
Antonín Barák,CZE,MF,Hellas Verona,Serie A,25,1994,30.7,1027,1313,78.2,17705,4289,504,606,83.2,400,486,82.3,104,155,67.1,3,2.8,+0.2,24,114,29,4,136
Federico Barba,ITA,DF,Benevento,Serie A,26,1993,29.5,1115,1386,80.4,21684,7997,407,445,91.5,540,629,85.9,147,262,56.1,2,1.7,+0.3,14,55,15,3,73
Danilo Barbosa,BRA,DF,Nice,Ligue 1,24,1996,2.8,178,202,88.1,3693,965,48,57,84.2,101,105,96.2,28,37,75.7,0,0.0,0.0,1,9,1,0,9
Barcia,ESP,DF,Granada,La Liga,19,2000,1.0,13,34,38.2,252,104,5,9,55.6,6,13,46.2,2,10,20.0,0,0.0,0.0,0,2,0,0,1
Melvin Bard,FRA,DF,Lyon,Ligue 1,19,2000,4.8,309,383,80.7,5019,1628,160,184,87.0,130,149,87.2,16,42,38.1,0,0.2,-0.2,3,24,7,2,30
Enis Bardhi,MKD,MF,Levante,La Liga,25,1995,18.7,678,905,74.9,13271,3696,296,349,84.8,259,318,81.4,113,200,56.5,2,1.1,+0.9,22,64,31,12,84
Phil Bardsley,SCO,DF,Burnley,Premier League,35,1985,3.0,116,165,70.3,2256,949,47,49,95.9,51,67,76.1,16,40,40.0,0,0.0,0.0,0,9,6,1,11
Nicolò Barella,ITA,MF,Inter,Serie A,23,1997,32.2,1605,1934,83.0,27865,9319,773,853,90.6,627,732,85.7,169,262,64.5,7,5.4,+1.6,47,158,68,11,222
Philipp Bargfrede,GER,MF,Werder Bremen,Bundesliga,31,1989,0.3,10,11,90.9,179,52,3,4,75.0,7,7,100.0,0,0,,0,0.0,0.0,0,1,0,0,2
Kike Barja,ESP,MF,Osasuna,La Liga,23,1997,15.9,353,511,69.1,6103,1677,184,224,82.1,125,169,74.0,35,78,44.9,3,1.9,+1.1,17,17,20,10,45
Ross Barkley,ENG,MF,Chelsea,Premier League,26,1993,0.5,22,26,84.6,441,72,10,13,76.9,8,9,88.9,4,4,100.0,0,0.1,-0.1,1,2,1,0,2
Ross Barkley,ENG,MF,Aston Villa,Premier League,26,1993,17.0,619,764,81.0,11391,2909,290,331,87.6,230,265,86.8,86,133,64.7,1,3.6,-2.6,39,45,27,0,76
Aymen Barkok,MAR,MF,Eint Frankfurt,Bundesliga,22,1998,10.9,361,498,72.5,6060,1951,171,217,78.8,146,188,77.7,34,68,50.0,3,3.0,0.0,25,25,19,4,41
Ashley Barnes,ENG,FW,Burnley,Premier League,30,1989,14.8,195,307,63.5,2579,574,129,173,74.6,45,74,60.8,8,29,27.6,0,0.7,-0.7,13,13,7,1,20
Harvey Barnes,ENG,FW,Leicester City,Premier League,22,1997,21.6,468,626,74.8,7239,1875,265,331,80.1,157,198,79.3,33,51,64.7,4,1.5,+2.5,25,37,19,2,62
Marc Baró,ESP,DF,Cádiz,La Liga,20,1999,1.0,10,19,52.6,211,150,5,6,83.3,3,6,50.0,2,6,33.3,0,0.3,-0.3,2,0,0,0,0
Antonio Barragán,ESP,DF,Elche,La Liga,33,1987,24.8,1095,1321,82.9,21703,8023,401,436,92.0,517,587,88.1,164,265,61.9,3,1.0,+2.0,9,54,15,7,69
Antonio Barreca,ITA,DF,Fiorentina,Serie A,25,1995,0.9,31,48,64.6,474,166,16,20,80.0,13,19,68.4,1,7,14.3,0,0.0,0.0,1,3,1,0,5
Leandro Barreiro Martins,LUX,MF,Mainz 05,Bundesliga,20,2000,25.6,474,713,66.5,7493,2698,241,328,73.5,180,244,73.8,37,87,42.5,2,2.1,-0.1,18,38,8,1,56
Ander Barrenetxea,ESP,MF,Real Sociedad,La Liga,18,2001,14.5,294,411,71.5,4805,1118,152,186,81.7,111,147,75.5,24,48,50.0,0,2.0,-2.0,14,20,12,3,28
Jacob Barrett Laursen,DEN,DF,Arminia,Bundesliga,25,1994,12.3,438,561,78.1,8441,3080,162,191,84.8,211,253,83.4,60,93,64.5,1,1.2,-0.2,4,28,5,2,29
Musa Barrow,GAM,FW,Bologna,Serie A,21,1998,32.5,838,1176,71.3,15753,3988,406,487,83.4,288,379,76.0,125,251,49.8,8,5.0,+3.0,58,77,31,12,88
Kyle Bartley,ENG,DF,West Brom,Premier League,29,1991,28.7,630,809,77.9,13475,4389,195,237,82.3,323,374,86.4,105,185,56.8,1,0.2,+0.8,4,52,3,1,30
Paolo Bartolomei,ITA,MF,Spezia,Serie A,30,1989,3.6,92,127,72.4,1574,336,43,49,87.8,37,47,78.7,8,23,34.8,1,0.3,+0.7,5,10,3,1,10
Marc Bartra,ESP,DF,Betis,La Liga,29,1991,18.8,782,963,81.2,17193,4822,222,240,92.5,412,471,87.5,143,242,59.1,1,0.8,+0.2,3,34,1,0,30
Daniele Baselli,ITA,MF,Torino,Serie A,28,1992,4.4,170,226,75.2,3365,1116,70,87,80.5,62,79,78.5,31,45,68.9,0,0.6,-0.6,9,20,4,0,25
Chris Basham,ENG,DF,Sheffield Utd,Premier League,32,1988,28.6,900,1105,81.4,16284,4713,404,451,89.6,377,444,84.9,105,169,62.1,1,0.8,+0.2,10,54,15,7,62
Toma Bašić,CRO,MF,Bordeaux,Ligue 1,23,1996,28.9,1069,1300,82.2,21063,4311,407,447,91.1,496,547,90.7,153,264,58.0,1,1.9,-0.9,26,75,18,5,81
Álvaro Bastida,ESP,MF,Cádiz,La Liga,16,2004,0.4,5,10,50.0,99,45,2,3,66.7,2,2,100.0,1,4,25.0,0,0.0,0.0,0,0,0,0,2
Alessandro Bastoni,ITA,DF,Inter,Serie A,21,1999,32.5,2059,2291,89.9,41596,11363,726,765,94.9,972,1035,93.9,325,432,75.2,3,1.8,+1.2,11,165,17,3,125
Simone Bastoni,ITA,DF,Spezia,Serie A,23,1996,16.9,807,1066,75.7,15013,5268,366,411,89.1,304,372,81.7,120,224,53.6,7,3.4,+3.6,30,52,26,8,77
Bastos,ANG,DF,Lazio,Serie A,29,1991,0.7,39,42,92.9,647,160,18,20,90.0,16,17,94.1,3,3,100.0,0,0.0,0.0,0,1,2,0,2
Michy Batshuayi,BEL,FW,Crystal Palace,Premier League,26,1993,8.1,118,168,70.2,1722,350,63,81,77.8,39,55,70.9,8,10,80.0,1,1.4,-0.4,7,7,4,1,11
Rodrigo Battaglia,ARG,MF,Alavés,La Liga,29,1991,27.7,871,1035,84.2,16532,3410,359,404,88.9,382,426,89.7,115,168,68.5,0,0.2,-0.2,3,56,4,1,49
Cristian Battocchio,ITA,MF,Brest,Ligue 1,28,1992,3.9,168,209,80.4,2948,715,85,91,93.4,61,71,85.9,19,41,46.3,0,0.2,-0.2,4,16,1,0,13
Oliver Baumann,GER,GK,Hoffenheim,Bundesliga,30,1990,31.0,1065,1352,78.8,27435,15923,284,284,100.0,448,454,98.7,304,584,52.1,0,0.0,0.0,0,13,0,0,2
Julian Baumgartlinger,AUT,MF,Leverkusen,Bundesliga,32,1988,11.9,579,668,86.7,11046,2389,242,267,90.6,230,254,90.6,96,124,77.4,0,0.3,-0.3,8,54,6,1,56
Christoph Baumgartner,AUT,MF,Hoffenheim,Bundesliga,20,1999,26.3,725,954,76.0,12116,3234,380,461,82.4,244,312,78.2,75,120,62.5,3,3.0,0.0,32,60,32,4,98
Jon Bautista,ESP,FW,Real Sociedad,La Liga,25,1995,4.1,55,89,61.8,853,149,26,39,66.7,21,32,65.6,4,9,44.4,1,0.2,+0.8,4,3,1,0,4
Paul Baysse,FRA,DF,Bordeaux,Ligue 1,32,1988,29.0,1502,1677,89.6,32746,10299,443,473,93.7,763,812,94.0,288,373,77.2,2,0.5,+1.5,7,67,6,1,72
Noah Joel Sarenren Bazee,NGA,FW,Augsburg,Bundesliga,23,1996,0.4,6,13,46.2,78,23,3,5,60.0,2,4,50.0,0,2,0.0,1,0.7,+0.3,1,0,0,0,0
Ihlas Bebou,TOG,FW,Hoffenheim,Bundesliga,26,1994,24.4,480,633,75.8,6814,1601,286,349,81.9,140,183,76.5,26,45,57.8,7,5.0,+2.0,37,26,32,14,48
Rodrigo Becão,BRA,DF,Udinese,Serie A,24,1996,30.9,1211,1379,87.8,23737,8174,407,445,91.5,615,665,92.5,168,229,73.4,0,0.2,-0.2,6,85,5,1,60
Sheraldo Becker,SUR,FW,Union Berlin,Bundesliga,25,1995,12.3,212,336,63.1,3720,1172,103,139,74.1,88,131,67.2,17,45,37.8,3,3.2,-0.2,19,10,18,14,23
Timo Becker,GER,DF,Schalke 04,Bundesliga,23,1997,18.2,606,785,77.2,11778,4036,217,257,84.4,305,363,84.0,78,132,59.1,0,0.3,-0.3,3,25,9,3,35
Jan Bednarek,POL,DF,Southampton,Premier League,24,1996,34.4,1697,2005,84.6,32478,10807,625,675,92.6,876,961,91.2,178,332,53.6,1,0.3,+0.7,5,80,4,0,80
Donny van de Beek,NED,MF,Manchester Utd,Premier League,23,1997,5.8,235,279,84.2,3651,758,126,141,89.4,94,102,92.2,11,17,64.7,1,1.0,0.0,3,11,2,1,10
Valon Behrami,SUI,MF,Genoa,Serie A,35,1985,9.9,165,219,75.3,2534,973,85,108,78.7,60,77,77.9,13,22,59.1,0,0.1,-0.1,2,17,2,0,21
Brian Behrendt,GER,DF,Arminia,Bundesliga,28,1991,0.9,41,56,73.2,941,310,14,17,82.4,18,25,72.0,9,13,69.2,0,0.0,0.0,0,4,0,0,5
Maximilian Beier,GER,FW,Hoffenheim,Bundesliga,17,2002,0.1,5,5,100.0,79,4,3,3,100.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0
Ishak Belfodil,ALG,FW,Hoffenheim,Bundesliga,28,1992,6.6,108,151,71.5,1487,259,63,83,75.9,35,49,71.4,5,7,71.4,1,1.0,0.0,7,2,3,0,8
Erwan Belhadji,FRA,MF,Dijon,Ligue 1,19,2001,0.3,6,7,85.7,108,43,4,4,100.0,1,1,100.0,1,2,50.0,0,0.0,0.0,1,1,0,0,1
Haris Belkebla,ALG,MF,Brest,Ligue 1,26,1994,30.3,1245,1425,87.4,24380,5559,448,502,89.2,599,655,91.5,183,224,81.7,0,0.7,-0.7,11,90,12,1,83
Stefan Bell,GER,DF,Mainz 05,Bundesliga,28,1991,14.1,418,531,78.7,8518,3044,143,161,88.8,205,235,87.2,68,126,54.0,1,1.3,-0.3,3,15,2,0,28
Karim Bellarabi,GER,FW,Leverkusen,Bundesliga,30,1990,8.9,292,412,70.9,4671,1320,166,200,83.0,101,137,73.7,21,52,40.4,0,1.8,-1.8,14,14,15,6,27
Jean-Ricner Bellegarde,FRA,MF,Strasbourg,Ligue 1,22,1998,23.2,615,790,77.8,12099,2082,239,274,87.2,271,323,83.9,97,152,63.8,1,1.6,-0.6,16,45,19,9,41
Héctor Bellerín,ESP,DF,Arsenal,Premier League,25,1995,23.2,1079,1302,82.9,18140,5147,499,576,86.6,496,573,86.6,63,101,62.4,2,2.4,-0.4,22,61,29,9,88
Jude Bellingham,ENG,MF,Dortmund,Bundesliga,17,2003,18.9,889,1068,83.2,16329,3230,381,440,86.6,374,429,87.2,115,144,79.9,3,3.3,-0.3,14,63,27,2,76
Andrea Belotti,ITA,FW,Torino,Serie A,26,1993,32.1,502,728,69.0,8184,1677,272,344,79.1,163,235,69.4,49,78,62.8,6,6.9,-0.9,34,34,40,6,57
Fran Beltrán,ESP,MF,Celta Vigo,La Liga,21,1999,15.5,708,780,90.8,13461,2823,281,304,92.4,324,346,93.6,95,111,85.6,0,0.3,-0.3,6,52,10,2,34
Sami Ben Amar,MAR,MF,Nîmes,Ligue 1,22,1998,0.1,2,3,66.7,20,19,2,2,100.0,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0
Hatem Ben Arfa,FRA,MF,Bordeaux,Ligue 1,33,1987,18.9,711,897,79.3,12300,3101,374,419,89.3,234,279,83.9,82,158,51.9,4,3.4,+0.6,31,54,23,3,69
Salim Ben Seghir,FRA,DF,Nice,Ligue 1,17,2003,0.1,8,8,100.0,142,60,4,4,100.0,3,3,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,2
Wissam Ben Yedder,FRA,FW,Monaco,Ligue 1,29,1990,29.0,643,873,73.7,9899,1817,345,444,77.7,226,283,79.9,44,75,58.7,7,6.3,+0.7,37,48,36,2,77
Ahmad Benali,LBY,MF,Crotone,Serie A,28,1992,13.5,661,779,84.9,11826,3035,285,312,91.3,293,329,89.1,66,103,64.1,1,1.2,-0.2,14,51,11,3,52
Samy Benchamma,FRA,MF,Montpellier,Ligue 1,20,2000,0.5,16,20,80.0,334,42,3,5,60.0,11,12,91.7,2,3,66.7,0,0.0,0.0,0,0,0,0,1
Lars Bender,GER,DF,Leverkusen,Bundesliga,31,1989,10.4,588,707,83.2,11233,3771,233,265,87.9,254,293,86.7,88,116,75.9,2,0.5,+1.5,7,45,12,2,57
Sven Bender,GER,DF,Leverkusen,Bundesliga,31,1989,13.0,917,1002,91.5,19981,4943,205,222,92.3,559,593,94.3,148,179,82.7,0,0.4,-0.4,4,39,3,2,48
Darío Benedetto,ARG,FW,Marseille,Ligue 1,30,1990,17.5,239,351,68.1,3807,527,136,177,76.8,64,98,65.3,26,46,56.5,3,2.0,+1.0,10,15,7,2,16
László Bénes,SVK,MF,Augsburg,Bundesliga,22,1997,7.3,174,264,65.9,2977,1041,94,116,81.0,54,85,63.5,20,50,40.0,1,0.6,+0.4,9,12,5,0,19
László Bénes,SVK,MF,M'Gladbach,Bundesliga,22,1997,1.7,80,110,72.7,1364,387,48,56,85.7,21,24,87.5,10,26,38.5,1,0.4,+0.6,4,3,0,0,5
Walter Benítez,ARG,GK,Nice,Ligue 1,27,1993,38.0,990,1226,80.8,23893,13021,250,250,100.0,491,498,98.6,242,471,51.4,0,0.0,0.0,1,4,0,0,0
Loris Benito,SUI,DF,Bordeaux,Ligue 1,28,1992,29.5,1509,1779,84.8,26610,10094,694,740,93.8,671,768,87.4,133,231,57.6,0,1.4,-1.4,13,86,10,8,85
Sergio Benito,ESP,FW,Valladolid,La Liga,21,1999,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
Bilal Benkhedim,FRA,FW,Saint-Étienne,Ligue 1,19,2001,0.8,33,49,67.3,598,65,13,18,72.2,15,19,78.9,4,10,40.0,0,0.2,-0.2,1,1,0,0,0
Djamel Benlamri,ALG,DF,Lyon,Ligue 1,30,1989,1.7,71,77,92.2,1775,507,13,15,86.7,35,35,100.0,22,25,88.0,0,0.0,0.0,1,10,0,0,5
Ismaël Bennacer,ALG,MF,Milan,Serie A,22,1997,14.7,851,983,86.6,15902,4806,359,385,93.2,372,408,91.2,105,155,67.7,2,0.5,+1.5,5,97,12,2,77
Saïd Benrahma,ALG,FW,West Ham,Premier League,24,1995,15.5,411,527,78.0,6393,1825,236,264,89.4,132,166,79.5,29,66,43.9,6,4.4,+1.6,27,41,22,6,47
Yassine Benrahou,FRA,MF,Nîmes,Ligue 1,21,1999,13.8,439,600,73.2,7692,1962,225,254,88.6,134,175,76.6,56,132,42.4,0,3.0,-3.0,25,32,14,3,42
Ramy Bensebaini,ALG,DF,M'Gladbach,Bundesliga,25,1995,20.1,1005,1210,83.1,18228,7228,435,480,90.6,458,526,87.1,100,162,61.7,0,0.4,-0.4,8,58,15,5,72
Josh Benson,ENG,MF,Burnley,Premier League,20,1999,2.9,62,85,72.9,865,322,38,42,90.5,17,24,70.8,4,12,33.3,0,0.0,0.0,0,4,0,0,7
Nabil Bentaleb,ALG,MF,Schalke 04,Bundesliga,25,1994,6.1,231,281,82.2,4108,961,103,120,85.8,98,113,86.7,24,38,63.2,0,0.1,-0.1,1,19,2,0,22
Rodrigo Bentancur,URU,MF,Juventus,Serie A,23,1997,25.8,1651,1851,89.2,32407,8150,615,668,92.1,782,841,93.0,234,298,78.5,4,2.6,+1.4,30,168,19,5,171
Christian Benteke,BEL,FW,Crystal Palace,Premier League,29,1990,20.2,366,573,63.9,5051,990,217,326,66.6,103,171,60.2,21,30,70.0,1,1.0,0.0,15,25,14,2,33
Karim Benzema,FRA,FW,Real Madrid,La Liga,32,1987,32.2,1043,1248,83.6,15229,2695,638,717,89.0,297,349,85.1,72,101,71.3,9,6.3,+2.7,37,56,37,1,82
Yassine Benzia,ALG,MF,Dijon,Ligue 1,25,1994,4.5,154,201,76.6,2931,792,65,78,83.3,53,65,81.5,28,46,60.9,1,0.3,+0.7,8,14,1,1,16
Alessandro Berardi,ITA,GK,Hellas Verona,Serie A,29,1991,0.3,4,11,36.4,184,149,0,0,,1,1,100.0,3,10,30.0,0,0.0,0.0,0,0,0,0,0
Domenico Berardi,ITA,FW,Sassuolo,Serie A,25,1994,27.5,988,1297,76.2,19045,5315,413,485,85.2,404,484,83.5,149,262,56.9,7,5.3,+1.7,57,63,97,21,164
Gaetano Berardi,SUI,DF,Leeds United,Premier League,31,1988,1.3,46,56,82.1,898,426,14,16,87.5,27,30,90.0,5,9,55.6,0,0.0,0.0,0,2,1,0,3
Yuri Berchiche,ESP,DF,Athletic Club,La Liga,30,1990,18.7,922,1124,82.0,17364,6946,402,462,87.0,388,451,86.0,117,166,70.5,3,1.9,+1.1,18,63,39,17,122
Álex Berenguer,ESP,MF,Torino,Serie A,25,1995,1.5,32,47,68.1,516,128,19,27,70.4,10,12,83.3,2,7,28.6,0,0.0,0.0,0,2,1,0,3
Álex Berenguer,ESP,MF,Athletic Club,La Liga,25,1995,25.3,620,917,67.6,9741,3241,350,429,81.6,209,278,75.2,46,146,31.5,4,3.8,+0.2,38,24,38,8,82
Bartosz Bereszyński,POL,DF,Sampdoria,Serie A,28,1992,29.0,1220,1496,81.6,20790,7965,573,635,90.2,506,597,84.8,115,194,59.3,0,0.7,-0.7,7,68,19,8,95
Jóhann Berg Guðmundsson,ISL,MF,Burnley,Premier League,29,1990,15.1,356,472,75.4,6119,1493,190,220,86.4,113,143,79.0,44,91,48.4,0,0.5,-0.5,10,19,15,5,34
Sander Berge,NOR,MF,Sheffield Utd,Premier League,22,1998,12.4,380,464,81.9,6911,1423,164,197,83.2,163,184,88.6,45,63,71.4,1,1.2,-0.2,12,33,4,2,30
Steven Bergwijn,NED,FW,Tottenham,Premier League,22,1997,13.4,347,428,81.1,4842,849,216,242,89.3,104,128,81.3,9,31,29.0,3,1.3,+1.7,14,21,9,0,18
