Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types Drib,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types Drib,GCA Types Sh,GCA Types Fld,GCA Types Def
Asier Riesgo,ESP,GK,Eibar,La Liga,33,1983,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Luca Rigoni,ITA,MF,Genoa,Serie A,32,1984,17.5,24,1.37,20,0,2,2,0,0,2,0.11,2,0,0,0,0,0
Nicola Rigoni,ITA,MF,Chievo,Serie A,26,1990,10.4,12,1.16,10,0,0,1,1,0,0,0.00,0,0,0,0,0,0
Kévin Rimane,GUF,DF,Paris S-G,Ligue 1,26,1991,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Tomás Rincón,VEN,MF,Torino,Serie A,29,1988,33.3,47,1.41,44,0,1,0,1,1,4,0.12,3,0,0,0,0,1
Birk Risa,NOR,FW,Köln,Bundesliga,19,1998,0.9,2,2.22,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Marcel Risse,GER,DF,Köln,Bundesliga,27,1989,13.0,30,2.31,17,8,2,0,1,2,5,0.38,3,1,1,0,0,0
Matt Ritchie,SCO,MF,Newcastle Utd,Premier League,27,1989,31.2,93,2.99,54,26,3,5,3,2,7,0.22,2,4,0,1,0,0
Cristian Rivera,ESP,MF,Eibar,La Liga,20,1997,2.7,5,1.83,4,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Emmanuel Rivière,FRA,FW,Metz,Ligue 1,27,1990,22.3,44,1.97,38,0,0,5,1,0,5,0.22,4,0,0,1,0,0
Jonathan Rivierez,MTQ,DF,Metz,Ligue 1,28,1989,22.9,33,1.44,24,6,2,0,0,1,0,0.00,0,0,0,0,0,0
Luca Rizzo,ITA,MF,SPAL,Serie A,25,1992,5.4,13,2.40,6,3,4,0,0,0,0,0.00,0,0,0,0,0,0
Arjen Robben,NED,FW,Bayern Munich,Bundesliga,33,1984,16.7,83,4.95,54,12,3,6,8,0,13,0.78,9,2,0,1,1,0
Rober,ESP,DF,Levante,La Liga,22,1995,21.2,8,0.38,7,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Roberto,ESP,GK,Málaga,La Liga,31,1986,34.0,3,0.09,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Sergi Roberto,ESP,DF,Barcelona,La Liga,25,1992,24.7,60,2.43,52,1,3,0,3,1,12,0.49,10,0,1,0,0,1
Connor Roberts,WAL,DF,Swansea City,Premier League,21,1995,3.0,1,0.34,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Andrew Robertson,SCO,DF,Liverpool,Premier League,23,1994,21.6,45,2.09,42,1,0,0,2,0,7,0.32,7,0,0,0,0,0
Álex Robles,ESP,DF,Málaga,La Liga,18,1999,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Hal Robson-Kanu,WAL,FW,West Brom,Premier League,28,1989,9.2,24,2.61,12,2,4,0,5,1,2,0.22,0,0,2,0,0,0
Marc Roca,ESP,MF,Espanyol,La Liga,20,1996,2.9,7,2.39,7,0,0,0,0,0,2,0.68,2,0,0,0,0,0
Rubén Rochina,ESP,MF,Levante,La Liga,26,1991,1.7,6,3.58,4,1,1,0,0,0,2,1.19,2,0,0,0,0,0
Ronny Rodelin,FRA,FW,Caen,Ligue 1,27,1989,35.1,108,3.07,85,0,5,13,3,2,10,0.28,7,0,1,2,0,0
Rodri,ESP,MF,Villarreal,La Liga,21,1996,35.9,68,1.90,55,3,2,4,1,3,7,0.20,7,0,0,0,0,0
Rodrigo,ESP,FW,Valencia,La Liga,26,1991,29.8,88,2.95,65,0,9,6,8,0,16,0.54,11,0,1,2,2,0
Kévin Rodrigues,POR,DF,Real Sociedad,La Liga,23,1994,18.2,32,1.76,30,0,0,0,1,1,4,0.22,4,0,0,0,0,0
Ángel Rodríguez,ESP,FW,Getafe,La Liga,30,1987,25.5,41,1.61,28,0,4,0,6,3,6,0.24,3,0,0,0,3,0
Iván Rodríguez,ESP,DF,Málaga,La Liga,21,1996,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
James Rodríguez,COL,MF,Bayern Munich,Bundesliga,26,1991,18.0,102,5.66,68,26,3,4,1,0,16,0.89,13,1,1,0,1,0
Jay Rodriguez,ENG,FW,West Brom,Premier League,28,1989,31.2,43,1.38,29,0,3,5,4,2,3,0.10,3,0,0,0,0,0
Ricardo Rodríguez,SUI,DF,Milan,Serie A,24,1992,33.4,49,1.47,41,4,1,1,2,0,2,0.06,1,0,0,1,0,0
Marko Rog,CRO,FW,Napoli,Serie A,22,1995,3.2,13,4.12,11,0,1,0,0,1,0,0.00,0,0,0,0,0,0
Rogério,BRA,DF,Sassuolo,Serie A,19,1998,10.1,11,1.09,10,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Marcus Rohdén,SWE,MF,Crotone,Serie A,26,1991,18.1,21,1.16,18,0,1,2,0,0,0,0.00,0,0,0,0,0,0
Marcos Rojo,ARG,DF,Manchester Utd,Premier League,27,1990,7.1,4,0.56,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Diego Rolán,URU,FW,Málaga,La Liga,24,1993,21.6,52,2.40,32,0,5,6,5,4,2,0.09,0,0,1,0,1,0
Rolando,POR,DF,Marseille,Ligue 1,31,1985,27.9,7,0.25,6,0,0,1,0,0,2,0.07,2,0,0,0,0,0
Esteban Rolón,ARG,MF,Málaga,La Liga,22,1995,4.6,3,0.65,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Filippo Romagna,ITA,DF,Cagliari,Serie A,20,1997,21.0,10,0.48,8,0,1,1,0,0,1,0.05,1,0,0,0,0,0
Alessio Romagnoli,ITA,DF,Milan,Serie A,22,1995,26.1,19,0.73,15,0,1,3,0,0,2,0.08,1,0,0,1,0,0
Simone Romagnoli,ITA,DF,Bologna,Serie A,27,1990,6.2,3,0.48,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Aristóteles Romero,VEN,MF,Crotone,Serie A,21,1995,1.0,3,3.14,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Óscar Romero,PAR,MF,Alavés,La Liga,25,1992,2.8,7,2.51,2,3,1,0,1,0,0,0.00,0,0,0,0,0,0
Sergio Romero,ARG,GK,Manchester Utd,Premier League,30,1987,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Oriol Romeu,ESP,MF,Southampton,Premier League,25,1991,32.2,55,1.71,52,0,0,0,2,1,2,0.06,2,0,0,0,0,0
Rômulo,ITA,MF,Hellas Verona,Serie A,30,1987,35.2,76,2.16,48,16,5,2,5,0,8,0.23,6,2,0,0,0,0
Cristiano Ronaldo,POR,FW,Real Madrid,La Liga,32,1985,25.4,94,3.70,59,0,13,15,6,1,19,0.75,11,0,3,4,1,0
Facundo Roncaglia,ARG,DF,Celta Vigo,La Liga,30,1987,16.6,10,0.60,7,0,0,2,0,1,0,0.00,0,0,0,0,0,0
Salomón Rondón,VEN,FW,West Brom,Premier League,27,1989,30.7,62,2.02,40,0,10,5,6,1,4,0.13,3,0,0,1,0,0
Valentin Rongier,FRA,MF,Nantes,Ligue 1,22,1994,26.1,70,2.68,57,1,1,5,3,3,5,0.19,4,0,0,1,0,0
Marten de Roon,NED,MF,Atalanta,Serie A,26,1991,28.6,54,1.89,47,0,1,3,2,1,8,0.28,6,0,1,0,0,1
Wayne Rooney,ENG,MF,Everton,Premier League,31,1985,25.2,60,2.38,41,10,1,6,0,2,6,0.24,4,0,0,2,0,0
Roberto Rosales,VEN,DF,Málaga,La Liga,28,1988,34.7,78,2.25,45,26,1,1,2,3,3,0.09,3,0,0,0,0,0
Danny Rose,ENG,DF,Tottenham,Premier League,27,1990,8.9,24,2.70,16,1,1,0,5,1,4,0.45,2,0,0,0,2,0
Liam Rosenior,ENG,DF,Brighton,Premier League,33,1984,1.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Aleandro Rosi,ITA,DF,Genoa,Serie A,30,1987,18.9,17,0.90,15,1,0,1,0,0,0,0.00,0,0,0,0,0,0
Valentin Rosier,FRA,DF,Dijon,Ligue 1,20,1996,30.9,43,1.39,36,3,4,0,0,0,7,0.23,6,0,1,0,0,0
Luca Rossettini,ITA,DF,Genoa,Serie A,32,1985,22.5,8,0.36,7,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Francesco Rossi,ITA,GK,Atalanta,Serie A,26,1991,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Giuseppe Rossi,ITA,FW,Genoa,Serie A,30,1987,2.9,8,2.77,3,0,2,1,1,1,0,0.00,0,0,0,0,0,0
Jérôme Roussillon,FRA,DF,Montpellier,Ligue 1,24,1993,20.9,60,2.87,42,6,8,1,2,1,10,0.48,7,0,1,1,1,0
Wayne Routledge,ENG,MF,Swansea City,Premier League,32,1985,4.8,11,2.31,11,0,0,0,0,0,1,0.21,1,0,0,0,0,0
Nolan Roux,FRA,FW,Metz,Ligue 1,29,1988,31.5,49,1.56,37,0,2,4,4,2,4,0.13,2,0,0,0,1,1
Rubén,ESP,GK,La Coruña,La Liga,33,1984,27.5,3,0.11,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Antonio Rüdiger,GER,DF,Chelsea,Premier League,24,1993,26.0,12,0.46,12,0,0,0,0,0,2,0.08,2,0,0,0,0,0
Sebastian Rudy,GER,MF,Bayern Munich,Bundesliga,27,1990,16.8,33,1.96,23,7,0,3,0,0,6,0.36,3,3,0,0,0,0
Stéphane Ruffier,FRA,GK,Saint-Étienne,Ligue 1,30,1986,34.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Vincent Rüfli,SUI,MF,Dijon,Ligue 1,29,1988,0.3,1,3.60,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Daniele Rugani,ITA,DF,Juventus,Serie A,23,1994,21.5,9,0.42,7,0,0,1,1,0,3,0.14,3,0,0,0,0,0
Mário Rui,POR,DF,Napoli,Serie A,26,1991,23.2,54,2.33,41,7,4,1,1,0,6,0.26,4,2,0,0,0,0
Aitor Ruibal,ESP,MF,Betis,La Liga,21,1996,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Fabián Ruiz Peña,ESP,MF,Betis,La Liga,21,1996,29.5,84,2.84,64,0,5,5,4,6,13,0.44,11,0,0,1,0,1
Víctor Ruiz,ESP,DF,Villarreal,La Liga,28,1989,26.8,19,0.71,16,1,0,1,0,1,2,0.07,2,0,0,0,0,0
Antonio Rukavina,SRB,DF,Villarreal,La Liga,33,1984,14.1,18,1.27,15,1,0,1,0,1,1,0.07,1,0,0,0,0,0
Gerónimo Rulli,ARG,GK,Real Sociedad,La Liga,25,1992,26.0,2,0.08,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Lukas Rupp,GER,MF,Hoffenheim,Bundesliga,26,1991,12.9,35,2.72,31,1,1,1,0,1,6,0.47,3,1,1,0,0,1
Marco Russ,GER,DF,Eint Frankfurt,Bundesliga,31,1985,12.7,10,0.79,9,0,0,1,0,0,1,0.08,1,0,0,0,0,0
Mathew Ryan,AUS,GK,Brighton,Premier League,25,1992,38.0,1,0.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Idriss Saadi,ALG,FW,Strasbourg,Ligue 1,25,1992,10.5,12,1.15,7,0,2,1,2,0,1,0.10,0,0,0,0,1,0
Youssouf Sabaly,SEN,DF,Bordeaux,Ligue 1,24,1993,34.4,67,1.95,59,0,2,0,3,3,10,0.29,9,0,1,0,0,0
Abdelhamid Sabiri,MAR,MF,Huddersfield,Premier League,20,1996,2.4,6,2.45,4,0,0,0,2,0,1,0.41,1,0,0,0,0,0
Marcel Sabitzer,AUT,MF,RB Leipzig,Bundesliga,23,1994,19.9,64,3.22,50,1,3,6,4,0,11,0.55,8,0,0,2,1,0
Enric Saborit,ESP,DF,Athletic Club,La Liga,25,1992,15.9,15,0.95,11,1,1,0,2,0,2,0.13,1,0,0,0,1,0
Ihsan Sacko,FRA,FW,Nice,Ligue 1,20,1997,2.9,3,1.05,3,0,0,0,0,0,1,0.35,1,0,0,0,0,0
Ihsan Sacko,FRA,FW,Strasbourg,Ligue 1,20,1997,7.9,19,2.41,12,0,1,3,2,1,1,0.13,1,0,0,0,0,0
Mujaid Sadick,ESP,DF,La Coruña,La Liga,17,2000,1.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Armando Sadiku,ALB,FW,Levante,La Liga,26,1991,3.0,5,1.69,3,0,0,2,0,0,0,0.00,0,0,0,0,0,0
Umar Sadiq,NGA,FW,Torino,Serie A,20,1997,2.5,5,2.00,3,0,0,1,1,0,0,0.00,0,0,0,0,0,0
Bacary Sagna,FRA,DF,Benevento,Serie A,34,1983,10.6,16,1.50,12,2,0,1,1,0,0,0.00,0,0,0,0,0,0
Adrián Sahibeddine,FRA,FW,Dijon,Ligue 1,22,1994,0.4,3,8.44,1,0,2,0,0,0,0,0.00,0,0,0,0,0,0
Nuri Şahin,TUR,MF,Dortmund,Bundesliga,28,1988,13.6,38,2.79,33,2,1,2,0,0,2,0.15,2,0,0,0,0,0
Wesley Saïd,FRA,FW,Dijon,Ligue 1,22,1995,20.4,44,2.15,25,0,11,3,4,1,7,0.34,3,0,2,1,1,0
Allan Saint-Maximin,FRA,MF,Monaco,Ligue 1,20,1997,0.2,2,11.25,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Allan Saint-Maximin,FRA,FW,Nice,Ligue 1,20,1997,25.0,91,3.65,68,0,13,2,6,2,12,0.48,9,0,1,0,1,1
Henri Saivet,SEN,MF,Newcastle Utd,Premier League,26,1990,0.9,1,1.08,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Gōtoku Sakai,JPN,DF,Hamburger SV,Bundesliga,26,1991,25.4,31,1.22,20,1,6,0,3,1,1,0.04,1,0,0,0,0,0
Hiroki Sakai,JPN,DF,Marseille,Ligue 1,27,1990,28.0,38,1.36,32,3,1,0,0,2,2,0.07,2,0,0,0,0,0
Diafra Sakho,SEN,FW,Rennes,Ligue 1,27,1989,8.6,11,1.27,10,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Diafra Sakho,SEN,FW,West Ham,Premier League,27,1989,3.4,6,1.76,4,0,0,1,1,0,1,0.29,0,0,0,1,0,0
Mamadou Sakho,FRA,DF,Crystal Palace,Premier League,27,1990,17.8,4,0.23,3,0,0,0,0,1,3,0.17,2,0,0,0,0,1
Bakary Sako,MLI,FW,Crystal Palace,Premier League,29,1988,5.3,18,3.39,11,0,2,4,1,0,3,0.56,1,0,0,2,0,0
Emiliano Sala,ARG,FW,Nantes,Ligue 1,26,1990,33.7,72,2.14,49,0,5,5,12,1,4,0.12,4,0,0,0,0,0
Jacopo Sala,ITA,DF,Sampdoria,Serie A,25,1991,11.0,13,1.18,11,2,0,0,0,0,1,0.09,1,0,0,0,0,0
Mohamed Salah,EGY,FW,Liverpool,Premier League,25,1992,32.3,154,4.77,97,12,24,9,10,2,32,0.99,16,1,12,1,2,0
Bartosz Salamon,POL,DF,SPAL,Serie A,26,1991,19.2,11,0.57,9,0,1,0,0,1,1,0.05,1,0,0,0,0,0
Carlos Salcedo,MEX,DF,Eint Frankfurt,Bundesliga,23,1993,17.9,7,0.39,6,1,0,0,0,0,1,0.06,1,0,0,0,0,0
Eddie Salcedo,ITA,MF,Genoa,Serie A,15,2001,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Yannis Salibur,FRA,FW,Guingamp,Ligue 1,26,1991,16.9,58,3.43,33,7,5,8,4,1,7,0.41,4,1,1,1,0,0
Sejad Salihović,BIH,MF,Hamburger SV,Bundesliga,32,1984,4.1,13,3.16,8,4,0,1,0,0,0,0.00,0,0,0,0,0,0
Yoann Salmier,GUF,DF,Strasbourg,Ligue 1,24,1992,12.3,5,0.41,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mamadou Samassa,MLI,GK,Troyes,Ligue 1,27,1990,21.0,2,0.10,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Brice Samba,CGO,GK,Caen,Ligue 1,23,1994,3.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Junior Sambia,FRA,MF,Montpellier,Ligue 1,20,1996,17.1,71,4.14,37,23,3,2,6,0,7,0.41,5,1,1,0,0,0
Frédéric Sammaritano,FRA,FW,Dijon,Ligue 1,31,1986,15.9,49,3.09,38,1,3,4,3,0,5,0.31,4,0,0,1,0,0
Sergi Samper,ESP,MF,Las Palmas,La Liga,22,1995,1.6,1,0.63,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jairo Samperio,ESP,FW,Las Palmas,La Liga,24,1993,6.2,9,1.46,7,1,0,0,1,0,0,0.00,0,0,0,0,0,0
Jairo Samperio,ESP,MF,Mainz 05,Bundesliga,24,1993,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mario Sampirisi,ITA,DF,Crotone,Serie A,24,1992,24.4,19,0.78,18,1,0,0,0,0,2,0.08,2,0,0,0,0,0
Mikel San José,ESP,MF,Athletic Club,La Liga,28,1989,23.9,34,1.42,29,1,2,2,0,0,3,0.13,2,0,0,1,0,0
Antonio Sanabria,PAR,FW,Betis,La Liga,21,1996,9.5,10,1.06,6,0,1,1,2,0,2,0.21,1,0,0,0,1,0
Renato Sanches,POR,MF,Swansea City,Premier League,19,1997,7.8,13,1.67,9,2,1,0,1,0,1,0.13,0,1,0,0,0,0
Alexis Sánchez,CHI,FW,Manchester Utd,Premier League,28,1988,11.6,46,3.97,28,5,6,4,3,0,9,0.78,4,1,0,3,1,0
Alexis Sánchez,CHI,FW,Arsenal,Premier League,28,1988,16.7,111,6.65,74,6,11,10,10,0,13,0.78,8,0,2,1,2,0
Carlos Sánchez,COL,MF,Fiorentina,Serie A,31,1986,4.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Carlos Sánchez,COL,MF,Espanyol,La Liga,31,1986,12.5,13,1.04,11,0,1,0,1,0,0,0.00,0,0,0,0,0,0
Davinson Sánchez,COL,DF,Tottenham,Premier League,21,1996,28.2,10,0.36,9,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Sergio Sánchez,ESP,DF,Espanyol,La Liga,31,1986,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Víctor Sánchez,ESP,DF,Espanyol,La Liga,29,1987,27.3,22,0.81,20,0,0,0,1,1,3,0.11,3,0,0,0,0,0
Jadon Sancho,ENG,FW,Dortmund,Bundesliga,17,2000,7.7,38,4.97,31,1,5,1,0,0,6,0.78,5,0,1,0,0,0
Sandro,BRA,MF,Benevento,Serie A,28,1989,12.8,15,1.17,14,0,1,0,0,0,1,0.08,1,0,0,0,0,0
Alex Sandro,BRA,DF,Juventus,Serie A,26,1991,23.5,61,2.59,51,1,2,2,4,1,6,0.26,5,0,0,0,1,0
Arona Sané,SEN,MF,Atlético Madrid,La Liga,22,1995,0.7,2,2.77,0,0,0,0,1,1,0,0.00,0,0,0,0,0,0
Lamine Sané,SEN,DF,Werder Bremen,Bundesliga,30,1987,8.7,3,0.34,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Leroy Sané,GER,FW,Manchester City,Premier League,21,1996,26.9,108,4.02,79,7,12,3,6,1,26,0.97,16,3,5,1,1,0
Salif Sané,SEN,DF,Hannover 96,Bundesliga,26,1990,32.0,35,1.09,27,2,0,3,2,1,4,0.13,4,0,0,0,0,0
Ibrahim Sangaré,CIV,MF,Toulouse,Ligue 1,19,1997,17.6,47,2.66,39,2,1,2,3,0,8,0.45,8,0,0,0,0,0
Younousse Sankharé,SEN,MF,Bordeaux,Ligue 1,27,1989,20.9,56,2.68,42,0,3,5,2,4,4,0.19,3,0,0,0,0,1
Baissama Sankoh,GUI,MF,Caen,Ligue 1,25,1992,17.1,13,0.76,11,0,0,0,1,1,0,0.00,0,0,0,0,0,0
Siriki Sanogo,CIV,MF,Benevento,Serie A,15,2001,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Yaya Sanogo,FRA,FW,Toulouse,Ligue 1,24,1993,16.8,32,1.90,18,0,2,4,7,1,6,0.36,3,0,0,1,2,0
Morgan Sanson,FRA,MF,Marseille,Ligue 1,22,1994,24.1,71,2.95,56,1,1,4,8,1,8,0.33,6,0,0,1,1,0
Nicola Sansone,ITA,FW,Villarreal,La Liga,25,1991,7.1,23,3.26,15,4,1,1,2,0,5,0.71,3,0,0,0,2,0
Baptiste Santamaria,FRA,MF,Angers,Ligue 1,22,1995,28.8,37,1.29,29,0,2,1,3,2,1,0.03,0,0,0,0,1,0
Ivan Santini,CRO,FW,Caen,Ligue 1,28,1989,30.9,58,1.88,34,0,4,10,9,1,8,0.26,3,0,2,1,2,0
Davide Santon,ITA,DF,Inter,Serie A,26,1991,9.3,8,0.86,7,0,0,1,0,0,1,0.11,0,0,0,1,0,0
Christian Santos,VEN,FW,Alavés,La Liga,29,1988,4.8,4,0.83,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Douglas Santos,BRA,DF,Hamburger SV,Bundesliga,23,1994,26.4,52,1.97,37,6,7,1,0,1,2,0.08,1,1,0,0,0,0
Samir Santos,BRA,DF,Udinese,Serie A,22,1994,28.5,15,0.53,10,0,1,1,1,2,1,0.04,1,0,0,0,0,0
Antonio Santurro,DOM,GK,Bologna,Serie A,25,1992,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Riccardo Saponara,ITA,MF,Fiorentina,Serie A,25,1991,10.0,62,6.21,48,6,3,3,2,0,5,0.50,4,1,0,0,0,0
Pablo Sarabia,ESP,FW,Sevilla,La Liga,25,1992,26.6,86,3.23,60,7,9,6,3,1,10,0.38,6,0,1,2,1,0
Yusuf Sari,TUR,FW,Marseille,Ligue 1,18,1998,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Bouna Sarr,SEN,DF,Marseille,Ligue 1,25,1992,19.9,59,2.97,44,7,2,3,2,1,5,0.25,3,0,1,0,1,0
Ismaila Sarr,SEN,FW,Rennes,Ligue 1,19,1998,20.6,54,2.62,30,0,4,4,15,1,8,0.39,4,0,1,0,3,0
Malang Sarr,FRA,DF,Nice,Ligue 1,18,1999,14.7,13,0.89,11,0,1,1,0,0,0,0.00,0,0,0,0,0,0
Imanol Sarriegi,ESP,MF,Eibar,La Liga,22,1995,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Marco Sau,ITA,FW,Cagliari,Serie A,29,1987,14.6,40,2.74,28,0,2,4,4,2,2,0.14,2,0,0,0,0,0
Stefan Savić,MNE,DF,Atlético Madrid,La Liga,26,1991,25.5,6,0.23,4,0,0,0,1,1,0,0.00,0,0,0,0,0,0
Gianluca Scamacca,ITA,FW,Sassuolo,Serie A,18,1999,0.3,1,3.91,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Fabian Schär,SUI,DF,La Coruña,La Liga,25,1991,24.7,18,0.73,14,1,0,2,0,1,2,0.08,1,0,0,1,0,0
Ezequiel Schelotto,ITA,DF,Brighton,Premier League,28,1989,14.6,13,0.89,9,1,0,2,1,0,0,0.00,0,0,0,0,0,0
Pasquale Schiattarella,ITA,MF,SPAL,Serie A,30,1987,22.1,70,3.16,53,9,5,1,2,0,6,0.27,4,1,1,0,0,0
Eros Schiavon,ITA,MF,SPAL,Serie A,34,1983,4.3,2,0.48,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Patrik Schick,CZE,FW,Roma,Serie A,21,1996,11.0,34,3.09,18,0,4,6,6,0,0,0.00,0,0,0,0,0,0
Julian Schieber,GER,MF,Hertha BSC,Bundesliga,28,1989,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Christopher Schindler,GER,DF,Huddersfield,Premier League,27,1990,36.3,15,0.41,12,0,0,0,0,3,1,0.03,1,0,0,0,0,0
Sven Schipplock,GER,FW,Hamburger SV,Bundesliga,28,1988,3.8,8,2.11,5,0,0,2,1,0,1,0.26,0,0,0,1,0,0
Jeffrey Schlupp,GHA,DF,Crystal Palace,Premier League,24,1992,19.4,32,1.65,27,3,0,1,1,0,4,0.21,2,1,0,1,0,0
Kasper Schmeichel,DEN,GK,Leicester City,Premier League,30,1986,32.9,3,0.09,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Marcel Schmelzer,GER,DF,Dortmund,Bundesliga,29,1988,16.6,21,1.27,18,1,0,1,1,0,1,0.06,1,0,0,0,0,0
Jonathan Schmid,FRA,DF,Augsburg,Bundesliga,27,1990,16.4,42,2.57,22,15,0,3,2,0,0,0.00,0,0,0,0,0,0
Manuel Schmiedebach,GER,MF,Hannover 96,Bundesliga,28,1988,1.8,6,3.27,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Benno Schmitz,GER,DF,RB Leipzig,Bundesliga,22,1994,0.9,3,3.29,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Morgan Schneiderlin,FRA,MF,Everton,Premier League,27,1989,23.7,17,0.72,14,1,0,0,1,1,0,0.00,0,0,0,0,0,0
Alessandro Schöpf,AUT,DF,Schalke 04,Bundesliga,23,1994,9.0,16,1.78,12,1,1,0,2,0,1,0.11,0,0,0,0,1,0
Nico Schulz,GER,DF,Hoffenheim,Bundesliga,24,1993,19.8,58,2.93,50,1,3,2,2,0,9,0.46,5,0,1,1,2,0
André Schürrle,GER,FW,Dortmund,Bundesliga,26,1990,13.7,39,2.84,29,2,3,4,1,0,6,0.44,3,1,1,1,0,0
Julian Schuster,GER,DF,Freiburg,Bundesliga,32,1985,14.5,30,2.06,9,19,0,2,0,0,2,0.14,0,2,0,0,0,0
Pirmin Schwegler,SUI,MF,Hannover 96,Bundesliga,30,1987,25.8,74,2.87,22,47,0,0,5,0,8,0.31,3,5,0,0,0,0
Alexander Schwolow,GER,GK,Freiburg,Bundesliga,25,1992,32.3,7,0.22,4,3,0,0,0,0,0,0.00,0,0,0,0,0,0
Simone Scuffet,ITA,GK,Udinese,Serie A,21,1996,6.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Sergio Segura García,ESP,DF,Leganés,La Liga,21,1995,0.3,,,,,,,,,,,,,,,,
Ernest Seka,GUI,DF,Strasbourg,Ligue 1,30,1987,24.2,40,1.65,28,4,3,3,2,0,3,0.12,2,0,0,1,0,0
Vahid Selimović,LUX,DF,Metz,Ligue 1,20,1997,11.7,2,0.17,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Davie Selke,GER,FW,Hertha BSC,Bundesliga,22,1995,21.0,48,2.29,24,0,7,6,11,0,10,0.48,3,0,1,2,4,0
Ole Selnæs,NOR,MF,Saint-Étienne,Ligue 1,23,1994,22.9,35,1.53,30,4,0,0,1,0,2,0.09,2,0,0,0,0,0
Nélson Semedo,POR,DF,Barcelona,La Liga,23,1993,16.6,25,1.51,19,0,0,0,4,2,2,0.12,1,0,0,0,1,0
Rúben Semedo,POR,DF,Villarreal,La Liga,23,1994,2.6,1,0.39,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Stefano Sensi,ITA,MF,Sassuolo,Serie A,21,1995,11.6,39,3.38,29,6,0,1,2,1,2,0.17,1,0,0,0,1,0
Luigi Sepe,ITA,GK,Napoli,Serie A,26,1991,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
