Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Expected xG,Expected npxG,Expected xA,Expected npxG+xA,Per 90 Minutes xG,Per 90 Minutes xA,Per 90 Minutes xG+xA,Per 90 Minutes npxG,Per 90 Minutes npxG+xA
Luke Shaw,ENG,DF,Manchester Utd,Premier League,22,1995,11,8,790,8.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.3,0.7,0.04,0.04,0.08,0.04,0.08
Ryan Shawcross,ENG,DF,Stoke City,Premier League,29,1987,27,27,2371,26.3,1,1,1,0,0,2,0,0.04,0.04,0.08,0.04,0.08,3.2,3.2,0.1,3.3,0.12,0.00,0.13,0.12,0.13
Jonjo Shelvey,ENG,MF,Newcastle Utd,Premier League,25,1992,30,25,2270,25.2,1,3,1,0,0,3,3,0.04,0.12,0.16,0.04,0.16,2.1,2.1,2.2,4.4,0.08,0.09,0.17,0.08,0.17
Gaku Shibasaki,JPN,MF,Getafe,La Liga,25,1992,22,12,1002,11.1,1,0,1,0,0,2,0,0.09,0.00,0.09,0.09,0.09,0.6,0.6,0.8,1.3,0.05,0.07,0.12,0.05,0.12
Djibril Sidibé,FRA,DF,Monaco,Ligue 1,25,1992,27,25,2153,23.9,2,7,2,0,0,4,0,0.08,0.29,0.38,0.08,0.38,0.8,0.8,3.2,4.1,0.03,0.14,0.17,0.03,0.17
Sidnei,BRA,DF,La Coruña,La Liga,27,1989,21,21,1778,19.8,1,1,1,0,0,4,0,0.05,0.05,0.10,0.05,0.10,0.5,0.5,0.5,0.9,0.02,0.02,0.05,0.02,0.05
Jaime Sierra Mateos,ESP,FW,Leganés,La Liga,19,1998,2,0,28,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Vincent Sierro,SUI,MF,Freiburg,Bundesliga,21,1995,4,3,213,2.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.1,0.4,0.12,0.06,0.18,0.12,0.18
Gylfi Sigurðsson,ISL,MF,Everton,Premier League,27,1989,27,25,2259,25.1,4,3,4,0,0,2,0,0.16,0.12,0.28,0.16,0.28,3.2,3.2,4.6,7.8,0.13,0.18,0.31,0.13,0.31
Kolbeinn Sigþórsson,ISL,FW,Nantes,Ligue 1,27,1990,2,0,25,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.44,0.00,0.44,0.44,0.44
Adrien Silva,POR,MF,Leicester City,Premier League,28,1989,12,9,761,8.5,0,1,0,0,0,3,0,0.00,0.12,0.12,0.00,0.12,0.3,0.3,0.9,1.2,0.04,0.10,0.14,0.04,0.14
André Silva,POR,FW,Milan,Serie A,21,1995,24,7,940,10.4,2,1,2,0,0,0,0,0.19,0.10,0.29,0.19,0.29,3.9,3.9,1.2,5.1,0.38,0.11,0.49,0.38,0.49
Bernardo Silva,POR,FW,Manchester City,Premier League,22,1994,35,15,1533,17.0,6,4,6,0,0,0,0,0.35,0.23,0.59,0.35,0.59,4.2,3.6,2.2,5.8,0.25,0.13,0.37,0.21,0.34
David Silva,ESP,MF,Manchester City,Premier League,31,1986,29,28,2430,27.0,9,11,9,0,0,5,0,0.33,0.41,0.74,0.33,0.74,7.3,7.3,7.7,15.0,0.27,0.29,0.56,0.27,0.56
Gabriel Silva,BRA,DF,Saint-Étienne,Ligue 1,26,1991,25,23,2077,23.1,1,2,1,0,0,2,1,0.04,0.09,0.13,0.04,0.13,0.6,0.6,0.9,1.5,0.03,0.04,0.07,0.03,0.07
Jonathan Silva,ARG,DF,Roma,Serie A,23,1994,2,1,112,1.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.04,0.00,0.04,0.04,0.04
Thiago Silva,BRA,DF,Paris S-G,Ligue 1,32,1984,25,24,2115,23.5,1,0,1,0,0,5,0,0.04,0.00,0.04,0.04,0.04,0.7,0.7,0.3,1.0,0.03,0.01,0.04,0.03,0.04
Matías Silvestre,ARG,DF,Sampdoria,Serie A,32,1984,34,34,3060,34.0,1,0,1,0,0,3,0,0.03,0.00,0.03,0.03,0.03,1.8,1.8,0.2,2.0,0.05,0.00,0.06,0.05,0.06
Marco Silvestri,ITA,GK,Hellas Verona,Serie A,26,1991,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Giovanni Simeone,ARG,FW,Fiorentina,Serie A,22,1995,38,36,2998,33.3,14,4,14,0,0,3,0,0.42,0.12,0.54,0.42,0.54,14.4,14.4,3.4,17.9,0.43,0.10,0.54,0.43,0.54
Lorenco Šimić,CRO,DF,SPAL,Serie A,21,1996,6,3,318,3.5,1,0,1,0,0,1,0,0.28,0.00,0.28,0.28,0.28,0.1,0.1,0.0,0.1,0.04,0.00,0.04,0.04,0.04
Stefan Simić,CZE,DF,Crotone,Serie A,22,1995,9,6,555,6.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.03,0.00,0.03,0.03,0.03
David Simón,ESP,DF,Las Palmas,La Liga,28,1988,11,6,721,8.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,1.3,1.5,0.03,0.16,0.19,0.03,0.19
Danny Simpson,ENG,DF,Leicester City,Premier League,30,1987,28,27,2306,25.6,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.2,0.7,0.02,0.01,0.03,0.02,0.03
Jack Simpson,ENG,DF,Bournemouth,Premier League,20,1996,1,1,71,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Josh Sims,ENG,FW,Southampton,Premier League,20,1997,6,1,163,1.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.9,0.9,0.1,1.0,0.48,0.05,0.53,0.48,0.53
Jerome Sinclair,ENG,FW,Watford,Premier League,20,1996,4,0,31,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.16,0.16,0.00,0.16
Giovanni Sio,CIV,FW,Montpellier,Ligue 1,28,1989,33,27,2193,24.4,10,3,10,0,1,5,1,0.41,0.12,0.53,0.41,0.53,11.9,11.1,2.6,13.7,0.49,0.11,0.59,0.46,0.56
Dimitris Siovas,GRE,DF,Leganés,La Liga,28,1988,24,24,2057,22.9,1,1,1,0,0,9,1,0.04,0.04,0.09,0.04,0.09,1.5,1.5,0.0,1.5,0.06,0.00,0.07,0.06,0.07
Tobias Sippel,GER,GK,M'Gladbach,Bundesliga,29,1988,5,4,435,4.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.01,0.01,0.00,0.01
Salvatore Sirigu,ITA,GK,Torino,Serie A,30,1987,37,37,3330,37.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Moussa Sissoko,FRA,MF,Tottenham,Premier League,27,1989,32,15,1386,15.4,1,1,1,0,0,3,0,0.06,0.06,0.13,0.06,0.13,3.4,3.4,2.6,5.9,0.22,0.17,0.38,0.22,0.38
Pione Sisto,DEN,FW,Celta Vigo,La Liga,22,1995,34,31,2517,28.0,4,10,4,0,0,2,0,0.14,0.36,0.50,0.14,0.50,4.1,4.1,5.4,9.6,0.15,0.19,0.34,0.15,0.34
Antonio Sivera,ESP,GK,Alavés,La Liga,20,1996,1,1,62,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Ellyes Skhiri,TUN,MF,Montpellier,Ligue 1,22,1995,35,35,3049,33.9,4,1,4,0,0,8,0,0.12,0.03,0.15,0.12,0.15,1.8,1.8,1.4,3.2,0.05,0.04,0.09,0.05,0.09
Łukasz Skorupski,POL,GK,Roma,Serie A,26,1991,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Milan Škriniar,SVK,DF,Inter,Serie A,22,1995,38,38,3420,38.0,4,0,4,0,0,2,0,0.11,0.00,0.11,0.11,0.11,2.8,2.8,0.2,3.0,0.07,0.01,0.08,0.07,0.08
Islam Slimani,ALG,FW,Leicester City,Premier League,29,1988,12,2,249,2.8,1,1,1,0,0,0,0,0.36,0.36,0.72,0.36,0.72,1.2,1.2,0.1,1.3,0.43,0.04,0.48,0.43,0.48
Islam Slimani,ALG,FW,Newcastle Utd,Premier League,29,1988,4,1,132,1.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.5,0.5,0.00,0.34,0.34,0.00,0.34
Naïm Sliti,TUN,FW,Dijon,Ligue 1,25,1992,31,26,2290,25.4,7,6,5,2,2,2,0,0.28,0.24,0.51,0.20,0.43,5.6,4.0,5.0,9.1,0.22,0.20,0.42,0.16,0.36
Chris Smalling,ENG,DF,Manchester Utd,Premier League,27,1989,29,28,2536,28.2,4,0,4,0,0,4,0,0.14,0.00,0.14,0.14,0.14,2.6,2.6,0.4,3.0,0.09,0.01,0.11,0.09,0.11
Adam Smith,ENG,DF,Bournemouth,Premier League,26,1991,27,22,2071,23.0,1,3,1,0,0,6,0,0.04,0.13,0.17,0.04,0.17,0.5,0.5,1.3,1.8,0.02,0.06,0.08,0.02,0.08
Tommy Smith,ENG,DF,Huddersfield,Premier League,25,1992,24,21,1904,21.2,0,1,0,0,0,7,0,0.00,0.05,0.05,0.00,0.05,0.2,0.2,1.5,1.7,0.01,0.07,0.08,0.01,0.08
Wesley Sneijder,NED,MF,Nice,Ligue 1,33,1984,5,4,399,4.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.6,1.2,0.15,0.14,0.28,0.15,0.28
Cédric Soares,POR,DF,Southampton,Premier League,25,1991,32,32,2794,31.0,0,3,0,0,0,3,0,0.00,0.10,0.10,0.00,0.10,0.8,0.8,3.4,4.3,0.03,0.11,0.14,0.03,0.14
Ramadan Sobhi,EGY,FW,Stoke City,Premier League,20,1997,24,12,1238,13.8,2,0,2,0,0,2,0,0.15,0.00,0.15,0.15,0.15,1.7,1.7,1.2,2.9,0.13,0.08,0.21,0.13,0.21
Rubén Sobrino,ESP,FW,Alavés,La Liga,25,1992,28,15,1466,16.3,3,2,3,0,0,5,0,0.18,0.12,0.31,0.18,0.31,3.1,3.1,1.0,4.1,0.19,0.06,0.25,0.19,0.25
Alexander Søderlund,NOR,FW,Saint-Étienne,Ligue 1,29,1987,12,2,363,4.0,0,1,0,0,0,0,1,0.00,0.25,0.25,0.00,0.25,1.3,1.3,0.2,1.5,0.31,0.06,0.37,0.31,0.37
Dominic Solanke,ENG,FW,Liverpool,Premier League,19,1997,21,5,596,6.6,1,1,1,0,0,0,0,0.15,0.15,0.30,0.15,0.30,2.9,2.9,2.1,5.0,0.44,0.32,0.76,0.44,0.76
Carlos Soler,ESP,MF,Valencia,La Liga,20,1997,33,27,2365,26.3,1,4,1,0,0,4,0,0.04,0.15,0.19,0.04,0.19,4.1,4.1,3.1,7.1,0.15,0.12,0.27,0.15,0.27
Somália,BRA,MF,Toulouse,Ligue 1,28,1988,27,23,2002,22.2,1,0,1,0,0,2,0,0.04,0.00,0.04,0.04,0.04,2.1,2.1,1.8,3.9,0.09,0.08,0.17,0.09,0.17
Yann Sommer,SUI,GK,M'Gladbach,Bundesliga,28,1988,30,30,2625,29.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Kévin Soni,CMR,MF,Girona,La Liga,19,1998,2,0,19,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Jérémy Sorbon,FRA,DF,Guingamp,Ligue 1,33,1983,29,29,2610,29.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.3,1.3,0.1,1.4,0.04,0.00,0.05,0.04,0.05
Frederik Sørensen,DEN,DF,Köln,Bundesliga,25,1992,28,24,2001,22.2,2,1,2,0,0,9,0,0.09,0.04,0.13,0.09,0.13,2.2,2.2,0.7,2.9,0.10,0.03,0.13,0.10,0.13
Lasse Sørensen,DEN,MF,Stoke City,Premier League,17,1999,1,1,75,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.22,0.22,0.00,0.22
Oliver Sorg,GER,DF,Hannover 96,Bundesliga,27,1990,22,20,1687,18.7,0,1,0,0,0,4,0,0.00,0.05,0.05,0.00,0.05,0.3,0.3,0.4,0.7,0.02,0.02,0.04,0.02,0.04
David Soria,ESP,GK,Sevilla,La Liga,24,1993,15,15,1264,14.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Roberto Soriano,ITA,MF,Villarreal,La Liga,26,1991,22,11,1139,12.7,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,1.6,1.6,0.6,2.2,0.13,0.04,0.17,0.13,0.17
Alexander Sørloth,NOR,FW,Crystal Palace,Premier League,21,1995,4,4,360,4.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.6,1.1,0.13,0.15,0.28,0.13,0.28
Stefano Sorrentino,ITA,GK,Chievo,Serie A,38,1979,38,38,3420,38.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Pape Souaré,SEN,DF,Crystal Palace,Premier League,27,1990,1,0,9,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Rayan Souici,FRA,FW,Saint-Étienne,Ligue 1,19,1998,1,0,12,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Adama Soumaoro,FRA,DF,Lille,Ligue 1,25,1992,14,14,1192,13.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.00,0.00,0.01,0.00,0.01
Boubakary Soumaré,FRA,MF,Lille,Ligue 1,18,1999,14,3,511,5.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.04,0.04,0.00,0.04
Samuel Souprayen,FRA,DF,Hellas Verona,Serie A,28,1989,22,19,1582,17.6,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.5,0.7,0.01,0.03,0.04,0.01,0.04
Arnaud Souquet,FRA,DF,Nice,Ligue 1,25,1992,29,27,2415,26.8,0,2,0,0,0,4,0,0.00,0.07,0.07,0.00,0.07,0.3,0.3,2.0,2.2,0.01,0.07,0.08,0.01,0.08
Çağlar Söyüncü,TUR,DF,Freiburg,Bundesliga,21,1996,26,25,2153,23.9,1,0,1,0,0,5,2,0.04,0.00,0.04,0.04,0.04,1.0,1.0,0.0,1.0,0.04,0.00,0.04,0.04,0.04
Luca Sparandeo,ITA,DF,Benevento,Serie A,17,1999,1,0,32,0.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Julián Speroni,ARG,GK,Crystal Palace,Premier League,38,1979,11,11,990,11.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Leonardo Spinazzola,ITA,DF,Atalanta,Serie A,24,1993,18,17,1503,16.7,0,3,0,0,0,1,0,0.00,0.18,0.18,0.00,0.18,0.6,0.6,2.5,3.0,0.03,0.15,0.18,0.03,0.18
Nicolás Spolli,ARG,DF,Genoa,Serie A,34,1983,21,20,1798,20.0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.1,0.7,0.03,0.01,0.04,0.03,0.04
Marco Sportiello,ITA,GK,Fiorentina,Serie A,25,1992,37,37,3202,35.6,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Bassem Srarfi,TUN,FW,Nice,Ligue 1,20,1997,26,10,870,9.7,3,0,3,0,0,1,0,0.31,0.00,0.31,0.31,0.31,2.8,2.8,0.7,3.5,0.29,0.07,0.36,0.29,0.36
Kostas Stafylidis,GRE,DF,Stoke City,Premier League,23,1993,5,4,335,3.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.02,0.01,0.03,0.02,0.03
Kostas Stafylidis,GRE,DF,Augsburg,Bundesliga,23,1993,2,0,33,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.03,0.00,0.03,0.03,0.03
Benjamin Stambouli,FRA,DF,Schalke 04,Bundesliga,26,1990,28,24,2197,24.4,0,2,0,0,0,4,0,0.00,0.08,0.08,0.00,0.08,0.0,0.0,1.0,1.0,0.00,0.04,0.04,0.00,0.04
Junior Stanislas,ENG,MF,Bournemouth,Premier League,27,1989,19,17,1286,14.3,5,2,4,1,1,1,0,0.35,0.14,0.49,0.28,0.42,3.6,2.8,2.3,5.1,0.25,0.16,0.41,0.20,0.36
Caleb Stanko,USA,DF,Freiburg,Bundesliga,24,1993,6,1,191,2.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01
Niklas Stark,GER,DF,Hertha BSC,Bundesliga,22,1995,26,25,2210,24.6,1,1,1,0,0,2,0,0.04,0.04,0.08,0.04,0.08,1.6,1.6,0.5,2.1,0.07,0.02,0.09,0.07,0.09
Tom Starke,GER,GK,Bayern Munich,Bundesliga,36,1981,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Timo Stavitski,FIN,FW,Caen,Ligue 1,18,1999,9,3,401,4.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.01,0.07,0.08,0.01,0.08
Renato Steffen,SUI,FW,Wolfsburg,Bundesliga,25,1991,16,6,659,7.3,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,1.4,1.4,1.1,2.5,0.19,0.15,0.34,0.19,0.34
Marc Stendera,GER,MF,Eint Frankfurt,Bundesliga,21,1995,7,5,372,4.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.0,0.7,0.17,0.01,0.18,0.17,0.18
Pascal Stenzel,GER,DF,Freiburg,Bundesliga,21,1996,25,21,1941,21.6,1,0,1,0,0,3,0,0.05,0.00,0.05,0.05,0.05,0.5,0.5,0.8,1.3,0.02,0.04,0.06,0.02,0.06
Dale Stephens,ENG,MF,Brighton,Premier League,28,1989,36,36,3240,36.0,0,3,0,0,0,6,0,0.00,0.08,0.08,0.00,0.08,1.1,1.1,1.5,2.5,0.03,0.04,0.07,0.03,0.07
Jack Stephens,ENG,DF,Southampton,Premier League,23,1994,22,22,1980,22.0,2,0,2,0,0,6,1,0.09,0.00,0.09,0.09,0.09,1.2,1.2,0.2,1.4,0.06,0.01,0.06,0.06,0.06
Mariusz Stępiński,POL,FW,Nantes,Ligue 1,22,1995,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Mariusz Stępiński,POL,FW,Chievo,Serie A,22,1995,22,6,713,7.9,5,0,5,0,0,1,0,0.63,0.00,0.63,0.63,0.63,2.2,2.2,0.3,2.5,0.27,0.04,0.31,0.27,0.31
Raheem Sterling,ENG,FW,Manchester City,Premier League,22,1994,33,29,2587,28.7,18,11,17,1,1,4,2,0.63,0.38,1.01,0.59,0.97,18.3,17.1,7.5,24.7,0.64,0.26,0.90,0.60,0.86
Ognjen Stijepović,MNE,MF,Sampdoria,Serie A,17,1999,1,0,6,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Lars Stindl,GER,FW,M'Gladbach,Bundesliga,28,1988,31,31,2727,30.3,6,3,6,0,0,5,0,0.20,0.10,0.30,0.20,0.30,7.5,7.5,6.2,13.7,0.25,0.20,0.45,0.25,0.45
Valentin Stocker,SUI,MF,Hertha BSC,Bundesliga,28,1989,3,0,52,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.14,0.06,0.20,0.14,0.20
Adrian Stoian,ROU,MF,Crotone,Serie A,26,1991,32,26,2133,23.7,2,4,2,0,0,5,0,0.08,0.17,0.25,0.08,0.25,2.0,1.5,2.1,3.5,0.08,0.09,0.17,0.06,0.15
John Stones,ENG,DF,Manchester City,Premier League,23,1994,18,16,1302,14.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1.1,1.1,0.0,1.1,0.08,0.00,0.08,0.08,0.08
Thomas Strakosha,ALB,GK,Lazio,Serie A,22,1995,38,38,3420,38.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00
Ivan Strinić,CRO,DF,Sampdoria,Serie A,30,1987,17,16,1251,13.9,0,2,0,0,0,2,0,0.00,0.14,0.14,0.00,0.14,0.0,0.0,0.9,0.9,0.00,0.06,0.06,0.00,0.06
Tobias Strobl,GER,MF,M'Gladbach,Bundesliga,27,1990,4,1,115,1.3,0,1,0,0,0,0,0,0.00,0.78,0.78,0.00,0.78,0.0,0.0,0.5,0.5,0.00,0.43,0.43,0.00,0.43
Kevin Strootman,NED,MF,Roma,Serie A,27,1990,32,26,2258,25.1,1,1,1,0,0,4,0,0.04,0.04,0.08,0.04,0.08,2.9,2.9,1.5,4.4,0.12,0.06,0.18,0.12,0.18
Jens Stryger Larsen,DEN,DF,Udinese,Serie A,26,1991,30,28,2531,28.1,1,1,1,0,0,5,0,0.04,0.04,0.07,0.04,0.07,1.4,1.4,0.7,2.1,0.05,0.03,0.08,0.05,0.08
Cristhian Stuani,URU,FW,Girona,La Liga,30,1986,33,32,2710,30.1,21,0,16,5,5,8,0,0.70,0.00,0.70,0.53,0.53,17.3,13.5,0.5,14.0,0.57,0.02,0.59,0.45,0.46
Stefano Sturaro,ITA,MF,Juventus,Serie A,24,1993,12,7,613,6.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.4,0.03,0.04,0.07,0.03,0.07
Daniel Sturridge,ENG,FW,Liverpool,Premier League,27,1989,9,5,431,4.8,2,1,2,0,0,0,0,0.42,0.21,0.63,0.42,0.63,2.6,2.6,0.9,3.5,0.54,0.19,0.74,0.54,0.74
Daniel Sturridge,ENG,FW,West Brom,Premier League,27,1989,6,2,118,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.5,0.32,0.05,0.37,0.32,0.37
Damián Suárez,URU,DF,Getafe,La Liga,29,1988,33,33,2877,32.0,1,4,1,0,0,14,1,0.03,0.13,0.16,0.03,0.16,0.5,0.5,2.9,3.4,0.02,0.09,0.11,0.02,0.11
Denis Suárez,ESP,MF,Barcelona,La Liga,23,1994,18,4,595,6.6,2,2,2,0,0,1,0,0.30,0.30,0.61,0.30,0.61,1.8,1.8,1.9,3.7,0.27,0.29,0.56,0.27,0.56
Leonardo Suárez,ARG,MF,Villarreal,La Liga,21,1996,1,0,29,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.05,0.00,0.05,0.05,0.05
Luis Suárez,URU,FW,Barcelona,La Liga,30,1987,33,32,2899,32.2,25,12,24,1,1,9,0,0.78,0.37,1.15,0.75,1.12,23.1,22.3,9.8,32.1,0.72,0.30,1.02,0.69,1.00
Danijel Subašić,CRO,GK,Monaco,Ligue 1,32,1984,34,34,2939,32.7,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00
Neven Subotić,SRB,DF,Saint-Étienne,Ligue 1,28,1988,16,16,1440,16.0,2,1,2,0,0,1,0,0.12,0.06,0.19,0.12,0.19,0.9,0.9,0.4,1.3,0.06,0.02,0.08,0.06,0.08
Neven Subotić,SRB,DF,Dortmund,Bundesliga,28,1988,4,3,271,3.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Isaac Success,NGA,MF,Málaga,La Liga,21,1996,9,7,492,5.5,0,1,0,0,0,0,0,0.00,0.18,0.18,0.00,0.18,0.7,0.7,1.3,1.9,0.12,0.23,0.36,0.12,0.36
Niklas Süle,GER,DF,Bayern Munich,Bundesliga,21,1995,27,20,1926,21.4,2,1,2,0,0,1,0,0.09,0.05,0.14,0.09,0.14,1.5,1.5,0.6,2.2,0.07,0.03,0.10,0.07,0.10
Ki Sung-yueng,KOR,MF,Swansea City,Premier League,28,1989,25,21,1868,20.8,2,2,2,0,0,2,0,0.10,0.10,0.19,0.10,0.19,0.7,0.7,1.5,2.2,0.04,0.07,0.11,0.04,0.11
Gilles Sunu,TOG,MF,Angers,Ligue 1,26,1991,20,5,655,7.3,1,0,1,0,0,4,0,0.14,0.00,0.14,0.14,0.14,1.2,1.2,0.5,1.8,0.17,0.07,0.24,0.17,0.24
Andrew Surman,ENG,MF,Bournemouth,Premier League,30,1986,25,20,1856,20.6,2,5,2,0,0,2,0,0.10,0.24,0.34,0.10,0.34,1.2,1.2,1.8,2.9,0.06,0.09,0.14,0.06,0.14
Markel Susaeta,ESP,FW,Athletic Club,La Liga,29,1987,34,26,2264,25.2,3,2,3,0,0,2,0,0.12,0.08,0.20,0.12,0.20,1.7,1.7,4.2,6.0,0.07,0.17,0.24,0.07,0.24
Suso,ESP,FW,Milan,Serie A,23,1993,35,33,2830,31.4,6,6,6,0,0,2,1,0.19,0.19,0.38,0.19,0.38,3.8,3.8,8.0,11.8,0.12,0.25,0.37,0.12,0.37
Markus Suttner,AUT,DF,Brighton,Premier League,30,1987,14,13,1179,13.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.00,0.02,0.02,0.00,0.02
Seydou Sy,SEN,GK,Monaco,Ligue 1,21,1995,3,2,256,2.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Issiaga Sylla,GUI,DF,Toulouse,Ligue 1,23,1994,25,17,1602,17.8,1,3,1,0,0,5,0,0.06,0.17,0.22,0.06,0.22,0.4,0.4,2.2,2.6,0.02,0.13,0.15,0.02,0.15
