Player,Nation,Pos,Squad,Comp,Age,Born,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG
Rubén Pérez,ESP,MF,Leganés,La Liga,28,1989,28.0,0,18,1,5.6,0.64,0.04,0.00,0.00,34.9,0,0,0,0.3,0.3,0.02,-0.3,-0.3
Stipe Perica,CRO,FW,Udinese,Serie A,22,1995,10.5,1,23,5,21.7,2.20,0.48,0.04,0.20,12.4,0,0,0,2.2,2.2,0.10,-1.2,-1.2
Mattia Perin,ITA,GK,Genoa,Serie A,24,1992,37.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ivan Perišić,CRO,FW,Inter,Serie A,28,1989,36.8,11,121,39,32.2,3.29,1.06,0.09,0.28,16.5,3,0,0,10.3,10.3,0.09,+0.7,+0.7
Diego Perotti,ARG,FW,Roma,Serie A,29,1988,17.9,5,34,11,32.4,1.90,0.62,0.09,0.27,20.4,0,2,4,5.6,2.6,0.08,-0.6,+0.4
Romain Perraud,FRA,MF,Nice,Ligue 1,19,1997,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Loïc Perrin,FRA,DF,Saint-Étienne,Ligue 1,31,1985,27.4,0,14,2,14.3,0.51,0.07,0.00,0.00,14.1,0,0,0,1.1,1.1,0.08,-1.1,-1.1
Andrea Petagna,ITA,FW,Atalanta,Serie A,22,1995,18.0,4,45,16,35.6,2.50,0.89,0.09,0.25,12.0,0,0,0,5.0,5.0,0.11,-1.0,-1.0
Nils Petersen,GER,FW,Freiburg,Bundesliga,28,1988,24.9,15,56,17,30.4,2.25,0.68,0.18,0.59,17.2,0,5,6,12.2,7.7,0.14,+2.8,+2.3
Bruno Petković,CRO,FW,Bologna,Serie A,22,1994,3.7,0,1,1,100.0,0.27,0.27,0.00,0.00,8.0,0,0,0,0.2,0.2,0.19,-0.2,-0.2
Bruno Petković,CRO,FW,Hellas Verona,Serie A,22,1994,10.2,0,16,5,31.3,1.56,0.49,0.00,0.00,15.5,2,0,0,1.3,1.3,0.08,-1.3,-1.3
Germán Pezzella,ARG,DF,Fiorentina,Serie A,26,1991,33.1,1,26,5,19.2,0.79,0.15,0.04,0.20,13.3,0,0,0,2.0,2.0,0.08,-1.0,-1.0
Giuseppe Pezzella,ITA,DF,Udinese,Serie A,19,1997,10.0,0,7,1,14.3,0.70,0.10,0.00,0.00,26.3,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Maximilian Philipp,GER,FW,Dortmund,Bundesliga,23,1994,13.4,9,43,15,34.9,3.22,1.12,0.21,0.60,15.3,0,0,0,5.0,4.9,0.11,+4.0,+4.1
Chris Philipps,LUX,MF,Metz,Ligue 1,23,1994,9.4,0,4,1,25.0,0.42,0.11,0.00,0.00,21.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Matt Phillips,SCO,MF,West Brom,Premier League,26,1991,23.3,2,29,7,24.1,1.25,0.30,0.07,0.29,20.4,1,0,0,2.2,2.2,0.08,-0.2,-0.2
Lebogang Phiri,RSA,MF,Guingamp,Ligue 1,22,1994,11.5,0,6,2,33.3,0.52,0.17,0.00,0.00,26.5,0,0,0,0.3,0.3,0.04,-0.3,-0.3
Pablo Piatti,ARG,MF,Espanyol,La Liga,28,1989,19.3,2,32,6,18.8,1.66,0.31,0.03,0.17,18.8,1,1,1,3.9,3.1,0.10,-1.9,-2.1
Jordan Pickford,ENG,GK,Everton,Premier League,23,1994,38.0,0,1,0,0.0,0.03,0.00,0.00,,12.0,0,0,0,0.0,0.0,0.03,0.0,0.0
Jérémy Pied,FRA,DF,Southampton,Premier League,28,1989,2.0,0,2,0,0.0,1.00,0.00,0.00,,29.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Nicholas Pierini,ITA,MF,Sassuolo,Serie A,18,1998,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ronaël Pierre-Gabriel,FRA,DF,Saint-Étienne,Ligue 1,19,1998,13.0,0,5,3,60.0,0.38,0.23,0.00,0.00,28.3,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Erik Pieters,NED,DF,Stoke City,Premier League,28,1988,30.2,0,3,1,33.3,0.10,0.03,0.00,0.00,22.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Tomás Pina Isla,ESP,MF,Alavés,La Liga,29,1987,26.5,1,13,3,23.1,0.49,0.11,0.08,0.33,16.5,0,0,0,0.9,0.9,0.07,+0.1,+0.1
Andrea Pinamonti,ITA,FW,Inter,Serie A,18,1999,0.2,0,1,0,0.0,6.43,0.00,0.00,,15.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Carlo Pinsoglio,ITA,GK,Juventus,Serie A,27,1990,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Gerard Piqué,ESP,DF,Barcelona,La Liga,30,1987,29.2,2,17,5,29.4,0.58,0.17,0.12,0.40,9.3,0,0,0,3.4,3.4,0.20,-1.4,-1.4
Facundo Píriz,URU,MF,Montpellier,Ligue 1,27,1990,9.0,0,11,1,9.1,1.23,0.11,0.00,0.00,21.0,0,0,0,0.8,0.8,0.07,-0.8,-0.8
Fabio Pisacane,ITA,DF,Cagliari,Serie A,31,1986,21.4,0,5,1,20.0,0.23,0.05,0.00,0.00,19.6,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Łukasz Piszczek,POL,DF,Dortmund,Bundesliga,32,1985,23.8,0,18,6,33.3,0.76,0.25,0.00,0.00,15.9,0,0,0,1.2,1.2,0.07,-1.2,-1.2
Claudio Pizarro,PER,FW,Köln,Bundesliga,38,1978,6.4,1,16,4,25.0,2.49,0.62,0.06,0.25,14.1,0,0,0,2.4,2.4,0.15,-1.4,-1.4
Guido Pizarro,ARG,MF,Sevilla,La Liga,27,1990,19.5,1,12,3,25.0,0.62,0.15,0.08,0.33,17.2,0,0,0,0.6,0.6,0.05,+0.4,+0.4
Marko Pjaca,CRO,FW,Schalke 04,Bundesliga,22,1995,2.9,2,6,4,66.7,2.08,1.38,0.33,0.50,17.2,0,0,0,0.6,0.6,0.10,+1.4,+1.4
Miralem Pjanić,BIH,MF,Juventus,Serie A,27,1990,27.6,5,52,16,30.8,1.88,0.58,0.10,0.31,24.4,17,0,0,2.8,2.8,0.05,+2.2,+2.2
Carles Planas,ESP,DF,Girona,La Liga,26,1991,2.1,0,1,0,0.0,0.47,0.00,0.00,,4.5,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Jaroslav Plašil,CZE,MF,Bordeaux,Ligue 1,35,1982,11.6,0,9,1,11.1,0.78,0.09,0.00,0.00,24.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Marvin Plattenhardt,GER,DF,Hertha BSC,Bundesliga,25,1992,33.0,0,18,3,16.7,0.55,0.09,0.00,0.00,26.7,11,0,0,0.8,0.8,0.04,-0.8,-0.8
Alassane Pléa,FRA,FW,Nice,Ligue 1,24,1993,33.8,16,107,43,40.2,3.17,1.27,0.14,0.35,15.9,0,1,2,13.5,11.9,0.11,+2.5,+3.1
Morgan Poaty,CGO,MF,Montpellier,Ligue 1,20,1997,1.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Gerónimo Poblete,ARG,MF,Metz,Ligue 1,24,1993,18.4,0,4,2,50.0,0.22,0.11,0.00,0.00,23.8,1,0,0,0.4,0.4,0.10,-0.4,-0.4
Florentin Pogba,GUI,DF,Saint-Étienne,Ligue 1,26,1990,3.6,0,1,1,100.0,0.28,0.28,0.00,0.00,19.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Paul Pogba,FRA,MF,Manchester Utd,Premier League,24,1993,23.9,6,76,20,26.3,3.18,0.84,0.08,0.30,21.7,5,0,0,6.6,6.6,0.09,-0.6,-0.6
Joel Pohjanpalo,FIN,MF,Leverkusen,Bundesliga,22,1994,1.3,1,5,3,60.0,3.88,2.33,0.20,0.33,12.9,0,0,0,1.0,1.0,0.21,0.0,0.0
Eugen Polanski,POL,MF,Hoffenheim,Bundesliga,31,1986,2.9,0,4,0,0.0,1.38,0.00,0.00,,20.8,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Andrea Poli,ITA,MF,Bologna,Serie A,27,1989,28.3,2,15,4,26.7,0.53,0.14,0.13,0.50,15.9,0,0,0,2.3,2.3,0.15,-0.3,-0.3
Matteo Politano,ITA,FW,Sassuolo,Serie A,23,1993,31.2,10,98,34,34.7,3.14,1.09,0.10,0.29,19.7,7,0,2,9.7,8.2,0.08,+0.3,+1.8
Julian Pollersbeck,GER,GK,Hamburger SV,Bundesliga,22,1994,10.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ezequiel Ponce,ARG,FW,Lille,Ligue 1,20,1997,12.2,2,21,5,23.8,1.72,0.41,0.10,0.40,12.5,0,0,0,3.1,3.1,0.15,-1.1,-1.1
Pere Pons,ESP,MF,Girona,La Liga,24,1993,28.4,0,17,6,35.3,0.60,0.21,0.00,0.00,22.2,0,0,0,1.1,1.1,0.07,-1.1,-1.1
Simone Pontisso,ITA,MF,Udinese,Serie A,20,1997,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Nick Pope,ENG,GK,Burnley,Premier League,25,1992,34.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jérémie Porsan-Clémenté,FRA,MF,Montpellier,Ligue 1,19,1997,1.0,0,1,0,0.0,1.01,0.00,0.00,,21.5,0,0,0,0.0,0.0,0.02,0.0,0.0
Francisco Portillo,ESP,MF,Getafe,La Liga,27,1990,27.3,2,16,6,37.5,0.59,0.22,0.06,0.17,19.6,0,1,2,2.7,1.0,0.06,-0.7,0.0
Portu,ESP,FW,Girona,La Liga,25,1992,33.3,11,49,25,51.0,1.47,0.75,0.22,0.44,12.8,0,0,0,7.4,7.4,0.15,+3.6,+3.6
Stefan Posch,AUT,DF,Hoffenheim,Bundesliga,20,1997,8.4,0,3,2,66.7,0.36,0.24,0.00,0.00,13.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Sergio Postigo,ESP,DF,Levante,La Liga,28,1988,26.9,1,7,2,28.6,0.26,0.07,0.14,0.50,19.9,0,0,0,0.3,0.3,0.04,+0.7,+0.7
Yussuf Poulsen,DEN,FW,RB Leipzig,Bundesliga,23,1994,18.5,4,41,14,34.1,2.22,0.76,0.10,0.29,13.1,0,0,0,7.0,7.0,0.17,-3.0,-3.0
Maxime Poundjé,FRA,DF,Bordeaux,Ligue 1,24,1992,18.9,0,15,2,13.3,0.79,0.11,0.00,0.00,28.9,0,0,0,0.3,0.3,0.02,-0.3,-0.3
Darío Poveda,ESP,FW,Villarreal,La Liga,20,1997,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Dennis Praet,BEL,MF,Sampdoria,Serie A,23,1994,29.5,1,32,9,28.1,1.08,0.30,0.03,0.11,20.3,0,0,0,1.4,1.4,0.04,-0.4,-0.4
Sanjin Prcić,BIH,MF,Rennes,Ligue 1,23,1993,17.4,1,19,5,26.3,1.09,0.29,0.05,0.20,25.6,0,0,0,0.5,0.5,0.03,+0.5,+0.5
Nicolas de Préville,FRA,FW,Lille,Ligue 1,26,1991,3.2,2,11,2,18.2,3.47,0.63,0.09,0.50,20.0,0,1,1,2.1,1.4,0.12,-0.1,-0.4
Nicolas de Préville,FRA,FW,Bordeaux,Ligue 1,26,1991,21.5,4,62,14,22.6,2.88,0.65,0.06,0.29,20.0,4,0,1,5.6,4.8,0.08,-1.6,-0.8
Andrés Prieto,ESP,GK,Málaga,La Liga,23,1993,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Xabi Prieto,ESP,MF,Real Sociedad,La Liga,33,1983,21.4,3,14,9,64.3,0.65,0.42,0.14,0.22,11.8,0,1,1,2.9,2.2,0.15,+0.1,-0.2
Jérôme Prior,FRA,GK,Bordeaux,Ligue 1,21,1995,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Alex Pritchard,ENG,MF,Huddersfield,Premier League,24,1993,11.1,1,21,4,19.0,1.89,0.36,0.05,0.25,21.2,3,0,0,1.1,1.1,0.05,-0.1,-0.1
Sloan Privat,FRA,FW,Guingamp,Ligue 1,28,1989,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Sebastian Prödl,AUT,DF,Watford,Premier League,30,1987,17.4,0,8,1,12.5,0.46,0.06,0.00,0.00,10.2,0,0,0,0.6,0.6,0.07,-0.6,-0.6
Davy Pröpper,NED,MF,Brighton,Premier League,25,1991,34.7,0,35,5,14.3,1.01,0.14,0.00,0.00,21.6,0,0,0,1.9,1.9,0.05,-1.9,-1.9
Manuel Pucciarelli,ITA,FW,Chievo,Serie A,26,1991,15.3,2,23,8,34.8,1.50,0.52,0.09,0.25,17.0,0,0,0,1.7,1.7,0.07,+0.3,+0.3
Christian Puggioni,ITA,GK,Sampdoria,Serie A,36,1981,9.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Christian Puggioni,ITA,GK,Benevento,Serie A,36,1981,13.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Marc Pugh,ENG,MF,Bournemouth,Premier League,30,1987,10.9,0,19,5,26.3,1.74,0.46,0.00,0.00,16.0,0,0,0,1.6,1.6,0.09,-1.6,-1.6
Erick Pulgar,CHI,MF,Bologna,Serie A,23,1994,30.8,3,32,11,34.4,1.04,0.36,0.09,0.27,27.8,5,0,1,1.7,0.9,0.03,+1.3,+2.1
Christian Pulisic,USA,FW,Dortmund,Bundesliga,18,1998,25.6,4,36,15,41.7,1.41,0.59,0.11,0.27,14.2,0,0,0,5.2,5.2,0.14,-1.2,-1.2
Jason Puncheon,ENG,MF,Crystal Palace,Premier League,31,1986,7.2,0,10,2,20.0,1.40,0.28,0.00,0.00,18.8,1,0,0,1.1,1.1,0.11,-1.1,-1.1
George Pușcaș,ROU,FW,Benevento,Serie A,21,1996,7.8,1,23,8,34.8,2.95,1.03,0.04,0.13,14.7,0,0,0,2.6,2.6,0.11,-1.6,-1.6
Loïc Puyo,FRA,MF,Angers,Ligue 1,28,1988,1.9,0,2,0,0.0,1.06,0.00,0.00,,28.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Fabio Quagliarella,ITA,FW,Sampdoria,Serie A,34,1983,30.2,19,104,37,35.6,3.44,1.22,0.12,0.32,18.1,2,7,8,16.7,10.6,0.10,+2.3,+1.4
Robin Quaison,SWE,FW,Mainz 05,Bundesliga,23,1993,15.7,4,40,15,37.5,2.56,0.96,0.10,0.27,17.3,0,0,0,5.6,5.6,0.14,-1.6,-1.6
Collin Quaner,GER,FW,Huddersfield,Premier League,26,1991,14.2,0,17,3,17.6,1.20,0.21,0.00,0.00,15.0,0,0,0,1.8,1.8,0.11,-1.8,-1.8
Dani Raba,ESP,MF,Villarreal,La Liga,21,1995,12.3,2,22,7,31.8,1.78,0.57,0.09,0.29,17.8,1,0,0,2.4,2.4,0.11,-0.4,-0.4
Adrien Rabiot,FRA,MF,Paris S-G,Ligue 1,22,1995,26.2,1,25,5,20.0,0.95,0.19,0.04,0.20,17.4,0,0,0,1.7,1.7,0.07,-0.7,-0.7
Nemanja Radoja,SRB,MF,Celta Vigo,La Liga,24,1993,12.3,0,6,2,33.3,0.49,0.16,0.00,0.00,12.2,0,0,0,0.7,0.7,0.12,-0.7,-0.7
Ivan Radovanović,SRB,MF,Chievo,Serie A,28,1988,34.9,1,33,10,30.3,0.95,0.29,0.03,0.10,31.0,1,0,0,0.7,0.7,0.02,+0.3,+0.3
Ștefan Radu,ROU,DF,Lazio,Serie A,30,1986,28.8,0,9,3,33.3,0.31,0.10,0.00,0.00,16.3,0,0,0,0.4,0.4,0.04,-0.4,-0.4
Rafael,BRA,GK,Cagliari,Serie A,35,1982,8.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Rafael,BRA,DF,Lyon,Ligue 1,27,1990,20.1,1,9,2,22.2,0.45,0.10,0.11,0.50,15.0,0,0,0,1.2,1.2,0.13,-0.2,-0.2
Raffael,BRA,FW,M'Gladbach,Bundesliga,32,1985,23.0,9,51,18,35.3,2.22,0.78,0.16,0.44,16.7,2,1,1,7.4,6.6,0.13,+1.6,+1.4
Rafinha,BRA,DF,Bayern Munich,Bundesliga,31,1985,20.6,1,7,3,42.9,0.34,0.15,0.14,0.33,23.2,0,0,0,0.5,0.5,0.08,+0.5,+0.5
Rafinha,BRA,MF,Inter,Serie A,24,1993,11.6,2,16,8,50.0,1.38,0.69,0.13,0.25,17.1,0,0,0,2.0,2.0,0.12,0.0,0.0
Andrea Raggi,ITA,DF,Monaco,Ligue 1,33,1984,17.9,1,5,1,20.0,0.28,0.06,0.20,1.00,8.1,0,0,0,0.6,0.6,0.13,+0.4,+0.4
Antonino Ragusa,ITA,FW,Sassuolo,Serie A,27,1990,9.2,0,22,6,27.3,2.40,0.65,0.00,0.00,13.5,0,0,0,2.6,2.6,0.13,-2.6,-2.6
Baba Rahman,GHA,DF,Schalke 04,Bundesliga,23,1994,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ivan Rakitić,CRO,MF,Barcelona,La Liga,29,1988,31.5,1,28,9,32.1,0.89,0.29,0.04,0.11,20.8,0,0,0,2.1,2.1,0.08,-1.1,-1.1
André Ramalho,BRA,DF,Leverkusen,Bundesliga,25,1992,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jonás Ramalho,ESP,DF,Girona,La Liga,24,1993,25.5,0,9,1,11.1,0.35,0.04,0.00,0.00,7.0,0,0,0,1.4,1.4,0.16,-1.4,-1.4
Adil Rami,FRA,DF,Marseille,Ligue 1,31,1985,32.8,1,14,2,14.3,0.43,0.06,0.07,0.50,11.5,0,0,0,1.5,1.5,0.11,-0.5,-0.5
Benito Ramírez,ESP,FW,Las Palmas,La Liga,22,1995,1.8,0,1,1,100.0,0.54,0.54,0.00,0.00,28.7,0,0,0,0.0,0.0,0.02,0.0,0.0
Gastón Ramírez,URU,MF,Sampdoria,Serie A,26,1990,24.6,3,50,20,40.0,2.03,0.81,0.06,0.15,19.8,12,0,0,4.0,4.0,0.08,-1.0,-1.0
Sandro Ramírez,ESP,FW,Sevilla,La Liga,22,1995,8.0,0,25,10,40.0,3.14,1.26,0.00,0.00,18.0,0,0,0,2.3,2.3,0.09,-2.3,-2.3
Sandro Ramírez,ESP,FW,Everton,Premier League,22,1995,3.1,0,9,1,11.1,2.91,0.32,0.00,0.00,17.6,0,0,0,0.9,0.9,0.10,-0.9,-0.9
Toño Ramírez,ESP,GK,Real Sociedad,La Liga,30,1986,3.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Iván Ramis,ESP,DF,Eibar,La Liga,32,1984,14.5,3,15,8,53.3,1.04,0.55,0.20,0.38,12.6,0,0,0,0.9,0.9,0.06,+2.1,+2.1
Omar Ramos,ESP,FW,Leganés,La Liga,29,1988,16.1,0,10,2,20.0,0.62,0.12,0.00,0.00,19.2,0,0,0,0.5,0.5,0.05,-0.5,-0.5
Sergio Ramos,ESP,DF,Real Madrid,La Liga,31,1986,25.4,4,27,13,48.1,1.06,0.51,0.07,0.15,11.0,2,2,3,6.1,3.8,0.14,-2.1,-1.8
Aaron Ramsey,WAL,MF,Arsenal,Premier League,26,1990,20.5,7,55,25,45.5,2.68,1.22,0.13,0.28,16.4,0,0,0,6.2,6.2,0.11,+0.8,+0.8
Àngel Rangel,ESP,DF,Swansea City,Premier League,34,1982,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Andrea Ranocchia,ITA,DF,Inter,Serie A,29,1988,7.0,2,7,3,42.9,1.00,0.43,0.29,0.67,8.0,0,0,0,0.6,0.6,0.09,+1.4,+1.4
Marcus Rashford,ENG,FW,Manchester Utd,Premier League,19,1997,20.1,7,61,21,34.4,3.03,1.04,0.11,0.33,19.2,7,0,0,6.3,6.3,0.10,+0.7,+0.7
Milot Rashica,KVX,FW,Werder Bremen,Bundesliga,21,1996,4.3,1,15,5,33.3,3.52,1.17,0.07,0.20,22.2,0,0,0,0.9,0.9,0.06,+0.1,+0.1
Konstantin Rausch,RUS,DF,Köln,Bundesliga,27,1990,10.3,0,12,1,8.3,1.17,0.10,0.00,0.00,24.7,2,0,0,0.5,0.5,0.04,-0.5,-0.5
Yoric Ravet,FRA,MF,Freiburg,Bundesliga,27,1989,5.5,0,16,4,25.0,2.89,0.72,0.00,0.00,25.5,2,0,0,0.8,0.8,0.05,-0.8,-0.8
Ante Rebić,CRO,FW,Eint Frankfurt,Bundesliga,23,1993,19.5,6,43,23,53.5,2.21,1.18,0.14,0.26,18.0,2,0,0,5.1,5.1,0.12,+0.9,+0.9
Pedro Rebocho,POR,DF,Guingamp,Ligue 1,22,1995,19.1,0,3,1,33.3,0.16,0.05,0.00,0.00,24.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Recio,ESP,MF,Málaga,La Liga,26,1991,20.4,1,25,3,12.0,1.22,0.15,0.00,0.00,24.4,5,1,1,1.7,0.9,0.04,-0.7,-0.9
Nathan Redmond,ENG,FW,Southampton,Premier League,23,1994,21.6,1,45,15,33.3,2.08,0.69,0.02,0.07,20.7,0,0,0,2.5,2.5,0.06,-1.5,-1.5
Alberto Redondo,ESP,DF,Getafe,La Liga,20,1997,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Fabian Reese,GER,FW,Schalke 04,Bundesliga,19,1997,0.8,0,4,0,0.0,4.80,0.00,0.00,,19.9,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Vasco Regini,ITA,DF,Sampdoria,Serie A,26,1990,12.0,0,2,0,0.0,0.17,0.00,0.00,,8.6,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Xesc Regis,ESP,FW,Eibar,La Liga,20,1996,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Winston Reid,NZL,DF,West Ham,Premier League,29,1988,16.1,0,6,0,0.0,0.37,0.00,0.00,,12.2,0,0,0,0.4,0.4,0.06,-0.4,-0.4
Pepe Reina,ESP,GK,Napoli,Serie A,34,1982,37.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jeff Reine-Adélaïde,FRA,MF,Angers,Ligue 1,19,1998,4.9,0,4,2,50.0,0.82,0.41,0.00,0.00,21.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Karim Rekik,NED,DF,Hertha BSC,Bundesliga,22,1994,25.6,2,9,2,22.2,0.35,0.08,0.22,1.00,12.0,0,0,0,0.7,0.7,0.08,+1.3,+1.3
Loïc Rémy,FRA,FW,Las Palmas,La Liga,30,1987,8.5,5,32,16,50.0,3.76,1.88,0.16,0.31,14.9,1,0,0,3.8,3.8,0.12,+1.2,+1.2
Loïc Rémy,FRA,FW,Getafe,La Liga,30,1987,5.1,3,10,5,50.0,1.97,0.98,0.20,0.40,20.2,0,1,1,1.7,0.9,0.09,+1.3,+1.1
Jan Repas,SVN,MF,Caen,Ligue 1,20,1997,10.0,0,17,5,29.4,1.70,0.50,0.00,0.00,24.0,0,0,0,0.8,0.8,0.05,-0.8,-0.8
Panagiotis Retsos,GRE,DF,Leverkusen,Bundesliga,18,1998,19.1,1,11,2,18.2,0.58,0.10,0.09,0.50,13.8,0,0,0,0.6,0.6,0.05,+0.4,+0.4
Marco Reus,GER,MF,Dortmund,Bundesliga,28,1989,10.3,7,31,14,45.2,3.01,1.36,0.23,0.50,16.5,1,0,1,5.0,4.2,0.14,+2.0,+2.8
Elvis Rexhbeçaj,GER,DF,Wolfsburg,Bundesliga,19,1997,1.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Baptiste Reynet,FRA,GK,Dijon,Ligue 1,26,1990,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Franck Ribéry,FRA,FW,Bayern Munich,Bundesliga,34,1983,13.4,5,19,8,42.1,1.42,0.60,0.26,0.63,16.0,0,0,0,3.3,3.3,0.18,+1.7,+1.7
Federico Ricca,URU,DF,Málaga,La Liga,22,1994,12.3,0,3,3,100.0,0.24,0.24,0.00,0.00,12.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Federico Ricci,ITA,FW,Genoa,Serie A,23,1994,2.4,0,3,1,33.3,1.24,0.41,0.00,0.00,28.4,0,0,0,0.2,0.2,0.07,-0.2,-0.2
Federico Ricci,ITA,FW,Crotone,Serie A,23,1994,10.2,1,25,9,36.0,2.44,0.88,0.04,0.11,18.6,0,0,0,2.3,2.3,0.09,-1.3,-1.3
Declan Rice,ENG,DF,West Ham,Premier League,18,1999,15.9,0,5,0,0.0,0.31,0.00,0.00,,21.4,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Richarlison,BRA,FW,Watford,Premier League,20,1997,31.4,5,97,25,25.8,3.09,0.80,0.05,0.20,14.6,2,0,0,10.5,10.5,0.11,-5.5,-5.5
Marco Richter,GER,FW,Augsburg,Bundesliga,19,1997,7.2,1,11,2,18.2,1.54,0.28,0.09,0.50,18.8,0,0,0,1.0,1.0,0.09,0.0,0.0
Diego Rico,ESP,DF,Leganés,La Liga,24,1993,24.8,2,28,10,35.7,1.13,0.40,0.07,0.20,21.8,4,0,0,1.6,1.6,0.06,+0.4,+0.4
Mikel Rico,ESP,MF,Athletic Club,La Liga,32,1984,13.0,0,14,1,7.1,1.08,0.08,0.00,0.00,17.6,0,0,0,0.9,0.9,0.06,-0.9,-0.9
Sergio Rico,ESP,GK,Sevilla,La Liga,23,1993,24.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jaïro Riedewald,NED,MF,Crystal Palace,Premier League,20,1996,4.9,0,1,0,0.0,0.20,0.00,0.00,,18.4,0,0,0,0.0,0.0,0.04,0.0,0.0
Asier Riesgo,ESP,GK,Eibar,La Liga,33,1983,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Luca Rigoni,ITA,MF,Genoa,Serie A,32,1984,17.5,2,18,10,55.6,1.03,0.57,0.11,0.20,11.9,0,0,0,3.8,3.8,0.21,-1.8,-1.8
Nicola Rigoni,ITA,MF,Chievo,Serie A,26,1990,10.4,0,12,1,8.3,1.16,0.10,0.00,0.00,21.0,0,0,0,0.4,0.4,0.03,-0.4,-0.4
Kévin Rimane,GUF,DF,Paris S-G,Ligue 1,26,1991,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Tomás Rincón,VEN,MF,Torino,Serie A,29,1988,33.3,1,17,5,29.4,0.51,0.15,0.06,0.20,22.6,0,0,0,0.8,0.8,0.05,+0.2,+0.2
Birk Risa,NOR,FW,Köln,Bundesliga,19,1998,0.9,0,1,1,100.0,1.11,1.11,0.00,0.00,12.8,0,0,0,0.1,0.1,0.08,-0.1,-0.1
Marcel Risse,GER,DF,Köln,Bundesliga,27,1989,13.0,1,21,7,33.3,1.62,0.54,0.05,0.14,26.6,1,0,0,1.0,1.0,0.05,0.0,0.0
