Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Dribbles Succ,Dribbles Att,Dribbles Succ%,Dribbles #Pl,Dribbles Megs,Carries Carries,Carries TotDist,Carries PrgDist,Carries Prog,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Targ,Receiving Rec,Receiving Rec%,Receiving Prog
Kevin Kampl,SVN,MF,Leverkusen,Bundesliga,26,1990,0.3,35,1,9,24,10,2,34,0,1,0.0,0,0,31,247,149,5,2,1,0,0,25,25,100.0,2
Kevin Kampl,SVN,MF,RB Leipzig,Bundesliga,26,1990,22.4,1492,44,218,924,468,40,1384,29,44,65.9,32,0,1070,6420,3017,151,50,8,22,27,1129,993,88.0,89
Harry Kane,ENG,FW,Tottenham,Premier League,24,1993,34.2,1188,24,48,479,733,229,1138,53,102,52.0,60,5,814,4211,1981,125,35,20,86,73,1722,916,53.2,317
Wilfried Kanga,CIV,FW,Angers,Ligue 1,19,1998,1.9,56,0,3,26,28,5,52,0,1,0.0,0,0,35,101,23,2,0,0,11,2,66,39,59.1,22
Mamadou Kanouté,SEN,FW,Benevento,Serie A,23,1993,0.4,29,0,6,13,15,3,26,0,1,0.0,1,0,18,93,57,3,0,0,4,2,26,19,73.1,3
N'Golo Kanté,FRA,MF,Chelsea,Premier League,26,1991,33.3,2549,58,568,1612,582,26,2526,53,71,74.6,55,0,1867,10282,5906,248,73,2,24,48,1874,1767,94.3,62
Bartosz Kapustka,POL,FW,Freiburg,Bundesliga,20,1996,2.6,108,1,15,63,36,4,107,3,5,60.0,3,0,81,454,176,7,0,1,6,3,108,76,70.4,27
Kenan Karaman,TUR,MF,Hannover 96,Bundesliga,23,1994,9.5,427,14,75,200,173,28,426,13,24,54.2,16,0,315,1368,714,33,4,4,30,29,384,298,77.6,80
Yann Karamoh,FRA,FW,Inter,Serie A,19,1998,5.4,364,1,24,143,228,25,349,16,35,45.7,18,1,295,1215,657,38,12,5,21,25,361,292,80.9,74
Loris Karius,GER,GK,Liverpool,Premier League,24,1993,19.0,657,565,656,1,0,0,522,0,1,0.0,0,0,349,1232,600,0,0,0,0,0,336,334,99.4,0
Orestis Karnezis,GRE,GK,Watford,Premier League,32,1985,14.4,434,372,432,2,0,0,273,0,0,,0,0,146,1010,634,0,0,0,0,0,114,114,100.0,0
Rick Karsdorp,NED,DF,Roma,Serie A,22,1995,0.9,67,3,11,40,24,1,58,2,2,100.0,2,0,57,269,119,3,2,1,2,0,46,46,100.0,1
Aleksandar Katai,SRB,FW,Alavés,La Liga,26,1991,0.6,23,0,5,10,12,0,23,3,7,42.9,3,1,19,154,122,2,2,0,2,1,24,18,75.0,2
Florian Kath,GER,FW,Freiburg,Bundesliga,22,1994,7.5,325,1,33,173,140,26,318,17,31,54.8,18,2,252,1410,747,45,12,6,17,21,327,233,71.3,65
Ole Käuper,GER,MF,Werder Bremen,Bundesliga,20,1997,0.8,46,2,12,30,6,0,46,0,0,,0,0,29,115,18,0,0,0,3,1,39,26,66.7,2
Eiji Kawashima,JPN,GK,Metz,Ligue 1,34,1983,28.5,862,715,858,3,1,0,619,0,0,,0,0,352,2097,1190,0,0,0,0,0,277,276,99.6,0
Beram Kayal,ISR,MF,Brighton,Premier League,29,1988,8.3,340,16,97,194,67,8,330,6,13,46.2,6,0,188,899,480,25,4,2,5,8,243,171,70.4,18
Joris Kayembe,BEL,FW,Nantes,Ligue 1,22,1994,1.0,38,3,7,7,26,7,38,1,3,33.3,1,0,30,184,126,8,1,2,4,1,35,25,71.4,4
Olarenwaju Kayode,NGA,FW,Girona,La Liga,24,1993,4.3,116,0,9,59,57,14,111,4,8,50.0,4,1,71,401,280,12,3,2,16,6,157,76,48.4,28
Moise Kean,ITA,FW,Hellas Verona,Serie A,17,2000,12.6,388,8,49,181,204,54,370,36,74,48.6,39,5,296,1499,830,37,14,8,31,38,526,264,50.2,108
Michael Keane,ENG,DF,Everton,Premier League,24,1993,28.4,1544,221,880,688,67,30,1525,7,8,87.5,7,0,742,4353,2359,48,10,0,5,5,853,797,93.4,8
Thilo Kehrer,GER,DF,Schalke 04,Bundesliga,20,1996,26.3,1521,146,739,774,95,24,1468,9,13,69.2,10,0,952,5385,2841,74,19,2,4,7,945,922,97.6,16
Cheick Keita,MLI,DF,Bologna,Serie A,21,1996,1.4,54,1,14,23,18,1,48,0,2,0.0,1,0,31,96,51,3,0,0,4,2,36,27,75.0,5
Naby Keïta,GUI,MF,RB Leipzig,Bundesliga,22,1995,21.8,1590,29,239,1064,441,59,1564,71,111,64.0,76,4,1249,6736,4380,223,61,14,43,60,1242,1113,89.6,95
Keko,ESP,MF,Málaga,La Liga,25,1991,13.4,579,14,113,241,255,33,573,19,30,63.3,19,0,419,2009,1078,57,15,8,25,23,538,360,66.9,74
Martin Kelly,ENG,DF,Crystal Palace,Premier League,27,1990,13.3,534,74,285,240,29,6,489,0,1,0.0,0,0,254,1207,584,10,3,1,2,4,272,252,92.6,2
Marc-Oliver Kempf,GER,DF,Freiburg,Bundesliga,22,1995,10.0,615,70,325,322,12,10,600,1,1,100.0,1,0,373,2041,1238,29,0,0,2,5,369,366,99.2,8
Kenedy,BRA,MF,Newcastle Utd,Premier League,21,1996,11.4,589,16,124,258,253,24,545,20,34,58.8,20,2,412,2251,1306,61,20,5,29,22,433,345,79.7,42
Jonjoe Kenny,ENG,DF,Everton,Premier League,20,1997,17.7,1056,84,338,476,290,12,839,9,17,52.9,10,1,463,1978,850,36,15,2,10,9,518,468,90.3,18
Ryan Kent,ENG,FW,Freiburg,Bundesliga,20,1996,2.7,113,1,11,58,55,7,112,3,8,37.5,3,0,91,481,294,12,6,4,12,5,117,81,69.2,20
Christophe Kerbrat,FRA,DF,Guingamp,Ligue 1,30,1986,36.9,2019,283,1246,875,75,17,1960,5,5,100.0,5,0,1145,8587,4434,86,12,0,7,2,1083,1071,98.9,9
Franck Kessié,CIV,MF,Milan,Serie A,20,1996,36.3,2263,64,360,1258,826,161,2254,50,74,67.6,54,1,1766,8191,4421,211,84,31,74,81,1901,1671,87.9,203
Billy Ketkeophomphone,LAO,MF,Angers,Ligue 1,27,1990,4.9,278,6,49,136,111,9,264,9,15,60.0,10,1,179,1045,539,18,7,1,15,14,192,159,82.8,28
Driss Khalid,MAR,FW,Toulouse,Ligue 1,18,1999,0.3,14,1,3,5,7,2,14,0,0,,0,0,10,35,27,1,0,0,1,3,13,11,84.6,2
Saîf-Eddine Khaoui,TUN,MF,Troyes,Ligue 1,22,1995,21.7,999,10,192,421,477,57,887,48,86,55.8,53,4,668,3472,2020,93,35,8,54,30,789,623,79.0,137
Wahbi Khazri,TUN,FW,Rennes,Ligue 1,26,1991,21.3,1017,5,96,472,528,90,936,21,46,45.7,24,1,701,3970,2127,108,33,13,63,53,992,700,70.6,186
Rani Khedira,GER,MF,Augsburg,Bundesliga,23,1994,25.3,1147,128,473,560,169,32,1128,7,7,100.0,7,0,575,2816,1253,28,10,4,11,17,645,558,86.5,54
Sami Khedira,GER,MF,Juventus,Serie A,30,1987,21.2,1131,28,203,715,292,47,1108,7,13,53.8,9,1,795,3552,1491,73,30,6,16,14,987,869,88.0,76
Stefan Kießling,GER,FW,Leverkusen,Bundesliga,33,1984,0.9,43,2,3,14,26,12,43,1,2,50.0,1,0,18,69,25,2,0,1,5,1,53,33,62.3,22
Kike,ESP,FW,Eibar,La Liga,27,1989,27.3,1050,13,53,434,622,158,1019,15,26,57.7,15,2,717,3137,1156,75,27,15,98,43,1473,777,52.7,281
Joshua Kimmich,GER,DF,Bayern Munich,Bundesliga,22,1995,25.9,2355,80,531,1183,809,59,2099,25,42,59.5,26,2,1746,9521,4734,215,83,9,19,17,1781,1684,94.6,98
Presnel Kimpembe,FRA,DF,Paris S-G,Ligue 1,21,1995,26.9,1966,184,927,1143,71,15,1933,14,15,93.3,14,1,1510,10487,6064,177,13,0,5,8,1478,1456,98.5,11
Andy King,WAL,MF,Swansea City,Premier League,28,1988,7.9,433,18,99,268,88,8,422,1,1,100.0,1,0,252,1232,545,28,8,0,5,2,283,271,95.8,7
Andy King,WAL,MF,Leicester City,Premier League,28,1988,6.0,264,16,59,155,61,12,259,1,4,25.0,1,0,151,665,328,12,3,3,5,0,202,170,84.2,11
Joshua King,NOR,MF,Bournemouth,Premier League,25,1992,27.3,1218,29,141,607,608,146,1184,67,146,45.9,72,8,886,4879,2859,135,56,21,104,103,1380,879,63.7,265
Simon Kjær,DEN,DF,Sevilla,La Liga,28,1989,17.5,977,131,562,436,28,19,962,1,1,100.0,1,1,563,2548,1083,18,2,0,3,1,581,571,98.3,5
Davy Klaassen,NED,MF,Everton,Premier League,24,1993,2.8,130,3,25,68,42,6,126,1,2,50.0,1,0,77,315,149,3,2,0,1,3,113,83,73.5,3
Felix Klaus,GER,MF,Hannover 96,Bundesliga,24,1992,22.0,1001,26,169,449,462,70,931,22,48,45.8,27,1,640,3414,1916,94,39,17,43,44,925,619,66.9,139
Ragnar Klavan,EST,DF,Liverpool,Premier League,31,1985,16.1,1356,118,666,748,43,7,1321,1,2,50.0,2,0,928,5542,3216,86,9,0,3,2,990,983,99.3,3
Tim Kleindienst,GER,FW,Freiburg,Bundesliga,21,1995,12.6,569,19,76,271,250,67,558,15,28,53.6,16,0,320,1208,609,35,9,7,54,25,635,403,63.5,140
Lukas Klostermann,GER,DF,RB Leipzig,Bundesliga,21,1996,24.3,1449,73,374,768,373,36,1225,9,15,60.0,11,1,759,3526,1839,98,31,4,12,11,854,763,89.3,75
Lukas Klünter,GER,DF,Köln,Bundesliga,21,1996,14.8,719,31,181,318,268,34,620,29,48,60.4,31,2,453,2235,1200,60,11,13,23,22,504,400,79.4,67
Robin Knoche,GER,DF,Wolfsburg,Bundesliga,25,1992,23.4,1600,151,871,793,43,9,1571,4,5,80.0,4,0,1064,6527,3544,70,8,0,2,2,1053,1040,98.8,8
Anthony Knockaert,FRA,MF,Brighton,Premier League,25,1991,26.9,1376,46,288,630,589,79,1311,63,92,68.5,68,0,1018,6322,3805,164,53,25,44,44,1194,952,79.7,117
Törles Knöll,GER,MF,Hamburger SV,Bundesliga,19,1997,0.2,5,0,0,5,0,0,5,0,0,,0,0,4,5,0,0,0,0,1,0,7,4,57.1,2
Robin Koch,GER,MF,Freiburg,Bundesliga,21,1996,21.3,1200,136,559,634,67,20,1179,8,11,72.7,9,0,717,3712,1705,41,7,1,7,9,729,692,94.9,26
Kenan Kodro,BIH,FW,Mainz 05,Bundesliga,23,1993,2.6,83,2,6,45,37,6,76,0,0,,0,0,49,248,82,2,2,0,5,5,100,58,58.0,21
Hervé Koffi,BFA,GK,Lille,Ligue 1,20,1996,4.0,114,105,112,2,0,0,93,0,0,,0,0,63,388,250,0,0,0,0,0,40,40,100.0,0
Dominik Kohr,GER,MF,Leverkusen,Bundesliga,23,1994,18.5,1152,33,228,731,256,46,1128,12,20,60.0,16,1,757,3434,1864,73,21,7,21,16,848,780,92.0,59
Seybou Koita,NIG,FW,Amiens,Ligue 1,23,1994,2.4,78,1,12,46,28,4,76,2,3,66.7,2,0,53,276,98,4,4,0,6,3,88,54,61.4,16
Koke,ESP,MF,Atlético Madrid,La Liga,25,1992,30.6,2433,51,426,1367,751,41,2269,27,47,57.4,32,1,1774,7222,3452,145,36,3,36,43,1904,1733,91.0,108
Aleksandar Kolarov,SRB,DF,Roma,Serie A,31,1985,34.0,2992,133,771,1325,1138,69,2518,45,91,49.5,59,5,1986,11070,7081,290,92,24,38,38,1964,1855,94.5,76
Sead Kolašinac,BIH,DF,Arsenal,Premier League,24,1993,23.9,1737,62,430,833,573,92,1526,15,29,51.7,18,0,994,4306,2774,134,48,17,23,17,1228,1129,91.9,97
Vincent Kompany,BEL,DF,Manchester City,Premier League,31,1986,15.5,1554,139,629,966,50,11,1543,3,3,100.0,3,0,1114,5848,3345,89,16,0,3,2,1226,1210,98.7,4
Ibrahima Konaté,FRA,DF,RB Leipzig,Bundesliga,18,1999,13.6,790,74,413,404,22,4,769,5,7,71.4,5,0,511,2870,1614,41,5,0,1,4,494,485,98.2,6
Moussa Konaté,SEN,FW,Amiens,Ligue 1,24,1993,27.5,860,24,66,394,460,117,822,11,22,50.0,13,0,530,2729,1313,73,22,11,100,41,1239,626,50.5,251
Geoffrey Kondogbia,CTA,MF,Valencia,La Liga,24,1993,29.0,1951,119,531,1286,265,27,1928,46,56,82.1,49,1,1440,7226,3660,121,28,3,19,46,1374,1279,93.1,51
Bakary Koné,BFA,DF,Strasbourg,Ligue 1,29,1988,27.4,1241,165,850,446,29,16,1225,5,5,100.0,5,1,767,3684,1937,27,2,0,8,0,775,753,97.2,13
Terence Kongolo,NED,DF,Huddersfield,Premier League,23,1994,11.7,564,58,236,246,103,6,491,4,9,44.4,6,1,224,865,515,14,7,0,4,4,263,229,87.1,4
Terence Kongolo,NED,DF,Monaco,Ligue 1,23,1994,2.9,189,13,52,91,58,3,156,1,1,100.0,1,0,93,521,286,15,6,1,2,2,99,92,92.9,6
Yevhen Konoplyanka,UKR,FW,Schalke 04,Bundesliga,27,1989,17.4,684,8,54,308,398,82,641,25,41,61.0,27,2,523,4584,2894,148,49,37,27,25,659,516,78.3,123
Julian Korb,GER,DF,Hannover 96,Bundesliga,25,1992,26.0,1424,84,476,615,402,26,1126,10,17,58.8,11,0,722,3291,1775,77,31,6,16,10,815,684,83.9,66
Laurent Koscielny,FRA,DF,Arsenal,Premier League,31,1985,24.7,2037,187,865,1199,94,20,1995,2,2,100.0,2,0,1271,6543,3443,103,26,0,12,5,1375,1353,98.4,9
Filip Kostić,SRB,FW,Hamburger SV,Bundesliga,24,1992,27.1,1178,14,143,463,650,120,1122,43,95,45.3,48,1,809,4392,2678,128,41,28,63,70,1098,767,69.9,237
Christian Kouakou,CIV,MF,Caen,Ligue 1,26,1991,9.4,291,12,60,93,159,43,291,5,13,38.5,6,1,198,1142,783,39,5,9,20,16,323,183,56.7,61
Rominigue Kouamé,MLI,DF,Lille,Ligue 1,20,1996,2.2,164,4,49,102,28,2,155,6,9,66.7,6,0,121,811,400,16,7,1,5,5,123,110,89.4,5
Tomáš Koubek,CZE,GK,Rennes,Ligue 1,24,1992,34.0,933,740,930,6,0,0,682,0,0,,0,0,410,2905,1696,0,0,0,0,0,276,276,100.0,0
Kalidou Koulibaly,SEN,DF,Napoli,Serie A,26,1991,34.1,3207,214,1171,2150,87,25,3163,10,13,76.9,12,1,2342,11305,6991,199,15,1,7,9,2441,2408,98.6,17
Jules Koundé,FRA,DF,Bordeaux,Ligue 1,18,1998,17.7,987,109,591,462,41,12,973,4,6,66.7,4,0,659,5744,3479,69,13,0,4,2,615,603,98.0,5
Cheikhou Kouyaté,SEN,MF,West Ham,Premier League,27,1989,31.1,1339,67,358,771,274,44,1329,27,42,64.3,28,0,700,3433,1419,57,24,1,39,34,951,711,74.8,65
Mateo Kovačić,CRO,MF,Real Madrid,La Liga,23,1994,11.0,863,14,193,582,188,4,858,23,24,95.8,23,0,783,4490,2086,76,31,0,13,13,731,696,95.2,16
Maksym Koval,UKR,GK,La Coruña,La Liga,24,1992,1.3,39,35,38,1,0,0,30,0,0,,0,0,23,106,59,0,0,0,1,0,16,16,100.0,0
Dawid Kownacki,POL,FW,Sampdoria,Serie A,20,1997,9.1,384,6,26,187,191,48,362,13,17,76.5,13,0,244,1008,462,26,7,11,22,22,441,290,65.8,110
Vincent Koziello,FRA,MF,Köln,Bundesliga,21,1995,8.8,612,14,116,443,87,4,604,6,7,85.7,6,0,435,1862,671,31,9,0,8,9,461,423,91.8,19
Vincent Koziello,FRA,MF,Nice,Ligue 1,21,1995,9.0,663,26,181,412,121,4,654,4,11,36.4,4,0,526,2707,1318,47,14,1,10,8,533,511,95.9,8
Thomas Kraft,GER,GK,Hertha BSC,Bundesliga,29,1988,3.0,147,127,146,1,0,0,108,0,0,,0,0,77,475,225,0,0,0,0,0,78,78,100.0,0
Emil Krafth,SWE,DF,Bologna,Serie A,22,1994,10.5,628,41,231,329,107,10,543,6,9,66.7,7,0,357,1701,923,40,16,2,5,10,374,340,90.9,18
Oliver Kragl,GER,MF,Crotone,Serie A,27,1990,1.1,56,3,12,29,20,0,55,2,5,40.0,2,1,39,102,42,3,3,0,2,4,47,36,76.6,7
Andrej Kramarić,CRO,FW,Hoffenheim,Bundesliga,26,1991,24.8,1193,7,116,564,615,133,1086,32,54,59.3,32,0,878,5431,2779,151,52,32,49,44,1198,891,74.4,252
Christoph Kramer,GER,MF,M'Gladbach,Bundesliga,26,1991,23.9,1762,73,462,1160,251,25,1701,26,40,65.0,29,2,1229,6139,3445,131,30,2,19,27,1255,1204,95.9,40
Ladislav Krejčí,CZE,FW,Bologna,Serie A,25,1992,4.4,190,4,24,89,94,12,186,6,7,85.7,6,0,145,802,475,27,6,2,6,4,203,154,75.9,24
Rene Krhin,SVN,MF,Nantes,Ligue 1,27,1990,14.6,645,48,211,402,75,15,640,5,6,83.3,5,0,375,2059,846,23,7,0,8,6,396,351,88.6,18
Bojan Krkić,ESP,FW,Alavés,La Liga,26,1990,4.9,195,4,27,107,81,16,191,9,13,69.2,11,1,161,1015,409,21,8,3,10,13,189,139,73.5,34
Bojan Krkić,ESP,FW,Stoke City,Premier League,26,1990,0.8,37,0,5,19,17,2,36,1,1,100.0,1,0,29,176,68,3,1,1,1,2,35,25,71.4,3
Michael Krohn-Dehli,DEN,MF,La Coruña,La Liga,34,1983,8.1,405,12,91,225,118,5,401,3,4,75.0,3,0,289,1358,715,28,13,1,2,3,299,269,90.0,20
Michael Krohn-Dehli,DEN,MF,Sevilla,La Liga,34,1983,6.0,427,4,56,276,127,10,402,6,6,100.0,6,0,291,1699,988,54,14,5,9,7,350,327,93.4,29
Toni Kroos,GER,MF,Real Madrid,La Liga,27,1990,25.1,2379,16,388,1443,730,38,2178,15,21,71.4,15,0,1790,9374,4969,234,65,6,16,10,1912,1826,95.5,55
Max Kruse,GER,FW,Werder Bremen,Bundesliga,29,1988,27.3,1607,11,132,879,729,82,1445,37,63,58.7,43,2,1108,6182,2455,145,67,12,61,46,1564,1193,76.3,312
Grzegorz Krychowiak,POL,MF,West Brom,Premier League,27,1990,18.2,1052,33,245,656,226,10,1019,13,25,52.0,13,0,618,3343,1600,66,27,3,16,21,728,648,89.0,28
Lukas Kübler,GER,DF,Freiburg,Bundesliga,24,1992,12.8,665,46,243,347,112,5,557,8,10,80.0,9,0,294,1562,743,27,11,0,7,7,311,281,90.4,17
Jasmin Kurtić,SVN,MF,Atalanta,Serie A,28,1989,7.4,408,6,54,224,151,21,401,8,17,47.1,9,0,279,1425,841,53,13,3,14,14,383,306,79.9,50
Jasmin Kurtić,SVN,MF,SPAL,Serie A,28,1989,16.0,829,19,145,479,241,26,806,16,26,61.5,18,2,539,2562,1198,60,19,3,23,20,698,574,82.2,53
Layvin Kurzawa,FRA,DF,Paris S-G,Ligue 1,24,1992,18.9,1269,40,331,610,415,72,1158,13,30,43.3,15,2,850,4034,2213,89,29,10,21,8,921,839,91.1,86
Filip Kusić,SRB,DF,Köln,Bundesliga,21,1996,0.2,4,2,2,2,1,0,3,0,0,,0,0,1,13,8,1,1,0,0,0,1,1,100.0,0
Zdravko Kuzmanović,SRB,MF,Málaga,La Liga,29,1987,5.3,380,15,75,266,55,2,367,4,6,66.7,4,0,273,1001,384,21,8,0,1,5,295,278,94.2,7
Han Kwang-song,PRK,FW,Cagliari,Serie A,18,1998,3.1,106,0,7,49,58,9,104,5,9,55.6,6,0,81,250,95,6,1,1,11,15,143,88,61.5,38
Enock Kwateng,FRA,DF,Nantes,Ligue 1,20,1997,1.0,54,3,32,19,5,0,46,0,0,,0,0,22,77,35,1,0,0,2,0,18,18,100.0,1
Alberto de la Bella,ESP,DF,Real Sociedad,La Liga,31,1985,17.0,1212,68,423,537,318,21,1074,7,13,53.8,7,0,743,3294,1681,71,33,2,16,10,812,750,92.4,49
Rajiv van La Parra,NED,FW,Huddersfield,Premier League,26,1991,23.7,1111,20,192,530,536,58,1094,65,132,49.2,71,12,909,6224,3477,176,62,20,60,74,1003,757,75.5,80
Brighton Labeau,MTQ,FW,Amiens,Ligue 1,21,1996,0.3,5,0,0,1,4,1,4,0,1,0.0,1,0,3,34,16,1,0,0,0,1,6,2,33.3,1
Gaëtan Laborde,FRA,FW,Bordeaux,Ligue 1,23,1994,10.6,393,5,29,179,213,63,377,9,25,36.0,13,2,233,1152,593,29,11,7,33,22,498,282,56.6,128
Alexandre Lacazette,FRA,FW,Arsenal,Premier League,26,1991,24.5,1019,8,67,361,622,193,971,36,65,55.4,40,4,680,2393,979,65,12,22,59,51,1292,754,58.4,289
Mehdi Lacen,ALG,MF,Málaga,La Liga,33,1984,11.7,578,27,139,374,80,3,575,7,9,77.8,7,1,394,1544,640,20,4,1,11,12,371,349,94.1,15
Mehdi Lacen,ALG,MF,Getafe,La Liga,33,1984,0.7,34,1,10,20,5,1,34,0,0,,0,0,18,97,45,3,0,0,2,0,14,13,92.9,1
Léo Lacroix,SUI,DF,Saint-Étienne,Ligue 1,25,1992,8.6,444,68,277,174,20,12,441,3,3,100.0,3,0,249,1616,826,20,2,0,3,0,264,255,96.6,6
Freddie Ladapo,ENG,FW,Crystal Palace,Premier League,24,1993,0.2,10,0,0,4,6,1,9,0,0,,0,0,4,21,2,0,0,0,0,0,13,7,53.8,2
Alban Lafont,FRA,GK,Toulouse,Ligue 1,18,1999,38.0,1202,934,1189,12,5,1,860,0,1,0.0,0,0,512,3218,1968,0,1,0,0,0,389,389,100.0,1
Víctor Laguardia,ESP,DF,Alavés,La Liga,27,1989,17.0,739,127,443,297,27,13,702,0,0,,0,0,345,2010,963,32,2,0,1,0,327,314,96.0,10
Konrad Laimer,AUT,DF,RB Leipzig,Bundesliga,20,1997,14.9,944,35,199,552,238,21,820,14,28,50.0,16,0,535,2189,1251,70,20,3,13,20,548,501,91.4,34
Kenny Lala,FRA,DF,Strasbourg,Ligue 1,25,1991,30.3,2038,113,762,992,510,14,1731,43,82,52.4,51,1,1317,9505,5821,202,80,6,30,39,1198,1153,96.2,33
Adam Lallana,ENG,MF,Liverpool,Premier League,29,1988,3.4,277,3,32,132,135,25,273,9,14,64.3,9,1,215,1080,525,28,11,4,6,9,254,220,86.6,43
Eugenio Lamanna,ITA,GK,Genoa,Serie A,27,1989,1.0,27,26,27,0,0,0,15,0,0,,0,0,9,40,13,0,0,0,0,0,8,8,100.0,0
Érik Lamela,ARG,FW,Tottenham,Premier League,25,1992,9.4,618,4,49,305,319,54,590,26,39,66.7,28,0,447,2405,1325,82,28,9,27,24,591,469,79.4,111
Ádám Lang,HUN,DF,Dijon,Ligue 1,24,1993,2.6,137,14,91,50,3,1,135,0,0,,0,0,90,491,274,6,0,0,1,1,89,87,97.8,1
Sebastian Langkamp,GER,DF,Hertha BSC,Bundesliga,29,1988,10.6,659,62,323,361,16,8,638,1,1,100.0,1,0,412,2107,973,17,2,0,5,1,408,402,98.5,6
Sebastian Langkamp,GER,DF,Werder Bremen,Bundesliga,29,1988,4.6,259,26,149,126,6,2,248,0,0,,0,0,142,1014,548,7,2,0,1,0,144,143,99.3,1
Manuel Lanzini,ARG,MF,West Ham,Premier League,24,1993,22.7,1544,15,202,904,573,56,1424,51,90,56.7,58,5,1158,6287,3552,184,58,15,33,55,1277,1102,86.3,80
Gianluca Lapadula,PER,FW,Genoa,Serie A,27,1990,16.6,464,13,38,183,264,103,447,15,19,78.9,17,1,255,1059,505,29,8,9,51,25,850,352,41.4,179
Aymeric Laporte,ESP,DF,Athletic Club,La Liga,23,1994,19.0,1180,120,622,598,42,15,1132,1,5,20.0,3,0,679,3634,2044,56,5,0,3,1,734,721,98.2,7
Aymeric Laporte,ESP,DF,Manchester City,Premier League,23,1994,9.0,881,41,291,584,55,2,858,1,1,100.0,1,0,586,2887,1802,61,7,0,1,0,687,678,98.7,1
Danilo Larangeira,BRA,DF,Udinese,Serie A,33,1984,30.8,1688,237,928,768,54,28,1628,4,6,66.7,4,0,958,4328,1925,31,5,1,5,2,965,951,98.5,16
Kevin Lasagna,ITA,FW,Udinese,Serie A,24,1992,23.7,728,20,62,319,386,139,695,11,26,42.3,12,0,415,2293,1284,65,23,17,58,34,926,517,55.8,229
Jamaal Lascelles,ENG,DF,Newcastle Utd,Premier League,23,1993,32.5,1546,255,968,604,68,33,1522,6,10,60.0,7,0,774,4529,2240,46,13,0,4,6,779,757,97.2,13
Paul Lasne,FRA,MF,Montpellier,Ligue 1,28,1989,34.0,2121,30,386,1319,577,40,2085,22,30,73.3,25,1,1512,8957,4000,180,69,11,31,31,1574,1461,92.8,110
Borja Lasso,ESP,MF,Sevilla,La Liga,23,1994,0.6,47,1,8,35,9,0,46,0,1,0.0,0,0,30,135,42,3,1,0,1,0,33,30,90.9,2
Toni Lato,ESP,DF,Valencia,La Liga,19,1997,8.9,500,33,177,244,102,11,435,12,14,85.7,12,0,272,1111,553,23,7,0,4,7,263,242,92.0,16
Danny Latza,GER,MF,Mainz 05,Bundesliga,27,1989,26.1,1584,58,328,982,354,46,1534,26,40,65.0,29,2,1011,4424,2104,100,32,2,33,30,1089,963,88.4,87
Vincent Laurini,FRA,DF,Fiorentina,Serie A,28,1989,17.9,1254,57,386,693,246,3,1029,15,19,78.9,18,0,718,3215,1818,67,29,1,13,7,708,693,97.9,7
Wesley Lautoa,NCL,DF,Dijon,Ligue 1,29,1987,6.9,371,38,189,187,27,4,364,1,2,50.0,1,0,223,1414,662,11,5,0,1,3,227,212,93.4,7
Diego Laxalt,URU,DF,Genoa,Serie A,24,1993,31.2,1694,59,448,737,672,74,1480,49,87,56.3,57,4,1116,7224,4728,207,74,9,56,49,1120,979,87.4,110
Miguel Layún,MEX,DF,Sevilla,La Liga,29,1988,13.2,795,50,237,320,281,19,689,9,11,81.8,11,0,482,2247,1188,59,20,7,11,7,480,445,92.7,51
Achraf Lazaar,MAR,MF,Benevento,Serie A,25,1992,5.3,253,15,66,111,99,8,233,15,31,48.4,17,0,181,665,376,18,8,1,5,16,187,159,85.0,15
Valentino Lazaro,AUT,MF,Hertha BSC,Bundesliga,21,1996,20.7,931,40,148,416,424,42,845,30,58,51.7,35,1,622,2660,1314,61,26,10,36,44,771,575,74.6,110
Darko Lazović,SRB,MF,Genoa,Serie A,26,1990,13.8,780,24,154,341,360,43,690,16,29,55.2,16,1,536,3344,2228,108,42,15,23,13,560,497,88.8,57
Manuel Lazzari,ITA,DF,SPAL,Serie A,23,1993,34.6,2009,98,510,935,794,50,1708,80,141,56.7,89,1,1392,9792,6719,284,109,23,57,84,1377,1248,90.6,93
Mickaël Le Bihan,FRA,FW,Nice,Ligue 1,27,1990,1.2,65,0,5,35,28,7,65,3,5,60.0,3,0,55,190,84,5,1,1,5,4,74,58,78.4,21
Maxime Le Marchand,FRA,DF,Nice,Ligue 1,27,1989,28.2,2186,188,998,1082,262,11,2077,15,23,65.2,15,0,1428,7459,4658,151,37,0,9,15,1496,1451,97.0,26
James Lea Siliki,CMR,MF,Rennes,Ligue 1,21,1996,20.2,988,18,158,574,346,40,962,13,34,38.2,13,2,679,4111,2374,125,45,5,36,33,767,661,86.2,81
Mathew Leckie,AUS,FW,Hertha BSC,Bundesliga,26,1991,20.6,1079,35,178,545,423,64,1066,35,63,55.6,38,2,735,3842,1859,98,30,8,53,39,1019,734,72.0,196
Benjamin Lecomte,FRA,GK,Montpellier,Ligue 1,26,1991,38.0,1087,951,1082,7,0,0,847,1,1,100.0,1,0,560,3871,2058,0,0,0,0,0,408,405,99.3,0
