Player,Nation,Pos,Squad,Comp,Age,Born,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Long Ast,Long xA,Long A-xA,Long KP,Long 1/3,Long PPA,Long CrsPA,Long Prog
Yussuf Poulsen,DEN,FW,RB Leipzig,Bundesliga,23,1994,18.5,366,573,63.9,4530,1038,260,362,71.8,81,135,60.0,9,26,34.6,2,1.4,+0.6,15,24,10,1,29
Maxime Poundjé,FRA,DF,Bordeaux,Ligue 1,24,1992,18.9,698,949,73.6,11629,5914,352,422,83.4,274,352,77.8,55,130,42.3,1,0.9,+0.1,14,74,15,10,71
Darío Poveda,ESP,FW,Villarreal,La Liga,20,1997,0.0,1,2,50.0,10,6,1,2,50.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
Dennis Praet,BEL,MF,Sampdoria,Serie A,23,1994,29.5,1236,1511,81.8,20814,5847,624,719,86.8,471,550,85.6,120,190,63.2,3,3.1,-0.1,35,116,46,8,142
Sanjin Prcić,BIH,MF,Rennes,Ligue 1,23,1993,17.4,788,916,86.0,16739,4133,267,294,90.8,346,383,90.3,158,210,75.2,2,0.4,+1.6,9,94,11,1,96
Nicolas de Préville,FRA,FW,Lille,Ligue 1,26,1991,3.2,44,67,65.7,624,106,22,28,78.6,14,18,77.8,2,8,25.0,0,0.2,-0.2,4,2,2,0,4
Nicolas de Préville,FRA,FW,Bordeaux,Ligue 1,26,1991,21.5,490,702,69.8,8486,2149,251,324,77.5,167,242,69.0,58,100,58.0,4,3.7,+0.3,28,27,19,5,43
Andrés Prieto,ESP,GK,Málaga,La Liga,23,1993,4.0,39,87,44.8,1865,1496,0,0,,10,12,83.3,29,75,38.7,0,0.0,0.0,0,4,0,0,0
Xabi Prieto,ESP,MF,Real Sociedad,La Liga,33,1983,21.4,867,1072,80.9,14174,3550,447,517,86.5,322,386,83.4,78,120,65.0,5,4.2,+0.8,42,85,31,10,79
Jérôme Prior,FRA,GK,Bordeaux,Ligue 1,21,1995,2.0,14,25,56.0,465,346,2,2,100.0,6,6,100.0,6,17,35.3,0,0.0,0.0,0,0,0,0,0
Alex Pritchard,ENG,MF,Huddersfield,Premier League,24,1993,11.1,261,392,66.6,4439,1238,139,167,83.2,86,118,72.9,29,76,38.2,1,1.9,-0.9,19,17,10,2,26
Sloan Privat,FRA,FW,Guingamp,Ligue 1,28,1989,0.0,1,1,100.0,7,1,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
Sebastian Prödl,AUT,DF,Watford,Premier League,30,1987,17.4,434,550,78.9,10035,3754,131,151,86.8,197,231,85.3,101,155,65.2,0,0.4,-0.4,1,31,1,0,38
Davy Pröpper,NED,MF,Brighton,Premier League,25,1991,34.7,1105,1405,78.6,23227,6413,392,472,83.1,492,588,83.7,203,289,70.2,4,1.2,+2.8,20,137,16,4,158
Manuel Pucciarelli,ITA,FW,Chievo,Serie A,26,1991,15.3,299,394,75.9,4152,784,181,221,81.9,96,122,78.7,12,23,52.2,0,0.9,-0.9,18,22,8,1,25
Christian Puggioni,ITA,GK,Sampdoria,Serie A,36,1981,9.0,203,281,72.2,6046,3994,42,42,100.0,82,83,98.8,78,155,50.3,0,0.0,0.0,0,1,0,0,0
Christian Puggioni,ITA,GK,Benevento,Serie A,36,1981,13.1,315,433,72.7,9693,5863,37,38,97.4,152,158,96.2,125,236,53.0,0,0.0,0.0,0,4,0,0,0
Marc Pugh,ENG,MF,Bournemouth,Premier League,30,1987,10.9,387,513,75.4,5924,1714,232,265,87.5,120,156,76.9,27,72,37.5,0,0.7,-0.7,10,19,17,3,36
Erick Pulgar,CHI,MF,Bologna,Serie A,23,1994,30.8,1430,1748,81.8,29216,8150,530,589,90.0,615,713,86.3,258,384,67.2,0,2.6,-2.6,23,139,19,1,149
Christian Pulisic,USA,FW,Dortmund,Bundesliga,18,1998,25.6,677,896,75.6,10465,2263,377,453,83.2,243,305,79.7,42,79,53.2,5,5.9,-0.9,28,35,36,13,68
Jason Puncheon,ENG,MF,Crystal Palace,Premier League,31,1986,7.2,206,259,79.5,3492,995,103,117,88.0,75,87,86.2,21,45,46.7,0,0.5,-0.5,5,19,9,1,29
George Pușcaș,ROU,FW,Benevento,Serie A,21,1996,7.8,116,149,77.9,1617,258,73,89,82.0,30,41,73.2,8,11,72.7,0,0.3,-0.3,7,8,3,1,6
Loïc Puyo,FRA,MF,Angers,Ligue 1,28,1988,1.9,80,111,72.1,1898,529,22,27,81.5,39,47,83.0,18,34,52.9,0,0.3,-0.3,5,14,1,0,10
Fabio Quagliarella,ITA,FW,Sampdoria,Serie A,34,1983,30.2,416,639,65.1,6806,1710,219,293,74.7,149,234,63.7,40,73,54.8,5,5.6,-0.6,36,26,31,4,57
Robin Quaison,SWE,FW,Mainz 05,Bundesliga,23,1993,15.7,206,291,70.8,3273,708,111,141,78.7,70,92,76.1,16,31,51.6,1,1.4,-0.4,11,13,5,0,20
Collin Quaner,GER,FW,Huddersfield,Premier League,26,1991,14.2,316,437,72.3,4326,1282,195,250,78.0,100,129,77.5,11,30,36.7,4,2.4,+1.6,16,23,10,5,28
Dani Raba,ESP,MF,Villarreal,La Liga,21,1995,12.3,372,505,73.7,7291,1674,156,199,78.4,148,188,78.7,61,103,59.2,4,3.5,+0.5,25,24,10,3,33
Adrien Rabiot,FRA,MF,Paris S-G,Ligue 1,22,1995,26.2,1978,2168,91.2,33974,8519,909,969,93.8,823,881,93.4,200,238,84.0,5,3.2,+1.8,23,170,24,3,150
Nemanja Radoja,SRB,MF,Celta Vigo,La Liga,24,1993,12.3,535,620,86.3,9843,1949,231,262,88.2,233,263,88.6,66,81,81.5,1,0.6,+0.4,6,57,5,1,41
Ivan Radovanović,SRB,MF,Chievo,Serie A,28,1988,34.9,1454,1807,80.5,32860,9241,474,525,90.3,636,736,86.4,335,515,65.0,1,0.6,+0.4,15,145,21,4,139
Ștefan Radu,ROU,DF,Lazio,Serie A,30,1986,28.8,1426,1672,85.3,25453,11877,609,678,89.8,683,765,89.3,122,203,60.1,1,0.7,+0.3,9,170,10,3,148
Rafael,BRA,GK,Cagliari,Serie A,35,1982,8.8,142,247,57.5,5602,4233,18,18,100.0,43,44,97.7,81,185,43.8,0,0.0,0.0,0,2,0,0,0
Rafael,BRA,DF,Lyon,Ligue 1,27,1990,20.1,962,1209,79.6,15964,6002,487,542,89.9,381,466,81.8,78,158,49.4,2,3.5,-1.5,24,72,22,17,83
Raffael,BRA,FW,M'Gladbach,Bundesliga,32,1985,23.0,678,818,82.9,10282,2565,401,452,88.7,196,229,85.6,58,86,67.4,1,4.2,-3.2,33,58,32,6,76
Rafinha,BRA,DF,Bayern Munich,Bundesliga,31,1985,20.6,1572,1779,88.4,28608,8001,702,744,94.4,657,747,88.0,199,253,78.7,2,2.1,-0.1,21,127,22,7,120
Rafinha,BRA,MF,Inter,Serie A,24,1993,11.6,652,740,88.1,11186,2213,304,332,91.6,278,305,91.1,57,82,69.5,2,2.9,-0.9,25,58,19,2,69
Andrea Raggi,ITA,DF,Monaco,Ligue 1,33,1984,17.9,542,742,73.0,11303,4785,160,187,85.6,291,363,80.2,83,168,49.4,0,0.1,-0.1,2,45,5,3,54
Antonino Ragusa,ITA,FW,Sassuolo,Serie A,27,1990,9.2,184,267,68.9,2859,947,103,127,81.1,62,89,69.7,15,38,39.5,1,0.8,+0.2,12,9,10,4,28
Baba Rahman,GHA,DF,Schalke 04,Bundesliga,23,1994,0.4,14,21,66.7,232,176,10,12,83.3,3,7,42.9,1,2,50.0,0,0.0,0.0,0,2,0,0,2
Ivan Rakitić,CRO,MF,Barcelona,La Liga,29,1988,31.5,2288,2566,89.2,42917,11769,949,1010,94.0,990,1072,92.4,315,420,75.0,5,4.1,+0.9,29,252,36,4,198
André Ramalho,BRA,DF,Leverkusen,Bundesliga,25,1992,0.4,11,14,78.6,225,115,2,2,100.0,7,8,87.5,2,4,50.0,0,0.0,0.0,0,0,0,0,3
Jonás Ramalho,ESP,DF,Girona,La Liga,24,1993,25.5,677,911,74.3,15183,5780,190,232,81.9,332,406,81.8,147,254,57.9,0,0.0,0.0,2,64,5,0,54
Adil Rami,FRA,DF,Marseille,Ligue 1,31,1985,32.8,1583,1870,84.7,35308,12354,471,529,89.0,777,851,91.3,327,462,70.8,2,1.2,+0.8,7,85,2,0,75
Benito Ramírez,ESP,FW,Las Palmas,La Liga,22,1995,1.8,44,77,57.1,725,147,28,39,71.8,10,21,47.6,6,17,35.3,0,0.0,0.0,2,1,0,0,1
Gastón Ramírez,URU,MF,Sampdoria,Serie A,26,1990,24.6,779,1100,70.8,13151,3293,408,493,82.8,271,352,77.0,82,209,39.2,6,5.2,+0.8,46,65,39,5,83
Sandro Ramírez,ESP,FW,Sevilla,La Liga,22,1995,8.0,204,262,77.9,3292,638,106,120,88.3,80,100,80.0,13,32,40.6,1,0.5,+0.5,7,7,8,0,17
Sandro Ramírez,ESP,FW,Everton,Premier League,22,1995,3.1,66,89,74.2,915,142,32,42,76.2,23,27,85.2,4,8,50.0,0,0.0,0.0,0,0,1,0,4
Toño Ramírez,ESP,GK,Real Sociedad,La Liga,30,1986,3.5,81,118,68.6,2209,1333,11,13,84.6,50,51,98.0,20,53,37.7,0,0.0,0.0,0,0,0,0,0
Iván Ramis,ESP,DF,Eibar,La Liga,32,1984,14.5,566,694,81.6,14995,4431,103,123,83.7,271,318,85.2,189,244,77.5,0,0.0,0.0,1,53,0,0,47
Omar Ramos,ESP,FW,Leganés,La Liga,29,1988,16.1,352,502,70.1,6127,1824,195,221,88.2,110,152,72.4,43,111,38.7,1,2.0,-1.0,22,26,18,8,35
Sergio Ramos,ESP,DF,Real Madrid,La Liga,31,1986,25.4,1689,1895,89.1,35744,14175,565,603,93.7,825,881,93.6,283,381,74.3,1,1.7,-0.7,14,169,11,3,101
Aaron Ramsey,WAL,MF,Arsenal,Premier League,26,1990,20.5,1051,1252,83.9,18465,4558,482,544,88.6,428,490,87.3,112,158,70.9,8,4.8,+3.2,28,91,37,3,120
Àngel Rangel,ESP,DF,Swansea City,Premier League,34,1982,1.7,96,118,81.4,1667,529,52,58,89.7,30,41,73.2,13,18,72.2,0,0.1,-0.1,1,7,1,1,9
Andrea Ranocchia,ITA,DF,Inter,Serie A,29,1988,7.0,285,315,90.5,6092,1885,70,74,94.6,168,179,93.9,44,58,75.9,0,0.0,0.0,0,9,1,0,12
Marcus Rashford,ENG,FW,Manchester Utd,Premier League,19,1997,20.1,473,673,70.3,7163,1735,271,328,82.6,144,191,75.4,35,99,35.4,5,3.3,+1.7,23,23,22,6,38
Milot Rashica,KVX,FW,Werder Bremen,Bundesliga,21,1996,4.3,69,112,61.6,1366,316,34,40,85.0,21,34,61.8,13,24,54.2,0,0.4,-0.4,4,4,3,1,9
Konstantin Rausch,RUS,DF,Köln,Bundesliga,27,1990,10.3,383,567,67.5,7510,3632,151,196,77.0,171,238,71.8,57,117,48.7,1,0.3,+0.7,8,31,7,3,29
Yoric Ravet,FRA,MF,Freiburg,Bundesliga,27,1989,5.5,118,204,57.8,2075,968,65,90,72.2,32,57,56.1,16,48,33.3,2,1.3,+0.7,15,8,7,3,20
Ante Rebić,CRO,FW,Eint Frankfurt,Bundesliga,23,1993,19.5,264,482,54.8,4405,1471,129,199,64.8,101,185,54.6,22,49,44.9,2,4.1,-2.1,24,27,28,11,48
Pedro Rebocho,POR,DF,Guingamp,Ligue 1,22,1995,19.1,747,986,75.8,12908,6424,333,388,85.8,335,421,79.6,66,135,48.9,2,1.2,+0.8,20,54,20,10,78
Recio,ESP,MF,Málaga,La Liga,26,1991,20.4,805,1028,78.3,15058,4230,373,424,88.0,292,357,81.8,118,205,57.6,2,1.5,+0.5,24,79,10,2,65
Nathan Redmond,ENG,FW,Southampton,Premier League,23,1994,21.6,638,872,73.2,11618,2776,320,385,83.1,213,288,74.0,89,155,57.4,3,3.7,-0.7,41,38,39,8,68
Alberto Redondo,ESP,DF,Getafe,La Liga,20,1997,1.0,13,29,44.8,149,66,9,13,69.2,3,9,33.3,0,5,0.0,0,0.0,0.0,0,1,0,0,1
Fabian Reese,GER,FW,Schalke 04,Bundesliga,19,1997,0.8,18,23,78.3,272,61,11,13,84.6,5,5,100.0,1,3,33.3,0,0.0,0.0,0,0,1,0,1
Vasco Regini,ITA,DF,Sampdoria,Serie A,26,1990,12.0,584,679,86.0,10428,3479,227,243,93.4,294,321,91.6,53,96,55.2,0,0.1,-0.1,3,37,3,2,37
Xesc Regis,ESP,FW,Eibar,La Liga,20,1996,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
Winston Reid,NZL,DF,West Ham,Premier League,29,1988,16.1,539,637,84.6,12747,3293,115,131,87.8,299,317,94.3,121,183,66.1,0,0.1,-0.1,3,26,2,0,34
Pepe Reina,ESP,GK,Napoli,Serie A,34,1982,37.0,871,1076,80.9,25570,13721,90,93,96.8,435,441,98.6,345,540,63.9,0,0.3,-0.3,1,4,0,0,0
Jeff Reine-Adélaïde,FRA,MF,Angers,Ligue 1,19,1998,4.9,129,161,80.1,2033,756,71,88,80.7,47,57,82.5,8,11,72.7,0,0.6,-0.6,5,14,7,1,24
Karim Rekik,NED,DF,Hertha BSC,Bundesliga,22,1994,25.6,1118,1316,85.0,26965,7985,220,242,90.9,607,654,92.8,286,404,70.8,2,0.4,+1.6,1,53,4,0,63
Loïc Rémy,FRA,FW,Las Palmas,La Liga,30,1987,8.5,201,256,78.5,3336,705,104,125,83.2,71,91,78.0,19,30,63.3,0,0.2,-0.2,8,8,4,0,17
Loïc Rémy,FRA,FW,Getafe,La Liga,30,1987,5.1,87,125,69.6,1357,187,53,69,76.8,27,42,64.3,6,9,66.7,0,0.3,-0.3,1,3,2,1,4
Jan Repas,SVN,MF,Caen,Ligue 1,20,1997,10.0,160,237,67.5,2682,586,83,111,74.8,58,81,71.6,15,28,53.6,0,0.6,-0.6,9,14,4,1,18
Panagiotis Retsos,GRE,DF,Leverkusen,Bundesliga,18,1998,19.1,1009,1208,83.5,19219,7787,428,484,88.4,431,510,84.5,139,187,74.3,3,1.3,+1.7,9,82,2,1,85
Marco Reus,GER,MF,Dortmund,Bundesliga,28,1989,10.3,292,386,75.6,4842,1383,151,184,82.1,88,116,75.9,37,60,61.7,0,2.2,-2.2,16,24,11,2,38
Elvis Rexhbeçaj,GER,DF,Wolfsburg,Bundesliga,19,1997,1.4,42,57,73.7,829,243,14,15,93.3,22,28,78.6,5,10,50.0,0,0.0,0.0,0,1,2,1,2
Baptiste Reynet,FRA,GK,Dijon,Ligue 1,26,1990,38.0,953,1335,71.4,32108,19328,112,113,99.1,406,412,98.5,433,808,53.6,0,0.0,0.0,0,30,0,0,0
Franck Ribéry,FRA,FW,Bayern Munich,Bundesliga,34,1983,13.4,690,821,84.0,11725,2744,355,401,88.5,250,291,85.9,72,98,73.5,1,4.6,-3.6,32,45,37,5,82
Federico Ricca,URU,DF,Málaga,La Liga,22,1994,12.3,406,620,65.5,7255,3967,189,235,80.4,180,247,72.9,34,119,28.6,1,0.4,+0.6,7,39,5,2,38
Federico Ricci,ITA,FW,Genoa,Serie A,23,1994,2.4,49,77,63.6,842,294,20,23,87.0,21,32,65.6,6,15,40.0,0,0.3,-0.3,4,6,2,2,9
Federico Ricci,ITA,FW,Crotone,Serie A,23,1994,10.2,239,376,63.6,4460,1294,115,142,81.0,82,128,64.1,39,89,43.8,1,1.6,-0.6,11,17,14,2,40
Declan Rice,ENG,DF,West Ham,Premier League,18,1999,15.9,467,579,80.7,9701,3612,170,187,90.9,213,238,89.5,78,140,55.7,0,0.1,-0.1,2,37,4,0,34
Richarlison,BRA,FW,Watford,Premier League,20,1997,31.4,536,835,64.2,8023,2265,308,406,75.9,193,293,65.9,23,61,37.7,4,3.2,+0.8,24,32,24,4,76
Marco Richter,GER,FW,Augsburg,Bundesliga,19,1997,7.2,110,158,69.6,2051,565,50,66,75.8,40,55,72.7,18,30,60.0,0,1.1,-1.1,8,7,11,5,14
Diego Rico,ESP,DF,Leganés,La Liga,24,1993,24.8,876,1305,67.1,16978,9628,363,449,80.8,392,532,73.7,116,269,43.1,2,2.8,-0.8,31,83,27,9,132
Mikel Rico,ESP,MF,Athletic Club,La Liga,32,1984,13.0,454,563,80.6,8966,2011,162,188,86.2,218,257,84.8,67,97,69.1,0,1.0,-1.0,11,39,6,1,37
Sergio Rico,ESP,GK,Sevilla,La Liga,23,1993,24.0,404,594,68.0,12571,8357,74,74,100.0,179,183,97.8,149,335,44.5,0,0.0,0.0,0,4,0,0,0
Jaïro Riedewald,NED,MF,Crystal Palace,Premier League,20,1996,4.9,126,159,79.2,2531,1037,52,59,88.1,48,60,80.0,23,35,65.7,0,0.3,-0.3,1,17,5,2,15
Asier Riesgo,ESP,GK,Eibar,La Liga,33,1983,1.0,10,28,35.7,647,605,0,0,,0,0,,10,28,35.7,0,0.0,0.0,0,1,0,0,0
Luca Rigoni,ITA,MF,Genoa,Serie A,32,1984,17.5,440,554,79.4,8006,2333,204,242,84.3,171,206,83.0,57,85,67.1,2,2.0,0.0,12,47,10,2,57
Nicola Rigoni,ITA,MF,Chievo,Serie A,26,1990,10.4,344,422,81.5,6679,2649,136,163,83.4,160,176,90.9,42,68,61.8,0,0.2,-0.2,4,49,8,1,68
Kévin Rimane,GUF,DF,Paris S-G,Ligue 1,26,1991,0.1,3,3,100.0,71,33,0,0,,2,2,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,1
Tomás Rincón,VEN,MF,Torino,Serie A,29,1988,33.3,1255,1519,82.6,24194,6333,531,618,85.9,525,600,87.5,183,260,70.4,0,1.8,-1.8,23,107,30,3,120
Birk Risa,NOR,FW,Köln,Bundesliga,19,1998,0.9,12,16,75.0,189,52,7,7,100.0,3,4,75.0,2,4,50.0,0,0.0,0.0,1,1,0,0,1
Marcel Risse,GER,DF,Köln,Bundesliga,27,1989,13.0,391,646,60.5,7746,4007,167,212,78.8,156,217,71.9,65,183,35.5,3,2.5,+0.5,21,39,18,10,61
Matt Ritchie,SCO,MF,Newcastle Utd,Premier League,27,1989,31.2,840,1266,66.4,15171,5154,424,494,85.8,274,385,71.2,123,315,39.0,5,5.5,-0.5,50,63,33,14,89
Cristian Rivera,ESP,MF,Eibar,La Liga,20,1997,2.7,119,141,84.4,2407,291,35,44,79.5,66,70,94.3,17,22,77.3,0,0.2,-0.2,3,9,0,0,3
Emmanuel Rivière,FRA,FW,Metz,Ligue 1,27,1990,22.3,423,596,71.0,5503,499,249,335,74.3,119,164,72.6,13,28,46.4,2,1.4,+0.6,16,13,6,0,14
Jonathan Rivierez,MTQ,DF,Metz,Ligue 1,28,1989,22.9,708,947,74.8,14151,6985,246,286,86.0,357,436,81.9,96,186,51.6,0,0.6,-0.6,12,52,15,9,71
Luca Rizzo,ITA,MF,SPAL,Serie A,25,1992,5.4,143,207,69.1,2324,741,73,97,75.3,52,68,76.5,13,23,56.5,0,0.9,-0.9,5,8,6,3,23
Arjen Robben,NED,FW,Bayern Munich,Bundesliga,33,1984,16.7,714,872,81.9,12009,3768,380,430,88.4,256,308,83.1,64,103,62.1,5,4.8,+0.2,32,47,62,10,105
Rober,ESP,DF,Levante,La Liga,22,1995,21.2,555,683,81.3,11624,4088,175,209,83.7,277,317,87.4,94,138,68.1,0,0.0,0.0,1,35,0,0,33
Roberto,ESP,GK,Málaga,La Liga,31,1986,34.0,471,872,54.0,21393,16115,16,16,100.0,149,152,98.0,306,704,43.5,0,0.1,-0.1,2,17,0,0,0
Sergi Roberto,ESP,DF,Barcelona,La Liga,25,1992,24.7,1606,1782,90.1,25950,7800,824,875,94.2,653,714,91.5,106,145,73.1,7,3.6,+3.4,23,101,33,7,127
Connor Roberts,WAL,DF,Swansea City,Premier League,21,1995,3.0,126,172,73.3,2073,548,73,82,89.0,38,52,73.1,13,27,48.1,0,0.0,0.0,0,8,3,0,8
Andrew Robertson,SCO,DF,Liverpool,Premier League,23,1994,21.6,1408,1667,84.5,23528,7747,697,750,92.9,586,676,86.7,99,177,55.9,5,3.3,+1.7,23,107,31,8,133
Álex Robles,ESP,DF,Málaga,La Liga,18,1999,1.0,20,30,66.7,368,153,8,10,80.0,10,15,66.7,2,5,40.0,0,0.0,0.0,0,0,0,0,1
Hal Robson-Kanu,WAL,FW,West Brom,Premier League,28,1989,9.2,130,202,64.4,2013,581,70,90,77.8,44,65,67.7,11,31,35.5,0,0.6,-0.6,8,10,3,1,23
Marc Roca,ESP,MF,Espanyol,La Liga,20,1996,2.9,143,165,86.7,2819,782,56,61,91.8,60,70,85.7,25,31,80.6,0,0.0,0.0,2,14,0,0,13
Rubén Rochina,ESP,MF,Levante,La Liga,26,1991,1.7,65,85,76.5,1373,537,27,32,84.4,25,33,75.8,13,19,68.4,0,0.0,0.0,2,11,5,0,14
Ronny Rodelin,FRA,FW,Caen,Ligue 1,27,1989,35.1,914,1337,68.4,17880,5333,371,497,74.6,374,528,70.8,144,238,60.5,6,6.0,0.0,57,120,35,12,167
Rodri,ESP,MF,Villarreal,La Liga,21,1996,35.9,2232,2491,89.6,44105,11619,813,902,90.1,1075,1168,92.0,328,383,85.6,3,1.8,+1.2,23,170,8,0,177
Rodrigo,ESP,FW,Valencia,La Liga,26,1991,29.8,676,926,73.0,10983,2245,347,441,78.7,243,331,73.4,59,104,56.7,4,3.1,+0.9,32,68,26,3,68
Kévin Rodrigues,POR,DF,Real Sociedad,La Liga,23,1994,18.2,731,935,78.2,12677,4797,347,401,86.5,315,379,83.1,59,122,48.4,2,1.3,+0.7,14,58,17,12,68
Ángel Rodríguez,ESP,FW,Getafe,La Liga,30,1987,25.5,259,400,64.8,4250,980,127,180,70.6,102,146,69.9,22,48,45.8,2,3.7,-1.7,18,14,14,3,29
Iván Rodríguez,ESP,DF,Málaga,La Liga,21,1996,0.2,10,10,100.0,174,92,3,3,100.0,7,7,100.0,0,0,,0,0.0,0.0,0,2,0,0,1
James Rodríguez,COL,MF,Bayern Munich,Bundesliga,26,1991,18.0,1367,1604,85.2,26139,6566,602,654,92.0,529,594,89.1,219,312,70.2,11,7.4,+3.6,65,138,36,9,119
Jay Rodriguez,ENG,FW,West Brom,Premier League,28,1989,31.2,497,710,70.0,7562,1963,286,352,81.3,148,207,71.5,39,90,43.3,1,1.5,-0.5,16,43,14,2,52
Ricardo Rodríguez,SUI,DF,Milan,Serie A,24,1992,33.4,1737,2093,83.0,32279,10193,785,848,92.6,733,852,86.0,207,348,59.5,0,1.7,-1.7,22,139,31,20,130
Marko Rog,CRO,FW,Napoli,Serie A,22,1995,3.2,247,282,87.6,3181,601,167,178,93.8,60,72,83.3,7,13,53.8,0,0.6,-0.6,7,20,1,0,13
Rogério,BRA,DF,Sassuolo,Serie A,19,1998,10.1,299,427,70.0,6160,3211,97,129,75.2,145,184,78.8,49,95,51.6,0,0.4,-0.4,8,37,7,7,35
Marcus Rohdén,SWE,MF,Crotone,Serie A,26,1991,18.1,360,537,67.0,5751,2059,182,247,73.7,136,195,69.7,34,71,47.9,0,1.0,-1.0,8,28,6,1,44
Marcos Rojo,ARG,DF,Manchester Utd,Premier League,27,1990,7.1,301,356,84.6,6415,2548,107,111,96.4,147,162,90.7,43,73,58.9,0,0.0,0.0,1,19,1,0,12
Diego Rolán,URU,FW,Málaga,La Liga,24,1993,21.6,466,611,76.3,7340,1630,267,326,81.9,143,189,75.7,42,61,68.9,0,1.0,-1.0,18,27,19,3,44
Rolando,POR,DF,Marseille,Ligue 1,31,1985,27.9,1156,1327,87.1,26534,7862,276,301,91.7,607,661,91.8,260,344,75.6,0,0.0,0.0,1,45,2,0,54
Esteban Rolón,ARG,MF,Málaga,La Liga,22,1995,4.6,107,141,75.9,2059,505,47,55,85.5,39,55,70.9,17,24,70.8,0,0.0,0.0,1,8,1,0,7
Filippo Romagna,ITA,DF,Cagliari,Serie A,20,1997,21.0,670,897,74.7,14700,5521,198,235,84.3,339,405,83.7,126,234,53.8,0,0.1,-0.1,3,74,10,3,72
Alessio Romagnoli,ITA,DF,Milan,Serie A,22,1995,26.1,1354,1502,90.1,28192,8525,385,414,93.0,757,806,93.9,208,267,77.9,0,0.1,-0.1,4,70,0,0,75
Simone Romagnoli,ITA,DF,Bologna,Serie A,27,1990,6.2,232,287,80.8,5331,1738,58,68,85.3,115,130,88.5,58,86,67.4,0,0.0,0.0,1,16,2,0,12
Aristóteles Romero,VEN,MF,Crotone,Serie A,21,1995,1.0,36,49,73.5,883,127,9,13,69.2,16,21,76.2,11,13,84.6,0,0.0,0.0,1,6,0,0,1
Óscar Romero,PAR,MF,Alavés,La Liga,25,1992,2.8,47,79,59.5,1023,395,22,26,84.6,13,26,50.0,11,23,47.8,0,0.1,-0.1,5,3,1,0,6
Sergio Romero,ARG,GK,Manchester Utd,Premier League,30,1987,1.0,17,25,68.0,678,493,3,3,100.0,4,4,100.0,10,18,55.6,0,0.0,0.0,0,0,0,0,0
Oriol Romeu,ESP,MF,Southampton,Premier League,25,1991,32.2,1555,1858,83.7,29857,8067,598,674,88.7,752,873,86.1,186,265,70.2,0,1.6,-1.6,21,151,12,0,172
Rômulo,ITA,MF,Hellas Verona,Serie A,30,1987,35.2,1155,1583,73.0,19672,6661,571,683,83.6,457,579,78.9,106,239,44.4,5,4.2,+0.8,48,78,33,14,119
Cristiano Ronaldo,POR,FW,Real Madrid,La Liga,32,1985,25.4,612,769,79.6,9121,2045,363,430,84.4,199,252,79.0,36,58,62.1,5,4.8,+0.2,37,35,29,6,60
Facundo Roncaglia,ARG,DF,Celta Vigo,La Liga,30,1987,16.6,940,1091,86.2,21083,6652,237,266,89.1,503,533,94.4,195,276,70.7,0,0.0,0.0,1,52,1,0,57
Salomón Rondón,VEN,FW,West Brom,Premier League,27,1989,30.7,564,828,68.1,8179,1541,345,452,76.3,157,231,68.0,36,68,52.9,3,1.8,+1.2,21,43,18,3,52
Valentin Rongier,FRA,MF,Nantes,Ligue 1,22,1994,26.1,1114,1305,85.4,19620,4882,505,580,87.1,470,521,90.2,111,154,72.1,2,1.6,+0.4,27,111,24,2,115
Marten de Roon,NED,MF,Atalanta,Serie A,26,1991,28.6,1426,1685,84.6,29208,7826,442,525,84.2,749,829,90.3,218,291,74.9,3,2.0,+1.0,21,174,23,3,163
Wayne Rooney,ENG,MF,Everton,Premier League,31,1985,25.2,919,1218,75.5,19664,4824,344,408,84.3,370,437,84.7,186,321,57.9,2,2.1,-0.1,32,130,26,6,100
Roberto Rosales,VEN,DF,Málaga,La Liga,28,1988,34.7,1336,1922,69.5,26138,13923,578,690,83.8,523,704,74.3,221,467,47.3,0,3.1,-3.1,47,121,32,21,156
Danny Rose,ENG,DF,Tottenham,Premier League,27,1990,8.9,395,533,74.1,7365,3138,175,207,84.5,169,213,79.3,44,87,50.6,1,0.8,+0.2,11,26,17,6,54
Liam Rosenior,ENG,DF,Brighton,Premier League,33,1984,1.8,65,91,71.4,1252,781,32,39,82.1,20,31,64.5,13,17,76.5,0,0.0,0.0,0,5,0,0,8
Aleandro Rosi,ITA,DF,Genoa,Serie A,30,1987,18.9,565,812,69.6,9243,3866,283,338,83.7,233,326,71.5,37,112,33.0,1,0.6,+0.4,8,37,6,2,63
Valentin Rosier,FRA,DF,Dijon,Ligue 1,20,1996,30.9,1092,1422,76.8,19941,7442,451,523,86.2,518,630,82.2,104,210,49.5,3,2.5,+0.5,19,84,24,11,94
Luca Rossettini,ITA,DF,Genoa,Serie A,32,1985,22.5,845,1030,82.0,18826,5412,194,223,87.0,479,533,89.9,167,260,64.2,0,0.1,-0.1,3,53,1,0,48
